"","hera_1","wolverine_1","hamlet_11","hera_11","jarjarbinks_11","hera_14","iris_14","jarjarbinks_14","kubo_14","wolverine_14","jarjarbinks_15","kubo_15","iris_17","kubo_17","wolverine_17","hamlet_18","hera_18","iris_18","jarjarbinks_18","kubo_18","wolverine_18","ophelia_19","wolverine_19","hera_2","jarjarbinks_2","hamlet_20","hera_20","iris_20","korra_20","ophelia_20","hamlet_21","jarjarbinks_21","korra_21","kubo_21","hamlet_22","hera_22","iris_22","kubo_22","hamlet_23","iris_23","korra_23","hera_24","kubo_24","ophelia_24","wolverine_24","kubo_25","jarjarbinks_29","korra_29","jarjarbinks_3","kubo_30","hamlet_31","jarjarbinks_32","hera_37","kubo_37","ophelia_37","wolverine_37","hamlet_41","hera_41","ophelia_43","iris_44","jarjarbinks_44","hamlet_45","hera_45","jarjarbinks_45","korra_45","ophelia_45","hamlet_46","iris_46","hamlet_48","hera_48","iris_48","jarjarbinks_48","korra_48","kubo_48","ophelia_48","wolverine_48","iris_49","jarjarbinks_49","kubo_49","ophelia_49","wolverine_49","jarjarbinks_50","korra_50","kubo_50","ophelia_50","wolverine_50","jarjarbinks_52","kubo_52","hera_53","kubo_53","iris_55","ophelia_55","ophelia_57","wolverine_57","wolverine_58","hamlet_59","iris_59","ophelia_59","korra_6","iris_60","wolverine_60","hamlet_67","hera_67","jarjarbinks_68","hera_7","iris_7","korra_9"
"hera_20",1.45035091444935,1.16531253513864,0.47024974268522,2.91116093389522,3.27521871586879,1.9498894699045,4.55324455732059,1.85192892715568,6.16735292191411,2.74705471807312,1.84354440456266,3.37345071583285,2.49312518824897,2.34865123762005,1.45327163720515,0.833911918223106,0.946031190482741,3.00380270103638,0.991430517391866,1.0079676743389,0.993198533944693,1.25149107797186,2.89196110636256,3.17673032895187,3.0283461161633,4.53404230240689,0,2.1270667492534,4.36120649688851,4.96879404580417,2.91077233101413,1.37019126399328,4.33361150288261,2.24914977607598,6.2147946615295,2.53422250905347,2.16198679973952,1.84480754240312,0.505870621696271,2.95902663100438,5.06122046084084,0.866269539885102,3.87642511638231,1.7598447335675,1.55735524355232,0.932006123029665,2.65223529909393,5.88214207621787,0.724036019065418,1.29086465213053,1.67038704086703,3.8165167019667,1.61651343626349,1.23025337443008,6.61466950860392,1.26993746658424,1.65783287883382,1.76291032939242,3.44096214599808,2.56750021459094,2.56438060784383,1.85262776207309,1.32109089663588,6.20629096132921,3.49654713438677,3.44591944597721,1.73822124701291,2.73375568616486,1.10864451976798,1.25012135018796,2.35234424658778,4.91550280529531,4.00820602510279,0.989948412120162,2.87407959818768,4.20907019431026,2.1891575290514,2.02796543097658,1.18435544238809,2.98787935278904,2.69931025751921,1.49832273055163,1.15286172259597,0.764356523050724,7.03226288357506,4.50556899144891,1.11350927867774,5.12377319940066,0.546057590455682,0.487803488299336,2.07615718528513,4.69183897290046,2.50434957286015,5.31599830692296,4.14051753990651,2.37271281913026,2.53385072609721,5.18480084240649,0.711226578154274,3.44194269567964,2.46844575748202,2.8103753606909,1.42539010297859,2.50710116534941,1.56818047419427,2.05612032962812,1.80291740842766
"iris_20",2.36803069729803,1.81615873660961,2.10680719701171,3.78465347463137,4.24821709040589,3.14380462108891,3.68509323454946,2.61670037345902,6.96067494476946,2.08288959819504,2.74738519621223,4.29688895432105,1.09409473785856,3.30473980410167,2.12243771262969,2.19219698737639,2.15086318741081,1.61611145399233,2.56350535068553,2.0360300419926,1.87830822801308,2.09470265895516,1.26597388271853,3.3434777771849,2.69824761202122,5.62116267935177,2.1270667492534,0,5.14975068342412,5.92557888653927,4.14507023072955,2.71068668024905,5.23901967652258,3.43834109979463,7.19450248654607,2.68668897942275,0.757302930137005,3.07667346532311,2.23231632262276,1.69401708280132,5.87125150814012,2.10089924580447,4.736089704923,2.20459616988819,1.69058870220299,2.33428920927812,3.76842631527925,6.68121663474915,2.08948404935657,2.91582699853392,2.52100739843551,4.70276256056132,2.11143630155581,2.27546631627825,7.38900222345072,0.921927231372058,2.6659264241705,2.71953911680572,4.13734630980565,1.06202962304067,3.10347393487815,2.29747834803687,1.94573695458767,6.69236686798504,4.28377017489098,3.97080535415943,2.45469881553079,2.24669063515349,1.91387245146494,2.31518910185358,0.6702672387672,5.70588527322321,4.8461815941526,1.60882235595997,3.31748466198593,4.58370162103388,0.998872205946165,2.94024810944953,2.02068520402969,3.69484562287251,3.07976891863967,2.55361155180773,2.57356216322343,1.81611493532777,7.80241464841903,5.4340154914007,2.1790989352625,5.87788154386957,2.37032367205487,2.1999656023119,0.641766172835686,5.45066522082614,2.92118439926126,6.20021803901156,5.05702754982579,3.26415414345603,0.879400866226138,5.82486112405394,1.93565287869892,2.22083760235211,2.95327556166608,2.92982392072974,2.25409255140095,3.42078238244966,2.39421797144135,1.12195413037848,2.54480006356634
"korra_20",5.17034813268343,4.84718357426281,4.64799104976939,2.02455311121438,1.28675850868668,3.57429565125405,5.2229374127071,3.41213458529386,2.12418179926194,4.56978830056572,3.20754703647166,1.44133467567498,4.96687226876816,2.38211070787839,5.09051486193702,4.9193097688102,4.96698669330334,5.02739417551278,3.50569647155906,4.2148403649694,4.78552554692549,4.3908261709774,5.11742118380117,5.34152889196107,4.63123791980353,2.68513464685733,4.36120649688851,5.14975068342412,0,2.10562100491132,2.83559971115935,3.05575334527719,0.738413739279358,2.31755935369595,2.87927319778618,6.22105516130523,5.43149612410367,2.58541039779219,4.14255746647274,6.110828021694,0.885585836815503,4.91467253789951,0.932841554750333,4.01562454695485,4.76595826058529,4.74160976608909,1.81338383480581,1.85779630877219,4.61553704764095,3.56217848421454,3.64723092485968,0.634368569892414,4.30529897330211,3.62531915512856,2.60565427609952,4.74274862266927,3.02259741024601,3.08411624722352,2.21940313409734,4.87388255026575,4.32979729397932,4.51261990247401,4.04527460440708,4.47818341230133,1.30041346987619,2.89689989654453,4.43652497505472,3.52469133710791,4.39258678522623,3.52778154345503,5.01046334153983,0.700270361125489,0.717015005105029,4.92714670896721,3.41057003695253,2.44370937484301,5.54773296457432,2.42824204704256,4.99095192719997,1.97606430343069,2.71462844028425,3.14523164364821,3.60821367474034,4.37683392150148,3.10690321742389,2.51130533620376,3.90911280614359,0.942991003926828,4.32438217608275,4.23199947969577,5.3767904107504,1.94332138184523,3.07963126663821,2.92718742625166,2.7296531869515,2.32151336831387,5.37468781184439,1.82654940945227,4.45706977580054,4.94615258876195,2.95784927209588,4.2729705158243,5.31118582599067,2.27623144671905,5.31440758611333,5.50286644898713,3.56624082779498
"ophelia_20",5.79483046844548,5.68368273633575,5.34287734908711,2.94261849733791,2.42771076785501,3.76876849199047,6.12236874985256,4.1418673607564,2.63795432548184,5.43486659063466,3.77023445357909,2.412861765796,5.76432371806391,3.25878192257249,5.79732897253073,5.52334938906041,5.65625035665405,5.85467756801701,4.29141516880626,5.01425568631932,5.57394877814852,5.19265102127561,5.91043183536665,6.08384277164457,5.6809669165918,1.1063324341362,4.96879404580417,5.92557888653927,2.10562100491132,0,2.41038854928528,3.91116957619421,1.96329066073026,3.08890807583243,1.45978163772086,6.80459785042976,6.10456683367307,3.39976377626473,4.79091664903439,6.65826562205583,2.0800631141654,5.54564664790826,2.11826469543594,4.83251391041822,5.56437636187183,5.3816051172602,2.87114143679903,2.41597937403562,5.34721803644042,4.13226016012598,4.2683850744044,2.21504459486214,5.16655757295496,4.45845115028138,3.06373730839942,5.43538806779662,3.84440686103157,3.85038242628533,3.14195804052074,5.73197096319627,5.19664073889164,5.26301209403971,4.84139318536461,4.66566638426266,2.64687254996734,3.64389411889843,5.12003845089919,4.15556355304725,5.16465547946521,4.33097681335625,5.80826616189238,2.28206188150288,2.26657563441794,5.70337182464366,4.1812373705725,1.93606653737419,6.22461972749091,3.52335180120049,5.79267484234797,3.17785665407272,3.12488545472884,4.15683748359094,4.31410979625675,5.15247193391343,3.47757149216717,1.2972400829503,4.79992210039634,2.18047380287388,4.95764962991046,4.776349535749,6.10666932877396,2.78554383737355,4.06038787112316,1.1438329148854,1.51759440657077,3.26450384412024,6.16431189964595,2.72445046319135,5.15427739960822,5.81644212155135,3.43574872070189,5.2129803918764,5.9346105520082,3.42288625400135,5.95664313726317,6.17274723511798,4.48880299606484
"hamlet_21",3.58176926052077,3.71089795766909,3.28102031466087,2.04797551391823,2.16916585405275,1.58435484559895,5.59613599140162,2.78348120476108,4.37158139270287,4.23487223077318,2.19225586896264,2.06535452123648,4.29205343768571,1.87414524209894,3.70115028563326,3.35296426336523,3.51734841988587,4.59374859571091,2.39999232699892,3.11568899492691,3.60017360352055,3.40659937039635,4.52396603559042,4.37941098027948,4.56357859939322,1.73284236683601,2.91077233101413,4.14507023072955,2.83559971115935,2.41038854928528,0,2.21052951821447,2.72395487250494,1.78638425489474,3.65343909282341,4.59424816857386,4.16871400921754,1.8765630996588,2.74209861759614,4.71995504493145,3.37121484713613,3.39768944049347,2.32425841141993,3.32301889028743,3.66266555941925,3.42332337490214,1.85683440822637,4.08281730916525,3.25406468486674,2.21865430098815,2.56397490760046,2.40379021980429,3.57071360960146,2.57965985137973,4.83452254770336,3.50724871298065,2.31972871322619,2.33596872225708,2.94757142233425,4.28003732080287,3.70532390762701,3.49986527960645,3.16887963296973,5.55146897695438,2.40597159966214,3.27802458395056,3.26528789340239,3.12855603490212,3.37942975897716,2.69582198915003,4.20829641019146,3.35414012048681,2.58730568113591,3.67038748613661,3.43045838440341,2.15261725712767,4.23895880153045,2.2240623534471,3.74359059384653,2.72122812103648,1.9760491545542,2.57398822813921,2.32968921839514,3.2157612698892,5.28992105955847,1.76363845383963,3.14505564293054,3.44346412240018,2.82958086515276,2.66300452211255,4.19216495428416,3.46486982518186,3.06476632237672,2.52660959431334,1.33117344218629,2.23026008001302,4.48206734713577,3.91996489923738,3.25015075772866,4.80011354662376,2.10063155531312,3.90676390763483,3.7266789176055,2.24540065587679,3.75148714012932,4.17517484155051,2.92123533775771
"jarjarbinks_21",2.31600116983652,1.97350986958936,1.61461805216364,1.67476719325691,1.97551875298135,1.68342671630151,4.31599062505506,1.33018406910207,4.8691636075047,2.70106911081003,1.17962278496178,2.07525693677077,2.81807859658098,1.15837359514904,2.21665937607161,1.93878791917396,2.00574847029091,3.17655759735245,0.646816656898455,1.36467976172599,1.82708179825057,1.64564897403297,3.14444912545947,3.38187315943754,3.00157147156337,3.65303582453458,1.37019126399328,2.71068668024905,3.05575334527719,3.91116957619421,2.21052951821447,0,3.02385584613881,1.01786990152342,5.11191654916362,3.56847604998264,2.88219187687734,0.57658527301656,1.15160258509959,3.7289708577807,3.74147330534913,1.919678692357,2.564055284055,1.63866212520214,2.03953596810399,1.83840280092847,1.33912063622129,4.57832719586756,1.6676370777222,1.07023616941399,1.39382871350411,2.49978978020265,1.7653005647143,0.90641314419037,5.3179717705566,2.02298778185225,0.884614263967424,1.00987517267385,2.40133563645891,2.8139890106563,2.48377093421465,2.07300654104115,1.41702033408557,5.41918086249207,2.18832945526112,2.63628723429541,1.97668934571418,2.36808735341024,1.57858133674593,0.880743238285861,2.76421305253586,3.58961994949935,2.66306542156275,1.99241221633063,2.30869529682924,3.3447656987401,3.00667051335677,0.835673704879234,2.10612549467889,1.81067655252147,2.01676958010103,0.690592147550153,0.882274587962172,1.52594479730656,5.7476272996895,3.59625440898359,1.17096187718232,3.79660669795943,1.37230537190016,1.33470469239915,2.83864694260139,3.48462856518161,1.70893687066145,4.39074220397615,3.31245515707912,1.15132590303273,3.11494086984152,3.96717001891904,1.53116693972984,3.45160980683751,1.88304383307077,2.56896422496648,2.37753510103899,1.4093662830345,2.48680712284063,2.92221303720451,1.3939018112807
"korra_21",5.20382198089921,4.90321831704747,4.6073674958419,1.84275749989143,1.0826548761813,3.59474506910152,5.29525882774941,3.35097172109736,1.90236906536687,4.55137822733151,3.1116450378102,1.17531540762871,5.01779128446281,2.37382368499864,5.04570877231022,4.91669870663909,4.99807330334891,5.09971249236553,3.52880506073768,4.25059748471733,4.76477935826372,4.4312842441249,5.18103419211248,5.57416206112758,4.87101343124751,2.50335161679325,4.33361150288261,5.23901967652258,0.738413739279358,1.96329066073026,2.72395487250494,3.02385584613881,0,2.13985297563561,2.67105747886309,6.33707517275535,5.47269680935913,2.51325355495407,4.12543398987455,6.18515488110928,0.808793414765268,4.90341311447854,0.676687360309163,3.98103294990772,4.75901726802704,4.70847173865461,1.77908632913484,1.58600185530133,4.65582290183194,3.46528821802384,3.66409491185979,0.78032258230576,4.31015514708572,3.62140923416473,2.37853255783039,4.76727120480082,3.07872657192572,3.1101988844047,2.17514118163712,5.00158535314253,4.57191262461749,4.61156579554595,4.05562429463802,4.31371920074722,1.46624386879366,2.88734663649135,4.54051721599354,3.66287914006984,4.37711379564786,3.50739884794865,5.11403408897656,0.867770114065542,0.674552536951402,4.95706836253673,3.37402834420589,2.58415561205527,5.65622479335949,2.52388932613801,5.05773467544808,1.97258475125096,2.93760433291113,3.24147561837274,3.64135256686386,4.44451821616101,2.84605645240381,2.55936666508392,3.91820439481723,0.881193133454076,4.29452042880359,4.20051820541138,5.48494511712958,1.66862366332155,3.10865622753297,2.82593030042083,2.60279182431365,2.22371446234313,5.53437076715622,1.6922213116113,4.43295685350861,5.07626416825367,3.16317951960841,4.45321633484104,5.25780924604016,2.5326215692391,5.38052703398858,5.61954855146438,3.70396914557415
"kubo_21",3.21260400746999,2.93887088915709,2.50870556747909,0.944289029247622,1.11490887663068,1.96817742730644,4.5456937815784,1.71702846235926,3.97193390805305,3.12129469553255,1.36407564874817,1.19218519787877,3.39208735200204,0.959669992033554,3.01289059581396,2.85444936026418,2.9678141559346,3.66941204843555,1.57496533095296,2.31963641860997,2.73152177730037,2.57425558690511,3.65972546184148,4.16368457520702,3.67189683852299,2.9153578016458,2.24914977607598,3.43834109979463,2.31755935369595,3.08890807583243,1.78638425489474,1.01786990152342,2.13985297563561,0,4.2230545086762,4.40801735068272,3.57656322131356,0.512048375949697,2.06435023090375,4.3724267494914,2.90572679638097,2.83921372981438,1.68772354907987,2.26225017175745,2.82908003851334,2.70744811019853,0.720099032786327,3.67255296315168,2.63838243479215,1.47759721835668,1.95591016649755,1.75338647373484,2.54946367860641,1.66103217190844,4.41733004614456,2.79482523426447,1.37481664950225,1.44762536050047,2.00588638664748,3.44912519910616,3.24953133445307,2.91583004842092,2.21341331951662,4.94655045010507,1.67578450899709,2.45311196939357,2.82383704848325,2.52410696720151,2.44685027523723,1.60696113207745,3.43696687327334,2.81872092651453,1.8911535227289,2.92373126272542,2.40002411069855,2.78849162928615,3.78044151699352,0.982490340940409,3.07992675606623,1.45549611929151,1.98930268025968,1.51642381331302,1.73321086362875,2.47882601282353,4.84420909369211,2.98707885166629,2.04530452396736,2.96079968053852,2.21806033559579,2.11665315004896,3.6235037618388,2.73054758214235,1.94395755886687,3.63409741535043,2.64635480554119,0.821136487730832,3.84771457392152,3.21651202897608,2.40997709418676,3.88619504028308,2.02809678093239,3.20976975008434,3.17335061166573,1.54274988284561,3.41229583213668,3.73117023203382,2.15009614035841
"hamlet_22",7.06328229422643,6.97601899409829,6.56561426594643,4.05825419480246,3.44240187967096,5.09702727840896,7.13760701543425,5.42191105008651,2.29535776938629,6.62640885153077,5.08461701556687,3.45735261057493,6.96967640859793,4.49063457562324,7.06617045871827,6.76210247043475,6.92020148070303,7.03188747011634,5.50029533146598,6.30038677865334,6.83993976251334,6.45834485716933,7.10821662023733,7.38226352147578,6.9131480902684,2.06892700816257,6.2147946615295,7.19450248654607,2.87927319778618,1.45978163772086,3.65343909282341,5.11191654916362,2.67105747886309,4.2230545086762,0,8.01688027180621,7.35211002443509,4.5724185787931,6.03606473256642,7.84452689464623,2.47472029859421,6.78960981139669,3.02967866932891,6.10334848520071,6.8610238707444,6.56250607528754,3.96135111955688,2.25718990300255,6.60686215847692,5.23756432274687,5.61774640732992,3.11418392883595,6.42976635258221,5.71830885858765,2.53041179169507,6.70103494263112,5.1580900322578,5.17943322202058,4.25409635149471,6.98472119120763,6.46027381636441,6.55882807553183,6.12289319038222,5.13882754507707,3.73352336319428,4.79954059480895,6.41832202098827,5.40792591777158,6.41407410595439,5.58268784549237,7.05636689889922,2.71300939965904,3.13866994049934,6.97973345711832,5.34724029649931,3.12989603023833,7.48452136208259,4.71556309659705,7.07835710946634,4.28709356386587,4.48782519249782,5.39979003526904,5.55391984509797,6.44811193869481,2.84427143366095,2.46099254649825,6.03023306897565,2.51423717023866,6.15781748784107,6.04102901188215,7.37097529314759,3.41200762107754,5.28424357238571,1.63712760614071,2.69588530240181,4.45488304333608,7.40618800163095,3.18572770758865,6.38134435306477,6.97484892808096,4.83299129745729,6.50229754101549,7.17650591534222,4.62118755171176,7.22860134246384,7.42598310166624,5.78773750683992
"hera_22",2.00361887870396,2.45727206133804,2.41851247520551,4.94665378446945,5.3501366811627,3.45487717989742,6.10984594050666,4.18577114570132,8.13189106481338,4.50339708622291,4.07475891401651,5.41925950757502,3.57620741986996,4.30362596136464,2.62392577817384,2.06912442502916,2.03152225356329,4.12153686834055,3.02594002447933,2.91720813086569,2.70362812982717,3.10412833927026,3.853894382949,3.58981762859631,4.32105428899527,6.20834270949608,2.53422250905347,2.68668897942275,6.22105516130523,6.80459785042976,4.59424816857386,3.56847604998264,6.33707517275535,4.40801735068272,8.01688027180621,0,2.37622678912249,3.97991618599882,2.66749617659091,2.22694161261627,7.00883447800174,2.19131005531016,5.83068999239489,3.91442169615085,3.01458775394875,2.65569606637973,4.60814408184812,7.87543773090481,2.18730942256855,3.21971961399587,3.64730232351073,5.69492601140154,3.63638242067953,3.17511420178504,8.57988122921215,2.4098747037141,3.78950230809716,3.91679375155169,5.61510007905982,3.56718326980096,3.69160502935667,3.26384394642685,3.42833998712629,8.39743004875412,5.42035620125119,5.57304101266658,3.07078758965938,4.21535263187904,3.15481176573769,3.53237939325812,3.17734118031814,6.78262297375364,5.95904950409929,2.23146246146848,5.06970533354549,5.67831630789747,1.80561572958546,4.02128188375538,2.15507284330221,5.17669082001046,4.20751910266248,3.5128334356743,3.01109935597758,2.53795045108219,9.03192220316995,6.03241989821035,3.34410416343475,7.02495866895632,2.38185911336718,2.57799699093062,2.08549505493678,6.78686733544089,4.6417376415774,6.87365593445657,5.7448663289654,4.61471578656458,2.67715725598536,7.28714660781825,2.81715418370227,4.64636949283388,4.02116521975401,4.29425398627503,2.21969335740841,4.17921237993683,1.7923718073818,1.69457906693387,3.60000813398943
"iris_22",2.23163109276913,1.98225195448996,2.08242754568167,3.92230023665267,4.47747970858936,3.13868454309907,4.31861093267061,2.97303305478495,7.20926268033014,2.59734887013551,2.93761736357107,4.47427517345141,1.64546478161687,3.46865987652503,1.96175454743886,2.11161638318168,2.13510159629368,2.20807718289595,2.70593317200663,2.26124058881292,1.96520375183967,2.42731584287851,1.79959909702481,3.60220793878344,3.40239234754201,5.69633436654108,2.16198679973952,0.757302930137005,5.43149612410367,6.10456683367307,4.16871400921754,2.88219187687734,5.47269680935913,3.57656322131356,7.35211002443509,2.37622678912249,0,3.23866791300669,2.28468490087228,1.25291817587634,6.14142103994064,2.03664936146517,4.93225316562149,2.5866596914494,1.78838221525737,2.42520443897295,3.95099468213341,6.9265017730905,2.12617135039439,2.89956328147617,2.75285457038725,4.94887907374147,2.53317284748887,2.36950452643437,7.63235917245915,0.999152352081504,2.95604429353355,3.0044367640493,4.50878262097382,1.76545454135503,3.52282639972363,2.62267704959713,2.31077580716455,7.11965461749402,4.57835987605717,4.38156825518064,2.70263066533001,2.68759016921406,2.21416535398186,2.59534199410075,1.33155784205898,5.98744409291008,5.0942601853223,1.6522808104748,3.77913017549304,4.77467829688385,0.761191157862152,3.21362836868652,2.09807376712653,4.07957857651565,3.36340193476186,2.86135400216933,2.67902843082523,2.02949684826533,8.04940962974863,5.56085546467353,2.52173193495174,6.13922567123229,2.30079991235129,2.16625330686046,0.68505548700335,5.7128419413485,3.37533866942992,6.292681669559,5.10849665852921,3.53770675436288,1.36267493243818,6.17383218572867,2.10264058625156,2.88125155761326,3.2427422655105,3.42208365444182,1.94477142883501,3.70512883823735,2.29077018360383,1.00368784714497,2.92279755407362
"kubo_22",2.80647550100873,2.53134515925542,2.11867405935861,1.29562406084305,1.468283741376,1.77351232436889,4.40042610870688,1.52565809515709,4.3531602563191,2.92865554391134,1.26776846083143,1.59948064695661,3.0876272131697,0.971550071491348,2.71118112442368,2.42855034930702,2.53702072161434,3.39473020116037,1.10270549885496,1.90287766885767,2.36994135438014,2.14379868218576,3.38159972919847,3.77098238764694,3.31320487689863,3.17604299437825,1.84480754240312,3.07667346532311,2.58541039779219,3.39976377626473,1.8765630996588,0.57658527301656,2.51325355495407,0.512048375949697,4.5724185787931,3.97991618599882,3.23866791300669,0,1.63193830454587,4.01833206734845,3.24920949198374,2.42102593104965,2.06467952420842,1.99935642290611,2.52233596953388,2.27904322889843,0.883227802746258,4.06443865142816,2.19999747042699,1.17444694150896,1.70112818023939,2.02228720656649,2.20872665472607,1.3425263448295,4.80538526680127,2.42234176028906,1.06189621572813,1.19093703379003,2.18394387787659,3.11272834427984,2.83195659269063,2.50358674440258,1.84760046441698,5.17688114072933,1.83305934073345,2.54388015575711,2.39552721403536,2.33790545781943,2.05073832940387,1.22520199960336,3.08205801756686,3.11670477039554,2.20326347942148,2.5249705552773,2.34929226627777,2.92731134270388,3.3846522931956,0.718669854262579,2.66028046988839,1.55397151147283,1.84865713779113,1.09417388901569,1.28879483246683,2.05068710205745,5.24033696021881,3.17358789390388,1.64925872386606,3.30118315471652,1.81676955718798,1.7589025378091,3.22520793765006,3.08548033361581,1.78831314933272,3.89869627611672,2.87723611641242,0.87998558003339,3.44863148985084,3.54209795349901,1.99821635702763,3.62601552808156,1.84757688135556,2.89449278392621,2.85248696411488,1.33598925390376,2.98380662884645,3.30883490258694,1.76665172993701
"hamlet_23",1.37657148630203,1.24702073639813,0.721281702443337,2.68539996015941,3.08286927715685,1.76304590302696,4.56871985671648,1.75254794395154,5.97260817874434,2.7832572505069,1.69501301038876,3.15087462542029,2.60085105469642,2.08450152528322,1.52040198867495,0.881364950278531,1.00778041503693,3.08289792183733,0.775388591307624,0.848777477917656,1.12625426892518,1.14801286841708,2.97516145788556,2.96536758050835,3.00587335082639,4.37237257918454,0.505870621696271,2.23231632262276,4.14255746647274,4.79091664903439,2.74209861759614,1.15160258509959,4.12543398987455,2.06435023090375,6.03606473256642,2.66749617659091,2.28468490087228,1.63193830454587,0,3.08117130704504,4.84733632099031,0.887253661782723,3.65544594439686,1.68957783145833,1.56576458784992,1.04046875158122,2.42545021882063,5.68258761932317,0.742138480563708,1.25360164031939,1.54774278579651,3.59499607681277,1.58574505700166,1.04930389768227,6.42526989400742,1.43456215202603,1.46040911567215,1.54635338856735,3.35349300020061,2.60723790141943,2.3308071929649,1.64919208085859,1.24617108991006,6.22743875457278,3.21964272937046,3.41238065319015,1.48765278941344,2.70319533935868,1.09288221583158,1.07111548135205,2.42628265372909,4.69707411464298,3.76464815550223,1.18126489459383,2.8923119009667,4.0576174222359,2.3171365965827,1.84841947866143,1.28145322182181,2.83400659274124,2.55723486390987,1.28765327478891,0.802784278122853,0.879858456884285,6.85428896434773,4.30933572157436,1.11060551527707,4.90457281049161,0.587474336093056,0.686160116505844,2.20067927252632,4.53085697549851,2.30097107404764,5.14376766938752,3.97359844927547,2.16055721228907,2.64922957161841,5.03666871298727,0.856075569601325,3.48622596369337,2.32502473283546,2.59511705821888,1.52677856841495,2.25588665841503,1.53174164307282,2.18247357524902,1.5474313721321
"iris_23",2.90325059902873,2.95904204390699,2.91374480579301,4.78747120230144,5.23214474271126,3.84955715507432,4.98649873346395,3.98730177397112,7.84997447092188,3.58860260254914,3.92976383210882,5.27447025483164,2.37040103838643,4.33739302017574,3.00023812187258,2.77500779176915,2.87972568846191,2.8349084583928,3.45644343243674,3.22282581782281,3.01242348503781,3.31531164007136,2.45010446435849,4.20139140537092,4.15046932134924,6.1635800756024,2.95902663100438,1.69401708280132,6.110828021694,6.65826562205583,4.71995504493145,3.7289708577807,6.18515488110928,4.3724267494914,7.84452689464623,2.22694161261627,1.25291817587634,4.01833206734845,3.08117130704504,0,6.8333360598143,2.77099906760244,5.66831956917849,3.67673635249328,2.97181399431045,3.04786499903416,4.6926471178987,7.59830608329175,2.91310940212561,3.5076655270298,3.73298522382526,5.63752269190545,3.56633648104934,3.35557403619832,8.26631310726553,1.97589010201084,3.86520977556952,3.95400219437452,5.40259762606547,2.53230783400228,4.2003534158878,3.44204904099399,3.31347506523926,7.89851371868971,5.36642051123976,5.30222051239998,3.44488453373913,3.30512295917652,3.15106665912955,3.50843604886055,2.06266235625528,6.65363446386269,5.84367804417014,2.61271815708369,4.70219819419278,5.20498501608879,1.07382856387734,4.02457096311345,2.95922437460542,4.94334637105337,3.96706103890655,3.74266569009672,3.43268079503177,2.94403900012104,8.68867773651501,6.04665061939989,3.46060755699876,6.80911619362911,2.99914141145822,2.98942511683579,1.29483236972673,6.51265984070838,4.33916027066909,6.69601185625752,5.60093972599049,4.42908499070646,1.65251906159496,6.92142375581744,2.93336578217046,3.46834218180188,3.95643590240424,4.3388812785136,2.78986847490013,4.45165335416356,2.87729373264426,1.19548341024136,3.82976696214371
"korra_23",5.90158270351053,5.57588602760955,5.33757073572367,2.54957001291527,1.82091582546454,4.26521830678346,5.6336759792313,4.00310322364318,1.29508850617367,5.11679751049643,3.80785321041749,1.90190522947503,5.61445174397006,3.05182860747113,5.76325569413559,5.6344112529884,5.70020243642539,5.64094139221378,4.23131415557246,4.92568475767561,5.46903237050654,5.08501503638351,5.74844474107375,6.08130017596503,5.30969721969555,2.85836194037318,5.06122046084084,5.87125150814012,0.885585836815503,2.0800631141654,3.37121484713613,3.74147330534913,0.808793414765268,2.90572679638097,2.47472029859421,7.00883447800174,6.14142103994064,3.24920949198374,4.84733632099031,6.8333360598143,0,5.6219120299441,1.35084572955506,4.62450325478323,5.43866299033264,5.41620753518122,2.49092103858693,1.01800814789374,5.35497856310091,4.21176635291052,4.31555173813572,1.33240532020253,4.94996199774778,4.32562943812477,1.78322452741206,5.45617868556639,3.73898488162673,3.76356598301403,2.60538883786075,5.56142750565853,5.06867284064856,5.22041996977529,4.71617599041741,4.28899146142687,1.94846792995717,3.29124552090886,5.16069547570726,4.17972511543056,5.06086083586333,4.19946222430963,5.71143968256731,0.49719663711169,1.18868442091937,5.65290659345745,3.87612320243,2.88371666391323,6.30833063744899,3.18352471261245,5.73474143500307,2.51946783066915,3.45770953515324,3.88845920709164,4.33379174790582,5.12159727868241,2.28034143643843,2.83349931759374,4.58690166736226,0.28579301525726,5.02782714970877,4.93416106874971,6.12944791538615,1.75712077742383,3.66330933594406,2.96621749129042,3.04163241887368,2.91276250987979,6.12195534939775,1.48809042730509,5.13905581352969,5.54060976811132,3.70335022372215,4.93618527110547,5.99271325946954,3.07812057695748,6.06626004218605,6.2730332094334,4.29627337027426
