"Taxa"	"Hera_1"	"Wolverine_1"	"JarJarBinks_3"	"Goose_4"	"Korra_6"	"Hera_7"	"Iris_7"	"Korra_9"	"Hamlet_11"	"Hera_11"	"JarJarBinks_11"	"Hera_14"	"Iris_14"	"JarJarBinks_14"	"Kubo_14"	"Wolverine_14"	"JarJarBinks_15"	"Kubo_15"	"Iris_17"	"Kubo_17"	"Lambchop_17"	"Wolverine_17"	"Hamlet_18"	"Hera_18"	"Iris_18"	"JarJarBinks_18"	"Kubo_18"	"Lambchop_18"	"Wolverine_18"	"Ophelia_19"	"Wolverine_19"	"Goose_20"	"Hamlet_20"	"Hera_20"	"Iris_20"	"Korra_20"	"Ophelia_20"	"Hamlet_21"	"JarJarBinks_21"	"Korra_21"	"Kubo_21"	"Goose_22"	"Hamlet_22"	"Hera_22"	"Iris_22"	"Kubo_22"	"Hamlet_23"	"Iris_23"	"Korra_23"	"Hera_24"	"Kubo_24"	"Ophelia_24"	"Wolverine_24"	"Kubo_25"	"JarJarBinks_29"	"Korra_29"	"Kubo_30"	"Hamlet_31"	"JarJarBinks_32"	"Goose_37"	"Hera_37"	"Kubo_37"	"Lambchop_37"	"Ophelia_37"	"Wolverine_37"	"Hamlet_41"	"Hera_41"	"Goose_42"	"Lambchop_42"	"Ophelia_43"	"Goose_44"	"Iris_44"	"Lambchop_44"	"Hamlet_45"	"Hera_45"	"JarJarBinks_45"	"Korra_45"	"Ophelia_45"	"Goose_46"	"Hamlet_46"	"Iris_46"	"Lambchop_46"	"Hamlet_48"	"Hera_48"	"Iris_48"	"JarJarBinks_48"	"Korra_48"	"Kubo_48"	"Lambchop_48"	"Ophelia_48"	"Wolverine_48"	"Iris_49"	"JarJarBinks_49"	"Kubo_49"	"Ophelia_49"	"Wolverine_49"	"JarJarBinks_50"	"Korra_50"	"Kubo_50"	"Lambchop_50"	"Ophelia_50"	"Wolverine_50"	"Lambchop_51"	"Goose_52"	"JarJarBinks_52"	"Kubo_52"	"Hera_53"	"Kubo_53"	"Iris_55"	"Lambchop_55"	"Ophelia_55"	"Ophelia_57"	"Wolverine_57"	"Goose_58"	"Wolverine_58"	"Goose_59"	"Hamlet_59"	"Iris_59"	"Ophelia_59"	"Iris_60"	"Wolverine_60"	"Hera_67"	"JarJarBinks_68"
"Genetic Information Processing|Translation"	0.0181487220850093	0.0179533915372224	0.0197355083818821	0.015455030385235	0.0178461319172065	0.0193273624424061	0.0185259635555074	0.0170976665189014	0.0185248100090293	0.0158795756931584	0.0164333195044185	0.0173782458820691	0.0171359211571193	0.0157707929358937	0.0131882205676415	0.0162066958836706	0.0160160168134071	0.0160248154737017	0.0169416614128239	0.0167838134239198	0.0129599953306325	0.018693612631114	0.0175961983566143	0.0187501634599295	0.0169546016778523	0.0180070253007305	0.017920549090203	0.0160917802231218	0.0179448388321811	0.0183444464491298	0.0174536948343844	0.0196205341552925	0.0132963361213053	0.0173909493401923	0.0182876987337294	0.0141748056924321	0.0133475600809712	0.0158735332004962	0.0189317633179967	0.0147193641401398	0.01658632943764	0.0150281184605558	0.0127052535788822	0.0173904026830003	0.0193363280399361	0.0171885718850738	0.0182820016497154	0.0187549439518908	0.0139954336742187	0.0187432244932556	0.0160336464548879	0.0178926301421502	0.0180891947737123	0.0183231078349204	0.0166954505619967	0.0133995889467066	0.0176189913160501	0.0193875429039983	0.0155525537418217	0.0176695395598241	0.0166285014659957	0.0185984234020735	0.016565640616438	0.0125855705089414	0.0178275547092311	0.017363637221404	0.0177884472230576	0.0193020613303639	0.0195859240708208	0.014214294971512	0.0194696225456008	0.0178984976715512	0.0207963278613261	0.018026801371933	0.0178524599501113	0.0123321857264297	0.0158815188094475	0.0157718112870866	0.0187383100918685	0.0181807163001156	0.0174681489548256	0.0206678908112988	0.0176167659886408	0.0168414301630844	0.0183567713305022	0.0138291450544219	0.0154657668662371	0.017998360535599	0.0206488196290158	0.0157259183454194	0.014539744192626	0.0186067812866931	0.0171805279861291	0.017530790759988	0.0149819368227547	0.0166489488846539	0.0190407591526581	0.0187134458975739	0.0180242470436736	0.0214027657869549	0.0123399219609291	0.0143799489910883	0.021028375124283	0.0203811122890117	0.0188393088818894	0.0134960253949754	0.017493167944675	0.0172027866503578	0.0179546363568035	0.0191997595374885	0.0136399148259062	0.0168843757477806	0.0132616731527508	0.0173997530327367	0.0140225944773154	0.0190471103079027	0.0165416470099376	0.0170033138177388	0.0134689347950518	0.016236973050998	0.0178188882276083	0.0199981494032023	0.0167023345558241
"Genetic Information Processing|Replication and repair"	0.0168483670147814	0.0172696462522523	0.0179447517497452	0.0164508688590989	0.016932995176567	0.01791304602372	0.0178923846194373	0.0165928648118987	0.0179376816117143	0.0159055870951907	0.0166340877031847	0.0166292013109497	0.0173541864376109	0.0153339583884806	0.0149589768385212	0.0158856043117964	0.0156050321285021	0.0161150568230101	0.0170748727036409	0.016171198180108	0.0145657697365197	0.017775986612658	0.0169771074192349	0.0175980762861834	0.016686393526106	0.0170552223837222	0.016705314491845	0.016322093067467	0.0173560437825456	0.0173549537601192	0.0174158745232332	0.0185123023686148	0.0151475891792416	0.0169097840333449	0.0176680204575779	0.0153188894152803	0.0151250702775269	0.0162568756458896	0.0181353162940915	0.0157379384371537	0.0163525562219895	0.0159026042447353	0.0148766698695456	0.0162717098331277	0.0184542566101462	0.0165841972711948	0.0174760289260585	0.0182238489816789	0.0152935986908579	0.0177541105501413	0.0160765217364539	0.0166273690146433	0.0170249068991754	0.017041932971808	0.0164953363748277	0.0149920390440102	0.01661156349502	0.0173113878780034	0.0161195595919107	0.0170325401181664	0.0157151400519832	0.0174158594801763	0.0167330788847538	0.014706287932585	0.0172935464765865	0.0162729818770033	0.0165678463746544	0.0179947898908546	0.0184340400591052	0.0145796189315517	0.0181392868526927	0.0174489370808964	0.018182424827164	0.0173495487423501	0.0170127869913946	0.0131679428882481	0.0162732464713099	0.0151799764756487	0.0179860072976603	0.0172260683455521	0.0174586634888238	0.0181285636820879	0.0169904975278988	0.0165434547826293	0.0176985085002397	0.0152747689358461	0.0160021170689145	0.0172837502809343	0.0187097393893397	0.0153350970794348	0.0157904050907539	0.0178979731212068	0.0169752776276142	0.0169167531933834	0.0153186264858332	0.0164881953982014	0.0181840526131448	0.0175050551879963	0.0172118238720406	0.0184864079343609	0.0145486355363133	0.0156937489099482	0.0187796114578527	0.0186235126862056	0.0179812739530309	0.0150601906975596	0.0167634938209856	0.0167633725049479	0.0175117934446141	0.0180372051461392	0.0155662621248886	0.0165953173378386	0.0152142418040949	0.017110860010564	0.0155147458213838	0.0179322453167142	0.0163851124456575	0.0170267534168668	0.0145639304206424	0.016736955246812	0.0172159136774187	0.0176702696031411	0.0161934236656428
"Metabolism|Xenobiotics biodegradation and metabolism"	0.0156691678963838	0.0167574793904428	0.0160856030277945	0.0167799520153705	0.0125796214312359	0.016570880958523	0.0158240624015437	0.0149101246053818	0.0144710456735071	0.0150454741917951	0.0146930656564369	0.0142291954540282	0.0123574357690756	0.0171522171025504	0.0168337692257962	0.0134328191140764	0.0174357160420331	0.0149745993330946	0.0152377174665636	0.0146148383177419	0.0173060856538372	0.0135854899317415	0.0165438614233546	0.01607421301166	0.0162472518941049	0.0156380061517847	0.0128285255944301	0.0172248759496004	0.0174325985266051	0.0150924618527541	0.013664005442183	0.0181267864811184	0.0178247437162983	0.0160327241499667	0.0152607084081003	0.0158210256338883	0.0182651733103396	0.0167141035314076	0.0186720033881523	0.0168280077644698	0.0151742906441776	0.0172778415535872	0.0184654559998292	0.0110028641269488	0.015188427000453	0.0146963807561733	0.0152216933753797	0.0176140814841454	0.0168335990735908	0.0155618255281098	0.0152371432498322	0.0138022576384099	0.0145548072497988	0.0131463682353074	0.015933119983539	0.0170365388146622	0.0147728700178997	0.0125727379081087	0.0166796377549677	0.0154048004004793	0.0177093559312777	0.0131018038441827	0.0167331116531531	0.0177638832678352	0.0163564205681415	0.0137332247532403	0.0136468287579642	0.0159426718555081	0.014931627541854	0.0171520637367723	0.0170049909579695	0.0122192699451821	0.0121996443528724	0.0126373822817273	0.0136313024221202	0.0177936974571053	0.0155482843270358	0.0151973495136214	0.0154823110439978	0.0146174101537625	0.0122750291252302	0.0113831314817005	0.0146413853461831	0.014888314984094	0.0137400996051868	0.0174373341432233	0.0169260680692761	0.0120689747528554	0.0166314387162114	0.0170179501101782	0.0175520206959332	0.0164924985512441	0.0161146076520445	0.0136092813743161	0.0164042374184802	0.0158469238332571	0.0179427430930544	0.0145350958377794	0.0137601150932419	0.0126565868226224	0.0179043174495575	0.017825053092146	0.0162790284294085	0.0172613590232591	0.0180557458647672	0.0168239635222404	0.0147509739615751	0.0143555201494567	0.0153312378777023	0.0147278740261447	0.0166238839315053	0.0150792123917039	0.0185506479184499	0.0172578586950917	0.018226004861977	0.0164890047874725	0.0161040087509274	0.0151112608106198	0.0172137102501986	0.011803419274531	0.0154686535092131	0.0139540631537678	0.017314009053362
"Metabolism|Metabolism of other amino acids"	0.0135306723844932	0.0139564224740462	0.014182460233943	0.0150141812697577	0.012334476950758	0.014145919404406	0.0140563171275121	0.0128570253579974	0.012277729203527	0.0134355919579062	0.013237992629394	0.0133452090544666	0.0131259214976113	0.0118980655055554	0.0149012471832261	0.0123440314512453	0.0124207754913228	0.0134118088858405	0.0133894032585643	0.0130586186522657	0.0152286974932668	0.0134265452864208	0.0135809563695005	0.0137997605973948	0.0128649048232589	0.014023642267537	0.01296669853818	0.0150502688811305	0.0136155202986356	0.0134331641652986	0.0134499581292998	0.0149580927918074	0.0150984134681193	0.0132666003504916	0.0139086944078826	0.0145440896230844	0.015181291158661	0.0144277067470411	0.0150023996624336	0.014817886363106	0.0135035636030967	0.0150033975797911	0.0155465659345477	0.012084525226257	0.0142813575312773	0.0136889069074393	0.0133457023727729	0.0146541124466359	0.0148959189893533	0.01371250417244	0.01424335740896	0.01238315394632	0.0128085270256999	0.0128942538416477	0.0144178260573004	0.015083787408194	0.0135212946064962	0.0133740778382212	0.0146615775967982	0.0143061158703457	0.0118892006417164	0.013226497655291	0.0146623751664293	0.0151678020317967	0.0135227131542267	0.0130223877341028	0.0132006516827009	0.0143613016398235	0.0145551391195021	0.0142362180767565	0.014675274356007	0.0130544899375159	0.013713278061536	0.0125748567074234	0.0124032545895462	0.0159510179288786	0.0143757364788172	0.0138744506554445	0.0142020542098677	0.0133601131842358	0.0133603429537729	0.0134717445469413	0.0127981334306871	0.0130209984231774	0.0132312418615388	0.0150135760494849	0.0146700182652824	0.0126354156928033	0.0147092128256412	0.0126614710492257	0.0148326556440641	0.0142189892752311	0.0141021878462532	0.0129833809341523	0.0128637991978273	0.0137764861565334	0.0148006727903485	0.0140529592183399	0.0129891299211715	0.0136770833155541	0.0153082513132924	0.0152943685785847	0.0146422680247321	0.0148202141040972	0.0147162093884354	0.0148725892521971	0.0133617807086449	0.0129625968808353	0.0137598384846315	0.0143467440596479	0.014363382259609	0.0128829188679833	0.0154078845242648	0.0149621513029956	0.0150395921679158	0.0146032103961056	0.0135357799946213	0.013005652645609	0.0151271949929345	0.0121509877185523	0.0143929647220215	0.0134675309847271	0.0144992425195115
"Metabolism|Glycan biosynthesis and metabolism"	0.0125272331754031	0.0145345034274128	0.0128151144018204	0.0109364606330125	0.0150594067838592	0.0129465227833107	0.0130147759390803	0.0133102574292271	0.0130923994259132	0.011784230544887	0.0138540415591878	0.0129036458025212	0.0199556592333158	0.0117222431190081	0.0109972047101641	0.012930616097806	0.0112100265884993	0.0122710100105942	0.0148149501144465	0.0117736506896389	0.0104641423182183	0.0157262859052392	0.0126749164281269	0.0138083472138396	0.0142157420964475	0.0130829423739928	0.0131579099081195	0.0114254651547063	0.0133115741554309	0.0138438892411513	0.0167137249988976	0.0124582048256506	0.0112486268653969	0.0140115301051916	0.0144906423699745	0.0114470411754833	0.0108804066459139	0.0119723081272926	0.0127805841214682	0.0113365755738338	0.0127447114541659	0.011197536346754	0.010502410135527	0.0126290699305254	0.015082917968338	0.0127824217263245	0.0146323355984694	0.0129969894135004	0.0109209276155476	0.0145562686226464	0.011723264079231	0.0141813574170697	0.0137813788361582	0.014494628306033	0.0118931100130049	0.0106382210028264	0.0122520336905343	0.0136790802992628	0.0118222608725403	0.0122762268191115	0.0122856801465996	0.0149832990786641	0.0118590708329347	0.0104862441448901	0.0134605473887153	0.01309102983648	0.0138398231412171	0.012571926213555	0.0144167750616378	0.0106849575209712	0.0122488565475107	0.0160784192785517	0.0135980244640556	0.0182665125652796	0.0168329679285888	0.00924905843872369	0.0126028478457431	0.0112889251091349	0.0135777729862481	0.0149096509695911	0.0170777540286615	0.0145821905619588	0.0154209503055553	0.0147991178911746	0.0154276065434877	0.010852254290405	0.011442382119255	0.0178429326452234	0.0128798893593215	0.0126986814047268	0.0123807995022926	0.0128707937893426	0.0122784100317217	0.0147404956700551	0.012602474163887	0.0134763859279627	0.012425591192029	0.0131576569764547	0.0143924557892412	0.0136670390888002	0.0102823065201651	0.011394689512378	0.0130386165404925	0.0127927683278882	0.0121817040199132	0.0113047166895778	0.0126789820506206	0.014232395130201	0.014189052088795	0.0142044764115498	0.0105392341950106	0.015622986656525	0.0109972065697188	0.011941963627763	0.0112548437146644	0.0124734476924338	0.013225048702855	0.0145102072292568	0.0109732729614509	0.0180836662205289	0.0135416800713206	0.0123648562716419	0.0119913665780224
"Human Diseases|Drug resistance: Antimicrobial"	0.0113235170199961	0.0112559324605354	0.0107952638213818	0.0164425982025926	0.0120253291134027	0.0106748453696575	0.0107297130599315	0.0126549327474587	0.0109596344267942	0.0136006622729441	0.0132002874433981	0.0128778452402119	0.0117856758639487	0.0133687636880487	0.0162856475925758	0.011819842664773	0.0133398182094536	0.0137435841941377	0.0115098557634791	0.0129461101444402	0.0165452198427679	0.0115134731729591	0.0114160401311986	0.0111149479447893	0.0123052492946267	0.0120946116295861	0.0117319087375516	0.0140933899635638	0.011728674968515	0.0113099361843245	0.0114718597626868	0.0103386655267355	0.0162972226284848	0.0117379360388243	0.0110237022237582	0.0154800903067642	0.0165176154139171	0.014013436624092	0.0111989076969959	0.0149529615844004	0.0133715795310582	0.0145451517953394	0.0170427819233034	0.011885646622223	0.0109087894940444	0.013110251718459	0.0117578794728237	0.0106526912733761	0.0155342006444356	0.0112493419844096	0.014082376589359	0.0125169995982868	0.0122896605918782	0.0119490311726276	0.0134046820419203	0.0162381447895034	0.0128598279848557	0.0121411683186838	0.014312254516713	0.0125788333677218	0.0130985945605353	0.011841608725494	0.013200861716835	0.0168403286293731	0.0116391554212844	0.0130491578271141	0.0130060558656988	0.0111965065901233	0.0104131605330021	0.0161008265492744	0.0109978576532703	0.0118060098122567	0.0106946950069749	0.0122637316360257	0.0125808141892472	0.01971915935187	0.0141368095094159	0.0152845526008712	0.0106395799289093	0.0119156120403179	0.0130019387111419	0.0109785755327551	0.0121522712482208	0.012698453807103	0.0117879736870303	0.0155886254967026	0.0142911467423919	0.0117586976282841	0.0104088053849339	0.0144678916745265	0.0153262071491608	0.0107902302674753	0.0125038280496567	0.0115062772277405	0.014317727064465	0.0134029892668963	0.011017692580447	0.0119985135257429	0.0117661844424073	0.011065069519558	0.0172400223178244	0.0155454737486762	0.0104045433845657	0.0103486487235584	0.0106722887185527	0.0160139509168024	0.0117830602364327	0.0118542376918803	0.0111830635694408	0.0118099993292113	0.015946102139238	0.01358042932128	0.016464089275498	0.0129848984156101	0.0155790154615529	0.0113797687871065	0.0136051709119096	0.012070508762406	0.0171412384899065	0.0131000703925595	0.0128278174507099	0.0109487711630157	0.0128520517629178
"Metabolism|Biosynthesis of other secondary metabolites"	0.0119927748554694	0.0129833684266708	0.0121259616783797	0.0104731132491302	0.0121212815196168	0.0124814585112641	0.0130693050973938	0.0120921137720487	0.0108903374763992	0.0107318192201988	0.0111740230704893	0.0110575428794606	0.0143800718309821	0.0107776853925409	0.0103797975905286	0.0120605865768553	0.0107048255970433	0.0111384407865487	0.0139754135154188	0.011272340184943	0.0103268624583853	0.013314950724442	0.0124407460383719	0.0124811464999684	0.0129657142255678	0.0119062897357565	0.0120960650072238	0.0113781502907453	0.0128084918336265	0.0123618466086458	0.013825819151011	0.0135008460638699	0.0103015236837521	0.0124099408188751	0.0132155968668363	0.0108324301926075	0.010044885987648	0.0111496079472135	0.0127586905544409	0.0110239729581278	0.0116326128095993	0.0113447396446022	0.00989424150045994	0.0115065791749927	0.0138369682720361	0.0115579584753811	0.0121590345883916	0.0137301397896578	0.0106497849511342	0.0129740606269662	0.0110067125998353	0.0117156500396027	0.012340878584407	0.0122308728378751	0.0112866439511823	0.0103221681110341	0.0113158721426292	0.0116013315735217	0.0112061264266745	0.0118754332234348	0.0109502386368649	0.0118762001949029	0.0119762026567605	0.0101611589987402	0.0125811451180693	0.0111463263815998	0.0113207288748459	0.0126192770174202	0.0129255612104938	0.0111700276804936	0.01263736116829	0.0134694672269866	0.0116779859840453	0.0127063783343145	0.0122070402156933	0.0113359753005345	0.0116992967866621	0.0112005474393697	0.0130387659716647	0.0124093411664146	0.0136206801986674	0.0117846716603608	0.0124436624304346	0.0122098796433908	0.0133931976241189	0.0106259219999302	0.0112485519929788	0.0128595707653469	0.0129713558800942	0.0112157477714448	0.0110191169709352	0.013181009425426	0.0119200960746704	0.0126198245607671	0.0112713220881026	0.011664049130263	0.01267819391623	0.0121863682032786	0.0124316952854824	0.0117065679634909	0.010215947816676	0.0105624176124656	0.0127527113105804	0.0130742001534065	0.0127205578054733	0.0107253455152521	0.0118842703032073	0.0121191177145867	0.0132539799441238	0.0127164022099146	0.0107763030417966	0.0125628932093027	0.0102483664678495	0.0119294637499972	0.0106492232739294	0.0126180908842316	0.0113897340915122	0.0132629024661435	0.0114562872121042	0.0141437508477835	0.0121422540718906	0.0116302757564343	0.0116446067547419
"Genetic Information Processing|Folding, sorting and degradation"	0.0101963780305969	0.0101389766590306	0.0107963534804581	0.00933740354941428	0.0100657175847558	0.0106142632156606	0.0101601185393066	0.00958238525068213	0.00933201955094675	0.00943868452269425	0.00959247538528878	0.00998898659943421	0.00973848952050812	0.0089305591876433	0.00916020154238093	0.00916591402066128	0.00909840172820379	0.00963808854499859	0.00977391120815268	0.00961554920172226	0.00920351427710123	0.0105320389832807	0.00991657364265853	0.0105039518236793	0.00946409500373176	0.0103158899016757	0.00995522748172442	0.0100501483790086	0.00999478556795892	0.0102724818361297	0.00974798762203698	0.0107462827604366	0.00917503449930853	0.0100861737008985	0.0100008210330263	0.00938004447610295	0.00916748377713515	0.00972952340331859	0.0106924395665767	0.00952202215695835	0.00977317425586215	0.00961668241797315	0.00909132987251547	0.00953003355427947	0.0105723184578583	0.00999617463074198	0.0102789867330124	0.0103150282045091	0.00933931135221336	0.010527382807089	0.00979528288546567	0.0099450393494133	0.00987545277288496	0.0101868052948332	0.0100145613211935	0.00925038833643796	0.0100144326289898	0.0107144954698847	0.00977769080078184	0.0102095901261343	0.00920762847454386	0.0104116192335372	0.00995309668542042	0.00902241988089188	0.00978862348138462	0.00999897042769001	0.0102038776503801	0.0106619683559254	0.0105274811015908	0.00917486491541489	0.0107342460289904	0.00985629196482623	0.0108957167232125	0.0104842291100207	0.0102936374863044	0.00909627878420665	0.00977088495089624	0.00959351076017027	0.0102739280810982	0.0104272144604878	0.0100136554995742	0.0109276857799264	0.0100165689894633	0.00992075183585517	0.0100606744863326	0.00930682848544339	0.0096390073869261	0.0103740631669959	0.0111413721493357	0.00924787220270986	0.00948040325339075	0.0102408882918564	0.0100731120167832	0.0100130082350887	0.00912024480232283	0.00985674816967552	0.0106407884579924	0.0104848365633883	0.0101153550418751	0.0112879016048831	0.00898667136722994	0.00951360050754584	0.0112191299831656	0.0110262893372476	0.0104566943244049	0.00920835794511682	0.0099086075805239	0.0098533972943141	0.00997283875473394	0.0107255439013481	0.00906878136804201	0.00982671711993564	0.00919949489382572	0.0102889448249187	0.00929758111839848	0.010622133448329	0.00979546092457234	0.00961849573417334	0.00921149901314432	0.00940563639681452	0.0103574401006674	0.0106812429895654	0.00990840776843947
"Metabolism|Metabolism of terpenoids and polyketides"	0.00893160901556142	0.00917572816938338	0.00964050635102965	0.0106348732176657	0.00826855739407895	0.00964252779807063	0.00954240520246371	0.00916499420427584	0.0073272532817567	0.00932993072628539	0.00865415949497778	0.00867063017461329	0.00795071527060647	0.00847659982446848	0.0108263661089093	0.00851885441557981	0.00857661954681583	0.00918084820645339	0.0088262208915496	0.00919307526230796	0.0120486775125454	0.00918738959991897	0.00945543293111821	0.00948738910493661	0.00889214643298192	0.00961729207525958	0.00897271791490535	0.011206790156391	0.00954628535631407	0.00930304770700704	0.00870524757955722	0.0102442169186764	0.00953790817331109	0.00891579665775154	0.00922520377791086	0.010612598790815	0.00955476752999622	0.0094472158420887	0.0103919473409336	0.0106114688990281	0.00950622866797249	0.0107848751918819	0.00992901314379452	0.00830621016134781	0.00944687363081098	0.00963414238243622	0.00886999608800354	0.0101005071417878	0.0107765187023341	0.00916318681718552	0.0101015500007599	0.00853956565173189	0.00896114485333155	0.0088553062414917	0.0101733624011947	0.0109161676575351	0.0093885055788527	0.00877951855416858	0.0104200861014016	0.00995331562126079	0.00866279270638468	0.00864959717482522	0.0102944232122612	0.01074712997479	0.00906007426571328	0.00914406789500911	0.00919415514272926	0.00986114448000579	0.0090590011896522	0.00897769609743851	0.0101133601468067	0.00864979690130444	0.00858841936042194	0.00851576701975848	0.00851603635315617	0.00873005803999265	0.0102753418360435	0.00864660143660271	0.00944362811157761	0.00945215693400777	0.00879396578513039	0.00837219356292406	0.00896657255850362	0.00919725177371941	0.00905610470058901	0.0107020769844958	0.0105244840172088	0.00832810481857002	0.00988104688122852	0.0085895555203981	0.00945380425676836	0.0100285517968396	0.00986100764965358	0.00888824344143332	0.00910063135603455	0.00928753701346018	0.0103196362107674	0.0096858241162545	0.00908056147962999	0.00882379401149978	0.0106310387877544	0.00966839387722294	0.00971361488583044	0.0100270536221941	0.0102303902271397	0.0108611655060701	0.00893140343648094	0.00884792856007579	0.00930818681721806	0.00963368593829046	0.0093253615044374	0.00881739912824249	0.00962968879199124	0.010449757798329	0.00957186062149571	0.0100032031421259	0.00924113911829787	0.00898843075078336	0.00960515999509015	0.00860056740886001	0.00922078529222066	0.00903427518305298	0.00956700896244254
"Cellular Processes|Cell motility"	0.00437632345200879	0.00433622606257713	0.00195626868315948	0.0107817232829755	0.00483552751329097	0.0022707914533714	0.00324636561323029	0.00567853498794633	0.00348470994852577	0.00774340467857443	0.00677260788456175	0.00570512380070437	0.00453023401439044	0.00802003693871745	0.0120368364823916	0.00633970636517917	0.00780170880953395	0.00734965344246993	0.005207463557182	0.00631969661445098	0.0117707845771408	0.00308214710168852	0.00461987771132862	0.00312730297231466	0.00580269872907035	0.00447232744852914	0.0042941350965334	0.00742402740962411	0.00450676244539737	0.00368447063620224	0.00415060502366814	0.00179108605492958	0.0115539908704363	0.00514417195365078	0.00340354378531605	0.0104474101726363	0.0116817040346076	0.0077863835887032	0.00298755657766958	0.00962338271797331	0.00669650689653388	0.00897195389480712	0.0125923487268743	0.00549090700825642	0.00222001504894263	0.00602297150159771	0.00400270925019254	0.00274216988253392	0.0107479190720927	0.00324290777111088	0.00786845138814083	0.00490514401721975	0.00458617035468657	0.00385711325371464	0.00677254198564047	0.0118129747028977	0.00561631981297434	0.00351802455656689	0.00840684645038045	0.0052194867613681	0.0071030528220341	0.00376757045290165	0.00661284610885053	0.0130784709407258	0.0047590551071506	0.00590371753905392	0.00533294243872926	0.00278116556463339	0.00180820944300768	0.0116663319834195	0.00244077898903594	0.0041783647589534	0.00118963199771172	0.00420956384031247	0.00498496414168772	0.0165111242823422	0.00773358926152029	0.00966653351195557	0.00276397306873661	0.00475139217682983	0.00501795317493294	0.00135926561358864	0.00486164540199946	0.00597710815230263	0.0039334204741425	0.0109811680729715	0.00835798084589886	0.00384525788525181	0.000857517763171822	0.00893036116993241	0.00969644598852816	0.00306166715242321	0.00576157792055246	0.00439324416165501	0.00931296864471271	0.00663821505674608	0.00284670194231435	0.00367312905148488	0.00433721643798737	0.00104762515360008	0.0137995307236008	0.0100157687252405	0.000635437186897758	0.0010465981565117	0.00271068651520465	0.0112951779985305	0.00499810908232908	0.00524488711516268	0.0039146399909308	0.00311281905850289	0.0121550352594841	0.00653546014795629	0.01171754412279	0.00579368494304558	0.0104883519015572	0.00301778926619303	0.00714538958381877	0.00578022570126448	0.0132701613892532	0.00627649210718144	0.00534029648490358	0.00218448823784284	0.00696534160297202
"Cellular Processes|Cell growth and death"	0.00598053254085831	0.00674789279667532	0.00542652718500873	0.00426363052256141	0.00711574590667472	0.00566109091115645	0.00639314597205958	0.00719104027081198	0.00592000691175979	0.00541922451853109	0.00584673904228929	0.00572585913383893	0.00855932826936714	0.0066181607710115	0.00431147604952907	0.00729098185921313	0.00608594835776664	0.00563570297605081	0.00724089313733682	0.00617980657006874	0.00393480494299042	0.00737416035856744	0.00638801555572847	0.00612006925231451	0.00723516458768013	0.00576503381556062	0.0070235991355057	0.00440112816961046	0.00663133306056701	0.0064356344320213	0.00788425404840327	0.00551815545205877	0.0047521699302284	0.0063356826885442	0.00679954726110371	0.00492403344882885	0.00452143805176501	0.00531427671516793	0.00514330151990786	0.00477888545786104	0.00607598441837114	0.0046963762804031	0.00415986703107191	0.00759444372703673	0.00680171487475002	0.00587282723795934	0.00619191798162869	0.00624254981889137	0.00453185013157699	0.00640985025706403	0.00507869224474018	0.00698392054314132	0.00725380186871901	0.00706921334311367	0.00499409677141554	0.00417357172075485	0.00572093486323895	0.00601406377709706	0.00482624372244655	0.00540563409389201	0.00649344630467063	0.00622021002526004	0.00527219183140128	0.00416621404071542	0.00668625207135221	0.00600850908813637	0.00607167040760122	0.00552365238557189	0.00626504529929644	0.0058643451463065	0.00518043513501011	0.00812839351158733	0.0057271359188021	0.00781577003774711	0.00727006676550611	0.00570493810816851	0.00569660599505594	0.00608601468149135	0.00644646005213021	0.00652696885510105	0.00814652855487723	0.00612225852879031	0.00712894582897472	0.00666303022712504	0.00748095778838465	0.0044297358623921	0.00498943601447117	0.00766037305051334	0.00518528565541507	0.00665334975755746	0.00526403083613668	0.0063283696098497	0.00553568423244577	0.00719411457896467	0.0065279884437056	0.00604501639554036	0.005191683574769	0.0059160469123973	0.00697232431675926	0.00548858378955922	0.00418486406379695	0.00458920784757498	0.00516867418611568	0.00530074283961357	0.00553763895103644	0.00472365560476642	0.00614607539042727	0.00683980113383414	0.00691365831093479	0.00597038609549315	0.00520926431758865	0.00738943509538993	0.0044761618368433	0.00473676420954923	0.00484190503581589	0.00533189147074155	0.00579626320627691	0.0076695719141363	0.00555178077068012	0.00951354807521282	0.00583739326336507	0.0055553335199851	0.00588448441884197
