"","Hera_1","Wolverine_1","Hamlet_11","Hera_11","JarJarBinks_11","Hera_14","Iris_14","Kubo_14","Wolverine_14","JarJarBinks_15","Kubo_15","Iris_17","Kubo_17","Lambchop_17","Wolverine_17","Hamlet_18","Hera_18","Iris_18","JarJarBinks_18","Kubo_18","Lambchop_18","Wolverine_18","Ophelia_19","Wolverine_19","Hera_2","JarJarBinks_2","Lambchop_2","Goose_20","Hera_20","Iris_20","Ophelia_20","Hamlet_21","JarJarBinks_21","Korra_21","Goose_22","Hamlet_22","Hera_22","Iris_22","Kubo_22","Hamlet_23","Iris_23","Korra_23","Hera_24","Kubo_24","Ophelia_24","Wolverine_24","Kubo_25","JarJarBinks_29","Korra_29","JarJarBinks_3","Kubo_30","Hamlet_31","JarJarBinks_32","Goose_37","Hera_37","Kubo_37","Lambchop_37","Ophelia_37","Wolverine_37","Goose_4","Hamlet_41","Hera_41","Goose_42","Lambchop_42","Ophelia_43","Goose_44","Iris_44","JarJarBinks_44","Lambchop_44","Hamlet_45","Hera_45","JarJarBinks_45","Korra_45","Ophelia_45","Hamlet_46","Iris_46","Lambchop_46","Hamlet_48","Hera_48","Korra_48","Kubo_48","Lambchop_48","Ophelia_48","Wolverine_48","Iris_49","JarJarBinks_49","Kubo_49","Ophelia_49","Wolverine_49","JarJarBinks_50","Korra_50","Lambchop_50","Ophelia_50","Wolverine_50","Lambchop_51","Goose_52","JarJarBinks_52","Kubo_52","Kubo_53","Iris_55","Lambchop_55","Ophelia_55","Ophelia_57","Wolverine_57","Goose_58","Wolverine_58","Goose_59","Hamlet_59","Iris_59","Ophelia_59","Korra_6","Iris_60","Wolverine_60","Hamlet_67","Hera_67","JarJarBinks_68","Hera_7","Iris_7","Korra_9"
"Hamlet_21",0.0107214264495925,0.0116894230797901,0.0268313061434769,0.0108857544911761,0.0120607160156039,0.0076115761061255,0.0229370056557872,0.0119704993833989,0.0200592838378504,0.0204070626390424,0.00787940941878152,0.0116502398031319,0.00968125235391945,0.012064447104495,0.0157802675941917,0.010526382792728,0.0138023357695316,0.0164916086065148,0.0105369801976147,0.0110386240111789,0.00811233774471426,0.0139398647543588,0.0107988943250436,0.015825500146109,0.0190462257315326,0.0292484416626032,0.0324327399785174,0.0213059439371013,0.00937648533723517,0.0114126153810708,0.0106511132338385,0,0.0199774268614926,0.00523143094277316,0.00464625930419407,0.0130373269602269,0.0212497810229951,0.0187056921182468,0.00614325731687948,0.00931929054160581,0.0154730657996803,0.00771891609720464,0.013512871068597,0.00448773427577465,0.0138566620983898,0.0141694098809154,0.0126404254265321,0.00667324136253747,0.0105380245800038,0.0199419181458521,0.00735496786108309,0.015850659834458,0.00381624633496076,0.00933477244975756,0.0230000848588705,0.0115176589709916,0.00587094170386882,0.0134378771450394,0.011795940090338,0.0107562007586877,0.00861694788827883,0.00850992973319508,0.0172435482914087,0.0176903162823915,0.0178188649042001,0.0191865935292165,0.0161011944277961,0.027941277721242,0.0221270153580871,0.0176080336230418,0.0154839917354226,0.0260771265308457,0.00469628197171775,0.0130357146060393,0.0111014639614538,0.0192689854740591,0.0215076007679516,0.0132648717117821,0.0101724402748309,0.00286003929359696,0.0153725224133536,0.0260128704729929,0.0214493178264647,0.00702042932473751,0.013852480831465,0.00655951227750073,0.0109352235025279,0.0184045094821739,0.00690042389639186,0.0187676013487313,0.014388476339472,0.0244843095958801,0.0146527783356836,0.00693021539186203,0.0264596647656989,0.0250669976702176,0.0170273127737066,0.00959511963274564,0.0104997766874655,0.0108813252496498,0.0179292292396361,0.0129355803819122,0.0185638322329448,0.0108326640771146,0.0117641692446544,0.00789428642562792,0.0166769789213812,0.00600373315153095,0.0153524347994908,0.0144695312464392,0.0133662829095814,0.0265605750871059,0.00898472460210782,0.0358513030743829,0.0185356703248378,0.00611863675559987,0.0167224904631867,0.0116764543890148,0.0134797288860599
"JarJarBinks_21",0.0184902865825964,0.0174801801869701,0.0400092992574798,0.0289990997064254,0.0290486801473344,0.0216241833203065,0.0304389320297992,0.0299502730776166,0.0357592372774595,0.0359350879154224,0.0263228254116824,0.0231234118911716,0.0249756715281388,0.0291148487900258,0.0142549124071331,0.0190318412895669,0.0100672947837584,0.0279187503290492,0.011704916120823,0.0211716132815225,0.0156367252708245,0.0179102743782162,0.0159920831523569,0.0237237667565256,0.0193368094959705,0.0310914797519048,0.0328509645872343,0.00420058870676326,0.0196459787872735,0.0162132786240961,0.0288618341841368,0.0199774268614926,0,0.0223707158685012,0.02059466282117,0.0303811539570108,0.035787611777916,0.010230587584186,0.0175157915835218,0.0166059223594497,0.00833693642784269,0.0254994259357373,0.0110675398710247,0.0197497605431275,0.0244182058599488,0.0218458287432998,0.0184440081509063,0.0154613839989268,0.0277775958775551,0.00703366632911857,0.0183778654173802,0.014751260104066,0.0189243719621552,0.0127129500907111,0.0357063627829386,0.0182134320464703,0.0146192947411348,0.0314605307326677,0.0211725717978323,0.0282719000215675,0.0223685972868072,0.0193757254329848,0.0068513143591425,0.0108528694887694,0.0360697067698913,0.00561114347511343,0.0241095841132979,0.0273364332373383,0.0153099853615949,0.0231106116048803,0.0236662244120921,0.0440959705685481,0.0190248223530681,0.0305645298678671,0.015514236038171,0.0240300486843182,0.016116405930492,0.0223328730340536,0.0231148080917146,0.0196391696409502,0.0225961420573724,0.00836059755548807,0.0361231485137836,0.024034454225781,0.0097929328326051,0.0159594775504092,0.0216086642639696,0.0348637407185467,0.0199040422379604,0.00292908255492264,0.00954133352673003,0.0148698717435621,0.0328402297661519,0.0233537113618709,0.00960862039407898,0.00672264571017473,0.00604028884814274,0.027805832696293,0.0240755803368605,0.0170629638195465,0.00876131345502528,0.0323040628057063,0.0268744813476976,0.0283561831469596,0.00990275475100338,0.0264122300080037,0.0060244989614761,0.0216554103756166,0.0263893743195546,0.0329898303438307,0.0261930123140503,0.036286292984806,0.0136358474319716,0.0363550900097913,0.013605828886506,0.0172570002215072,0.00751865260464175,0.0137485583854465,0.024696142422591
"Korra_21",0.0149852900747804,0.0157923440004206,0.0269851099998729,0.0117371254344793,0.0125124535098653,0.0108990047674633,0.0251356370238975,0.00778184900182129,0.0227181160673499,0.0230102392014568,0.00999640352989558,0.0156263455385011,0.0135401578695042,0.00741228780108026,0.0193025461791204,0.0152449697327878,0.0177822747563463,0.0200625880412427,0.0142369803544734,0.0153780510339464,0.00786774167322463,0.0181919531374817,0.0154475722944741,0.0190396877560147,0.0219929025962152,0.0311006699449981,0.0335658219913591,0.0240743146792352,0.0140984511059124,0.0157173105266194,0.00772522859469392,0.00523143094277316,0.0223707158685012,0,0.002283028425579,0.00916209711244554,0.0240167393200742,0.0216890584128555,0.0102336492406605,0.0132359586241776,0.0190147216693654,0.00323720139206356,0.0174675171556708,0.00569240728870868,0.0180357443788242,0.0183269071822468,0.0168841520353089,0.00864129516360738,0.00587086620621881,0.0228711286752814,0.0117517115756914,0.0190073414499048,0.00372840375721438,0.0121811948803893,0.0261225420784876,0.0145286223102228,0.00834306798889943,0.00947275458579733,0.0160732255649761,0.00892500885217046,0.0126080022074577,0.0124440312875877,0.0201415240850566,0.020448495825096,0.0187090663766216,0.0217393314760647,0.0193356380187567,0.0294922817294794,0.0246896258893409,0.0207607750591478,0.0190615354179418,0.025405239793992,0.00601025166097358,0.0151610811649237,0.0153150121977424,0.021437235968901,0.0241083971957867,0.0174656727080283,0.0141514287468009,0.00332429588281799,0.018725891042935,0.0283965461338169,0.0239549600154856,0.00625629067603421,0.0177330682949136,0.010755309663526,0.0153691313676927,0.0203918155841168,0.0107805748197917,0.0213654185030129,0.0172920392673774,0.026938625988088,0.0108687936622336,0.00340129776097684,0.0288205957614201,0.0275264523783173,0.0201772165647184,0.00584700904862374,0.0146348933731795,0.0154198869989323,0.0202631912919846,0.0116733099762827,0.0212699114006344,0.0075111696612541,0.0133177914347707,0.0059452514502981,0.0193830665866555,0.00975579587100703,0.0189928670469175,0.0134117376249026,0.0171654661545063,0.0287475673655994,0.012163003274609,0.0375700792203319,0.0217929244405482,0.0101228357638188,0.0200986497303973,0.016015821141127,0.0173463558309439
"Goose_22",0.0137529176188304,0.01508132627703,0.0272571230303338,0.0122554350395893,0.0133742448023047,0.0105642757184916,0.0257146393522528,0.00963463283638999,0.0230537117970778,0.0234124592097412,0.0105548741194592,0.0151710270158114,0.0134498086332804,0.00900689457389444,0.018510121876181,0.0141127082369734,0.0162939786323113,0.0201288838722156,0.0129182947155326,0.0148427990560904,0.00626116213087813,0.0173006129469508,0.0142601904506771,0.0191179706335697,0.0217533516434497,0.031497796476421,0.0340367162018982,0.0221472647462492,0.0132571488166832,0.0148001049760508,0.009380597397083,0.00464625930419407,0.02059466282117,0.002283028425579,0,0.0107728417414554,0.0242142558402204,0.0205514304957202,0.00960048283515834,0.0123719011244502,0.0172426478662956,0.0050668188274581,0.0161244289933641,0.00521310306955619,0.0180518967958157,0.0180754985313782,0.0164098763630864,0.00720845651240724,0.00762971802933829,0.0212006444853434,0.0109774360232119,0.0180422769086694,0.00270021266240406,0.0106943740640472,0.0264486805692355,0.0139844076865287,0.00659950616135156,0.01125448034659,0.0155914440862868,0.00970234662888202,0.0124485493714744,0.0120862356666015,0.0184202833730316,0.0193068239956989,0.0196054574400156,0.0198988187442726,0.0194936948057474,0.029695615975931,0.0235688521206746,0.0208733423303737,0.0192007534658541,0.0265556628024459,0.00597745145252826,0.0157843710047203,0.0145019871780918,0.0217322524541089,0.0231991864114122,0.0172657282326472,0.0141353555453487,0.00237548437090985,0.0188010097276918,0.0266811608657396,0.0246099859241045,0.0074089016810637,0.0160566350059157,0.00930118332310691,0.0149056950510296,0.0211873318176768,0.0106824792987841,0.0195182484472371,0.0159632701407621,0.0256581248458149,0.0126120160219632,0.00453126215916427,0.0271428292368289,0.0257554497594799,0.0182477518770634,0.00785327532605331,0.0144114855209196,0.0144357408885408,0.0190634169696928,0.0131431304317514,0.0216687585202988,0.00906913464748849,0.0115952111061803,0.00723947520577599,0.017617687528408,0.00986581437578567,0.0189808928312846,0.0148411846861555,0.0172715965308942,0.0295085478358858,0.0111087465046093,0.0380116926263356,0.0203388568908925,0.0094078383113563,0.0183353702588014,0.0145225268752827,0.0173683451870024
"Hamlet_22",0.0229519033281867,0.0230360260442001,0.0284161168086426,0.0150124582957189,0.0155783705491088,0.0181524992965443,0.0292163251691087,0.00456250391019605,0.0254573587695651,0.0245400472023603,0.0147361910589692,0.0218640765623034,0.0193186869618152,0.00444752923245225,0.0273002039210832,0.0225720948577318,0.0264064197744055,0.024375930344481,0.02294956181656,0.0229578676003677,0.0159148814709233,0.0250253695300822,0.0237483129129364,0.0248210062241403,0.0287870550853848,0.0359219619103085,0.0375896005750872,0.0323271301722816,0.0214181447494323,0.02363076685645,0.00342556127044722,0.0130373269602269,0.0303811539570108,0.00916209711244554,0.0107728417414554,0,0.0276248046932355,0.0297646264284712,0.0185654438785339,0.0214053679141167,0.0272770024563537,0.00667686197974392,0.0260213708973188,0.0141986990008914,0.0240639698436062,0.0247693353278658,0.0246277242672101,0.0174258345748053,0.00482888591120529,0.0314326588114216,0.0198807874828005,0.0274665734214619,0.0126440533036828,0.0209973995122014,0.028408360671682,0.0225703885179581,0.0171099083281413,0.00306505112025249,0.0224623919026937,0.0108620903594526,0.0196492149427224,0.0203088210872394,0.0287809860114704,0.0286269095142856,0.0179852823868376,0.0301505447946705,0.0253609901466062,0.0344514086822362,0.0329958081228268,0.026868665184213,0.0249990170695788,0.0216512901254097,0.0140454654145387,0.0177559918268617,0.0234707859350337,0.0268184397534624,0.0323357467740067,0.0237895064699506,0.0202235821956294,0.0120799539747385,0.0253155854376206,0.0366340160545551,0.0252894996173946,0.00926978592917193,0.0262515802956104,0.0193009217486191,0.022540684342238,0.0213549166728432,0.017535999239303,0.0296424057680828,0.025966822910797,0.0352699308267955,0.00395716527335334,0.00724110267226782,0.0370784909186178,0.0357554873661833,0.0285385019690612,0.00508969771287845,0.0208688338715055,0.0232252053177606,0.0285266395803258,0.0100787050792404,0.0255308325456047,0.00285677639686759,0.021558460494386,0.00619956848935914,0.0279358272380701,0.0161456854700509,0.0239169722081103,0.0112684956486001,0.0230975558551465,0.0314763599718675,0.0206006815499951,0.0415992083228421,0.0303709565919959,0.0179065081635549,0.0287574905188362,0.0244834760445855,0.0227659204896405
"Hera_22",0.0179847210602584,0.0235085056485158,0.0248516261339875,0.0146885476087327,0.0186358606445815,0.0175370740265134,0.0298419552950751,0.0252931274639382,0.00734788510071188,0.0146526911026209,0.015186697118491,0.0172274677315802,0.0128527128155622,0.0265288290511385,0.0280077053709195,0.0180216717066382,0.0263755520808413,0.0193844728054262,0.0251292009228293,0.0157407409854486,0.0276064133647676,0.0241925562766303,0.0202109609395996,0.0240864459636457,0.0306173147648987,0.0382170747697546,0.0440802476399388,0.0351422221652259,0.0177575667503694,0.0226732488545593,0.0252869671260149,0.0212497810229951,0.035787611777916,0.0240167393200742,0.0242142558402204,0.0276248046932355,0,0.0329172565524494,0.0209328136777018,0.021990314783722,0.0290258187048473,0.0239634987094471,0.0262623647519463,0.0219039667966019,0.0177276085490481,0.0214079653427319,0.0215643233148296,0.0243224494504618,0.0257718046264515,0.0328368393219926,0.018782598301237,0.0265324123159758,0.0240949424904295,0.0251605237701815,0.0197820963817147,0.0225954932756196,0.0246829126117267,0.0263433137752583,0.0202117167832123,0.0206814103579512,0.0155856657694544,0.0192918335804536,0.0308255037771913,0.0319560945447408,0.0169206071204905,0.0332438428428052,0.0233854206256995,0.0403332566915045,0.0326516244336638,0.0262335021897847,0.0227636881034954,0.025692250793077,0.0239631375756219,0.0135365867381336,0.0229922167912099,0.0305285526200978,0.0320103699385986,0.0199402787117208,0.0176402206104415,0.0232933168918608,0.0231527630977734,0.0396463971783893,0.0194257374739042,0.0247230395930141,0.0266318838088751,0.0208401739905012,0.0160841403260757,0.0171493804816068,0.021400195250175,0.0337092843566403,0.0288432171955587,0.0351638497994229,0.0265387461800374,0.0259511663920086,0.0397291984586625,0.0389445910330956,0.0306586534176357,0.0245311640444872,0.0139274128099475,0.0210220060081456,0.0332833002414296,0.0202868586833655,0.0270620614003502,0.0264531093934997,0.0297152559954559,0.0235674589500755,0.0311807397456017,0.0196195525469805,0.0191563807959436,0.0224644366379574,0.0137144726867821,0.0293846150482163,0.0253603826580323,0.0451524436946108,0.0277943592884501,0.0223269803268968,0.0293691522633919,0.0226745070287911,0.0189728641091127
"Iris_22",0.0176442199552816,0.0119750683375933,0.0383427715776562,0.027235504417455,0.0257387393543757,0.0193689735791478,0.021439543572041,0.0288913541083726,0.032197400963507,0.0325519058229409,0.0234923698683071,0.0188236436232618,0.0220498661208957,0.0287483652849202,0.0061906914159879,0.0172839822834747,0.00887463890445081,0.0225707913734816,0.0100499586991615,0.0175252375087101,0.0170857841137154,0.013788348522104,0.0136016130650681,0.0158541179885005,0.010430236530986,0.0215489679035946,0.024338224481322,0.0120037138733694,0.016738565463415,0.0110044622029525,0.0276722844848101,0.0187056921182468,0.010230587584186,0.0216890584128555,0.0205514304957202,0.0297646264284712,0.0329172565524494,0,0.0144514685434756,0.012914614652163,0.00938540188382281,0.02483997755133,0.0076820727429109,0.0187931559801499,0.0185973640040443,0.0155774264815185,0.0122955203807381,0.0157821038913256,0.0272515993138196,0.0114274428663526,0.01601731223004,0.0123357347582972,0.0184029992503111,0.0127358238870464,0.0312028561633518,0.0142683846802494,0.0147327320354438,0.0304853682727405,0.0163267583237089,0.0279227679119807,0.01903775203287,0.015599795593898,0.0105217382500517,0.00540230733811155,0.0331515275731547,0.0121395590334493,0.0159091757137022,0.0185298343622353,0.0145384855137055,0.0148332328827781,0.0163621718202504,0.0416010861157668,0.0163763973159662,0.0273903415763084,0.010554970464924,0.015033503998554,0.0133070330165655,0.0165709209655269,0.0183506902294458,0.0188879309235196,0.0147396821768175,0.0143913771966504,0.0312826951605483,0.0216989676084287,0.0096202257719991,0.015365668298547,0.0173371853575482,0.0306039352755517,0.0156230709857849,0.0108410321335043,0.00848828027149183,0.0162135504651608,0.0317897628519234,0.022856139697024,0.0151277767960521,0.0135379077556573,0.0116321410915034,0.0262547134151572,0.020288161725216,0.0129128865543919,0.00603662434434993,0.0299909005034621,0.0194519075417769,0.0274123499867975,0.0128385392182588,0.0251632663681843,0.0103811967790699,0.0179151988289075,0.0208621674478412,0.0301400610388558,0.0210658014019148,0.0280812161213677,0.010855483336614,0.0275498586713069,0.0150624243198072,0.014512509927,0.0106989276175615,0.0119505549627577,0.019252877653511
"Kubo_22",0.00808188328584091,0.00842011900478151,0.0282892218802161,0.0135242957057908,0.0138755511421213,0.00640134414413888,0.020418798025244,0.0169560313639339,0.0204117652657657,0.0215437046445769,0.00978921356195464,0.0102545420697741,0.00915556601647542,0.0172163116399348,0.0108950368776952,0.00875519825145371,0.00961088110445823,0.0154562267558481,0.00621858512894454,0.00695243776575894,0.00972849753519379,0.0113923473578039,0.00669203933746415,0.0128280367771396,0.0148638521092498,0.0258232047079354,0.0296589549860317,0.0186281341581541,0.007128115563723,0.0071618991532563,0.0161115231627609,0.00614325731687948,0.0175157915835218,0.0102336492406605,0.00960048283515834,0.0185654438785339,0.0209328136777018,0.0144514685434756,0,0.0054049332305978,0.0127332345433262,0.0128716138882887,0.00902226436269342,0.00627203575493585,0.0105229987111428,0.0106050895428068,0.00712737196439496,0.00635943373927538,0.0156038612588505,0.0163071828562137,0.0032267783417224,0.0108238590676042,0.00744816434784637,0.00653368786192922,0.0228985264185878,0.00725250443037241,0.00621084741509149,0.0186993580793675,0.00958647059271043,0.0150537781522149,0.00587461170805771,0.00363597674860623,0.0138238013545261,0.013468908076334,0.0207222420000948,0.0163742480447624,0.0124048637513845,0.0247894529396144,0.0176139438859982,0.0138340435785473,0.0119884963293313,0.0296309134445677,0.00594866708854388,0.0144752160267912,0.00600299723822183,0.0160755945746437,0.0166166320887436,0.0102022822843252,0.00840265936046843,0.0074606729766239,0.0111404021951502,0.0227026210579614,0.021987090343284,0.0113943200181948,0.0104688021943837,0.00480619189861235,0.00769912517186882,0.0197964980247353,0.00540300743435293,0.0161698362933283,0.0101572735504146,0.0202724403555559,0.0199036126715832,0.0122590521302171,0.0230491289789235,0.021916938270358,0.0145437453263169,0.0145483332150347,0.00901850080638143,0.00725762288660125,0.0139516077476269,0.0170672542442298,0.0165443418355602,0.0163855407646061,0.0106647358854783,0.0135157425286298,0.0136279643977004,0.00597913680125494,0.0139695024837029,0.0183423552544396,0.0106922689729151,0.0248939990308087,0.005377171011413,0.0328169827907,0.0144412912328857,0.00411629176021185,0.0132625820279553,0.00800848489807459,0.0114936262475658
"Hamlet_23",0.00806568302377513,0.00725248215392367,0.0266446759115983,0.014934189812634,0.0137811913349759,0.00750614089988669,0.0198110513682046,0.0195879979584212,0.0213467950710346,0.0229805926177355,0.0118350437752108,0.0100789344079558,0.0113870959371424,0.0200455400557539,0.00975549447281227,0.00905151755361805,0.00841541330370563,0.0160817323273111,0.00647245954753128,0.00786529314699138,0.0116424328544047,0.0113465074335818,0.00610837571851984,0.0122500501114095,0.0135100540181989,0.0251612691741999,0.029290140817096,0.017402937785005,0.00709771286798709,0.00560263337410525,0.0190466084186243,0.00931929054160581,0.0166059223594497,0.0132359586241776,0.0123719011244502,0.0214053679141167,0.021990314783722,0.012914614652163,0.0054049332305978,0,0.0115267938544027,0.0158576316745705,0.0073881825168499,0.00957066553585775,0.0114458850738438,0.0112132511630716,0.00712972779790415,0.00859855836754145,0.018521349338769,0.015286643415149,0.00606431104310702,0.0105215069719477,0.010414479451287,0.00752932449394313,0.0239675809436329,0.00511469384756155,0.00821559935343241,0.0215618672174992,0.00945197281533298,0.0176488918132172,0.00792651907613557,0.00534886049083006,0.0130070120449141,0.0112586958884076,0.0227939103760284,0.0154983096245185,0.0121053247126937,0.0245171496629674,0.0163807445806299,0.0130962659469642,0.0117983715106106,0.0317733374522887,0.00905960340590639,0.0166702090594419,0.00540021312676734,0.016063170936775,0.0153670513354904,0.010348877104152,0.00936107497921175,0.0105808710593201,0.0099739150455606,0.0215254094336392,0.0233763249770206,0.0141418774276662,0.00943908266347767,0.00652981407398482,0.00758832618848068,0.0215055901276319,0.00770007242342327,0.0152957525574432,0.0098860643340114,0.0192810989020123,0.0227320738815537,0.0150480275613541,0.0218215827556446,0.0206883015960821,0.0136439367518836,0.0175117335970448,0.00941310581757293,0.00642712222916202,0.0129824446718429,0.0195561786546831,0.017200828351578,0.0191695250866232,0.0113153368685865,0.0163019036107583,0.0128833513295804,0.00821167346744012,0.014405006529756,0.0208215386384097,0.0107016387233668,0.0253051466667915,0.00551477187114158,0.0322106339543271,0.0138001755656226,0.00726196956529385,0.0119369147419576,0.0066108788408809,0.0126959547848488
"Iris_23",0.0129263426501967,0.0110373848371671,0.0357076642194729,0.0237353798551794,0.0240888172511055,0.0169737949313997,0.0255340235625607,0.0265580667369877,0.0284677355255444,0.0286905623308377,0.0206275797950336,0.0156404053938946,0.0184665325092063,0.0261286245991335,0.0103296686910359,0.0116549785691871,0.00534182867843401,0.0205985271286623,0.00796312712002061,0.0150845237639818,0.0143540984230556,0.0108257249121132,0.00946198204719386,0.0177381115543264,0.0162612320551932,0.0284089993228001,0.0316842546527905,0.0082501429182506,0.0126563205531854,0.00959276679989503,0.0251346980511593,0.0154730657996803,0.00833693642784269,0.0190147216693654,0.0172426478662956,0.0272770024563537,0.0290258187048473,0.00938540188382281,0.0127332345433262,0.0115267938544027,0,0.0221223563695706,0.00594476297992743,0.0163640204024665,0.0178934353220727,0.015280820419547,0.0129358273788229,0.012876833836921,0.0248074667293992,0.0101328950183391,0.0132298340212438,0.0135797445067102,0.0157508298341874,0.0101398981846571,0.0285074471863029,0.0147509895403302,0.0110815836396313,0.0279601034683203,0.0140313374333848,0.0243031370068929,0.0168641540651181,0.0146440684023838,0.00813686341710996,0.0106977821782377,0.0297133277458713,0.00928413974526556,0.0184024684886188,0.0259278347426267,0.0170901362887779,0.0183204899935882,0.0180076467001962,0.0386423452421301,0.0152285146233536,0.0244722187313864,0.0100471570766345,0.0203255586012986,0.0172422872115693,0.0155980615173434,0.0164621634099214,0.0158687018750218,0.0174651660803951,0.0147614461409263,0.0291220242572832,0.0199622412899702,0.0029436054952695,0.010703796389813,0.0147326708442689,0.0279374991950162,0.0144202794356642,0.00756215943942894,0.0090615726155754,0.0180327543004843,0.0292106052785965,0.0204705432357496,0.0157514709733708,0.0132062377642952,0.00506658277067231,0.0240794049568692,0.0171615585696482,0.00977147992125131,0.0108798764519834,0.0273643464640207,0.0214802586035017,0.0249169826466901,0.0101914749341987,0.0222059953551014,0.00771550671038535,0.0160214117666863,0.0190060707334449,0.0279548474267807,0.0197094516428184,0.030336580228719,0.0104636567166315,0.0344165550141922,0.0131983998921137,0.0123550372517665,0.00659987702007927,0.00687283505559002,0.0177828118440801
"Korra_23",0.0171042183764385,0.0184248094979237,0.0261314056464582,0.0110652774795585,0.0122000072578466,0.0124707319035667,0.0266662626481942,0.00473339897613001,0.0225443858606443,0.0228682681772874,0.0102959121380468,0.0173728767350418,0.0146201604789504,0.00449456874356143,0.0222798722447923,0.0174570120560601,0.0208423842493068,0.0213704246971694,0.017282921035362,0.0173300912870923,0.0105989365645847,0.0207611360114956,0.0180825065682239,0.0210630074764763,0.0246338121667685,0.0330895810826872,0.0354890167693844,0.0271511849558745,0.016274925300464,0.0184604423625884,0.00578118451095644,0.00771891609720464,0.0254994259357373,0.00323720139206356,0.0050668188274581,0.00667686197974392,0.0239634987094471,0.02483997755133,0.0128716138882887,0.0158576316745705,0.0221223563695706,0,0.0205372098014596,0.00798664251457204,0.0197784395477966,0.0205096896057263,0.0194081108384032,0.0114554256670824,0.00291480486575744,0.0258638670140931,0.0140693574648772,0.0216445917546901,0.00683194790755856,0.0151113390574735,0.0266168028080451,0.016844722873091,0.0114467081401739,0.00655660428355636,0.0181884556545311,0.00756619256145242,0.0142194026458206,0.0146669833539483,0.0231593726301686,0.0234669066730699,0.0176166324572116,0.024723716605724,0.0213169254425037,0.0317296890623201,0.0272929620784399,0.0229656708646105,0.0210682284854562,0.0235200009080468,0.00885425977595559,0.0149565066971212,0.0181338947610085,0.0235676472815232,0.0267166812909435,0.019527942724676,0.0158910309231866,0.00637569321076267,0.020853509546778,0.0314073072753389,0.0240879831321622,0.00720462140500707,0.020794668594221,0.0134275108569397,0.0173430185315179,0.0201845027812227,0.0131000890676901,0.0244486247213859,0.0203354172995747,0.0295953941509703,0.00793745534835089,0.00405488913416456,0.0317857565644851,0.0305763363231657,0.0232135426463393,0.00370246170387685,0.0160786362845815,0.0180431561965457,0.02334716113458,0.00976619051729886,0.0229716743011023,0.00571491773587941,0.0163008288744228,0.00509196304196997,0.02242524335875,0.0116496941572152,0.0205018669065048,0.011955102973947,0.0184382370667729,0.0297639186478915,0.0151663162179585,0.0394856620908056,0.0244006743276796,0.012816784647567,0.0231091986271699,0.0188343207901061,0.0190147436237439
"Hera_24",0.0103919441421157,0.00804093553512161,0.0333719216522084,0.021204383706161,0.02097447913734,0.0134029233488444,0.021828078507817,0.0248319534763544,0.0259529721435902,0.0268597458781188,0.017787648423735,0.0132108679958627,0.0156842835873306,0.0247750522624785,0.00608003866146813,0.010314864436642,0.00242510695331799,0.0183917746645442,0.00438317809319614,0.0111392885179856,0.013512789498045,0.00983772598240534,0.00627370112333178,0.0142020952395838,0.0122291329238037,0.0248454112416117,0.0286074546425124,0.0116244892412949,0.00994874408610944,0.00606991033721166,0.02368967362691,0.013512871068597,0.0110675398710247,0.0174675171556708,0.0161244289933641,0.0260213708973188,0.0262623647519463,0.0076820727429109,0.00902226436269342,0.0073881825168499,0.00594476297992743,0.0205372098014596,0,0.0138491161399265,0.0139746977085079,0.0119727599942983,0.00788407995489082,0.0109346959855263,0.0232626221833365,0.0102531598065962,0.00966221620748465,0.00924631271370097,0.0140410575108251,0.00783473142450605,0.0266017746606431,0.00997401340660699,0.00994752939527447,0.0265048581861822,0.0116470947199956,0.0225442671459425,0.0128969631346844,0.0100477701850325,0.00825714186809673,0.00819462607911104,0.0278067363551693,0.0107685709935257,0.0142192828921161,0.0231339255891136,0.0142276779669958,0.0139783678697496,0.0137090935766207,0.0369322810807548,0.0127174185250041,0.0217703433190859,0.00511380464668906,0.0165967548669181,0.0135334801114066,0.0121380443934429,0.0130914219492643,0.014336510529808,0.0124979141600555,0.0160712544900903,0.026876985311507,0.0182069801398436,0.00410504279590884,0.00873591722707404,0.0111015849893234,0.0257113431389773,0.0112247518004553,0.0100136423561997,0.00621792823306021,0.0160732983805727,0.0277683543740475,0.0191165561283085,0.0166441145097026,0.0150385145942298,0.00847911286637749,0.0223422709564948,0.0139968610522878,0.00703978358560668,0.0088252221108092,0.0252102066118334,0.0184500063088071,0.0236551098982889,0.0100299096124548,0.0208529553797442,0.00831833032207892,0.0129610021172091,0.0166557451265503,0.0259673884539153,0.015507456144254,0.027220971288125,0.00686798378584885,0.0313392184414204,0.0112046420939056,0.00962073527023332,0.00701798744416793,0.00504475870013226,0.0149544381577733
