"","buddy_11","joans_11","padme_11","ginger_14","buddy_16","buddy_17","ivy_17","lambchop_17","padme_17","buddy_18","ginger_18","ivy_18","lambchop_18","franc_19","ivy_19","ginger_2","lambchop_2","ginger_20","goose_20","buddy_21","joans_21","franc_22","goose_22","grogu_22","henry_22","joans_22","marshmallow_22","franc_24","ginger_24","goose_24","grogu_24","henry_24","ivy_24","marshmallow_24","henry_25","lambchop_25","ginger_29","henry_29","joans_29","ginger_36","grogu_36","henry_36","joans_36","franc_37","goose_37","grogu_37","lambchop_37","goose_4","ginger_41","grogu_41","joans_41","marshmallow_41","ginger_42","goose_42","grogu_42","henry_42","ivy_42","lambchop_42","buddy_44","franc_44","ginger_44","goose_44","ivy_44","joans_44","lambchop_44","marshmallow_44","buddy_45","franc_45","grogu_45","henry_45","ivy_45","joans_45","marshmallow_45","buddy_46","charles_46","goose_46","ivy_46","joans_46","lambchop_46","marshmallow_46","franc_47","ginger_47","ivy_47","marshmallow_47","buddy_48","charles_48","franc_48","grogu_48","henry_48","ivy_48","joans_48","lambchop_48","marshmallow_48","charles_49","franc_49","ginger_49","henry_49","ivy_49","joans_49","marshmallow_49","padme_5","buddy_50","charles_50","franc_50","ginger_50","grogu_50","ivy_50","joans_50","lambchop_50","charles_51","franc_51","joans_51","lambchop_51","buddy_52","charles_52","ginger_52","goose_52","grogu_52","marshmallow_52","franc_53","marshmallow_53","charles_55","ginger_55","ivy_55","lambchop_55","buddy_56","franc_56","grogu_56","joans_56","buddy_57","joans_57","ginger_58","goose_58","goose_59","henry_59","padme_6","joans_60","marshmallow_60","joans_62","henry_66","ivy_67","franc_68","ginger_7","padme_7","grogu_70","charles_9","franc_9","grogu_9","henry_9","ivy_9"
"buddy_11",0,0.0845878371548958,0.244925332817698,0.288533115223771,0.420433390822211,0.149310490730886,0.170383404528965,0.338128680878524,0.496593295856991,0.354980591905279,0.148655659157046,0.284742790675255,0.241838971096663,0.115850085287294,0.19415226924992,0.391331739847679,0.37396428038533,0.187197710980116,0.194711934551906,0.15472883507139,0.149948697874642,0.174645096366393,0.0885110187580889,0.422295170858379,0.131360716459584,0.12440031179983,0.125368403669102,0.159691368663087,0.194728063950434,0.13287093334775,0.111452070199005,0.0996183571722187,0.240664038646644,0.344524324740114,0.129609094049089,0.175488291875126,0.224016646231171,0.123733178397454,0.165892522245336,0.137503669473281,0.451819175020454,0.189601641192426,0.196329199451019,0.17525555225996,0.111176248523876,0.474817524647935,0.122574338407668,0.496668894749521,0.113045796711467,0.456779193248801,0.193224015710495,0.47940076504579,0.154071163574531,0.148365117135356,0.31341620772985,0.180698714602911,0.364429409429325,0.222331594741904,0.165941739723599,0.241998504198854,0.236286243627689,0.287913066804145,0.210290987337311,0.134760076416309,0.189384954760471,0.20989176577523,0.121285317642549,0.166541989715921,0.202706045888552,0.266003593462579,0.191326700083041,0.197838899896435,0.391801146991164,0.22185678956047,0.162139679241528,0.211706657379835,0.303569782150451,0.125436476257643,0.210586402588739,0.266533726020725,0.203498400972003,0.259675913380791,0.201700030227868,0.259005415190843,0.32003473556588,0.143275409321075,0.196946344192758,0.46558676673381,0.256542074933315,0.222184567006585,0.152332570778952,0.189260649919989,0.179367841562925,0.319523927365337,0.196655348876621,0.305874815677942,0.220923906560191,0.182516252240308,0.160872849147546,0.233955763745421,0.205646185166512,0.226798890122466,0.181961498412677,0.179599684060258,0.268471142186688,0.359263990558098,0.22580539248514,0.242192272407748,0.169500112349338,0.152465432130863,0.188953578926958,0.285315337740862,0.179152276430946,0.135148532251082,0.23080150530399,0.209173071886731,0.138293125810464,0.386696272272617,0.110760163520869,0.200709364084553,0.462705580072835,0.216531586299039,0.242904740946489,0.258092956710367,0.309077886505685,0.271378855763774,0.229235225083499,0.413119380858812,0.135116995918938,0.179641939096269,0.280730524550947,0.222254053099826,0.150301048539157,0.152869877271938,0.183705349949805,0.210718298937856,0.178990570066431,0.218389356287898,0.156312472565535,0.30535551436643,0.150224969836028,0.139320841458038,0.289211811122228,0.269737283224285,0.386742479372008,0.21573551742171,0.366589430963392,0.170754300431382,0.174388403074551,0.183223977283831
"joans_11",0.0845878371548958,0,0.240065039865253,0.279457292852969,0.434047162149579,0.17326923386832,0.198408458919393,0.346750861548864,0.498625876645281,0.293008663808896,0.171915234725942,0.303255159345134,0.263070147678521,0.150276770290494,0.220892899164113,0.369938384900597,0.336050015102484,0.215963868998073,0.205314347931486,0.159755362586594,0.106234613182994,0.208072273639508,0.1055256611039,0.366715025936345,0.169093947052061,0.153351592940653,0.0960230683995043,0.186473448869727,0.223841658941596,0.143300662819147,0.0687774715979516,0.139292053713264,0.259902053486313,0.288498451186412,0.153493968594144,0.2021604058878,0.228882835967661,0.146663153675448,0.117402149039638,0.16115249236624,0.394965258153903,0.217885000680996,0.133603852580792,0.202826092715083,0.120947820339472,0.416955848416967,0.10703341487024,0.506105263747133,0.160542211300889,0.398696594566118,0.206348771764801,0.492624494699876,0.175849816833214,0.142405010680363,0.247867497380776,0.197894372111374,0.376368097777279,0.251820473855384,0.117706996322703,0.256856074067887,0.237167190160747,0.291012779157095,0.223708367949017,0.11473293905967,0.211903255435207,0.154687673663689,0.106683518678958,0.193450217671828,0.168602697529052,0.263312387470442,0.215463372296964,0.184976961497004,0.325913200089546,0.187483062603154,0.146676111024452,0.215154510304921,0.304462003904584,0.125580978410706,0.2286178570784,0.206801519547653,0.215248029421048,0.26180331052861,0.22392858274965,0.226179988734792,0.261196782438119,0.182354017822946,0.226157629891325,0.407863272499827,0.27484298591209,0.24944982175732,0.165632171363196,0.191059979015813,0.153945997501408,0.326341058714911,0.222672654040323,0.301726982965977,0.227823448969703,0.198922962836851,0.176945048991813,0.170627036221182,0.22815771898291,0.211130275138924,0.205158089728215,0.198896089907943,0.274073125164645,0.302080304702028,0.232595882768436,0.247838838277833,0.194059502005841,0.187958526295846,0.219976941724963,0.289298455511896,0.204255200878743,0.0901468904269807,0.253856339955158,0.216647496022018,0.137156957272082,0.33041977388374,0.102090173796194,0.230446327300507,0.405076079465385,0.252622838970511,0.249324404915905,0.285313643149822,0.322659369101112,0.242863159190993,0.255904910549836,0.356477428360924,0.14141776483944,0.128621115983902,0.253540989569691,0.228399646700349,0.14804471390985,0.145433270880136,0.216611257060848,0.23728844505673,0.173898216403665,0.199729058495889,0.18084778464968,0.317684575631219,0.179657372810122,0.12883480714352,0.295280160574433,0.289386070944164,0.408225607894217,0.221847442586658,0.373677236690884,0.206034633500827,0.19884074612415,0.165800247935637
"padme_11",0.244925332817698,0.240065039865253,0,0.230886161526034,0.525885208007147,0.17467396531397,0.311832725396558,0.426649656824261,0.563926144682364,0.395567859793664,0.265344199548705,0.311402587198915,0.343637237993716,0.247007905536565,0.241721481325634,0.471019153482986,0.487166890907334,0.311200761439359,0.27322647821653,0.170363237606795,0.232489124498162,0.310239506737403,0.252068569432959,0.473032645296518,0.261864515171534,0.198509215517653,0.260367019503992,0.27986799397288,0.330551335341724,0.255289331226182,0.289246772225534,0.241133442255171,0.244479742973868,0.40148036458982,0.30201928287326,0.280907834116387,0.26684323304358,0.227597827576235,0.240450709185214,0.25387637456079,0.498514807564295,0.269364749253886,0.282159068392516,0.302047717648516,0.269444077584194,0.525109806348039,0.27629258625327,0.570865537571912,0.232262102677508,0.50655125095446,0.263405385965006,0.570432848479975,0.339391952899576,0.271454925143069,0.402777300975978,0.270569230693629,0.419847942906918,0.342400639479388,0.297900962698874,0.284137001146483,0.278755750830106,0.303563158157727,0.274018024872302,0.313042347596647,0.309369031295803,0.295653211995741,0.301075554265959,0.297558339128788,0.248026348131778,0.280728195215674,0.309294775904333,0.360034515712821,0.447659517587366,0.390731527085984,0.313611937173506,0.346097784323206,0.270614188972941,0.291552247727311,0.306592494880362,0.345366369276493,0.293156671588174,0.241928902714308,0.248566383573804,0.352309778080496,0.387509662431938,0.212435687182205,0.332293340864279,0.517115492968293,0.295757656030992,0.298610963788911,0.268488550047849,0.263898173076132,0.272594976798601,0.377217650656687,0.325297911083988,0.298689221738596,0.268987664858467,0.227137981862091,0.319712687554689,0.298312652547035,0.370348637683289,0.324879471728508,0.2328937350854,0.27253313007432,0.268642230481405,0.430221611082951,0.257414633770345,0.362519405488475,0.294294704211587,0.276665700405984,0.316755939251175,0.406841949864408,0.29864064848398,0.25139389210068,0.337980613472057,0.276075444722449,0.268964255623117,0.442471152325536,0.279905328928324,0.32531199955349,0.513496257212176,0.339174142857679,0.269274018451478,0.338031932305829,0.417940260711018,0.359360356190704,0.30912761430507,0.460804013059839,0.249588535593817,0.286537416146281,0.372196655875577,0.285614194811114,0.252899647710606,0.264501645796676,0.298688437077778,0.379892057809391,0.216119052010724,0.346545873145746,0.289108817105845,0.397904242612403,0.188798079243962,0.223778532961658,0.392304135721842,0.386244483843602,0.509842984869184,0.253571101818556,0.454369803490884,0.294630622931369,0.270896111540928,0.334957123780195
"ginger_14",0.288533115223771,0.279457292852969,0.230886161526034,0,0.552468661301969,0.262405976879531,0.352293855425631,0.484287741795324,0.641425000743051,0.457644967368075,0.202818385063919,0.37804314413368,0.321035563332788,0.250811627537757,0.243474270218839,0.537013421723227,0.536553839893177,0.247675145209052,0.215903020948219,0.298659410017344,0.235298834593803,0.268085207127918,0.292007331357454,0.519296035138723,0.286938349767645,0.237242770562056,0.250787183668528,0.285206441251414,0.264523737880006,0.234884803454113,0.332490919547762,0.252586119818625,0.22065301513491,0.434759992326844,0.351027323420397,0.213125178072723,0.129535948633167,0.258592435848126,0.235473781522099,0.257059508492676,0.546569952497329,0.203674793082664,0.289416942975404,0.267065442738995,0.265582886000587,0.572650956067149,0.301431401945122,0.651019992881737,0.249752621231623,0.553835612394762,0.247580230657987,0.595850921652851,0.383304080195254,0.241762832755528,0.435838896889807,0.196497465221114,0.432006799285959,0.328250510577326,0.333681134540685,0.381316881005861,0.160112039305571,0.202091894914189,0.184521326791775,0.334944424865849,0.267183236971277,0.318178733180309,0.321976964323705,0.291599505428505,0.209921475490643,0.151392337529693,0.343406960427897,0.387793739173802,0.474726279755636,0.425831067050815,0.344660889566355,0.359326803745935,0.132530836122998,0.29978200415421,0.306427355455004,0.362102380886552,0.188643623830691,0.15521079551213,0.249558850368097,0.390988786978216,0.415559958975661,0.282404067565802,0.298841210649818,0.562654617395669,0.204080704209013,0.263773456733348,0.24870097151031,0.189083826251561,0.296385800513786,0.46136042383915,0.291780536378724,0.138778952530154,0.148672472765979,0.171685342534532,0.33018724303607,0.321522354208683,0.43400397471438,0.380776867257736,0.20341051811375,0.190237219205378,0.116253595639617,0.458880077262849,0.128098656854308,0.391457038546993,0.24042956532075,0.266914090735978,0.277140461821681,0.441536397662123,0.201471005362724,0.269182731878663,0.335012304836433,0.148477113221568,0.220549987182083,0.48331269048383,0.32219727177756,0.264745697480989,0.560120516893546,0.315051548298569,0.12465411143612,0.318921307068006,0.426790843306326,0.409299166513171,0.274786670314239,0.505385342222552,0.19932709231849,0.31327229270328,0.424265304382279,0.149901768873755,0.245857074308801,0.234964780668362,0.20976056737652,0.456895528325591,0.168981458761362,0.395848332762525,0.202312046808466,0.39721179828468,0.209843866746376,0.206944944312665,0.433806043813179,0.471465120302392,0.57412490772806,0.342493352335586,0.508697003309053,0.268918763732757,0.39402679178438,0.378280327920543
"buddy_16",0.420433390822211,0.434047162149579,0.525885208007147,0.552468661301969,0,0.442771160697553,0.303959611459346,0.576206056479693,0.59678971306485,0.557813573484298,0.417120737827213,0.337309489767894,0.585918568212185,0.421719540562549,0.482363789834252,0.524519373816353,0.37875528674862,0.399393923692939,0.488083502055547,0.405879978039019,0.469616427626357,0.386907175177529,0.45744492809763,0.528302811009314,0.386357709220269,0.451453918171472,0.474830902460196,0.359354365073242,0.356525555870639,0.443671683109959,0.427718043920022,0.408059654387696,0.52320709475282,0.533115294571154,0.377337221352416,0.413639637312063,0.514340362855801,0.383407577546801,0.506466488448108,0.403127264625454,0.529930185726468,0.460663520325066,0.492643074921346,0.413009469414215,0.428506769404211,0.549664206339844,0.451446958375591,0.557819716972713,0.491586765245762,0.544081169940147,0.531954669663363,0.12602621629395,0.350617831937962,0.463456374744559,0.472146533470086,0.42800821339039,0.251161130695502,0.271100973033953,0.436690839973126,0.380042878679198,0.494261384182001,0.584735600023288,0.514738166375949,0.359006554203554,0.353097665027183,0.490344402963778,0.358011302381261,0.368379132154728,0.516739218782898,0.532342867784087,0.378994381276969,0.274204262094009,0.530650920644794,0.300495206225997,0.325108581903114,0.288470421291963,0.575670481534566,0.365517917246393,0.264812028152735,0.512871682719358,0.481773859308889,0.551001144070221,0.389803280587191,0.507395901783152,0.49754489051568,0.440365471854085,0.369241218597507,0.538918755243614,0.52537260588886,0.43654932066289,0.439772029821242,0.493515942422632,0.545683295858334,0.55306537884511,0.42291923898563,0.578352482727799,0.505682544487308,0.467766082854981,0.325460236555644,0.532549241517208,0.44141132922457,0.508826672478179,0.496456330617836,0.44263128058054,0.555294395479488,0.544953803286144,0.515540318081613,0.219900995834037,0.368763468934621,0.39044614444219,0.365134468030131,0.187061944456434,0.421980684815015,0.473082015943792,0.317068522091254,0.495507685330751,0.442775743821298,0.517249638055689,0.407378945332663,0.400698664175269,0.542689737955979,0.393909102303388,0.525376819913691,0.408646528344455,0.172892137869464,0.526871544711207,0.438994418753833,0.518401704795262,0.42725924652572,0.466113070295994,0.517396675276609,0.511161718142498,0.499218643151238,0.471075157314645,0.419067802457455,0.411071531436765,0.512936639438995,0.48241953155894,0.428875137151667,0.243557348401225,0.515613550390012,0.490315909291809,0.507979747041029,0.452347230680762,0.145863863906379,0.5510871710183,0.549323589662097,0.397808819020991,0.417567681247052,0.400484509894708
"buddy_17",0.149310490730886,0.17326923386832,0.17467396531397,0.262405976879531,0.442771160697553,0,0.225521698039949,0.433621126920373,0.572885735982391,0.412171671169413,0.148643177079583,0.240480984253014,0.320693339215057,0.144649145295786,0.147033834640489,0.471290271350439,0.421683982420523,0.191534775203704,0.160510961738516,0.103974757713073,0.196891628559675,0.192279930365862,0.168986095445298,0.459637868603298,0.148337356847237,0.172283442012948,0.162330822775318,0.178709866983566,0.214542476287126,0.13757606024805,0.202697556384638,0.121821230956747,0.154383575619812,0.37335423384532,0.227911510502442,0.197064381381582,0.198726724312096,0.161093447746177,0.198375167114513,0.152695398162294,0.4908644758327,0.172387951978683,0.236057881208187,0.201881886606044,0.140170452036754,0.514973161225202,0.156905704726083,0.579063726901278,0.163748773102132,0.496624849517209,0.189300517014063,0.501939545977967,0.249462937345895,0.136574599384407,0.353708421903104,0.161925565187752,0.354182394096384,0.220658493321581,0.195978682755881,0.226673399718478,0.211874531882945,0.262726740604597,0.176130456232318,0.200754760407859,0.199980853051876,0.244083775929379,0.196922402092412,0.171422838924567,0.227306457834437,0.244175914802752,0.236777713837744,0.24992831301229,0.433554392726091,0.29428955874585,0.213124167063488,0.22769149041969,0.28207094250249,0.171905096387124,0.228800051454796,0.304080447631752,0.181566948722647,0.249540938008104,0.183397650253106,0.342180306290047,0.358097700572876,0.182790865353588,0.201392333623927,0.505736442871242,0.218614444021884,0.213706463911347,0.121550377300843,0.166320337799077,0.239551844420899,0.403151518097459,0.191780490936455,0.2899231447306,0.193265779555387,0.17406886887394,0.185120890875369,0.274597624006872,0.299185404821473,0.29793362319342,0.183041163636336,0.187615735899987,0.248406120369444,0.396566545772215,0.204235719933585,0.255909369144076,0.189927189762775,0.145273263510735,0.193416219205873,0.308031195935406,0.205409746321598,0.184866250009664,0.242356331188454,0.181375914790267,0.135739348493374,0.425187429932475,0.175970274323436,0.208618836580669,0.50228958333533,0.212133465473226,0.220752236548932,0.236049801646483,0.334924052308111,0.354828067349867,0.220168633065944,0.45118460441487,0.159354996405973,0.207644844440597,0.362512797640715,0.198604330396925,0.174938994076205,0.13911001042497,0.173316995296885,0.322677705405553,0.180064068693946,0.30083484061625,0.172327245788615,0.314979206252844,0.180875656079101,0.158622580023264,0.368849859178539,0.35779640023455,0.445504852487792,0.317057435004154,0.448615033825881,0.152829811367801,0.207218470507282,0.261466961364818
"ivy_17",0.170383404528965,0.198408458919393,0.311832725396558,0.352293855425631,0.303959611459346,0.225521698039949,0,0.442717241920774,0.572386659733641,0.443845538642107,0.240808131905119,0.19714602478529,0.386997763412181,0.139488730203392,0.241999546852046,0.481322576702686,0.377005848247294,0.198827927910403,0.242194981457629,0.220988723126883,0.276699526684688,0.129769795244285,0.172427884925355,0.486454028108244,0.136422959805765,0.190243275151539,0.251588711342497,0.104797941033553,0.145004061649346,0.18691323154187,0.176169408039147,0.159847082812954,0.290793332745652,0.404655771324738,0.193042964171376,0.217073098458423,0.286620891711267,0.155724965022351,0.298607446439725,0.155480525757069,0.516794579753203,0.227360178838903,0.297088188132306,0.170092959388996,0.166104676524514,0.53957507748346,0.189405501201532,0.579620675685469,0.237806508705938,0.522265109756088,0.262785910290438,0.365798280333513,0.171258712916446,0.210439604454445,0.375511945452016,0.219706282256935,0.274216006015045,0.131966486433277,0.241026783003796,0.229830540249883,0.310715275368834,0.339366595793061,0.262147323099067,0.147903782244638,0.153336940575605,0.281594817225679,0.158138427652152,0.113576370576649,0.318426376494979,0.339732715892377,0.144356956485951,0.109103585386964,0.448049856536309,0.166646376550305,0.116055103183623,0.0978941703619642,0.370892949507597,0.146638302534326,0.136170464295952,0.335277646845088,0.247191744793537,0.338873559676176,0.224484500859752,0.335982012288084,0.39209551822349,0.19350164709103,0.126023564883547,0.530012985616738,0.308371211891459,0.20388073603506,0.198811425728875,0.272881669703975,0.275515175597223,0.417796707472262,0.179548275452359,0.38044585761534,0.298245304282908,0.261668907536293,0.105587680138258,0.295100473509425,0.299492549479939,0.32725324782997,0.27175540991001,0.204649088528226,0.341357714838767,0.425266736548023,0.277844438529404,0.122872057952101,0.169939211101211,0.165126586400294,0.131758461464273,0.163959775177674,0.230226548383912,0.255160561809517,0.128531220627171,0.265126270496541,0.21175698080697,0.453445386926348,0.167439390537613,0.163693751598194,0.52778612660884,0.226629744686378,0.30216689746772,0.181281050429831,0.198554652750505,0.36771519515034,0.202944924287502,0.477679795507217,0.212368948935366,0.268476442515826,0.372615728291305,0.278275857959664,0.268901285048839,0.218309122272275,0.238599720532397,0.28018128395378,0.260019715283385,0.30260272470832,0.226931021086957,0.19893695438374,0.258427320511799,0.218400088127926,0.373726610861428,0.348821294146046,0.291975534851436,0.334402133060595,0.45165124089998,0.165990726173125,0.268986821438356,0.200794812977865
"lambchop_17",0.338128680878524,0.346750861548864,0.426649656824261,0.484287741795324,0.576206056479693,0.433621126920373,0.442717241920774,0,0.206374564687641,0.177827537895383,0.454435036342045,0.481128687483071,0.252843488320982,0.443779173206597,0.475052898564278,0.15458824561437,0.360060034177269,0.501800317563672,0.472303436763409,0.433362378826353,0.389881567441754,0.500243171284364,0.362783575037614,0.283622262894909,0.438761775309354,0.39597649850761,0.371314629161396,0.47312494413023,0.501595447894383,0.446756452369065,0.331390212086277,0.406380975245895,0.501327399784291,0.271911940093989,0.297535281015455,0.457499240583286,0.488837355573003,0.418886611115836,0.35948331777841,0.448564464077893,0.304500822497995,0.488518960437093,0.301524566129882,0.504536557081053,0.435203825457173,0.310979441787514,0.404914824937374,0.167589175675586,0.332687729225422,0.293554179110159,0.411312909020672,0.627074737420805,0.320034799506237,0.429834511742771,0.28441417926614,0.47986821339755,0.526336963523755,0.502922392673937,0.364475909602961,0.430188424696021,0.484503450129497,0.45093075928049,0.477114684154334,0.414132133674454,0.487843593369721,0.308998754045166,0.40161354477202,0.478741492493295,0.385107176344958,0.483657561647823,0.407401236375256,0.435256046305212,0.263764659071648,0.402041658462951,0.440739712362987,0.480621387753564,0.480195374097677,0.431919215882356,0.482078629506302,0.262622535251296,0.489708680979585,0.417324157290223,0.45887752395023,0.224455497335425,0.248982464251739,0.422003403643055,0.511859774975906,0.306714467844737,0.506618629161724,0.493112201092971,0.459864028863216,0.440329192809577,0.3030924941418,0.189831902926073,0.512867285845109,0.487643321461194,0.481998955347638,0.455050973401153,0.456335912306341,0.289838391795088,0.194970215216217,0.226580598242739,0.413379412593519,0.485524336626676,0.487382344153708,0.226285574938376,0.483176352457187,0.484870745539619,0.469808842985031,0.470473007543961,0.497469567979497,0.491598347704168,0.479144597152789,0.35228128758583,0.528439963398058,0.490984626794651,0.439787982658397,0.267975468821784,0.359679333207702,0.503001089824285,0.295199430923888,0.523462567373364,0.498631707468353,0.521325879406948,0.504394106241307,0.149268692363522,0.504070208339342,0.287181449907102,0.451684722902582,0.333603370160294,0.168799060143561,0.49549915415434,0.3567905581646,0.425736892563119,0.477225739063424,0.236854121049049,0.407931485284897,0.19776701739069,0.463804250681772,0.52804664131327,0.352844708831234,0.388376601000611,0.0932075870095368,0.219584869761119,0.533961616643384,0.193078071616287,0.082987774869003,0.485420814232808,0.269449764871026,0.32857313664374
"padme_17",0.496593295856991,0.498625876645281,0.563926144682364,0.641425000743051,0.59678971306485,0.572885735982391,0.572386659733641,0.206374564687641,0,0.307542692333987,0.606480198164216,0.597053053273091,0.434024113197264,0.594497882252173,0.614261645517944,0.168494526436658,0.365638653732247,0.633946173027598,0.624860092659024,0.575332709403676,0.524269388496855,0.645194420425962,0.518410576902455,0.283851734862104,0.566259404923753,0.551634334261495,0.527337827549621,0.615559280991499,0.64297073528537,0.59824381664424,0.470714645153016,0.553475575645556,0.646338835016687,0.370255132412476,0.450007491263579,0.605766635737672,0.645988344932869,0.564920228529056,0.510238645934433,0.598586737848403,0.260375765187974,0.634406814927115,0.456291966697474,0.655727072355881,0.573637755618039,0.244746797518028,0.53655374964774,0.202293330090999,0.481863562030148,0.258774164197054,0.554155333142441,0.61920718810504,0.456166982966095,0.573291473055105,0.361646125181489,0.630993604132155,0.627202025261541,0.628177487667783,0.491003358449605,0.532048679982762,0.638753585242516,0.612621271431879,0.636363647934267,0.543260908494187,0.625344484282562,0.449325111929938,0.543149968951156,0.614374074955686,0.54405833152684,0.640458743427288,0.540682351544848,0.55591073796101,0.322831954564557,0.504987318216493,0.567393029048709,0.592789788033575,0.643933787195982,0.569631606177418,0.613710611490359,0.403756476794928,0.639940704998478,0.576724284077577,0.606845213661276,0.345573553782778,0.35587878691585,0.561581027650727,0.63977513016358,0.250287288991926,0.657244926583605,0.642804739290374,0.592041448949775,0.595656021256489,0.453345336498704,0.307514746274465,0.64352266669725,0.64738931683474,0.637687822582389,0.608461968221079,0.585284019971982,0.440316277782563,0.32626143688563,0.358839592672956,0.567778587838718,0.638366275355107,0.64657614906032,0.339569594601758,0.641744773601388,0.60091524212343,0.613502192569486,0.60507526566234,0.638756571824213,0.596596260642973,0.626804310588013,0.508222013031521,0.641084892647396,0.647660004682041,0.59405018603588,0.310970339026916,0.49061422229389,0.646540416163714,0.252843202393275,0.634644897977102,0.656017975033861,0.643118953842113,0.624571508413671,0.299723056578885,0.649772272654431,0.291427874966027,0.60279651664552,0.471638561464191,0.302347485283158,0.65228534575433,0.502865245052283,0.568662510298777,0.624957447123634,0.342949666945484,0.567017059320632,0.335829295957536,0.615413724010923,0.625823271994542,0.516494964311824,0.546334073882354,0.247392812094408,0.302224074670114,0.548600090258436,0.361024447453223,0.175135421640698,0.618817714472384,0.412187738980473,0.453320556847992
"buddy_18",0.354980591905279,0.293008663808896,0.395567859793664,0.457644967368075,0.557813573484298,0.412171671169413,0.443845538642107,0.177827537895383,0.307542692333987,0,0.434637242121367,0.460696363992372,0.314456485552943,0.43838685455257,0.461247285186274,0.217467329446011,0.219722796715009,0.493315753990156,0.447894053439602,0.395892614448711,0.299658169606148,0.487839180432232,0.369203975269292,0.135783071322482,0.43490776631618,0.398832140342567,0.31050567399658,0.459652815798897,0.492695479193043,0.420289782281444,0.291867540634581,0.403327127485205,0.488910638439018,0.12576372785956,0.335370605536638,0.445898018373188,0.469861739296759,0.402085099265304,0.278615497401314,0.434675487427221,0.157664263409877,0.476562609812872,0.207408104027471,0.493017559881416,0.402676322178039,0.164223943122724,0.363088418272942,0.31234914669283,0.357370926385471,0.146079460047973,0.392701463840791,0.604285794085612,0.359016111159381,0.392558807582014,0.145522702829289,0.462025742297559,0.504544639368415,0.491015977227177,0.286481478311334,0.404533707879498,0.467307342849717,0.434389259237777,0.457542473234992,0.355591069552386,0.470735031290988,0.217689464342894,0.345794274240968,0.463608332799936,0.331715609993588,0.46606177055592,0.4034278242538,0.382660528399027,0.120744674012392,0.321932795293811,0.392738990402391,0.452404632843243,0.462542150123745,0.386971435162064,0.455885475169393,0.152576858138571,0.477457744677171,0.39966327327691,0.437559473889411,0.167037986441415,0.10305683520516,0.402865824231418,0.496278604783429,0.163272654511909,0.499919774144429,0.479025179431386,0.434521934684465,0.412069779936464,0.27957802994435,0.264392224738358,0.495829731648344,0.474566284509071,0.464507927262176,0.431771859718012,0.428023831802849,0.202278667949393,0.294671346985094,0.227481857315799,0.404952007712668,0.462800602513269,0.470214532607936,0.0886494283065129,0.461181258788588,0.451036132257937,0.448440914044776,0.454979936897304,0.484479755813635,0.464075119977298,0.459934146774477,0.283973425211442,0.509540640042576,0.469813124102378,0.407902174649074,0.122208512345711,0.337569513176557,0.494629508201436,0.14950353199849,0.518362586102289,0.482057002371793,0.508698851618862,0.490547207491655,0.171769840627633,0.490183520256605,0.139813150533863,0.420013070092591,0.246360758378012,0.134502464488869,0.48232823495757,0.323944826470332,0.387328757553735,0.460190653588019,0.328497731212909,0.381172649827153,0.238249544176661,0.443455142501769,0.509399450801015,0.355185710311567,0.35267737792407,0.224877496234933,0.318558391386463,0.521691060553264,0.258668547395943,0.227920159887411,0.47415411335987,0.317858861302698,0.304161146153684
