"","buddy_11","joans_11","padme_11","ginger_14","buddy_16","buddy_17","ivy_17","lambchop_17","padme_17","buddy_18","ginger_18","ivy_18","lambchop_18","franc_19","ivy_19","ginger_2","lambchop_2","ginger_20","goose_20","buddy_21","joans_21","franc_22","goose_22","grogu_22","henry_22","joans_22","marshmallow_22","franc_24","ginger_24","goose_24","grogu_24","henry_24","ivy_24","marshmallow_24","henry_25","lambchop_25","ginger_29","henry_29","joans_29","ginger_36","grogu_36","henry_36","joans_36","franc_37","goose_37","grogu_37","lambchop_37","goose_4","ginger_41","grogu_41","joans_41","marshmallow_41","ginger_42","goose_42","grogu_42","henry_42","ivy_42","lambchop_42","buddy_44","franc_44","ginger_44","goose_44","ivy_44","joans_44","lambchop_44","marshmallow_44","buddy_45","franc_45","grogu_45","henry_45","ivy_45","joans_45","marshmallow_45","buddy_46","charles_46","goose_46","ivy_46","joans_46","lambchop_46","marshmallow_46","franc_47","ginger_47","ivy_47","marshmallow_47","buddy_48","charles_48","franc_48","grogu_48","henry_48","ivy_48","joans_48","lambchop_48","marshmallow_48","charles_49","franc_49","ginger_49","henry_49","ivy_49","joans_49","marshmallow_49","padme_5","buddy_50","charles_50","franc_50","ginger_50","grogu_50","ivy_50","joans_50","lambchop_50","charles_51","franc_51","joans_51","lambchop_51","buddy_52","charles_52","ginger_52","goose_52","grogu_52","marshmallow_52","franc_53","marshmallow_53","charles_55","ginger_55","ivy_55","lambchop_55","buddy_56","franc_56","grogu_56","joans_56","buddy_57","joans_57","ginger_58","goose_58","goose_59","henry_59","padme_6","joans_60","marshmallow_60","joans_62","henry_66","ivy_67","franc_68","ginger_7","padme_7","grogu_70","charles_9","franc_9","grogu_9","henry_9","ivy_9"
"joans_22",15.4400807905678,17.8096351639094,19.0183611958052,17.7337141567604,24.3682979418881,16.6997893561414,17.720171763913,21.0958153575036,27.9394850220451,21.6887398915475,18.9586584661893,21.4028982723193,22.4342886749305,17.8902405052634,20.9583932807745,17.2878609176886,20.9153511627968,16.5504988175547,19.575726675048,18.8424392784711,23.9684820633598,18.2391097428294,18.1843918576931,19.6399678791768,15.2730029040715,0,18.8974238598974,18.1090637258663,18.1160050247493,17.7937881751899,17.4628781449432,16.148055604966,21.8159415073108,19.362457611509,15.1093636578006,20.4469293688648,17.6320559769652,15.6458294087254,18.142047186852,17.503571832471,18.5505310750472,15.088574130545,20.7582845303254,18.636528408217,18.5329578351261,20.0403969952937,19.0066550233391,33.7209322190648,15.2054211933807,18.5972335627339,20.8957445436383,23.8914722476211,15.3299658926998,19.6391713571775,18.058958214199,20.0288724382751,19.0663962930369,19.9725176521396,18.1676178499426,20.430397621571,18.7584246196092,19.1488232287326,21.1142734847527,21.1086183422179,20.117403501243,18.0567900375343,20.2246818564538,18.8317314227801,18.7873436469933,18.4125471006071,17.1388508116,20.5863672299982,18.0334461222083,20.4321769412763,19.508020344702,20.8207531681147,18.1118326703081,19.9523037853193,19.7461364171607,18.8920084789816,19.1301069599968,17.5839017359241,17.4489119902915,17.0036983742837,19.9856123167698,21.1952328503811,20.7990744076846,18.6648677064815,18.3961847204252,17.5101512971576,18.4971885820747,19.9232522006588,17.0809490448572,21.4373215311853,21.0957070470591,18.8499222909099,16.2029792676733,14.3387583472494,21.2377284084979,17.4463325521308,17.3311751383093,16.5757221530494,19.5432467312098,20.230645582454,18.3670900610543,18.3212549915744,19.7222377249554,20.3718340837635,20.8391748777407,20.4642353059823,21.2970975326866,21.9087435553991,20.1478171898019,18.6046147897376,19.7406884869696,18.3118014677074,19.9639697387637,17.6449646047436,18.0512127094443,20.1390076193731,18.7195203291494,17.8650496186813,20.8999481011788,17.6054644803258,18.7365992123415,16.6269451216038,17.9922099573766,17.6330925530214,19.773460151858,18.647622584998,16.4574076191973,18.7023644917006,20.0512726102669,18.795801507665,18.1248311454571,18.5187642756105,16.6497596633666,18.1405803553215,19.9055041878828,18.9326216283612,16.0424056450239,17.5660856064933,19.0389173331621,17.7498639914276,20.6950739440978,18.290326495196,17.2359868551386,15.9738644825691,19.6335583345463,17.939684220415
"marshmallow_22",14.8520904835336,12.326486200372,22.2120736598475,14.6749870592849,19.0095336725384,16.3689760950309,15.2674050174763,20.7520793510043,27.7320177569892,18.802360122833,14.5013036417731,23.5733059888726,21.1727634250279,15.6656249065458,22.0148881052751,16.9743214058633,17.807923907189,13.9720325854719,10.6893598386683,13.6205937840137,17.9491836685021,15.2817012432125,14.2238932322341,13.5362009807284,15.8005638805542,18.8974238598974,0,16.7082669714554,12.1566716711871,12.4791207853252,11.5905881610581,15.5832848996652,23.7280569868246,14.0826889563806,17.6055222082572,15.8880697496611,11.4996108767273,16.6206409608272,10.6286917984636,16.2395547318736,12.8457866305944,15.9585400439093,8.73095398941749,14.2642397248722,12.3682932218085,12.7866515832196,12.8418398630157,34.0916446340934,16.6498903773892,11.1508179774721,18.470307235802,19.7762202236502,17.1247865603479,11.8003748364784,7.64944266873762,15.4854790410003,21.2316113375158,13.8283470118188,12.4537158143341,21.8557125778802,13.288019447906,13.0066122360086,16.3575257045469,11.8395662583833,12.7218168375839,8.47472878960434,10.1457656926224,14.9622986097744,10.4678448436359,12.1580223541119,18.8177818531515,11.0486679948288,8.92767129002093,12.8791202162477,9.96085843411383,12.9872059230019,16.9594339757637,10.2153103717873,13.5991102722484,6.96211517822509,12.250929072627,15.6274040850905,17.8927990806099,12.2681379014959,9.79050094720338,21.4543595453172,14.5616245021427,10.4232849084927,14.3929213384167,18.7900363299974,14.3728927457596,9.99517115788266,12.6407849015716,20.8145065523901,14.3692920218081,12.5683224570295,12.0024161162186,17.9693399942914,11.6942797740518,10.2228158184627,19.0843301189442,14.9926748040432,16.260854317892,13.3513739972013,11.5779654783463,8.49203830221086,12.382961471705,11.4271095130136,13.8066685539335,17.9665154671599,15.0263655791026,14.4733401578399,11.9681156073508,11.1127174352352,17.3681984299585,11.4921904758174,9.12961228937391,9.65905585668883,14.2185673352232,13.219138334835,11.5199570249096,15.8560937964597,15.9043910106967,17.9630532629976,13.7671919859271,14.9058801011397,19.5279267074572,12.061753975775,11.0774649068236,9.83991821849208,13.0277211020507,12.2127172319614,14.066281164486,11.04470077496,14.152540283393,20.2364784850615,13.4482633283781,14.8438501543641,12.4667743944159,17.8612270657457,20.8010513560854,13.874525029891,19.1763325075216,21.1275426980437,19.5327147563093,21.0311447961873,17.8685862300349,15.19497044484,23.543393168524,17.3996440761533
"franc_24",15.1583171524709,15.4102671241311,20.6135347317346,15.1137999947694,23.866917488483,15.9050229559349,9.34908263172548,21.8244127313218,28.9017151123776,22.0759319113758,18.8656877128492,22.1493799743817,22.7054179488204,7.94081177717242,20.9922734190559,19.4089379937787,22.3085116804145,17.1507725451276,16.0954476816878,17.845592855191,19.8289531128534,9.25136480156191,14.9778638252082,18.5549408998605,16.4098311556081,18.1090637258663,16.7082669714554,0,14.1589316005568,13.6516526395636,16.6864961578735,16.9098620863592,21.130452284076,18.6536861209478,18.1489142801968,18.2538698731328,14.2265957145222,17.4584490982206,14.8604704701341,14.8610627996558,19.85823583368,16.7697557842513,17.3880842284589,10.7708818240756,15.2749982977686,20.1683748001275,16.5917817787861,35.7241396973822,16.5334055369025,18.5855117505476,19.1099849972199,23.1464177226095,17.6850034042483,16.7230709917698,15.8917871559977,15.8332884493084,18.7954078700481,15.7269993817323,15.6769276042912,19.9759592681692,15.9085803911747,17.7271397920505,13.7502900981143,17.3939425834238,16.2840107699527,16.3157348148508,17.0884891290737,11.2806685836395,17.7125859159199,15.1179273341603,16.1066781278896,16.8373106736976,17.5868759882485,17.2871624534976,15.4064798299471,16.9772631273975,17.0063748799972,16.2018431774365,15.3316629415595,17.255035732419,11.7156072928761,15.8928190376001,16.4297044155103,17.0267376141049,16.614480429826,22.1672619831785,12.9886685199997,18.3492311267879,17.3809057233408,16.859101241277,17.2565868323455,16.6408008792978,17.3353092761175,22.3371095426101,13.8344087184014,16.3379851813478,15.3497756090303,13.7791872806519,17.0960404591972,16.6385490886665,20.4571466333262,17.381170315967,19.2275231113076,13.7328085866586,15.0915543860557,16.8711580175053,13.4689135514688,16.6497220790431,17.0762041791778,20.2108619795542,13.1416619570962,18.6659107747883,16.5170766284172,15.2143723456648,19.0132125606968,14.7123960585706,17.051425057113,17.5159980157803,17.9583196587626,13.1093379068449,18.7459785262361,17.9819111553966,17.6371160091654,16.4458627533562,15.2542599085944,17.6825645355831,16.8915526996486,18.4539165136841,16.6148742840773,15.7322006472484,16.9064787974727,15.3321982143515,18.4384424208153,15.6885426897469,18.4630875588877,19.8350970813628,15.4538539446307,18.7629071381112,16.5788613871211,19.9119261809356,16.8541488306967,12.1058336009834,19.1960072064193,19.9794702113781,20.4679715114934,20.1495279703428,18.1091103898895,11.3388921930111,21.9613140684534,16.61546790427
"ginger_24",16.3900554330007,15.2131496082704,20.5172411249259,9.08221312502246,19.3772985354979,15.8699902057492,13.9878044509376,20.832844798993,26.9957263241086,20.5336792393882,11.8664468309674,19.8699521436717,21.2867756951766,13.8788534594012,18.6215093825762,18.3340600462637,19.306684557665,10.6608307990607,13.9859502307594,14.938037760542,18.6084482901882,13.2477515683955,16.2439054516151,14.7571362257788,12.6272275607627,18.1160050247493,12.1566716711871,14.1589316005568,0,14.433188505739,15.8265986924714,13.113747284252,20.4868649601156,15.6245539087299,15.4246233304525,15.2965391622944,6.20558024703938,13.8983118227478,13.0349488451507,10.8839630153913,16.1102747533208,12.6985103120107,14.4512069223192,13.402509665275,15.3836193113067,16.4088447410779,16.1937201839059,33.6587719306654,13.4818789791684,14.8688637318291,19.8210862053012,19.1981062428231,14.6459099812971,15.7825902786064,13.8835114070345,9.36598447592657,17.9573306880627,11.9753212300011,14.7823243505766,18.4770857228958,9.20312511926765,15.9240853014117,16.8328410085332,15.0708293452638,11.9659805249439,13.6905369089049,14.5491913908463,14.0673843611716,14.9357390936867,7.66509060207788,15.7106233863846,14.8391920944933,14.1329730033515,15.5992461099035,13.0316676343767,15.0010467069574,15.1293054374775,13.7265624887895,11.8771133094692,13.3604090058711,11.9013853296702,13.0785683190688,14.1547191128038,16.2924315082734,13.7376916491696,20.8597719821897,13.7521495901031,14.6009106338875,12.1329586514221,15.3421933267616,16.019993744342,14.3133584842918,15.6617220673447,20.2982618949816,14.2783833349279,9.62766111141445,9.81917498929718,14.6212533631609,14.5100186557417,14.8123222491158,19.7125616410427,17.0415295338058,16.1047067711313,12.935464519209,7.93554261675119,13.0074495264439,12.2197305953461,14.1155143495948,13.0927612141704,17.3277464776871,13.8944337490093,16.6254359641574,11.6869307795501,13.9783646028697,16.7369584678985,7.15915078758478,14.0543612726433,13.90190700643,16.9678207397704,12.4290069654725,15.0408824050509,15.1228542986993,11.8898444766115,15.3089844034372,12.3008589350382,17.4028745766465,16.5797245337984,14.9451400031524,13.2697223562062,13.7510546192187,16.1634023744214,8.01455856689788,17.2864767490742,14.5748575148567,12.0597315220022,19.9719032337512,15.0333409968667,17.7923094429861,14.1012545845906,14.646124638591,18.1764558295841,14.8933514101649,17.3995095178213,20.3763290340164,18.7857607543886,20.2453236426234,17.1255208721247,13.3733331917086,20.0279183179909,17.2701136331854
"goose_24",13.4250327258083,10.895165918351,21.1353259272378,14.8098601653961,21.6974916984118,15.5592170566266,11.7886850588366,21.6108530671565,28.0504877206705,19.1670143488314,17.0645780084268,24.2959237562101,22.9281188968028,12.0537811134163,22.7948555327112,14.8772862036064,19.1154474684633,15.3520166960701,10.0689625210888,16.0525959712951,17.4991973168305,12.2850545891421,7.72743182201178,16.5355423201069,14.4971863552417,17.7937881751899,12.4791207853252,13.6516526395636,14.433188505739,0,12.2217298988102,14.2931662498294,23.9408829310775,16.8933669469654,16.0504806123619,18.4294104379507,13.8363017712729,15.4803992590484,12.6887214350246,15.1914074772714,16.0315031422689,15.4695613620486,12.2414188881304,13.7305414020397,8.27285271116475,16.1741595874994,9.60012506761621,34.0811990762692,14.6500651811811,14.6942088480669,15.7100419831558,21.2237895991688,15.2045382580801,10.3465022212524,11.0343144302467,17.4361809282334,21.9663370662525,15.0440118026461,13.1532526349428,21.7158412621053,16.3246954189239,12.811153327973,13.6847684606656,12.5944724988047,14.3159844690652,11.7680940908809,11.3346029098433,12.0650081594972,14.3287549531087,15.5586454245484,18.21076978664,11.6112323515718,13.4443446291429,13.2726060049989,11.8996416857083,11.5868303928542,18.4808295060591,10.5994454909779,14.7062090199085,12.310114622335,13.2379024301078,15.8598216210927,19.101065846086,12.4208375706973,12.4334686472949,22.4154368545933,14.0137088511364,14.4973883716096,15.5549073868197,19.415177726221,12.8723365213249,11.5883667645007,12.7175522320958,22.1899781191503,14.5941789862407,16.1570817837295,13.4541552587101,17.1315148220676,12.235377432503,11.3995654354028,18.6129243398448,14.9406280542714,18.9795077028358,13.1433743802713,14.6763488225881,13.3867562465003,13.1406529930678,11.5166249658208,15.6544369181333,20.0006162907298,14.5585601379226,13.6454253655558,15.3694010105583,11.6674097953839,18.823176296083,14.2231591825402,11.687482914357,13.7830785291994,14.6369566720074,13.4317485529063,15.4119676256579,17.2734039627275,17.7745354611404,18.8138467952201,14.1932529399435,13.0255284815824,19.497703999371,15.1385244277775,11.4616153645689,11.1351894986733,12.0515459797502,15.1623437269184,13.6840010528898,9.60739583285303,16.6291711373656,19.5734656151523,10.9913031773024,14.6501269501852,13.3451655264504,18.7053456231692,19.2903915533249,11.8689124920342,17.4291538255429,19.5434910895967,19.430057311606,19.7183122590896,17.0102404447156,15.0019754904085,22.3313553260554,17.0984408458031
"grogu_24",11.8539816276705,11.1253713109607,21.1340151433005,16.6759105064704,22.2438857476505,15.7329835919963,14.0405982325414,19.8177839470201,27.011900100691,17.8631028314358,18.4213401611357,26.0105118842994,20.3887911832281,15.4999737757574,24.6543675003565,13.1483137216664,19.4359714937427,16.3233132879819,14.9678248837268,17.3873264022475,20.4736031890884,15.1749068426455,11.4594946661762,16.6015901647176,13.4488681412974,17.4628781449432,11.5905881610581,16.6864961578735,15.8265986924714,12.2217298988102,0,13.5629288505072,25.211554455037,16.4972147183396,14.4444151975254,17.1981563703596,14.8283648018379,14.9485193595838,15.2047329793622,14.8916704157844,16.2354345697391,15.572746808931,13.3878382104395,16.7334265187123,10.3860267354094,15.9303184325284,10.6893534713993,32.2354154994429,13.5541478815502,14.9819700472803,15.3229970134533,22.0999202002048,13.9409446040612,11.9918823488949,9.58417836196893,17.9818707828718,23.770628341815,16.6614243366745,16.4414752113884,23.9515228305024,16.419171464802,12.445054038624,16.1812576686623,15.6912028671714,15.7504406047867,9.46552854236964,14.6978351601743,14.3334135355366,12.2709942313067,15.659343000792,19.7303521165908,15.6698327652814,13.3503708273139,16.0086669110936,14.1204827274742,16.1074964992481,19.6029628903441,14.7179273718323,16.4313680390415,11.146801925718,15.4727197140635,13.3092830698731,20.7898213947308,6.86400568861805,14.0194640196974,23.4915893564581,17.1197751939613,14.5062147917705,15.9564264663557,21.0725647041452,14.2023749384155,12.8553662565661,7.72452855438623,22.8128271548601,17.1081681924593,15.4311011195373,13.7472480188998,18.6779320163892,16.2575352986108,8.47541497899487,15.3552829439289,14.0528480982333,18.5315028033512,16.8335650472807,14.6389370362515,12.83005056313,16.0038185985821,15.8466395032557,16.7107478650724,20.3605143049968,18.0844986636614,17.823268190985,15.983356836532,15.2569973272682,20.0608695651143,14.7462081792508,13.9253784124874,13.9579809426862,11.5526189320911,16.7541595872509,15.5034324013846,18.6080454235845,18.1374079880346,20.6001962771261,15.783024508963,12.6870193934156,21.5187663547149,15.863472050182,15.6697270307973,14.3281517731357,12.8673428007243,15.2837726511832,12.3948581839052,11.3516601420952,17.0747320740996,16.9691929908929,13.6135102664454,9.29852880959471,14.692752230608,19.8790956235255,19.1826271664024,11.9055967603597,13.4318820798097,18.2665851731733,18.1841311589878,18.5551479248289,12.2943635547104,15.134110013122,21.0565408381607,13.973539148182
"henry_24",13.5788349814477,13.5194326858558,19.9827559669573,13.8884102924431,20.8791627574938,16.0465007361847,15.0519492766251,20.6494473490172,27.6049678156614,20.8782027281614,13.2637830613208,22.8923188118274,21.4355310273118,15.8978117169733,21.480846463675,14.4996311993448,20.1332139183462,10.7562083152014,16.06427299371,17.6473662519194,22.5129113645392,16.4670444000829,14.0347618654124,19.3267684121621,7.00498229829357,16.148055604966,15.5832848996652,16.9098620863592,13.113747284252,14.2931662498294,13.5629288505072,0,22.4814133798771,19.8437556043443,7.94970212766075,17.5893553536482,12.9262059555855,7.63890688599853,17.4785591860656,9.85104778416407,18.8577452678009,10.2359613502481,17.7498290245665,17.308818100084,14.4692769281364,19.5795014594999,14.6383510617369,32.4784177821814,8.36979411182984,18.3291405584895,17.9171436366995,20.5699874633143,7.07996048501371,16.30524276368,15.1051926323048,14.842201074916,20.9104433455023,16.17568560344,17.020562139216,20.9396818362064,14.1402581956066,15.6263643961601,18.7612648348489,18.262586120086,16.7421317496315,14.4605007597252,17.1276210631689,15.9161082819242,15.4398570470433,14.148398118714,17.7716641905903,17.7624605368493,16.8882686807029,17.2936655450576,16.9353244231863,16.5100738201693,17.8637250569355,16.937840991321,16.4363365553575,15.0201159726971,16.2830426941106,12.5448301731743,17.1646554485429,13.4725613350564,17.5388973600476,22.2375166714541,18.4176551043614,18.0189940003518,11.1102112016327,19.0664362788499,14.7267605046138,16.2298308190405,13.6262301459224,22.3709293948107,18.9485789232421,15.1511456551506,10.697370802427,16.1197370178643,17.9021035302774,13.1637360337078,15.8924693393646,16.650833710559,17.8887529777825,17.7268999510512,13.7427270331964,17.4509249209409,17.2681643598591,16.8646785954798,17.1801997643131,18.4082270356714,18.0428536560519,19.0665862610401,16.6989506278155,16.4889809909678,18.9411500494317,13.5062273179243,16.4253513927242,17.1763734198167,13.9483277364347,17.3295052600538,18.6060478727885,15.4006648533406,16.1163147633509,18.7897156910003,15.0320728739577,16.5855103677004,20.2069089442523,17.6496142366365,16.7373186584348,15.664761274075,16.9263552905487,14.6216455659935,15.7071700761895,14.6925386068032,13.454375308711,16.8693546838626,16.0037666801687,15.6350344577241,16.4629556357819,13.4748165542948,17.0661241651352,15.9952769022313,14.0002979211738,17.349953443998,17.5553677558518,18.0626593998277,14.9236721018292,14.9976063373024,17.0949280469152,16.6851142831151
"ivy_24",23.7815459103372,24.7509714473091,23.8173948264622,18.7338047308048,30.4218282991269,22.3824739416881,23.5686469719903,28.9887289564767,34.7857704003614,28.0898550369955,22.5622635070716,17.3461863347527,28.9248131905406,22.873040302819,15.5191851807858,27.2360517852868,27.7147747114093,20.1546067122431,24.1949060413318,22.8903386135297,26.8390517826877,21.0440120819105,25.5117233998126,24.2479779252722,22.7523916431429,21.8159415073108,23.7280569868246,21.130452284076,20.4868649601156,23.9408829310775,25.211554455037,22.4814133798771,0,21.6004376890269,23.9872583634324,26.5625465473272,20.7432337530408,22.4667306345465,23.1087248506889,20.5240302551225,24.4850025066082,19.2761625156692,24.8402556897459,19.6373538700346,24.6991306996009,25.2705190805333,25.3054608976192,39.9581292771008,22.6015216239081,24.0135567011005,25.1634646404489,29.8484341011614,24.0022668302674,25.3517741806357,24.407466972234,19.7027075814069,15.7389500049856,22.7921204793891,22.0196262269454,17.7362752814373,21.0554091949994,24.0886647404928,23.5397772326194,25.9178417437107,22.1843854562373,23.4515729771951,26.0855280566721,22.5204656074918,22.8630308984713,21.0666728390029,18.4141723849607,26.2746237853718,23.1938721014438,24.6064874302143,23.475366515938,24.3405394097859,16.5806549664403,24.5738342038123,22.2658219453113,24.3377379374917,20.8218168629038,23.3178847413888,16.2454236781528,24.984977767523,23.4024070450587,23.2995737358201,22.3070390980416,24.5352562386357,20.7879953387018,16.6197850229847,23.5711372726965,25.0975952095694,24.5541446349139,25.9715979139407,22.2999358483719,21.2202420978386,21.354379762495,16.480766144983,26.3303951895925,24.1001385446661,27.5359792776737,23.9129990405052,22.6770250594391,23.7155416055072,20.9523611716919,23.1937944044008,22.6292683041777,25.5747594840919,22.4985783945287,21.955466284059,22.5886205664938,27.4551838852545,22.7187359027199,22.9564327830336,22.5909099440012,21.3254040645108,25.0491320193057,23.4864599529816,26.0507241411577,23.6063303897325,24.4285943828482,20.8738230236573,20.1204773133595,17.2211632755796,22.9434220742519,25.6449859152846,15.2459581929079,23.1105012873328,25.0580603720439,22.8483501737794,26.2224190231446,20.6983834946305,26.224627052459,24.5772336831587,22.8247457073019,27.5893462762466,24.992562428186,27.3689992899328,25.807175310195,21.6803552364061,18.3580838254443,23.4610851089769,26.9587608790534,27.0019426273769,28.9927016128228,25.7446544282028,26.315787735524,19.5201335728824,25.7896442967913,23.0719505647247
"marshmallow_24",18.700215281626,17.0622537929963,22.3238741108328,15.9341789007648,22.7293414894856,18.810566610089,17.9557158301804,21.7711969655496,26.2552711760988,17.9825577168889,19.1895752632636,21.4720726582543,23.2788030657329,18.5749204077087,20.5591327034805,18.0918753404469,15.7002852447964,16.6726332127995,16.4203656338917,16.8772486144901,18.4820661499966,17.2405810468785,18.1380399654944,8.01290478754862,19.0590477546301,19.362457611509,14.0826889563806,18.6536861209478,15.6245539087299,16.8933669469654,16.4972147183396,19.8437556043443,21.6004376890269,0,21.0564343121879,19.0117565356924,15.8045738327086,19.672824967223,14.1098087791534,18.500743679279,9.21380080969807,17.5078510723118,14.673080853352,15.6449887597809,16.6353423853074,9.89652600601471,17.0806484988012,32.6554460458355,19.4547339952216,9.21815795443443,20.2838728700903,23.1407813677802,20.7480779991173,16.5026761479146,12.4972684424704,17.8649875328635,19.5432771196963,15.6644636620426,15.393698868028,20.6441249357978,17.7483695317701,16.7723586276013,18.7060491495783,15.9058327172112,13.9909274709311,13.3168266392547,16.2546286741318,17.4735791576509,15.1580468073418,16.8873239175821,18.6048897964253,16.8124260374333,9.33375183861545,16.5585583305736,14.1822646925582,17.4433409893029,17.3705018663687,15.5855577549947,15.5896503506186,13.9802858126336,16.1721415033731,19.6016765930746,18.2214225665172,15.7804928592868,13.4878853906002,21.4521587522108,16.7912908323739,10.0443938955909,19.109475543768,17.4007491204315,17.3895597961718,15.9381382386984,15.5850965179349,21.0232126011768,16.8332091201051,16.7600750849826,18.1484094880434,17.6526744802178,17.3927762575942,15.1554864372955,22.1431581521293,16.8622905739846,19.9042098793549,16.9157624391237,16.8174521468155,9.40146180160312,16.2123936899859,16.9209256990547,15.9775784164648,20.7416525110226,18.2334157752756,18.707571712638,15.653724878811,15.7563345542417,19.5577015020932,17.3014658488755,15.6714759999459,9.01208152545219,18.7852268076548,17.4746935494322,9.68696677882196,19.2505509113375,19.1273233726872,17.4928630644364,15.7173624029138,17.2364869708104,17.7705742998998,9.65136863729376,16.6904465608172,15.1452595683884,16.9563888425449,16.1483077007177,18.1413276959302,15.7105103626773,19.3244677774688,22.7940740973,17.1407328668313,18.0267401028249,17.5075325250755,20.0688754880201,20.5465748687626,16.3205430708223,21.7915044017498,22.9499797500358,22.3868249589288,22.1569231000681,19.5986586917027,17.069029516503,23.7056536602349,14.9041452662483
"henry_25",13.872071766783,14.7427044035847,19.2860284283052,16.2713590545883,21.1269331688012,16.8329350009938,15.8977155408436,20.6754047611987,27.3536860661473,20.5984791603168,15.5100041373936,23.2750567600938,21.9602782323637,17.3643670589959,22.9903812334543,13.497869818202,19.6812083519304,13.2976230841585,18.0306246604212,18.3824784146879,23.0628815690113,18.1921906909109,15.447539208329,20.1251535629926,7.97099874171521,15.1093636578006,17.6055222082572,18.1489142801968,15.4246233304525,16.0504806123619,14.4444151975254,7.94970212766075,23.9872583634324,21.0564343121879,0,18.1143976902737,15.6580082387276,7.08074857683481,19.0356394915104,11.3294359782426,19.701513249372,11.7239615075311,19.8992502052564,18.8814461340478,15.6583506731638,20.4606351381175,15.6594764324658,32.1979497206061,9.12662091546355,19.3419639548977,19.1114374537908,20.4512179361183,6.20211026543778,17.9262457807726,16.6861192200395,16.7138721626821,21.1087361042449,17.2860463138047,18.1884233851488,21.4254169624162,15.9861665674351,17.6507837469788,20.6561737199073,19.6149955923372,18.2164261432219,15.9269552453871,18.3895448350716,17.307211195868,16.609622291385,16.4755207774455,18.6005623486565,19.08923120702,18.3558836949478,18.1462754900658,18.4135239119294,17.7270622005958,19.4522661320091,18.6047606504346,17.4493598977039,17.0660470750602,18.3576161666235,13.7607734540085,17.7217128449844,13.9630980518689,19.2002835644481,22.9407718137445,20.2511588615317,19.143612490286,14.0615334389165,20.4688185586041,16.6804771523524,18.1470814871002,14.7389779601068,22.7020514325448,20.9276579242851,17.6222842756519,12.8479652503014,16.7295461978707,19.7386197124176,14.5611371357569,15.6422490920709,16.1236337258761,19.6259448875515,19.4547286120076,16.2380908320331,19.1187888514367,19.4416222173843,18.0739967994588,18.9531138982534,19.8796373398417,19.6888167442222,20.4054093987813,18.7177532352311,17.8821849792267,20.4050049591778,15.7226253283758,18.2890402612492,18.4066701251289,14.1747220165717,19.3323346169648,19.4861685075309,16.8605785164729,18.4666477916545,20.274182901093,15.725862973818,16.3720406365855,21.5629214337102,18.272690501605,18.6692791628971,17.2170766013458,17.0530789093723,17.3423317594947,16.5593288767202,16.4567322537786,15.3484447657104,16.3736001177296,17.2053852181077,15.827652368458,18.3906594467236,13.8826482605244,16.9244811504993,17.0114797443389,14.1319941229699,16.7223306843048,16.3556024369932,17.2890412669987,14.8245770152409,15.6929411629849,14.7263741410524,16.2774921554092
"lambchop_25",15.4891938170109,16.0222198466248,21.0424255282081,16.8551725130329,20.8529812393525,16.6220646746898,15.69186186382,13.676329081485,24.2594559120062,17.93746857538,17.617265460134,24.697077521832,14.8191333582977,16.2778305356025,24.0039058216717,16.9027283100687,20.6001170713623,18.1950929340702,17.9956077689073,17.1334905319437,19.7435851653193,17.6258952568618,18.1786060798714,17.2232842751199,18.3127176931986,20.4469293688648,15.8880697496611,18.2538698731328,15.2965391622944,18.4294104379507,17.1981563703596,17.5893553536482,26.5625465473272,19.0117565356924,18.1143976902737,0,15.9115169562563,18.379714446231,16.2040136350828,17.1699051849978,18.2135239781245,19.7062808445894,16.8668016538045,18.845839981102,17.5722887468661,18.1883852709778,18.2749662339982,29.8937563334173,17.8172839769811,16.9190230922507,21.7899471965728,21.751673851028,18.6981515160113,18.2199330131467,15.3297646886942,18.1516380519127,22.5408309360674,12.8370229265628,18.7164369045384,23.0277741788842,16.1670178109144,17.2210863026942,20.3401305756407,18.5800187752648,14.0447105357962,16.292420368927,17.5516472658218,17.6913373945033,16.4907129728604,15.5230819455284,20.5838621360365,18.2390569072732,17.0937272425644,19.8337546116434,16.881942384109,19.9556298551933,19.08927419355,17.8644288065032,13.2416742608407,15.2510225735938,16.7379812370326,15.3229157454162,18.9544228144681,16.9719236265171,16.8227115439404,23.2004045554331,19.5825693881128,17.2459523646089,18.7450554148749,21.1514472219076,18.9200802540085,16.3253299185928,16.8923087401932,20.8543294448067,20.091942144353,15.5683670030695,17.1699129380695,17.8370869728681,18.3667804344357,16.2324782102372,18.0610213922155,17.4200046520217,19.0524163265363,18.001257515669,15.312960734548,16.3603973791821,17.5620219864305,18.1422381071321,13.184006552096,20.7102272710744,19.077122503516,20.4718306557834,12.8894444185263,17.6357901688848,20.9618918108504,15.7713168462332,17.1069955711485,17.1587095943924,18.6046958294116,17.7839672029776,16.675615598515,18.583163464159,20.1150585539937,21.546892807033,11.87220580734,18.2471265125274,22.9449728356142,17.6334900261044,17.4811076255976,17.1609666746778,17.4430586713118,16.9404629448929,15.5425258417336,16.9100907769546,17.3755475421033,18.2282578519205,17.1508464238492,17.8315105826169,14.5216125442731,21.409191749099,19.9454077063654,16.6510404477411,17.7958965859514,19.5648823338167,16.0391161877151,19.3252745415394,15.1267257983359,16.6673603558603,19.2172973226338,19.1140583449896
