"","hera_1","wolverine_1","hamlet_11","hera_11","jarjarbinks_11","hera_14","iris_14","jarjarbinks_14","kubo_14","wolverine_14","jarjarbinks_15","kubo_15","iris_17","kubo_17","wolverine_17","hamlet_18","hera_18","iris_18","jarjarbinks_18","kubo_18","wolverine_18","ophelia_19","wolverine_19","hera_2","jarjarbinks_2","hamlet_20","hera_20","iris_20","korra_20","ophelia_20","hamlet_21","jarjarbinks_21","korra_21","kubo_21","hamlet_22","hera_22","iris_22","kubo_22","hamlet_23","iris_23","korra_23","hera_24","kubo_24","ophelia_24","wolverine_24","kubo_25","jarjarbinks_29","korra_29","jarjarbinks_3","kubo_30","hamlet_31","jarjarbinks_32","hera_37","kubo_37","ophelia_37","wolverine_37","hamlet_41","hera_41","ophelia_43","iris_44","jarjarbinks_44","hamlet_45","hera_45","jarjarbinks_45","korra_45","ophelia_45","hamlet_46","iris_46","hamlet_48","hera_48","iris_48","jarjarbinks_48","korra_48","kubo_48","ophelia_48","wolverine_48","iris_49","jarjarbinks_49","kubo_49","ophelia_49","wolverine_49","jarjarbinks_50","korra_50","kubo_50","ophelia_50","wolverine_50","jarjarbinks_52","kubo_52","hera_53","kubo_53","iris_55","ophelia_55","ophelia_57","wolverine_57","wolverine_58","hamlet_59","iris_59","ophelia_59","korra_6","iris_60","wolverine_60","hamlet_67","hera_67","jarjarbinks_68","hera_7","iris_7","korra_9"
"iris_20",3.96040670463871,2.39677156954746,4.00380357186497,4.40466857087423,4.98871008638727,4.23960650052194,7.4249947652193,4.32158815646899,7.9266479738812,3.61967848040587,3.04409657582609,4.1270367479135,3.11898855276677,3.86770582971373,3.84352538662523,4.09232220034186,4.14903700490313,3.77731155178711,4.58175072627757,3.72344133049116,3.03593911836317,3.76141024707873,2.64045855352489,9.45767669995324,7.08750692464339,6.93174385024416,5.42267373323933,0,6.52495971403172,6.22991259223019,4.46665923595524,5.12498454797146,5.78602204881085,4.15758206169187,8.83236868315223,5.73281360534732,1.95332310199423,3.62559473843605,3.48471687585763,3.41152066750995,6.37704466992468,3.93331266751244,5.05519305823776,3.29051057884124,4.05391408147396,5.15027489797513,4.30278754763164,6.8071083520053,4.1728076273502,5.33026337602881,3.55558127908211,5.93825824972934,3.99739336136885,2.86305114930107,8.29466861996689,2.68993370815623,3.90705488696098,3.21943931730312,3.00093055910468,3.40456602062508,8.64638301025048,4.8741188436004,5.34058655255163,5.8029626804202,5.5075420468777,2.95017951053613,4.09755417100357,4.7249658874883,4.34266518080819,4.6357675440787,2.64105980122906,6.422039828247,5.13273827279773,3.12737395656129,5.66518773966256,4.68613139098163,2.99290745469144,5.81775391423074,3.1996777576481,6.46645881987427,3.77772775026591,5.66088647055877,4.23841443153357,4.03010570328689,9.87050335455664,5.54704168127294,5.1796730829059,6.61864661248584,3.82461480093923,4.06059584259783,1.89960140006151,4.8396747235351,4.61438741036012,6.02348673602749,5.18401665265123,3.5358509130604,4.75381954344315,6.68525772842514,4.61117759041364,7.28911879908123,4.04987878290901,7.54291657042598,4.56116044223067,4.5676107015321,3.84005083082286,3.71593672018792,4.83928545269887
"korra_20",7.18421445342669,6.45732003417651,6.84360352934832,6.17743737725049,4.13917100708661,6.84933881105542,9.44945666403656,4.86465821908522,3.35371960771387,6.80079857368648,5.05659229688445,5.08690932026576,5.88115915490619,5.04987228840127,7.42298057353744,5.70235990476934,5.30810881336855,5.80619690699518,4.49286997608123,5.79787355437219,6.76752293337599,5.32545496026028,6.62766120624954,7.20234326919286,6.90746614352388,3.61686295577715,4.72469679739708,6.52495971403172,0,3.74659743973213,4.54913617109228,4.15882119766698,1.75148308577261,3.59226927940287,4.29057623322735,6.40425621983756,6.62248753770898,4.1676168691183,5.08594524761218,5.87440177032575,1.97625929357221,4.8583853170389,3.21165883520596,5.49057864623298,7.80251213936481,4.66198341197329,4.44559504929609,4.42197476722689,5.70666081259908,3.69637780644118,5.70127710295454,2.08925035503102,4.42708686042459,6.52563405504947,3.37343645308059,5.99067966491373,4.43430598581992,5.39182425380988,4.96945387054119,6.41026237319715,6.14302876501596,4.35901297876911,4.55970644739712,4.71074542821529,2.81446129338246,5.47445479113659,4.62114871596545,5.90133901294739,4.74993636033503,3.93106129714345,5.60391635979326,2.52559901617093,2.49436224715348,4.97861126287883,5.53194153630249,4.81529758684268,5.42229370157139,3.8393762555705,5.02781509399752,5.27122894884042,4.26378834102081,4.57802760817963,4.15907470813644,4.13993958670258,4.9162242628224,5.95096255274178,5.38177376162404,1.48629524381864,5.02483607611289,3.96055967018268,5.50298804844406,3.20664492095562,5.36092090723167,5.12743743798779,6.48947759880404,3.96694486989544,4.8516440097428,3.00452829155357,4.54423825954026,7.91207727460666,5.53872270358963,5.98777213169875,7.22930842615603,3.50149984317247,6.95609322354667,4.85172190243043,4.56519644315001
"ophelia_20",6.73389495412384,6.10163816168104,6.57370411972923,6.00368068728763,4.43433357547308,5.86439927312391,9.43701369862024,4.50491002381697,4.62799465074911,6.64802563117661,4.17092043321312,4.85332138942977,5.78736453110092,5.13127706762803,7.12756718087124,5.56224885346964,5.35350208738711,5.99664542556778,4.68963253237233,5.92249396192822,6.44497348423508,5.12772312252343,6.5875406553602,8.09948282646021,7.59454794088779,2.40087563169755,4.95858085893864,6.22991259223019,3.74659743973213,0,3.28113752659303,4.56656281283619,3.27433365991371,4.13963596311703,3.95953870726806,6.4848815887349,6.42759220230724,4.45711321092713,5.1456063158179,5.75795461556175,3.48486738961711,5.12441739285596,3.9548371248192,5.19418583724336,7.47718538141614,5.3083878503509,4.48495490057899,4.78433240140201,5.64280911232854,4.77830676978841,5.52047582878083,3.47544990134797,4.94627747926646,6.16836326825691,4.59660675143776,5.72210109438275,4.91989385332614,5.3347005437709,4.62734210387451,6.72576130407702,7.23723892959829,5.05024641000249,5.39221928046271,5.2873119522164,4.27158977297071,5.28440350968644,4.9404485128355,5.98786919119747,5.09818019921875,4.61531981770547,5.91748546409029,3.91218673851245,3.78849355671381,5.42831755412373,5.83850897962611,3.01994110862259,5.538396621376,4.66576398890449,5.23159311238667,5.57174914527844,3.3743444154892,5.04675898827356,4.77397875329122,4.82923688059722,6.21987857223679,4.17834648893426,5.3645948322971,3.82988015988304,5.1188259405209,4.39624883295867,5.51469022881584,3.80138014149311,5.54900866365251,2.98899177934957,4.7362623864583,4.04406760597832,5.541082718026,4.6375238594979,5.26129771930365,8.60346046316429,4.98171610956231,6.79000985243498,6.99017912880096,4.11231158705243,6.57548566374163,5.36164981724581,5.31532429790617
"hamlet_21",3.81672602819704,3.7707202771958,4.69828261392127,3.73049246099286,4.45802044003393,3.12996131229127,10.0132000880289,4.62444472735824,5.81379348220141,6.25816771410261,2.85396655696295,3.26210332039391,5.38531153724141,3.18381839472726,4.93590375106515,3.33140430548768,3.40813674215232,5.93342243210271,3.24610045509622,4.2120405464289,4.18840836349267,3.46195983482716,5.95527289808938,8.47664230839602,8.29391613069941,3.70908938056931,4.30022363483764,4.46665923595524,4.54913617109228,3.28113752659303,0,3.75049313989993,3.40536185170064,2.98111552160881,5.54329197844601,4.5742008046658,4.28652262819906,2.78020687253647,3.31538616081637,3.43821882419434,3.92736018067769,3.4211312334751,2.91113835505251,4.19159083731469,5.3640280843678,4.59358883613609,2.77414435910234,4.35334028559771,3.40987058167005,3.66190254496232,3.42306949677013,3.93048789044246,3.86057825737241,3.97080937915126,6.39247046532227,3.64226806814618,2.96060118260649,3.043829508996,3.01793335421802,6.17779659330098,7.84134795257424,4.62558245906592,5.41305949934141,4.6184293569471,4.45572693578273,3.4529271073217,3.2729097564894,6.2662914864368,4.61355717729656,4.39546647802806,5.11670978761086,4.51076708322533,3.63774737668811,4.29808303886591,6.31045046083418,2.75704070970848,3.51461851491355,4.64730835163581,3.44749733303714,6.64182832959263,2.19706283619601,4.56782051964088,3.27651596257779,3.99214884300579,7.93556093228584,2.47935053149537,4.52445926840631,4.99527439432192,2.7776295739423,3.24145825023025,3.72086075936656,3.63621995044225,5.5729245255893,2.72893621540365,2.91758958234366,3.31381673191414,5.26476498173227,5.82138129945292,4.71746001663421,9.26326075519937,2.77539438854236,7.70645852414129,4.15401686195444,3.25813098930842,3.71205086153747,3.84179539097007,4.67212391685807
"jarjarbinks_21",4.85070067556182,4.94241202565837,5.06742471198471,5.66728734567489,4.7002709481444,5.54274443519867,9.91299076147788,4.17721929760352,6.06676553200551,6.58562838679641,3.9506406044992,5.12080803427591,5.34764520072733,4.59052532584866,6.03340111797019,2.94240358582232,2.25281374345366,5.64910927149054,0.985745112201477,4.59331774078541,5.1824350924076,2.38484222529765,6.1176838503547,5.91666276484561,7.9067207809449,4.4204700848132,1.99365634172903,5.12498454797146,4.15882119766698,4.56656281283619,3.75049313989993,0,3.9068573171183,3.37051041767385,6.31781135256141,3.68580187025738,5.13285861009328,3.22639043514972,3.09860332931732,3.43487299120035,4.54623593141943,2.31824324501606,4.06773992284467,4.32332912239316,6.61084111386525,2.17862440095895,3.03462579777849,6.12954001710097,2.57855144238041,2.70331254812415,4.08955371267929,2.72472763098374,2.67429797834325,5.19475626059757,6.1782526671112,5.04399683906572,3.40328533004851,4.23508790916672,3.47369599183197,6.00289654784547,5.21109171836452,3.09946561648206,4.29199699732468,2.49118587162497,3.60619203667048,3.83963267775125,2.04995531095916,6.21141760956507,3.09046986139561,3.02588003672101,4.75285556287638,3.50028317401605,3.38490217509488,3.40685564578551,5.13902748366339,5.16480772256689,3.24275986475646,1.75328867176738,2.8757611220017,5.42699248268625,3.88368752018247,1.10471871563841,2.02108965063116,2.66277554180867,7.31045784293308,5.79158687766169,1.60736761425927,4.66142761922279,3.3396240468831,2.72484770548753,3.61507518502082,3.81861811418665,5.07642666933898,5.59006830618421,6.24021633588774,3.63422433965356,3.65016287063012,4.52779586053318,3.04566843593889,8.30926566884524,4.8485312710868,6.0306993985717,5.37507476551558,1.79897023930344,4.54152838439273,2.56356185994111,3.89573669253509
"korra_21",6.12304650206768,5.46266567434229,6.19124576400481,5.04243978346609,3.94014304649016,5.70739106685317,9.68669872735534,4.77197899035369,3.59603547936039,6.60296821182194,4.25430591014067,3.93961765406668,5.66675502463964,3.95937328368762,6.39996756493583,5.02059546456572,4.79025013732912,5.79555729477429,3.98051262370299,5.04877923027043,5.74994660507132,4.71234806616106,6.3167321236187,7.96480106787433,7.32071164876719,3.46702372184165,4.75379516451773,5.78602204881085,1.75148308577261,3.27433365991371,3.40536185170064,3.9068573171183,0,2.79083260535406,4.34462794943484,5.94696923799235,5.73156025473057,3.21872837580711,4.47961336737925,5.06340343798436,1.10184328488075,4.405157049036,2.0520885002407,4.93491852659678,6.75458805516994,4.75048642718826,3.30782665443756,3.15263377255995,5.01746078334788,3.63043980415022,4.90597826559907,2.16414135271349,4.24340524319667,5.65050761153122,4.02253426144361,5.01782609097061,3.78103038429395,4.41872984838359,4.1437809502999,6.25390201028353,6.95091620072762,4.53380514636154,4.94638138247517,4.82917850129891,2.80517047787268,4.77114626114608,4.18132205477509,5.96666763479735,4.76961523907128,4.05582482419109,5.40703780572876,2.35244618806988,1.73993678927148,4.83148924771697,5.92066977438426,3.80687888924739,4.72949743396318,4.18161858827655,4.47757743189851,5.80687688587077,3.41927492196386,4.60750362647942,3.67655216951807,4.15592245075155,5.6503640603263,4.60242490098087,5.15616506329291,2.09421611413249,4.21690575926285,3.74677488958198,4.88780173904534,2.80572895673961,5.26079888457857,4.03376163836247,5.11602389958569,3.43955302319098,5.03112662273801,3.9060035018298,4.78421040917783,8.4519429438094,4.51961255122819,6.74681275429009,6.24293286758566,3.21187312169265,5.96660787884102,4.64309651859119,4.35771642191827
"kubo_21",4.74816526590831,3.71553850024067,5.04354420653984,4.41735526788396,3.8840177240111,4.58837869181811,9.03658208657776,3.77859502708581,5.76453370232652,5.43721410986656,2.86892992595457,3.25678698297919,4.41940867611776,2.16943558402908,4.26510057936218,3.946479098479,3.60561746687634,4.72662411591145,3.18578987366655,2.58407689867385,3.62890163498346,3.12876628340636,4.96090387535807,8.22492347425176,6.7184949932428,4.72168140621684,4.2175594650609,4.15758206169187,3.59226927940287,4.13963596311703,2.98111552160881,3.37051041767385,2.79083260535406,0,6.49905232116925,5.45842758833547,3.6840914087405,1.19574628106551,3.32329689856308,3.51023476179451,3.54558552303962,3.09720043522355,2.37987053735178,2.88815387266912,4.62105652060439,3.6877836229634,2.70354356062353,4.80017733349232,3.68218500790573,3.39094033077172,2.8350435891065,3.40996326927851,2.8832310221291,4.14406528666172,6.10112926599854,3.24035982584302,2.97483404880147,3.11483318881979,2.88204182547365,4.64323751272399,6.78701329877869,3.85634065528102,4.45108927784416,4.57783168757437,2.38387779471755,2.89634833192953,3.10836710534501,4.80987201746614,3.66970046903681,3.55436481417821,3.77310860027424,4.10974214058084,1.99695373497022,3.31617209941116,5.22231599239026,3.27102523193881,2.78508478800495,4.0391404211443,2.43714940999765,5.55598985838732,2.04953098724655,4.08008917398887,2.16348974271351,2.59974718288546,7.67335239118674,4.55872242180211,4.08891934942125,3.84235953751571,3.29444312386785,2.63622193239574,3.26769393048666,3.0958184249788,3.84619341255413,4.72516052865751,4.72800456505179,2.55787104856173,3.81817012913279,4.2756759860063,3.56812606171796,7.75019350811956,3.13982318924096,6.43487947531072,4.79717236968673,2.64070872632001,4.54568833823989,3.34325023262513,2.55337810026632
"hamlet_22",8.74834074738034,8.50078505106326,8.5197332307068,7.80417835438475,6.19866882998985,8.12835309376335,11.7096732215439,7.30618776410824,3.5692312601818,9.3422777773909,7.05182833593439,7.01813997098351,8.48637166424231,7.69253861809529,9.93943349922153,7.28225433111891,7.24168684507567,8.56218366217939,6.54105672931036,8.73680059732557,9.11823052982411,7.48593588257363,9.23419420483227,7.9673783690607,9.64564208209021,2.8731890514886,6.48036490522032,8.83236868315223,4.29057623322735,3.95953870726806,5.54329197844601,6.31781135256141,4.34462794943484,6.49905232116925,0,7.33574542123351,9.12449461502264,6.9721566395136,7.13640148295022,7.87321863809736,4.16137888836246,7.0662481407769,5.73102405751521,8.28935416014945,10.3263457480177,7.0811983364056,6.63419895295779,5.24071813228412,7.70581867608433,5.65215717933476,8.23532054649404,4.54542059760979,7.07468091154281,8.55111721381592,3.69722682644276,8.22069352068982,6.77344928198078,7.64018682168523,7.09176603623346,9.41084886960972,7.98283207946447,6.74598413165688,7.11859538488695,6.24377752809965,6.34392779314217,8.00440198719591,6.76098952165969,8.71691718062064,7.34972065726021,6.5268322681079,8.54571695728948,4.44110564462234,5.77295283084042,7.62562403802729,8.09375081889766,6.1813630809214,7.94179835039788,6.23959026099149,7.5723783691575,7.66976060448135,6.40478881656371,6.7586401617942,6.89104453031725,7.0327357236251,4.29373719044773,6.2574552228676,7.55398310885711,4.56759810266127,6.77070125290916,6.25431501214228,7.87176639239044,5.55034987281141,8.47303311824886,4.60728530555356,7.00675944618495,6.51522569161852,7.69304443440153,5.89560784875774,7.38885867046634,10.5573852511576,7.21033284964348,8.34700642576243,8.99468048256318,6.05519965667972,8.61986118496265,7.27546858880756,7.78616068736037
"hera_22",4.0888757467409,5.22382152451444,4.81007407436155,5.99343682545185,6.26006604366343,5.49933679800548,11.4669192241091,5.93770800239813,7.54866570574877,7.93205654887577,5.00613625970606,6.25685160013288,6.56956075505301,6.18425692431805,6.77635722284452,2.04274725472325,2.56993118905592,7.22670492832289,3.20916930264838,6.34388117312692,5.63064128335349,3.83082102199968,7.42316479842396,6.1900390673443,9.93881134505047,5.54205619358596,3.11527268832656,5.73281360534732,6.40425621983756,6.4848815887349,4.5742008046658,3.68580187025738,5.94696923799235,5.45842758833547,7.33574542123351,0,5.85796579168896,5.20548137914528,3.52462958066873,3.27102709284462,6.55076744202566,2.99286135492865,6.03726352253171,6.13057650874644,7.44162822399436,3.8429194378358,4.91829387656035,7.35156955999526,3.3585786031818,3.75139118562544,5.46789173234734,5.42098016724202,4.17126788860855,5.51827565263949,7.81561160892221,5.74742434894589,4.38190331760027,5.03751016220335,4.30367511989422,7.74974245875746,6.8967698876539,4.53945287087682,5.90359760202683,2.86937253944167,6.45743341574228,5.08075568146105,2.98474494668232,8.33900160355063,4.63777618178512,4.6553992738928,6.37341785978822,5.87092865576871,6.06654711280354,4.61580618948895,6.85756170036404,6.85256514655317,4.23588376160724,4.74864136733086,3.96522945187774,7.36552274486504,5.73351896091391,4.23881223195039,4.07757636481655,4.75323993243551,8.53202517109047,6.46722252383983,4.28369478697536,6.99580518487444,3.56846033957645,4.04419863503028,4.30770413662271,5.64677306988097,7.33461273121766,6.21082654255635,6.58224723955178,5.25583513276058,5.44501367179498,6.95909777628196,4.86561765020026,10.117270981712,5.62154857104399,7.68079571465223,5.45862030877553,4.58476465688323,3.86932237389173,3.46121273262109,6.29042167241097
"iris_22",3.51601263022897,2.27212209399499,4.30438397890446,4.27639341565584,5.56453864301897,3.82956390990445,8.7501071685711,4.90828651226528,8.3678332220843,4.89685567869883,3.35200727725861,4.07558422145696,4.0600472900102,2.89893789019588,2.10856639276959,4.10636094554657,4.17196115710492,4.77156556871898,4.55919478283888,2.5152463201506,1.60338737290297,3.74229420865095,3.882359275715,9.98142205594595,7.69610223906732,7.11210566642122,5.67636225056212,1.95332310199423,6.62248753770898,6.42759220230724,4.28652262819906,5.13285861009328,5.73156025473057,3.6840914087405,9.12449461502264,5.85796579168896,0,2.99353902623828,3.71673345766312,2.86405347475051,6.3642836687026,3.89401426841521,4.78428061936894,3.16381321791274,2.3873938932811,5.22205915896657,4.01119719412932,6.71921995744828,3.94330900092288,5.59282057476659,2.90129654560224,6.17597782064578,4.11188468948145,3.0893934068132,8.77056595668917,2.28289011568075,4.1012632533717,3.14041096322034,3.32712104063756,3.93821713966585,8.76279701087634,5.37046676128894,6.03855916284685,6.19094181897319,5.20705360588203,2.90769347298562,4.22032290109785,5.14565902705764,4.79255542133227,5.20437774690487,3.27467495376706,6.69327278217449,4.89074936268774,3.72635680689665,6.41810969744707,4.47345993391586,2.35070465074446,6.06129701973157,3.0077858338994,7.16383041885571,3.5589894474397,5.7805744535967,3.80155529338461,4.16197078202064,10.3472269848211,5.26456999629957,5.1308617458077,6.76701460979832,3.9832153920464,4.36901937922996,2.36603562967595,5.24975115838527,4.6952475777985,6.02883302460906,4.76186944846022,3.96699067477855,4.85399171283176,6.97317591861719,4.94101527705532,8.10300343748607,3.74834954473837,8.02361787333913,4.16080483256457,4.67286329147081,3.42894880362016,3.86607244448701,4.20665708131564
"kubo_22",3.97077761050981,3.25400654741839,4.80710268744651,3.98636419399123,4.33157327312858,3.98496924552008,9.13195340422346,3.9421992165219,6.29401042742147,5.31644514055659,2.70382856505178,3.1154357610282,4.35489779077222,1.51444455539138,3.53217055092138,3.53804056975056,3.21002156164297,4.79473738254816,2.84024625593039,2.08069725267167,3.0044883623676,2.75220854005689,4.81230849444379,8.56116827191588,7.14042152872483,5.13451643171064,4.25397040168427,3.62559473843605,4.1676168691183,4.45711321092713,2.78020687253647,3.22639043514972,3.21872837580711,1.19574628106551,6.9721566395136,5.20548137914528,2.99353902623828,0,3.10309980475154,2.98893079664975,3.89241377112397,2.88246691197121,2.33840027382567,2.64895302815234,3.95081198053284,3.81791350057467,2.00263178605253,4.80961006737503,3.00378010563946,3.71278423099838,2.14287805937694,3.69222934333216,2.95779349705398,3.66909061604473,6.6750174835137,2.94018962642433,2.64440319348212,2.47732119468683,2.57880715065956,4.59997869875985,7.21146807544671,4.12244481893518,4.80611770803847,4.72505199849158,2.8842945738561,2.35824988791484,2.9154343342493,5.01198339112909,3.75105423826646,3.75551561590129,3.64866723262544,4.3158894277311,2.26612884155457,3.33240962098207,5.51058584935889,3.32575946174109,2.28112492607738,4.11920796013549,2.23191728577202,5.93782424119786,2.0415568510735,3.99445834848162,1.91011182756754,2.81932938347588,8.28766836517339,4.29625178109792,3.78439099800294,4.45282966090044,3.01784197216663,2.97112812372737,2.82883442547151,3.34780597572427,3.96961302994073,4.80066084872809,4.42521982419219,2.68476952454001,4.04218961530432,4.98951262056269,3.7766024207625,8.01792997574,3.06151178684484,6.91070512714492,4.08825168986127,2.61752124822824,3.79212947138676,3.21791646705279,2.77552228576164
"hamlet_23",3.30699936929347,3.02537679747312,2.42746043318787,3.93514460317724,3.44272738260518,3.88343601647474,9.29231957100304,3.77748634876983,6.24598131913768,5.5642234105452,2.49816328519215,3.55732431951336,4.49397323235497,3.93922139890844,4.92122375721099,2.01110609007103,2.02249910375639,5.08493338750369,2.55007887225954,4.14624627413371,3.82519708433761,2.47274165601155,5.08427908963789,7.25592088168922,7.82774138456345,5.19694401449641,3.20850043051277,3.48471687585763,5.08594524761218,5.1456063158179,3.31538616081637,3.09860332931732,4.47961336737925,3.32329689856308,7.13640148295022,3.52462958066873,3.71673345766312,3.10309980475154,0,2.30608918904622,5.11028352876252,2.01618412586958,4.1377686361051,3.64746135358161,5.47725587381537,3.21639706773629,3.32272048686494,5.97530910680054,2.56527919775675,3.10736247018977,3.32249830094803,4.30345288274141,2.41599983738008,3.25181119131058,6.84642548031459,3.36809138123989,2.22634660594697,2.53382524814701,1.95136515451401,5.39461326753065,6.9916221265993,3.18508546707038,4.17511386148617,3.31505631321049,4.67412640860418,2.56732154693469,1.96328506417017,6.07494608651412,2.99359924968617,3.11683574297151,4.11891295137833,4.89476545125186,4.18280731526507,2.45441600297382,5.02913403925738,4.83602722149747,2.38042032709201,3.96983314866108,1.95342903557871,5.69539447312959,3.40535126800137,3.73997749981606,2.72776720587349,3.03368958970668,8.23099744209279,5.07844348220144,3.65165758579186,5.55308591579669,2.09507064113447,2.23469951567533,2.33906474153015,3.74988362841695,4.98242354187442,5.21906415174553,5.19322033518646,2.52710069211234,4.09777795247341,5.55977448496367,2.89225591428306,8.51761940295903,3.57526594038263,6.54866611863216,4.23200423427248,2.86311298309559,3.01700836988972,1.97556867483518,4.47888169636302
"iris_23",2.72926907851683,2.81279190330587,3.62704609283298,4.55740216696781,5.22730920357545,3.93589857895782,9.96831209225915,4.59128070748822,7.5488039790281,6.13177715519053,3.12555391351747,4.49274281945805,4.66962465414093,3.74531576685686,3.75851795423611,1.73775285996389,2.14775734902204,5.47067900736037,2.78654515010631,3.6097308440869,2.60947944481879,2.4913021652411,5.32745709799443,7.8910962086995,8.34188352941726,5.69379879550596,3.63420015401567,3.41152066750995,5.87440177032575,5.75795461556175,3.43821882419434,3.43487299120035,5.06340343798436,3.51023476179451,7.87321863809736,3.27102709284462,2.86405347475051,2.98893079664975,2.30608918904622,0,5.807541689488,1.92642951193173,4.67944183095963,3.81731010546237,4.4095837373024,3.52641848462339,3.48768783695953,6.51128980796598,2.48524745059858,4.03813517358398,3.33647320031799,5.1549535298177,2.92779823087886,3.76836955640129,7.84747974079328,3.15490627978162,3.44789394903065,3.23821025475382,2.62680454487034,5.49644259648012,7.22765395346155,4.09926158462567,5.33392525113593,4.05481438702505,4.91209832330556,3.11024000245623,2.39803785438541,6.28749280708808,3.733379847487,4.09192086630223,4.24402538771488,5.68981484018468,4.58081339030428,3.29314944508308,6.00226485335376,4.86137275403695,1.54830753456415,4.7182539480838,1.98522060608486,6.64897647535961,3.72963835167615,4.2361176781641,2.53242929238512,3.50479722033778,9.08478620882521,5.18448556769187,3.71849659765099,6.2123216993698,2.71148948422855,3.23194462854115,2.08315891853473,4.76000406106471,5.25093912585094,5.39468945748986,4.87531662019065,3.67916251868614,4.07483503515408,6.27230941990025,4.01438728196196,8.8000734057646,3.88232580077606,7.19539831506626,4.2191456543347,3.73199802466325,2.5112825682043,2.40431353859141,4.18845411261718
"korra_23",6.60343152170411,6.04076751342174,6.69648360215846,5.2025448602038,4.24897707093516,6.02074356740163,10.0160398977783,5.41096938257418,3.10333162628186,7.04260749455888,4.85332475718712,4.12221774208956,6.31176851748192,4.45964514506099,6.97935039801979,5.67203898644926,5.48450086208747,6.4136141428289,4.63559421239345,5.71618376395752,6.3814424668698,5.3964789678426,6.89652734824515,8.51470923035955,7.84340021050424,3.84108863253793,5.48398548708412,6.37704466992468,1.97625929357221,3.48486738961711,3.92736018067769,4.54623593141943,1.10184328488075,3.54558552303962,4.16137888836246,6.55076744202566,6.3642836687026,3.89241377112397,5.11028352876252,5.807541689488,0,5.21473810971719,2.2432775214363,5.57892192019988,7.29030247046003,5.54222950374743,3.67638787594467,2.59383813782207,5.59819130881074,4.28778024666326,5.44670868074802,2.48416922014089,5.09352191139347,6.04785245877286,3.77095270671896,5.65569422306805,4.23101618802314,4.85049624805665,4.71378669343238,6.8884364302977,7.6211546406794,5.31135058902387,5.60347102732846,5.47317934425546,3.55292997333736,5.31397870404161,4.94184039759846,6.56495241032138,5.52527018427726,4.76100824609486,6.10730893735212,2.36940410391972,2.34701866294775,5.56773883336898,6.50298818297836,4.24570835211166,5.51831567802282,4.69813083593224,5.24383037526541,6.31460305396731,3.99946716409389,5.19447486830644,4.48504178334237,4.95102922607394,5.48500597364741,4.68800839757836,5.78610357707214,2.37024279541345,4.86078592713579,4.54043671680414,5.62430426464804,3.16635301596414,5.93497169828153,4.18673140789247,5.3592402062574,4.08366236211211,5.88771600194092,4.47796013591572,5.48440594401584,9.00155409268523,5.01681608561358,7.38313007202348,6.64487765727369,3.78715028811799,6.47707455468554,5.40959796552089,5.20552136466852
"hera_24",3.76546290631564,3.71092327983662,4.13410373422757,5.1319948526654,4.63834864672294,4.79055450118684,9.43578831038902,3.52495937931033,6.76409860576588,5.78417975239997,2.92757638776696,4.73208062568961,4.28576147240126,4.03882730347355,4.86139631516481,1.67829256488289,1.13829048781024,4.84526721505034,1.8087478247576,3.78730722177436,3.8473940554668,1.92656665944202,5.21133109670328,6.40938441582759,7.46821744258316,4.9053015640631,2.04246079546814,3.93331266751244,4.8583853170389,5.12441739285596,3.4211312334751,2.31824324501606,4.405157049036,3.09720043522355,7.0662481407769,2.99286135492865,3.89401426841521,2.88246691197121,2.01618412586958,1.92642951193173,5.21473810971719,0,4.34793988586546,3.45418055216962,5.50582659771818,1.89339870826865,3.48327875546853,6.45761097254402,2.25355777440338,2.62512622404095,3.33906143241147,4.06328028650051,1.4196164603529,4.288515987316,6.86090486458892,3.79612285760797,2.89647017402587,3.38933235326492,2.52553383566746,5.25813175883414,5.82636379007413,2.49650565410914,3.82190253437634,2.53241094056776,4.07710623105337,2.93992469467302,0.810325572305101,5.78146061587696,2.24966994337061,2.55032516154207,3.87793489884798,4.84200042907049,3.99777119802926,2.35696498313043,4.70906254448909,4.94503956073211,1.94810036560809,3.41874926382352,1.41751959841977,5.31739323700274,3.57787647239618,2.99669184924706,1.66669814796761,2.21858239140473,8.0637883178141,5.69119779837476,2.84754208570469,5.28528568055258,2.27304544116551,1.93134430898942,2.25105948547738,3.90332230414774,4.51767539318095,5.58347674658718,5.70823578119098,2.92397344047158,3.05051615196011,4.94988997449137,2.60876723206825,7.94407772166241,4.12583772573595,5.80797847232862,4.55741313662869,2.75091529950699,3.45385778708086,1.54607406489026,3.53845456215299
