"Taxa"	"hera_1"	"wolverine_1"	"buddy_11"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"joans_11"	"padme_11"	"ginger_14"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"ginger_2"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"jarjarbinks_3"	"goose_4"	"padme_5"	"korra_6"	"padme_6"	"ginger_7"	"hera_7"	"iris_7"	"padme_7"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"	"korra_9"
"Metabolism"	0.749928732249967	0.749877260067071	0.733065623511993	0.720689293443888	0.72677163334108	0.726686350196809	0.746489248423952	0.723199348702154	0.762516866940215	0.74018189812838	0.737377213655361	0.714329855596679	0.724577245948122	0.720209795051495	0.722493650051875	0.755019016816267	0.741784095321635	0.746963518093217	0.774882485178636	0.722936701071546	0.726011845007568	0.733729507167178	0.725881382702428	0.727496471216852	0.770309713303651	0.757445714627448	0.72425197147979	0.720364826959748	0.724975699914308	0.763481967979847	0.726446173239011	0.735788585941401	0.737216696409409
"Environmental Information Processing"	0.12005566420131	0.11551689841302	0.127241044079745	0.14371967693189	0.134868258053291	0.132911861766828	0.11906344833294	0.136847570968382	0.109351395817805	0.124020851188372	0.118595684657993	0.143315217025755	0.131991191731383	0.141974408287979	0.132891864788286	0.106232676940352	0.107160492163639	0.101963573589373	0.101506200793694	0.130396436052798	0.129831043734466	0.127961958091509	0.129144809698095	0.129517257785861	0.105246391050028	0.113759679790157	0.130330979127637	0.134942830810313	0.131229898666684	0.103234599180804	0.131249612850689	0.121684813687383	0.12350887691963
"Cellular Processes"	0.0502047699210007	0.0518375049071206	0.0576989343169997	0.0544439142895898	0.0581308780717838	0.0576621349721993	0.0524244473652747	0.0605278506232342	0.0462175493578041	0.054017443887877	0.0599489381234478	0.0641484099386535	0.0610542611604115	0.0617797251706534	0.0621622126324731	0.0515651206125391	0.057257617978076	0.0577885984053795	0.0419151466822732	0.0592109322652678	0.061090141216187	0.0564298815818421	0.0614770847805306	0.060316545249366	0.0431453763950514	0.0483049450242192	0.0620772944083786	0.0626484003047633	0.061269107313387	0.0477215803967493	0.0603402239299437	0.0580099842595779	0.05783167668264
"Genetic Information Processing"	0.0463750408821469	0.0463666999533233	0.0397025350218673	0.0467139351076832	0.042238269113711	0.0435622388508061	0.0437266749614245	0.0421157125480334	0.050778246795979	0.0451848712697249	0.0450984654852069	0.0410468359064929	0.0380849274708819	0.0423577644234358	0.0366150769914255	0.0479913387616532	0.0499120838251114	0.046280106526248	0.0497615850377535	0.0430375509433042	0.0376338850994162	0.0460802939760628	0.0377676702038507	0.0379317582763188	0.0490823947143712	0.0477221494560647	0.0375240047555786	0.0370597960989777	0.0372731128029013	0.0479326585282842	0.0391882782434625	0.0407355068973256	0.04432488470651
"Human Diseases"	0.0239611610029373	0.0254512836341429	0.0325422496089444	0.0242871281846373	0.028426335174701	0.028536713595089	0.0291469580135273	0.027486298780886	0.0226177342317944	0.0269419556160647	0.0267983154300519	0.0270163975838217	0.0344506460311313	0.0239908172093206	0.0360946631557489	0.0265042645151129	0.0293006400358784	0.0321632094160288	0.0231033645980056	0.0342803956431332	0.0354432528841023	0.0251012299915119	0.0355144005063068	0.0350943504900913	0.0230637346647589	0.0234281732113848	0.0355432005206667	0.0351860915787235	0.0355988311482763	0.0261951817506786	0.0329438828164827	0.033027702308202	0.026752221259916
"Organismal Systems"	0.00947463174263814	0.0109503530253228	0.00974961346045007	0.0101460520423111	0.00956462624543337	0.0106407006182683	0.00914922290288216	0.00982321837731047	0.00851820685640291	0.00965297990958109	0.0121813826479394	0.0101432839485977	0.00984172765807016	0.00968748985711639	0.00974253238019173	0.0126875823540763	0.0145850706756598	0.0148409939697535	0.00883121770963826	0.0101379840239506	0.00998983205826092	0.0106971291918966	0.0102146521087893	0.00964361698151052	0.00915238987213963	0.00933933789072603	0.0102725497079494	0.0097980542474745	0.00965335015444299	0.0114340121636363	0.00983182892041129	0.01075340690611	0.010365644021895
