"","hera_1","wolverine_1","buddy_11","hamlet_11","hera_11","jarjarbinks_11","joans_11","padme_11","ginger_14","hera_14","iris_14","jarjarbinks_14","kubo_14","wolverine_14","ginger_2","hera_2","jarjarbinks_2","lambchop_2","jarjarbinks_3","goose_4","padme_5","korra_6","padme_6","ginger_7","hera_7","iris_7","padme_7","charles_9","franc_9","grogu_9","henry_9","ivy_9","korra_9","ophelia_9"
"iris_14",0.0258177716874882,0.0162501499871243,0.0264648501860899,0.037259646757727,0.0268323134561995,0.0229004399331996,0.0263833240350338,0.0230586484404322,0.0315157394754833,0.0235532104029816,0,0.0271611909013026,0.0283272272956839,0.0265832256338041,0.0302950282103207,0.0127979980914921,0.0114365159804434,0.0162306222990116,0.0308614435302588,0.0295473827629956,0.0279164347459717,0.018272804875415,0.0264654641478916,0.0288760447484456,0.0286698991153863,0.0231955007296845,0.0262881482635053,0.029104014631664,0.0297969241164231,0.0197737519963796,0.0264209831927122,0.0210605728865624,0.0151441850150758,0.0230343438581027
"jarjarbinks_14",0.0273095710113849,0.0248530366716986,0.0271691275410501,0.034014718690106,0.0227523191374601,0.0241231545751549,0.0311979445120379,0.0225324519822322,0.0410214120645872,0.0266056507162578,0.0271611909013026,0,0.0284522246979909,0.0125804279278252,0.0294464802171161,0.0323622710495679,0.0370088204971129,0.0415058784688988,0.0400897475721327,0.0272456379801896,0.0288788966811394,0.0200574546641612,0.0284025739006195,0.0295909975396084,0.0363585072843041,0.0285584471124223,0.0282039331598609,0.0270598062984151,0.0296710307113072,0.0347018050278175,0.0273562994141887,0.0286809729254517,0.0179048877748081,0.0147559751580371
"kubo_14",0.0211122078493811,0.0218466835847833,0.00523052089049596,0.0254900526587299,0.01206943159447,0.0125513423312297,0.0140510500674014,0.0144214013472685,0.030963236415007,0.0158627724512216,0.0283272272956839,0.0284522246979909,0,0.02345450466352,0.00317158953807077,0.0281312028915727,0.0349204922814606,0.0367504121323658,0.0303111688638612,0.00866325152122437,0.00295389686131641,0.0209114565858904,0.0039559667878718,0.00258183013712452,0.0276650539283933,0.0230725831507068,0.00392903033329032,0.00328654327310593,0.00252951394425656,0.0260902368322485,0.00362742943524433,0.00973370167410726,0.0216662996070518,0.0223488787685215
"wolverine_14",0.0192027967641221,0.0211109001548577,0.0220008942952569,0.0249306911875072,0.0140192040822517,0.0167182608372529,0.0240566223248245,0.0171095388768879,0.0326328559215949,0.0183140366928271,0.0265832256338041,0.0125804279278252,0.02345450466352,0,0.0252994300364107,0.0295569708638623,0.0358373251561629,0.0411192412381837,0.03378457591494,0.0204375368515395,0.0248547478209366,0.012584169745929,0.0247051005929367,0.024919143303839,0.030054374098537,0.0223405403929059,0.0244968121981323,0.0229689697802792,0.0252139880652333,0.0306490631121446,0.0225450898524865,0.0244994198319003,0.0159436806000508,0.00899221967957639
"ginger_2",0.0236552580856811,0.0241052857371221,0.00716202610411,0.0275983918607479,0.0146013862544559,0.0153796586506206,0.0164513671350576,0.0165158207498259,0.0336470366858174,0.0187427790143844,0.0302950282103207,0.0294464802171161,0.00317158953807077,0.0252994300364107,0,0.0303667317974904,0.0368447743531033,0.0383056455117499,0.0325082498415518,0.0103839649828338,0.0029024122849017,0.0235918531600039,0.00428488924474993,0.00321851046759648,0.0299053199657743,0.025450699286757,0.00429633007137382,0.00270547293069379,0.00165608220823703,0.0282334280426166,0.00571145328019282,0.0115806730950871,0.0236852834022381,0.0244375674020898
"hera_2",0.020157394283879,0.011407663063789,0.0247871293853699,0.038108110386691,0.0265105816259266,0.0237690707247982,0.0207587437362121,0.0265121961108877,0.022697483673812,0.0197448343506077,0.0127979980914921,0.0323622710495679,0.0281312028915727,0.0295569708638623,0.0303667317974904,0,0.0128665198129967,0.0161133207487161,0.0200141792378732,0.027904759088935,0.0276263324666773,0.0180588446592295,0.0264593704127508,0.0279260737955908,0.0186649745321781,0.0162634155396852,0.0268220479411142,0.0299278084725233,0.0293013110661853,0.00849157185476796,0.0267129941105702,0.0190857850166976,0.0154734699716364,0.0230302683640089
"jarjarbinks_2",0.0311103375541513,0.0219533779068479,0.0328663671312726,0.0450139654846927,0.0346606546739834,0.0308841824588771,0.0308561852599415,0.0323003424635972,0.032366342019486,0.0294481191866677,0.0114365159804434,0.0370088204971129,0.0349204922814606,0.0358373251561629,0.0368447743531033,0.0128665198129967,0,0.00803495479907796,0.0315788113648237,0.0357899284124374,0.0342206211837459,0.0258135218984963,0.0327522543609344,0.0350086426553784,0.0306253809639138,0.0276796254318399,0.0327455517832848,0.0362607476310645,0.036114887919456,0.0203457767147948,0.0335365621514087,0.0262392024504962,0.0230352121013513,0.0312812671690516
"lambchop_2",0.0353212929276866,0.0258815573572849,0.034961383510764,0.0492153395362997,0.0385106334670104,0.0345442722466224,0.0334682440713726,0.035917037319549,0.035874560782898,0.0333061642035693,0.0162306222990116,0.0415058784688988,0.0367504121323658,0.0411192412381837,0.0383056455117499,0.0161133207487161,0.00803495479907796,0,0.034132379649005,0.0386808567449107,0.0356302843594416,0.0310015890989481,0.0340955983991739,0.0365315471863866,0.0336386200162805,0.0316787669205442,0.0341522490757397,0.038111862576771,0.0375933537072963,0.0223709369261432,0.0355406157388162,0.0277510279407956,0.0275013399433944,0.0362345193202547
"jarjarbinks_3",0.0151549684643789,0.0178144535838003,0.0258332639931178,0.0376628328750201,0.0271943569358497,0.0278283063012907,0.0165868974465004,0.0320955207369563,0.0121306942842764,0.0187985605894996,0.0308614435302588,0.0400897475721327,0.0303111688638612,0.03378457591494,0.0325082498415518,0.0200141792378732,0.0315788113648237,0.034132379649005,0,0.0276433642782145,0.0303841618828272,0.0238736541812781,0.0302216602520959,0.0293686123508928,0.00434797139057477,0.0124095248096382,0.0311171480304412,0.0328483593214918,0.0309555913953705,0.0128587469311576,0.0296411197472813,0.0242617817152519,0.0241779479898815,0.0262787981975415
"goose_4",0.0170200760861895,0.0205481964214651,0.00780253972470607,0.0244650366442449,0.00946567886977813,0.0127551788540728,0.0122765654712116,0.0163147403790177,0.027842473819146,0.0129871111911676,0.0295473827629956,0.0272456379801896,0.00866325152122437,0.0204375368515395,0.0103839649828338,0.027904759088935,0.0357899284124374,0.0386808567449107,0.0276433642782145,0,0.0101605470171556,0.0181610772796843,0.0108778233255877,0.00918141848033478,0.0247764763566313,0.0201504632502075,0.0111932913017157,0.00989405058278169,0.00967034006314274,0.025366775290184,0.00987331696645273,0.0128115859632884,0.0205228616643158,0.0190318179805507
"padme_5",0.0220520133104561,0.021681178736802,0.00536724171572957,0.0280336030726144,0.0142325791831835,0.0144582528474992,0.0146611691906352,0.0159384393020757,0.0319110437990968,0.0171865053213886,0.0279164347459717,0.0288788966811394,0.00295389686131641,0.0248547478209366,0.0029024122849017,0.0276263324666773,0.0342206211837459,0.0356302843594416,0.0303841618828272,0.0101605470171556,0,0.0219758466634962,0.00168323356106322,0.00210821398956079,0.0277952427449751,0.0233563860357103,0.0023977136438899,0.00398851169851478,0.00219723945291441,0.0255253218415832,0.00478855560989095,0.00877134247935202,0.0216212531085555,0.0232156856666288
"korra_6",0.0115114634695914,0.0114080177081302,0.0182237397235766,0.0253998277572554,0.0126546452485021,0.0125184703823913,0.0163053878479035,0.0157380505375906,0.0223621710262393,0.00991492952915124,0.018272804875415,0.0200574546641612,0.0209114565858904,0.012584169745929,0.0235918531600039,0.0180588446592295,0.0258135218984963,0.0310015890989481,0.0238736541812781,0.0181610772796843,0.0219758466634962,0,0.0213970753885867,0.0218832447701446,0.0206079515923606,0.0134197636868772,0.0214293851563098,0.0219760377431286,0.0228620116174666,0.0194215541218551,0.0196163866806308,0.0175187656304973,0.00912723179452048,0.00828596067297632
"padme_6",0.0220383331874155,0.020897167855867,0.0057713584671066,0.0285124792443569,0.0145398703335725,0.0142377104045231,0.0147666286370821,0.0156050085661572,0.0317663245286592,0.0170734651309519,0.0264654641478916,0.0284025739006195,0.0039559667878718,0.0247051005929367,0.00428488924474993,0.0264593704127508,0.0327522543609344,0.0340955983991739,0.0302216602520959,0.0108778233255877,0.00168323356106322,0.0213970753885867,0,0.00347933237515185,0.0276442319940346,0.0230655050926893,0.00133992913890843,0.00483078490133839,0.00379777046505611,0.0247180985567964,0.00497953579211707,0.0076786553126492,0.0207340844646978,0.0229049718640246
"ginger_7",0.0211231163109883,0.0217407914282819,0.00465711893422675,0.0273896680843705,0.0135356482033847,0.0143277901400684,0.0133916730114866,0.0163069242300398,0.0306891324916455,0.0162905674867691,0.0288760447484456,0.0295909975396084,0.00258183013712452,0.024919143303839,0.00321851046759648,0.0279260737955908,0.0350086426553784,0.0365315471863866,0.0293686123508928,0.00918141848033478,0.00210821398956079,0.0218832447701446,0.00347933237515185,0,0.0268644003003248,0.022749975948099,0.00420172917310531,0.00466708804554748,0.00162903441899406,0.0253601333146552,0.00500191376122106,0.00915473742387703,0.0220005905106707,0.0231121846502362
"hera_7",0.0116285261220096,0.0144675386091956,0.0229695161136324,0.0348545948135265,0.0239088425652401,0.0247023429590291,0.0142727362708726,0.0288260967097223,0.0134461971523582,0.0158944414396589,0.0286698991153863,0.0363585072843041,0.0276650539283933,0.030054374098537,0.0299053199657743,0.0186649745321781,0.0306253809639138,0.0336386200162805,0.00434797139057477,0.0247764763566313,0.0277952427449751,0.0206079515923606,0.0276442319940346,0.0268644003003248,0,0.00840261353725412,0.0285188928131296,0.0300194887328614,0.0284182416449581,0.0116725554660223,0.0268420458418742,0.0218816141683804,0.0208452150489777,0.0225931052333162
"iris_7",0.00661415732788985,0.00793295175870565,0.0183464593968832,0.0303672452989014,0.0178788383554231,0.0186632246325418,0.0119309536456178,0.0221317697320263,0.0169588190600313,0.0109414613539551,0.0231955007296845,0.0285584471124223,0.0230725831507068,0.0223405403929059,0.025450699286757,0.0162634155396852,0.0276796254318399,0.0316787669205442,0.0124095248096382,0.0201504632502075,0.0233563860357103,0.0134197636868772,0.0230655050926893,0.022749975948099,0.00840261353725412,0,0.0237629390515418,0.024932744606113,0.0241851749324661,0.011816536386995,0.0218350550413861,0.0176906530815617,0.0134473917752707,0.0150630864178536
"padme_7",0.0226327724425067,0.0214055006181998,0.00660736866387931,0.0280852316812935,0.0145035725016533,0.0139060290877647,0.0155522104989875,0.0150443657770332,0.0323217936267184,0.0174439896726581,0.0262881482635053,0.0282039331598609,0.00392903033329032,0.0244968121981323,0.00429633007137382,0.0268220479411142,0.0327455517832848,0.0341522490757397,0.0311171480304412,0.0111932913017157,0.0023977136438899,0.0214293851563098,0.00133992913890843,0.00420172917310531,0.0285188928131296,0.0237629390515418,0,0.00444302327684152,0.00419172432503144,0.025417011080907,0.00481955783130933,0.00823689131150484,0.0209847890880999,0.0231006285814959
"charles_9",0.022966810332136,0.0232693975990831,0.00715290774474951,0.0262287540895136,0.0129506161622279,0.0137383497783509,0.0167427562294528,0.0144882889926122,0.0337162897882974,0.017981081714275,0.029104014631664,0.0270598062984151,0.00328654327310593,0.0229689697802792,0.00270547293069379,0.0299278084725233,0.0362607476310645,0.038111862576771,0.0328483593214918,0.00989405058278169,0.00398851169851478,0.0219760377431286,0.00483078490133839,0.00466708804554748,0.0300194887328614,0.024932744606113,0.00444302327684152,0,0.00362356899403183,0.0282948440277885,0.00495889909845817,0.0117683011193211,0.0222353011290319,0.0226152161449228
"franc_9",0.0224289225206223,0.0230702602083411,0.00592774158007309,0.0274761820589765,0.0140665951770495,0.0149230246519182,0.014921799989357,0.0165295230376977,0.0321669009124776,0.0175537721260653,0.0297969241164231,0.0296710307113072,0.00252951394425656,0.0252139880652333,0.00165608220823703,0.0293013110661853,0.036114887919456,0.0375933537072963,0.0309555913953705,0.00967034006314274,0.00219723945291441,0.0228620116174666,0.00379777046505611,0.00162903441899406,0.0284182416449581,0.0241851749324661,0.00419172432503144,0.00362356899403183,0,0.0269053017250158,0.00531565226624838,0.0104788450349658,0.0230081024738056,0.0238799330664529
"grogu_9",0.0165670377796262,0.0104971344313356,0.0219515167186848,0.037020133170012,0.0250398639024626,0.023409102488616,0.0160061838399919,0.0267878842601657,0.0187227679718236,0.0173425924604723,0.0197737519963796,0.0347018050278175,0.0260902368322485,0.0306490631121446,0.0282334280426166,0.00849157185476796,0.0203457767147948,0.0223709369261432,0.0128587469311576,0.025366775290184,0.0255253218415832,0.0194215541218551,0.0247180985567964,0.0253601333146552,0.0116725554660223,0.011816536386995,0.025417011080907,0.0282948440277885,0.0269053017250158,0,0.024872108301979,0.0173776388447541,0.0172698767631075,0.0233077878899709
"henry_9",0.0203389476204063,0.0201522330908028,0.00545219863878666,0.0240221201848822,0.011353499539295,0.010540369210689,0.0138061842631695,0.0115406076833715,0.0304333682862567,0.0149914633642575,0.0264209831927122,0.0273562994141887,0.00362742943524433,0.0225450898524865,0.00571145328019282,0.0267129941105702,0.0335365621514087,0.0355406157388162,0.0296411197472813,0.00987331696645273,0.00478855560989095,0.0196163866806308,0.00497953579211707,0.00500191376122106,0.0268420458418742,0.0218350550413861,0.00481955783130933,0.00495889909845817,0.00531565226624838,0.024872108301979,0,0.00920006449646169,0.0202421548825974,0.021267422812
"ivy_9",0.0179067757045133,0.0149225547479208,0.00747324093485349,0.0295623006541384,0.0150257700106933,0.0135090875964144,0.0108525295232073,0.0162903735967379,0.0262261804820278,0.0133290958758905,0.0210605728865624,0.0286809729254517,0.00973370167410726,0.0244994198319003,0.0115806730950871,0.0190857850166976,0.0262392024504962,0.0277510279407956,0.0242617817152519,0.0128115859632884,0.00877134247935202,0.0175187656304973,0.0076786553126492,0.00915473742387703,0.0218816141683804,0.0176906530815617,0.00823689131150484,0.0117683011193211,0.0104788450349658,0.0173776388447541,0.00920006449646169,0,0.0164383746784146,0.0206774794984616
"korra_9",0.0147561708549871,0.00812466880468772,0.018297965883203,0.0317474883302516,0.0171042604508387,0.016852170960353,0.0180185466506765,0.0182444335834657,0.0262687510498716,0.0144865289697648,0.0151441850150758,0.0179048877748081,0.0216662996070518,0.0159436806000508,0.0236852834022381,0.0154734699716364,0.0230352121013513,0.0275013399433944,0.0241779479898815,0.0205228616643158,0.0216212531085555,0.00912723179452048,0.0207340844646978,0.0220005905106707,0.0208452150489777,0.0134473917752707,0.0209847890880999,0.0222353011290319,0.0230081024738056,0.0172698767631075,0.0202421548825974,0.0164383746784146,0,0.00943710071094868
"ophelia_9",0.0129605798092919,0.0139538240612297,0.0192897453467943,0.0275595662613875,0.0136207590290102,0.0161146941253621,0.0190013214371843,0.0179205004630829,0.026776341123405,0.0137080035129716,0.0230343438581027,0.0147559751580371,0.0223488787685215,0.00899221967957639,0.0244375674020898,0.0230302683640089,0.0312812671690516,0.0362345193202547,0.0262787981975415,0.0190318179805507,0.0232156856666288,0.00828596067297632,0.0229049718640246,0.0231121846502362,0.0225931052333162,0.0150630864178536,0.0231006285814959,0.0226152161449228,0.0238799330664529,0.0233077878899709,0.021267422812,0.0206774794984616,0.00943710071094868,0
