"","hera_1","wolverine_1","hamlet_11","hera_11","jarjarbinks_11","hera_14","iris_14","jarjarbinks_14","kubo_14","wolverine_14","jarjarbinks_15","kubo_15","iris_17","kubo_17","lambchop_17","wolverine_17","hamlet_18","hera_18","iris_18","jarjarbinks_18","kubo_18","lambchop_18","wolverine_18","ophelia_19","wolverine_19","hera_2","jarjarbinks_2","lambchop_2","goose_20","hamlet_20","hera_20","iris_20","korra_20","ophelia_20","hamlet_21","jarjarbinks_21","korra_21","kubo_21","goose_22","hamlet_22","hera_22","iris_22","kubo_22","hamlet_23","iris_23","korra_23","hera_24","kubo_24","ophelia_24","wolverine_24","kubo_25","jarjarbinks_29","korra_29","jarjarbinks_3","kubo_30","hamlet_31","jarjarbinks_32","goose_37","hera_37","kubo_37","lambchop_37","ophelia_37","wolverine_37","goose_4","hamlet_41","hera_41","goose_42","lambchop_42","ophelia_43","goose_44","iris_44","jarjarbinks_44","lambchop_44","hamlet_45","hera_45","jarjarbinks_45","korra_45","ophelia_45","goose_46","hamlet_46","iris_46","lambchop_46","hamlet_48","hera_48","iris_48","jarjarbinks_48","korra_48","kubo_48","lambchop_48","ophelia_48","wolverine_48","iris_49","jarjarbinks_49","kubo_49","ophelia_49","wolverine_49","jarjarbinks_50","korra_50","kubo_50","lambchop_50","ophelia_50","wolverine_50","lambchop_51","goose_52","jarjarbinks_52","kubo_52","hera_53","kubo_53","iris_55","lambchop_55","ophelia_55","ophelia_57","wolverine_57","goose_58","wolverine_58","goose_59","hamlet_59","iris_59","ophelia_59","korra_6","iris_60","wolverine_60","hamlet_67","hera_67","jarjarbinks_68","hera_7","iris_7","korra_9"
"hera_1",0,2.88437477780272,3.8332834862646,3.46493381466931,6.1394288638748,2.47145508119323,10.9909140832622,5.98910380241928,8.3457150264199,6.82721356395319,3.90605870769451,4.23061504845472,6.1301729115054,4.01094245324084,9.12591535522033,3.9245467686298,2.71271946739539,3.23355125533031,6.95010003395817,3.96424607036282,4.43172118095799,7.89177491587924,3.17272304098265,3.52816964238437,6.44169076720402,9.61942513263229,9.90898378499417,12.0452007577756,3.09083247516915,6.99819382509219,5.34070601615184,3.95880365247204,7.18477095474251,6.73327661366337,3.80983171699053,4.85070067556182,6.1248883082531,4.74816526590831,5.1667856002007,8.7511062308855,4.09034597759114,3.51576121623246,3.97077761050981,3.31187424362579,2.72965052536403,6.60164949758437,3.76752884919124,5.02813093437593,4.73904783572101,4.43335746807354,5.44514664899656,3.65548925796943,6.4508356312781,2.67235770476443,5.12115459594435,3.30194299638724,6.25541464239757,4.74220148561354,4.74087357594711,2.97185342391368,6.10246294292536,9.06546527049142,3.73382365753284,15.1789195487633,3.43485959586944,2.72217403505372,4.10431144463397,4.72839413854908,3.3564758106539,3.42585397936523,6.84208281551693,9.33845690519494,3.23044577724788,5.82686379783817,6.78135495271958,5.55860212577253,6.57243388689464,3.22534587579994,7.40743619908363,3.79699612748328,7.84769818951294,2.9186095136635,5.42405820193178,5.6805387547838,5.72884423228496,6.6755634882339,5.78453125700148,4.751456346111,2.78057417453377,7.50514248912277,5.68033051722229,3.38362573984169,6.06448584984304,3.5422771177829,8.24235894411444,4.5589995786737,5.55885213487892,4.2153466251706,5.18573280633032,2.43596917378338,10.4696494344592,4.70607406571928,1.39134538457404,2.50340568124257,5.0035603672852,7.67137454417619,3.10576902944617,4.69157136704297,3.63157674529441,4.55037209985708,5.61185639999466,6.74825138098474,5.88650087274198,5.1752383026422,4.67178763969111,4.23430226299926,4.78964606202296,6.38012161887797,8.10674746481971,5.57506786222052,10.5469605974021,3.80024266592372,9.22072109696047,2.37348122725698,4.8088555149378,0.546811810922978,4.183094360709,6.02015356067665
"wolverine_1",2.88437477780272,0,3.35519140444433,3.34456772240301,4.84427720511561,3.22719354733393,9.1066287157039,4.72607018176833,7.66479169226597,5.08982985295959,2.65061395117814,3.29876216404575,4.48099211473365,3.34533101771234,9.10893796206762,3.384823719797,3.47194898927225,3.84111795134393,5.15355999707342,4.29594277628369,3.48808299051187,8.06134793894645,2.18873139455134,3.18376888388941,4.51993985914314,9.67268339706702,7.82566780791805,12.1104554064477,3.95716063249807,6.7394021325407,5.45071366668707,2.39506320357942,6.45797862525149,6.1015340029279,3.79646718090574,4.94241202565837,5.46342413124837,3.71553850024067,4.75601226246851,8.48805127110534,5.21611271275976,2.27194992105526,3.25400654741839,3.0245023983863,2.81317716128349,6.04003187397201,3.71583795376951,4.59481729174377,3.36278406097934,3.59939254483099,5.26514402841259,3.67797024521688,6.17901458473119,3.7263693069207,4.87153628746802,3.2157148148929,5.79910104199195,4.82741164900259,4.03281353918902,2.37702433879861,5.94280824984089,8.21337329654659,1.37793623793345,15.0227862369105,3.39712443236717,2.4209546758844,4.57085120541243,4.78676437122713,2.43788416051755,4.10194959067368,5.04985307791797,8.95173341801125,4.1297893510457,4.95927693525698,5.62103770692161,5.70816778330231,5.53982934962475,2.6394518936215,7.42243022184844,3.76925507267952,6.124270190649,3.2792553813824,4.70685821229018,4.91995988543708,4.15272216087779,6.23109563482322,4.90305278800631,3.83301618241487,4.02550837969881,6.20597886290405,4.40813966761872,2.9198146341859,5.82793696858466,2.94651133016809,7.02089105429292,3.39725130535422,5.63393518266739,4.0642229558809,4.38305491534992,3.88296311043675,9.78635313655259,4.64927663375781,3.40204597024445,3.7023438900979,5.10824401470887,6.66484797030398,2.87398403712294,3.90528688324049,2.56301142279789,4.75223674153382,4.62979933383646,5.14580138724587,5.46774280253415,5.56304824729359,4.25311984256163,4.65861400798515,3.44450000754296,5.38246891978486,6.90087477071288,4.86036953031965,8.9255934357864,2.85407961365443,8.13602568911831,3.56413241465305,4.40742815765981,2.8781728327782,3.8695994433369,4.95618593605982
"hamlet_11",3.8332834862646,3.35519140444433,0,3.93342755824133,4.07024535673761,3.98143974818018,9.82361465290859,5.28441645859483,7.36389105324012,6.2704436910161,3.83889489156552,4.15712995252135,5.60866036154553,5.19180245522616,9.20699829448662,5.54463315594148,3.72204599627163,4.02230599721861,6.2026862903163,4.58809662688297,5.37995839312532,8.05051133247492,4.52334929449509,4.15267606859693,5.75824402514361,8.72317272527817,8.86763438790139,11.1573149995089,4.22883004439343,6.76165707326048,5.17971278921123,4.0019298085472,6.84393242969145,6.57328379032026,4.71749987043013,5.06742471198471,6.19303860955022,5.04354420653984,5.44773903530134,8.50784000954485,4.80587743029745,4.30324802530026,4.80710268744651,2.43254305875861,3.62704886638106,6.69509551434136,4.14759470604047,5.65735010003875,4.93481521394197,5.93956212056856,5.2315529475127,4.87818970743139,7.13495659927116,4.22040608472615,5.03641422749477,4.62575874345179,6.11460497035895,4.82548756178068,4.37877149908344,3.2483365427477,5.83428506038704,8.28442423159024,3.91139618739644,14.7379205106109,3.87867609741047,3.68184762539468,4.51783859441874,4.08577747454988,3.47016313111971,4.37632701913549,6.24894754834689,8.63182132818322,3.67490967807115,4.97489802056849,5.72659658705551,5.23089152150362,6.41055350847079,3.85989072208916,6.6127612595708,4.1481330421384,7.14548175897141,3.57616088044342,4.86213657424244,5.08636740020769,5.25154413676316,6.55422621763013,5.89570182007632,3.9545169166517,4.21460314465313,6.33765168005473,5.89115078284723,3.83185914595232,5.72410874160536,3.85654464287578,7.13413550833105,4.67054826732104,5.53098555137471,4.78906678197519,4.905631195165,4.23895095535372,9.67308804975849,5.69763347218874,4.11314702696059,4.03294645399775,5.26529788091595,7.24125679199253,3.72175148893486,4.15685050689048,3.69599669554018,4.72348445412588,5.32965943500105,6.30142501318257,6.11491815983805,5.62142106379797,5.69913402168171,4.60738515214979,4.07926063206202,5.73082259804891,7.27529906753889,4.56115611035265,9.6667355646879,4.31847348037539,8.00989798387183,4.91188284917444,4.62862394225092,3.62056121397445,3.69105330857055,6.0954042901241
"hera_11",3.46493381466931,3.34456772240301,3.93342755824133,0,4.67235312996776,2.23080296464907,10.3085052513414,6.07851069658828,6.61399079352329,6.33862675406193,4.01872391544753,2.11125730635824,6.25888064152973,3.54672238320947,8.08920003161789,4.83262406920473,4.68078249161202,4.94501698771739,6.81013635115113,5.06603409826209,4.87674864853883,7.132306276245,4.29758913033043,4.81889153678776,6.29772197858877,10.5580690961607,9.24895779021377,12.9268348096694,5.16756226317382,6.6980613970868,6.51481562178181,4.40000192932775,6.17438405005788,6.00044172457155,3.72936472394242,5.66733745324365,5.04039481708239,4.41245138672307,4.24683054072713,7.79922654166927,5.98307797536877,4.2744602536741,3.98368745193966,3.93029935786156,4.5581585252951,5.19678999519164,5.13576386172583,3.67508804104365,4.98557397118916,5.00175671462618,6.52493895707211,3.50015467623159,4.55928437649209,4.54085000910096,5.3668146287116,3.91405956371631,5.62927151997631,5.09110090559399,5.45689611966973,2.35989739155067,6.22326583302657,7.79551374055775,3.63270210621032,14.8377904600628,3.21135530042022,2.56391541943631,5.15438616857894,5.7305287134732,3.60168801681271,4.06637635746225,6.72272381140069,10.0691937400742,4.51968773809236,6.27395536050249,6.73741100455304,6.52891560316855,6.10054698155018,3.58290195557682,8.39174609400314,4.94638473081543,7.4831579815747,3.73678751941881,6.13110396441636,5.95861583773212,5.9185046589678,5.83756056332241,4.94217235575829,5.21482880818176,4.61202311045763,7.50340092027368,4.84599453294812,4.58654293799769,6.36487737326799,4.64940452248803,8.07254040335204,3.97069679243441,6.36332038417202,5.05477052372116,5.67444569489569,3.80363917491455,9.52564362898802,3.55378356937526,3.79965924590297,4.63101776635266,6.24073340565253,6.59350477249577,3.8006203071757,4.99728496011036,4.5993100745612,5.46110202581066,4.63176767025303,6.63561673437975,5.01550709182314,5.04887003849463,3.97378390237189,5.1599740910173,4.23987661390347,7.02945608245085,7.59703040325285,5.96800402805113,10.4819006288726,3.2601364977727,9.42714912435118,3.53521197952718,4.73387567457366,3.48787104251956,5.12747257610264,6.28328996873635
"jarjarbinks_11",6.1394288638748,4.84427720511561,4.07024535673761,4.67235312996776,0,5.51942881377468,8.23139325527743,3.9876319266837,4.24545613942624,5.35044337961132,3.64279095067725,3.41615858932177,4.90433487219864,4.93620941199321,7.85479662760734,6.78117686914139,5.1230415349939,4.94930748675157,4.98729615788431,4.6977648627487,5.52677505178856,7.06587345216713,5.87399600327878,4.75881584295985,5.29300538161117,7.96603122344581,6.80906881134856,10.2082951106581,5.49627254863303,4.98029005863884,5.01164145039343,4.98697261675277,4.13945915744823,4.43400877245097,4.498459310074,4.7002709481444,3.93982923824158,3.8840177240111,3.94171849549239,6.17121368945812,6.2395473741007,5.56329225542701,4.33157327312858,3.43342323560599,5.22708589213291,4.24944107555515,4.64782145055235,4.11164940145346,4.61832466230063,7.06750605898648,4.90347819190473,4.61623859958544,5.40786854834938,5.35640996271537,4.11921572292243,5.07227472273615,3.95546151306563,4.10182084263829,4.0959551422903,4.62894268777572,4.43989816461951,5.18622414737036,4.64383324839894,12.9894542590475,3.74198891949921,4.23993451829169,4.68485041610529,4.58373302908217,3.64603036704385,4.62575174445254,5.60464162265121,7.44561643329512,4.90643956363773,4.05714799499844,4.09816344176891,4.91155374016831,4.50852370962913,4.27969783859466,6.18926033678784,4.42619410358861,5.65542517985221,4.71746751903688,4.25216724176531,3.81796350986959,4.834056390117,4.36188307643836,4.00383322969678,3.87781848133239,5.40986222514825,4.76878525842847,4.68876191599158,4.79899900452621,4.61524963133364,4.33943009161773,5.03219607347896,3.77698439941724,5.07502763976277,4.65005432026251,4.16784725284099,5.49849311927844,6.88213511083759,5.47826260856891,5.96007662900655,5.44852946300516,5.47651507845524,4.3742843196143,4.27921979285667,3.45296919062148,4.51741701693786,4.88114918017718,3.25366852696459,5.01986937575189,5.12536094795847,4.80590365289848,5.87881002588899,4.58973709422528,2.69688221831336,5.02109206022692,4.60462240961632,3.79519872584849,8.04319264122546,4.47177112406964,6.27454267560315,6.39402875968357,3.63306507410388,5.91011522241253,4.23944453497763,5.23202668397678
"hera_14",2.47145508119323,3.22719354733393,3.98143974818018,2.23080296464907,5.51942881377468,0,10.6840175036866,6.09006003943854,7.70185531497483,6.58721684338806,3.79790537181359,3.11734822279064,6.29459353730597,3.52206317861032,9.14578667896054,4.1583475808065,4.10740808910001,4.43649022227932,7.03695164039213,4.81951945118369,4.54929504935054,7.95930742427818,3.71852436742798,4.47106043319824,6.4524773179244,10.5086265410837,9.7473617858278,12.9040999738332,4.52822573109688,6.54388755830992,6.1827174907626,4.23963897398489,6.85072068143644,5.86666265419104,3.12341453352812,5.54403445559828,5.71029866072581,4.58759294514661,5.02077466017562,8.12831298937522,5.50007760117947,3.82830726333172,3.98409511259962,3.89058989372676,3.93798853279627,6.01786707221866,4.79779722234769,4.34825395290361,4.82846040035264,4.44590600793168,6.28388587433288,3.7565019268026,5.55681153228957,3.89292767961587,5.59037532045417,3.35952706290735,6.18952757054885,5.20559342729951,5.37921562310831,2.50307149422535,6.48715965492592,8.68216144753377,3.68391071491149,15.3670093250589,3.53889575396482,2.70047742260559,4.92054238968473,5.54011813136471,3.69668685267455,4.03848491116412,6.82606791320934,9.99920629224611,4.11755872701385,6.40601239214267,7.09467721355002,6.42041985790869,6.45806570458592,3.40760520538412,8.2621502715941,4.74564963252349,7.51392012751398,3.34918411454826,6.07291609061873,6.15546076342337,5.92492458038426,6.62894923202621,5.53585661938081,5.21290902377699,4.01192583279897,7.74788546296425,4.53185740881762,4.14217244101672,6.47692421132142,4.34641722355394,8.37771688709407,3.72873325846504,6.24570516582206,4.82474284645419,5.57096887944246,3.32675445370423,10.3339072059039,3.03546925154385,2.93249156889871,3.95860564597493,5.85326585866164,7.33357677996818,3.82117005668614,4.99140466118147,4.34377935608192,5.36248588706132,5.38369040656379,6.79140377915927,4.7280432278416,5.46910977734972,3.275845624848,5.04525744254252,4.6717950835815,6.92106562376508,8.10390224417228,5.99038335479607,10.6963255503963,3.06602706452941,9.60009634602875,2.89643804738165,4.94507889943827,2.51654128649998,4.90498941431621,6.2156940552728
"iris_14",10.9909140832622,9.1066287157039,9.82361465290859,10.3085052513414,8.23139325527743,10.6840175036866,0,7.13812251021074,10.3797430662217,4.44267328256841,8.26979164169067,9.38301618195781,5.58900588744838,9.48522312912601,13.2146854845149,10.0999958473701,10.2623053031942,9.92872595869721,4.91861351237193,9.9491328396944,9.13813055571156,12.6911525736272,9.65767463779094,9.38541846020479,5.07289231955218,11.6932800786497,5.67349159131444,13.6130588892815,10.5594975397666,10.425281443263,9.77195594949203,7.42649625458438,9.44968518424196,9.43773352972644,10.0802211631962,9.91299076147788,9.6881251461562,9.03658208657776,9.91279148032883,11.6396108911026,11.4565202610643,8.75004058789714,9.13195340422346,9.29289415274615,9.96820008575783,10.0157458071675,9.43669944486208,9.72106074444111,7.84251814206768,10.0543963029434,9.36440562480322,9.96569375120397,11.0649376542072,10.3271594395078,9.75236265325315,9.41794766058926,9.48324186069706,9.83946294542443,8.63109433982467,9.05796450034913,9.99163243704865,9.98219652642278,8.7938733798402,16.8316110813182,9.33906305627527,9.31241791426742,10.1074708917384,10.0956547821479,8.65334030074866,10.3547906411352,5.7620915896797,10.6891067378825,10.3689294144154,8.35311956180599,7.57328306467256,10.0271260110265,8.85487990290847,8.6883618023801,10.7740324571181,9.44259834957762,5.65150915950281,9.82403077093511,8.06037789833622,8.00053613110156,6.38156095546538,9.88541566639446,9.15468441418904,7.74956793114304,10.6456462313412,6.81835583994885,8.86698940962142,9.22602349527838,9.5333559478512,8.92713101211511,7.06179243159648,8.67515664722271,9.93126681252159,9.53982235244882,8.27789406357719,10.8346440658109,11.3339167734073,10.922938317027,10.9676590471112,10.5821700403537,9.92891814464229,9.01841880075772,9.67445799143355,8.71927641996625,8.14301895595107,10.2700482491804,8.50289518822635,6.94485679329026,10.531921964946,10.7733324021773,10.7333973786475,10.1400173795647,7.86718941406248,8.00362976061367,8.33886435159826,8.34265500382824,4.86538219220964,9.7222837417444,8.02472596382452,10.9293785843538,9.18445379919415,10.8118172389183,9.02805892819868,8.77891767436584
"jarjarbinks_14",5.98910380241928,4.72607018176833,5.28441645859483,6.07851069658828,3.9876319266837,6.09006003943854,7.13812251021074,0,6.5174807213999,4.09567922178133,2.56691663090669,5.03784851035222,2.80782451162904,4.84825542351664,9.4123456994817,5.87925243231686,4.58597380393845,4.07917447960962,2.91007254468352,4.18122617441611,4.48012413032152,8.55755850060923,5.04028419498968,3.55207556623521,4.09889315951345,7.24073354390788,5.14722596368295,9.65362183372334,4.85546549099715,5.37207210680157,3.8557746597482,4.3201478167401,4.86482103843101,4.50547309718258,4.66827670523742,4.17721929760352,4.77319385229303,3.77859502708581,4.89726566444051,7.27153345452849,5.92190928628117,4.90679522704195,3.9421992165219,3.77667301270863,4.59099481795377,5.41132688728562,3.52461688006621,4.94323942800454,2.51454470473415,6.26550464213668,3.5666758663009,4.79690435161892,6.91057448498243,4.7884601500111,4.27176049804387,4.35748225611746,4.43142240900158,4.26174457700095,2.58484660281092,5.00980518682842,4.57504252530023,6.13027021070998,4.32278412213526,13.6488286625942,4.10805232259632,4.34261816337307,4.43734081159749,4.68090696215301,3.12222066481986,4.96465488492547,4.33250855988201,6.26931956712899,5.06275989150535,2.57402903418261,2.43207208259134,4.35156333573887,3.96708799082816,3.46647559145677,5.64752587963269,3.47817906881422,4.23378961297845,4.83412636284319,1.96138713818755,2.08177679827209,3.37624618314613,5.21990884729499,4.2061225267151,2.99364024459931,5.13333963762281,2.01539014607348,4.51877613004338,4.01290558538624,4.21433899928955,3.33190432667477,2.61283254675687,3.55807247204236,4.40006015593611,3.86221060996276,2.99838308117412,5.64094999834763,7.74297307873555,6.40163931340301,5.86715072158831,4.97955062743335,4.33604957291731,4.83049483478178,4.2220184550796,3.09065715337688,3.65899879186134,4.69474677883357,3.55552671648231,2.44605307294076,6.06007411553679,5.54174186148413,6.36894207123933,4.4738625794031,2.1594558393935,3.24667854168145,3.87418267781034,2.74723155867609,6.24586622696607,4.90418528919431,4.16463470671199,6.24724651795824,3.86491340276147,5.73437089401995,3.78349269902574,3.83542029155038
"kubo_14",8.3457150264199,7.66479169226597,7.36389105324012,6.61399079352329,4.24545613942624,7.70185531497483,10.3797430662217,6.5174807213999,0,8.1143967776022,6.3793190197661,5.621618778902,7.58114301243241,6.9427838293898,6.13742423351843,9.32664783550038,7.103651924663,7.00279424048947,7.52330583195286,6.29570708464117,8.04618476662998,6.48982758845525,8.48495643434846,7.0631944325133,8.13317783446015,8.31463948724044,8.59050703956537,9.92286734785919,7.38751130610537,4.46396797712022,6.5361213259044,7.92542124461561,3.35371235563063,4.62703097475913,5.83379700087039,6.06676553200551,3.59306883325149,5.76453370232652,4.02327269986516,3.55405072457157,7.52334300239714,8.36670496401663,6.29401042742147,6.23360866992668,7.54857557187451,3.10626150648101,6.76741841769508,4.81555280723931,7.44565298104072,9.62668565218041,6.78125591988344,5.95017016351952,4.34396062236022,7.40253215388768,5.3059533612337,7.57848711351001,3.84225287479441,5.24695075376449,6.50557964543912,7.45524330737655,4.77626575704145,2.47012193943584,7.40405349558582,11.035754671125,5.8219458147283,6.67139155798637,6.30093365542848,6.60406853072761,6.1930875184157,6.06376701852695,8.35939924599597,8.15195752832849,7.09644004020135,6.14768464186322,6.16727874496828,6.14287101161017,5.62011296289049,7.08798562611961,7.26861970593897,6.418406147541,7.94848142118858,7.31171965820141,6.66385607482468,5.74192043461625,7.6257949846227,3.43665557798751,4.80583913327957,6.74061351025767,7.35853968756259,7.04995666751265,6.21279171079018,7.39455376400746,5.80467158318767,6.95230383228643,6.68086875825813,5.99189774070557,6.48306950178842,6.51552527937365,6.48043273890748,7.40248048987605,3.9102383396926,6.41880503245258,8.07588476369555,7.44345372582059,7.33893077375823,3.5705013067427,6.30695236377174,5.75160319233605,7.20364935107525,6.24687586588499,4.3970635428306,7.5170853678132,5.37848675495507,4.76961299458125,7.167166131133,5.97504292221047,5.38681998439586,7.20266347687181,5.1130658167824,6.48412019116376,9.75018330034516,6.7193309647392,7.71047413384153,8.52064986659799,5.36238594990839,8.19677238696106,6.72257682207005,7.27158580206192
"wolverine_14",6.82721356395319,5.08982985295959,6.2704436910161,6.33862675406193,5.35044337961132,6.58721684338806,4.44267328256841,4.09567922178133,8.1143967776022,0,4.41376736709806,5.60579074976597,2.51222929562023,5.553306460044,10.6280613190385,6.18497567825056,6.45348509618645,6.16931193899197,2.40579069780072,6.36723172665702,5.32134006238838,9.78653636824015,5.69071965478651,5.62290446466285,2.24574098925905,9.87556319574179,5.21166648228952,12.2358935161065,6.81295231620383,7.7233205170129,6.65571600411613,3.62313615530139,6.79830292985654,6.64827312676297,6.32297464637164,6.58653642675939,6.60198526943068,5.43581608990873,6.54452150129144,9.28502451544344,7.92223468312963,4.89892335015265,5.31620602192286,5.56617164895293,6.13377158173043,7.03910999211672,5.78607013780358,6.13167820794607,4.03301928058996,6.23454716094566,6.24518813216207,6.14753256255172,7.85861157668846,6.41360167790479,6.41685903958459,5.31617686112688,6.52241111523312,6.42858664169029,5.19328117214748,4.96773109549157,7.02723061591882,8.09478351490969,4.91169189544169,15.4690090386971,5.40409282191016,5.1916936545715,6.52486994874764,6.78565350126451,4.73034519300631,6.5424485218657,3.32068470420278,8.90849589902475,6.5672904997319,5.40431102399173,4.99187342984163,6.96475383725068,5.97905195585687,4.52165947801225,8.28939441364515,5.78609510004061,3.8988939936321,5.82249990657455,4.88511379530647,4.94571383984802,3.16403955949375,7.08143077491494,5.95316178157393,4.32836991169242,6.75008992165358,4.70715388926966,5.60243272466145,5.41569672102421,6.56562352255297,5.11031254695746,5.39040814140998,4.96010998962949,6.80993006042659,5.92667392079923,5.00050363332521,6.78850753050054,9.78223750127582,7.27430975472747,6.84202799188691,6.67584435363889,6.63453835937779,6.65625370433694,5.81318983723868,5.2998244570982,4.39163634752211,6.83359202556279,5.2243569870577,4.12029104297944,7.39861935079463,7.39325989772829,7.13349829401232,6.61917485896982,4.27915294428666,5.33167233651618,6.31022434848086,5.19416342552814,5.67742833376791,5.84741640278353,6.79695879889347,6.74741424781461,5.74928747549422,6.6479927563289,5.51522801701836,5.65716648222308
