"Taxa"	"hera_1"	"wolverine_1"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"hera_2"	"jarjarbinks_2"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"hamlet_22"	"hera_22"	"iris_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"jarjarbinks_29"	"korra_29"	"jarjarbinks_3"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"hera_37"	"kubo_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"hera_41"	"ophelia_43"	"iris_44"	"jarjarbinks_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"hamlet_46"	"iris_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"ophelia_50"	"wolverine_50"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"ophelia_55"	"ophelia_57"	"wolverine_57"	"wolverine_58"	"hamlet_59"	"iris_59"	"ophelia_59"	"korra_6"	"iris_60"	"wolverine_60"	"hamlet_67"	"hera_67"	"jarjarbinks_68"	"hera_7"	"iris_7"	"korra_9"
"Metabolism|Global and overview maps"	0.385103775283538	0.381452730303821	0.352296657852744	0.365976035106033	0.361547238228532	0.37639671137968	0.370293348697475	0.365467791372666	0.360511168670553	0.367420719997242	0.367745838631787	0.369924229967615	0.377480272215563	0.376995093767389	0.390167140834471	0.384301845918247	0.393517201694472	0.375592670029814	0.389208316823891	0.382525852167183	0.386772421313009	0.387746929532771	0.376924255099302	0.385141061327074	0.378290912274568	0.361654176879613	0.381596709941878	0.384386348126977	0.36630995951934	0.362283423673348	0.375705433144788	0.400834379537838	0.371436229907607	0.377587620898534	0.359896040963188	0.371317773159006	0.394328150819567	0.381475207846702	0.381127483818641	0.395181615986775	0.367424212976244	0.391306977962375	0.376565061910026	0.380085722936221	0.383020767971582	0.385559017905026	0.382310501565477	0.364210198795385	0.401762214187756	0.381900683990225	0.391232738962034	0.376247712481583	0.371762318614552	0.38045829410845	0.359024309290593	0.37971842682383	0.377529750253636	0.379942462786905	0.357044433064946	0.377523829121726	0.383146687693775	0.379971742156977	0.378385633178453	0.341350056982366	0.376001092638497	0.364796826444001	0.385647104098271	0.377933373269022	0.380619832406981	0.376494778700334	0.383735330995574	0.366618305858955	0.375653802282311	0.378538315118316	0.364771153427889	0.368490196059098	0.393647861632012	0.383856556493623	0.380461607698097	0.363683097834493	0.377238702323456	0.400029613731375	0.393033155484513	0.381967468268452	0.356741616421932	0.368981669158849	0.398829801227098	0.363822893401968	0.380015550434223	0.376296504510058	0.384391033342758	0.357882963094645	0.37566969957073	0.362299198766682	0.365665264051368	0.374570072647613	0.375940115239122	0.355139413138371	0.374579298693348	0.368296460860386	0.38266503954177	0.378587573641467	0.397982069134858	0.379155226382597	0.397832852365145	0.388729904333688	0.378660913345912
"Metabolism|Carbohydrate metabolism"	0.117838256588308	0.115584371986688	0.140176961258474	0.124723933462113	0.128455616651707	0.122670591740892	0.120528940598041	0.114313777132486	0.124682294181342	0.119947320948604	0.115724290329503	0.122046862489346	0.117661694534812	0.118458454273361	0.116558187471494	0.115127031511233	0.115963472419685	0.114789986854601	0.117267883616157	0.118893535484772	0.112775791474979	0.116800223757553	0.118528805372151	0.118118858925326	0.118072076399108	0.121064456944547	0.117573246296873	0.117594260354814	0.122539867183399	0.120586355196787	0.119195667031588	0.114583267672383	0.121156358697351	0.118377188652887	0.1218181705097	0.119020450006363	0.116190209954069	0.119281222812444	0.121440201021401	0.11387869227904	0.122335709506451	0.116681052065472	0.121414565806606	0.116701211012639	0.115263854532468	0.118049062818784	0.120154037130828	0.123361989234062	0.116887722029456	0.118742061268925	0.118993559971707	0.120430595202234	0.113120332882453	0.123890733329481	0.122790536587612	0.116506389282536	0.119703785551067	0.119714070195415	0.114333320107501	0.119223415990598	0.117722199891912	0.117814834342031	0.117278288801576	0.110167277307926	0.120024151359271	0.115265080771332	0.116714381802582	0.11867876707276	0.116078700456019	0.117663340059637	0.116689138498453	0.121767182729606	0.119785074186395	0.120472477410714	0.112876634268739	0.119179173534653	0.115274710785508	0.117926173181379	0.11858691773971	0.116081223251274	0.117902690621687	0.115157243068603	0.118148377641429	0.118081123666403	0.122243017087949	0.120686143646319	0.114582292669035	0.122050909276941	0.120031656819006	0.119371938967982	0.116558734596425	0.119885257414716	0.115082522230467	0.120707967821616	0.119819178650241	0.118806775004239	0.115447836325175	0.116147047576389	0.120711643278612	0.116495574495234	0.11816997315709	0.115266533578546	0.118585010884088	0.114393535765383	0.116756758247137	0.11673788160059	0.115916475241891
"Environmental Information Processing|Membrane transport"	0.0801815821462328	0.0685807227708625	0.0998344311774301	0.089506964934038	0.0849731675498493	0.0814826981301838	0.059757296314824	0.0822355543920342	0.086211047733257	0.0891865922691183	0.0841045086423653	0.0835961654755441	0.0761741054640953	0.0815607811562287	0.0629018877345179	0.0768916673835524	0.0692948216178529	0.0714073776448882	0.0714088833663062	0.0783575826482364	0.0670431990803375	0.0741891706715249	0.0658079330876617	0.0577940629952239	0.0492960659305922	0.0828962236222416	0.0766196148348984	0.0700536336060301	0.0835352510787294	0.082232217518022	0.0784157940672969	0.0642594852938093	0.0807575431834026	0.0757112740335752	0.0841521602930747	0.0917213638494271	0.060321839477827	0.0749301436073186	0.0737104466023448	0.067290397464321	0.083581065683148	0.0683292072678815	0.0806182633608556	0.0722022075265007	0.0678784047054859	0.069714069506981	0.0776712092920674	0.085001923130072	0.0686556889965711	0.078001944398989	0.0721858919721444	0.0784403440926425	0.0754661915740811	0.0753889902091258	0.0859906481332894	0.0713713636948876	0.0796422426211185	0.075916076488225	0.0866008944858008	0.0661085672779131	0.0484817826647467	0.0623107349101716	0.0661887213957604	0.0915055307306236	0.0748828895502684	0.0842981234654824	0.0694067987001284	0.0589684401101105	0.0693026537337506	0.0741525264592259	0.0657508805254348	0.0837749491321381	0.0785791928101685	0.0667328605798662	0.0761418095126677	0.0757427259725244	0.0695119492132995	0.0776776211786935	0.0761604463105566	0.079963975892652	0.072352331430349	0.0676656222845376	0.0693713903103942	0.0742186414362634	0.0869061804434488	0.0797608207757925	0.0697717246676865	0.0823920138277327	0.0835590458700104	0.0793425456091532	0.0716947930564503	0.0875380184465905	0.0620049766219918	0.0816956705013405	0.0810461743327108	0.0754634375172634	0.0710627920000388	0.0829053001191998	0.0784094528323918	0.0606290342787745	0.0717669452891141	0.0401844730660413	0.075156096073876	0.0736334011143641	0.0704207148601145	0.0730884360497246	0.0710173046824228
"Metabolism|Amino acid metabolism"	0.0673327100560861	0.0672196041295245	0.0544314400746024	0.0585702622458323	0.0564775111715062	0.0618630089303683	0.0604629297969934	0.0607196732835473	0.0555682898322003	0.060601907557264	0.0616384670895318	0.0592221937530656	0.0653815199595244	0.0623682753027184	0.0666460108953408	0.067528155255498	0.0692698756783696	0.0644336898371023	0.0669613949226752	0.0642148710681231	0.0686133391189063	0.0667894971298391	0.0636496128612308	0.0635812485277317	0.0599393927561999	0.0591711079961248	0.0656043557654197	0.0669415538664155	0.0577383469383518	0.0593953087443093	0.0633862855757449	0.0728230644433215	0.0602437299446694	0.0624483843215529	0.0584323173031333	0.0596378880808004	0.0696970398264151	0.0633022608676848	0.0641130693239417	0.0721143997436558	0.0585529899141349	0.068421398925607	0.0611912301218896	0.0628379246683876	0.0649524200757815	0.0645029461849554	0.0637261350970507	0.0570604641886169	0.071423253826977	0.0638935937616379	0.0659539225400249	0.0618579538288415	0.0627023710690185	0.0621418138304252	0.0559615916711005	0.0658359724983431	0.0618812193651792	0.0625234607125414	0.0612676605750234	0.0626977749566791	0.0623279936645031	0.0615880665797447	0.0617484667522857	0.0615919348923748	0.0616703661515355	0.0623134722605721	0.0653848639032028	0.0620386435722527	0.0639641332174687	0.0625530469613629	0.0652519337602461	0.05877288817335	0.0622104052929984	0.0613655480954074	0.0615633108320101	0.0613863998064114	0.0705484883451138	0.0655238772696445	0.0639481663590978	0.0597009407786777	0.0632597420272004	0.0723203035814025	0.067468257402764	0.064065654303227	0.0558613692640194	0.0615099627282765	0.0725841029094043	0.057438882845931	0.0643927906424473	0.0629312663141521	0.0671256775844913	0.0589116044590372	0.0623088886149442	0.0597941346215343	0.0610511197730135	0.061959044050933	0.0642562242508758	0.0601631722224839	0.0608144954614636	0.0592300254673581	0.0658352403299832	0.0592569688493856	0.0690740467721565	0.0666199291791907	0.0710282044210249	0.0688490370488003	0.0637034158482046
"Environmental Information Processing|Signal transduction"	0.0398493431659659	0.0468985905249693	0.0438670828938297	0.0453618456872956	0.0479067536740761	0.0427765221608448	0.0587788663487332	0.0610432253975586	0.045786738461674	0.0528019522046464	0.0564123072804787	0.0476015800205684	0.0482737573324011	0.047364555563434	0.0442997015889508	0.0435342959108996	0.0389850177707519	0.0549155521035739	0.0396910296604737	0.0445176763098445	0.0472952376597579	0.0415788622878264	0.0526300962628175	0.0484265955767537	0.0573106285362913	0.0473324767892607	0.0448041042772063	0.0449286369228781	0.0454121018352509	0.0473236909784886	0.0433666567164686	0.0335627214071861	0.0431105596171353	0.0472219831711588	0.0461420273177993	0.0482578902141129	0.0413425973785842	0.0436119369140266	0.0428508662444541	0.0381764444966481	0.0438541008713487	0.0405749828103468	0.0415353880240552	0.0514060380129015	0.0510673288245643	0.0462718936344848	0.0390147567086805	0.0440979102740811	0.0328413274279509	0.0429261750379656	0.0380370877292902	0.041689948918538	0.0597026118138213	0.041872138364367	0.0471078150168121	0.0491418525933602	0.0452456954797718	0.0440677146297205	0.0532403136676095	0.0527590878405875	0.0543003054892299	0.0513568300233767	0.0520210957280789	0.0534522904901482	0.0445601346296681	0.0494564387617771	0.0437994521999071	0.0534814674860279	0.0499624892663074	0.0491998719536588	0.0486743958081067	0.0442209692324388	0.042803808394535	0.0501266621813812	0.0598644587996073	0.0476300227139663	0.0389247667827894	0.0404255969551366	0.0462397844318308	0.0574731866563726	0.0475043672087667	0.0330790325970115	0.0376082257295205	0.0459461057735306	0.0475616927121508	0.0434210333554888	0.0341174398537924	0.0468792997234273	0.0417892921151811	0.0474423036630345	0.0448610888717361	0.0491250959166471	0.0567125193846633	0.0465829487925892	0.0466483119263045	0.0478634339869766	0.0531772305058018	0.0510214093307534	0.049542261942217	0.0644655064949463	0.0409375567886092	0.0606958477391281	0.0338575494886494	0.0441807429630414	0.0347917628659498	0.0406456784881793	0.0524043019590764
"Cellular Processes|Cellular community - prokaryotes"	0.0384881727973559	0.0386478207644991	0.042936940448749	0.0433834946554174	0.0427491025688071	0.0410636755892137	0.042951419064044	0.0474668965913544	0.0431034847490442	0.0461881579750815	0.0457354940721852	0.0429314266140664	0.0389597627836842	0.0434010273806123	0.0372383237513486	0.0394778562676983	0.0357941195298218	0.0420521274354138	0.0376915407410301	0.0418610237251435	0.0383043985463328	0.0381536442920934	0.0415871002560308	0.037167384334652	0.0397876826186247	0.0441862418446602	0.0383469536969323	0.0389387567396774	0.0428035593354277	0.0441622044632503	0.0409171801074503	0.0315820646272627	0.0409852171922256	0.0414890698803481	0.0441494502838973	0.0486283517846278	0.03482877733694	0.0401870294726852	0.03790368015567	0.0341761801009203	0.04205227874766	0.035361651537333	0.0406567576299482	0.0424798026407745	0.0413969450320547	0.0403844686871251	0.0387058689429223	0.0424668560991231	0.033603064968013	0.040714021436584	0.0385983717820344	0.0395563841777256	0.0452149393527169	0.0388619862960007	0.0439092467121211	0.0405243902659433	0.0423178167201606	0.0410805486736746	0.0504275979059356	0.0422221956780494	0.0390270128818845	0.0401263590009905	0.0407684222737501	0.0581960699027734	0.0404103256179886	0.0490718575863839	0.0383198310974177	0.0411404548609529	0.0406216579885269	0.0408057591136746	0.0397542313766983	0.0420551224748848	0.0401896441010521	0.0404470443420863	0.047933088121596	0.0423024608016678	0.0358360651193522	0.0383937980790269	0.0407620601268215	0.0467152494850986	0.040986188750062	0.0324013573235687	0.03642442545887	0.0403281225930815	0.0448974010998678	0.0417317280085931	0.0338096718449491	0.0431124480559417	0.040415632764046	0.0413237022062198	0.0389607400451785	0.0470836774782365	0.0422749462634812	0.0435812460991682	0.0429327029859159	0.0411284289428874	0.0421580934102429	0.0491180070439325	0.0421519624330184	0.0454590497405233	0.0389645095393993	0.0393197920304173	0.0362630437484556	0.0411825843591035	0.0340801089862843	0.0373507099646529	0.0429345062900885
"Metabolism|Energy metabolism"	0.035432253815986	0.0362750324845561	0.0361824550600376	0.0365168175119465	0.0368188587866344	0.0359658915617575	0.0365321596655182	0.0362250224778546	0.0379651704240329	0.0358619671207363	0.0363654119838167	0.0370489348002267	0.0359633907451595	0.0362385028451505	0.035645734953737	0.0360423820208551	0.0358829177399495	0.0360964230584441	0.0361803192609422	0.035324760309224	0.0362731181512106	0.0358740715058862	0.0365274061483079	0.0354940724448039	0.0348225794879419	0.0373422960417978	0.0358252124082295	0.036656408038177	0.0373791485822145	0.0374575219775122	0.0366522465382954	0.0366687351022769	0.0374045953755131	0.036453867748261	0.0377366541608953	0.0352165337646853	0.036456934486824	0.0362387801996048	0.0360274342033804	0.0366735937514524	0.0375985101870263	0.0358391516239795	0.0367954422435427	0.0356246872634359	0.0357327736777001	0.0355029887413897	0.0367749201506881	0.0378632622996006	0.0358771849901414	0.0360730379515304	0.035299176132494	0.0372217674362086	0.0359407900235906	0.0359150522067804	0.0380777668370384	0.0366058246438639	0.0358007879795676	0.0357238521465572	0.036130155762192	0.0360744615194581	0.035258812532125	0.0355981240352762	0.0355824788985674	0.0353808054427411	0.0368216549859699	0.0355218494804834	0.0357245226217639	0.0360852986268295	0.035802485160381	0.0360359357585899	0.036088368749102	0.0377391172517663	0.0371922937995521	0.0357478683321305	0.0359333052824747	0.0371213134222869	0.036305935403571	0.036606869037246	0.0356663475992574	0.0363346403846536	0.0364080328124343	0.0364925690457164	0.0360295482538409	0.0355691791533842	0.0379884384402766	0.037311700889029	0.0364854445464177	0.0376960457769714	0.0358490576844383	0.0358772314048523	0.0364082276300254	0.0364816687201755	0.0358996584947803	0.0375726071201432	0.0372950798963716	0.0364577858339682	0.0360410048945061	0.0363895770368456	0.0356005462689374	0.0355910915505794	0.036165514810147	0.034933670397425	0.0353739194642446	0.0359621398891695	0.0359957040654066	0.0366055127129042	0.035912270640398
"Metabolism|Metabolism of cofactors and vitamins"	0.0360037261193281	0.0348079011682915	0.0332220234200018	0.0344239659281747	0.0343712171987169	0.0361791283116312	0.0331609692662935	0.0306755129984348	0.0347184638955043	0.0319326667221509	0.0314211293671047	0.0347609017311284	0.0332864276381928	0.0346843282008911	0.0368272393297636	0.0345034681520165	0.0365264823820365	0.0323568314590477	0.0371251356661466	0.0357740165742565	0.034482228132691	0.0355834182883481	0.0338159181488495	0.0359574250023421	0.033971773491406	0.0342211519892624	0.0343218873464106	0.0348978753024808	0.0350706305693781	0.0343846156765463	0.0353216151340539	0.0375395917758165	0.0353729082904145	0.0352084787614049	0.0345211053848148	0.0335216778559566	0.037071392896937	0.0362678383095202	0.0359234736632473	0.0359347374625797	0.0351642583074648	0.0364588988377495	0.0363653174309741	0.0348968839756851	0.0347637067421544	0.036299248418255	0.0367196165428435	0.0352350524884948	0.0382837875945689	0.0362104453839764	0.0389189605891981	0.0359507024760479	0.0316610619401871	0.0370174305923202	0.0343642103342682	0.0338135424008482	0.0359644519471919	0.0364892075906235	0.033137790035558	0.0346210935689236	0.036128376108231	0.0355404930708922	0.035124008718475	0.0338563068676354	0.0356363260731008	0.0349064383178224	0.0362572271582516	0.0355101117129365	0.0344723223989565	0.034247860881574	0.0350637741784001	0.0349134097562914	0.0354662174042839	0.0356517096708314	0.0321679860903576	0.0347194529279448	0.0360142557826947	0.0358102881850229	0.0348050577986751	0.0321344258112802	0.03532979629287	0.0375536750846615	0.0380612454676205	0.0352224494356392	0.0342714194286572	0.0354396463147729	0.0365768699123624	0.0346194430391381	0.0350657279954307	0.0338257581925778	0.0346526944991796	0.0348281050673298	0.034346821744459	0.0344343338385484	0.0342605132368278	0.0348871215599766	0.0327854204255046	0.0343114524037895	0.03478550855224	0.032234654646138	0.0370105749741483	0.0362655760970394	0.0386430179496077	0.0362365127448302	0.0372562845406376	0.0356023253044065	0.0339673873110343
"Metabolism|Nucleotide metabolism"	0.025760797125742	0.0252710762573912	0.0249802212323966	0.0253693791718072	0.025171048700404	0.0261045905223759	0.0244764628011429	0.0238990156765489	0.0252317867562653	0.0245412970093121	0.0242751961686986	0.0253161601860635	0.0248252236876949	0.0254958335069386	0.0262569910696699	0.0255978321259821	0.0262463117369647	0.0245146313746208	0.0263199175884552	0.0258275565299487	0.0255056119394604	0.0261511720355008	0.024932222686351	0.0258728356148252	0.0257234456829892	0.0252100825685989	0.0253997525224625	0.0257461021873413	0.0254536147421993	0.0252938811529217	0.0257778524515748	0.0267129836566913	0.0256457661293545	0.0255258701968772	0.0252867845764627	0.0258868013480964	0.0263148285869606	0.0260355421534697	0.0259200263631838	0.026306861418477	0.0254797453434679	0.0262254789817808	0.0261094196250033	0.0254712758548136	0.0254825437340752	0.0259463779853181	0.0263059291355863	0.0254595995747795	0.0269550893506291	0.0261482462844415	0.0270195325596747	0.0259032028299487	0.0241932969898211	0.0263700946447484	0.0250614198661443	0.0253329977243867	0.0259602982693881	0.0261099899963252	0.0238153755877854	0.0252628675666739	0.025312843935583	0.0257263898202703	0.025566706747067	0.0227696555384618	0.0257036986082905	0.0246955409130169	0.0260960537356155	0.0254135792580378	0.0254157452410048	0.0252583190836743	0.0257314177721073	0.0253963672424901	0.0256924244610566	0.0256347026996817	0.0239185981679203	0.0253908648587796	0.0262481108010133	0.026077131403324	0.0255950518893311	0.0241810394183976	0.0257038883948754	0.0268729299523018	0.0267415748886444	0.0259996725214362	0.0248703785492571	0.0257486633292105	0.0265165705315819	0.0251580688086213	0.025865146794659	0.0253217796028478	0.025681152442908	0.02420713354171	0.0247263217304623	0.0253114956610575	0.0252958009016977	0.0254278579328393	0.0248281639537605	0.0238885798061206	0.0255754740432625	0.0240316482066711	0.0263254541586964	0.0254853264792937	0.0272858656362229	0.0251855558923821	0.0266365673310197	0.0261853487827942	0.0250543587842158
"Metabolism|Lipid metabolism"	0.0198057559336676	0.0218584664615915	0.0213460298876503	0.0208401429864996	0.0222313895541268	0.0203867533437655	0.0241431302853747	0.0230006752351814	0.0219643315906973	0.0205937313131727	0.0221511843789821	0.0209291293650129	0.0209761974808992	0.0202288482362679	0.0209244979828925	0.0201970868303455	0.0201969542001413	0.0223971899572913	0.0201613717778919	0.0198031947748315	0.0212176381693844	0.0201067605569875	0.0222303720262666	0.0235277663800338	0.0244971312229176	0.0220158122142769	0.0210988836500734	0.0205012903676146	0.0213630039037928	0.0220272790889011	0.0208399010300011	0.0195814706354865	0.0210912048542836	0.0211205952238581	0.0219905872358906	0.0192860280600565	0.020379442493351	0.0205660120000757	0.0212553316174454	0.0192847996907147	0.0212833921516688	0.0204232916543215	0.0203230397298668	0.0216522180200336	0.021416604810268	0.0208874413254019	0.0200358419525222	0.0215260529172869	0.0188433342274105	0.0200700024706053	0.0194265787815649	0.0208428110314153	0.0233699197317582	0.0207563484842531	0.0221447490331283	0.0213446117377698	0.0206472008382241	0.0209227716894644	0.02188962126844	0.0217967675009014	0.0239858463753167	0.0234395398056442	0.0232474590519606	0.0218795961902568	0.0211872335189588	0.020902498993824	0.0211323920452893	0.022767803258309	0.0223122750689197	0.0221714790714622	0.0212861470061687	0.0214152180760288	0.0208452415629418	0.0226033076106837	0.0235060138450202	0.0221287453608442	0.0193426764869204	0.0198413119069672	0.0207599615488447	0.0230030012697952	0.0216818987436436	0.0190369104871129	0.0194705385593033	0.0207439019943948	0.0222164825047888	0.0213156648451589	0.018945600207237	0.0219712021365886	0.0196372927412696	0.0211274242714588	0.0203541328880229	0.0218858233019802	0.0238773997186434	0.0220174948376327	0.0217366952422469	0.0219857524426351	0.0219173193570436	0.0225940946444219	0.0213665410033567	0.0244317772962401	0.0205634144105317	0.0272528747359662	0.0180521742754477	0.0215576010495682	0.0191250694678116	0.0192891600799444	0.0217458523005258
