"ID"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"franc_37"	"grogu_37"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"grogu_42"	"henry_42"	"ivy_42"	"ophelia_57"	"wolverine_57"	"goose_58"	"wolverine_58"	"goose_59"	"hamlet_59"	"iris_59"	"ophelia_59"	"iris_60"	"wolverine_60"	"hamlet_67"	"hera_67"	"jarjarbinks_68"
"ko00130"	0.00133584477052837	0.00261436770541757	0.00158289389051855	0.00212225423023262	0.00150958872925703	0.00163604094823594	0.00116534428090145	0.00124050783877416	0.00133269389571911	0.00243735268450367	0.00146096798200432	0.0031075389460695	0.0016205279540421	0.00161676319246517	0.0016716028349786	0.00159924882069154	0.00326455825041651	0.0021651174445398	0.00284516503393511	0.00152943704234033	0.00197398100040811	0.000982514092961102	0.0031556423147956	0.00125984817151804	0.00199779549425888	0.00171436741831055	0.00157900617559147	0.00207511152633302
"ko00140"	0.000370409771515891	0.000729218734520662	0.000465113605208429	0.00082480313001048	0.00100247302390903	0.000612356321720356	0.000484110223062871	0.000968959732440155	0.000638373215360685	0.000402739301521307	0.00181739486665332	0.000670981404654107	0.000572515853729734	0.000706675884246208	0.00194378807130862	0.00104588520100197	0.000537015804870558	0.000372593225310409	0.000527512525053979	0.000317745590345574	0.000608386114188988	0.000920900972940157	0.000541497992884549	0.00164146773580806	0.000493795628988349	0.0018370051117747	0.000164579336160372	0.000496159956309053
"ko00190"	0.00433846000321725	0.00592217108428588	0.00498998394517487	0.00546259073732463	0.00540349609762659	0.00530084336247126	0.00560015173498475	0.00527047311024327	0.00507357997409693	0.00572308827738279	0.00573182969851685	0.00631094856060258	0.00492973976070089	0.00489373406695645	0.00693381728759871	0.00623297173081513	0.00657072399864572	0.00518684172699482	0.00634301835500691	0.00465151530553218	0.00600566967424933	0.00562374095941888	0.00662584964102221	0.00635593533704683	0.00546937075956872	0.00674050957579192	0.0046257159991041	0.00565393246616217
"ko00195"	0.00182538158823502	0.00144264048881626	0.0018171163228054	0.00161329646721312	0.00183995236442345	0.00176130238035976	0.00168985764457549	0.00172439993853031	0.00176523898182532	0.00147359577876768	0.00183429978217757	0.001258643387088	0.00164110389093812	0.00184702603606739	0.00179719905389745	0.00159999537662169	0.00122485477359666	0.00157118525957816	0.00131233760882629	0.00172760003191417	0.00154569431048291	0.00171125733307235	0.00125982618157242	0.00163250866886659	0.00165809109512678	0.00179356441712478	0.00184028934715603	0.00155986346095037
"ko00220"	0.00424319764895814	0.00379652842929241	0.00402136207919878	0.00387950557674559	0.00397762708229272	0.00387632457707981	0.00387845830509538	0.00401029359107504	0.0040306277291756	0.00381592897724481	0.00397827846661105	0.00368530439881721	0.00407631999437925	0.00406581018000228	0.00381667469419883	0.00376316561890843	0.0035965659709234	0.00405667780569175	0.00367468412785285	0.00425547494457228	0.00374324626481183	0.00394830512198972	0.00368362522637108	0.00373348898458927	0.00392770195202167	0.00388459821326401	0.00415324381796476	0.00408419971706495
"ko00230"	0.0155056987476225	0.014688645975065	0.0153399114946521	0.014831958566693	0.0148022098241792	0.0148851873773972	0.0143808273407799	0.0147241664596057	0.014963662011462	0.0148322567778204	0.0144680322849273	0.0145402968493052	0.0150495217469115	0.0152753912375363	0.0141234552120243	0.0139906206781096	0.0145194067909227	0.0152309280831409	0.0145285763244264	0.0154509434256459	0.0144283054036237	0.0143113167177877	0.0137901112667719	0.0138223638929691	0.0149664570809407	0.0143886351950008	0.015472488106765	0.0144307042099562
"ko00240"	0.0117257311635072	0.0109692509791725	0.011909469921966	0.0112191418772558	0.011151465894564	0.0113054066863664	0.0109886419273488	0.0107096064238485	0.0109891557355591	0.0110901362034927	0.0109571981379048	0.0107710482140371	0.0110900730472585	0.011768900783819	0.010889458484709	0.0107357010523527	0.0107877315396684	0.0114413544731192	0.0107726462833655	0.0115706914652506	0.0109959642487637	0.0105225946346546	0.010095971516893	0.010205328566333	0.0113665608354942	0.0111148359576553	0.0118133775294579	0.0107274848489502
"ko00250"	0.00710981940470286	0.00686313054134932	0.00684375729960683	0.00697952269295427	0.00730854289130265	0.00681609988478498	0.00662851943246223	0.00715976003805241	0.00694096030791667	0.00667839682096715	0.00760613636880897	0.0068092165489893	0.00703068793173769	0.00702961831911873	0.00797645987218133	0.00704220606331459	0.00711991023400717	0.00704090002025259	0.00708883785839256	0.0071776530846248	0.00674805557624244	0.00711006236630984	0.00652795710159987	0.00711122645709994	0.00700732521806748	0.00807763362465855	0.00659965715904896	0.00670569548410347
"ko00253"	0.00021484895537044	8.99830141088753e-05	0.000211975964982715	0.000139679943591611	0.000184653706102415	0.000167822562140239	0.000171924245094279	0.000149506415096921	0.000169971192710145	9.75371358756035e-05	0.000141151579581781	4.72916131734948e-05	0.00015985472852016	0.000207528241106131	0.000162624008060497	0.0001481320863654	3.05622029955188e-05	0.000136048337982022	5.33685873277437e-05	0.000183309916463259	0.000119906327770142	0.000142949199120124	0.000107812022332242	0.000114991384138428	0.000162539829229864	0.000167706208047765	0.000205475191896641	0.000143832410666575
"ko00260"	0.00797193218851829	0.00711015336725237	0.00804174308421087	0.00746228348408576	0.00754596823730494	0.00764403670865396	0.00758517199450781	0.00767985526378244	0.00773388116714426	0.00713568279391825	0.00741774029581239	0.00676120267714832	0.00758369162144229	0.00803580127545083	0.00705504155063897	0.00727667335337788	0.0065703658414844	0.00733720366298741	0.00673130383804958	0.0077233909643263	0.00712078866792177	0.00743798298027643	0.006969341492072	0.00757396969866959	0.00747693250041782	0.00716287941327236	0.008200113889119	0.00768281090281419
"ko00261"	0.00177222074118468	0.00192679359332793	0.00167933592355401	0.00189579581779811	0.00191050268514521	0.00175269438010892	0.00155305374837775	0.00180699962285944	0.00172781103350432	0.00186582432706406	0.00200227441872059	0.00200770747371965	0.00184734617912405	0.00179450510732147	0.0022231800977063	0.00183012028781927	0.00189505104491552	0.00193017324537522	0.00186297996527531	0.00186685490998563	0.00172902189115326	0.00182781034776388	0.00202031167116137	0.00188901792641211	0.00185508594005847	0.00217378662184935	0.00150214983178791	0.00169940072729651
"ko00270"	0.00957888898955956	0.00733488123891955	0.00946868864344953	0.00811446916207449	0.00852746429918604	0.00887051942593756	0.00879794091630898	0.00852882021197177	0.00881199951281236	0.00777651519337906	0.00785498443860227	0.00660886485912213	0.00860575311432773	0.00931449880650206	0.00753445510763145	0.00778574751530714	0.00646877418047417	0.00824379157238395	0.0068677109574059	0.00906070978796514	0.00786863068162029	0.00824913878141363	0.00720612200249313	0.00770795004154684	0.00861916695435989	0.00723242794348738	0.00964641921413355	0.00833559790949446
"ko00280"	0.00812289987316221	0.00513045022456546	0.00666954829794249	0.00615775054499419	0.00705418546832714	0.00624346873167418	0.00692296816416618	0.00683071768488342	0.00684822455737344	0.0051244407375872	0.0058434647007644	0.004470750979691	0.00705075726489777	0.00707839362281025	0.0059583354375243	0.00648393486710531	0.00439065748683293	0.00644247621849444	0.00487933729579415	0.00739244063620106	0.00584920036463537	0.00678223737642489	0.00466075124670004	0.00600885413767822	0.00620238527247675	0.00613265787522824	0.00697823296345764	0.00686460559134836
"ko00281"	0.0010210869919502	0.000976693025163607	0.000774514629799748	0.000896084342861231	0.000663173014784525	0.000760387879195649	0.000964699688647666	0.000704892290192486	0.00076237568237114	0.00102103891007719	0.000382746241253504	0.00113160491285644	0.000984496809710176	0.000788812924257419	0.000282758822328728	0.000871280191483626	0.0011794949588576	0.00109980054397021	0.00112346749812751	0.000989693580622195	0.000989454241516606	0.000741702548190495	0.0010924058073202	0.000488006140186525	0.000904656184541296	0.000402079891645151	0.000916887297934281	0.00111253228938551
"ko00290"	0.00322402315470448	0.00269582285087559	0.00276433661670977	0.00280016483992241	0.00282831532418813	0.00268371147757492	0.00277531280078459	0.00287213932212392	0.00283897691680669	0.00270996636173955	0.0026695518843589	0.00265233498755198	0.00301738109178889	0.00291697056505911	0.00244271332456846	0.00273838376932091	0.00262344821676172	0.00308088487136322	0.00267339846256861	0.00319790128659505	0.00271463893434333	0.0028245929517638	0.00266689507381752	0.00251809248007097	0.00281195167803746	0.00263178933906682	0.00295911389772453	0.0027342430426763
"ko00300"	0.00480987011092087	0.00378915570441404	0.00483351676719823	0.0042451876079646	0.00457307178918435	0.00460770250890668	0.0043837096587327	0.00474233000523794	0.00465689340752132	0.00389368698931359	0.00471915117760326	0.00336710691948061	0.00451288838138765	0.004777538182061	0.00447124036146261	0.00414466701696376	0.00310715087144514	0.00414818497322321	0.00337780158278076	0.00463178254056613	0.00399280126217215	0.00461517413281075	0.00338209935485957	0.00451850770666844	0.00435284699652081	0.00445015702667287	0.00459835732503416	0.00415308515815305
"ko00310"	0.00291691664142865	0.00315496220017535	0.00226138576227108	0.002851495849876	0.0022108589172313	0.00243009298681628	0.00293326052096203	0.00228427421207768	0.00232458058194544	0.00330428772248951	0.00159740873780612	0.00368529525107187	0.00299228201602429	0.002344154176287	0.00150549757116574	0.00293056845096719	0.00381045971480669	0.00342281822857094	0.00364611825531216	0.00306479740369067	0.00311654732262476	0.00263892425932352	0.00377767783186838	0.00198174572850854	0.00290458530146404	0.0017884521848069	0.00242282658392316	0.00320934077760579
"ko00311"	0.000198889740850925	0.00017772557255512	0.000254671239775269	0.00019216275683006	0.000257555704181564	0.000234330757684687	0.000249098770208182	0.000190362349722296	0.000224419288162078	0.000190486764362949	0.000181214075888373	0.000161864508977756	0.000186907754184027	0.000219639049549187	0.000396394902805264	0.000261280550299535	0.000196042238170381	0.00019523564918238	0.00020433218607672	0.000201744350944766	0.000228957398540285	0.000227966029244357	0.000133621047585861	0.00022950038388105	0.000231370036848924	0.000355316446715652	0.000210521533624916	0.000229608333358146
"ko00330"	0.0045925701959999	0.00456778304875013	0.00438131087684912	0.00450083383919556	0.0042412030805092	0.00433454311310265	0.00407296107788509	0.00414887494840191	0.00423985886439583	0.00451316801753095	0.00382342592666432	0.00465090009934229	0.0044060812678026	0.00447662516166153	0.00350205619781964	0.00397917894640848	0.00520339394822266	0.00464124848562037	0.00500707866890752	0.00457362421281841	0.00423951439160918	0.00390779351464518	0.00464455576187802	0.00368473998565139	0.00457302103420825	0.00373201566349883	0.00465176201338373	0.00485670719343954
"ko00332"	0.000457856470099021	0.000364485473832665	0.000465716404522147	0.000406340968295301	0.000450957650053477	0.000432001447310709	0.000423604034074815	0.000432809850709456	0.000439463678686191	0.000359622864487395	0.000472689645853963	0.000320392399909612	0.000418909526252593	0.000463533575046133	0.0004579438535806	0.000413029532647699	0.000305688626815038	0.000392131342288171	0.000326329783038303	0.000431070168242373	0.000392838978342259	0.000423206120326731	0.000371794331867628	0.000411848108119722	0.000423171476631878	0.000481973184475456	0.000454926036199583	0.000385060710592992
"ko00333"	0.00118057423656013	0.00167219248324127	0.0013016086949702	0.00154875871478087	0.00163949538647936	0.00141683679874141	0.00154186166322571	0.00161924317480239	0.00153998557340397	0.00151982744659538	0.00190286976349667	0.00175519745129156	0.00143910776603307	0.00133979010899743	0.00209356473764483	0.00186879607652728	0.00165379609871776	0.00139740377814821	0.00162999035105181	0.00124132596970256	0.001648859142257	0.00165792183734978	0.0023363073953103	0.00197809320592197	0.00154957494653482	0.00206634202214916	0.00126847264404788	0.00178123094559258
"ko00340"	0.00374796541545323	0.00276615560244584	0.00367946211800403	0.00318079121407043	0.00360643832820197	0.00335479234010732	0.00329043999513188	0.00338370987899952	0.00342306579038598	0.00273589643201188	0.00372146633378671	0.00232820326245142	0.00325653480153508	0.00378059958627229	0.00341736461550826	0.0031834372281272	0.00240449893894535	0.00304925736160471	0.00254801853267888	0.00347304360190028	0.00289261438749975	0.00316251222556228	0.0026690536896839	0.0031460379073323	0.00328060210789926	0.00351128248376982	0.00380227314657826	0.00320278092968574
"ko00350"	0.0032902377617631	0.00319991121106932	0.00261546812676225	0.00301624729514144	0.00279435710314739	0.00285736096127634	0.00337012309167102	0.00286918815903931	0.0029629179761907	0.00331993208006969	0.00240268526418727	0.00346851736881779	0.00327226789723008	0.00272929533272518	0.00212151953922498	0.00318169952766171	0.00404878732709024	0.00349047753182251	0.00396120794054996	0.00335395750725675	0.00333308119404102	0.00318529286335924	0.0040503613912556	0.00257584382946803	0.00333349631303886	0.00213930672259676	0.00295393395159423	0.00316079618187269
"ko00360"	0.00379588960480076	0.00335927966848565	0.00342823586410424	0.00336366547999619	0.00320909892189703	0.00337537924401946	0.00348985454678117	0.00324465173209351	0.00339200888330912	0.00343104606839505	0.00254416192972602	0.00346932557396817	0.00362435774343072	0.00334197119244511	0.00264302201317528	0.00321450766603313	0.00387478402210296	0.00367392211619651	0.00382299943122011	0.00372294095621983	0.00345601908575691	0.00328691319687336	0.00339761990359674	0.00276242286169352	0.00359317855860229	0.0026910974490146	0.0034873837361853	0.00363181689965395
"ko00361"	1.14390951002732e-05	0.000349319347463467	8.68284821990444e-05	0.000216068991632	9.89585831990526e-05	0.000134764521412927	9.46435797891455e-05	6.19826452867862e-05	7.8299841025378e-05	0.00032259350762554	0.000102991412184668	0.000477991099172185	0.000129271392039232	4.95246911490771e-05	0.000246652048164535	0.000197685653716567	0.00047714136926051	0.000244983586495827	0.000406203241883958	9.20704726949928e-05	0.000271697222346213	9.79579593144391e-05	0.000401640138278721	0.000127266677016768	0.000199778958360663	0.000280124983445795	2.34850683912376e-05	0.000278404451668966
"ko00362"	0.00436129778552053	0.00281844282515487	0.00298603204949334	0.00303093879934381	0.00290846048852805	0.00286188699426298	0.00373237064646651	0.00308429424381641	0.00323605398133608	0.00303144417879235	0.00175307429210566	0.00289954812500914	0.00384327542472323	0.00315118672070368	0.00154071582863758	0.00317321681887391	0.0032349549291677	0.00388660833634493	0.0033535318917693	0.00412559664772363	0.00327307249609792	0.00332260280441613	0.0029018452212311	0.00212373585099903	0.00328124252329273	0.00179626738667752	0.00346519019603639	0.00380174498716433
"ko00364"	0.00013397939872822	0.000225508119431282	0.000104557127278271	0.000177062080434692	0.000130471059788105	0.000131400418216543	8.51714792366848e-05	0.000108469629251876	0.000111096630851641	0.000221935818550018	0.0001047701496814	0.0002836192364267	0.000163706374567475	0.000108603256915489	0.000198809506051618	0.000130463383852102	0.000251953058149172	0.000216827741931687	0.000226231145456954	0.000167266755353979	0.000155736075923834	0.000113221746297189	0.000195872602295943	0.000103539392042221	0.000158458096118771	0.000176650859959745	7.90066260916487e-05	0.000298508695375244
"ko00365"	4.88030639485295e-06	6.72040302435523e-06	3.50258127549492e-05	1.1632691623364e-05	3.95081796041845e-06	3.33568345077455e-05	1.87924940879672e-05	1.7953593807207e-05	1.39702350172722e-05	2.20197854546156e-05	4.03646072518887e-06	5.70891032212622e-06	9.69223204529995e-06	1.76853125111331e-05	1.46262875842478e-05	5.79045130611634e-06	9.95949208960773e-06	1.26898124251628e-06	1.22207351121893e-05	7.19928885751847e-06	4.74124292955559e-06	2.40643069702673e-05	2.8615226786098e-06	1.84735507274796e-05	2.53434772631532e-05	2.82926376669079e-06	7.65197748740057e-06	3.17791035395493e-05
"ko00380"	0.00212454057042392	0.00195660028319743	0.00147176307809279	0.00185687831797447	0.00157393062175527	0.00162406781725106	0.00164666530885725	0.00170452274538662	0.00168993276258936	0.00203362096931228	0.00103940273766241	0.00221647871790011	0.00209693830647469	0.00161469381455807	0.000936484363155093	0.00161114582910355	0.00234551175489451	0.00225293384713904	0.00226311245901721	0.00214788695835161	0.00179944241850525	0.00171085090728548	0.0023527585080565	0.00121403100073513	0.00192535394873654	0.000992496384514054	0.00160804967213881	0.00225985535207489
"ko00400"	0.00726680067095745	0.00502488691202822	0.00654746703806471	0.00571695189648766	0.0061126679215217	0.00598796621612598	0.00570802538775522	0.00586173329091331	0.00616861612085189	0.00527074679075335	0.00512308262557563	0.00445457887394112	0.00621505107607554	0.00670757637617297	0.00476546210527009	0.00497357276234493	0.00423109327055096	0.00608932850041348	0.00451150724602362	0.00679203755457819	0.00509279522424309	0.00540092655646803	0.00418459229780458	0.0046986980798677	0.00581745483516811	0.00480196425169508	0.00701267940187044	0.005784902323229
"ko00401"	0.00200563606769137	0.00113981063979628	0.00169765418933848	0.00138641931230515	0.00157957464741301	0.00152059865115764	0.00149770684107625	0.00149100321903662	0.00160890539948918	0.0012483026688475	0.00117658607290733	0.000925602178504645	0.00162207862325542	0.00175001685901801	0.00109589580887642	0.00119029717556012	0.000880125286439568	0.00156079727473847	0.0010004595693542	0.00184387324939516	0.00123180185072421	0.00137129428334928	0.000873373837905095	0.0010739909748629	0.00146123385405959	0.00102702586556474	0.00188772083849388	0.00146040494596949
"ko00404"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02967203610703e-06	0	0	0	0	1.78813686634731e-07	0	1.65846403546357e-05	1.7124194467141e-07	2.42480442502961e-06	0	0	0
"ko00405"	0.000633036593871641	0.000548243185686953	0.000532729628632943	0.000552895194695439	0.000559605143964984	0.000525188400543523	0.00045726250233077	0.000532393108667563	0.000552806805205445	0.000557628675457567	0.000400682182857701	0.00056331902662809	0.000593519824186494	0.000561093014963925	0.000487536376398838	0.000471705273148839	0.000555935844709031	0.000631791984935052	0.000549006569031358	0.00064212260488685	0.000487571442411775	0.000507530517088341	0.000545944456234036	0.000436356996399286	0.000562902548999372	0.000516478157356126	0.000551418791438789	0.000544553195981645
"ko00410"	0.00420242053477357	0.00315961819654676	0.00324781192830098	0.00328289022129582	0.00307373637320555	0.00309917272937161	0.00272262237617679	0.00311785036557512	0.00326326267715544	0.00328178505390506	0.00205857206341336	0.00320121464356011	0.00374018212601457	0.00342375028715599	0.00175358725979144	0.00236870773143344	0.00344033530097843	0.00389484736193219	0.0033866891329853	0.00409647873962758	0.0027964116872516	0.00277635354556829	0.00293407405026711	0.00196252330407699	0.00337024701570539	0.00183365892767997	0.00357640615603449	0.00374118527730242
"ko00430"	0.00140120418326578	0.00135404244021392	0.00121604682347487	0.00134625512466987	0.00128693191705916	0.00129868298166554	0.00140052281707371	0.00136558289819571	0.00130469201805812	0.00140218694921735	0.00132060545194426	0.00142519880726758	0.00142297135065433	0.00125140404558653	0.00119434004903934	0.00138659960529083	0.00149405148272317	0.00145904810429949	0.00150383441705131	0.00145411257725073	0.00136508952451563	0.00149143143530256	0.00128644865228973	0.0013194394456959	0.00136668516419017	0.00125377595278636	0.00118077409025144	0.00137382477308515
"ko00440"	0.000409217505667807	0.000926487914384947	0.000442004183097284	0.000759509774971018	0.000636646094193144	0.000591774564494879	0.00049990097499733	0.000621856918834153	0.000551025984038408	0.000832566987920473	0.000795158127102709	0.0011202048627225	0.000621299740614201	0.000466143265308555	0.000894655688657199	0.000735205098023054	0.00112458027050325	0.000689283722874904	0.00100560509071615	0.000452032381495256	0.000759123184708343	0.000574275167656691	0.0011679279281451	0.000708305161080158	0.000677664319535839	0.000893532926115904	0.000358312050842467	0.000665439751628824
"ko00450"	0.00377386475754795	0.00381407590102699	0.00378768631511546	0.00373117266810375	0.00352826857284227	0.00382149552572431	0.00365169828904556	0.00352360651792399	0.00359859949059201	0.00398495856752718	0.00329941657169693	0.00393234118043543	0.00376595700632309	0.00371153460968042	0.00333017877232567	0.00350958629619026	0.00390133460843541	0.00392919302478417	0.00387377361631701	0.00387207727501226	0.00377627250700518	0.00361270094273253	0.00390190569334341	0.00332363610906989	0.00387095626683047	0.00320884407600519	0.00364958022388175	0.00360056823674829
"ko00460"	0.000923049156527244	0.00106307477061245	0.00111110507606769	0.00114730626061845	0.00131242409961329	0.00119967504212355	0.00107294366332602	0.0013792207242608	0.0011767594629549	0.000954018867626871	0.00183393638243689	0.00094970761609395	0.00101754558347546	0.00117056313502833	0.00180665377782615	0.00133875028193828	0.000910741802632235	0.000846761515811282	0.000942868647014037	0.00089942657235588	0.00106623480624905	0.00139093991182962	0.00118332536644964	0.00184386705563681	0.00108010935768134	0.0016300664859371	0.000957821987773491	0.00107838891611476
"ko00471"	0.00105473728968906	0.000913221661564887	0.00105906128689811	0.000981613677621545	0.00103897105649576	0.000994481128120004	0.00092366947432447	0.000994714590223114	0.000988560439793643	0.000905813700302001	0.00106616072371226	0.000866661111506875	0.00100233421917771	0.00105805730508745	0.00110398655860495	0.000943302424627741	0.000860309205740621	0.00097348727793555	0.00087568207478219	0.00102315418258454	0.000911181059700093	0.000953187919580521	0.000765461863228522	0.000923957772373304	0.000996327439071312	0.00111390141029728	0.000981526052736283	0.000938833666121386
"ko00472"	9.212607174005e-05	5.04332363859353e-05	0.000126410188714511	6.41498388000478e-05	8.16502378486479e-05	9.79796171083108e-05	0.000270709392939803	8.67757034015007e-05	0.000112693229139329	5.87319221105874e-05	8.77397373991774e-05	2.26493513312508e-05	7.32018147223873e-05	0.000103020257223773	5.07418999262117e-05	0.000211375641152028	6.72168399733753e-05	4.95510878368217e-05	8.95844048388497e-05	7.46502265289176e-05	0.00017024323275107	0.000155898485370569	5.86904601604994e-05	0.000157525994517491	8.09166435599339e-05	8.74778084182786e-05	0.000177812570231353	8.74944192749756e-05
