"ID"	"hera_1"	"buddy_11"	"hera_11"	"jarjarbinks_11"	"padme_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"jarjarbinks_15"	"buddy_16"	"buddy_17"	"iris_17"	"lambchop_17"	"padme_17"	"buddy_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"lambchop_18"	"franc_19"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"goose_20"	"hera_20"	"iris_20"	"buddy_21"	"jarjarbinks_21"	"franc_22"	"goose_22"	"grogu_22"	"hera_22"	"iris_22"	"iris_23"	"franc_24"	"goose_24"	"grogu_24"	"hera_24"	"lambchop_25"	"jarjarbinks_29"	"jarjarbinks_3"	"jarjarbinks_32"	"grogu_36"	"franc_37"	"goose_37"	"grogu_37"	"hera_37"	"lambchop_37"	"goose_4"	"grogu_41"	"hera_41"	"goose_42"	"grogu_42"	"lambchop_42"	"buddy_44"	"franc_44"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"buddy_45"	"franc_45"	"grogu_45"	"hera_45"	"jarjarbinks_45"	"buddy_46"	"goose_46"	"iris_46"	"lambchop_46"	"franc_47"	"buddy_48"	"franc_48"	"grogu_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"lambchop_48"	"franc_49"	"iris_49"	"jarjarbinks_49"	"padme_5"	"buddy_50"	"franc_50"	"grogu_50"	"jarjarbinks_50"	"lambchop_50"	"franc_51"	"lambchop_51"	"buddy_52"	"goose_52"	"grogu_52"	"jarjarbinks_52"	"franc_53"	"hera_53"	"iris_55"	"lambchop_55"	"buddy_56"	"franc_56"	"grogu_56"	"buddy_57"	"goose_58"	"goose_59"	"iris_59"	"padme_6"	"iris_60"	"hera_67"	"franc_68"	"jarjarbinks_68"	"hera_7"	"iris_7"	"padme_7"	"grogu_70"	"franc_9"	"grogu_9"
"njc85"	0	0.1	0	0.03	0.45	0	1.98	0.03	0	0.03	0.18	0.53	0.95	0.1	0	0	0.65	0.03	1.6	0.28	0	0.35	0	0	0	0.63	0	0	0.05	0	0	0	0.33	0.03	0.48	0	0	0	0	0	0.03	0.05	0	0.25	0	0	0	0	0.15	0	0.03	0	0	0.05	0.05	0.38	0	0.88	0	0.08	0	0.03	0	0.08	0	0.03	0	0.88	0.05	0.17	0.23	0.08	0	0.05	0.63	0.07	0	0.05	0.1	0.03	0.63	0.03	0	0	0.03	0	0.1	0.03	0.05	0	0	0.03	0.03	0	0.33	0.05	0	0.03	0	0.05	0.03	0.03	0.17	0.63	1.52	0	0.03	0.13	0	0.16	1.23	0.07	0	0.07
"njc86"	0	0	0.03	0	0	0	0	0	0	0	0	0	1.38	0	0	0	0	0	0.78	0.03	0	0	0	0.03	0	0	0	0	0	0.03	0	0	0	0	0	0	0.03	0	1.8	0	0	0.03	0	0	0.03	0	0	0	0.04	0	0	0	0	0.13	0	0	0.03	0	0	0.05	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0.03	0	0	0	0.08	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.5	0.03	0	0	0	0.45	0.03	0	0.1	0	0	0.03	0.03	0	0	0.05	0.03	0.15	0
"njc87"	36.3	21.81	41.51	20.22	32.97	43.87	49.44	20.5	29.12	4.06	17.56	30.34	22.51	0.13	23.42	18.6	28.15	17.33	26.46	21.68	3.03	21.83	1.5	18.98	11.55	42.13	19.87	14.71	19.22	19.18	1.8	13.3	46.03	25.19	21.14	21.03	15.59	17.93	35.69	28.1	23.62	13.92	1.25	22.1	14.72	0.62	17.33	10.32	0.04	1.48	35.64	15.8	4.05	14.85	12.5	9.81	20.37	36.6	6.03	20.59	21.26	16.8	33.17	13.63	10.22	11.81	6.7	30.76	29.53	21.18	9.68	16.74	1.52	14.66	29.82	13.3	21.98	13.68	26.09	12.61	4.5	8.09	33.89	6.4	13.16	29.61	23.56	32.25	23.6	21.68	3.5	16.13	27.45	23.08	27.46	18.18	14.59	19.53	3.38	14.9	17.13	15.35	15.5	5.96	23	42.61	25.42	18.92	33.59	18.17	7.98	4.65	8.95	14.1
"njc88"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc89"	0	0	0.1	0	0.05	0.13	0.05	0	0	0	0.05	0.05	0	0	0	0.03	0.03	0	0	0.03	0.03	0.08	0	0	0.05	0.03	0	0.03	0.18	0.05	0.05	0.03	0.1	0	0.05	0.05	0.05	0	0	0	0.07	0.13	0	0.07	0.12	0.05	0.03	0.07	0	0	0.08	0.15	0	0	0.03	0.08	0.15	0.15	0.03	0.1	0	0.23	0.1	0.15	0.1	0.1	0.1	0.13	0.05	0.03	0.05	0.2	0	0.03	0.18	0.03	0.03	0.23	0	0.4	0.03	0.08	0.03	0.03	0.1	0.05	0.08	0	0.05	0.03	0	0.08	0.03	0	0.03	0.03	0.08	0.2	0	0	0.05	0.05	0.05	0.03	0.17	0.03	0.12	0.15	0.05	0.24	0.03	0.03	0.05	0.03
"njc90"	0	0.05	0.03	0	0.4	0	1	0.03	0	0	0.15	0.38	0	0.08	0	0.05	0.5	0	0	0.25	0	0.18	0	0	0	0.48	0	0	0.05	0	0	0	0.3	0.08	0.43	0	0	0.03	0	0	0	0.01	0	0.28	0	0	0.05	0	0	0	0.03	0.03	0	0	0.05	0.35	0	0.78	0	0	0	0.03	0	0.05	0.03	0	0	0.63	0	0.15	0	0.1	0	0.15	0.53	0	0	0.08	0.08	0.03	0.45	0	0	0	0	0	0.1	0	0.03	0	0	0	0	0	0.3	0	0.03	0	0	0	0	0	0.1	0.7	1.18	0	0.03	0	0.03	0.09	1.1	0.07	0	0.12
"njc91"	0	0	0.1	0	0.05	0.13	0.05	0	0	0	0.05	0.05	0	0	0	0.03	0.03	0	0	0.03	0.03	0.08	0	0	0.05	0.03	0	0.03	0.18	0.05	0.05	0.03	0.1	0	0.05	0.05	0.05	0	0	0	0.07	0.13	0	0.07	0.12	0.05	0.03	0.07	0	0	0.08	0.15	0	0	0.03	0.08	0.15	0.15	0.03	0.1	0	0.23	0.1	0.15	0.1	0.1	0.1	0.13	0.05	0.03	0.05	0.2	0	0.03	0.18	0.03	0.03	0.23	0	0.4	0.03	0.08	0.03	0.03	0.1	0.05	0.08	0	0.05	0.03	0	0.08	0.03	0	0.03	0.03	0.08	0.2	0	0	0.05	0.05	0.05	0.03	0.17	0.03	0.12	0.15	0.05	0.24	0.03	0.03	0.05	0.03
"njc92"	0	0.05	0.03	0.03	0.43	0	3.35	0.05	0	0.03	0.2	0.8	0	0.08	0	0.05	1.15	0.03	0	0.28	0	2.22	0	0	0	1.05	0	0	0.05	0	0	0	0.45	0.15	0.5	0	0	0.03	0	0	0.03	0.06	0	0.3	0	0	0.05	0.03	0	0	0.08	0.05	0	0.05	0.08	0.38	0.03	1.48	0.05	0.08	0.03	0.03	0	0.18	0.03	0.08	0.03	1.63	0.05	0.17	0	0.18	0	0.2	1.33	0.07	0	0.1	0.18	0.08	0.55	0.05	0.03	0	0.03	0	0.13	0.03	0.08	0	0	0.05	0.03	0	0.85	0	0.05	0.05	0	0	0	0.03	0.4	0.73	2.4	0	0.05	0.13	0.03	0.26	1.28	0.07	0	0.12
"njc93"	0	0	0	0	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc94"	0	0.03	0	0	0.5	0	0	0.03	0	0	0	0	0.03	2.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0.73	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0.03	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0.03	0	0.03	0	0.03	0	0	0	0.03	0	0	0	0.03	0	0	0.03	0	0	0	0	0	0	0	0.03	0	0	0	0	0
