"Taxa"	"wolverine_1"	"hamlet_11"	"joans_11"	"ginger_14"	"kubo_14"	"wolverine_14"	"kubo_15"	"ivy_17"	"kubo_17"	"wolverine_17"	"ginger_18"	"hamlet_18"	"ivy_18"	"kubo_18"	"wolverine_18"	"ivy_19"	"ophelia_19"	"wolverine_19"	"ginger_2"	"ginger_20"	"hamlet_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"joans_21"	"korra_21"	"kubo_21"	"hamlet_22"	"henry_22"	"joans_22"	"kubo_22"	"marshmallow_22"	"hamlet_23"	"korra_23"	"ginger_24"	"henry_24"	"ivy_24"	"kubo_24"	"marshmallow_24"	"ophelia_24"	"wolverine_24"	"henry_25"	"kubo_25"	"ginger_29"	"henry_29"	"joans_29"	"korra_29"	"kubo_30"	"hamlet_31"	"ginger_36"	"henry_36"	"kubo_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"henry_42"	"ivy_42"	"ophelia_43"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"hamlet_45"	"henry_45"	"ivy_45"	"joans_45"	"korra_45"	"marshmallow_45"	"ophelia_45"	"charles_46"	"hamlet_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"ginger_47"	"ivy_47"	"marshmallow_47"	"charles_48"	"hamlet_48"	"ivy_48"	"joans_48"	"korra_48"	"kubo_48"	"marshmallow_48"	"ophelia_48"	"wolverine_48"	"charles_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"kubo_49"	"marshmallow_49"	"ophelia_49"	"wolverine_49"	"charles_50"	"ginger_50"	"ivy_50"	"joans_50"	"korra_50"	"kubo_50"	"ophelia_50"	"wolverine_50"	"charles_51"	"joans_51"	"charles_52"	"ginger_52"	"kubo_52"	"marshmallow_52"	"kubo_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"ophelia_55"	"joans_56"	"joans_57"	"ophelia_57"	"wolverine_57"	"ginger_58"	"wolverine_58"	"hamlet_59"	"henry_59"	"ophelia_59"	"korra_6"	"joans_60"	"marshmallow_60"	"wolverine_60"	"joans_62"	"henry_66"	"hamlet_67"	"ivy_67"	"ginger_7"	"charles_9"	"henry_9"	"ivy_9"	"korra_9"
"k__Bacteria|p__Bacillota|c__Negativicutes"	0.651777777777778	0.343111111111111	0.457555555555556	0.732444444444444	0.241555555555556	0.557555555555556	0.562222222222222	0.386444444444444	0.563777777777778	0.701555555555556	0.643555555555556	0.648	0.320666666666667	0.631777777777778	0.722444444444444	0.499777777777778	0.586666666666667	0.552444444444444	0.0857777777777778	0.612444444444444	0.402	0.359333333333333	0.334444444444444	0.611333333333333	0.531333333333333	0.492444444444444	0.580666666666667	0.155333333333333	0.509111111111111	0.498666666666667	0.555333333333333	0.544888888888889	0.601333333333333	0.442222222222222	0.608666666666667	0.540444444444444	0.521444444444444	0.520222222222222	0.255555555555556	0.458	0.766444444444444	0.357333333333333	0.281111111111111	0.737333333333333	0.484888888888889	0.534222222222222	0.447555555555556	0.350888888888889	0.606666666666667	0.479777777777778	0.580888888888889	0.667111111111111	0.165555555555556	0.667777777777778	0.502111111111111	0.518444444444444	0.0253333333333333	0.303111111111111	0.590444444444444	0.262444444444444	0.479555555555556	0.770666666666667	0.618444444444444	0.434444444444444	0.404444444444444	0.290444444444444	0.817111111111111	0.362444444444444	0.369555555555556	0.322666666666667	0.156	0.492666666666667	0.45	0.422888888888889	0.763333333333333	0.496666666666667	0.341777777777778	0.789111111111111	0.533555555555556	0.246	0.478666666666667	0.479555555555556	0.504222222222222	0.540666666666667	0.481111111111111	0.52	0.488	0.356	0.464444444444444	0.202666666666667	0.856222222222222	0.75	0.636	0.509111111111111	0.589111111111111	0.395333333333333	0.334222222222222	0.547333333333333	0.699777777777778	0.811555555555556	0.720222222222222	0.382222222222222	0.590888888888889	0.596222222222222	0.086	0.587333333333333	0.534444444444444	0.321555555555556	0.430666666666667	0.701555555555556	0.298222222222222	0.395555555555556	0.576	0.0848888888888889	0.542444444444444	0.728333333333333	0.454666666666667	0.377555555555556	0.63	0.245777777777778	0.318222222222222	0.370444444444444	0.725333333333333	0.619777777777778	0.444222222222222	0.693111111111111	0.248666666666667	0.418333333333333	0.673555555555556	0.276	0.629333333333333	0.702666666666667	0.261333333333333	0.0673333333333333	0.524	0.246222222222222	0.368888888888889	0.287	0.280222222222222	0.360666666666667
"k__Bacteria|p__Bacteroidota|c__Bacteroidia"	0.130444444444444	0.151333333333333	0.167777777777778	0.082	0.0793333333333333	0.152888888888889	0.0844444444444444	0.338666666666667	0.111777777777778	0.193111111111111	0.179111111111111	0.184222222222222	0.383111111111111	0.185777777777778	0.114666666666667	0.181111111111111	0.263333333333333	0.294888888888889	0.0497777777777778	0.260444444444444	0.193555555555556	0.168444444444444	0.175111111111111	0.144888888888889	0.134666666666667	0.157555555555556	0.150888888888889	0.0637777777777778	0.255777777777778	0.204888888888889	0.122	0.122444444444444	0.199333333333333	0.106666666666667	0.298	0.210444444444444	0.149111111111111	0.143333333333333	0.0544444444444444	0.303555555555556	0.117555555555556	0.244666666666667	0.156888888888889	0.131111111111111	0.243555555555556	0.0882222222222222	0.0451111111111111	0.0431111111111111	0.19	0.230222222222222	0.205111111111111	0.139333333333333	0.115333333333333	0.111777777777778	0.147111111111111	0.08	0.778444444444444	0.285333333333333	0.216222222222222	0.580888888888889	0.138222222222222	0.153777777777778	0.128333333333333	0.261333333333333	0.1	0.531111111111111	0.108888888888889	0.299777777777778	0.365777777777778	0.435555555555556	0.04	0.168222222222222	0.298888888888889	0.390444444444444	0.0597777777777778	0.255111111111111	0.0628888888888889	0.0604444444444444	0.262444444444444	0.076	0.227333333333333	0.304	0.275555555555556	0.172	0.218444444444444	0.314888888888889	0.0542222222222222	0.415111111111111	0.198	0.0462222222222222	0.0648888888888889	0.150222222222222	0.182	0.309111111111111	0.245111111111111	0.0564444444444444	0.427333333333333	0.186222222222222	0.117555555555556	0.088	0.134	0.446444444444444	0.290222222222222	0.212444444444444	0.0702222222222222	0.0606666666666667	0.244444444444444	0.516888888888889	0.352444444444444	0.147777777777778	0.261111111111111	0.2	0.179555555555556	0.0213333333333333	0.251333333333333	0.130666666666667	0.310666666666667	0.156	0.193333333333333	0.0604444444444444	0.472222222222222	0.0755555555555556	0.137111111111111	0.0575555555555556	0.259111111111111	0.224	0.295111111111111	0.170222222222222	0.0942222222222222	0.110666666666667	0.124	0.188666666666667	0.480222222222222	0.771333333333333	0.0866666666666667	0.083	0.0542222222222222	0.190111111111111	0.248222222222222	0.375777777777778
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria"	0.0275555555555556	0.00888888888888889	0.276666666666667	0.00977777777777778	0.567777777777778	0.00644444444444444	0.126	0.121555555555556	0.0893333333333333	0.00577777777777778	0.0391111111111111	0.0148888888888889	0.086	0.032	0.00755555555555556	0.068	0.01	0.00666666666666667	0.823777777777778	0.0166666666666667	0.293555555555556	0.24	0.358888888888889	0.106222222222222	0.243777777777778	0.216	0.113333333333333	0.704666666666667	0.111555555555556	0.140666666666667	0.230444444444444	0.250666666666667	0.0213333333333333	0.326222222222222	0.00577777777777778	0.122666666666667	0.0198888888888889	0.162	0.604888888888889	0.0131111111111111	0.004	0.282444444444444	0.507333333333333	0.00911111111111111	0.105555555555556	0.282666666666667	0.46	0.509333333333333	0.0444444444444444	0.0633333333333333	0.0268888888888889	0.0288888888888889	0.640888888888889	0.0111111111111111	0.0751111111111111	0.158222222222222	0.000222222222222222	0.278444444444444	0.008	0.01	0.137555555555556	0.000444444444444444	0.0525555555555556	0.222222222222222	0.418666666666667	0.00622222222222222	0.00133333333333333	0.177777777777778	0.190666666666667	0.0977777777777778	0.717777777777778	0.136	0.177333333333333	0.018	0.00666666666666667	0.160888888888889	0.517777777777778	0.0817777777777778	0.00555555555555556	0.566444444444444	0.137111111111111	0.006	0.0157777777777778	0.0962222222222222	0.149333333333333	0.0211111111111111	0.343777777777778	0.0562222222222222	0.205555555555556	0.512666666666667	0.00111111111111111	0.008	0.0326666666666667	0.123777777777778	0.0122222222222222	0.424444444444444	0.07	0.0784444444444444	0.104222222222222	0.00177777777777778	0.0144444444444444	0.0915555555555556	0.0213333333333333	0.016	0.798	0.266222222222222	0.0546666666666667	0.113333333333333	0.0106666666666667	0.00288888888888889	0.306	0.252222222222222	0.0244444444444444	0.872444444444444	0.012	0.00566666666666667	0.00955555555555555	0.288666666666667	0.086	0.637333333333333	0.0326666666666667	0.438666666666667	0.00466666666666667	0.207333333333333	0.068	0.00911111111111111	0.344	0.214555555555556	0.127111111111111	0.529555555555556	0.0728888888888889	0.0402222222222222	0.0244444444444444	0.0102222222222222	0.193111111111111	0.621444444444444	0.428888888888889	0.342222222222222	0.343111111111111	0.0135555555555556
"k__Bacteria|p__Bacillota|c__Clostridia"	0.130666666666667	0.109111111111111	0.0702222222222222	0.114444444444444	0.0568888888888889	0.254444444444444	0.170222222222222	0.126888888888889	0.212	0.0902222222222222	0.0524444444444444	0.138	0.0866666666666667	0.119111111111111	0.141111111111111	0.166222222222222	0.103111111111111	0.0997777777777778	0.0135555555555556	0.0728888888888889	0.101555555555556	0.196666666666667	0.113333333333333	0.117111111111111	0.0493333333333333	0.113555555555556	0.142444444444444	0.0588888888888889	0.0882222222222222	0.124	0.0795555555555556	0.0664444444444444	0.112666666666667	0.102222222222222	0.0675555555555555	0.0746666666666667	0.193111111111111	0.158888888888889	0.0826666666666667	0.196222222222222	0.0962222222222222	0.0442222222222222	0.0431111111111111	0.104888888888889	0.092	0.0688888888888889	0.0393333333333333	0.068	0.127333333333333	0.149111111111111	0.141333333333333	0.0991111111111111	0.0666666666666667	0.145555555555556	0.237444444444444	0.183222222222222	0.014	0.0677777777777778	0.101777777777778	0.0835555555555555	0.214444444444444	0.046	0.170333333333333	0.0575555555555556	0.0626666666666667	0.0726666666666667	0.0533333333333333	0.116222222222222	0.0402222222222222	0.0982222222222222	0.0815555555555556	0.168	0.0606666666666667	0.107333333333333	0.116888888888889	0.0617777777777778	0.0584444444444444	0.044	0.0506666666666667	0.0922222222222222	0.139111111111111	0.191555555555556	0.170666666666667	0.136222222222222	0.117333333333333	0.0993333333333333	0.106222222222222	0.134444444444444	0.0917777777777778	0.0708888888888889	0.0668888888888889	0.0726666666666667	0.0877777777777778	0.0357777777777778	0.112888888888889	0.106222222222222	0.143777777777778	0.126	0.06	0.082	0.106666666666667	0.046	0.0746666666666667	0.130666666666667	0.0373333333333333	0.0455555555555556	0.115111111111111	0.0362222222222222	0.157333333333333	0.117555555555556	0.112444444444444	0.0948888888888889	0.17	0.02	0.0784444444444444	0.108111111111111	0.183555555555556	0.142888888888889	0.0646666666666667	0.0462222222222222	0.132222222222222	0.0957777777777778	0.118666666666667	0.0968888888888889	0.181111111111111	0.0282222222222222	0.0857777777777778	0.157111111111111	0.0868888888888889	0.0748888888888889	0.0673333333333333	0.0326666666666667	0.101333333333333	0.0382222222222222	0.113333333333333	0.034	0.121333333333333	0.00877777777777778	0.0957777777777778	0.181555555555556
"k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria"	0.0166666666666667	0.00755555555555556	0.0164444444444444	0.0284444444444444	0.00733333333333333	0.00488888888888889	0.00755555555555556	0.0204444444444444	0.0168888888888889	0.00622222222222222	0.0606666666666667	0.0108888888888889	0.0215555555555556	0.0182222222222222	0.00955555555555555	0.016	0.0246666666666667	0.00844444444444444	0.0197777777777778	0.0102222222222222	0.00622222222222222	0.0335555555555556	0.0126666666666667	0.00866666666666667	0.0286666666666667	0.0117777777777778	0.00511111111111111	0.00466666666666667	0.02	0.00711111111111111	0.00977777777777778	0.014	0.0124444444444444	0.0204444444444444	0.0148888888888889	0.0282222222222222	0.0165555555555556	0.0113333333333333	0.000666666666666667	0.0108888888888889	0.0104444444444444	0.0404444444444444	0.00911111111111111	0.0164444444444444	0.0326666666666667	0.0126666666666667	0.00733333333333333	0.004	0.0244444444444444	0.0488888888888889	0.0182222222222222	0.0133333333333333	0.00422222222222222	0.00888888888888889	0.0235555555555556	0.0451111111111111	0.07	0.0482222222222222	0.05	0.0337777777777778	0.0193333333333333	0.0153333333333333	0.0261111111111111	0.022	0.0113333333333333	0.0417777777777778	0.0162222222222222	0.0351111111111111	0.0335555555555556	0.0353333333333333	0.00133333333333333	0.0224444444444444	0.01	0.0455555555555556	0.0155555555555556	0.0246666666666667	0.0104444444444444	0.0206666666666667	0.0933333333333333	0.0164444444444444	0.00466666666666667	0.012	0.0273333333333333	0.0386666666666667	0.0204444444444444	0.0153333333333333	0.00555555555555556	0.0144444444444444	0.0235555555555556	0.00222222222222222	0.00533333333333333	0.016	0.052	0.0186666666666667	0.0293333333333333	0.00933333333333333	0.0191111111111111	0.0426666666666667	0.0148888888888889	0.0128888888888889	0.0217777777777778	0.0291111111111111	0.022	0.0248888888888889	0.00177777777777778	0.0286666666666667	0.032	0.0108888888888889	0.0422222222222222	0.0268888888888889	0.0193333333333333	0.0417777777777778	0.00888888888888889	0.000666666666666667	0.00911111111111111	0.015	0.0337777777777778	0.0124444444444444	0.0224444444444444	0.00911111111111111	0.0228888888888889	0.00911111111111111	0.0126666666666667	0.00688888888888889	0.0104444444444444	0.0337777777777778	0.0151111111111111	0.00844444444444444	0.0171111111111111	0.00844444444444444	0.0515555555555556	0.0317777777777778	0.0302222222222222	0.0862222222222222	0.0217777777777778	0.0132222222222222	0.00533333333333333	0.0186666666666667	0.0275555555555556	0.0513333333333333
"k__Bacteria|p__Fusobacteriota|c__Fusobacteriia"	0.026	0.375555555555556	0.00666666666666667	0.0306666666666667	0.0455555555555556	0.0137777777777778	0.0462222222222222	0.000888888888888889	0.000222222222222222	0	0.00555555555555556	0.00133333333333333	0.0868888888888889	0.000444444444444444	0.000888888888888889	0.0495555555555556	0	0.0304444444444444	0.00666666666666667	0.014	0.00111111111111111	0	0	0.00222222222222222	0.00977777777777778	0	0.000666666666666667	0.000666666666666667	0.01	0.0213333333333333	0.000444444444444444	0	0.0508888888888889	0	0.00355555555555556	0.00866666666666667	0.0745555555555556	0	0	0.000222222222222222	0.000222222222222222	0.00688888888888889	0.00155555555555556	0.000222222222222222	0.00466666666666667	0.012	0	0.00311111111111111	0.00177777777777778	0.00755555555555556	0.024	0.0451111111111111	0.00333333333333333	0.0224444444444444	0.0122222222222222	0.0141111111111111	0	0.00644444444444444	0.0135555555555556	0.0226666666666667	0.00666666666666667	0	0.000111111111111111	0	0	0.00933333333333333	0	0.000444444444444444	0	0	0	0.00511111111111111	0.00111111111111111	0.00111111111111111	0.00511111111111111	0	0	0	0.042	0	0.0106666666666667	0.00177777777777778	0.00355555555555556	0.0117777777777778	0	0.0282222222222222	0	0.00666666666666667	0.00511111111111111	0.00333333333333333	0	0.00155555555555556	0.00555555555555556	0	0.00422222222222222	0	0.000888888888888889	0.00955555555555555	0.00111111111111111	0	0	0	0	0.00355555555555556	0.000666666666666667	0.00688888888888889	0.00577777777777778	0	0.00511111111111111	0	0.000666666666666667	0	0.0142222222222222	0	0.00711111111111111	0	0.000666666666666667	0.00577777777777778	0.000666666666666667	0.000444444444444444	0.002	0.00733333333333333	0	0.00466666666666667	0.02	0.00777777777777778	0	0.0241111111111111	0	0	0.0195555555555556	0.000444444444444444	0.0326666666666667	0.00444444444444444	0.0322222222222222	0	0.0171111111111111	0.137222222222222	0	0.000444444444444444
"k__Bacteria|p__Actinomycetota|c__Coriobacteriia"	0.0155555555555556	0.004	0.00311111111111111	0.00222222222222222	0.000666666666666667	0.00755555555555556	0.00266666666666667	0.00444444444444444	0.00533333333333333	0.00288888888888889	0.014	0.00266666666666667	0.006	0.0117777777777778	0.00311111111111111	0.00555555555555556	0.01	0.00666666666666667	0.000666666666666667	0.00688888888888889	0.00155555555555556	0.002	0.00155555555555556	0.00933333333333333	0.000444444444444444	0.00777777777777778	0.00555555555555556	0.012	0.00511111111111111	0.00333333333333333	0.00155555555555556	0.00111111111111111	0.000222222222222222	0.002	0.00111111111111111	0.012	0.0105555555555556	0.00333333333333333	0.00111111111111111	0.012	0.00488888888888889	0.0235555555555556	0.000666666666666667	0.000666666666666667	0.0348888888888889	0.00111111111111111	0.000444444444444444	0.0197777777777778	0.00466666666666667	0.0173333333333333	0.00333333333333333	0.00511111111111111	0.00244444444444444	0.0313333333333333	0.00222222222222222	0.000555555555555556	0.00733333333333333	0.00977777777777778	0.0186666666666667	0.006	0.00111111111111111	0.0137777777777778	0.00322222222222222	0.00155555555555556	0.00266666666666667	0.0482222222222222	0.00266666666666667	0.00822222222222222	0.000222222222222222	0.01	0.00333333333333333	0.00333333333333333	0.002	0.0144444444444444	0.0324444444444444	0.000666666666666667	0.00488888888888889	0.00288888888888889	0.0115555555555556	0.00266666666666667	0.002	0.00422222222222222	0.000666666666666667	0.00111111111111111	0.012	0.00111111111111111	0.002	0.0153333333333333	0.0113333333333333	0.000666666666666667	0.00533333333333333	0.00111111111111111	0.00266666666666667	0.000666666666666667	0.00466666666666667	0.00755555555555556	0.00466666666666667	0.00977777777777778	0.00155555555555556	0.00333333333333333	0.00111111111111111	0.004	0.000666666666666667	0.0111111111111111	0.00222222222222222	0.00422222222222222	0.00955555555555555	0.000666666666666667	0.000888888888888889	0.00288888888888889	0.00177777777777778	0.0117777777777778	0.0237777777777778	0.000666666666666667	0.0953333333333333	0.0108888888888889	0.00466666666666667	0.016	0.000666666666666667	0.000666666666666667	0.0164444444444444	0.00266666666666667	0.00111111111111111	0.00577777777777778	0.0168888888888889	0.000888888888888889	0.01	0.00166666666666667	0.000444444444444444	0.000444444444444444	0.0284444444444444	0.00244444444444444	0.062	0.00977777777777778	0.0273333333333333	0.00122222222222222	0.000666666666666667	0.0148888888888889	0.00511111111111111	0.0162222222222222
"k__Bacteria|p__Bacillota|c__Bacilli"	0.000666666666666667	0.000444444444444444	0.00155555555555556	0	0.000444444444444444	0.000888888888888889	0.000222222222222222	0	0.000666666666666667	0.000222222222222222	0.00555555555555556	0	0.00244444444444444	0.000222222222222222	0.000666666666666667	0.0104444444444444	0.002	0	0	0.00622222222222222	0.000222222222222222	0	0.00133333333333333	0	0.002	0.000888888888888889	0.00111111111111111	0	0	0	0.000888888888888889	0.000444444444444444	0.00155555555555556	0.000222222222222222	0.000222222222222222	0.00288888888888889	0.0131111111111111	0.000888888888888889	0.000666666666666667	0.000666666666666667	0.000222222222222222	0.000444444444444444	0	0.000222222222222222	0.00177777777777778	0.000222222222222222	0.000222222222222222	0.00177777777777778	0.000666666666666667	0.00377777777777778	0	0.00111111111111111	0	0.000888888888888889	0.000111111111111111	0.000333333333333333	0	0.000888888888888889	0.00133333333333333	0.000444444444444444	0.000444444444444444	0	0.000666666666666667	0.000666666666666667	0.000222222222222222	0.000222222222222222	0.000222222222222222	0	0	0.000444444444444444	0	0.000888888888888889	0	0.000222222222222222	0.000222222222222222	0.000222222222222222	0.00333333333333333	0.000888888888888889	0.000888888888888889	0.000222222222222222	0.000222222222222222	0.000666666666666667	0.00111111111111111	0.00333333333333333	0.000888888888888889	0	0	0	0.000222222222222222	0.160666666666667	0.000222222222222222	0.000444444444444444	0.000444444444444444	0.00288888888888889	0.00111111111111111	0.000666666666666667	0	0	0.000888888888888889	0.000444444444444444	0.000444444444444444	0.000666666666666667	0	0.00466666666666667	0.00133333333333333	0.000444444444444444	0.004	0.000444444444444444	0.000666666666666667	0.000222222222222222	0.000444444444444444	0.00377777777777778	0.000888888888888889	0	0.00422222222222222	0.00122222222222222	0.00222222222222222	0.000222222222222222	0.002	0	0.000444444444444444	0.000444444444444444	0.000444444444444444	0.00111111111111111	0.000222222222222222	0.00311111111111111	0	0.00366666666666667	0.000666666666666667	0	0.00688888888888889	0.000888888888888889	0.00755555555555556	0	0	0.000777777777777778	0.00355555555555556	0.00111111111111111	0	0.000444444444444444
"k__Bacteria|p__Actinomycetota|c__Actinomycetes"	0	0	0	0	0	0.000222222222222222	0	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0.000222222222222222	0	0	0.000222222222222222	0	0.000222222222222222	0	0	0	0.000222222222222222	0	0.000222222222222222	0	0.000111111111111111	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0.000111111111111111	0	0.104	0	0	0	0	0	0.000111111111111111	0.000222222222222222	0	0	0.000222222222222222	0	0	0	0	0.000222222222222222	0	0	0	0	0.000444444444444444	0	0	0	0	0.000222222222222222	0	0	0	0	0.000222222222222222	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000444444444444444	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0.000111111111111111	0	0.000222222222222222	0.000222222222222222	0	0	0	0	0	0	0	0	0.000111111111111111	0	0	0	0	0.000222222222222222	0.0111111111111111	0	0	0	0	0	0
"k__Bacteria|p__Mycoplasmatota|c__Mollicutes"	0.000666666666666667	0	0	0	0.000444444444444444	0.000888888888888889	0.000444444444444444	0.000444444444444444	0	0	0	0	0.00666666666666667	0.000666666666666667	0	0.00288888888888889	0	0.000444444444444444	0	0	0	0	0.00266666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00155555555555556	0	0	0.00533333333333333	0	0	0	0	0	0	0	0	0	0	0	0.000888888888888889	0.00133333333333333	0.000222222222222222	0	0	0.000666666666666667	0	0	0.000222222222222222	0.00266666666666667	0	0.000111111111111111	0	0	0	0	0	0	0	0	0.00288888888888889	0	0	0	0	0	0	0	0	0	0	0.00111111111111111	0	0	0	0	0.00177777777777778	0	0	0	0	0.000888888888888889	0	0.00133333333333333	0	0	0	0	0	0.00133333333333333	0	0	0	0.00244444444444444	0	0	0	0	0	0	0	0.00222222222222222	0	0	0	0.000222222222222222	0.000222222222222222	0	0	0.00288888888888889	0	0	0	0	0	0.00133333333333333	0.00144444444444444	0	0	0	0	0	0.00133333333333333	0.00155555555555556	0	0	0	0	0
