"Taxa"	"hera_1"	"wolverine_1"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"hera_2"	"jarjarbinks_2"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"hamlet_22"	"hera_22"	"iris_22"	"korra_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"jarjarbinks_29"	"korra_29"	"jarjarbinks_3"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"hera_37"	"kubo_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"hera_41"	"ophelia_43"	"iris_44"	"jarjarbinks_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"hamlet_46"	"iris_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"ophelia_50"	"wolverine_50"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"ophelia_55"	"ophelia_57"	"wolverine_57"	"wolverine_58"	"hamlet_59"	"iris_59"	"ophelia_59"	"korra_6"	"iris_60"	"wolverine_60"	"hamlet_67"	"hera_67"	"jarjarbinks_68"	"hera_7"	"iris_7"	"korra_9"	"ophelia_9"
"Genetic Information Processing|Translation"	0.0181006716380497	0.0179999042171193	0.0185557584092134	0.0158584500495436	0.0164350227659946	0.0173714350529788	0.0171473560099513	0.01572088013716	0.0131918661452405	0.0162175147951843	0.0159658032955267	0.0160284274271426	0.0168720824589727	0.0167739178991051	0.01865675977574	0.0175722864410656	0.0187650712012627	0.0169633787658896	0.0179791663797708	0.0179389563431386	0.0179646544789271	0.0183858583796328	0.0174533051853305	0.0187314974941195	0.0194109080334413	0.0133073730481937	0.0173885636106649	0.0182531420618148	0.0141765128966725	0.0133458744739137	0.0158664692707553	0.0189223938652419	0.0147158411478513	0.0165873744527872	0.0127017703983969	0.0171415799057311	0.0193057603002574	0.0133870156182829	0.0171775159806981	0.0182672085767108	0.0187497460625158	0.0140031181676984	0.0188375991936179	0.016054831150218	0.0178492618723056	0.0180759697317877	0.0183187981672488	0.0166995596657279	0.0133925663973794	0.0197667355018702	0.0176105762032988	0.0193545022499006	0.0155425892484101	0.016628509007539	0.0185975655284502	0.0125845592953349	0.0177740325275603	0.0173770909929091	0.0177823050450977	0.014209388060291	0.0178712682254571	0.01799672470321	0.0180361200360144	0.0178163083595161	0.0123397732721347	0.0158360165139033	0.0157830473486226	0.0181702878015413	0.0174552983390361	0.0175879900259445	0.01685171756866	0.0183751372859415	0.013835469029118	0.0154735002104734	0.0180159345610208	0.015737938882358	0.0145277757108596	0.0185860201780339	0.0171891987488407	0.0175464720116604	0.014969884761447	0.0166891982905504	0.0190617065125477	0.0187209612994663	0.0180622577582978	0.0123359177182135	0.0143664293286298	0.0188667987688918	0.0135133800754352	0.0175142264260159	0.0171823392411684	0.0179412382005322	0.0136058628233471	0.0168994116382446	0.0132537731054579	0.0140146706522991	0.0165443759072693	0.016915033049746	0.0134820421586941	0.0178348158371632	0.0162399911741339	0.0177974968471247	0.0182740644451611	0.0199977384647257	0.0166967682322322	0.019343829698464	0.0185151839199221	0.0171028477629468	0.0174839795239738
"Genetic Information Processing|Replication and repair"	0.0168235659055744	0.0172885322952964	0.0179496329906847	0.0158958879482922	0.0166303840479393	0.0166200751366307	0.017368249812409	0.0153075852266878	0.0149592858973254	0.0158909173265572	0.0155742134795015	0.0161152344741963	0.0170176521146729	0.016162255937401	0.0177431550502761	0.0169701113126506	0.0176149021968213	0.016693442377085	0.0170294788748679	0.0167160940362303	0.0173572295782515	0.0173705473826941	0.0174205620466977	0.0178143626149969	0.0187444027545295	0.0151541671799386	0.0169098448582144	0.0176379211304537	0.0153225470819193	0.0151221220106818	0.016249627531819	0.0181305438170365	0.015736154503046	0.0163551399025522	0.0148749639236842	0.0160474571246708	0.0184213319737761	0.0149885537396427	0.0165753434170257	0.0174603096815335	0.018217471875849	0.0152927188362026	0.0178176317770529	0.0160901512671567	0.0165953161470344	0.017018462755871	0.017036088612051	0.0164948077258689	0.0149865143998498	0.0179600333887455	0.0166113294098314	0.0172864805737451	0.0161100381198742	0.015729374014576	0.0174169649973473	0.0147005810973502	0.0172488726872949	0.016272450662619	0.0165519578822064	0.0145668128008752	0.0174304514195385	0.0178326694606552	0.017358073336208	0.0169822658223514	0.0131704695696722	0.0162588520290385	0.0151768910993436	0.0172203506774972	0.017444007473301	0.016970024802322	0.0165577115558961	0.0177205806171267	0.0152789157365697	0.0160103729269802	0.0172888906488743	0.0153348347583014	0.0157875777356943	0.0178807088631556	0.0169882421482558	0.0169350252117777	0.0153127973268357	0.0165179130196264	0.0182051943060021	0.0175061327130514	0.0172438526971881	0.0145455994434149	0.0156867824077858	0.0179994109324142	0.0150709453725499	0.0167813310168334	0.0167479714641295	0.0174946927375675	0.0155514055681522	0.0166064633968466	0.0152115024750277	0.0155124764159795	0.0163829017470073	0.0169817525756798	0.0145775766946542	0.0169212575141761	0.0167474872690147	0.0171978997905758	0.017957609896934	0.0176631638398225	0.0161774571635887	0.0179278044265426	0.0178803449860077	0.0165947029479632	0.0163219631993192
"Metabolism|Xenobiotics biodegradation and metabolism"	0.0156850181366798	0.0167728093415379	0.0144727991031024	0.0150541532424176	0.0147122059739667	0.0142540043929166	0.0123244230391989	0.0171565034543232	0.0168429008831538	0.0134659709363638	0.017388855196754	0.0149896898145657	0.0152646915509539	0.0146392415832192	0.0136132501928983	0.0165278254438941	0.0160715145454171	0.01621668968121	0.0157198705821024	0.012824431184809	0.0174396561180505	0.0151323787850096	0.0136285524239722	0.0134557345952315	0.00962046892714922	0.0178180856147247	0.0160039372045796	0.015283369236373	0.0158099737865425	0.0182696657429071	0.0167208936218577	0.0186673771351447	0.0168373498823562	0.0151376915616157	0.0184676150256126	0.0110916629012416	0.0151715763939748	0.0168673151094727	0.0147138768200298	0.0152244452605155	0.017564684716959	0.0168346806018278	0.0155728825175535	0.0152388976513224	0.0138185945580205	0.0145633319806926	0.013149505240169	0.0159460316981199	0.017034436356506	0.0161147917501006	0.0147591479464537	0.0125810696263833	0.0166917506779474	0.0176682971547923	0.0130376033247378	0.0177672473241747	0.0164332491077021	0.0137427565252653	0.0136467958534245	0.0171885690472758	0.0122090103728704	0.0116196616867222	0.0126173035270943	0.0136815559380662	0.0177962291174781	0.01553219133792	0.0152220868325118	0.0146396521060651	0.0122845798610982	0.0146359652058804	0.0148843152141236	0.0137249931532518	0.0174357420100883	0.0169083204628368	0.0120838795279713	0.0170583378520224	0.0175364772735776	0.0165081377570407	0.0161195857141775	0.0135995622341133	0.0164054318461693	0.0158231329020927	0.0179756337550591	0.014528018131179	0.0137205163986442	0.0179079266692919	0.0178471098228334	0.0180608040370665	0.0168316807980382	0.0147204535093497	0.0143873343823255	0.0154059414160963	0.0166317716698076	0.0150500496382771	0.0185514269504124	0.0182291214194332	0.0161129947392754	0.0150942671655983	0.0172122423887612	0.0125115061181457	0.0117815149157293	0.0154973476756857	0.0107633390835149	0.0139629002303946	0.0174286273789293	0.0165256378511503	0.0158101818214257	0.0148786591736298	0.0153872931149093
"Metabolism|Metabolism of other amino acids"	0.0135390594244158	0.0139752281100456	0.0122689983665893	0.0134295317131883	0.0132311346268665	0.013344656139523	0.0131288188428751	0.0118902593424465	0.0148995888209102	0.0123436694660803	0.0124147196609506	0.0134134149013113	0.0133871888881759	0.0130535646396921	0.013405992122771	0.0136161504534697	0.0137924115921699	0.012859357942388	0.0140099012806591	0.0129601111964464	0.0136135265759849	0.0134225616056871	0.0134463394472545	0.0129614579961897	0.0125072991282608	0.0150998908153709	0.0132601313978598	0.0139010227173742	0.0145466335003619	0.0151757415138201	0.0144246301855377	0.0149974229884173	0.0148257346784286	0.0135066304793487	0.0155461062202211	0.012043892145391	0.0142684628403655	0.0149419995771582	0.0136800127698302	0.0133483301597938	0.0146214147938656	0.0148920347356025	0.0137304941988117	0.0142360525996438	0.0123688320380334	0.0128160054168066	0.0128873584833745	0.0144277163474121	0.0150798206828795	0.01418880488402	0.0134991805061053	0.0133676398150741	0.0146689618419682	0.0118825666924388	0.0132104902084128	0.0151637441409371	0.0135173664590196	0.0130221193733382	0.0132010069417153	0.0142255724668113	0.0130383513683893	0.0132874835358405	0.0125722723975287	0.0124036350090891	0.0159458846504866	0.0143949461648665	0.0138940512262518	0.0133563234764936	0.0133719498999481	0.0127952576977784	0.0130089300282004	0.0132307232007945	0.0150197451025665	0.014672246349872	0.0126280368410086	0.0126712645736086	0.0148325921386639	0.0142119911595572	0.0140957211377148	0.0129858662062604	0.0128585493459245	0.0137637134131277	0.0148056566604435	0.0140593040456929	0.0129734928068683	0.0153109166950736	0.0153019267707034	0.0147205651318706	0.0148798361936623	0.0133666600084087	0.0129641445789192	0.0137566609615019	0.0143538031547741	0.0128844353699327	0.0154130765137076	0.0150420057177732	0.01353440683546	0.012992673071643	0.0151373695610651	0.0123360377334692	0.01215139609547	0.0143997830815147	0.012195483888535	0.0134610696047439	0.0145131288602117	0.0141441362872145	0.0140558522041224	0.0128572556810451	0.0124046416179649
"Metabolism|Glycan biosynthesis and metabolism"	0.0125132350099855	0.0145029881441851	0.0130654006423482	0.0117754501808361	0.0138530813282346	0.0129128179518674	0.0199953241041802	0.0116919445209112	0.0109890791329237	0.0128899382536112	0.0111790458017153	0.0122712212656001	0.0147962103467486	0.0117444221284555	0.0156826728912722	0.0127275608073557	0.013819787747459	0.0141848984465613	0.0130546452779597	0.0131589421691326	0.0133001081152118	0.013904897066244	0.0167633992750351	0.0186137035290798	0.0213277951740863	0.011261231027041	0.0140297488184235	0.0144732495291877	0.0114492132597108	0.0108718380837367	0.0119678627011591	0.0127871176554064	0.0113416095525709	0.0127859991030855	0.0105017349394442	0.0125100981568854	0.0150889028327398	0.0109161255079525	0.0127909405378088	0.0146262548139029	0.0130502753540616	0.0109217570319088	0.0145722054810196	0.0117339515463669	0.0141093855867242	0.0137821665771267	0.0144788666594651	0.0118897866416812	0.010637264966614	0.0128364966204653	0.0121665164769351	0.0136507606729563	0.0117992211838679	0.0122987120484671	0.0150015307387593	0.0104843959366843	0.0133672468023353	0.0130816367451858	0.0138015286580666	0.0106819781090943	0.0161350083410851	0.0182587546729749	0.0182484807000903	0.0167421864222245	0.00924810580765772	0.0126155846071852	0.0112675332050178	0.0148732580556404	0.0170604967483042	0.0154065629819927	0.0148109134116982	0.0154572935488846	0.0108463238694179	0.011447622218279	0.0177623994757765	0.0126323857496751	0.0123901893997185	0.0128453206251744	0.0123023556353345	0.0147752945665697	0.0125806860628443	0.0134991926432414	0.0124280364014225	0.0131451205243542	0.0144118842054733	0.0102661899527793	0.011370945662506	0.0122054741415738	0.0113091532433325	0.0127121898918403	0.0142101469230511	0.01409287286656	0.0105564247069215	0.015656887924697	0.0110189329872775	0.0112419611985697	0.01323784941172	0.014495043381087	0.011001206105192	0.015103868672956	0.0181016014522397	0.0135496950867231	0.0233614971916218	0.0123356852779706	0.0120144643604127	0.0129572352522717	0.0130140094728825	0.0133276042337483	0.0123393559880235
"Human Diseases|Drug resistance: Antimicrobial"	0.0113336988003861	0.0112566025239708	0.0109536718972824	0.0136085053297707	0.013197883671788	0.0128971986854979	0.0117915413101674	0.0133776141473332	0.0162814834387197	0.0118171918882973	0.0132993639951895	0.0137478740861853	0.0114961891198315	0.0129456292871448	0.0115093900781413	0.0114310611636356	0.0111111165752133	0.0123059383889549	0.0121010455519157	0.0117420819717088	0.011738883411991	0.0113254541981679	0.0114966822244848	0.011868396649252	0.012389408005737	0.0163023486453347	0.0117511206069357	0.0110115345112971	0.0154826099677117	0.0165104750921487	0.0140134898726989	0.0111944968880977	0.0149604613594097	0.013363268417864	0.0170440524925369	0.0117527618689513	0.0109304088961734	0.0160771728757291	0.0131148510941437	0.0117646101417721	0.0106743086041758	0.0155267906601549	0.0112512865480454	0.0140820305367958	0.0125137749615263	0.012290197951091	0.0119174215381753	0.0134093915032689	0.0162355376046062	0.0108029131644227	0.012850772393164	0.0121442527243106	0.0143207112537613	0.013101304631511	0.0118217926380202	0.0168342224164308	0.0116155066924856	0.0130400651777325	0.0129739032148771	0.0161105041036959	0.0118222417021331	0.0132245270182358	0.0122730257735861	0.0125830386050558	0.0197209307334565	0.0141491582748838	0.0152841598997459	0.0119396911781663	0.0129828344996299	0.012137725653373	0.0127067424970341	0.0118005970052047	0.0155857565818165	0.0142885346340819	0.0117521366082279	0.0144724045456155	0.0153207263559619	0.0107969257396548	0.0125061731497996	0.0114945763640562	0.0143128014941885	0.0134191502670377	0.0110203804007161	0.0120085885554739	0.0117537525003302	0.0172430850296156	0.015553903297843	0.0106707701587464	0.0160194038206534	0.0117800566334586	0.0118638683804143	0.011140250187837	0.0159460965839799	0.0135761467489712	0.0164723802556218	0.0155839580776164	0.0135977415803903	0.0120808943986394	0.017151084327455	0.0120017358870494	0.0131110024891544	0.0128439779720604	0.0131929582227562	0.0109507045982324	0.0128337993731908	0.0106723551913095	0.0107293391631869	0.0126433108085553	0.0120912179083281
"Metabolism|Biosynthesis of other secondary metabolites"	0.0119920792886053	0.0129673828892904	0.0108789475365383	0.0107329876072648	0.0111742952658446	0.0110585643932367	0.0143966142612258	0.0107601406122117	0.0103785086594722	0.0120399077717519	0.0107252291603284	0.0111380961566637	0.0139682022643474	0.0112532966590044	0.0132925211638171	0.0124800791919744	0.0124871190008413	0.0129579015988266	0.0118960418614153	0.0120871872735419	0.0128003428858187	0.0123793059331852	0.0138369613114738	0.0132397983368273	0.0150216247458499	0.0103043447964385	0.0124153642836175	0.0132187376085041	0.0108336929729433	0.0100435640560762	0.0111516556944919	0.0127587761669806	0.0110238221903124	0.0116513820977488	0.0098902108163757	0.011437297740389	0.0138271509134113	0.0105209621400832	0.0115667148646002	0.012157389105	0.0137328349317247	0.0106450195785462	0.0129715141306584	0.0110099378186434	0.0116902681837826	0.0123471926610337	0.0122198290346416	0.0112827537896828	0.010324342217628	0.0121279068422559	0.0112961403675071	0.0115958308309145	0.0111968911661707	0.0109566696411346	0.011890168482918	0.0101582574023418	0.0125226554897027	0.0111376638752321	0.0113093390174254	0.011168116491011	0.0134907852966004	0.014339365262124	0.0127034550154816	0.012175475594702	0.0113353420523028	0.0117058877488912	0.0111894947460781	0.0123977935342184	0.0136125178649684	0.0124500763402226	0.0122198491102955	0.0134035813368894	0.0106273605029143	0.0112521940982127	0.0128362259185474	0.0112057143390979	0.0110265176369673	0.0131644902760428	0.0119318967931083	0.0126237503444178	0.0112629182726313	0.0116779032026828	0.0126736081668678	0.0121839538741867	0.0124555139047552	0.0102096933994533	0.0105516528739157	0.0127377920800491	0.010723562104277	0.0118932328139864	0.0121232005578817	0.0132208215853449	0.0107774768536771	0.0125705768487327	0.0102513641712182	0.0106483872737409	0.0113922269729659	0.0132533532939108	0.01145893120159	0.0121581607954126	0.0141530574188969	0.0121391838244633	0.0142616677375214	0.0116170829728898	0.0116515501867532	0.0124921956281046	0.0130712463185902	0.0121074632385052	0.0113151554445537
"Genetic Information Processing|Folding, sorting and degradation"	0.0101842071116366	0.0101533245969739	0.00934036258095842	0.00943065732594863	0.00959164643789564	0.00998656827150102	0.00974092637471365	0.00891526522697622	0.00915907559900007	0.00916788896366606	0.00907846443497998	0.0096391869147478	0.00975360001079895	0.00960520077832637	0.0105112800534004	0.00991921805664908	0.0105048784972668	0.00946044340616219	0.0103030248937386	0.00995917539444274	0.00999389935482107	0.0102823997044382	0.00975023054392816	0.0107992411078692	0.0107358009527326	0.00917868567090807	0.0100827533604896	0.00999378091887288	0.0093791231064591	0.00916432443603111	0.00972361909249782	0.0106919379295439	0.00952408638964903	0.00977364085303755	0.00909228548525523	0.0095096749330145	0.0105520709117315	0.00922254192520983	0.00998570478662536	0.0102732927233243	0.0103119156339802	0.00934196723446397	0.0105591707629893	0.00980024075686652	0.0099238479670177	0.00987128319408257	0.0101711615843233	0.0100171136549021	0.00924630523463848	0.0108110456481383	0.00999475359441284	0.0106988423475553	0.00977490801054916	0.0092083907159644	0.0104117006376268	0.00902084529744617	0.00977386207350665	0.0100010422791598	0.0102043170033512	0.00916892853979568	0.00984663084742139	0.0104194380501954	0.0104862286841148	0.0102859494668871	0.00909738032181481	0.00976956822771675	0.00959334478136436	0.0104160027094032	0.0100100999305418	0.0100131497053968	0.00991581787956227	0.0100613704385066	0.00930924279409315	0.00964143144825004	0.0103730920750817	0.00925205329396686	0.0094744476336365	0.0102307332849644	0.0100767699354759	0.0100243034672555	0.00911192986205715	0.00986752772969289	0.0106518455932001	0.0104856689878692	0.0101248378237242	0.00898542713091282	0.009513865528	0.010467966119276	0.00921615256776953	0.00991817724829142	0.00984744988403058	0.00997669375815543	0.00905669760228689	0.00983288062859911	0.00919655658287753	0.0092973740179703	0.00980110024613353	0.00959152820240202	0.0092194376534277	0.010067194467286	0.00941012902847739	0.010345689865231	0.0110665305729755	0.0106748624004954	0.00991174553344799	0.0106209509956742	0.0101593976125693	0.009587593994537	0.00965290912939871
"Metabolism|Metabolism of terpenoids and polyketides"	0.00894371091388587	0.00914835591120482	0.00730478470220743	0.00933718573995112	0.00865393277997245	0.00868768046169637	0.00795822730894526	0.00846408872112299	0.0108250434557617	0.00853778932263897	0.00858530066452963	0.00918485499080348	0.0088133320855114	0.00920885655546507	0.00919386307110721	0.00942786884921857	0.00950972018141434	0.00890842447294763	0.00962461082456687	0.00897257109808689	0.00951976637743882	0.00925568192184831	0.0086753365770846	0.00870487924695724	0.0082713921427259	0.00952585329675018	0.00892281331054302	0.00918915868125077	0.010614892809986	0.0095514582132017	0.00946174801423875	0.0103928834735494	0.0106185995136299	0.00951082120335712	0.00993241585670664	0.00829982301452795	0.00945216245119039	0.0109414692328211	0.00960181189260866	0.00884793742048977	0.0100894777694715	0.0107736662993661	0.00916970082296329	0.0100857920586742	0.00856122423345327	0.00897366063188836	0.00888132516140723	0.0101937021898525	0.0109166653900323	0.00960976847475649	0.00939386578540124	0.00879322254293789	0.0104218748802603	0.00865811208922827	0.00864246189291813	0.0107443496915829	0.00905735663848825	0.00914176163251661	0.00917834140989653	0.00895543645939221	0.00866561007925447	0.00910349673952081	0.00852485116012971	0.00853583533073884	0.00873087684247254	0.0102884833444765	0.00866908600260414	0.00949292673961079	0.00877909592168905	0.00895150048445817	0.00920515530812635	0.00909425235668076	0.0106907914589293	0.0105282457291432	0.0083211015079631	0.00860065690655675	0.00945438153796934	0.0100276401201219	0.00983570539875335	0.00886781760531692	0.0090996423838573	0.00927576365313927	0.0103040864520997	0.00965164383715518	0.00907095510368084	0.0106346974507845	0.00967835676458252	0.0102005843033883	0.0108562864369728	0.00892925874980124	0.00884845290151467	0.00931763653013067	0.00932630803434423	0.00882314193427662	0.00962019851836893	0.00955508856039946	0.00924831948375146	0.00901404940296375	0.00960102069010314	0.00826300003780579	0.00859254762709226	0.00919344103800583	0.00812846008392806	0.00904166656998795	0.00958335947753042	0.0096520974830843	0.00952942733251579	0.00915435570988208	0.00871455808873778
"Cellular Processes|Cell motility"	0.00444081698621892	0.00430739545096248	0.00345732473055303	0.00776881745055677	0.0067585520479176	0.00574392600571234	0.0045205002198234	0.00804401222816695	0.0120368234729517	0.00633796149019237	0.00780477307215296	0.00734007296173418	0.00525881979353761	0.00632752291240247	0.00308094276215073	0.00464825005945083	0.00311859574107662	0.00580187605763814	0.00451947730834602	0.00427963686766031	0.00449719106491927	0.00363367653067377	0.00416041752818492	0.00344950036933323	0.00325887919102647	0.0115486930010531	0.00516049378463875	0.00344327218748369	0.0104781084487786	0.0116855347958083	0.00779443936415988	0.00298020538386551	0.00962136981840833	0.00668311935109305	0.0125909181970236	0.0051048442459265	0.0022502297040592	0.0116188606307743	0.00602833664405929	0.00400960335598016	0.0027863071127259	0.0107163687590117	0.00319226489414449	0.00786006793138211	0.00496276721556752	0.00458283922188736	0.00385004745013502	0.00674787455987546	0.0118146223811752	0.00193455459537681	0.00564346065599526	0.0035688660556469	0.00842312493768893	0.00711768136726837	0.00374529053027908	0.0130635526449148	0.00477275447422748	0.00589439539385017	0.00530025208834299	0.0116830889747095	0.00424416483374486	0.00445969937559839	0.00421425286292364	0.00502567310851884	0.0165029329094082	0.00775720222530091	0.00966926808272985	0.00479353309994518	0.00501173597823883	0.00487768978546273	0.00599075721219867	0.00392493323625522	0.0109761989073504	0.00835253133332822	0.00389069606112303	0.00895362048550657	0.00970777657899988	0.00308027448466332	0.00572975854282525	0.00436026974624839	0.00930991428287855	0.00663541857378861	0.00282226091397822	0.00367984668073817	0.00433346409920152	0.013807838950495	0.0100325421760831	0.00269568079694994	0.0112912152375983	0.00498149296740448	0.00527406404519174	0.00385653452659689	0.0121772786863312	0.00651807695062502	0.0117226054390555	0.0105065992555125	0.00711736709317164	0.00584698409052527	0.0132868849777534	0.00482304691289292	0.00630544607820815	0.0053549682215401	0.00431910935197374	0.00218226676841239	0.00694785147875637	0.00228703293174372	0.00324949019481001	0.00564872282592715	0.00533393949051611
"Cellular Processes|Cell growth and death"	0.0059896293173898	0.00674488717358507	0.00591225454974061	0.00542380748983854	0.00584141126995372	0.00571555316435226	0.00857811130412204	0.0066162979606553	0.00431133909977203	0.0072750544951037	0.00610050124763449	0.00563490846587596	0.00723677702782146	0.00616922114230254	0.00736166789961634	0.00641814012450811	0.00612046754854454	0.00723902995787341	0.00576694972582271	0.00702206815209089	0.00662732984235765	0.00644262103448982	0.00790871387093963	0.00760319177377725	0.00978170578553924	0.00475531925584314	0.00635067670159088	0.00679836541974825	0.00492673094547959	0.004524809432182	0.00531333843763658	0.00514082530115929	0.00477432973524606	0.00608774843570011	0.00415757860543713	0.00751418979046484	0.00681717318096243	0.00443360230667603	0.00588512560985069	0.00619782769911771	0.00625268030543168	0.00452637867663617	0.00639973479130768	0.00508716449612415	0.00698224547765248	0.00725844304561863	0.00707604040517259	0.00499101253793101	0.00417576084328337	0.00541612980031914	0.00572937445892763	0.00601902641940861	0.00481917560742515	0.00650987064417731	0.00624853501851119	0.00416923671050387	0.00666455606292949	0.00600788410865397	0.00607398330351313	0.00586325004258508	0.00813665304565459	0.00890177685769536	0.00782186025442871	0.00724664200867534	0.00570555016808387	0.00568953214040505	0.00606828093426938	0.00652934274644799	0.00814509326659366	0.00714498312470864	0.00667580600927706	0.00749569638500874	0.00443096601753044	0.0049931603799472	0.00765454079143637	0.0066347833796349	0.00527191032926379	0.00632900618407825	0.00555025620075272	0.00719021156880982	0.00653409623037944	0.00604698014473897	0.00517923985763187	0.00591794088974804	0.00698390438995385	0.0041802447399981	0.00457799541905665	0.00554186595340585	0.00471611515036373	0.00615646127192581	0.00683554466532078	0.00688328882576231	0.00521657560338777	0.0073955289642379	0.00447739670419733	0.00484862794267894	0.00579031934407436	0.00767576434020121	0.00554989511728407	0.00713588861242262	0.00952326359343071	0.00583111890116858	0.00949655895341419	0.00555010434063388	0.00588768662619781	0.0056678351690871	0.00639228184085502	0.00719841834337739	0.00644985051648151
"Human Diseases|Infectious diseases: Bacterial"	0.00393827600229034	0.00448919073191039	0.00424464302770422	0.00547397513106764	0.00547886966770726	0.00485210732830155	0.00556507232158473	0.00465475615929409	0.00729201085954432	0.0042395725956799	0.00470131126851784	0.00542273425220476	0.00445876863214471	0.00481847237158221	0.00457416191267826	0.0040348040252564	0.00399389516873118	0.00471252923354534	0.00456577316426648	0.00434711785782267	0.00436868973274544	0.00401003263371879	0.00501372975867973	0.00485090913812379	0.0063227167470591	0.00715158324318273	0.004232214003675	0.00436616888352975	0.00684856766937172	0.00720290679881524	0.00569657231223361	0.00427968233993002	0.00657424785045329	0.00530414818620224	0.00761726336738084	0.00389524328473652	0.00454924514598793	0.00725079183876961	0.00524488843690799	0.00445513295454223	0.00399647744381789	0.00687557991495229	0.00414819995242893	0.00579824551208754	0.00455286108960854	0.00477978538785816	0.00453751722496526	0.00539514028312873	0.00727666538114638	0.00383819847063421	0.00480536430290908	0.00434528192307338	0.00602408371163913	0.00448707991122725	0.00452977164662454	0.00762332993029084	0.00460407956587327	0.00487635349207112	0.00491606620251649	0.00580835075586735	0.00519612488675318	0.00671265762467982	0.00478347281318029	0.00471460723900288	0.00685981432710678	0.00628679793180753	0.00529380914964056	0.00448540943004267	0.00604036005214214	0.0044809251229694	0.00488990933476783	0.00475671050959828	0.00687328029007804	0.00614001767708241	0.00465038169915478	0.005124257170226	0.006653300784192	0.00408951636506494	0.00477769860914012	0.00422221472927634	0.00541514452940076	0.00536949573955598	0.00412915130078564	0.00478226044379354	0.00437143944474635	0.00768397348881322	0.00673932892166218	0.00392412506618462	0.00729194754526454	0.00419941969856589	0.00439444082398962	0.00430144213844918	0.00654326943262169	0.00560992634451927	0.00725878425094111	0.00669593691729936	0.0055025634604217	0.00485630283567365	0.00686513825637824	0.00434670339554467	0.00596564068197805	0.00504330701796419	0.00609317133099964	0.00358410440311731	0.00522266660741785	0.00376419724380243	0.00404497478079143	0.00503301873286469	0.00405861571258086
"Organismal Systems|Endocrine system"	0.00407223150095128	0.00440535799038366	0.00415215776038281	0.00365414616966127	0.00396398176340957	0.00384689867562523	0.00446201929355014	0.00389739459406349	0.00330871949704689	0.00383045390397632	0.00376857548553161	0.00362631283834958	0.00406037827819103	0.0037039518728245	0.0044051787268091	0.00413867339720233	0.00427562339490299	0.0041054148866564	0.00406151049302118	0.00397368086539786	0.0042697776857927	0.00422605836073865	0.00424835784323029	0.00482513705042314	0.00497589165488228	0.00330831342347889	0.00415929953987663	0.00415516242701294	0.00340947556619218	0.00326603367158366	0.00365021744450959	0.00418277315251773	0.00349327772744809	0.00382798387338784	0.00314479871984194	0.00383900783713401	0.00427314439211489	0.00331787199031086	0.00383760748342686	0.00430097492579978	0.00418806159006774	0.00337485071658038	0.00429842640566028	0.00359075992136225	0.00411433983066306	0.00415573990001419	0.00416080038095956	0.00372966054390433	0.00326718069184754	0.00410793944700435	0.00379574161684154	0.0040068603120594	0.00362517373895745	0.00408329085216787	0.00418131292386218	0.0032009205496584	0.00411865277251197	0.00389840768804277	0.00401315555037837	0.003295897071031	0.00418929598148532	0.0044287462791998	0.00475450249116494	0.00455890961874159	0.00263343132455953	0.00371126728209439	0.00339919547194331	0.00431406024700564	0.00421095267891974	0.00438105707253903	0.00419883276918777	0.00421161251122604	0.00337521723206939	0.00359051539658602	0.00454283528631602	0.00389468573338509	0.00358358647314787	0.00413177789023238	0.0038201258181297	0.00421625053465229	0.00383480800065511	0.00395237008568742	0.00408762987483131	0.00395556019578936	0.00418498311267887	0.00312514167999403	0.00340075286382821	0.00411627437840772	0.00336198391845512	0.00392434761060356	0.0041457343028089	0.00416493484570652	0.0031573815936002	0.00424292431534981	0.00327652576656042	0.00341122689730955	0.0039358522603741	0.00419906780150949	0.00320453404440819	0.00416859612227198	0.00438253592197241	0.00392682383954037	0.0054324224559654	0.0039533452832855	0.00409523744329402	0.00417377693743148	0.00406003971228348	0.00403802663959762	0.00398218431927138
