"","ivy_17","korra_20","ophelia_20","kubo_21","franc_22","grogu_22","hamlet_23","franc_24","hera_24","ivy_24","kubo_24","ophelia_24","henry_25","kubo_25","ginger_44","iris_44","henry_45","korra_45","hamlet_46","joans_46","ginger_47","marshmallow_47","charles_48","grogu_48","hera_48","kubo_48","kubo_49","franc_50","kubo_52","kubo_53","marshmallow_53","ginger_55","ophelia_55","buddy_56"
"ginger_47",4.77571715938683,5.1041376162449,5.51985883914024,2.90223978458563,3.61385466065819,11.8111418606132,4.05008700419223,4.35268761480086,4.45076227369215,4.9690550391618,2.18321577140594,3.94008667255292,3.8528640049392,5.52809866817403,3.03357088319883,5.7883903469933,3.15668593585652,4.43126498095473,4.29627230878359,4.58915483875441,0,5.94437674578072,5.99690333787737,12.1669462236872,5.2817076527751,4.7293963284576,3.84819331953868,3.37467264573975,5.56362878741649,4.43057534595145,11.5617889889338,2.99922709777304,4.18834053356805,5.53734055924951
"marshmallow_47",2.11543307551031,1.85282785859377,4.19375899710733,4.3259524572396,4.42658606876676,7.64535697357503,5.135586424,4.04469425782246,4.77484250257655,5.79341002785577,4.19540214229062,6.15640708468546,3.47070271554595,4.44360469988681,6.84737662013233,7.11127493578153,6.64518991111313,3.57763994212364,4.5005056945824,5.49051589421701,5.94437674578072,0,6.23212957839885,7.85682769544186,3.87359131006548,5.23631075353429,5.27420737632964,6.6820985741834,2.06515682828952,4.13158113532473,7.44820611967528,6.7966119803224,3.66218090977991,3.61175157144844
"charles_48",5.40140814251923,5.99777188144022,6.14588219304526,4.52694243006308,4.78688150360019,10.1062682732828,4.32783866063215,3.23803080545314,4.28296926375598,3.12626456699499,5.81227588967645,3.91770518355654,5.54782376560713,4.70238802609097,5.45816243007076,3.49467083903228,5.47356802019733,5.24563773472614,4.42570431061271,5.42997122110758,5.99690333787737,6.23212957839885,0,10.3459722477511,3.77137453028128,2.99118877221364,3.75784954772641,5.38278849096147,5.84012494106813,3.87775432206238,9.8459164415774,5.38876509877588,4.67755525993304,7.18588122861527
"grogu_48",8.49005546251362,9.07499876235225,10.0814086641536,10.333363050746,8.84134553825452,0.916792184327524,9.44256415291094,9.16800608558525,8.55330385453365,9.98725953551282,11.088992940869,11.1804897836142,10.8598987615955,7.29743091731159,11.6898963870416,11.6227296277773,11.0660835906577,9.68784893964213,8.48443169740986,8.66833068598454,12.1669462236872,7.85682769544186,10.3459722477511,0,8.13513655831764,9.11424399082364,9.54981832423245,11.2603679786172,9.42636365793635,8.55461039553943,1.06294228784995,11.7235006603593,9.90669490994271,9.63071485668023
"hera_48",3.35999955548328,3.93244294670758,4.61124774950247,3.55191354079858,3.10694090967625,7.89417872648436,3.12656623444301,2.7076509502996,2.54695180042432,3.09397433135109,4.53912064440029,3.5155705814334,4.32614967548149,2.32403430503402,5.07487142644018,4.89649862208413,4.83592768409151,3.58004825931562,2.35186945811906,3.86927247879972,5.2817076527751,3.87359131006548,3.77137453028128,8.13513655831764,0,2.46872938960434,2.89308183084762,4.92293801520541,4.12305214816059,2.15872209286445,7.64336873521489,4.99531709050038,3.13971936357645,5.40938523231958
"kubo_48",4.36649204948616,4.9798071972792,5.42611331585923,3.32375959357153,2.62718951383354,8.84338962594786,2.43745308142548,2.29890731848661,2.33200637964711,1.9804432890492,4.63986281490283,3.08311068344773,4.93285884068807,2.60402640545728,3.93581102475329,3.57456437583425,3.74178655827163,4.09554092973067,2.42726418041386,3.36820719463598,4.7293963284576,5.23631075353429,2.99118877221364,9.11424399082364,2.46872938960434,0,1.89796699300232,3.80015631552896,5.2770280884099,1.97469991197109,8.58312067126792,3.84353845241923,3.88030286203009,6.10627350107798
"kubo_49",4.17184961302877,5.03527953161195,5.25213343701867,2.48104224215482,1.98389529017716,9.23266293416577,1.95664775777128,2.67748494048974,1.40517732284232,2.94087303737357,4.07416103642809,2.55925443642861,4.65208360957353,2.51820225504461,2.82016230955331,4.39926127932083,2.36343817882709,3.92190993982099,1.68244617456794,2.39148627973578,3.84819331953868,5.27420737632964,3.75784954772641,9.54981832423245,2.89308183084762,1.89796699300232,0,2.62063109418889,5.3919676450381,1.99205589936438,8.94415759136173,2.98578909202729,3.8407162722232,5.88778199854009
"franc_50",5.63385770874393,6.06896610146406,6.30354063777787,3.13047958324512,3.2772484734036,10.9916025192437,3.75414428026512,4.19382405068329,3.26595537741522,4.62108517824438,4.36495021000093,3.3000244285661,5.43533596547868,4.25935668088202,1.39616975811482,4.81193312635987,1.7292300108781,4.48203629113326,3.67827216843977,3.61925924790705,3.37467264573975,6.6820985741834,5.38278849096147,11.2603679786172,4.92293801520541,3.80015631552896,2.62063109418889,0,6.4419992147822,4.05735714988147,10.7023408682773,1.59236513734712,5.2802746399156,6.83816036957385
"kubo_52",3.08588952871762,1.47606013410994,3.8292768595282,3.83677729111621,4.98686151444483,9.3085000373051,5.54796315150717,3.91859143246692,5.28251443850397,5.66590830861226,3.74821491536859,5.54123804858682,2.38035321281214,5.07142391293287,6.49135136051308,6.19127021176788,6.68713751244698,2.68452599572341,5.09763427220415,6.3031864893996,5.56362878741649,2.06515682828952,5.84012494106813,9.42636365793635,4.12305214816059,5.2770280884099,5.3919676450381,6.4419992147822,0,4.42715651270348,9.10989572889956,6.34396544101093,3.45380365041063,4.0351576584994
"kubo_53",3.35666902154737,3.9572824457502,4.39444785874669,2.63497447265636,1.96709245836981,8.23991409838708,2.23297576268621,2.30704765605911,1.93374434822359,2.74825378197639,3.87169182204323,3.44304646319863,4.11119348856168,2.35991519698153,4.16807999747209,4.79651141292267,3.89229664041662,3.57397350286096,1.68698466961515,2.99642927276779,4.43057534595145,4.13158113532473,3.87775432206238,8.55461039553943,2.15872209286445,1.97469991197109,1.99205589936438,4.05735714988147,4.42715651270348,0,7.98180163641271,4.1207624592608,3.11792150717014,4.76876472350152
"marshmallow_53",7.91656861509277,8.70435103708101,9.6152417884232,9.82678624026073,8.20097577456799,0.489557266356483,8.75848915756257,8.66639792671781,7.90500158280842,9.4516427234355,10.5392503324793,10.679733779514,10.4122888832835,6.80011160500704,11.136241015774,11.2575846469136,10.4214691968431,9.36589288995534,7.82219065527478,7.92860292549542,11.5617889889338,7.44820611967528,9.8459164415774,1.06294228784995,7.64336873521489,8.58312067126792,8.94415759136173,10.7023408682773,9.10989572889956,7.98180163641271,0,11.2016882533052,9.37508168263463,9.0862278521862
"ginger_55",5.81978176539883,5.92284530461491,6.23139660248518,3.04725707241568,3.53007957271779,11.473570041997,4.11082137811091,4.28726681243128,3.80639559944414,4.37141556266625,4.06163639449331,2.86199862139501,5.12260993438994,4.6371002904504,1.16207211056034,4.51235223971928,2.21760380104142,4.27322383413588,4.0003832923104,4.25255693772462,2.99922709777304,6.7966119803224,5.38876509877588,11.7235006603593,4.99531709050038,3.84353845241923,2.98578909202729,1.59236513734712,6.34396544101093,4.1207624592608,11.2016882533052,0,5.01402832635058,6.90163885498076
"ophelia_55",3.18176270792551,3.21261372610729,3.8030970468702,3.08618583863811,3.66338018044497,9.61143231626929,3.74642828693881,3.37287911235358,3.9024325166686,3.89008857816583,2.97139323225386,3.9491406785984,2.8428769773543,4.38122340880466,5.14837974166045,5.49784573290999,5.09383060741947,3.59298844201874,3.56525271628341,4.81234979823507,4.18834053356805,3.66218090977991,4.67755525993304,9.90669490994271,3.13971936357645,3.88030286203009,3.8407162722232,5.2802746399156,3.45380365041063,3.11792150717014,9.37508168263463,5.01402832635058,0,4.2876713852526
"buddy_56",4.17045499444135,3.40174611886849,2.82172006351821,4.74152585322147,4.90361534098567,9.27868111386328,5.43414645951896,5.37445903737168,5.5341941674782,6.46673723324204,3.77264597947364,6.64874589667579,4.40910011774629,5.80342601640717,6.93466680439763,7.99132842335565,6.60122142554661,5.09221091634023,5.23540318729295,5.75509382803453,5.53734055924951,3.61175157144844,7.18588122861527,9.63071485668023,5.40938523231958,6.10627350107798,5.88778199854009,6.83816036957385,4.0351576584994,4.76876472350152,9.0862278521862,6.90163885498076,4.2876713852526,0
