"Taxa"	"buddy_11"	"joans_11"	"padme_11"	"ginger_14"	"buddy_16"	"buddy_17"	"ivy_17"	"lambchop_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"lambchop_18"	"franc_19"	"ivy_19"	"ginger_2"	"lambchop_2"	"ginger_20"	"goose_20"	"buddy_21"	"joans_21"	"franc_22"	"goose_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"franc_37"	"goose_37"	"grogu_37"	"lambchop_37"	"goose_4"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"goose_42"	"grogu_42"	"henry_42"	"ivy_42"	"lambchop_42"	"buddy_44"	"franc_44"	"ginger_44"	"goose_44"	"ivy_44"	"joans_44"	"lambchop_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"goose_46"	"ivy_46"	"joans_46"	"lambchop_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"ivy_48"	"joans_48"	"lambchop_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"lambchop_50"	"charles_51"	"franc_51"	"joans_51"	"lambchop_51"	"buddy_52"	"charles_52"	"ginger_52"	"goose_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"lambchop_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ginger_58"	"goose_58"	"goose_59"	"henry_59"	"padme_6"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"ginger_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"
"k__Bacteria|p__Bacillota"	0.560888888888889	0.529333333333333	0.572	0.846888888888889	0.0895555555555556	0.569555555555556	0.513333333333333	0.309555555555556	0.0135555555555556	0.290444444444444	0.700888888888889	0.409777777777778	0.682444444444444	0.677555555555556	0.676222222222222	0.0993333333333333	0.0617777777777778	0.691333333333333	0.757111111111111	0.466222222222222	0.582666666666667	0.680222222222222	0.595555555555556	0.153333333333333	0.597333333333333	0.622666666666667	0.611555555555556	0.61	0.676444444444444	0.618	0.727666666666667	0.338888888888889	0.402222222222222	0.842444444444444	0.578666666666667	0.603333333333333	0.632666666666667	0.0951111111111111	0.722222222222222	0.697555555555556	0.639111111111111	0.0793333333333333	0.590888888888889	0.192	0.118222222222222	0.702	0.0393333333333333	0.372	0.669555555555556	0.249777777777778	0.693111111111111	0.346666666666667	0.531777777777778	0.460222222222222	0.385555555555556	0.816444444444444	0.853777777777778	0.789333333333333	0.492666666666667	0.632666666666667	0.467333333333333	0.500444444444444	0.617111111111111	0.671777777777778	0.870666666666667	0.478666666666667	0.409777777777778	0.237555555555556	0.312444444444444	0.510666666666667	0.470444444444444	0.879555555555556	0.558666666666667	0.514	0.403555555555556	0.791111111111111	0.834222222222222	0.585111111111111	0.338222222222222	0.278444444444444	0.618222222222222	0.628666666666667	0.0817777777777778	0.675555555555556	0.679777777777778	0.765111111111111	0.594222222222222	0.434666666666667	0.687555555555556	0.922888888888889	0.823555555555556	0.724	0.547777777777778	0.502222222222222	0.312	0.398888888888889	0.760444444444444	0.724888888888889	0.894	0.307111111111111	0.827333333333333	0.428888888888889	0.665111111111111	0.654	0.618888888888889	0.358666666666667	0.749777777777778	0.554666666666667	0.588666666666667	0.819111111111111	0.697777777777778	0.200666666666667	0.494222222222222	0.678	0.104888888888889	0.624888888888889	0.837666666666667	0.640444444444444	0.365555555555556	0.331111111111111	0.684888888888889	0.152666666666667	0.696666666666667	0.477333333333333	0.292	0.844444444444444	0.651555555555556	0.678666666666667	0.724	0.284888888888889	0.760888888888889	0.352222222222222	0.736444444444444	0.370222222222222	0.637333333333333	0.683555555555556	0.280888888888889	0.240888888888889	0.0768888888888889	0.493555555555556	0.215777777777778	0.652222222222222	0.296888888888889	0.376
"k__Bacteria|p__Pseudomonadota"	0.243111111111111	0.293111111111111	0.105333333333333	0.0382222222222222	0.135333333333333	0.125555555555556	0.142222222222222	0.69	0.983111111111111	0.703555555555556	0.1	0.107555555555556	0.316666666666667	0.0995555555555555	0.0844444444444444	0.843555555555556	0.661333333333333	0.0266666666666667	0.0971111111111111	0.131111111111111	0.272444444444444	0.0486666666666667	0.237333333333333	0.801777777777778	0.131555555555556	0.147555555555556	0.264666666666667	0.0837777777777778	0.0206666666666667	0.150888888888889	0.0364444444444444	0.605555555555556	0.322888888888889	0.0255555555555556	0.138444444444444	0.295333333333333	0.112222222222222	0.861333333333333	0.0451111111111111	0.0364444444444444	0.17	0.897111111111111	0.244666666666667	0.700777777777778	0.860444444444444	0.203222222222222	0.0704444444444444	0.326666666666667	0.183555555555556	0.641777777777778	0.058	0.0437777777777778	0.0411111111111111	0.341555555555556	0.236222222222222	0.0157777777777778	0.0906666666666667	0.0785555555555556	0.244222222222222	0.0526666666666667	0.43	0.239555555555556	0.0935555555555556	0.214	0.0175555555555556	0.212888888888889	0.224222222222222	0.719111111111111	0.333111111111111	0.187111111111111	0.156222222222222	0.0228888888888889	0.185555555555556	0.0775555555555556	0.528222222222222	0.0364444444444444	0.102444444444444	0.0988888888888889	0.582666666666667	0.644666666666667	0.141777777777778	0.0524444444444444	0.885333333333333	0.0428888888888889	0.135111111111111	0.116222222222222	0.349333333333333	0.514888888888889	0.0682222222222222	0.00644444444444444	0.024	0.0846666666666667	0.142444444444444	0.433777777777778	0.514222222222222	0.497555555555556	0.119111111111111	0.048	0.0146666666666667	0.667777777777778	0.0362222222222222	0.120666666666667	0.0675555555555555	0.0864444444444444	0.0466666666666667	0.124222222222222	0.0362222222222222	0.303777777777778	0.0528888888888889	0.03	0.132444444444444	0.742666666666667	0.294	0.0213333333333333	0.873333333333333	0.0211111111111111	0.0206666666666667	0.0431111111111111	0.0528888888888889	0.608444444444444	0.042	0.787555555555556	0.108444444444444	0.383777777777778	0.646444444444444	0.0173333333333333	0.257333333333333	0.182	0.0431111111111111	0.496222222222222	0.144222222222222	0.537555555555556	0.0717777777777778	0.0546666666666667	0.214888888888889	0.198222222222222	0.634666666666667	0.560666666666667	0.219111111111111	0.434222222222222	0.758222222222222	0.0562222222222222	0.360888888888889	0.370888888888889
"k__Bacteria|p__Bacteroidota"	0.184444444444444	0.167777777777778	0.0946666666666667	0.082	0.572	0.156222222222222	0.338444444444444	0.000222222222222222	0.00288888888888889	0.00533333333333333	0.179333333333333	0.383111111111111	0	0.214222222222222	0.180666666666667	0.0497777777777778	0.269777777777778	0.260666666666667	0.143333333333333	0.185555555555556	0.134666666666667	0.266222222222222	0.165333333333333	0.0446666666666667	0.255777777777778	0.204888888888889	0.122666666666667	0.299555555555556	0.298	0.210444444444444	0.149111111111111	0.0544444444444444	0.244444444444444	0.131111111111111	0.243333333333333	0.0882222222222222	0.230222222222222	0.0435555555555556	0.205111111111111	0.246222222222222	0.186	0.0233333333333333	0.160222222222222	0.000555555555555556	0.0213333333333333	0.0801111111111111	0.778444444444444	0.285333333333333	0.145777777777778	0.106666666666667	0.216	0.580666666666667	0.386666666666667	0.171111111111111	0.252444444444444	0.153777777777778	0.0344444444444444	0.128333333333333	0.261555555555556	0.286444444444444	0.1	0.259555555555556	0.283111111111111	0.0777777777777778	0.108888888888889	0.299777777777778	0.365777777777778	0.04	0.341111111111111	0.299111111111111	0.345333333333333	0.06	0.255111111111111	0.378222222222222	0.0628888888888889	0.167111111111111	0.0604444444444444	0.262444444444444	0.0764444444444444	0.0691111111111111	0.227333333333333	0.312	0.0324444444444444	0.275777777777778	0.172222222222222	0.117111111111111	0.0542222222222222	0.0462222222222222	0.241555555555556	0.0653333333333333	0.149777777777778	0.182222222222222	0.309111111111111	0.0564444444444444	0.171777777777778	0.0695555555555556	0.117555555555556	0.223777777777778	0.088	0.0244444444444444	0.134	0.446444444444444	0.259555555555556	0.244666666666667	0.31	0.516444444444444	0.207333333333333	0.127555555555556	0.352444444444444	0.148	0.166888888888889	0.056	0.2	0.298666666666667	0.0213333333333333	0.251333333333333	0.130888888888889	0.310666666666667	0.567555555555556	0.0553333333333333	0.268444444444444	0.0566666666666667	0.193333333333333	0.122888888888889	0.0604444444444444	0.137111111111111	0.0882222222222222	0.136666666666667	0.224222222222222	0.213333333333333	0.0944444444444444	0.11	0.188666666666667	0.480222222222222	0.0866666666666667	0.115555555555556	0.0832222222222222	0.178	0.666444444444444	0.0542222222222222	0.0257777777777778	0.268222222222222	0.190111111111111	0.248222222222222
"k__Bacteria|p__Fusobacteriota"	0.00733333333333333	0.00666666666666667	0.226666666666667	0.0306666666666667	0	0.145333333333333	0.000888888888888889	0	0.000222222222222222	0.000444444444444444	0.00577777777777778	0.0868888888888889	0	0.00466666666666667	0.0495555555555556	0.00666666666666667	0	0.014	0.000444444444444444	0.204444444444444	0.00977777777777778	0.00266666666666667	0.00155555555555556	0	0.01	0.0213333333333333	0	0.00444444444444444	0.00355555555555556	0.00866666666666667	0.0745555555555556	0	0.00688888888888889	0.000222222222222222	0.00466666666666667	0.012	0.00755555555555556	0	0.024	0.00622222222222222	0.00288888888888889	0	0.000666666666666667	0.000777777777777778	0	0.0141111111111111	0	0.00644444444444444	0	0	0.0135555555555556	0.0226666666666667	0.0371111111111111	0.0153333333333333	0.109111111111111	0	0.000222222222222222	0.000111111111111111	0	0.0235555555555556	0	0	0.000222222222222222	0	0	0.000444444444444444	0	0	0.00377777777777778	0.00111111111111111	0.0142222222222222	0.00533333333333333	0	0.0288888888888889	0	0.000888888888888889	0	0.042	0	0.00733333333333333	0.0106666666666667	0	0	0.00377777777777778	0.0117777777777778	0.000222222222222222	0	0.00333333333333333	0.000222222222222222	0	0.00155555555555556	0.00555555555555556	0	0	0.00133333333333333	0.00911111111111111	0.00111111111111111	0	0	0	0	0	0.00555555555555556	0.00577777777777778	0.00133333333333333	0	0.00288888888888889	0.00422222222222222	0.00511111111111111	0.000222222222222222	0	0	0	0	0	0.00711111111111111	0	0.000888888888888889	0.00555555555555556	0.00244444444444444	0.000222222222222222	0	0.000444444444444444	0.00888888888888889	0.000444444444444444	0	0.000222222222222222	0.00177777777777778	0.00777777777777778	0.00466666666666667	0	0	0.000444444444444444	0.0326666666666667	0.0322222222222222	0.000888888888888889	0	0.02	0	0.0171111111111111	0	0.018	0.137222222222222	0
"k__Bacteria|p__Actinomycetota"	0.00422222222222222	0.00311111111111111	0.00133333333333333	0.00222222222222222	0.203111111111111	0.00333333333333333	0.00466666666666667	0.000222222222222222	0.000222222222222222	0.000222222222222222	0.014	0.006	0.000888888888888889	0.00355555555555556	0.00577777777777778	0.000666666666666667	0.00711111111111111	0.00711111111111111	0.002	0.0126666666666667	0.000444444444444444	0.00222222222222222	0.000222222222222222	0.000222222222222222	0.00533333333333333	0.00355555555555556	0.00111111111111111	0.002	0.00133333333333333	0.012	0.0106666666666667	0.00111111111111111	0.0235555555555556	0.000666666666666667	0.0348888888888889	0.00111111111111111	0.0173333333333333	0	0.00333333333333333	0.0133333333333333	0.002	0.000222222222222222	0.00355555555555556	0.105888888888889	0	0.000555555555555556	0.111111111111111	0.00955555555555555	0.00111111111111111	0.00177777777777778	0.0193333333333333	0.006	0.00333333333333333	0.0117777777777778	0.0162222222222222	0.014	0.0208888888888889	0.00355555555555556	0.00155555555555556	0.00466666666666667	0.00266666666666667	0.000444444444444444	0.00555555555555556	0.0364444444444444	0.00288888888888889	0.00822222222222222	0.000222222222222222	0.00333333333333333	0.00955555555555555	0.002	0.0137777777777778	0.0322222222222222	0.000666666666666667	0.00111111111111111	0.00533333333333333	0.00444444444444444	0.00288888888888889	0.0115555555555556	0.00266666666666667	0.000444444444444444	0.002	0.006	0.000444444444444444	0.000888888888888889	0.00111111111111111	0.00133333333333333	0.00222222222222222	0.000888888888888889	0.00244444444444444	0.00533333333333333	0.00111111111111111	0.00266666666666667	0.000666666666666667	0.00755555555555556	0.000666666666666667	0.0248888888888889	0.00177777777777778	0.00111111111111111	0.00333333333333333	0.000666666666666667	0.00111111111111111	0.004	0.002	0.00911111111111111	0.0206666666666667	0.000666666666666667	0.00311111111111111	0.00977777777777778	0.000888888888888889	0.00266666666666667	0.00288888888888889	0.000666666666666667	0.0117777777777778	0.002	0.000444444444444444	0.0955555555555556	0.0107777777777778	0.00466666666666667	0.00844444444444444	0.00244444444444444	0.00422222222222222	0.00311111111111111	0.00111111111111111	0.00711111111111111	0.000666666666666667	0.00111111111111111	0.00266666666666667	0.000888888888888889	0.000888888888888889	0.000888888888888889	0.000444444444444444	0.000222222222222222	0.00244444444444444	0.0622222222222222	0.0273333333333333	0.00155555555555556	0.00122222222222222	0.000444444444444444	0.0375555555555556	0.000888888888888889	0.000222222222222222	0.00488888888888889	0.0148888888888889	0.00488888888888889
"k__Bacteria|p__Mycoplasmatota"	0	0	0	0	0	0	0.000444444444444444	0	0	0	0	0.00666666666666667	0	0	0.00288888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0.00155555555555556	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0.000666666666666667	0	0	0	0	0.000222222222222222	0	0	0	0	0	0.000111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000666666666666667	0	0.00111111111111111	0	0	0	0	0	0	0	0.000888888888888889	0	0	0	0	0	0.002	0	0	0.00133333333333333	0	0	0	0.00244444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00155555555555556	0.000222222222222222	0	0	0	0	0	0.000222222222222222	0	0
"k__Bacteria|p__Campylobacterota"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000444444444444444	0.000444444444444444	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000444444444444444	0	0	0	0	0	0	0	0.000444444444444444	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0.000222222222222222	0	0	0	0.000444444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0.000222222222222222	0	0
"k__Bacteria|p__Deinococcota"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
