"","JarJarBinks_15","Kubo_15","Buddy_17","Iris_17","Ivy_17","Kubo_17","Lambchop_17","Padme_17","Wolverine_17","Buddy_18","Ginger_18","Hamlet_18","Hera_18","Iris_18","Ivy_18","JarJarBinks_18","Kubo_18","Lambchop_18","Wolverine_18","Franc_19","Ivy_19","Ophelia_19","Wolverine_19","Ginger_20","Goose_20","Hamlet_20","Hera_20","Iris_20","Korra_20","Ophelia_20","Buddy_21","Hamlet_21","JarJarBinks_21","Joans_21","Korra_21","Kubo_21","Franc_22","Goose_22","Grogu_22","Hamlet_22","Henry_22","Hera_22","Iris_22","Joans_22","Kubo_22","Marshmallow_22","Hamlet_23","Iris_23","Korra_23","Franc_24","Ginger_24","Henry_24","Hera_24","Ivy_24","Kubo_24","Marshmallow_24","Ophelia_24","Wolverine_24","Henry_25","Kubo_25","Ophelia_43","Buddy_44","Franc_44","Ginger_44","Goose_44","Iris_44","Ivy_44","Joans_44","Lambchop_44","Marshmallow_44","Buddy_45","Franc_45","Grogu_45","Hamlet_45","Henry_45","Hera_45","Ivy_45","JarJarBinks_45","Joans_45","Korra_45","Marshmallow_45","Ophelia_45","Buddy_46","Charles_46","Goose_46","Hamlet_46","Iris_46","Ivy_46","Joans_46","Lambchop_46","Marshmallow_46","Franc_47","Ginger_47","Ivy_47","Marshmallow_47","Buddy_48","Charles_48","Franc_48","Grogu_48","Hamlet_48","Hera_48","Iris_48","Ivy_48","JarJarBinks_48","Joans_48","Korra_48","Kubo_48","Lambchop_48","Marshmallow_48","Ophelia_48","Wolverine_48","Charles_49","Franc_49","Ginger_49","Henry_49","Iris_49","Ivy_49","JarJarBinks_49","Joans_49","Kubo_49","Marshmallow_49","Ophelia_49","Wolverine_49","Buddy_50","Charles_50","Franc_50","Ginger_50","Grogu_50","Ivy_50","JarJarBinks_50","Joans_50","Korra_50","Kubo_50","Lambchop_50","Ophelia_50","Wolverine_50","Charles_51","Franc_51","Joans_51","Lambchop_51","Buddy_52","Charles_52","Ginger_52","Goose_52","Grogu_52","JarJarBinks_52","Kubo_52","Marshmallow_52","Franc_53","Hera_53","Kubo_53","Marshmallow_53","Charles_55","Ginger_55","Iris_55","Ivy_55","Lambchop_55","Ophelia_55","Buddy_56","Franc_56","Grogu_56","Joans_56"
"JarJarBinks_15",0,0.2734375,0.47887323943662,0.549019607843137,0.526666666666667,0.366197183098592,0.838709677419355,0.838028169014085,0.463414634146341,0.761538461538462,0.57037037037037,0.354330708661417,0.403100775193798,0.486666666666667,0.453947368421053,0.457364341085271,0.409722222222222,0.827067669172932,0.458015267175573,0.507575757575758,0.451612903225806,0.304,0.496551724137931,0.467625899280576,0.607142857142857,0.373983739837398,0.390977443609023,0.553333333333333,0.547169811320755,0.32824427480916,0.569444444444444,0.39568345323741,0.53030303030303,0.714285714285714,0.507462686567164,0.397058823529412,0.56969696969697,0.537931034482759,0.575,0.451851851851852,0.461538461538462,0.623287671232877,0.566666666666667,0.451388888888889,0.425531914893617,0.580152671755725,0.455882352941176,0.575342465753425,0.54014598540146,0.474683544303797,0.566666666666667,0.458015267175573,0.401574803149606,0.450867052023121,0.5125,0.525547445255474,0.38,0.496124031007752,0.484848484848485,0.442748091603053,0.352941176470588,0.503311258278146,0.440993788819876,0.619047619047619,0.571428571428572,0.548387096774194,0.557377049180328,0.652439024390244,0.640287769784173,0.539007092198582,0.664335664335664,0.569832402234637,0.545454545454545,0.449275362318841,0.586776859504132,0.428571428571429,0.418918918918919,0.414473684210526,0.673758865248227,0.496402877697842,0.491803278688525,0.417647058823529,0.547619047619048,0.548387096774194,0.563758389261745,0.458904109589041,0.514285714285714,0.482758620689655,0.609929078014184,0.618055555555556,0.576923076923077,0.517730496453901,0.647887323943662,0.46969696969697,0.496296296296296,0.602836879432624,0.522388059701492,0.573863636363636,0.579831932773109,0.391608391608392,0.352941176470588,0.564705882352941,0.460431654676259,0.519083969465649,0.550295857988166,0.482014388489209,0.432624113475177,0.664556962025316,0.536423841059603,0.404907975460123,0.482269503546099,0.618705035971223,0.604651162790698,0.573643410852713,0.568345323741007,0.582822085889571,0.418604651162791,0.534883720930233,0.657534246575342,0.389312977099237,0.533834586466165,0.427710843373494,0.550632911392405,0.516339869281046,0.524475524475524,0.580882352941176,0.563492063492063,0.571428571428572,0.574324324324324,0.558441558441558,0.641891891891892,0.496,0.42,0.613333333333333,0.398496240601504,0.492647058823529,0.51497005988024,0.565789473684211,0.647435897435897,0.610687022900763,0.5,0.541095890410959,0.6,0.630872483221476,0.504132231404959,0.518518518518518,0.435714285714286,0.519230769230769,0.585714285714286,0.384,0.421768707482993,0.666666666666667,0.474452554744526,0.551948051948052,0.516339869281046,0.413793103448276,0.56,0.385542168674699,0.547169811320755,0.461038961038961,0.525,0.64963503649635
"Kubo_15",0.2734375,0,0.463235294117647,0.547297297297297,0.482269503546099,0.295454545454545,0.829059829059829,0.803030303030303,0.470588235294118,0.747967479674797,0.580152671755725,0.357723577235772,0.408,0.503401360544218,0.519480519480519,0.439024390243902,0.330827067669173,0.853846153846154,0.452380952380952,0.48,0.534591194968553,0.346774193548387,0.492857142857143,0.485294117647059,0.597014925373134,0.378151260504202,0.37007874015748,0.531468531468531,0.496644295302013,0.381679389312977,0.547445255474453,0.388059701492537,0.515873015873016,0.709459459459459,0.456,0.284552845528455,0.54140127388535,0.525179856115108,0.535714285714286,0.421875,0.468253968253968,0.624113475177305,0.575342465753425,0.446043165467626,0.371212121212121,0.590551181102362,0.485074626865672,0.553956834532374,0.503875968992248,0.44,0.58974358974359,0.488372093023256,0.40650406504065,0.508571428571429,0.470198675496689,0.488372093023256,0.383561643835616,0.479674796747967,0.480314960629921,0.385245901639344,0.330769230769231,0.446808510638298,0.521212121212121,0.619834710743802,0.541095890410959,0.546961325966851,0.548022598870056,0.645569620253165,0.651851851851852,0.492424242424242,0.656934306569343,0.526627218934911,0.522058823529412,0.443609022556391,0.598290598290598,0.443708609271523,0.43448275862069,0.386206896551724,0.646616541353383,0.46969696969697,0.447368421052632,0.392638036809816,0.51875,0.506849315068493,0.552447552447552,0.464788732394366,0.52046783625731,0.478571428571429,0.610294117647059,0.657342657342657,0.552845528455285,0.492537313432836,0.62962962962963,0.452380952380952,0.46875,0.549618320610687,0.447154471544715,0.556213017751479,0.553571428571429,0.372262773722628,0.356060606060606,0.572289156626506,0.521428571428571,0.504,0.574850299401198,0.466165413533835,0.402985074626866,0.621621621621622,0.524137931034483,0.408805031446541,0.455223880597015,0.565891472868217,0.570552147239264,0.560975609756098,0.545454545454545,0.573248407643312,0.424,0.532934131736527,0.669014084507042,0.341463414634146,0.507936507936508,0.441717791411043,0.539473684210526,0.482758620689655,0.510948905109489,0.569230769230769,0.55,0.558333333333333,0.583333333333333,0.557046979865772,0.633802816901408,0.466101694915254,0.435374149659864,0.641891891891892,0.365079365079365,0.465116279069767,0.55688622754491,0.544827586206897,0.649006622516556,0.622047244094488,0.474074074074074,0.507246376811594,0.6,0.641379310344828,0.473684210526316,0.480314960629921,0.406015037593985,0.486486486486487,0.56390977443609,0.347457627118644,0.357664233576642,0.621621621621622,0.46969696969697,0.578947368421053,0.523489932885906,0.451388888888889,0.581967213114754,0.418181818181818,0.526315789473684,0.466666666666667,0.468468468468469,0.641221374045801
"Buddy_17",0.47887323943662,0.463235294117647,0,0.541666666666667,0.507142857142857,0.472222222222222,0.8,0.813953488372093,0.537190082644628,0.645454545454545,0.596899224806202,0.424,0.519083969465649,0.475177304964539,0.52317880794702,0.454545454545455,0.493055555555556,0.779661016949152,0.503937007874016,0.458333333333333,0.556962025316456,0.496240601503759,0.507246376811594,0.604166666666667,0.536,0.471544715447154,0.514705882352941,0.525179856115108,0.568627450980392,0.489051094890511,0.496124031007752,0.514084507042254,0.495867768595041,0.671428571428571,0.53125,0.474074074074074,0.526315789473684,0.496240601503759,0.567567567567568,0.484615384615385,0.507936507936508,0.578947368421053,0.528985507246377,0.448529411764706,0.478260869565217,0.62992125984252,0.565217391304348,0.569343065693431,0.53125,0.52258064516129,0.584070796460177,0.549618320610687,0.51937984496124,0.585635359116022,0.560509554140127,0.527131782945736,0.547169811320755,0.508196721311475,0.542635658914729,0.523076923076923,0.517482517482517,0.482269503546099,0.551515151515152,0.65,0.514285714285714,0.566666666666667,0.584269662921348,0.606666666666667,0.606299212598425,0.496124031007752,0.612403100775194,0.547619047619048,0.526315789473684,0.536231884057971,0.605263157894737,0.5625,0.567741935483871,0.54140127388535,0.611111111111111,0.529850746268657,0.52991452991453,0.564245810055866,0.540880503144654,0.5,0.546762589928058,0.58,0.532544378698225,0.585034013605442,0.53968253968254,0.583333333333333,0.570247933884298,0.507575757575758,0.56,0.503937007874016,0.496062992125984,0.543307086614173,0.535433070866142,0.568862275449102,0.598214285714286,0.506849315068493,0.485714285714286,0.55,0.525547445255474,0.483333333333333,0.446666666666667,0.536764705882353,0.507142857142857,0.568345323741007,0.517730496453901,0.532544378698225,0.503703703703704,0.571428571428572,0.583850931677019,0.590163934426229,0.583333333333333,0.568627450980392,0.464,0.545454545454545,0.595419847328244,0.492424242424242,0.524193548387097,0.552325581395349,0.533783783783784,0.475177304964539,0.514925373134328,0.574803149606299,0.614754098360656,0.576271186440678,0.588652482269504,0.551724137931034,0.610294117647059,0.533333333333333,0.538961038961039,0.609929078014184,0.532846715328467,0.526717557251908,0.603550295857988,0.539007092198582,0.618055555555556,0.60655737704918,0.441860465116279,0.543478260869565,0.594594594594595,0.588235294117647,0.517543859649123,0.496,0.489051094890511,0.54,0.569230769230769,0.503937007874016,0.503401360544218,0.59047619047619,0.507575757575758,0.620915032679738,0.496503496503497,0.517006802721088,0.588235294117647,0.569832402234637,0.5,0.548387096774194,0.539823008849558,0.616
"Iris_17",0.549019607843137,0.547297297297297,0.541666666666667,0,0.506944444444444,0.551282051282051,0.878048780487805,0.888111888111888,0.51219512195122,0.807692307692308,0.654676258992806,0.507352941176471,0.561151079136691,0.325757575757576,0.550632911392405,0.57037037037037,0.542483660130719,0.880597014925373,0.444444444444444,0.484126984126984,0.56441717791411,0.569444444444444,0.276422764227642,0.638157894736842,0.6,0.507692307692308,0.524822695035461,0.325396825396825,0.619631901840491,0.58,0.601398601398601,0.572368421052632,0.627737226277372,0.647887323943662,0.643356643356643,0.547945205479452,0.496732026143791,0.539007092198582,0.625,0.6,0.594202898550725,0.617021276595745,0.328,0.533783783783784,0.550335570469799,0.636363636363636,0.630872483221476,0.288135593220339,0.633802816901408,0.422818791946309,0.639344262295082,0.589928057553957,0.551470588235294,0.576086956521739,0.627218934911243,0.579710144927536,0.527950310559006,0.459016393442623,0.614285714285714,0.605633802816901,0.556291390728477,0.461538461538462,0.532934131736527,0.677165354330709,0.645569620253165,0.380368098159509,0.558659217877095,0.566666666666667,0.673913043478261,0.648648648648649,0.62962962962963,0.502994011976048,0.662251655629139,0.535211267605634,0.636363636363636,0.56969696969697,0.547770700636943,0.609467455621302,0.563492063492063,0.590277777777778,0.587301587301587,0.578378378378378,0.474358974358974,0.530201342281879,0.575342465753425,0.605095541401274,0.382165605095541,0.554054054054054,0.602941176470588,0.704697986577181,0.702898550724638,0.462121212121212,0.690140845070423,0.526315789473684,0.612676056338028,0.553030303030303,0.545454545454545,0.478260869565217,0.641666666666667,0.526315789473684,0.506849315068493,0.347222222222222,0.545454545454545,0.627737226277372,0.60233918128655,0.633333333333333,0.506944444444444,0.614864864864865,0.65625,0.588888888888889,0.387596899224806,0.632352941176471,0.490322580645161,0.641221374045801,0.601449275362319,0.369565217391304,0.511278195488722,0.617977528089888,0.582089552238806,0.503649635036496,0.669014084507042,0.567415730337079,0.429577464788732,0.61875,0.566433566433566,0.491935483870968,0.6328125,0.619047619047619,0.503649635036496,0.666666666666667,0.522727272727273,0.610687022900763,0.565217391304348,0.705128205128205,0.62,0.433070866141732,0.601156069364162,0.441176470588235,0.535714285714286,0.666666666666667,0.489051094890511,0.531914893617021,0.627118644067797,0.595744680851064,0.588709677419355,0.614285714285714,0.570469798657718,0.619631901840491,0.451612903225806,0.537313432835821,0.522875816993464,0.649122807017544,0.560283687943262,0.652173913043478,0.3,0.516556291390728,0.661538461538462,0.591397849462366,0.575949367088608,0.509677419354839,0.575,0.664179104477612
"Ivy_17",0.526666666666667,0.482269503546099,0.507142857142857,0.506944444444444,0,0.469387755102041,0.808695652173913,0.863309352517986,0.566929133858268,0.777777777777778,0.680851063829787,0.525547445255474,0.492424242424242,0.439716312056738,0.626506024096385,0.511627906976744,0.5,0.826771653543307,0.5,0.389830508474576,0.645348837209302,0.503649635036496,0.437037037037037,0.608108108108108,0.542635658914729,0.526717557251908,0.466666666666667,0.478260869565217,0.506666666666667,0.537931034482759,0.568345323741007,0.530612244897959,0.504,0.62589928057554,0.548872180451128,0.524475524475524,0.398601398601399,0.446969696969697,0.633333333333333,0.492537313432836,0.4921875,0.519083969465649,0.43609022556391,0.540540540540541,0.485915492957746,0.579365079365079,0.628378378378378,0.453846153846154,0.503875968992248,0.363636363636364,0.58974358974359,0.555555555555556,0.558823529411765,0.573770491803279,0.5,0.566176470588235,0.525,0.504,0.580882352941176,0.529850746268657,0.553333333333333,0.510204081632653,0.573099415204678,0.596638655462185,0.520833333333333,0.461988304093567,0.470238095238095,0.534246575342466,0.610687022900763,0.503759398496241,0.573643410852713,0.403846153846154,0.511111111111111,0.572413793103448,0.586206896551724,0.53125,0.535483870967742,0.518987341772152,0.524590163934426,0.46969696969697,0.560975609756098,0.576086956521739,0.450980392156863,0.486111111111111,0.455223880597015,0.536912751677852,0.428571428571429,0.560810810810811,0.5,0.657342657342657,0.609375,0.396825396825397,0.587786259541985,0.58695652173913,0.46875,0.527131782945736,0.605839416058394,0.394736842105263,0.627118644067797,0.532894736842105,0.523809523809524,0.490445859872611,0.601351351351351,0.479674796747967,0.566265060240964,0.442748091603053,0.524137931034483,0.510948905109489,0.524137931034483,0.511764705882353,0.455223880597015,0.669064748201439,0.414965986394558,0.549180327868853,0.534351145038168,0.433566433566434,0.540740740740741,0.496932515337423,0.546153846153846,0.510948905109489,0.496,0.548571428571429,0.489795918367347,0.523489932885906,0.593103448275862,0.41025641025641,0.573770491803279,0.59349593495935,0.442748091603053,0.517241379310345,0.484375,0.516393442622951,0.525641025641026,0.66,0.579310344827586,0.476923076923077,0.622857142857143,0.413533834586466,0.532374100719424,0.643410852713178,0.507246376811594,0.608108108108108,0.5625,0.529850746268657,0.53781512605042,0.515384615384615,0.452554744525547,0.573248407643312,0.421487603305785,0.511450381679389,0.469387755102041,0.657894736842105,0.606896551724138,0.606451612903226,0.461538461538462,0.542483660130719,0.6484375,0.558011049723757,0.476190476190476,0.516129032258065,0.583333333333333,0.564516129032258
"Kubo_17",0.366197183098592,0.295454545454545,0.472222222222222,0.551282051282051,0.469387755102041,0,0.834645669291339,0.83448275862069,0.456,0.76865671641791,0.602836879432624,0.374045801526718,0.409090909090909,0.480263157894737,0.533742331288343,0.426356589147287,0.323741007194245,0.848920863309353,0.415384615384615,0.488721804511278,0.538922155688623,0.37593984962406,0.5,0.513698630136986,0.568345323741007,0.418604651162791,0.373134328358209,0.516778523489933,0.474025974025974,0.407142857142857,0.541666666666667,0.390070921985816,0.453125,0.713375796178344,0.454545454545455,0.330827067669173,0.481012658227848,0.47887323943662,0.529411764705882,0.433823529411765,0.430769230769231,0.586206896551724,0.530201342281879,0.445205479452055,0.36231884057971,0.538461538461538,0.492957746478873,0.537931034482759,0.454545454545455,0.409090909090909,0.508474576271186,0.485294117647059,0.455223880597015,0.488888888888889,0.407894736842105,0.474074074074074,0.38562091503268,0.5,0.477611940298507,0.424242424242424,0.405594405594406,0.456375838926175,0.49112426035503,0.598425196850394,0.476190476190476,0.494505494505495,0.485875706214689,0.584905660377358,0.580882352941176,0.444444444444444,0.626760563380282,0.488372093023256,0.42962962962963,0.431654676258993,0.577235772357724,0.412903225806452,0.413333333333333,0.409090909090909,0.615942028985507,0.456521739130435,0.446280991735537,0.431034482758621,0.478527607361963,0.463087248322148,0.464788732394366,0.409722222222222,0.465116279069767,0.476190476190476,0.529411764705882,0.60958904109589,0.557251908396946,0.456521739130435,0.6,0.474074074074074,0.455223880597015,0.553956834532374,0.503703703703704,0.508771929824561,0.558333333333333,0.340425531914894,0.323529411764706,0.506024096385542,0.506849315068493,0.465116279069767,0.526627218934911,0.430656934306569,0.369565217391304,0.557046979865772,0.448275862068966,0.409638554216867,0.464788732394366,0.6,0.521212121212121,0.53125,0.539568345323741,0.53125,0.412213740458015,0.457831325301205,0.620689655172414,0.395522388059702,0.480916030534351,0.441176470588235,0.496774193548387,0.470198675496689,0.464285714285714,0.562043795620438,0.565891472868217,0.479338842975207,0.527397260273973,0.493333333333333,0.576388888888889,0.488188976377953,0.403973509933775,0.623376623376623,0.460992907801418,0.485507246376812,0.534883720930233,0.468965517241379,0.612903225806452,0.590909090909091,0.460992907801418,0.513698630136986,0.601626016260163,0.56551724137931,0.471074380165289,0.430769230769231,0.39568345323741,0.483870967741936,0.514705882352941,0.403100775193798,0.394557823129252,0.633333333333333,0.467625899280576,0.535483870967742,0.470198675496689,0.450331125827815,0.573643410852713,0.409356725146199,0.512658227848101,0.414473684210526,0.491666666666667,0.620437956204379
"Lambchop_17",0.838709677419355,0.829059829059829,0.8,0.878048780487805,0.808695652173913,0.834645669291339,0,0.859154929577465,0.833333333333333,0.796875,0.827956989247312,0.820754716981132,0.838095238095238,0.865079365079365,0.881481481481482,0.789473684210526,0.84,0.56,0.843137254901961,0.771739130434783,0.885714285714286,0.803738317757009,0.883333333333333,0.837837837837838,0.793478260869565,0.804123711340206,0.828828828828829,0.882352941176471,0.833333333333333,0.826086956521739,0.838095238095238,0.841666666666667,0.764044943820225,0.871287128712871,0.791666666666667,0.834782608695652,0.848484848484848,0.792452830188679,0.774647887323944,0.80952380952381,0.791666666666667,0.852941176470588,0.870689655172414,0.811965811965812,0.840336134453781,0.8,0.822429906542056,0.862385321100917,0.791666666666667,0.845588235294118,0.794520547945205,0.795918367346939,0.821782178217822,0.884848484848485,0.842105263157895,0.854368932038835,0.872340425531915,0.829787234042553,0.778947368421053,0.823529411764706,0.84297520661157,0.864,0.856164383561644,0.8,0.817391304347826,0.905882352941176,0.875,0.858333333333333,0.764705882352941,0.803921568627451,0.784090909090909,0.853333333333333,0.796116504854369,0.859649122807018,0.791666666666667,0.855072463768116,0.863636363636364,0.854014598540146,0.816091954022989,0.786407766990291,0.80952380952381,0.885542168674699,0.881118881118881,0.872,0.849557522123894,0.844262295081967,0.893081761006289,0.866666666666667,0.833333333333333,0.763440860215054,0.7375,0.831775700934579,0.758620689655172,0.854368932038835,0.77319587628866,0.822916666666667,0.836734693877551,0.871621621621622,0.785714285714286,0.841269841269841,0.823529411764706,0.896551724137931,0.849557522123894,0.764044943820225,0.833333333333333,0.79047619047619,0.877049180327869,0.824074074074074,0.808695652173913,0.871794871794872,0.839285714285714,0.851063829787234,0.885714285714286,0.795180722891566,0.814432989690722,0.894736842105263,0.811881188118812,0.864864864864865,0.808510638297872,0.866071428571429,0.766666666666667,0.872611464968153,0.858267716535433,0.827868852459016,0.845454545454545,0.827956989247312,0.772151898734177,0.814814814814815,0.855855855855856,0.82051282051282,0.83,0.761904761904762,0.866666666666667,0.747474747474748,0.81651376146789,0.825242718446602,0.884353741496599,0.864406779661017,0.845454545454545,0.727272727272727,0.837837837837838,0.858407079646018,0.764705882352941,0.823529411764706,0.802469135802469,0.791666666666667,0.815789473684211,0.824,0.836734693877551,0.795918367346939,0.861538461538462,0.793650793650794,0.798076923076923,0.869918699186992,0.8828125,0.850393700787402,0.72,0.871165644171779,0.833333333333333,0.883211678832117,0.807692307692308,0.783132530120482
"Padme_17",0.838028169014085,0.803030303030303,0.813953488372093,0.888111888111888,0.863309352517986,0.83448275862069,0.859154929577465,0,0.875,0.833333333333333,0.839285714285714,0.859375,0.891472868217054,0.891891891891892,0.845637583892617,0.837606837606838,0.863013698630137,0.865853658536585,0.860655737704918,0.844827586206896,0.835526315789474,0.844961240310078,0.884892086330935,0.846153846153846,0.862068965517241,0.848739495798319,0.864661654135338,0.892086330935252,0.87248322147651,0.835820895522388,0.846774193548387,0.881118881118881,0.84070796460177,0.884297520661157,0.848739495798319,0.825757575757576,0.883870967741936,0.844961240310078,0.851063829787234,0.868217054263566,0.818965517241379,0.887096774193548,0.882352941176471,0.832116788321168,0.830882352941176,0.861111111111111,0.795081967213115,0.875968992248062,0.886178861788618,0.858974358974359,0.864583333333333,0.851239669421488,0.84297520661157,0.879781420765027,0.878205128205128,0.869918699186992,0.881987577639752,0.850877192982456,0.818965517241379,0.834710743801653,0.789473684210526,0.852112676056338,0.874251497005988,0.878787878787879,0.854014598540146,0.893048128342246,0.895604395604396,0.895104895104895,0.844036697247706,0.846774193548387,0.87719298245614,0.884393063583815,0.84,0.856060606060606,0.863157894736842,0.852564102564103,0.836734693877551,0.797297297297297,0.892857142857143,0.850393700787402,0.858490566037736,0.809248554913295,0.909638554216867,0.882758620689655,0.889705882352941,0.842857142857143,0.893258426966292,0.886524822695036,0.900826446280992,0.837606837606838,0.838095238095238,0.868217054263566,0.868421052631579,0.841666666666667,0.84297520661157,0.883333333333333,0.815789473684211,0.913294797687861,0.860215053763441,0.848275862068965,0.841726618705036,0.909638554216867,0.8203125,0.850877192982456,0.810457516339869,0.84375,0.871428571428571,0.887218045112782,0.871428571428571,0.820359281437126,0.847328244274809,0.81651376146789,0.914110429447853,0.869158878504673,0.847457627118644,0.909090909090909,0.844262295081967,0.888235294117647,0.900826446280992,0.84375,0.831858407079646,0.81437125748503,0.863013698630137,0.868965517241379,0.852713178294574,0.907563025210084,0.876190476190476,0.864077669902913,0.895522388059701,0.895833333333333,0.904761904761905,0.853211009174312,0.855263157894737,0.84,0.770491803278689,0.836065573770492,0.865030674846626,0.884892086330935,0.911764705882353,0.844660194174757,0.87218045112782,0.846153846153846,0.894736842105263,0.880952380952381,0.854368932038835,0.858333333333333,0.852941176470588,0.717557251908397,0.89344262295082,0.822033898305085,0.858108108108108,0.831325301204819,0.841269841269841,0.91156462585034,0.899328859060403,0.832167832167832,0.78125,0.815028901734104,0.841379310344827,0.89171974522293,0.848484848484848,0.890909090909091
"Wolverine_17",0.463414634146341,0.470588235294118,0.537190082644628,0.51219512195122,0.566929133858268,0.456,0.833333333333333,0.875,0,0.792079207920792,0.587155963302752,0.411214953271028,0.453703703703704,0.446280991735537,0.558823529411765,0.490566037735849,0.503937007874016,0.864077669902913,0.353535353535354,0.466019417475728,0.522058823529412,0.427272727272727,0.443478260869565,0.596774193548387,0.555555555555556,0.451923076923077,0.4375,0.504201680672269,0.577777777777778,0.512396694214876,0.547826086956522,0.479338842975207,0.523809523809524,0.7578125,0.509259259259259,0.47008547008547,0.562043795620438,0.570247933884298,0.5,0.495575221238938,0.509259259259259,0.627118644067797,0.428571428571429,0.491803278688525,0.524193548387097,0.558823529411765,0.563025210084034,0.504424778761062,0.54954954954955,0.514705882352941,0.435294117647059,0.544642857142857,0.452830188679245,0.56875,0.536764705882353,0.490740740740741,0.521739130434783,0.385416666666667,0.522935779816514,0.526785714285714,0.508064516129032,0.467213114754098,0.547945205479452,0.548387096774194,0.607692307692308,0.582822085889571,0.628048780487805,0.631578947368421,0.623853211009174,0.572649572649573,0.642857142857143,0.581699346405229,0.579831932773109,0.464912280701754,0.447058823529412,0.560283687943262,0.464566929133858,0.503703703703704,0.563106796116505,0.521739130434783,0.423913043478261,0.580246913580247,0.556338028169014,0.48780487804878,0.553719008264463,0.546875,0.555555555555556,0.491666666666667,0.559633027522936,0.632478632478633,0.596153846153846,0.482142857142857,0.621621621621622,0.432692307692308,0.535714285714286,0.576576576576577,0.527777777777778,0.567567567567568,0.539325842696629,0.484126984126984,0.432203389830508,0.546099290780142,0.529411764705882,0.537735849056604,0.608108108108108,0.554621848739496,0.457627118644068,0.65625,0.621212121212121,0.564935064935065,0.451327433628319,0.621621621621622,0.553956834532374,0.55,0.596491228070175,0.534351145038168,0.398058252427184,0.607843137254902,0.610619469026549,0.392523364485981,0.528301886792453,0.585987261146497,0.48,0.617647058823529,0.542372881355932,0.533333333333333,0.536082474226804,0.515789473684211,0.542372881355932,0.592307692307692,0.527272727272727,0.51,0.511278195488722,0.669291338582677,0.525423728813559,0.462962962962963,0.606666666666667,0.508333333333333,0.601626016260163,0.584158415841584,0.48695652173913,0.53781512605042,0.534090909090909,0.613445378151261,0.43956043956044,0.509259259259259,0.524590163934426,0.577777777777778,0.471153846153846,0.447619047619048,0.4921875,0.576470588235294,0.508771929824561,0.53968253968254,0.507936507936508,0.496062992125984,0.617647058823529,0.550632911392405,0.577777777777778,0.428571428571429,0.449438202247191,0.596153846153846
"Buddy_18",0.761538461538462,0.747967479674797,0.645454545454545,0.807692307692308,0.777777777777778,0.76865671641791,0.796875,0.833333333333333,0.792079207920792,0,0.6875,0.732142857142857,0.747747747747748,0.796992481203007,0.746268656716418,0.693069306930693,0.744186046511628,0.797297297297297,0.738317757009346,0.725490196078431,0.755395683453237,0.75,0.811023622047244,0.741379310344828,0.745098039215686,0.721153846153846,0.764705882352941,0.8,0.802919708029197,0.754098360655738,0.712962962962963,0.8,0.73,0.702970297029703,0.757009345794392,0.762295081967213,0.801418439716312,0.75,0.716049382716049,0.732142857142857,0.721153846153846,0.735849056603774,0.796747967479675,0.761904761904762,0.729508196721312,0.747368421052632,0.734513274336283,0.805084745762712,0.745283018867924,0.791666666666667,0.75,0.689320388349515,0.752293577981651,0.796407185628742,0.8125,0.794642857142857,0.802721088435374,0.754901960784314,0.721153846153846,0.719626168224299,0.753968253968254,0.786259541984733,0.781456953642384,0.770114942528736,0.745901639344262,0.853107344632768,0.820359281437126,0.815384615384615,0.767676767676768,0.747747747747748,0.747474747474748,0.80379746835443,0.741071428571428,0.795081967213115,0.761904761904762,0.80952380952381,0.807142857142857,0.791666666666667,0.762886597938144,0.775862068965517,0.741935483870968,0.818713450292398,0.812080536912752,0.793893129770992,0.775,0.803030303030303,0.815950920245399,0.785714285714286,0.771428571428571,0.742857142857143,0.659090909090909,0.786324786324786,0.697916666666667,0.738317757009346,0.692307692307692,0.75,0.752380952380952,0.85,0.771084337349398,0.783582089552239,0.7734375,0.835526315789474,0.743589743589744,0.704081632653061,0.691176470588235,0.758620689655172,0.806201550387597,0.779661016949152,0.758064516129032,0.815950920245399,0.743589743589744,0.75,0.838926174496644,0.75531914893617,0.754716981132076,0.811594202898551,0.743119266055046,0.798701298701299,0.759615384615385,0.769230769230769,0.693877551020408,0.817073170731707,0.772727272727273,0.740157480314961,0.769230769230769,0.8,0.704545454545455,0.758241758241758,0.8,0.779527559055118,0.781818181818182,0.712765957446808,0.785714285714286,0.72972972972973,0.76271186440678,0.73394495412844,0.824675324675325,0.792,0.809917355371901,0.707865168539326,0.730434782608696,0.773109243697479,0.7375,0.754545454545455,0.733333333333333,0.745283018867924,0.764227642276423,0.748091603053435,0.787037037037037,0.726415094339623,0.76865671641791,0.726027397260274,0.720720720720721,0.827067669172932,0.805970149253731,0.755725190839695,0.715909090909091,0.824561403508772,0.776119402985075,0.835616438356164,0.72093023255814,0.783505154639175
