"","buddy_11","joans_11","padme_11","ginger_14","buddy_16","buddy_17","ivy_17","padme_17","buddy_18","ginger_18","ivy_18","franc_19","ivy_19","ginger_2","ginger_20","buddy_21","joans_21","franc_22","grogu_22","henry_22","joans_22","marshmallow_22","franc_24","ginger_24","grogu_24","henry_24","ivy_24","marshmallow_24","henry_25","ginger_29","henry_29","joans_29","ginger_36","grogu_36","henry_36","joans_36","franc_37","grogu_37","ginger_41","grogu_41","joans_41","marshmallow_41","ginger_42","grogu_42","henry_42","ivy_42","buddy_44","franc_44","ginger_44","ivy_44","joans_44","marshmallow_44","buddy_45","franc_45","grogu_45","henry_45","ivy_45","joans_45","marshmallow_45","buddy_46","charles_46","ivy_46","joans_46","marshmallow_46","franc_47","ginger_47","ivy_47","marshmallow_47","buddy_48","charles_48","franc_48","grogu_48","henry_48","ivy_48","joans_48","marshmallow_48","charles_49","franc_49","ginger_49","henry_49","ivy_49","joans_49","marshmallow_49","padme_5","buddy_50","charles_50","franc_50","ginger_50","grogu_50","ivy_50","joans_50","charles_51","franc_51","joans_51","buddy_52","charles_52","ginger_52","grogu_52","marshmallow_52","franc_53","marshmallow_53","charles_55","ginger_55","ivy_55","buddy_56","franc_56","grogu_56","joans_56","buddy_57","joans_57","ginger_58","henry_59","padme_6","joans_60","marshmallow_60","joans_62","henry_66","ivy_67","franc_68","ginger_7","padme_7","grogu_70","charles_9","franc_9","grogu_9","henry_9","ivy_9"
"buddy_11",0,2.35983273002181,4.82375339638947,6.69432115409785,8.73036649289896,4.37965707327146,2.95936709604772,13.6319255783086,2.61627446418219,4.79083669439984,7.37048446040712,2.95485866794536,5.38462586674073,5.15674414396397,4.90768478022202,5.16801391790687,5.45626419167755,4.22805706842185,10.2475951336564,4.25559600740515,3.01557994053698,5.11734831193649,4.3919964220891,5.03118195622337,3.08921591103253,3.6982316572341,5.20821170247096,8.68283320515961,3.56267428194088,5.68933871514569,4.06822699614381,4.72609446152037,5.31396714758683,11.2199857843738,4.67521732164021,5.27449268911984,4.6494092097125,12.2437170786305,2.58425520016443,10.7431015122102,3.58059325983462,9.10791585943074,4.2179695699062,7.80580947518105,6.54546993275771,11.3608062220265,5.45564572394608,6.68931276949377,6.00523684171072,4.12934193267705,5.39888644065545,5.32448276834987,5.00676860833162,4.55432792886986,5.4628959966888,5.52008905636588,6.08432623657798,5.33927126131063,8.55253792371233,6.2533029022677,5.2272552498839,5.16266116083243,5.03423841916642,5.08430688704119,5.26415589134771,4.29023387105386,4.85141180818383,4.02155743288563,6.22888109925682,5.92651946616041,6.76153420838109,10.7033401734865,4.91535162865434,5.28761326394521,4.94837942371914,2.90541134743588,9.28160037908766,6.48421192649226,5.78941257730148,5.80319932696172,4.24730081071001,5.38548324024791,3.41851659328952,6.39291485907868,5.41765918854536,4.42404585484195,5.9921223193137,5.61918687762931,6.93841170393517,5.76226535820032,5.31928921370507,4.58792047550566,6.08913072697402,6.27135907832113,4.89373084205443,6.16310458673149,5.4038559116977,8.58069074305372,4.09596258911431,7.56578601494055,10.0059348326617,6.98938635147582,5.92771170620645,5.90288959730196,3.89176873329428,5.04630011089152,8.59611627314614,5.27559200708342,5.09070755696689,4.15797624302874,5.50093574353601,5.17766798433349,7.05463517561576,2.89271164076832,4.3174218037924,5.0182961728498,6.94638176224773,2.79077555627983,3.00987758181503,3.62985660325463,7.46108560556211,5.45311150218256,4.14877890965395,4.13053106813187,4.00663169631408,2.72505852578923,5.40865914528671
"joans_11",2.35983273002181,0,5.10440902254385,4.7591718430834,8.63732519306083,4.79544114916181,3.49661098601948,14.1798955687846,2.86404487204921,3.01347547663904,7.61312789851578,3.00664553441682,5.32875625740386,6.75268709340522,3.99273018725792,4.2898105183846,4.22583872743493,3.01600995807644,10.4218899877918,4.54057623095441,2.54254327609948,3.50126065257488,4.17238272070701,3.77395988105461,2.94294450622344,3.58742531772217,4.9122060372411,8.71726730467236,4.09340221312615,4.03299015462583,3.83353092345239,3.11412044013039,4.84816110378304,11.4628909411595,3.81388977451682,3.4958891749475,3.62973447575737,12.524922544571,3.42892105235768,10.9065964144308,3.81361711356375,9.10264371131961,5.04902090511493,7.83258115560788,5.5391945406243,11.8101767003556,5.06172096304194,7.00392741004771,4.53258729774877,2.69591261385092,4.13780057476977,4.34796559981704,3.43383577528585,4.16704401437423,4.03029293378095,3.81348715202226,5.86432715822453,4.22711718137481,8.55678915473368,5.75452407862969,3.89235814229389,3.2399961855518,3.65071057564816,4.06499724865948,4.31425594229438,2.76797252088006,3.5608043392632,4.90309791584464,5.59746368110396,6.01828221545191,6.20668944917904,10.9063481435092,4.19067243718377,4.60296662436217,4.49054723889125,3.04355341622489,9.2113177556952,5.89049087246685,3.73738406281706,4.3919017734132,3.01424853697586,4.37189011929597,2.64155661370212,7.95714755079779,6.11733107405705,3.97762267521588,4.5064382103247,3.76697850400352,6.62487978705078,4.22267871295254,4.22438705596652,4.59330960116372,5.44411281162535,5.62743763304767,3.72449667998271,6.47913532726326,3.83195256864862,8.58822023925755,4.24948242770819,6.84199148821236,10.1950512764881,7.45224119156405,4.31492068031732,5.73572083748074,4.37116241391501,4.11202617332558,8.67734625937132,3.36285796057676,4.17270584389045,4.53795088680099,3.72848118452542,3.33877690091538,8.49908467288618,1.5372968228643,5.41900056226578,2.90991947552368,6.869750762538,2.95470083420949,1.52504817984597,4.92812884754906,8.84448357371076,6.32692841692676,5.59142266150655,5.56935434311947,3.58303762473798,4.35003682550123,6.31871002108279
"padme_11",4.82375339638947,5.10440902254385,0,6.34258062223786,9.81110142199258,4.5340991122145,5.73997558167309,15.2747104789377,5.48266232710436,5.48164781849886,6.67147917451945,4.74698809233156,5.06735296791164,8.36926389842718,5.64012401278817,4.90107556982683,5.5503176468696,5.38671307333956,11.6184384963892,5.65418811624864,4.77403699599046,6.00136294697379,4.91152775131095,5.71428963137348,5.69838951880846,5.07462945549538,4.93118723882576,10.0105105916111,5.44774743160194,5.96789414326286,4.97125704174101,5.54051163164957,5.60224991902504,12.5247891891693,4.99824916758461,6.33480658317211,5.11518412224558,13.5238615551019,5.44357262852256,12.1087343630243,6.3095571691025,9.82045597375252,6.06493851183648,9.26821045221592,5.9258254886026,10.4031460399315,5.99811688422721,6.75520716786283,5.89914323572869,5.39236958370866,6.51937060607547,6.24613542871419,6.05483271427349,5.52639036394202,5.69534323383405,5.82371188432381,6.80204006049404,6.59809718462612,9.9183757882168,6.73618539404713,6.21730633527149,5.5939271450035,6.1616486886031,6.55538570386204,5.50686246207709,5.46395951556948,4.40360268865813,6.65672117619143,7.32010800117466,4.64306929805038,6.71349777436021,11.9683189444153,5.53054421521365,5.30470131063829,6.39442619177165,5.73650476506511,9.25970731927892,6.81244422952039,6.18459421218752,5.77039069909663,4.5511321551256,6.3115597581073,5.46288471682326,8.39026532826669,7.43379909888126,4.87895147877841,6.09023991386208,5.91767693678054,8.27775956322331,5.82685395020358,6.28456364973222,5.00305487093647,5.94352616453427,7.21179734706033,5.32173968500218,6.76686671803646,5.77661145491586,9.87773936098253,5.88622095433234,7.1469734076833,11.3589891373391,7.93097884157434,5.89065007402477,6.70776601675735,6.73121555947719,5.42957620333822,9.87174049658954,6.08891994297766,5.9600438315598,6.94011606448243,5.88642085540574,5.79879684552346,8.30861317376561,5.39284121958666,7.33059552414995,6.27110213810857,6.57834443760753,4.37896239808494,5.19376744384487,7.02174131706841,8.25256378269204,7.76407772626364,4.76568687563866,7.89498874299212,5.36426776224289,5.15578831474453,6.41936909591389
"ginger_14",6.69432115409785,4.7591718430834,6.34258062223786,0,10.8947908809039,7.09791216371906,7.34763153678505,17.1755519917886,6.51239802093073,3.47002040777866,8.80014368443679,6.15400346277631,6.7761840866645,11.071576101544,5.67843000833442,5.23615951578567,4.01954357837802,4.93094247335098,13.1618865108122,7.28135758370777,5.0394474920619,4.23004273849174,6.22737751850541,4.77515025289938,6.45896981395955,5.95674996295528,6.26314375364757,11.3395297025965,6.89671889568838,3.11815286905584,5.53726737134777,4.10930433812155,5.7466486663461,14.1843532658777,5.03732798175603,4.33797703103186,5.01560745850754,15.2546070195268,7.34781477889921,13.6280098027611,7.67269936620871,11.0466082565653,8.12375932956849,10.5719048316404,4.72696146358104,13.130150559497,6.93432429582569,9.36163479012065,3.25552878634743,4.48682173141059,5.62284760622795,5.87901131091339,4.52258508851944,6.15779119776321,3.60390969725926,3.02805261594515,7.81402787339532,6.00939968375057,11.1991946888092,7.19490967612594,5.20331651252487,2.67204468676888,5.09282863137606,6.25026641600285,5.21223264530302,3.4735729443288,3.48576645145194,8.66003714111398,7.67441145774864,7.01965877603301,6.87738646654213,13.5749668849631,5.59471786914891,5.76052429610387,7.16271230795771,6.7461080453648,10.6298392884442,6.99920915305378,1.88199836626987,3.58287823752981,3.72391976276566,5.88200412024913,5.73110515902332,11.7842495394361,9.46878839451685,5.56082186332806,3.60090336588009,2.36600481691427,9.03476782125833,3.21854596533069,5.68222161857938,6.75592874062998,5.88626506051225,7.40082208198084,4.49260198413861,8.82274692481073,3.49611819205558,11.1489976424444,7.08677008357685,6.43560788251254,12.9401225564426,10.1460055272127,2.83557728585307,7.94918071847973,7.93119905958797,5.1584955319034,11.2922476609473,3.16290068239748,5.90193307779553,8.15808207551935,3.22130671753516,3.61125292588016,11.8913966084018,4.79443597514953,9.3972250227308,3.51727570920362,7.94096787095022,5.81186656638589,4.60974885639916,8.90261837825796,11.9529688057842,10.1141163283043,8.64751555369953,9.88166043473171,6.43100357901596,8.15118816959036,8.84756424461588
"buddy_16",8.73036649289896,8.63732519306083,9.81110142199258,10.8947908809039,0,7.31872840910889,6.68356547573731,11.1066708458941,8.72825087428354,7.93537809526608,8.23823972863116,7.58682387958862,7.08890462942338,8.39740680262831,5.54556321297541,7.47627476419924,9.84593301073117,6.55685554141801,3.62238503211451,6.23053271744224,9.12719572510639,7.06665563500953,7.10524187661869,6.72597145236185,6.65093533161194,7.8104859496044,6.80507422968333,2.63440270723655,8.6917822944866,8.61221768905085,8.84429922237265,7.61684364656421,8.45655603843321,4.20698925045435,6.6754165171281,7.18709863514447,6.79360936896661,5.11269042497956,7.27991248578699,3.9233322987026,6.38368403869637,2.86207731841066,7.57657878985615,2.23692823098414,8.78806358068586,11.1667187785726,4.83882926103439,6.59639295910706,9.03129844954402,6.99593105063889,5.63527193776437,5.53625133653173,6.88424975817099,6.40228520410991,8.53032410181398,8.43937110804976,6.96415430949703,5.44616668374398,2.49627151370566,4.73629420795054,5.91067797649559,9.17802245395854,6.30427586308227,5.3139770485186,6.77701042232878,9.71992247269223,8.57083097503716,6.12721812609712,4.20949827713893,8.56180214177403,6.51769370087207,3.57557334355107,6.98079676984749,7.07878729541494,4.57723893701312,6.92062789890415,11.3789476167728,5.4896536924018,9.39048720347285,8.5565196786819,9.21516980167108,5.49777429666553,6.40893686246226,7.57492122823155,6.44450246025157,7.44137115318381,8.82794588186152,9.14731947244727,3.01377160034238,8.87847093017291,5.56314168196601,6.0252084160973,7.75252156665458,3.92713474576955,7.21751924348377,4.8860144702378,8.12650662781175,2.17650432535373,6.35238539549864,8.88010853425283,3.42586207039667,5.44504088743724,8.990063854289,4.05328473779694,7.93633290361228,6.52460916888186,2.18208291927069,8.84789395626716,5.40768528045816,7.17602569214941,7.87146980640133,7.53705288588544,8.01471706019427,8.52312485672566,7.10454297514867,8.54254750836169,7.00800043029695,8.85936954151827,7.97903133120203,8.91599993101796,8.83313441232947,4.8121422458955,10.1399297802593,9.31659987606033,5.75496506264241,8.96188517015579,7.66345975196157
"buddy_17",4.37965707327146,4.79544114916181,4.5340991122145,7.09791216371906,7.31872840910889,0,4.37544743802461,13.5179383527569,5.1510132097966,5.09623789544299,4.73912733180269,3.99325746116456,2.9429534223973,7.02874138273649,4.03815395488571,3.26265609409172,6.26824944758199,4.2490454941968,9.01112879622959,4.23744426145501,4.61029079149992,5.12990020434639,4.00285244141556,4.75151901395384,4.39359233574144,4.44899959141627,2.68303161511045,7.32258880987094,5.18390941749997,5.88556661162204,5.04606851790212,4.60175745837281,5.52518477884874,9.85247176773132,3.7006916625053,5.37480384395567,4.10529089784145,10.9083918725544,4.2304193315879,9.51624197463836,4.43678453058248,7.65919151625983,5.0826394232801,6.76674423743946,6.00797182417136,9.6087896446182,3.70761153379087,5.49514941259944,6.14639158593604,4.40865748744647,5.01471138818371,4.81316049850472,5.11843144002836,4.42167782852016,5.64853073223492,5.6867290686611,5.95375051703035,4.99331685462199,7.40463658189531,5.04706870297908,4.85526480711437,5.82331527102248,4.87784238465858,4.8029760278581,4.66401849862034,5.88530857718362,4.61075816702544,5.00494631534614,5.31614945602317,4.31524619453324,5.74467391641634,9.37830341776295,4.79984945791124,4.3714967445748,4.22139035722808,4.44490494288774,9.72484940266042,5.3863154224846,6.31253902520759,5.8166316487107,4.98985933757774,4.82814161354922,4.23142066832384,6.75432030040791,5.79517407054184,4.20497930907245,6.17026812018902,6.09741112267591,5.97191063310252,5.95155265003264,4.80866223183735,3.47451550645394,5.59769619441505,5.29728024996565,4.66945060567359,3.80259912996052,5.52755410195865,7.27927485156338,4.56854848721269,7.14306822083602,8.78344779319886,5.8307726690237,6.07502825534948,4.41599290479997,5.72916052824405,4.19527176954204,7.29733662461107,5.93735110174485,4.41799503754177,5.64643956089063,5.48545774639238,5.08977817044022,6.7763367751315,5.01922670899118,5.73959798506376,5.83216025019306,5.52546298531659,4.12026796456343,4.60687025943235,6.30358929827755,6.84967223205947,5.64829208318714,6.00178646290777,6.94675714041041,3.31407536859011,4.56534401513283,4.2037437383292
"ivy_17",2.95936709604772,3.49661098601948,5.73997558167309,7.34763153678505,6.68356547573731,4.37544743802461,0,12.448415169542,4.15878278787971,4.85739512472635,6.45546702352,1.99584335683362,4.66200908419196,4.69367825192404,3.72594837139374,5.23091002280291,6.51934019896432,3.22761197650651,8.28200952994628,2.43565687766462,4.06456758628009,4.7540483823913,3.13247116776078,4.30817067736379,1.90903161931514,2.95337984120275,4.41231044530417,6.69786253958829,3.24151407197363,5.65371287090326,3.82275999840972,4.82676384879782,4.44497025927245,9.21426526561929,3.68763942566778,4.97518946777369,3.83538586833837,10.2047871232987,1.64403904696324,8.77503955264049,2.82796394641982,6.89849696239285,2.77125182993156,5.77662744408104,5.92433012783395,10.3651261803932,3.80206537528695,5.70846663911542,5.86055649404912,3.42511085963055,4.35436343643589,3.76669961297691,4.56196453525386,2.85205607750012,5.26498480339513,5.48473649252693,5.11470773054983,4.29119733348519,6.58766400255648,4.34859596096351,4.2239479554405,5.62168536108308,4.35089763697559,3.96854157392479,4.21409365483863,4.80132859328381,4.91634775863877,2.13886368831262,4.72087935838168,5.59544214005695,5.15441097765811,8.64734980410708,3.83320243665611,4.42616617554121,3.65118253815347,1.70501660950943,8.97121430604224,4.65916910400882,6.10656960351722,5.46885299624922,4.62900262850847,4.06774145311411,2.24842956488864,5.31029246574806,4.60059375414468,4.54242656532553,5.66039064859289,5.8626965700672,5.0724536264403,5.5819484106985,4.16696374127773,3.74999059933571,4.96226366626462,4.43164525202911,4.2483321556105,4.70222025804297,5.25835406696087,6.58633912489217,2.39168776884638,6.60213768551154,8.06150736027156,5.17454900224913,5.74788636880007,4.1181108071651,4.17018577404544,3.94150589414393,6.5993984808527,5.66699202643171,3.90526126844169,4.29767541858831,5.19074496266427,4.87985624170033,5.91684387543748,3.93504929809502,2.81768588725541,5.35606029816682,5.40207429212128,3.6493978568585,3.2461382593238,3.59415075479869,6.50484239964283,3.65904923884731,5.27995232569179,4.49053990071469,2.92482552217803,4.10502576227618,4.60946125925797
"padme_17",13.6319255783086,14.1798955687846,15.2747104789377,17.1755519917886,11.1066708458941,13.5179383527569,12.448415169542,0,13.8722058351791,14.7151370466757,14.6165932267656,13.5313640538667,13.7814160708923,11.684338008823,13.1860848792552,14.1549781299714,15.8120138540475,13.5326553740797,10.3432195145257,12.8768178212388,14.7027119468941,14.2586830930571,13.6714214633262,13.9889756286218,12.8578824062216,13.9845658925382,13.6313821610898,10.5811262010673,14.0899746191141,15.5753576995463,14.8435905392972,14.3380187001293,14.9236976616362,10.4214675826914,13.8767645227609,14.1196768751531,13.915957549036,10.5302369750754,12.6518482078137,10.3655940132288,11.9902280354027,11.7943755765512,13.1579117193217,10.6730991020686,15.6622238431927,16.1166039233281,12.6934998834607,11.7685440189062,15.9585051642219,13.8017781375385,13.2127583320061,13.1803642326111,14.0087886198547,13.4135881315688,15.4353072897304,15.3977281711724,12.2820699501649,13.0244073355286,10.6101664765859,12.9474581975002,13.4623498891043,15.4407205257931,13.5757736192414,12.7300783546192,14.078957529185,15.6015773913023,15.0982129372336,11.8444837076513,12.1188922644184,14.8239068840293,14.1167883617347,10.4257045538045,13.9809167171391,14.0666168525524,12.0931840019291,12.7908204028535,14.594433115142,13.390916098159,15.9397656038503,15.5246640554245,15.2898671209002,13.17006622527,13.0262521896213,11.539613267867,11.8641640814952,14.0396730511011,15.6535536913584,15.8486099691945,11.3805943990552,15.6560426350314,13.2951566515196,12.9478679341479,14.8020079719682,12.394055499385,14.3402141275325,12.1859656848246,15.1584972393144,10.7165628248199,12.904748801244,15.856274390439,10.3602921653842,11.9840021987761,15.8367681048345,11.9800377759721,12.9312884025689,13.8176071559075,10.6414050083475,15.3086714389476,13.0842065764939,12.5487295678886,14.9723008764903,14.4355776627254,12.1136886248228,14.2916413009641,11.8309122546851,14.8216840031627,14.1186537461348,14.1369743196617,14.0555900626986,13.0226538391597,13.0090243128557,10.6426874729013,14.5071119478602,12.6374008226306,12.5496904401699,13.2594446730633,13.4414874365784
"buddy_18",2.61627446418219,2.86404487204921,5.48266232710436,6.51239802093073,8.72825087428354,5.1510132097966,4.15878278787971,13.8722058351791,0,4.2064849694278,8.30110516387648,4.02979961306667,5.91327532751887,6.66428433884936,4.89256568004756,4.90649492703696,4.17313697156619,4.35812334240934,10.0199263212915,5.51778974219253,4.45912957852277,4.48947569091563,5.2734805085087,4.54196086673668,4.40910157404345,5.10011959777637,5.77837169025978,8.54895672514285,5.51844336018984,5.33851394976723,5.24602316344039,3.92662514780981,6.31636902471243,11.0711716171152,5.18065200956625,4.59160911293806,4.71806093040882,12.1334520709644,4.42587236980334,10.5140978308031,4.47798566730027,9.38432259400463,6.02596324911557,7.67123892874806,7.06695118796976,12.1450419897207,5.65432025101571,7.17352164784099,6.05603557556109,4.25489276260857,4.87706460245742,5.40106154282794,4.27510649701001,5.27120258667315,5.80274067776598,5.14355284375116,6.46567415793083,4.64620877738906,8.28355535465087,6.54177906399336,4.88002122503691,4.78953887378827,4.32336515732191,4.49320222227195,5.30316946487781,5.11034317299448,4.86702237620879,5.50650424205874,5.90338785065459,6.4902153306716,7.17100139564926,10.5606544479029,5.30891252270283,5.40702155049709,4.92621487499054,4.45256975994706,10.0622211620068,6.76883595172934,5.43009249627631,5.82506412088978,4.55485886878324,5.05563230272122,3.80230865982933,7.87117074604333,6.55492301022156,3.40981277644873,5.87835028073678,5.20827201188797,6.55788379422022,5.60927880074586,4.88928617162194,4.38367344774567,6.60038564835097,6.12533683458457,4.75024016480493,6.37678104895231,4.96013346841672,8.35873443504958,5.35821116018774,7.89303739303518,9.74232665973801,7.57853715827012,6.00155199669059,5.95257787921272,5.23849630240696,5.35390271843461,8.38497472191526,4.36519526138728,4.71639702747592,4.73766091972474,5.24819111081438,4.7982236586206,8.64167132365541,3.11298849380931,5.97887127411648,4.4560537049445,7.89551102851774,4.50850166236685,3.89874522843326,5.79291556284766,9.11307754579367,6.02309870242411,5.49873575198022,5.98814454634843,4.20270300158967,4.37513936476753,6.97868491201198
"ginger_18",4.79083669439984,3.01347547663904,5.48164781849886,3.47002040777866,7.93537809526608,5.09623789544299,4.85739512472635,14.7151370466757,4.2064849694278,0,7.32748327445139,4.00082606536022,4.81330127894077,8.77232890770285,2.71442774274195,3.33230331894819,3.13626221274605,2.35374635703226,10.1050065663159,5.03680521338524,4.0533789632728,1.21142769118707,4.20832703898028,1.96968925083033,4.21869976316359,4.26876787982452,4.37105344191287,8.33932672155253,5.50900985950446,1.92636616227075,4.30963153083307,1.24592812070205,4.71550655073052,11.1473629065412,2.9630145683174,1.75173486154929,2.40913946427835,12.2456026223917,5.19640123011882,10.5803216533785,5.21739472218782,8.38795669169729,6.23882541366702,7.49901495579649,4.3198843720045,11.6703440915367,4.17416613523081,7.09024466715691,2.85247550620241,2.03086163455087,2.70070955188808,3.30259877292155,1.38780058247824,3.9782380958812,2.67384168814037,1.58482511171545,5.78638708600231,2.85310279526301,8.11409988599709,4.73548158989328,2.31902395927099,1.7800055380579,1.95775885446411,3.06888121847396,2.94380509996252,3.42504277966509,2.18923531354829,6.20501425230621,4.75124349169053,5.57574447878219,5.14114638590973,10.5418534544421,3.28709740327936,3.64529467457705,4.17309124006069,4.61425857470829,9.54021587935481,4.8447515041417,1.98146712011571,2.74463204947507,2.81461007690565,2.97223083386324,3.00088926345933,9.33230547063641,7.06825894290509,3.0042588563872,2.88972947862743,1.74379452028511,5.95686660791311,2.56639313980068,2.66022345365343,3.93263889342169,4.4611986941803,4.5527209720007,2.08857287576982,6.06953033987262,1.61912201419647,8.08811327929741,4.85181735321073,5.66979965632798,9.85122194101421,7.38098259372357,2.70170351410737,5.00758010236186,6.04664710826458,2.91963862952174,8.19765133688353,1.33029731854334,2.8147053198148,5.79334957405727,1.56672652313199,1.3393595688452,9.63886100638285,2.93215114238562,7.1027249739081,1.93614022230271,6.25394431242155,4.51711665784162,2.90080559996825,7.19568353348245,9.92919800895863,7.20692974462754,7.17318097795727,8.02203877380356,3.56082014695529,6.44738310203611,7.03017092897672
