"","wolverine_1","hamlet_11","joans_11","ginger_14","kubo_14","wolverine_14","kubo_15","ivy_17","kubo_17","wolverine_17","ginger_18","hamlet_18","ivy_18","kubo_18","wolverine_18","ivy_19","ophelia_19","wolverine_19","ginger_2","ginger_20","hamlet_20","korra_20","ophelia_20","hamlet_21","joans_21","korra_21","kubo_21","hamlet_22","henry_22","joans_22","korra_22","kubo_22","marshmallow_22","hamlet_23","korra_23","ginger_24","henry_24","ivy_24","kubo_24","marshmallow_24","ophelia_24","wolverine_24","henry_25","kubo_25","ginger_29","henry_29","joans_29","korra_29","kubo_30","hamlet_31","ginger_36","henry_36","joans_36","kubo_37","ophelia_37","wolverine_37","ginger_41","hamlet_41","joans_41","marshmallow_41","ginger_42","henry_42","ivy_42","ophelia_43","ginger_44","ivy_44","joans_44","marshmallow_44","hamlet_45","henry_45","ivy_45","joans_45","korra_45","marshmallow_45","ophelia_45","charles_46","hamlet_46","ivy_46","joans_46","marshmallow_46","ginger_47","ivy_47","marshmallow_47","charles_48","hamlet_48","henry_48","ivy_48","joans_48","korra_48","kubo_48","marshmallow_48","ophelia_48","wolverine_48","charles_49","ginger_49","henry_49","ivy_49","joans_49","kubo_49","marshmallow_49","ophelia_49","wolverine_49","charles_50","ginger_50","ivy_50","joans_50","korra_50","kubo_50","ophelia_50","wolverine_50","charles_51","joans_51","charles_52","ginger_52","kubo_52","marshmallow_52","kubo_53","marshmallow_53","charles_55","ginger_55","ivy_55","ophelia_55","joans_56","joans_57","ophelia_57","wolverine_57","ginger_58","wolverine_58","hamlet_59","henry_59","ophelia_59","korra_6","joans_60","marshmallow_60","wolverine_60","joans_62","henry_66","hamlet_67","ivy_67","ginger_7","charles_9","henry_9","ivy_9","korra_9","ophelia_9"
"wolverine_1",0,3.39059414624309,3.79963216603868,3.98573143446098,7.66068957439448,5.10037449886398,3.28933645363253,5.49133147265047,3.35202839077743,3.38801307547017,2.8841616474658,3.51267407108003,6.45524125887399,3.45393819671037,2.17119925424055,4.29027829360866,3.20132104272653,4.60540682114072,9.1167728146483,4.2073051133401,6.74117919652459,6.46974147393061,6.10066502662808,3.77171608613626,3.87614965078425,5.46969665731224,3.70146392712124,8.51691220968268,5.42428333827748,3.97006668161645,6.44733626291098,3.2638657499765,3.66059537169081,3.03441041371238,6.05606343882084,3.70715938957844,4.22166653211271,4.39928544970301,4.59489804668723,9.78410758270603,3.33949119432195,3.57111568850114,5.19017642687347,5.28084553760202,3.16287453066564,3.69198046310707,3.2098076168214,6.18071656713561,4.90800649941416,3.21425696188103,4.60327526681771,3.71454147505238,4.34078949108513,2.37516429923852,8.19559356353036,1.38073713552629,5.54460872670656,3.39666913595954,6.32888392627413,9.57466380421573,6.21694330221252,4.36960421356765,11.0284266768422,2.43307289221392,3.39947531707776,3.6904412602103,4.93011662767647,4.98078527292731,4.97687469951243,3.11579974812373,6.50750514140514,4.97067618619915,5.53149729651372,9.60443328421721,2.62034338776747,4.53344215918068,3.80527412392767,3.06398292246856,4.23269744034662,5.09310401185456,3.78021529114287,2.15267507592749,6.85098236754674,4.5156863414129,4.70977244746884,3.80077646293362,4.12716253833911,5.76930256680103,4.91247901811167,3.82393405541427,5.42765042751144,6.18536632485719,4.39185692220703,9.61800139882014,3.56391978993494,3.45476025980064,2.56356386245107,4.7894447955067,2.96688646949811,4.33022412918429,7.01673801116467,3.38540339672465,3.54539216371694,3.07146036929889,3.35241076653359,4.59402158964532,4.07114073702954,4.40248879591251,9.78772677154802,4.62825571984801,4.40178508097293,6.24297528733279,6.51506293170758,3.08479930307281,6.66794347792867,5.42380348196756,3.93429058395571,11.2761036242092,7.74664728596751,3.53626295231465,6.02542382899936,4.61880669513785,3.26935535281504,6.75027769363242,5.12989008419823,5.48147206753665,3.62391367489648,4.25058720787774,3.41906897304009,3.73360392888555,6.90742998072667,4.87257218545091,3.81233274572274,7.68981946691289,2.83000727023938,4.1307453866982,6.14572543294493,8.13739243068424,4.02738036470411,7.40831003661802,6.56586689936778,6.26291760347658,6.63666150318698,4.95895321836295,2.3362125099291
"hamlet_11",3.39059414624309,0,4.47003065857785,4.95032220227413,7.38191913344512,6.32215012573968,4.18495522236089,5.77684719974734,5.23731555783846,5.58379034234259,3.71863184503365,3.7329506337151,6.41381163613898,5.38886218106983,4.54112842126041,4.09032907759231,4.16332483311185,5.84976442577088,8.97343670113993,4.13060027104313,6.77577781719708,6.86920499009417,6.59413426023388,4.70953416505651,4.2974546721749,6.22376989268353,5.05724978193451,8.54340524577942,5.75488315392702,4.74151916148884,7.16507379897623,4.83332804460636,4.16464668802741,2.458580738814,6.74514949564526,4.09649074867231,5.22920838050241,3.71150552340604,5.68142400585455,8.76174970087351,4.9659396330335,5.95344764486182,6.29020009974112,5.22439834203999,4.5887002427429,5.41395113940982,3.23471638640251,7.15028227808296,5.06995511100157,4.65078701665496,5.84405747384331,3.89965093257949,4.38099701909855,3.26098402468608,8.31435036705514,3.96384526040164,5.63238574024351,3.90115225982585,5.65396939844247,9.14107844712579,6.82103282594342,5.5746209862359,11.343640298392,3.49337890549014,5.0474661183466,4.15694982118754,4.73441274808743,5.07287442759048,5.01528460856151,4.34058472160625,6.77668510195459,4.77565571488037,6.44107799028903,8.65412337141925,3.88433520523779,4.53915933499135,4.19442950892605,4.1542224131127,4.28988343314024,4.78269478470488,5.2234926060678,3.21193490315334,6.96647495463321,5.32821639931331,4.87517935807206,5.03411745977786,4.83654551345878,4.924479626807,5.92093572609666,3.94182825286303,5.71914210150153,6.36090917879979,5.91256294330755,10.1609595596765,4.66012706255202,4.8245500905716,4.34064504581911,4.83165199578089,3.88368079431753,4.72904911138608,7.17506046406509,4.72921570940831,3.79793587544423,4.5135764533438,4.74209174805339,4.70371723248704,4.78345208817046,4.93242595232261,9.67247122008292,5.69885832936399,4.28366460041588,5.93256175323562,5.96394644649103,4.31860376234337,7.28105362744065,6.01204692279469,4.19469719631739,10.2114252990433,7.74027920272858,4.95161600565925,5.60467436235539,5.33571768644718,4.32293767607399,6.72246280046702,6.3526028455336,6.13729205584339,4.32479391210812,5.72831539210873,4.10564605287079,3.86093572068313,7.31644593235415,4.59029858632792,4.72647141453172,7.67743690472565,4.33218958236183,4.45958874587433,6.67122362722583,8.03952724354813,4.71343917019528,7.87408834672132,6.94490619118803,5.69963885375211,6.95390125649604,6.13250413306799,3.51094319962121
"joans_11",3.79963216603868,4.47003065857785,0,4.73693123156834,5.53540795142786,6.68544879963342,2.74013116215548,3.49852367124171,3.39392373006028,5.28320361909436,3.01737079856883,3.3121707386799,7.5902191070632,4.74446229035287,4.46369564393267,5.32436802542461,3.89527291796467,6.46545564405581,6.74782407065828,3.99459824623569,5.13604887390465,4.72853623576886,5.01847360975438,2.7280989137128,4.21443608295549,3.52369885000997,3.50384188822004,6.28612526334048,4.54830371380563,2.52954463874559,4.35533682376468,3.08771842935962,3.49263963257874,3.15695350339408,3.78066648548017,3.77100919973725,3.58587274433134,4.90851094243214,2.62771755433793,8.66263016875923,4.95029142430174,5.6528315889042,4.08365469453677,5.10172576114963,4.03211903419048,3.83159834115106,3.0969860964489,3.57814067341424,3.67387830287038,3.7537743087244,4.84149775574566,3.81794667981483,3.48586502446609,3.64969754584994,6.51264864290265,4.07754999603367,3.4344781741338,2.29589440349553,3.80786925182308,9.09169161834675,5.05435466068997,5.53431072759025,11.6323540094904,3.05084521677417,4.52760700255577,2.71013371884847,4.07862489619524,4.34643203633896,5.16472063715051,3.81355560320242,5.87606954057355,4.20082261071921,5.0125824366843,8.49189122155002,3.585994269565,3.89616045591457,3.51552180138137,3.23210077573571,3.63752935861536,4.03860158835434,2.74858333863274,3.55419775990177,4.9124983494151,5.93873053222705,5.15781202839446,4.20710362993474,4.59552336791667,4.47706597651934,3.72831689764525,4.5973986087604,3.05213715085198,6.96284150795968,4.66305318773277,9.18632853372174,3.76907230659133,4.37315158562835,2.95303839393449,4.36407852753742,3.80944009902278,2.64327548769953,7.34269207149081,3.77261476092764,3.98607665424422,3.76459464785564,4.21389055242603,4.20879274132829,3.62137743261722,4.6664774124482,7.97807595921733,3.57819442217656,4.60703934209773,5.60217972263362,6.47673314048997,3.7997188118607,5.28851696182359,4.25788233705358,3.9258236512744,10.1256388370484,7.46459959753123,4.2956484191456,5.73017435913023,3.70157885734973,3.38604147268158,4.52390025101265,6.40372603693771,4.25999071411213,3.72949262934221,4.13926300020096,3.74007320174833,3.32075453061912,6.42580822155601,5.15295464414077,1.53599980362036,5.42071814796958,3.45228173167464,2.87118401623377,6.8768394819708,8.48938697365033,2.92121915854197,4.92979266217323,5.41912467126757,4.34476382996302,6.31196587274123,5.52199014710852,3.8892743413149
"ginger_14",3.98573143446098,4.95032220227413,4.73693123156834,0,9.31681305393421,6.95823415823537,4.43282144859997,7.32926025066159,3.68505339178155,3.55777555954382,3.4370720438462,5.11823010588216,8.79642778396417,3.92176043486835,3.89795157916032,6.77475295132024,5.00684414142557,6.77491399288968,11.0456326732413,5.64186264645116,8.4519846932652,7.93085009437742,7.72981065846525,5.11556448892679,4.01343042751781,6.99207211310348,5.1553064625464,10.1238501581365,7.27049164173532,5.02185300160419,7.94563942250101,4.42611879660476,4.19012253183787,4.82496830681075,7.36792170671322,4.73596713819576,5.95516303877578,6.26476686637152,5.29460877539282,11.250053388688,4.95872341261257,3.75314744953913,6.90112493153527,6.68527410028756,3.10001666439848,5.54248004700106,4.06730585175482,7.1690310169342,6.47093200726196,2.93912267965256,5.74584151382362,5.02560368309504,4.28950556287716,3.33894845861469,10.2984703598393,4.45515769778215,7.33769445299259,4.33308828167258,7.6434647821347,10.9988781086445,8.119734041394,4.72697670555423,13.0256616634318,4.93474057475904,3.2470467582098,4.48110423177975,5.56020112757941,5.84294263661219,7.12683891223021,3.00657325358648,7.80787705014698,5.94219338938147,6.9171059559611,11.0988267979753,3.6193157614924,5.15329413243762,5.4781817474925,2.6433483817437,5.03937489431741,6.18495628830206,3.47207739730504,3.48711116656738,8.64847887076449,6.99307908766077,6.57410657110078,5.58169329111333,5.7796793263032,7.11776799155649,6.31066603496522,5.48113083018218,6.73245642782785,8.31056104605907,6.12377007589918,10.623538984303,1.85639579161384,3.58050506816927,3.71735737813056,5.83645248824089,4.66440346986095,5.69973759208105,9.13868967692653,4.91821416547874,5.54886224633138,2.34707921928163,3.21654095575907,5.63188297580895,5.12867156288143,5.84011498387876,11.9605249465303,5.46250066853843,6.74442675215293,7.34328122236906,8.80137354577828,3.47263155968902,8.47553914082813,7.07709521289237,5.85108481575777,12.8347978978634,10.1256229048299,2.83157499685012,7.91275983937598,6.5582278634119,3.12126357213275,8.1227221245107,6.94027511034055,7.20523390922741,3.19772569851135,5.67914062450136,5.67834795319733,3.57143744573488,8.92744920680791,6.2680898414407,4.77632680157995,9.38476211443665,4.21586116507232,3.46521033608515,7.93900866266011,10.172965641205,5.81027281595873,8.89687039439491,8.59774662522738,8.14054557845148,8.84710859240018,6.12301835479806,4.22506343210259
"kubo_14",7.66068957439448,7.38191913344512,5.53540795142786,9.31681305393421,0,8.12079140044551,5.61152708154152,4.19099828527032,6.95154508251508,9.34823266423986,7.58795112814146,7.10987374786779,7.4334681272754,8.02462961510787,8.46645017418536,6.45837005358393,7.08883359500679,8.16063301553181,3.42552958016186,6.5437479631439,4.43900983397449,3.35067687148083,4.62132908615856,5.79744694072582,8.85124735947384,3.58917753427419,5.76070994358359,3.56688835133324,4.58750067973163,4.86280701577532,2.98604147294815,6.28988075851734,7.62317846688375,6.21999871488561,3.1419806177641,7.31065438050886,4.96954960534661,6.23631723617243,4.80193674125696,8.43332788419342,7.45027178011585,9.60656386240108,4.17581036522119,6.78700739484349,8.29790887710978,5.86747690087451,7.45390001254226,4.33445209996625,5.3209417002712,7.57984731757703,6.54339269920553,6.18023941906942,7.70708786269188,7.45185271809886,2.50755169899245,7.40826820843469,3.048041901313,5.82796761664,4.04276108031215,8.74078765859085,3.88161178307917,8.05143265373358,11.2471234311664,6.18323837564047,8.3011608745391,6.31016515529055,7.23068614181834,6.70443959371546,6.15028335913125,8.13796882336058,6.94387031186334,7.29977612298681,5.62365429922795,8.48529338795145,7.08883283834237,7.16019117446221,6.40560649801701,7.96918146477178,7.34375052276112,6.9505907955174,6.65921895535936,7.27841601634926,3.38728312659623,7.39166688263273,6.66979259766649,6.62699032447529,7.21533395327769,6.02088069422389,4.80272026058982,6.73655581945465,3.69709147509205,7.07283916870741,6.19149599497488,9.82098787765787,8.54096338570261,8.00738414023959,7.05301881720908,7.11054600638258,6.97678126611615,5.40616033206961,6.69058095990533,6.00725675266607,7.31215633926982,8.40962623545533,8.19501893010076,7.20031886011889,6.5037994962095,6.48481734660794,3.90840582433933,6.38684496218242,6.50062877213727,7.22145095465491,6.74110762066937,7.97847635140596,3.58858673599781,4.63202914489373,5.74226942016853,9.62263287001779,6.80944432433993,8.17407699567867,6.67635796864032,4.3807759576851,8.37489836027755,4.59729809289233,7.51560952929736,5.35316205718148,7.84615013304919,7.17273723584813,5.38309340994164,7.50715441884829,5.12151401969702,6.49686054062162,5.76389922895055,3.02549623996908,6.69462382691213,7.69138114566188,7.13291915030357,7.72552043018678,4.27907506475744,2.52554362796949,5.3138348096287,3.28291711431535,4.90261175451481,7.29432036735839,7.59323201492144
"wolverine_14",5.10037449886398,6.32215012573968,6.68544879963342,6.95823415823537,8.12079140044551,0,5.61266459151891,6.82306068496289,5.5596461682524,6.20416294152479,6.42069200168502,6.47722329089017,4.25201634590756,5.2731465712604,5.64963793367342,4.40207745159453,5.65166816369517,2.23948608909026,9.98790636834112,6.30039828950954,7.72480595198629,6.80700814813097,6.67110334517532,6.26077037778821,7.69758215694038,6.62459109399636,5.43041852794769,9.36845839656797,6.151283560337,5.8668146296656,7.23516552090952,5.30495873731521,6.5504396027623,5.59266737726458,7.09549998889869,6.32161056918689,5.53759683816002,4.85246476607242,6.1531329809699,10.3651589140125,4.05399241932877,6.19507407187074,6.09748496497541,6.27832694077448,6.16175798362774,5.15766959485514,6.42712653325309,7.87797155091446,6.52063941437203,5.32672758254327,5.44766871453847,5.21246744786724,7.06598922173159,4.97925312113657,8.06461444516962,4.9299688911557,6.95347506018568,5.42410655254026,7.94065161268252,9.64204188369493,6.51051729407493,5.3950931301376,8.53359972467812,4.74824809659632,5.86507407126492,5.94796232549103,7.08965368261243,6.51667791380198,5.43870981812093,6.17965459205695,7.44130140065482,7.30018194151344,5.99625624794428,10.4896406958245,4.52164472115493,6.67780231233522,5.84479888456227,6.54284094005862,6.83738875044715,7.35666457910181,6.05977720875579,5.4629269346775,7.47467724080673,3.26260584572588,4.97454987125613,5.7054244644834,4.85095827920492,7.59068115447418,5.99640161971414,4.40207599773832,6.62846260927362,4.75076917044632,5.59800524275967,10.2361877196537,6.61057973024177,5.83372097292213,4.9577717084751,6.7249626871724,5.12970329190514,6.33248335061805,5.41617173817306,4.93908756904334,6.12187724945505,6.36090379899337,5.91047130189081,6.65213438343138,5.95807255084223,5.01780621281867,9.80157378221786,7.25096746967892,5.9687907779906,7.45094273354318,6.28442551516216,6.15704827515863,6.66207198867787,6.15415549154124,5.29403335316012,11.9529018481358,8.06180452372374,5.78533568861959,7.02028395585879,5.25412543409044,6.87003024522674,8.3673060450239,4.12261849499345,7.41260475700514,6.22791180004709,7.13816183284329,4.3063882021109,6.49557633819295,6.34366015469995,5.21698654665278,6.66257450158084,8.37097505199269,5.82777846607138,7.20252696318512,5.85645056451289,6.81225454555697,5.68621469939417,8.23864136826879,8.08548101753053,8.00096661442993,4.97794860513775,5.71842953869958,5.00415052993089
"kubo_15",3.28933645363253,4.18495522236089,2.74013116215548,4.43282144859997,5.61152708154152,5.61266459151891,0,4.82564205925939,2.83655441999835,4.76315787979803,4.05126175728545,4.68684058598612,6.92687271267336,4.20636699070135,4.11219935379284,5.04529549370726,4.47701292558551,5.57868303023296,7.72287604247254,4.94815382044865,5.82422359676342,5.10817274781014,4.85670002442866,3.26190541152539,5.05502913535751,3.95202905747019,3.2514658581414,7.02718102131576,4.91015153577313,1.80686749323092,4.57434749750415,3.13613882239112,4.72073734703568,3.54559124792154,4.1341659734406,4.76941876498149,3.50281138219134,4.83005046395289,2.74125927695924,10.1102689179529,4.12972987261678,4.88079551149779,3.75837199649027,5.87690346886072,4.36988283768479,3.29674084423601,4.28997772072719,3.82077911156379,4.83130153760886,3.5289633901609,4.36241231045311,4.00521283059551,5.02096314152703,2.92312590056515,6.72564387326206,3.27259975087516,4.1870598571152,2.92399089152538,5.30594925216142,9.97226364458052,5.1466277752994,4.88411835157712,11.5678789505511,3.02176177113025,4.33674281406278,3.88663744925919,5.59374604781807,5.3710796800195,5.56721558184581,4.26280894118739,6.53237859345432,5.79792358018023,5.00448434863199,10.0216880608209,3.17552101523027,5.22209064369912,4.58550788832896,3.84624036068806,5.15649751532115,5.74155390232504,2.58295502800732,3.35575590682698,5.84971013972269,5.44988051502913,5.37004573452645,4.58016572828071,5.15225208131753,5.90650788362785,3.84547963258234,4.61208794198665,4.14652052923348,6.54784681119177,3.74709918849425,9.37938036120273,4.26948335409427,4.33031266311046,3.05532711072778,5.57090701007678,4.12184194286746,4.16311278734822,6.97764726636812,2.99083443961385,4.92512846971898,4.13968955387379,4.32243387274803,5.48676983462385,4.45165810452446,4.88484831901072,8.57340616284641,3.26811353408369,5.37440067086029,6.82802164813603,7.09675061407948,4.34105099817411,5.42062952585695,4.78285548891122,4.2695767467227,11.6614382976223,8.16542770943116,4.22617481782138,6.66785155810532,3.63545565636272,4.46504909136709,5.67389662890169,5.59237854888621,4.32036109093049,4.40047837235037,3.71084133340812,3.19733758295634,4.37071800265698,6.42626236816139,5.20779447016302,2.97006834038899,6.41125433945138,2.78586605212712,4.33847604554225,6.51043261864459,8.42678144521782,2.43140379805,5.47474584397325,5.44755519126451,4.69290146851154,5.9276284312921,5.39661850136423,3.81274657047948
"ivy_17",5.49133147265047,5.77684719974734,3.49852367124171,7.32926025066159,4.19099828527032,6.82306068496289,4.82564205925939,0,4.97306218285961,6.98389964762652,4.86076555007365,4.20443811697372,6.44387490455955,5.69454654695368,5.96673452757581,4.67157655645028,4.39914867513139,6.48977033845312,4.68315099799374,3.73466853062707,4.18590133966937,2.70361972248806,4.85094523630676,4.26801107084639,6.51210115344976,2.56185520105432,3.65136188996242,5.17663308660833,2.44264588310939,4.06528276739025,3.26622832529933,3.90325824866919,4.74786957704005,3.91299463019605,3.06027093676587,4.30992667835887,2.93494586924186,4.41278061437759,3.55602361563119,6.64353604119932,5.41729117017433,7.39024001931028,3.21749048368292,4.03551820998428,5.6515521428636,3.8059497988989,4.81572341373794,4.61228598997697,2.73900254013098,5.40432794479224,4.4262509178653,3.69680411122527,4.97194451380186,5.70793278037432,4.38274113068695,5.32259975123397,1.63499440687463,3.57258002042277,2.82138688948824,6.89393647972027,2.76881453587596,5.91837531974954,10.1502766242546,3.98356371630439,5.85159572416018,3.41476491734586,4.28909887597856,3.76848495600459,3.76240524552094,5.48298070647681,5.11200872574844,4.27596949075803,3.71175409080288,6.51908821791754,4.94133932524436,4.24844550770516,3.41087428076717,5.60352893639677,4.34777803460261,3.95268913794014,4.77724875568015,4.90395479859222,2.14519189986195,5.51288674167455,4.2771739688858,3.84678216325622,4.4042317365468,3.64406357331804,3.01199852537656,4.37833735164495,1.7055124320505,5.64031463163473,5.4823166115283,8.92275473061292,6.12624750991786,5.44007109448521,4.57665327705689,4.06564745792847,4.20727906733882,2.25305241969742,5.70680022579136,4.65269569634441,4.56349506488377,5.8582934013089,5.56852090428104,4.15583647603747,3.55363943692893,3.99053718784508,5.4633327794045,5.9178719825885,3.78294250121889,4.40629893098862,4.72159681680857,5.22310089960037,3.12674617192225,2.40217825739594,3.39790846961003,7.99349849796988,5.19560546934572,5.72296872121502,4.12610350300627,3.23578224603843,5.69522324962516,4.28362767419981,5.78871926239471,5.29519049696355,5.18962865716207,6.27330561565921,3.70566483212132,4.8718562603321,4.04387467806459,4.36166491649249,3.93071218260484,2.81514646985343,5.14276829162145,5.31743487815645,5.4122471400197,6.3766915662716,3.61117818117656,3.5792845599475,5.08015501018361,4.10221101804887,4.618222323108,4.93029905166359,5.25678609308418
"kubo_17",3.35202839077743,5.23731555783846,3.39392373006028,3.68505339178155,6.95154508251508,5.5596461682524,2.83655441999835,4.97306218285961,0,2.92277873174022,3.39445081621997,4.45387660841328,7.13685609512997,1.95287904637795,2.8869212668475,5.41003159631412,3.88254212720267,5.23978014083703,8.61687360501997,4.46844925075739,6.02931643166908,5.07398887874436,5.15144558153172,3.20710419251611,5.09362403098071,3.97667113181197,2.17106926487316,7.7052490865091,4.56459860182104,2.76344811906711,4.90224713578573,1.52659162054517,3.90356368808701,3.93952884278336,4.45752673482126,3.75930284138123,3.08280422021497,5.22849322797571,2.5331186619842,10.0695073661647,3.11140551323748,3.13381928454934,3.78372366502319,5.14797079975609,2.70841886401104,2.30912081857067,4.190398850542,4.77112385991475,4.83456640528372,2.08124738630575,2.74492395955084,3.44349254337311,4.54720351164086,3.5368495289477,7.51814125701466,2.97127577106451,4.93294943239545,3.19149664907469,6.17902809113576,9.23333611036433,5.03665197236599,3.0302923418342,11.4511482730922,3.37091156973844,2.22725265422227,3.25512323540955,4.98283097408091,4.41503546254013,5.34585942820175,2.78322543749679,6.30582088361254,5.23744451843531,3.8658142197676,9.88895574020183,2.68224202347638,4.49645666735645,4.09857649519582,3.50778107554486,4.54495172689063,5.39508849421861,1.57702022057731,2.83115012233933,5.9806497971834,5.40576797225511,4.91645561289417,3.43242028060757,4.39448747877623,6.06815080959674,3.18548990931283,4.23407751094064,4.33867042322417,6.4678789626645,3.38325490201843,9.57342874493368,3.20927341743226,2.32048449701061,2.42324825887539,4.68129422863317,3.30863379701061,3.78264098406258,6.93845093605522,2.42955021260087,4.75807057085702,2.70063628585088,2.39437742857602,4.62746594770683,3.17627258681615,4.01730689547304,9.27996082398939,3.99346837030152,5.40271760192008,6.05731564406057,7.24098551563994,2.83245830444086,5.33402242132245,4.23383999931271,4.12604359121838,11.590813047988,8.20310495617088,2.24579832343827,6.48873362442211,4.15077251194765,3.70703646363018,6.0504440571714,4.58774073387622,5.05337124609626,3.12365881746459,4.07467992301877,3.49250631132665,3.74006344176961,6.09865392799652,4.89364331986234,3.11941469682989,6.96044564270418,2.99213879708612,4.15527769097504,5.62298290361932,8.02068970576545,3.83919994391118,6.13841882287547,6.58958768929933,6.39858064684119,6.30650195420228,3.58965133951334,3.76766969979372
"wolverine_17",3.38801307547017,5.58379034234259,5.28320361909436,3.55777555954382,9.34823266423986,6.20416294152479,4.76315787979803,6.98389964762652,2.92277873174022,0,3.9706790619976,5.06154867849801,7.96175990665764,2.45826136136744,1.65489765915397,6.25290494392116,4.66014151617547,5.58067845307424,10.7380417308619,5.61352031886904,7.98050230490922,7.48755884621581,7.16983190125226,4.97445883538013,4.88110196390533,6.44361538187189,4.29064890240915,9.97413472321207,6.52467517585531,5.16133506593086,7.39479506566501,3.57378574780714,4.47659943655776,4.95512954086749,7.01141620852786,4.32811157164505,5.25618750346553,6.35156347219269,5.28603182482867,11.3169235359514,3.72905745078883,0.835122601672886,6.17908538636326,6.19078411656796,2.60916956681146,4.29493520224351,4.72266329472969,7.13140255932049,6.67266269327682,3.18290547358672,4.39026000836193,4.86025428237948,5.35135318878225,4.09006486538656,9.70424728712778,3.27039946413084,7.18880742733635,5.04080602917355,8.2325395264125,10.3112497330784,7.20339997619818,3.5821033129179,12.1657440269935,4.40014264902535,2.38041607199888,4.80614856357747,5.96436404184142,5.69603378158534,6.58447052031359,2.87842963920118,7.54264467142506,6.0615583525136,5.80991573208739,11.046575886934,3.65740122570574,5.5061422012879,5.25844887273163,4.17724877292428,5.29258650316044,6.41473473808594,3.93433501096171,3.45104576035865,8.15494898111113,5.95044915297028,5.85453853816957,4.7608380588138,5.1353868657936,7.47162105654214,5.52673093481752,5.16228235520638,6.73847925691168,7.46453058125893,5.0143449100938,10.7844894926241,3.53268461538448,2.58294688532927,3.56019333829102,5.57060895965111,4.04306202230324,5.58310166255758,8.14032028653969,4.2945897621589,5.03473136257949,2.66657510310037,2.38689471319742,5.46032723381341,4.54823804809272,5.36220473885665,11.3320699628667,5.59667576190431,6.22390768985238,7.1054452427668,8.23709800416679,2.93008808389743,7.60548011807881,6.32420663906852,5.64581207949705,12.7354903869031,9.67028383908178,2.79792003274202,7.55641079319171,6.23343868268154,3.73867350748893,8.04511340686848,5.33762732661978,6.74211129254113,3.7670374033174,5.0126154489439,5.07436617882297,4.58386659495371,7.90653129788527,6.09894417689927,4.96572469852379,9.22949108455841,4.37903417645818,5.12230991749656,6.7750462084511,8.98425282101494,6.04418694654859,8.58453640843542,8.15987279191512,8.32788834110588,8.01804144425218,4.64016103659178,3.97197986780241
