"ID"	"hera_1"	"buddy_11"	"hera_11"	"jarjarbinks_11"	"padme_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"jarjarbinks_15"	"buddy_16"	"buddy_17"	"iris_17"	"lambchop_17"	"padme_17"	"buddy_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"lambchop_18"	"franc_19"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"goose_20"	"hera_20"	"iris_20"	"buddy_21"	"jarjarbinks_21"	"franc_22"	"goose_22"	"grogu_22"	"hera_22"	"iris_22"	"iris_23"	"franc_24"	"hera_24"	"jarjarbinks_29"	"jarjarbinks_3"	"jarjarbinks_32"	"grogu_36"	"franc_37"	"goose_37"	"grogu_37"	"hera_37"	"lambchop_37"	"goose_4"	"grogu_41"	"hera_41"	"goose_42"	"grogu_42"	"lambchop_42"	"buddy_44"	"franc_44"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"buddy_45"	"franc_45"	"grogu_45"	"hera_45"	"jarjarbinks_45"	"buddy_46"	"goose_46"	"iris_46"	"lambchop_46"	"franc_47"	"buddy_48"	"franc_48"	"grogu_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"lambchop_48"	"franc_49"	"iris_49"	"jarjarbinks_49"	"padme_5"	"buddy_50"	"franc_50"	"grogu_50"	"jarjarbinks_50"	"lambchop_50"	"franc_51"	"lambchop_51"	"buddy_52"	"goose_52"	"grogu_52"	"jarjarbinks_52"	"franc_53"	"hera_53"	"iris_55"	"lambchop_55"	"buddy_56"	"franc_56"	"grogu_56"	"buddy_57"	"goose_58"	"goose_59"	"iris_59"	"padme_6"	"iris_60"	"hera_67"	"franc_68"	"jarjarbinks_68"	"hera_7"	"iris_7"	"padme_7"	"grogu_70"	"franc_9"	"grogu_9"
"ko00010"	0.0128386481291664	0.0127892587776195	0.014053525939023	0.0154332928816952	0.0163708905136023	0.0134634217684506	0.0131131190727205	0.0127697435510728	0.0129790974955941	0.0114828168173666	0.0152596722200709	0.0130559059496099	0.0127305197778935	0.0154990677829463	0.0126220820198487	0.012314472408069	0.0125567566210688	0.01218111411746	0.0125890803942082	0.0124440008171125	0.0121460890520492	0.011266535227381	0.0109807743246997	0.0122923146608055	0.0128546053312397	0.0129916405745163	0.0175282532032421	0.0122148652448685	0.0123349517961976	0.0125974955804337	0.012403553286597	0.0124484597787142	0.012455329730848	0.0124126375046475	0.0122676343185615	0.0125363257057565	0.0124928874689544	0.0122793318246566	0.0125113553355289	0.0122332374789642	0.0126558891519435	0.0124604489453482	0.0120821437456666	0.0126122906198338	0.0124498941229481	0.012566161099765	0.0125645018671936	0.012640683401272	0.0122611850365203	0.0122667163013471	0.0137242071617573	0.0127881586840939	0.0142539747803941	0.0122649213694158	0.0127397608694405	0.0112562901009988	0.0131505504046429	0.0121110306286375	0.0121647538330328	0.0121455664304458	0.0123155070633524	0.0146204429357987	0.0120522357068958	0.0130154150789891	0.0121351519436269	0.0129911865518692	0.0120979597591457	0.0130184639029425	0.0118489454574043	0.0118148672144923	0.012534051283742	0.012334136320082	0.0126593099964113	0.0121670252924399	0.0120741599802612	0.0124097394167075	0.0124310898230797	0.012620226748203	0.0125980455074109	0.0118866637734953	0.0121299810173124	0.0122790546419852	0.0124306337183364	0.0120024497504394	0.0122607967581242	0.0123673357371146	0.0121927871681234	0.0122178497380636	0.0122729727656647	0.0117620197678311	0.0131433009161084	0.012745323805785	0.0123814365098809	0.0125462877054474	0.0126582381805413	0.0121485504519731	0.0128789902973807	0.0124030396392579	0.0123557439719668	0.0124861271127926	0.0125430468165995	0.0118502269908639	0.0124264099018584	0.0123876250824953	0.0117667584593752	0.0126147444798503	0.0129268427658742	0.0126838507169201	0.0122120680207692	0.0126711723047515	0.0122914368394078
"ko00020"	0.00569810387175918	0.00540246490373307	0.00553446093433568	0.0054379556774919	0.0059869464245124	0.00582662954571921	0.0064195690877041	0.00590584936657277	0.00580140256251513	0.00578405417152652	0.00544393642772682	0.0052852148457519	0.00549699572219137	0.00435867033145039	0.0053885406147436	0.0057783591153226	0.00573926131570091	0.00595697079296391	0.00553026424982771	0.00560043084424647	0.00597133506151744	0.00612745010945415	0.00627244875034236	0.00520601281060882	0.00554549030050133	0.00582247325963155	0.00616720586449968	0.00552532697591993	0.00601522534909767	0.00543114075494475	0.00611655300902733	0.00580092937830887	0.00591294653868279	0.00519259157857169	0.00591985791022205	0.00569031810111818	0.00582245623907823	0.0060765120852676	0.00566356081134651	0.00601718982081159	0.00607772407000535	0.00583023813146886	0.00581589834036796	0.00609707113627756	0.00551623338709218	0.00506193383614774	0.00576676973066825	0.00606905874618627	0.00572306778684933	0.00571322251122195	0.0063078945276919	0.00600970629808113	0.0058482761531583	0.00553467146967433	0.00630863981996051	0.0064132185923238	0.00685443852920002	0.0064756813946793	0.00574213208101199	0.00636287109373933	0.00600336493447118	0.00456080482605539	0.00647658619693574	0.00573136559050374	0.00632576954635744	0.00694863073695352	0.00561172611264331	0.00637007120382095	0.00598350582231696	0.00591345477682634	0.00572997102247882	0.00608410196702284	0.0054965232504354	0.00579129642475851	0.00583729417449545	0.00551475716748948	0.00558751107886058	0.00543252423622504	0.00534346948775018	0.00654089281126245	0.00596260978723101	0.00552432897077684	0.00657340173641339	0.00610686722449485	0.00589764084560819	0.00599526799313203	0.00564627786576137	0.00590592739551713	0.00543911446478717	0.00607080224372088	0.00559921882290672	0.00563843696590955	0.00603717192890153	0.00541038351568519	0.00585453603493982	0.00582181910164429	0.00592260934614592	0.00557802667706425	0.00564646113907777	0.00560497418083328	0.00549397212297907	0.00615596045740961	0.00630646201025043	0.00597314387569842	0.00583132422469148	0.00571768695153931	0.00562002644862151	0.00553410608358416	0.00572362906850832	0.00546531211476787	0.00578995608160917
"ko00030"	0.00610254571447272	0.00667407786040826	0.00673992902898655	0.00681171867855427	0.00635564344595276	0.00639434759651015	0.00606744855112457	0.0066609434350868	0.00651647108916316	0.00581797666300633	0.00629161892585248	0.00613089312113801	0.00684487015761791	0.00688089936883318	0.0071092948970422	0.00605713464628823	0.00620466395280128	0.0061721599331387	0.00628623175742469	0.00635986617859999	0.00646448250317609	0.00666167422917429	0.00662207237744572	0.00563626463260529	0.00625144965402194	0.00602207402234336	0.00607517827027846	0.00568141831212736	0.0060997286806605	0.00648490043886219	0.00587986918990548	0.00726552987868838	0.00568067097680115	0.00584875047440788	0.00636141393114198	0.00600177714803241	0.00639809512162044	0.00577109940091761	0.00649744178598681	0.00613486775577549	0.00620979416032237	0.00615896096068947	0.00645475887944203	0.00641687599186359	0.00629318656410969	0.00685857623063519	0.006401509661464	0.00641613914593733	0.00584984364234468	0.00616740733896624	0.00569441245788689	0.00633876967930525	0.00669815056321101	0.00577746854130108	0.00624861642661074	0.00634226598192488	0.00573869356481342	0.00587024752314106	0.00611598184697527	0.00585169414202322	0.00655309005256586	0.00604857696825899	0.00611562528252519	0.00600318920568551	0.00618807007911731	0.00584179881849785	0.00562662958491795	0.0060192827659948	0.00610117752269733	0.00630012399892844	0.00650348030208187	0.00610901176709982	0.00673135699311617	0.00546838578185987	0.00603927457312231	0.00598484123111631	0.00630115548659428	0.00683961519659225	0.00637752405796315	0.00585110273477271	0.00574266148470735	0.00576781229121694	0.0057847524833545	0.00615131345252059	0.0054696398241455	0.00604295675685446	0.00551410383870188	0.00617638643066408	0.00587048893839647	0.00578728198975122	0.00645971420338078	0.00613388528676352	0.00586882501982241	0.00638582425228616	0.00653522769822425	0.00662268310395078	0.00606320181547849	0.00605413804143819	0.00581817828991972	0.00636494001258717	0.00682648143537008	0.00664933847896504	0.00591195121666789	0.00616965476159585	0.00609649632310637	0.00587982684837816	0.006024127199705	0.00685268814521805	0.00695894801815493	0.00684980415999047	0.00620844828538054
"ko00040"	0.00406571647096659	0.00577589644145222	0.00545783216747371	0.00573783659862229	0.00485280522903166	0.00475049942918625	0.00459868868722131	0.00489119644616263	0.00473772908307765	0.00404275196337397	0.00495946700878315	0.0045538777450888	0.00604457480746288	0.00607045534031034	0.00656994105746033	0.00418979927633898	0.00452304242537664	0.00436123526556297	0.00483078944433202	0.00494915371171473	0.00459441911400464	0.00412316000677825	0.00499658308796199	0.00359864122922112	0.00457699488100556	0.00416004168823241	0.00404586193942294	0.00398703573901064	0.00406060788188436	0.00533265346577772	0.00380436589385661	0.00549358806307905	0.0036191966844132	0.00405637299051414	0.00463721424190053	0.00406682979841402	0.00485079523764091	0.00375088819884476	0.00524245890273366	0.00430055941700978	0.00419216803588036	0.00433093161694091	0.0048779888783362	0.00458114351220615	0.00480944480726547	0.0056554523319477	0.00459405293645461	0.00438170602415471	0.00370532665169673	0.00452307507707318	0.00323762037996254	0.00434998580135721	0.00395038571946239	0.00362285244711425	0.00424127283961933	0.00460541441131413	0.0028172193374673	0.00344541978154269	0.00434309739310583	0.00326901596589147	0.00457871002091505	0.0045773616829787	0.00386061957172504	0.00391049674180203	0.00445050825180181	0.00292432481803446	0.00372919480541043	0.00352767819794155	0.00417039442866208	0.00484277434518738	0.00485254410157732	0.00418531122546595	0.00587653895689918	0.00307421636445338	0.00411771804394894	0.00419560604830374	0.00470925726092837	0.00619303051048432	0.00579213423206111	0.00337017427312151	0.00372432684860448	0.00399365099673078	0.00286506302753963	0.00421092906681487	0.00296586280170006	0.00403434530388413	0.00328917417016575	0.00435888349947546	0.00427053807464829	0.00374819900414371	0.00478758979312375	0.00440058936784519	0.00360978931475919	0.00574659171183977	0.00458850721907498	0.00478256325026937	0.00394350642646675	0.00439338099682429	0.00375762824615343	0.00475178451425802	0.00615726287331989	0.0051275044753843	0.00347113872443702	0.00435975925699011	0.00417772358495611	0.00399286125697644	0.00407532615617576	0.00620060259852339	0.00601057608750207	0.00620693306932423	0.00450487556904315
"ko00051"	0.0104525873182934	0.0133998374909193	0.0132127601546869	0.0128572371825233	0.0118915233800735	0.0124363657005748	0.00900974380058182	0.00922708167141636	0.00994959102699191	0.00846201606855247	0.0109796030629323	0.00917540514534396	0.0147717691394289	0.0123233477129368	0.0145557435399632	0.0093124547118247	0.00841281847673015	0.0105318189985437	0.0124156136689439	0.0115892586388192	0.00949325831663101	0.0100178699311148	0.010174066259883	0.00813939922588004	0.00983090503587961	0.00902869608022427	0.0106093200601139	0.00877296114574361	0.0104251177325776	0.0126652592503925	0.0097591880205331	0.0121466894400672	0.00855101476463566	0.00800187716982521	0.0107961094652758	0.00921760059592112	0.0123394593884679	0.00981525679761238	0.0126626692369899	0.00967235490385873	0.00930377451319942	0.0114103424109931	0.00925815677509157	0.00833499730133022	0.0113934924143525	0.0135985195880566	0.0101957589672265	0.011549796606008	0.00986497867287032	0.0103443697918483	0.00936997530242959	0.00977284947996105	0.00859707606001848	0.00973312640701246	0.0096457998166569	0.0098435816350015	0.0113625987140424	0.0107923978927477	0.0102775061643015	0.0110952341763245	0.00974052185950587	0.00941834227535727	0.0101184536807092	0.00920540074984066	0.00992926162984846	0.0114332623573823	0.00820698655276017	0.0108777106181628	0.00890876491274088	0.00881789294171942	0.0102029983683741	0.00905346855553955	0.0138331971644835	0.00900056174056349	0.00886053320544001	0.0087441624480186	0.0109179367078924	0.0144774374780797	0.0141170332283165	0.0103132626221743	0.00914164197633034	0.00918226850948128	0.0112936625111784	0.00943074795798296	0.00927484950982867	0.00974218867709049	0.00869249873374511	0.00960534633670031	0.00884638562644039	0.00841990491435926	0.0111116587974535	0.0089855642098532	0.0102495531505337	0.0143675667813593	0.0101084551439075	0.0102797618609442	0.00988527628160833	0.0112551748050188	0.00983649433824333	0.00857396899181949	0.0143003657083832	0.00873254907836641	0.0109128713151365	0.011912087563562	0.0104456328112	0.00937188703163449	0.00904352557861639	0.0144346373859653	0.0135331990011458	0.0149296534863815	0.00944283609872702
"ko00052"	0.00648521413473788	0.00728105194830201	0.00781090923818738	0.00848843334299885	0.0075608067805109	0.00763855276723206	0.00866809143616959	0.00667910013518347	0.00651764832892378	0.00571596282768603	0.00716145918023527	0.00685490411357945	0.0076879719899513	0.00532162662359477	0.00793654197971899	0.0063095290532012	0.00658777626392672	0.00662459590698883	0.00669535289047614	0.00684345699993833	0.0084221012780692	0.00939582153334848	0.00965269946323355	0.00497774339611237	0.00685274072569327	0.00670865432410381	0.00723660208173443	0.00520165106440118	0.00669113824701573	0.00688300945439144	0.00671038243518355	0.00860612214599486	0.00616455795601434	0.00537858190350489	0.00752487206683799	0.00651985679854532	0.00695298207807283	0.00580774212082474	0.00711244602051108	0.00764699629657849	0.00643188003091401	0.00664504375828396	0.00712739125387123	0.00628922675717781	0.00651670180520293	0.00804423864495414	0.00715434669252665	0.0075929579741696	0.00593025761013271	0.00627154603168358	0.00629457180133744	0.00767061088127592	0.00729551177040609	0.00558613884265815	0.00764550504737687	0.00780092132375881	0.00693015952277453	0.00657449473929024	0.00659012115440486	0.00648471109154686	0.00820982253691713	0.00397619743949544	0.00749480018153776	0.00626278773900244	0.00782947408381805	0.0073792168860656	0.00536680677385825	0.00689630103610434	0.00665026934385901	0.00660629492000426	0.00759295833790398	0.0070725901624536	0.00732300422175283	0.00528031668052229	0.00621941925489131	0.00570085570908848	0.0067294993373298	0.0077035803398754	0.00734825746663572	0.00691264395874328	0.00567955536869517	0.00535915466086175	0.00685227509939001	0.00681594096688122	0.00545302574713437	0.00645126088194891	0.00514368131036783	0.00670690114923811	0.00529166710134171	0.00594725366870606	0.00713718264851888	0.00657114482841535	0.00655926396421968	0.00735080228236564	0.00797526919402937	0.00848185072093136	0.00657059680779698	0.00624803189317534	0.00583079742502048	0.00686128281127839	0.00779776390488344	0.00831263711801142	0.00641594167902145	0.00673632991753983	0.00628097164796908	0.00584366423288599	0.00609715660893811	0.00802290815706177	0.00884827215335476	0.00761480306827958	0.00730596408132746
"ko00053"	0.00143927210363805	0.00309817516466801	0.00247886869195218	0.00242832331644256	0.00242987725182934	0.00198165861004147	0.00135782526188725	0.00154604749102537	0.0017136659184104	0.0011056346009863	0.00198820548075219	0.00146265811921409	0.00367346753382018	0.00425206004762679	0.00359229361396102	0.00116542103373969	0.00133712375581043	0.00155299420569153	0.00259463218214603	0.00235787275656286	0.00124212849273349	0.00152367830679228	0.00186777081015342	0.00099943584242462	0.00144193312435026	0.00124641717215028	0.00158034077625239	0.00127659753713054	0.00136297424553976	0.00276850248949593	0.00125378228948336	0.00152806183404676	0.00111505758254197	0.00113706349719112	0.00184050410417507	0.00119034370439874	0.00221288002203551	0.00108115728992603	0.00258151459119423	0.00126096939903355	0.00123487572638894	0.00186819302275312	0.00134045503868952	0.00126677479973679	0.00215939285512484	0.00325136565814198	0.0013209036314408	0.00175853492998638	0.00127194804994021	0.00163289549405388	0.00117188717113062	0.00127511209977751	0.00164122890685754	0.00129298281915589	0.00136689023972035	0.00170364818992076	0.00109308819483145	0.00106141659866963	0.00167447736181617	0.001098799326801	0.00133814968993835	0.00315708085654467	0.001200959286243	0.00122052164975212	0.00164030518831322	0.00112312290949872	0.00100607892933053	0.00118704681085425	0.00118398756543939	0.00124835139039864	0.0016588884292759	0.00122877049314393	0.00317461878288007	0.000927002889752507	0.00115109248181262	0.00118036234471229	0.00180718935252019	0.00360106722702246	0.00333909384778794	0.00102966059859676	0.00103890044954681	0.00128632742131896	0.00106083655581168	0.0012282936117315	0.000916885559279462	0.00121468651533231	0.000935888099910958	0.0011980973205753	0.00118446950012898	0.00114124298017594	0.00162875881966254	0.00127590421334378	0.00143983704663094	0.00335998580073284	0.00134995450137998	0.00140569668641826	0.00124175106208721	0.00206071536758013	0.00137371857752799	0.00136131901593321	0.00355452442975459	0.00146141902259329	0.00109307561630403	0.00195188604865876	0.00195784616799845	0.00110873717587025	0.00121543055833034	0.00357961428945162	0.00304298319726573	0.00370296804488795	0.00136618089114403
"ko00061"	0.00430972131417551	0.00376671630212533	0.00432129881911738	0.00471298552585792	0.00417651434749528	0.0044460929877463	0.0050912933693076	0.00485783983113578	0.00450835283816462	0.00437183274970012	0.00414514669136984	0.00407963152099443	0.00376514288570728	0.00497649991905791	0.00394227273013952	0.0042737330303183	0.00451367226172961	0.00427107095919841	0.00366535418990303	0.00387766146693945	0.00546759980709329	0.00580451761386121	0.00632570628357912	0.00332614103297435	0.00438909263952686	0.00410049553965094	0.00423735451574687	0.00357466431632447	0.00421864840816089	0.00365716038040323	0.00464687182193739	0.00487991146652427	0.00407856509003087	0.00352714343258181	0.00454110673738848	0.0042784472661192	0.00393969398171042	0.00395292016488613	0.00389896039275965	0.00511781433225062	0.00452864110681165	0.0039236455262442	0.00451798766488308	0.0050449474743804	0.00371717057418082	0.00419745340536848	0.00457758034065952	0.00484683731337556	0.00375288398730799	0.00397398364330207	0.00411316584672159	0.00489040259504892	0.00569949322810527	0.00353555286732708	0.00478460328671288	0.00539850775885526	0.00439148574546507	0.00432389432066044	0.00411874798724568	0.00419272469479397	0.00547206839251421	0.00493314467773889	0.00500481348494166	0.00399659422767169	0.00493492471237545	0.00468046850600958	0.00375140802891556	0.00438089783598349	0.00449308474357648	0.00457419437668809	0.00478077553053999	0.00458108668660395	0.00376296350165253	0.00357696017557245	0.00425992063865077	0.00381877535327208	0.00392559696029035	0.00377853478036259	0.00365105747241513	0.00464921950932135	0.00398037802541101	0.00356973849311098	0.00439745196912887	0.00457016083065586	0.00368931498062552	0.00426032084374762	0.0035330855852736	0.00444432815827817	0.00353951431800646	0.00430719423341706	0.00420759968979379	0.00410048511634074	0.00415020557599903	0.0036179056373987	0.00504452964045573	0.0052605332409861	0.00423952089498457	0.00365925883235192	0.00365209155197836	0.00452992768476486	0.00388739734099269	0.00546608570425351	0.00415387584542922	0.00398306239595807	0.00453717891389245	0.00391618674878727	0.00386104022461632	0.00393914348412113	0.00474629427667652	0.00370033999074077	0.00467819772260891
"ko00062"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89380644766062e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ko00071"	0.00475233015142563	0.00472680360451976	0.00422682755768035	0.00447590262462045	0.00469294634493631	0.00404714345132251	0.00380048700499807	0.00490038146440952	0.00495038194548044	0.00607426981415351	0.00530070959086154	0.00476778605495331	0.00442673126266639	0.00428166556095738	0.00426200901148566	0.00508038187619252	0.00493162097749509	0.0046214883247653	0.00480815560211142	0.00477822950991034	0.0044366566714247	0.00314357601432257	0.00330636420621781	0.00577761334258988	0.00500998326436822	0.00470167041213405	0.0049553432953099	0.00597327732448947	0.00437708048084429	0.00472904040947167	0.00453585167677733	0.00271639469992925	0.00484292396800182	0.00562692041634486	0.00431865704834808	0.00493060692897175	0.00444718888402621	0.00503199757656929	0.00458330847491124	0.00429444505588056	0.00478543397510584	0.00439470525292477	0.00424257183607737	0.0052308147200142	0.00478493886756281	0.00397749288492355	0.00442786343007332	0.00385849733162736	0.00481289598987493	0.00490311172824064	0.00469822784421435	0.00420727822849078	0.00435494238200487	0.00521568442333474	0.00368520167053827	0.00371478547030671	0.00343455197578316	0.00385069437694649	0.00474092469129633	0.00390136478675535	0.00417998328807603	0.00443652336536995	0.00348679398085657	0.00486494952676009	0.00364754293194881	0.00316911687442104	0.00566970080390495	0.00381758540464569	0.0044038913536286	0.00472187959367706	0.00446694747268037	0.00416441940912594	0.00458261120060542	0.00518570412232815	0.00474776756001824	0.00522867720305449	0.00469978824619626	0.00451860560957351	0.00465286474472422	0.00373531730409641	0.00509800015174376	0.0056487193039405	0.00352285524157049	0.00421130356871145	0.00504456171010565	0.00440467776651266	0.00548374644686178	0.00458439814374184	0.00576514574423983	0.00460700818050979	0.00433765859241686	0.00476604897671836	0.00442433778290828	0.00453825671248761	0.0041221171775754	0.00368605112875121	0.00443724363588177	0.00496056794468453	0.0049695601743034	0.00471047829765921	0.00445339407605538	0.00359692397386855	0.00404983483371099	0.00434960988192981	0.00498535234752955	0.00527314643302307	0.0049249825972629	0.00435774367872578	0.00413092652287485	0.00444658382205464	0.00499744662759528
