"ID"	"wolverine_1"	"hamlet_11"	"joans_11"	"ginger_14"	"kubo_14"	"wolverine_14"	"kubo_15"	"ivy_17"	"kubo_17"	"wolverine_17"	"ginger_18"	"hamlet_18"	"ivy_18"	"kubo_18"	"wolverine_18"	"ivy_19"	"ophelia_19"	"wolverine_19"	"ginger_2"	"ginger_20"	"hamlet_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"joans_21"	"korra_21"	"kubo_21"	"hamlet_22"	"henry_22"	"joans_22"	"kubo_22"	"marshmallow_22"	"hamlet_23"	"korra_23"	"ginger_24"	"henry_24"	"ivy_24"	"kubo_24"	"marshmallow_24"	"ophelia_24"	"wolverine_24"	"henry_25"	"kubo_25"	"ginger_29"	"henry_29"	"joans_29"	"korra_29"	"kubo_30"	"hamlet_31"	"ginger_36"	"henry_36"	"kubo_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"henry_42"	"ivy_42"	"ophelia_43"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"hamlet_45"	"henry_45"	"ivy_45"	"joans_45"	"korra_45"	"marshmallow_45"	"ophelia_45"	"charles_46"	"hamlet_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"ginger_47"	"ivy_47"	"marshmallow_47"	"charles_48"	"hamlet_48"	"ivy_48"	"joans_48"	"korra_48"	"kubo_48"	"marshmallow_48"	"ophelia_48"	"wolverine_48"	"charles_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"kubo_49"	"marshmallow_49"	"ophelia_49"	"wolverine_49"	"charles_50"	"ginger_50"	"ivy_50"	"joans_50"	"korra_50"	"kubo_50"	"ophelia_50"	"wolverine_50"	"charles_51"	"joans_51"	"charles_52"	"ginger_52"	"kubo_52"	"marshmallow_52"	"kubo_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"ophelia_55"	"joans_56"	"joans_57"	"ophelia_57"	"wolverine_57"	"ginger_58"	"wolverine_58"	"hamlet_59"	"henry_59"	"ophelia_59"	"korra_6"	"joans_60"	"marshmallow_60"	"wolverine_60"	"joans_62"	"henry_66"	"hamlet_67"	"ivy_67"	"ginger_7"	"charles_9"	"henry_9"	"ivy_9"	"korra_9"
"ko00010"	0.0127731568595444	0.0197793908219451	0.0127544485616699	0.0128754987312498	0.0131489585308672	0.0133407920596599	0.0133354176228084	0.0124234117223296	0.0124817104005509	0.0119232664712557	0.0115808435236441	0.0124567778133618	0.0122125409095589	0.0123202720278676	0.0121519626454514	0.0130632587317929	0.0123418827721029	0.0128652814497763	0.0127434793242449	0.0131011660527052	0.0125835991743997	0.0126208054649493	0.0124813459255956	0.0125229789065696	0.0138485835487041	0.0125502951274167	0.0123726014742396	0.0125776466138006	0.0125976546419277	0.0127292029438452	0.0123658303857695	0.0121362716517344	0.0138065875652724	0.012653895154583	0.0123247916819448	0.0125304590132723	0.0142075620639786	0.0125430591800096	0.0133502318017602	0.0121161936141016	0.011961174650521	0.0124727479334676	0.0122015430074472	0.0121653942480946	0.0124156436933361	0.0127913482979011	0.0127180430532207	0.0124771569890808	0.0123575849876577	0.0122898092241617	0.0130592256033118	0.0137538730720506	0.0127073901968629	0.0130947645992035	0.012703866295574	0.0130240864170869	0.0111353637438677	0.0124390643607318	0.0121923703036155	0.0115443353819753	0.0136654192620393	0.0120411103254479	0.0122806348499508	0.0122185771648728	0.0120019562086915	0.0120140968026696	0.0121132987107508	0.0119185746990425	0.0121630717428816	0.0123042014064972	0.0124114570734689	0.0134029136587617	0.0124124665269215	0.0123473302585826	0.0127773212446472	0.0122737190108077	0.0122154482446899	0.0121884604348812	0.0125828893114338	0.0125526642486373	0.0134121015963932	0.0122744920154598	0.0122660985969081	0.0133960349592598	0.0124620415752117	0.0128526525316852	0.0124565564028842	0.0128505624285926	0.0123939584830257	0.013077928237792	0.0121175989542739	0.0120750148891814	0.0121761616318105	0.012159204062271	0.0126208277076378	0.0123383218329658	0.0127354551843543	0.0124108212861397	0.0123217553668978	0.012121733623891	0.0120807885222368	0.0121515836999184	0.0121737228868143	0.0124673459081551	0.0128854643119197	0.0125471247257279	0.0127122334812993	0.0120281561711544	0.013457392012451	0.0121199637929997	0.0125408479264797	0.0128040359686561	0.0129675963008273	0.0117032452707519	0.0123845652619878	0.0120473095432609	0.0122258310031102	0.0138972815881129	0.0123524810188673	0.012521138227887	0.0120093334988298	0.0125763905784739	0.012115755181573	0.0126309597106898	0.0127914405602358	0.0123410938508232	0.0135600567185764	0.0132421935061267	0.0126235431447828	0.0123381081040916	0.0128716213273035	0.0121847463319474	0.011991690303135	0.0109104493684273	0.01255531173161	0.0126342625650074	0.0129956444562372	0.0139704325977282	0.0123058697723138	0.0121631110866943
"ko00020"	0.00565316689322487	0.00455463708667665	0.00585392557532393	0.00696684454237074	0.00553618458394117	0.00577677334681506	0.00575448468182778	0.00557582064338505	0.00599720190158863	0.0058674328359001	0.00588799821170393	0.00538471064619128	0.00595840470675337	0.00606011662184382	0.00554579258752141	0.00566860126418698	0.00562009519167488	0.00603936508284823	0.00543666619976234	0.00597479744023504	0.00526068044705591	0.00568014383971638	0.005323749493271	0.00553802173609576	0.00642312140615557	0.00558422720232245	0.00592840089335284	0.00522885907854608	0.00559082485734942	0.00583184190477973	0.00606605414056676	0.00609864599084162	0.00555658299967665	0.00561217049356322	0.00601402856852041	0.00565965006692846	0.00588975406505235	0.00590187292444495	0.00550969974606564	0.00627330193028069	0.00612005627779949	0.00560806676178377	0.00629729849551362	0.00597694095984953	0.00572529396883373	0.00640300601230975	0.00561148608050664	0.00607005610741136	0.00642708061667098	0.00603978536895608	0.0060243253320229	0.00596800013946684	0.00544615980677219	0.00581954694437022	0.00607767246527563	0.00561409956716099	0.00610344422584899	0.00552950755557263	0.0064066948879836	0.00624080611797982	0.00525299899589173	0.00608150762252576	0.00595610356768918	0.0064581531886716	0.00629611238522569	0.00592561777264921	0.00582093508787055	0.00564590002164238	0.0062503933744979	0.00575770162580047	0.00556470152822044	0.0056291194293725	0.00647015045412553	0.00577009774633998	0.00581616529257147	0.00618484398066567	0.00581120857247366	0.00610460532061253	0.00626048915853603	0.00557497703322593	0.00507751692924096	0.00585330070588409	0.00594861313249991	0.00541525825088553	0.00564051183921213	0.00613304049379617	0.00565245935755426	0.00584381660049212	0.0054364928266942	0.00499254046509168	0.0062643389790849	0.00624376046582733	0.00616355164101522	0.00592613322110201	0.00571840404967832	0.00584208474924283	0.00569189611200594	0.00584698488317988	0.00503587171656609	0.00606399766088044	0.00611756072785418	0.00639854803032765	0.00613327668250785	0.0058068606268069	0.00536118861948317	0.00536182657948209	0.0052489871131946	0.0062929922123537	0.00524743932240972	0.00575824901666759	0.00558168100024966	0.00555534980110626	0.00563555738592799	0.00594123936670519	0.00512138376705435	0.00644132383133738	0.00556871717997336	0.00527507089487718	0.00628284999515894	0.00526110642715817	0.00611153727575508	0.00520896789481417	0.00629246961594202	0.00524260586414958	0.00576392723363716	0.00622783096162356	0.0050794841202737	0.00595227388094946	0.00566078422812663	0.00536911367556968	0.00571986485042763	0.00627299775950157	0.00608265195156325	0.00626603049585634	0.00566970180760965	0.00551440686319756	0.00542777330131442	0.00564959228862823	0.00559973111304775	0.00608165133681566
"ko00030"	0.00602355345598105	0.0069460383796617	0.00637514171668267	0.00594504819345839	0.00694741684241215	0.00674076262693216	0.00673065655270523	0.00650230730307609	0.00660771894580077	0.00627179416211194	0.00561408410176957	0.00632904503891241	0.00603446353775673	0.0065188846507804	0.0060877354020046	0.0060362141240243	0.00638002715186188	0.00615144342552734	0.00690524623067138	0.00587517042817429	0.00644853669286679	0.00680717490676	0.00639481632501989	0.00628408009211252	0.00665954735673071	0.0066477877063195	0.00649400602153372	0.00645966017578835	0.00637519735858583	0.00637211743063214	0.00637896438017004	0.0056764404728044	0.00632907879474114	0.00675211400621063	0.00593728110104459	0.00629185594182741	0.00609314957154371	0.00655688783606097	0.00615244819595514	0.00643276813564715	0.00629584712048091	0.00664143536896226	0.00634630262291264	0.00563510560498567	0.00649192880813501	0.00601560589735516	0.00681545480951153	0.00632313948433336	0.00605845161889334	0.00619567118060377	0.00618452522224357	0.00639163840251287	0.00687463451929589	0.0060923379187795	0.0064766853446938	0.00644645229368371	0.00668812747491126	0.00663020405898219	0.0058695688176808	0.00650689895585664	0.00638378719568089	0.00559769841986462	0.00604956626934544	0.00597789280048321	0.00576923048303946	0.00669266104153147	0.00548481754922331	0.00666394961972053	0.00608983350581179	0.00651264817599782	0.00599817430623727	0.00628866205295928	0.00614050732514631	0.00635106567221228	0.005942429730401	0.00602456826642782	0.00574237313482568	0.00587960280633542	0.00636711876159537	0.00669582464203929	0.00729241333556849	0.00645956544666001	0.0065285770001716	0.00597881025585503	0.00648019560048853	0.00654213513556406	0.00634365650005359	0.00641843774874613	0.00628876632010771	0.00772987292669978	0.00560013494540403	0.0058240630753953	0.0064014428796927	0.00578707971567024	0.00657476367093815	0.00614032513325282	0.00674358520110986	0.0062870043954783	0.00644727372191177	0.00565961992520851	0.0057343101502196	0.00620676298398596	0.00600780716593969	0.0064797999275223	0.00686585123546458	0.00625714046738487	0.00638054076200609	0.00611207277506299	0.00661296538112548	0.00580647654790175	0.0067768309651548	0.00644688395381321	0.00657907918401554	0.00579951199982682	0.00578434990997987	0.00581863398665717	0.00629020903820742	0.00680464616238736	0.00584110095861986	0.00633231585533003	0.00633056324043527	0.00633778969233101	0.00570918579883607	0.00633441413870005	0.0064012973496024	0.00565307510573153	0.00641470320072342	0.00658421056648875	0.00616798238641247	0.00658877935018947	0.00603797159600474	0.00561827238842052	0.00617304375317904	0.00673729456686838	0.00635667066319443	0.00679188480829733	0.00689083169381269	0.00669350806658603	0.00664914262354795	0.00646835364371976
"ko00040"	0.00397617534996557	0.00651821303959283	0.00484482082653754	0.00301194060204776	0.00620721803014467	0.0050462794912958	0.00518147811852864	0.00531489770241442	0.00481141282452895	0.00423998554228175	0.00326796708308206	0.00463605745260867	0.00425963679492664	0.00445507862714477	0.0042533817479964	0.00416636026887787	0.00444442520960569	0.00453033645739752	0.00631430560695891	0.00371120730277491	0.00597882518413342	0.00574771997257666	0.00588489132768445	0.00513136859676314	0.00431623315944535	0.0055945300002369	0.00483194056860605	0.00612125710505837	0.00519230535109073	0.00499936585804671	0.00459299424646972	0.00345012808792426	0.00471974148102965	0.00582293899817937	0.00397119231392104	0.00499252446533169	0.00412592718653695	0.00505514255773452	0.00396988230173563	0.00429377402936758	0.00416626160255483	0.0056756761819067	0.00432322873549967	0.00347835263796138	0.00512922739798516	0.00358723825419431	0.00598829105860189	0.00438909957967472	0.00358151000766372	0.00442329011055986	0.00419177588030804	0.00450048019035104	0.00626571511562815	0.0041681518234719	0.00450470232169264	0.00496428225836613	0.00410551350792661	0.00574084750848885	0.00331667312646158	0.00503310321194672	0.00487742650069328	0.0034895816722085	0.00396117403999252	0.00349970446455348	0.00343537228065721	0.00484071085072894	0.00358490388432542	0.00349087878744671	0.00393360093344139	0.00512744383397426	0.00411744649963642	0.00436370948666512	0.00362483370175185	0.00438214028329591	0.0036665523704161	0.00381456383149838	0.00350634548408792	0.0038443180837337	0.00430681566372748	0.00584575226375057	0.00533047013151384	0.00471120692065264	0.00462772470313209	0.00396535562648823	0.00524651645364827	0.00462106894567033	0.00500304726907147	0.00461805670124462	0.00548891204627999	0.00478085252617003	0.00316165920805628	0.00383242051688769	0.00434138152128697	0.00358801503113566	0.00484398011507508	0.00447873766757971	0.00527335915168877	0.00474719324695	0.00430043553610744	0.00344652800392018	0.00352739660273017	0.00392813199777476	0.00401192847617202	0.00451153911623766	0.00623601733077213	0.0055221498710602	0.00442079055437897	0.00383144733151963	0.00516343574259083	0.00389801429855254	0.00595659262684984	0.00517761614226245	0.00478206592343311	0.00411778932994244	0.0038611795194393	0.00333382720935297	0.00439109259595435	0.00549836657021608	0.00334136350876153	0.0058017714924153	0.00455374891833297	0.00591913421810343	0.00342681179846071	0.00564720723487242	0.00487482628906155	0.00328956368026141	0.00515197848164945	0.00450959097650193	0.004696183991645	0.00580404286130523	0.00414205908269985	0.00313059752571171	0.00412924642526472	0.00475541132400243	0.00484839945846298	0.00606574118216485	0.00621175512262917	0.00572450642962174	0.00568265518400655	0.00472403132601573
"ko00051"	0.00871353209198658	0.0135521783776344	0.0129019669095889	0.012252423610817	0.0148129178448486	0.0108602378733559	0.0123310298463908	0.0123978275209815	0.0113015706559128	0.00943249788952075	0.00912762165789884	0.00932741170113243	0.00821799786523039	0.0110887208253926	0.0078632945785682	0.00884697903662153	0.0099441514576819	0.00901786569273129	0.015044063273549	0.00983254652544806	0.0139578647437965	0.0139616884622395	0.0139637198631705	0.0121703468858883	0.011809097817331	0.0133118016604548	0.011139529926423	0.0147500807323915	0.0121598281615914	0.0125887679839066	0.011567155371465	0.00974371911136314	0.0104243274329178	0.013996154672335	0.00950567991433032	0.0120854067097089	0.00947776166191284	0.0131148021127168	0.0108963515576363	0.0100722864320789	0.0092117824868363	0.0139253488388539	0.0102935050582948	0.00935544156010372	0.012737702961398	0.0106292541767724	0.0147278541465176	0.0113640224549741	0.0112993080764375	0.0113191021748666	0.0108600053859305	0.011786647435231	0.0147854745423829	0.00873934330657804	0.0116770070039854	0.012624738050001	0.0102321571473816	0.0136410502844398	0.0099828831751081	0.00889947100769035	0.0100558658134231	0.00920979362713963	0.0106190381004857	0.0111981753318285	0.010245543349215	0.00977738578521076	0.00853926715152513	0.00732971798642468	0.0105750012493036	0.0123060555299452	0.00932352314842042	0.010385530964287	0.0109702032708354	0.00988751031956994	0.0104561004325031	0.0105889691893631	0.00969932126005705	0.0112812179012102	0.00956614657446336	0.01387925377259	0.0119169517976176	0.00922936256818399	0.00976073258246008	0.0103154363854984	0.0123872983158638	0.0102035523605952	0.0124872212302005	0.00860792284978623	0.0124999476449492	0.0125952914651133	0.0101215584453311	0.00973474313059289	0.0109312099775238	0.00959730627625678	0.0102381073976975	0.0113726555702537	0.0102018239876664	0.0109245436689983	0.00928672003260885	0.00959670392483816	0.00961170481888228	0.0111049325227786	0.0107907072819677	0.0102516788798493	0.0145845175620711	0.0135253342920227	0.00894479469508931	0.0102939368395931	0.00975586914028282	0.00905492166000112	0.0139503999941661	0.0123676019481413	0.0105931037981465	0.00840863893775265	0.00800390713552573	0.010642851013654	0.00871500838024403	0.0125767995149131	0.010900107236924	0.0140601846242457	0.0090170071775498	0.0138994442405344	0.010086602765766	0.013055472458087	0.0111189721741386	0.00988125799673477	0.0111888543414844	0.0108085401765146	0.0124217848454568	0.0142150526705572	0.0106413169604973	0.0104979794876452	0.00871364451735174	0.00860511915269305	0.0117562577100593	0.0146803812967728	0.0146715220120321	0.0138276860788024	0.0131501219738934	0.00951606874742606
"ko00052"	0.00649082098975438	0.00876137762682295	0.00702413403715754	0.00744960431308741	0.0079385060179938	0.00762605396015872	0.00781224108338183	0.00709198806563265	0.0071122588299793	0.0071580067380909	0.00541520680649629	0.00633397320458719	0.00794006274002786	0.00729600668123178	0.00582997709849069	0.00717464613527536	0.00694020378601645	0.00756635997598349	0.00769672771733071	0.00651605343042753	0.00744331289436094	0.00775447936922582	0.0072828081619766	0.00693123137197087	0.00802075159083165	0.00720435329186057	0.00712533130923818	0.00740466314776653	0.00685503811530904	0.00738854727954674	0.0070872408202856	0.00571670497798857	0.00734174751888775	0.00742601611816516	0.00618652576833122	0.0067723435697326	0.00706969445892025	0.00735734559545372	0.00761956922640408	0.00740496362196051	0.00668206204206843	0.0075241595049369	0.00727161112526379	0.005530617023957	0.00741715950239544	0.00725510486313351	0.00761552686337023	0.00694001512260689	0.00707046124331428	0.00700176643907057	0.00729570745514893	0.00809915381687027	0.00763511573727877	0.00632278542855036	0.00757159410453495	0.0071134210119848	0.00831543964915683	0.00744565382388368	0.00667892778304383	0.0110644884039771	0.00566160654972833	0.00552389211512852	0.00651004514480913	0.00693377218849755	0.00628170090650666	0.00877342462471024	0.00493912593114013	0.00639218458393437	0.00679938943190362	0.00719848640038831	0.00609848694227213	0.00600363616990216	0.00688489473556817	0.00720329212071121	0.00652129678352351	0.00673788089469787	0.00570486490576671	0.00630973880431439	0.00883750784693808	0.00738448321551884	0.00744794610718574	0.00746733496881036	0.00932895154277586	0.00630714665256826	0.00685371648739909	0.00875360506993404	0.00677983319352747	0.00628556978465521	0.00717099764050675	0.00642039593172503	0.00584442162855106	0.00608590029405476	0.0087162834757608	0.00591112467690106	0.00763520829172807	0.00638933593353514	0.00707180135245752	0.0071028572931652	0.00490296622606714	0.0056300446852643	0.0060070778783706	0.00737436536505252	0.00645618591816371	0.0074768651853885	0.00739389973936609	0.00712650989386643	0.0056576120126411	0.0071393796675814	0.0074689668318115	0.00554411217029958	0.0075979694056573	0.00688189628277047	0.00759927555223536	0.00626740102446464	0.00602153064280873	0.00654090268188534	0.0076738398665597	0.0066471398160245	0.00645946919506186	0.00713262397113381	0.00715853249809364	0.00723112080172557	0.00599315415724963	0.0070382680043659	0.00717307678165867	0.00606600038105019	0.00593554040956855	0.00820276285405642	0.00674675130224706	0.00731990966049392	0.00667048204239385	0.00592632010681201	0.00748082267206751	0.00997669108754341	0.00704057093453041	0.00753072965302598	0.00775317904617547	0.00758237611346925	0.00792989956999847	0.00673106583609736
"ko00053"	0.00137455604567491	0.00231234092907095	0.00243744640647316	0.00111628728127842	0.00350259608536986	0.00160832802129872	0.00227509336564913	0.00271007411560847	0.0017785693637124	0.00120181586627851	0.00134743254834728	0.00135589122273819	0.0017096248207284	0.00147046555549246	0.00115032991420995	0.00161847335767561	0.00129750310276246	0.00135467704694202	0.00381532692387574	0.00121127505106914	0.00334016109222112	0.00306886129866685	0.00335408772557957	0.00238374794455065	0.00148784241494838	0.00289243207517292	0.00192867681840828	0.00368433839176051	0.00261472925426873	0.00243409431470279	0.00189569511651446	0.000988606565263148	0.00155556445247901	0.00314136120742847	0.00112987902659554	0.0024839435525013	0.00141247204224711	0.00246377089916365	0.00142399184884282	0.0013186395828613	0.00125430469257109	0.00323190240426338	0.00130160215479047	0.0010004930744901	0.00264400008778215	0.00110884864499484	0.00343807822853515	0.00174692155462922	0.00133703090278833	0.00197911245411618	0.0015194153286313	0.00166154603775102	0.00365014247605889	0.00133094976138587	0.00178791758682044	0.00253041061750086	0.00162398151402683	0.00325548175828384	0.00110260324737132	0.00131594391430818	0.00245319220430808	0.000969447092758239	0.00138427456826511	0.00111221697034461	0.00115808977584351	0.00130665250916187	0.000933639855738317	0.00137168388277357	0.00114195603057006	0.0024736654067451	0.00121447905279828	0.00209754736309048	0.00117666943087691	0.00135034007886371	0.0011957680317752	0.00113330055011902	0.00113462139666523	0.0016464020702212	0.00117693098931205	0.00325661374432589	0.00301201644382886	0.00128848538532344	0.00129099688579857	0.00162608174257654	0.0025748252610425	0.00132882877240016	0.00251085812991105	0.00165575338040774	0.00282394688767923	0.00402048671754878	0.000955989569315775	0.00110567844672294	0.00151559275065338	0.00110448995204883	0.00138703805744001	0.00190396516083071	0.00200869005300768	0.00194206848893608	0.0021660735633159	0.000989601975266718	0.00103186526512645	0.00121145304612965	0.00152980421249182	0.00136906426779756	0.00369498193554842	0.00307384779204437	0.00185492884859528	0.00115954250854216	0.00170111793837164	0.00105117913788241	0.00330269395431546	0.00271407238229984	0.00156222392188446	0.00103649371906275	0.00111427340364508	0.00102986257010692	0.00120408937473385	0.0032010584956716	0.00109214223277482	0.0033486635321929	0.00157328875377804	0.00340279644285141	0.000996947739650293	0.00303632109164958	0.00202159968409734	0.0010269808777524	0.002989008295174	0.00145407431534293	0.00231087364419022	0.00359642396676958	0.00181729264414396	0.00106248326753787	0.00153054867210464	0.00128238665140031	0.00245292323002308	0.0035811667224342	0.0036414283992823	0.00327299293490457	0.00294621602206109	0.00146081702996235
"ko00061"	0.00456733680203577	0.00473386824897129	0.00389541568962025	0.00461258300903425	0.00390865336364645	0.00451758537465654	0.00431705983515735	0.00392882827397574	0.00436689494000468	0.00469984046604319	0.00450306041501968	0.00415497915121384	0.00587324367447827	0.0046279196820833	0.00425477285738926	0.00503421178711182	0.00437112025111936	0.00459735972653182	0.00371650339050556	0.00423834262424004	0.0037223142210999	0.00401157935624142	0.00367768246406983	0.00390929462688092	0.00472729069947991	0.0038316549072337	0.00441233633755163	0.00352779675229395	0.00386456821270688	0.00426007499602648	0.00435099761392207	0.00389011331288948	0.00461849051293918	0.0038311799826721	0.00414549818994053	0.00387118498280134	0.00455575082917343	0.00406844686268187	0.00429819921531386	0.00501651976578632	0.00472632960014395	0.00394834189117088	0.00486537973471537	0.00379364448470749	0.00417853654703125	0.00460819306016335	0.00378697235436253	0.00435958071272952	0.00471358290585936	0.00433041082636666	0.00442821378423952	0.00478008658941756	0.00376592746045745	0.00432220197735385	0.00473051136744377	0.00378236771282773	0.00549830689219082	0.00392770122512344	0.00453950436521502	0.00676307923774081	0.00466471510530918	0.00392802534749053	0.00407099301914866	0.00444982816862583	0.00421142898079335	0.00561527635346433	0.00361470699684891	0.00561338519814788	0.00441588982136161	0.00411791078604407	0.00406034649639358	0.00483083122332617	0.00451671402296393	0.00473520296099795	0.00405548366998138	0.00433437117148033	0.00380734945932322	0.00395000019551083	0.00569971945759749	0.00384100668085422	0.00460144203249065	0.00497720457675391	0.00585522504032009	0.00377968893930951	0.00385617235963735	0.00533627117532917	0.00375648880659223	0.00518837497049559	0.00393345231274667	0.00441752916773173	0.00395057541245799	0.0042058695647116	0.00531101264090502	0.00401742608709396	0.00468226056944534	0.0038764792618082	0.00486125026430008	0.00446514379324393	0.00361905472719379	0.00385825994503043	0.0040798106492957	0.00471858768003669	0.00414929139416284	0.00468112905210521	0.00382286729451222	0.00363379457812712	0.00415312193165691	0.0047560892055956	0.00467307163182093	0.00376365383074631	0.00392859341654079	0.00417009895239111	0.00459954444412017	0.0043774852986084	0.00393479375244649	0.00430317122855352	0.00504446111557398	0.00466226226153716	0.00417215644024824	0.0035055226395967	0.00523584274349674	0.00357761602090896	0.00405505847997014	0.00367871311023565	0.00451708249273132	0.00412716723081397	0.0046615242251065	0.00502987369596967	0.00375696445522668	0.00382172606237875	0.00432912194495681	0.00394413795423841	0.00553862350623083	0.00683188122240392	0.00431284394050195	0.00372753069408717	0.0038067407180567	0.00382977663515301	0.0042674121744623	0.00470909160217673
"ko00071"	0.00529379902485783	0.00526959859564976	0.00432578036411728	0.00291351948546656	0.00432466046900005	0.00381244704965933	0.00406073310705481	0.00467863797684197	0.00398763604588748	0.00425157443377191	0.00537501214361032	0.00506040556557671	0.00493813734656776	0.00366415754704368	0.00546240661885103	0.00505681550935643	0.00459605023130551	0.0042038219397007	0.00445555916637304	0.00482811927924181	0.00467306935265434	0.00408198662944131	0.00473815556559678	0.00467716157124356	0.002879142207943	0.00451474162379609	0.00426034115786394	0.00472481599793895	0.00475829441818694	0.00440075676217809	0.0041229303033476	0.00483783662937307	0.00485329292945738	0.00440417921150872	0.00471965702404915	0.00475379172487893	0.00475970097410431	0.00404533899074814	0.00399755512824889	0.0039476072242475	0.00433234149401031	0.00434839397756794	0.00389124238967727	0.00506756105242799	0.00423462876143435	0.00388062366598828	0.00432682970907615	0.00409305353185167	0.00352716774891903	0.00425457734376768	0.0041296998298341	0.00396269643461061	0.00447225734833052	0.00506571063078708	0.0037841830743097	0.00443716201931185	0.00330208241613017	0.00448208224847877	0.00403643265286469	0.00346124420451382	0.00460687640504509	0.00518014622795878	0.00432913960866121	0.00356485200222553	0.00431177210262024	0.00399115145106521	0.00585480416562537	0.00447000854513451	0.00397841686307129	0.00433098481677316	0.00518305655978642	0.00398714395313219	0.00367726788389727	0.00447984353968778	0.00451008371723552	0.00404638329804579	0.00502250073445996	0.0044763227524866	0.00399629401780524	0.00450902985818673	0.00414206209905054	0.00450142363663043	0.00393264007028232	0.00498150786914417	0.00468276769908248	0.00376198345979303	0.00465971940932752	0.00485783523918913	0.00480143805730714	0.00416655635791421	0.0045597359087894	0.0046858288789869	0.00374672692456496	0.0046723261736397	0.00415086224047041	0.00471428979042109	0.00459928995904152	0.00453422871631116	0.00585304582400335	0.00492011264896653	0.00463774793449986	0.00346966413584547	0.00429663267838253	0.00409685361294286	0.00448513015442196	0.00476559582651406	0.00565439591229138	0.00378727616682229	0.00480375264781805	0.00516872815307969	0.0043631361056155	0.00447011468403276	0.00438345423851193	0.0050460188216502	0.00584593660064634	0.00389072587961727	0.0050394145348837	0.00429925385646226	0.00394961326236821	0.00479419498291104	0.00448247168871642	0.00487410402410331	0.00448631627793538	0.00492036693197398	0.00464535138356512	0.00459277045361851	0.00451459863949869	0.00370579318217014	0.00457264269107907	0.00448211264649441	0.00448981606239198	0.00442053636995839	0.00445621509826645	0.00361614589347997	0.00479521762948285	0.00444366981120813	0.00444722248390814	0.00462821881349031	0.00435306465774192	0.00441943410026225
"ko00072"	0.000922267274793414	0.000873095785353393	0.0007928704210378	0.000575958670079779	0.000856199190895125	0.000719342567713821	0.000768325088604132	0.000809882707855978	0.000814054909955751	0.000616032177366773	0.000966654018901362	0.000859709746711343	0.000910614441935002	0.000655958206871462	0.000969831768170968	0.000889557325665469	0.000736111881699892	0.000662076610071194	0.000889330985184139	0.000728254911707035	0.000873251546930643	0.000782148586361484	0.000927374102254936	0.000836207929715849	0.000629255826701594	0.000833228906593237	0.000817836477976354	0.000906871108862335	0.000816873438557675	0.000835646060511883	0.000776155396667224	0.000767151343892575	0.000781831021815842	0.000847485998198882	0.000718206150039172	0.000816882260331096	0.00089726116240379	0.000770561139954272	0.000520224420473025	0.000829069168531359	0.000863655303465592	0.00081643588823826	0.000715739772266067	0.00077611966413992	0.000728569206091427	0.000654082441781341	0.000860190301357771	0.000819963511179754	0.000649722337175616	0.000682221385609146	0.000655449773138046	0.000668790815504101	0.000908341984217936	0.000952134370661207	0.000755791340821524	0.000793795497547411	0.000427142500951758	0.000822353486072952	0.000613041903748132	0.000453980080025293	0.000967051275698991	0.000777641361419985	0.000707000502518716	0.000621432679460627	0.000685221715288172	0.000624105822800764	0.000861908431697949	0.000551885069385419	0.000669782202293031	0.000755734127103808	0.000750313524060767	0.00085058663217248	0.000763329167750404	0.00071890255767682	0.000673692177724172	0.000665769673937122	0.000773332008985561	0.00075744115823101	0.000571445144045734	0.000851438420436991	0.000885694662133238	0.000796323224128841	0.000509231433842487	0.000748329450662666	0.000860797893305839	0.000578449204162724	0.000824764217049094	0.00114252164740593	0.000886147954923612	0.00116512227782798	0.000734624106744482	0.000733836272123056	0.000537883025947748	0.000722811565723852	0.0006484856893607	0.000788656485862374	0.00100429298095499	0.00087830425382409	0.00108577590866107	0.000765695484101572	0.000707706451689731	0.000577246915276309	0.00070585891555706	0.000691407832841872	0.000914695276541998	0.000865676415902803	0.00110677267870733	0.000593802535606775	0.000832969776219649	0.00079244516940674	0.000845303407942593	0.000801565997616958	0.000723277301831501	0.000712200009447212	0.000785592567856693	0.000650392721728911	0.000731840204957543	0.000836872524685315	0.000661229954199578	0.000887264038333087	0.000895052126467321	0.000918812806676106	0.000730420422788361	0.000915104956068082	0.000898131930183522	0.000735270768033203	0.000930395834409181	0.000650385924074058	0.000786315627841874	0.000850610478587161	0.000767268557020396	0.000732801360389804	0.000711907390196303	0.000471516898457689	0.000903094657116106	0.000873938178169378	0.000891260918466881	0.000905374158903639	0.000769364763637427	0.000877311458716102
