"","jarjarbinks_15","kubo_15","iris_17","kubo_17","lambchop_17","wolverine_17","hamlet_18","hera_18","iris_18","jarjarbinks_18","kubo_18","lambchop_18","wolverine_18","ophelia_19","wolverine_19","goose_20","hamlet_20","hera_20","iris_20","korra_20","ophelia_20","hamlet_21","jarjarbinks_21","korra_21","kubo_21","goose_22","hamlet_22","hera_22","iris_22","korra_22","kubo_22","hamlet_23","iris_23","korra_23","goose_24","hera_24","kubo_24","ophelia_24","wolverine_24","kubo_25","lambchop_25","buddy_44","franc_44","ginger_44","ivy_44","joans_44","marshmallow_44","buddy_45","franc_45","grogu_45","henry_45","ivy_45","joans_45","marshmallow_45","buddy_46","charles_46","ivy_46","joans_46","marshmallow_46","franc_47","ginger_47","ivy_47","marshmallow_47","buddy_48","charles_48","franc_48","grogu_48","henry_48","ivy_48","joans_48","marshmallow_48","charles_49","franc_49","ginger_49","henry_49","ivy_49","joans_49","marshmallow_49","buddy_50","charles_50","franc_50","ginger_50","grogu_50","ivy_50","joans_50","charles_51","franc_51","joans_51","buddy_52","charles_52","ginger_52","grogu_52","marshmallow_52","franc_53","marshmallow_53","charles_55","ginger_55","ivy_55","buddy_56","franc_56","grogu_56","joans_56"
"jarjarbinks_15",0,2.03813323144473,2.79699460531307,1.17088022787357,5.11817142237647,2.2498008907126,2.39640908463645,2.44073752879026,3.06040457989959,1.58931029277343,1.59907336519525,3.58552959947786,1.99250293380053,1.92734079327577,2.9988142582933,3.25756666025841,3.56724252919426,1.84020452948276,2.72399113146613,3.14681659241057,3.74117212760496,2.20987495706734,1.17527503746668,3.0758235002752,1.35217827466963,2.76177997564618,5.05133729299837,4.09920865049728,2.90707853566643,4.16069143410197,1.24588470030067,1.6618505604474,3.9039542262159,3.76706963049915,1.73531105098549,2.34347585240379,2.57698326891075,1.32514763837882,1.85993325100056,2.43068328568182,2.71165720639502,2.71254480482905,5.04487097463006,2.15052978358166,2.27762410811669,3.44354509665603,2.65356479105053,3.23301788519264,1.97037756597433,1.74381704721434,2.4341091040383,5.45180700185254,3.54257169791532,3.76651790374002,2.64876104934102,2.80284306648376,3.08873101241437,3.32800385585621,3.13853704453717,3.08975351704038,1.56623746844212,3.29136960123625,3.17500395936178,3.37181606122718,3.36293054564866,2.89884817969921,3.80577725803769,2.15055979002961,2.34329051069288,1.8281892213345,2.73161963091358,5.39277744742722,3.0810492941742,2.9650457815123,1.98893644724369,1.77044518356505,3.51806662278758,1.83258373418202,3.68420845865906,2.85338214453429,3.95333305733008,2.67228987742574,3.81506720432152,3.52495674735495,3.00060528549447,2.38869856949914,3.48302938235471,3.14338788085008,2.85372996748339,2.24138779013359,2.63694898359965,3.54655154383186,2.42968991388684,3.50295076447749,3.99563548347717,2.18313376354342,2.61221412400824,2.19587888973825,3.97156999727117,2.20239102246254,3.53206399100121,3.24284574550317
"kubo_15",2.03813323144473,0,4.21527061901042,1.28180805494022,3.40568301643118,3.92007045600594,3.91611476441196,4.00565432408148,4.36108392252216,2.63628113383812,3.24023862434009,2.00779152310367,3.70244374475468,3.52700223871991,4.36080611321726,4.70467251179239,2.544595940699,3.36240182737969,4.28562359645615,1.40528845227808,2.39688244994131,2.06729472519295,2.07976410472913,1.1556936979796,1.20217237828327,1.04752525288571,3.4344003051785,5.43660062602665,4.44619620924171,2.27503581261685,1.60255493684747,3.10096840954703,5.25561803409632,1.87827970658321,2.77389981483437,3.91393122089603,0.587437848033365,3.03820859583422,3.64029289544103,3.84991133345834,3.29132736867472,4.20566468078047,5.84187310750393,3.83983268739758,3.53310045067766,4.86961896447615,3.94463301630844,4.68078286840137,2.89318794891148,3.36374669970368,4.05254647688924,6.01538667637146,4.97038122536006,5.02043644496632,4.18781947707864,4.33996744233408,4.57410118482382,4.79292579360159,4.42392391074317,4.57918737520111,1.04711121804521,4.72432663246508,1.37084479113475,4.71018987013231,4.37207967751014,4.45377610573411,5.04860802722984,3.72337949078094,3.97528295730472,2.99902951233257,0.930861441804096,5.92128290242969,4.60945801326699,4.45768345730956,3.61884579232773,2.86252909953221,4.93545068291506,2.19111999267734,2.58460965356086,3.99215335161646,5.35229324356488,4.21059723917095,5.06607226717498,4.9945636691275,4.53228424998071,3.69332332376992,4.94341205400127,4.6164705237732,4.35274123260926,3.72748612994424,4.18216782585425,4.83250291708783,1.17715721554285,4.9309416155908,5.20614440814005,3.71351566374534,4.20615946991737,3.80824569098766,2.61859567490944,3.86186214709068,4.80439482756577,4.72718150349348
"iris_17",2.79699460531307,4.21527061901042,0,3.49181330482914,6.86013489392897,2.80805689402303,2.78408896101651,2.79526806903862,0.598051889583203,2.82832612190681,2.4155902053205,5.50873410613424,2.34308043971847,2.27576672572889,0.457149305381416,2.79144724654247,5.58035635176462,2.50348618977279,1.10657567839394,4.96066562253909,5.77328370611961,4.33262956501211,2.84295016497113,5.02699612265433,3.40344889567685,4.43960803361875,6.96920904323682,3.61439202078514,1.6380595769671,5.94732808126075,3.09727319023933,2.65031483500126,2.3520255335787,5.61283867444975,2.57853553356884,2.71153258493037,4.60476833156081,2.11375932767394,2.22205686483613,2.52519632632228,4.28969812185103,2.20063964867461,5.78375774093011,2.5915409966342,2.52781471162086,2.78474309223563,3.03076150541905,2.63140230003168,2.45409300483913,2.22670283672108,2.81463433255734,6.42564532941225,2.75758010413514,3.68892660176291,1.95212992950932,2.54668638244682,3.46469397270724,2.78317465948259,3.36057875805053,2.56847235216249,3.82569528536114,3.5648844813924,4.97559230310375,3.26404629427701,2.82231516352609,1.9817955751374,3.69993767228788,2.61809532535649,2.49392985083481,2.84775461801234,4.58276550333401,5.35947155950057,2.21075950601979,3.32558341259442,2.47271060744723,3.04505363865757,2.60528553914022,3.39048460930079,5.5831563604713,2.99894653378401,2.93057275473727,3.01415686381048,3.75253824333987,2.86518246337935,2.40949094619624,2.62226228890026,2.24091811478216,2.21792822883292,2.30270225983804,2.30972063737585,2.90165545576644,3.4546353939221,4.33205829259939,1.94196014183967,3.8754335382948,2.39859029489298,2.85142313362192,2.45775536710854,5.88640998811467,2.3507059061805,3.43380825926334,2.91657017625362
"kubo_17",1.17088022787357,1.28180805494022,3.49181330482914,0,4.49123072321653,2.78276088041986,2.81013091373985,2.84478692578167,3.736060493654,1.64264540986922,2.09343968336178,2.87298594406501,2.61148987322923,2.48901608721738,3.67133239444803,3.58404367940386,3.10864717402348,2.34348883221797,3.32427213732908,2.32755599772018,3.23080724890618,1.87725807853184,1.15696426510308,2.33858158165541,0.951740122877215,1.93891116410412,4.45551914890884,4.33875121921872,3.47595388266318,3.43778496498947,0.969719691507098,2.04661558809346,4.35200307522497,3.01398068476567,1.74601574258554,2.79839354571312,1.76278249300848,2.16357121749842,2.52161630576708,2.92711621920293,2.48679425700043,3.23582032303756,5.16124040031075,2.67328227365564,2.43801208074282,3.78900629399955,2.93105314167574,3.58370545981229,1.91526542070367,2.35493348309835,2.87627099167243,5.54589774581958,3.86953943164346,4.10662061107885,3.15117119688987,3.24687057778422,3.3996724965518,3.67413674045708,3.41399812883754,3.46798926445331,0.565771370054201,3.48177446464446,2.38294347143596,3.67148708017255,3.78286537322994,3.35497078073125,4.13475980081408,2.64084933766502,2.79284377835336,1.86738137013765,1.97371862043248,5.61894946322164,3.50192399531203,3.33618422468524,2.48177831479239,1.65365255363979,3.88432315427025,1.51735273247715,3.17642075920966,3.23707714391258,4.28571304249727,3.05989329058662,4.14403446400544,3.87846926067288,3.39100205584186,2.82222149398555,3.88254027289308,3.60004013598108,3.32274900000235,2.73321488899815,3.01418922453098,3.90360796047508,1.59844654846194,3.96327525162357,4.31531239987803,2.70122775027178,3.03789116179443,2.6749140099631,3.38919524685554,2.71690797633528,3.91060488433394,3.57251216935712
"lambchop_17",5.11817142237647,3.40568301643118,6.86013489392897,4.49123072321653,0,6.98193816573173,6.95966657624153,7.04537987784823,6.82335410812813,5.65826886210746,6.23252453974693,1.77917694864931,6.69109368635562,6.37728952734058,6.93502301300878,7.72258926900538,4.24568862741081,6.41203521910578,7.17597300947105,2.80001566146505,3.49129966962516,4.89689974266013,5.14750635527809,2.60890053766695,4.34394328587064,3.20653574323226,3.3683307054101,8.44409857691346,7.42362190864807,2.00015759461387,4.69953597353563,6.15830711192666,8.16442831583427,2.08780216861666,5.85853694073821,6.96152169950082,3.01973542822386,5.82755444129218,6.63948133557763,6.72692878526629,5.49857465464043,7.17105529794638,8.29080926424578,6.85990033164868,6.62697537690535,7.89434600049078,6.96587247813749,7.70485923448641,5.85296267671252,6.33622463076676,7.10029924764855,8.24741982158334,7.97130758972834,7.94870767366309,7.1506018649573,7.4046654236939,7.6523598931513,7.83852366456487,7.4187680091743,7.63549540962893,4.09762322860165,7.65783303936161,2.8191544885041,7.67655174956122,6.3210334772692,7.45015218208743,7.95863049989041,6.76718551514643,7.02083557163204,6.0335947642883,3.16917147705394,6.89870515297314,7.61599831747103,7.5600305576355,6.65582147951612,5.82488420596053,7.95075018572754,5.21907786371188,4.16679630497161,6.18458750216466,8.35110091912364,7.2772641081157,7.99432511749524,8.06070028091462,7.56145384766262,6.14878760031773,7.89884415174448,7.61623777778511,7.38301173154637,6.44330951164828,7.18972601485727,7.7542014021976,3.45158734144008,7.84276268477275,8.10380109626842,6.67513756329483,7.27500779209649,6.76120391273518,3.76904859100715,6.81331128730084,7.7056366553088,7.8074242248407
"wolverine_17",2.2498008907126,3.92007045600594,2.80805689402303,2.78276088041986,6.98193816573173,0,1.35348378183524,1.18151494628272,3.31790124797248,2.00400176958785,1.37828416834453,5.39005545537615,0.838660452933256,1.82412403395871,3.09327947609298,2.09031641068338,5.35155833268437,1.4443952930338,2.14352581936875,5.02631603084207,5.75907261519908,3.69666146064469,2.19013139317339,5.00286820739068,2.9829572874751,4.5459405636365,7.0226778927436,2.65933726898531,1.99162546393346,6.12563890395653,2.68690717382676,1.53482600053182,3.0216842610745,5.71732626800487,2.00072796607705,1.22748923565233,4.44985826525379,2.00479514072807,0.851672262136252,1.97475598012752,2.70802963890364,1.79277126975032,4.95771654635165,0.623040552196499,1.73814587355864,2.28940726071736,1.72154772418999,2.17829037965181,2.41113926572959,1.26791840236365,0.660421588954583,5.61025180071762,2.47319199225651,2.46481294110085,1.95257415917994,1.39487355886296,1.18985221036649,2.03756297952835,1.95084186219898,1.64714317555813,3.19183285356181,1.94955105672012,4.97007279865987,2.12308831855471,4.09029865170636,1.8534824835209,2.5383999818339,1.11851990723036,1.15198859897715,2.01113500808406,4.4752486469494,6.3130297527672,1.92319485872323,1.01854074621954,1.14961260328894,1.94823069546247,2.44175941747882,2.58326001532127,5.46405313545228,3.43784534476459,2.68185450050464,0.874951156282842,2.46774652124937,2.06846871857617,1.9427678596275,2.87881199500525,2.45704320908542,2.3037263821908,1.71070377664807,2.33003100754713,1.16853438607355,2.31993593486249,4.20298604234017,2.5797706139668,2.67386710316806,1.61233692702508,0.794095504697475,1.40502000853668,5.84621096149199,1.23811821064226,2.33148389171257,1.89575911509452
"hamlet_18",2.39640908463645,3.91611476441196,2.78408896101651,2.81013091373985,6.95966657624153,1.35348378183524,0,0.453064171780346,3.28640922045392,1.44399803553593,1.16456553819624,5.3938861440839,1.13531695083368,1.36111470012112,3.13974719231432,1.31146908015943,5.00813815891629,0.828179883558379,2.20603442975417,4.85911346763051,5.48765860649181,3.34783791271425,1.912083108385,4.87741718693121,2.82692477252748,4.4045164893641,6.7205231330237,2.1036460313323,2.13040976963796,5.99020843700098,2.40852146039524,0.911786879536022,2.78783584759607,5.59077810048082,1.53103139457389,0.227859547084427,4.39307737022354,2.16068803635507,1.64321152896684,0.952465351845409,2.95623613163861,0.971371897574242,4.90122786386543,1.12841333443343,1.45402963348951,1.57871940150235,0.725463712407154,1.49688991363141,2.26589672100641,1.10415911441719,1.00305294841627,5.60935037629845,1.90525040632332,1.74014519683118,1.1542241802154,0.845686038656005,1.45050931935852,1.4387127468046,1.0305080879452,1.60192197918355,3.30962612327883,1.92990648817235,4.72670360762518,1.2148883984551,4.0023657194091,1.60399407588319,1.75552330862292,0.418404460785192,1.01181103592204,1.37125772088002,4.30306623379141,6.23338530946099,1.63282674591506,1.48597745323779,0.589913655135624,1.99000324078818,1.98286812771901,2.11700353447054,5.04934713060595,3.36161376011542,2.47594540651842,1.00238697395281,1.79460970325788,1.93236434670011,1.52661428605676,2.6580323086943,2.24117731687721,1.86901046631772,1.07279615873939,1.83751457677589,0.954236215814727,1.48684743957828,3.98491993658089,2.38967183196224,2.03282484706556,0.666559971740055,1.01818916912824,1.15182874887898,5.50345656196288,1.22056128516822,1.58422170789832,1.5377583407352
"hera_18",2.44073752879026,4.00565432408148,2.79526806903862,2.84478692578167,7.04537987784823,1.18151494628272,0.453064171780346,0,3.28803327790662,1.52151093443756,1.06601811457653,5.43853785577578,0.960514792957679,1.3221963354957,3.1378441541266,1.30394052208054,5.19537001351524,0.949038390965534,2.14300586766523,4.92161253545747,5.63493255275835,3.5246472211694,1.99495894750581,4.97482360024769,2.95567284122782,4.49887189172496,6.89373300957009,2.05203871328775,2.12988953132633,6.07817907342425,2.53107249399708,1.05310099123753,2.86382408714394,5.67304729687231,1.60234006161662,0.462309294456829,4.48390736203181,2.12395391847672,1.47006554203771,1.2020768645267,2.9249793492407,1.17712527886556,4.83698107822001,0.836917151497825,1.40985681436743,1.65159017929935,0.935460233682694,1.5625774008727,2.21899274850105,1.11039922051348,0.685377278260827,5.60615610432024,1.91358798993284,1.91834554403751,1.2572690033913,0.891967385722619,1.2310056530473,1.43361135802619,1.1817151008365,1.48290294824498,3.31392572495734,1.54107868923837,4.83263633841009,1.26522370877257,3.85575503134128,1.48610420892829,1.92538083011865,0.588374323789183,0.7014754043435,1.38147725752524,4.43379306975474,6.06594910639808,1.49925292363188,1.38037995321027,0.550868928278182,1.81502682998533,2.03513421465156,2.27764345614072,5.23338940047957,3.1785255447015,2.41326339592561,0.778652128809172,1.94398515009554,1.83989988352433,1.49106080292108,2.51039280381565,2.14875621452166,1.99504414955244,1.19148007073135,1.7589806418232,0.56071154015358,1.66459895316266,4.02557328046201,2.36355371036992,2.17828448465059,0.891829958379077,0.736751385730917,0.847240079692834,5.67397858148037,0.897357873911304,1.76774031863234,1.51929688352994
"iris_18",3.06040457989959,4.36108392252216,0.598051889583203,3.736060493654,6.82335410812813,3.31790124797248,3.28640922045392,3.28803327790662,0,3.21059597324035,2.80095454121093,5.53524507985135,2.81654485564736,2.59944687351865,0.467516430684538,3.28449691441505,5.73552008095966,2.98445694055392,1.59595916814831,5.00210668197933,5.84203417131029,4.60497989664902,3.17414376578459,5.09113351933995,3.65796435335351,4.52899257433094,7.0136620230347,4.13044233977675,2.17979611639655,5.9349475449858,3.3767349171778,3.09597897570088,2.79903216529123,5.6213146925315,2.98908815840239,3.21070153470931,4.71350647554322,2.33822798374092,2.65762194917439,2.96171035224883,4.65736853381569,2.7337577409,6.01727964746883,3.07011698250678,3.00880830992015,3.28772729392186,3.5542168197642,3.11672773876837,2.76925938551362,2.68012270103565,3.32653896584711,6.6491974171034,3.21395084372366,4.24312683241381,2.4208871723026,3.1060511352331,4.00902939852346,3.29839744628461,3.89734339640655,3.1153183254516,4.02316595782911,3.98803467092058,5.06052351618212,3.79003611185144,2.54815825427005,2.47810659725049,4.24580208809858,3.123906719276,2.97673469670452,3.22716262651219,4.72136508670875,5.03267435576081,2.70828225731988,3.89155834343663,2.93981886900464,3.38477722755555,3.09773475658608,3.76407407808191,5.72368120189845,2.92920643870856,3.41172748862999,3.55545453502419,4.30972232707627,3.39309835975856,2.87670995441348,2.66991961384984,2.68802096518371,2.68933253188641,2.86216256772783,2.52046268434386,3.3977666316011,3.9950629531395,4.42574430870012,2.41572026552334,4.43151172674944,2.85878604047226,3.38337313730726,2.8788197322802,5.98727472571416,2.77736065313807,3.97673933093065,3.42790340116863
"jarjarbinks_18",1.58931029277343,2.63628113383812,2.82832612190681,1.64264540986922,5.65826886210746,2.00400176958785,1.44399803553593,1.52151093443756,3.21059597324035,0,1.13131843810883,4.09754881205139,1.57434736308617,1.435358799934,3.15591709416217,2.28332072547754,3.93463950935132,0.963398739922264,2.54249748138321,3.46908159312245,4.27558552916855,2.41016049925287,0.629922027298269,3.51131842707964,1.56516011580542,3.06487305233445,5.48065120620617,3.04744911938019,2.67930937435278,4.60494742919251,1.10044284209307,0.726796350090911,3.43500061423969,4.21048219979014,0.774612833730407,1.50411435228443,3.06872300639933,1.8274779032077,1.94721362158948,1.45054915969974,2.6096210959503,1.81882873227217,4.97442344490748,1.70084330191652,1.50291275847144,2.55569011443539,1.45267010224007,2.42327359211383,1.62773657795886,1.21186886555453,1.80030292934063,5.57199936907926,2.76973855587367,2.65596541396474,1.88126156446,1.95081618818379,2.37607568433359,2.4427629023523,1.94043100678796,2.3913699201815,2.10556832896482,2.52131292437327,3.33000970103311,2.160115848089,3.55375936438453,2.26332907556765,2.65120745578501,1.34444681570556,1.65265302432054,0.800399000511318,2.96769984102719,5.6637379820697,2.35526524549295,2.39603206767271,1.25452772282875,1.36115025512562,2.81673065638777,0.949212783849357,3.91923168968426,2.94122380032464,3.25939018799544,1.91545139976521,2.70122688844589,2.81326740730822,2.36935741129825,2.29807594336505,2.87855753743173,2.65383246718623,2.00016341688417,1.80207559443277,1.74628745033311,2.39688513145926,2.59503782513055,2.95899333352153,2.87925865218002,1.29873403742094,1.92052893869136,1.45645505372524,4.32006952562112,1.59931259969754,2.42683859491401,2.53561278377108
