"Taxa"	"buddy_16"	"buddy_17"	"ivy_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"franc_19"	"ivy_19"	"ginger_20"	"buddy_21"	"joans_21"	"franc_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ophelia_43"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"goose_46"	"hamlet_46"	"iris_46"	"lambchop_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"lambchop_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"lambchop_50"	"ophelia_50"	"wolverine_50"	"lambchop_51"	"goose_52"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"lambchop_55"	"ophelia_55"
"Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3) -- Production"	0	0	0.000115945389721441	0	0	0	0	0	0	0	0	0	0	0	5.72540936676972e-05	0	0	4.05720661324678e-05	0	0.000167963719836515	0	0	0.0001511868165096	0	0	0	0	9.28871653159325e-05	0	0	0	0	0	0	0	0	0.000145325367350234	0	0	0	0	3.92003136025088e-05	0	4.52427272315975e-05	0	0	0	0	0	0	0	0	0	0	0.00032680806562306	0.00030809735876537	0	0	0	0	9.39783379930926e-05	0	0	0	0.00124028653150075	0
"Pentanol -- Production"	0	0	0.000115945389721441	0	0	0	0	0	0	0	0	0	0	0	5.72540936676972e-05	0	0	4.05720661324678e-05	0	0.000167963719836515	0	0	0.0001511868165096	0	0	0	0	9.28871653159325e-05	0	0	0	0	0	0	0	0	0.000145325367350234	0	0	0	0	3.92003136025088e-05	0	4.52427272315975e-05	0	0	0	0	0	0	0	0	0	0	0.00032680806562306	0.00030809735876537	0	0	0	0	9.39783379930926e-05	0	0	0	0.00124028653150075	0
"Sulfate (Sulfuric acid, Sulfite) -- Consumption"	0	0	0.000115945389721441	0	0	0	0	0	0	0	0	0	0	0	5.72540936676972e-05	0	0	4.05720661324678e-05	0	0.000167963719836515	0	0	0.0001511868165096	0	0	0	0	9.28871653159325e-05	0	0	0	0	0	0	0	0	0.000145325367350234	0	0	0	0	3.92003136025088e-05	0	4.52427272315975e-05	0	0	0	0	0	0	0	0	0	0	0.00032680806562306	0.00030809735876537	0	0	0	0	9.39783379930926e-05	0	0	0	0.00124028653150075	0
"Thiamine (Vitamin B1, Thiamin) -- Production"	0	0	0.000115945389721441	0	0	0	0	0	0	0	0	0	0	0	5.72540936676972e-05	0	0	4.05720661324678e-05	0	0.000167963719836515	0	0	0.0001511868165096	0	0	0	0	9.28871653159325e-05	0	0	0	0	0	0	0	0	0.000145325367350234	0	0	0	0	3.92003136025088e-05	0	4.52427272315975e-05	0	0	0	0	0	0	0	0	0	0	0.00032680806562306	0.00030809735876537	0	0	0	0	9.39783379930926e-05	0	0	0	0.00124028653150075	0
"Thiosulfate -- Consumption"	0	0	0.000115945389721441	0	0	0	0	0	0	0	0	0	0	0	5.72540936676972e-05	0	0	4.05720661324678e-05	0	0.000167963719836515	0	0	0.0001511868165096	0	0	0	0	9.28871653159325e-05	0	0	0	0	0	0	0	0	0.000145325367350234	0	0	0	0	3.92003136025088e-05	0	4.52427272315975e-05	0	0	0	0	0	0	0	0	0	0	0.00032680806562306	0.00030809735876537	0	0	0	0	9.39783379930926e-05	0	0	0	0.00124028653150075	0
"L-Arginine (Arginine) -- Consumption"	0.000209753539590981	0	5.79726948607206e-05	4.38788942518649e-05	3.88568320024868e-05	3.49589232651634e-05	0	0	0	0.000117931481809069	4.51222813825467e-05	0.000288489277815175	0	0	0	0	0	0	0	0	2.37343649870648e-05	0	0	0	0	0	0.000569548158460954	9.28871653159325e-05	0	0.000113655736773314	0	4.46508305054474e-05	0	0.000130718954248366	0	0	0.000145325367350234	5.57366998300031e-05	0	0	0	0	0	4.52427272315975e-05	0.000100923449563506	0	0	6.67267207153104e-05	0	5.50554683843973e-05	0	0	0	0	0.000212425242654989	0	0	3.08780163962267e-05	0	5.77517253327943e-05	4.69891689965463e-05	0	0	0	0.00010124788012251	0
"Tauro-b-muricholic acid -- Consumption"	0	0	5.79726948607206e-05	0	0	0	4.14387535222941e-05	0	4.59960443401867e-05	0.000117931481809069	0	2.40407731512645e-05	0.000170606873019742	0	0	0	0	0	0	0	0.000237343649870648	0.000264445325928864	0	0	0	2.30856245815731e-05	0	0	0	5.68278683866568e-05	0	0	0.000101412531691416	0	0	5.18557890506501e-05	3.22945260778298e-05	0	0	0.000129727859778598	0	3.92003136025088e-05	0.00014546965918537	4.52427272315975e-05	0.000100923449563506	0	0	0.000300270243218897	0	0.000110110936768795	0	0.000138341287957391	0	9.2824654228163e-05	3.2680806562306e-05	0	0	0	0	5.77517253327943e-05	4.69891689965463e-05	0	4.98516912186246e-05	0	0	4.03038913407089e-05
"beta-Muricholic acid -- Production"	0	0	5.79726948607206e-05	0	0	0	4.14387535222941e-05	0	4.59960443401867e-05	0.000117931481809069	0	2.40407731512645e-05	0.000170606873019742	0	0	0	0	0	0	0	0.000237343649870648	0.000264445325928864	0	0	0	2.30856245815731e-05	0	0	0	5.68278683866568e-05	0	0	0.000101412531691416	0	0	5.18557890506501e-05	3.22945260778298e-05	0	0	0.000129727859778598	0	3.92003136025088e-05	0.00014546965918537	4.52427272315975e-05	0.000100923449563506	0	0	0.000300270243218897	0	0.000110110936768795	0	0.000138341287957391	0	9.2824654228163e-05	3.2680806562306e-05	0	0	0	0	5.77517253327943e-05	4.69891689965463e-05	0	4.98516912186246e-05	0	0	4.03038913407089e-05
"Stearic acid (Stearate, Octadecanoate) -- Production"	0	0	0	0	0	0	0	0	0	0	0	0	9.74896417255667e-05	0	0	2.95333727111636e-05	0	0	0	0	9.49374599482591e-05	0.000264445325928864	0	0	0.000210600210600211	2.30856245815731e-05	0	9.28871653159325e-05	6.52124294890606e-05	0.000198897539353299	0	0	5.79500181093807e-05	0	0	2.59278945253251e-05	3.22945260778298e-05	0	5.90214247771941e-05	0.000129727859778598	0	0	4.15627597672485e-05	0	0	0	0	0.000366996963934207	0	0	6.03764471479676e-05	0.000138341287957391	0	0.000208855472013367	3.2680806562306e-05	0	2.23476171853176e-05	0	0	0	0	0	0	0	5.0623940061255e-05	4.03038913407089e-05
"Acetoin (3-hydroxybutanone, acetyl methyl carbinol, [R]-Acetoin) -- Production"	0	0	0	0.0015577007459412	3.88568320024868e-05	0	0	0	0	0	4.51222813825467e-05	8.41427060294259e-05	0	0	0	0	0	0	0	0	2.37343649870648e-05	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	0.000113030841272404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212425242654989	0	0	3.08780163962267e-05	0	0	0	0	0	0	0	0
"D-Tagatose -- Consumption"	0	0	0	0.0015577007459412	0	0	0	0	0	0	0	8.41427060294259e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"L-Aspartate (Aspartate, D-Aspartate) -- Consumption"	0.000209753539590981	0	5.79726948607206e-05	4.38788942518649e-05	0	3.49589232651634e-05	0	0	0	0	0	0.000288489277815175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000569548158460954	4.64435826579662e-05	0	0	0	0	0	0	0	0	3.22945260778298e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010124788012251	0
"Choline -- Consumption"	0	0	0	0	0	0	8.28775070445881e-05	0	9.19920886803735e-05	0.000206380093165871	0	2.40407731512645e-05	0	0	0	0	0	0	0	0	0.000379749839793036	0	0	0	4.68000468000468e-05	0	0	0	0	5.68278683866568e-05	0	0	0	0	5.43168300697971e-05	0	3.22945260778298e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000114382822968071	0	0	6.17560327924534e-05	4.53360534965431e-05	0	0	0	0	0	5.0623940061255e-05	4.03038913407089e-05
"H2 (Hydrogen) -- Consumption"	0	0	0	0	0	0	0	0	4.59960443401867e-05	5.89657409045345e-05	0	0	0	0	0	0	4.31881491718672e-05	0	0	0	0	0	0	0	0	2.30856245815731e-05	0	0	0	0	8.95054822107854e-05	0	2.89750090546903e-05	0	0.000108633660139594	2.59278945253251e-05	0	0	0	0	0	3.92003136025088e-05	0	0	0.000100923449563506	0	0	6.67267207153104e-05	3.99968002559795e-05	5.50554683843973e-05	0	0	4.77372541531411e-05	4.64123271140815e-05	0	0	0	0	0	5.77517253327943e-05	0	0	4.98516912186246e-05	3.32834082210018e-05	0	4.03038913407089e-05
"H2S (HS-) -- Production"	0	0	0	0	0	0	0	0	0	0.000117931481809069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000113655736773314	0	4.46508305054474e-05	0	0.000130718954248366	0	0	0	5.57366998300031e-05	0	0	0	0	0	4.52427272315975e-05	0.000100923449563506	0	0	6.67267207153104e-05	0	5.50554683843973e-05	0	0	0	0	0	0	0	0	0	5.77517253327943e-05	4.69891689965463e-05	0	0	0	0	0
"Oxaloacetate -- Consumption"	0	0	0	0	0	0	0	0	0	0	0	2.40407731512645e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	3.22945260778298e-05	0	0	0	0	0	0	0	5.0461724781753e-05	0	0	0	0	0	0	0	0.000262554897842276	0	3.2680806562306e-05	0	0	0.000108073057386793	0	0	0	0	0	0	5.0623940061255e-05	0
"Adenine -- Consumption"	0	0	0	4.38788942518649e-05	0	3.49589232651634e-05	0	0	0	0	0	0.00026444850466391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010124788012251	0
"Biotin (Vitamin B7) -- Consumption"	0	0	0	4.38788942518649e-05	0	3.49589232651634e-05	0	0	0	0	0	0.00026444850466391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010124788012251	0
"Chenodeoxycholic acid (Chenodeoxycholate) -- Production"	0	0	0	4.38788942518649e-05	0	3.49589232651634e-05	0	0	0	0	0	0.00026444850466391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010124788012251	0
"Glycochenodeoxycholate -- Consumption"	0	0	0	4.38788942518649e-05	0	3.49589232651634e-05	0	0	0	0	0	0.00026444850466391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010124788012251	0
"Glycocholate -- Consumption"	0	0	0	4.38788942518649e-05	0	3.49589232651634e-05	0	0	0	0	0	0.00026444850466391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010124788012251	0
"Glycodeoxycholate -- Consumption"	0	0	0	4.38788942518649e-05	0	3.49589232651634e-05	0	0	0	0	0	0.00026444850466391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010124788012251	0
"Glycolithocholate -- Consumption"	0	0	0	4.38788942518649e-05	0	3.49589232651634e-05	0	0	0	0	0	0.00026444850466391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010124788012251	0
"Histamine -- Production"	0	0	0	4.38788942518649e-05	0	3.49589232651634e-05	0	0	0	0	0	0.00026444850466391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010124788012251	0
"L-Histidine (Histidine) -- Consumption"	0	0	0	4.38788942518649e-05	0	3.49589232651634e-05	0	0	0	0	0	0.00026444850466391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010124788012251	0
"L-Ornithine (Ornithine) -- Production"	0	0	0	4.38788942518649e-05	0	3.49589232651634e-05	0	0	0	0	0	0.00026444850466391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010124788012251	0
"L-Threonine (Threonine) -- Consumption"	0	0	0	4.38788942518649e-05	0	3.49589232651634e-05	0	0	0	0	0	0.00026444850466391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010124788012251	0
"L-Tryptophan (Tryptophan) -- Consumption"	0	0	0	4.38788942518649e-05	0	3.49589232651634e-05	0	0	0	0	0	0.00026444850466391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010124788012251	0
"Methylamine (Monomethylamine) -- Production"	0	0	0	4.38788942518649e-05	0	3.49589232651634e-05	0	0	0	0	0	0.00026444850466391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010124788012251	0
"Taurochenodeoxycholate -- Consumption"	0	0	0	4.38788942518649e-05	0	3.49589232651634e-05	0	0	0	0	0	0.00026444850466391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010124788012251	0
"Taurodeoxycholate -- Consumption"	0	0	0	4.38788942518649e-05	0	3.49589232651634e-05	0	0	0	0	0	0.00026444850466391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010124788012251	0
"Taurolithocholate -- Consumption"	0	0	0	4.38788942518649e-05	0	3.49589232651634e-05	0	0	0	0	0	0.00026444850466391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64435826579662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010124788012251	0
"Propanol (n-propanol, 1-Propanol) -- Production"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37343649870648e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000130718954248366	0	0	0	0	0	0	0	0	0	0	5.0461724781753e-05	0	0	0.000133453441430621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
