"Taxa"	"ivy_17"	"korra_20"	"ophelia_20"	"kubo_21"	"franc_22"	"grogu_22"	"hamlet_23"	"franc_24"	"hera_24"	"ivy_24"	"kubo_24"	"ophelia_24"	"henry_25"	"kubo_25"	"ginger_44"	"iris_44"	"henry_45"	"korra_45"	"hamlet_46"	"joans_46"	"ginger_47"	"marshmallow_47"	"charles_48"	"grogu_48"	"henry_48"	"hera_48"	"kubo_48"	"kubo_49"	"franc_50"	"kubo_52"	"kubo_53"	"marshmallow_53"	"ginger_55"	"ophelia_55"	"buddy_56"
"Trehalose -- Consumption"	0.0403914642267713	0.0364617314930991	0.0355308562715673	0.0462805224304373	0.0485491343574738	0.0450638187027872	0.0465636303847419	0.0433024465577501	0.0474506885001861	0.0423026522212584	0.045498212513977	0.0448919534923978	0.0405003278357795	0.0459329800945153	0.0494001411432604	0.042039932754531	0.0499518970597078	0.0433628515982244	0.0473252147439382	0.0502090921354377	0.0495797223440705	0.0389514943655071	0.0405067808708066	0.0420875420875421	0.0466248976067657	0.0410578824640633	0.044810184894361	0.0474125817977438	0.0493424376723304	0.0368395084932923	0.0454827886168759	0.0455757575757576	0.0493199424663756	0.0414260506897658	0.0356189193582093
"D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol) -- Consumption"	0.0453137215160552	0.0549811794228356	0.0993098467217719	0.042181289040318	0.0335040234089247	0.0343839541547278	0.0400306916584457	0.0364748435340974	0.0403530224892339	0.0331112382569535	0.0436871033277163	0.0376792360289663	0.0516131201560162	0.0339395675211227	0.0362006325309078	0.0348893443566773	0.0386777704287175	0.0454373090049296	0.0376753289116016	0.038068258464859	0.0335510794437397	0.0662490375866172	0.0398376159885796	0.0345117845117845	0.0371493723571476	0.0330883438118008	0.0335029419770924	0.0390421132923843	0.0363499877293528	0.0686041867349576	0.0353672175966199	0.04	0.0307098337076383	0.048604427333975	0.104534794622333
"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate) -- Production"	0.0585748617424791	0.0489585947302384	0.0328625310970227	0.0437429017603634	0.0483784442818825	0.0421984891898932	0.0467170886769703	0.0440542957002357	0.04540379605508	0.0434469648031598	0.0498291257854702	0.0417904849831222	0.0517812410685765	0.0390233424029787	0.0449567422044486	0.0344633028579324	0.0467199807588239	0.0357118957863978	0.0471893008589758	0.0483205180089033	0.0505518737625817	0.049345558899699	0.0376665477040209	0.0274971941638608	0.0446323806150236	0.0431830927713333	0.0409992252444668	0.0441205989802883	0.0451271094686088	0.0440993351032587	0.044364359388592	0.0407272727272727	0.0451941759822352	0.0468399101700353	0.0398681124759096
"D-Fructose (Fructose) -- Consumption"	0.0398702840432	0.0341279799247177	0.0339258486477811	0.044310760931289	0.0486222872470129	0.0461057567074759	0.0484708977310095	0.0427334796391124	0.0483279281195172	0.0488547645853712	0.0443170543490244	0.0449352297971784	0.0358433785578588	0.044142918516397	0.047152304033038	0.04117633512194	0.0479977151103361	0.0348865740224398	0.0485484397086006	0.0491838661810333	0.0481214952163037	0.0298523132918037	0.0444474185105877	0.0392817059483726	0.0470676791604862	0.0462823578027687	0.0465900286868941	0.0472720703360231	0.0488371757301035	0.0277236097079623	0.0473468373306822	0.0460606060606061	0.0481213252920841	0.0426892845684953	0.0354563819165486
"Indole -- Production"	0.0397255117699858	0.034930991217064	0.0363333600834604	0.0456061896649631	0.0467934650085345	0.0468872102109924	0.047374767072235	0.0429976428513371	0.047663352650327	0.0409553164393422	0.0440335763894357	0.046449900464499	0.0373060304971335	0.0467206071888873	0.0482892914085575	0.0421550791055431	0.0491702242799591	0.0403515424594589	0.0473252147439382	0.0489950087683799	0.0479199516295392	0.0316721495065444	0.0402093742564835	0.042648709315376	0.0451415794018021	0.0431830927713333	0.0424440396172289	0.0471717050062226	0.0489093560075645	0.0303784977562672	0.0438175717658755	0.0448484848484849	0.0474273890332837	0.0398620468399102	0.033807787865419
"Propanoate (Propionate) -- Production"	0.0372643831253438	0.0289084065244667	0.0325214669769681	0.0404067291311755	0.0460619361131431	0.0421984891898932	0.0472213087800066	0.039319678127286	0.0450582168111011	0.0450711504032779	0.0425846890404271	0.0415741034592193	0.0318421008389234	0.0398467707289131	0.0448652604615907	0.0356147663680538	0.0471709458240635	0.0280609399745712	0.0455583342394259	0.048185619857008	0.0474457314253874	0.0262476377126059	0.0416220556745182	0.0286195286195286	0.0390311939604596	0.0427403406239854	0.0433025525053919	0.0445220602994901	0.0451992897460698	0.0227427577943284	0.0422020628805766	0.0407272727272727	0.0444371546089985	0.0395612768687841	0.033807787865419
"Succinate -- Production"	0.0539421489996236	0.0402258469259724	0.0332236578123746	0.0381530380465645	0.0321385028041941	0.0372492836676218	0.0425956373999781	0.0399902462813948	0.0412834281461003	0.0358797364389731	0.0337181284155157	0.0394102882201898	0.0485028832736504	0.0351926106258055	0.0352858151023289	0.0376874006862723	0.038046419337382	0.0392808547656755	0.0393606610851365	0.0373937677053824	0.0316304876169249	0.0470707636312732	0.0425440161789198	0.037037037037037	0.0371493723571476	0.0430355087222173	0.0345080302364051	0.0397848167329078	0.0362489353409075	0.0465192773065808	0.0341245184540823	0.04	0.0293219611900376	0.0382579403272377	0.025982771031184
"Nitrate (NO3-) -- Consumption"	0.0369748385789154	0.0289084065244667	0.0300136425648022	0.0401937819420784	0.0455742501828822	0.0395936441781714	0.0447002082648252	0.0373486141591482	0.0435961507788824	0.0389804544028349	0.042379954958502	0.0385880384293586	0.0317580403826432	0.0376986968351711	0.0442771635432186	0.0317228197038436	0.0465696590704107	0.0277263500702639	0.0437914537349136	0.0478348846620801	0.0468411006650938	0.0256526912577868	0.0355400904116107	0.0252525252525253	0.0386548296397972	0.0349183860208389	0.0394706535167619	0.0429965072865229	0.0448672604697492	0.0215680285694148	0.0397166645955014	0.0387878787878788	0.0440207928537182	0.0363530638434392	0.0336916896928042
"D-Mannitol (Mannitol) -- Consumption"	0.033065987202131	0.0216311166875784	0.0302543937083701	0.0357928733674049	0.0316020482809071	0.0343839541547278	0.0390441740655486	0.0335893684467203	0.040273273432931	0.0330189549842196	0.0280013228971447	0.0371310695017455	0.0328508263142852	0.0336531576686238	0.0361744948900912	0.0348663150864749	0.0387228669352414	0.0345519841181325	0.0374578666956616	0.038068258464859	0.029603196244176	0.0307272345488906	0.0393468950749465	0.0345117845117845	0.0372600677455777	0.0314649192715251	0.0332516699122642	0.0390421132923843	0.0363499877293528	0.0299555952352983	0.0325587175344849	0.04	0.0306719826389765	0.031300128328521	0.0217335779134836
"Glycerol -- Consumption"	0.033065987202131	0.0216311166875784	0.0302543937083701	0.0357928733674049	0.0316020482809071	0.0343839541547278	0.0389784062260221	0.0335893684467203	0.0402201073953958	0.0329266717114856	0.0278910814684158	0.0370589423271112	0.0328844504967973	0.0336531576686238	0.0361744948900912	0.0348663150864749	0.0386777704287175	0.0344850661372711	0.0374035011416766	0.038068258464859	0.029603196244176	0.0306222439980402	0.0391535807756364	0.0345117845117845	0.0368837034249153	0.0314649192715251	0.0332516699122642	0.0390421132923843	0.0363499877293528	0.0298851114818034	0.0325587175344849	0.04	0.0306467485932019	0.031300128328521	0.0216639190099148
"Formate -- Production"	0.0339925297507021	0.0531744040150565	0.070901211780756	0.00981331629755821	0.00458424774445257	0.00312581401406616	0.00269648142058533	0.00981467934650085	0.00127598490084534	0.00267621490928554	0.0231664488086051	0.00227921871844436	0.0414249928548612	0.0012530431046828	0.000718785122454847	0.002533219722267	0.000195418194937166	0.0207668800606723	0.00307165380015222	0.00021583704303251	0.00833442008796785	0.0657240848323651	0.00331608374970259	0.000841750841750842	0.00608824636365649	0.00752678650491455	0.00150763238896916	0.000843068770323979	0.000115488443937578	0.0674999412635388	0.00690940723250901	0.000727272727272727	0.00113553205985516	0.0280919153031761	0.0890240787610003
"Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen) -- Macromolecule"	0.0103656947621392	0.0212296110414053	0.0106331755075837	0.0158468199886428	0.0196537429895148	0.0182339150820526	0.00975556286309328	0.0149353816142404	0.0109787867510234	0.0131226813827726	0.0205993983967746	0.0141802025331064	0.0133824246398009	0.020943720463984	0.0179304216001464	0.016062915966193	0.0144759785941916	0.0217706497735942	0.0134011090573013	0.0140294077971132	0.0220986615134738	0.014453699167075	0.00767309064953605	0.0230078563411897	0.015054572826496	0.015348741108061	0.0160814121490043	0.0124453008952587	0.0171067257582538	0.0156943824448465	0.0159065490244812	0.0116363636363636	0.0233541093643544	0.0136349053577158	0.0154642765922864
"Melibiose -- Consumption"	0.0076729304803544	0.0162860727728984	0.00918866864617607	0.0124396649630892	0.0169714703730797	0.0109403490492316	0.00817713471445796	0.00975371860521824	0.00837365091179754	0.00922832727339842	0.018993023292439	0.0116269005510516	0.0106420537650678	0.0160389517399399	0.0155257586450247	0.00885475439283329	0.0130779868919488	0.0154580535789967	0.011634228552789	0.0128962633211925	0.0208301224673677	0.0107790298873101	0.00193314299310017	0.0126262626262626	0.0110252606876398	0.0112163877328138	0.0123123311765814	0.00983580232044643	0.0133533513302825	0.0105020792707281	0.0124269914253759	0.00727272727272727	0.0199475131847889	0.0122313121591274	0.0141175377899552
"Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III]) -- Consumption"	0.0149984075049946	0.0372145545796738	0.0103924243640157	0.00981331629755821	0.00409656181419166	0.00442823651992706	0.00236764222295298	0.00772169389579777	0.00273805093306396	0.00359904763662538	0.0171819141061782	0.00227921871844436	0.0213177317126477	0.00458255763998282	0.00245693823675475	0.00712755912765125	0.0013228308580362	0.0171310031005331	0.00190279438947483	0.00102522595440442	0.00521642224566978	0.0386715195632393	0.00492207946704735	0.010662177328844	0.00409572937191437	0.00501785766994303	0.00397847435977972	0.00254927937693203	0.00372450231698691	0.0413974578859573	0.00330557971914999	0.00484848484848485	0.00312902167604532	0.018246711581649	0.0173682866231686
"L-Rhamnose (Rhamnose, D-Rhamnose) -- Consumption"	0.00390885137678432	0.00810539523212045	0.00762378621298451	0.00638841567291312	0.00451109485491344	0.00729356603282105	0.00317877891044613	0.0069698447533122	0.00505077356584614	0.00849006109152655	0.00445690347575476	0.0095640633565102	0.00669121231990047	0.0108477731633968	0.00584176272249667	0.0121133961264768	0.00398352474294991	0.0138297160447012	0.00497444818962705	0.00310265749359234	0.00320098637802464	0.00710436060754532	0.0108107304306448	0.0182379349046016	0.00659744515043503	0.00997668172023968	0.00875264359151538	0.00552009313902605	0.00459066564651875	0.0100556821652609	0.00628805766124021	0.00921212121212121	0.00668702213025814	0.00641642605068977	0.00320430956416746
"CO2 -- Production"	0.021542114254278	0.0199247176913425	0.00401251905946553	0.00342490062464509	0.00238966105827847	0.00442823651992706	0.00394607037158829	0.00747785093066732	0.00154181508852145	0.00679204887322124	0.00721293919397767	0.00346210438244713	0.0189304147542913	0.00279249606186453	0	0.00371922713769201	0.000120257350730563	0.00747250786286275	0.00258236381428727	0.000404694455685957	0.00371077309748782	0.0236228739413453	0.00774744230311682	0.00336700336700337	0.00055347694215059	0.0125446441748576	0.00439726113449337	0.00200730659600947	0.000187668721398565	0.0233301224067852	0.00318130980489623	0.00242424242424242	0.000504680915491181	0.0104868463265961	0.00587456753430701
"Mucin (Mucus Glycoprotein) -- Macromolecule"	0.00332976228392738	0.00664993726474278	0.00712222133055132	0.00590928449744463	0.00280419409900024	0.00729356603282105	0.00306916584456867	0.00629927659920345	0.00486469243447286	0.00636754581864491	0.00303951367781155	0.00879951530538646	0.00610278912593938	0.0100243448374624	0.00494001411432604	0.0118485595191488	0.00330707714509049	0.0132274542169481	0.0044307926497771	0.00210441116956698	0.00213399091868309	0.0065794078532932	0.00938317868189388	0.0182379349046016	0.00664172330580708	0.00929779509430621	0.00623992294323345	0.0049781203581035	0.00425863637019821	0.00951530672180062	0.00509506648440412	0.00775757575757576	0.00483231976582806	0.0050729868463266	0.00162537441660668
"Fructan (Inulin, Levan) -- Macromolecule"	0.00332976228392738	0.00755332496863237	0.00692159537757804	0.00585604770017036	0.00316995854669593	0.00833550403750977	0.00284993971281377	0.00629927659920345	0.00446594715295869	0.00550008305494546	0.00327574531080209	0.0086264100862641	0.00605235285217128	0.00984533867965058	0.00494001411432604	0.0118255302489464	0.00335217365161446	0.0133389841850505	0.00415896487985213	0.0022393093214623	0.00213399091868309	0.00675439210471058	0.00719724006661908	0.0173961840628507	0.00686311408266732	0.00864842527819593	0.00611428691081936	0.00481753583042274	0.0043019445366748	0.00916288795432653	0.00529389834721014	0.00727272727272727	0.0051729793837846	0.00517324350336862	0.00185757076183621
"Mannan -- Macromolecule"	0.00332976228392738	0.00672521957340025	0.00561752668325175	0.00576731970471323	0.00275542550597415	0.00520969002344361	0.00306916584456867	0.00589287165731935	0.00372162262746557	0.00439268378213765	0.00299226735121344	0.00631834049796601	0.00605235285217128	0.00834168695403122	0.00494001411432604	0.0100637910784607	0.00323191630088389	0.0131605362360866	0.00388713710992715	0.00210441116956698	0.00213399091868309	0.00629943305102541	0.00514513442778967	0.0162738496071829	0.00653102791737696	0.00855987484872635	0.00628180162070482	0.00451643984102132	0.0043019445366748	0.00920987712332307	0.00492108860444886	0.00678787878787879	0.00485755381160261	0.00441129290984921	0.00157893514756078
"Ethanol -- Production"	0.0216868865274923	0.0190966122961104	0.00146456945670492	0.0041347245883021	0.00238966105827847	0.0013024225058609	0.00142496985640688	0.00670568154108754	0.00106332075070445	0.00212251527288164	0.00729168307164118	0.0014425434926863	0.0202249457810057	0.000716024631247315	0.000718785122454847	0.00118600741542501	0.000120257350730563	0.00769556779906761	0.00266391214526476	8.09388911371914e-05	0.00377005062300679	0.0232729054385105	0.00220080894599096	0	0.00593327281985432	0.00501785766994303	0.0010888456142555	0.0011642378256855	7.21802774609866e-05	0.0223903390268543	0.00422517708462781	0.00121212121212121	0.00079487244189861	0.00878248315688162	0.00599066570692177
"Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3) -- Consumption"	0.000231635637142774	0.0104893350062735	0.0645814942620977	0.00236016467915957	0.000121921482565228	0	0.000504220103036282	0.000101601235471023	7.97490563028337e-05	0	0.00500811061939934	0.000504890222440206	0.00344647870748642	0.000107403694687097	0	0	0	0.00234212933015101	0.00021746221593998	0	0.000770607831746672	0.00745432911038007	0	0	6.64172330580708e-05	0.000678886625933469	0	0	0	0.00911589878532998	0.00260966819932894	0	0	0.00250641642605069	0.074952980240091
"Urea -- Production"	0.00327185337464169	0.00672521957340025	0.00501564882433192	0.00573182850653038	0.00275542550597415	0.00520969002344361	0.00181957689356571	0.0056490286921889	0.00358870753362752	0.00258393163655156	0.00299226735121344	0.00595770462479444	0.00601872866965922	0.00805527710153229	0.00494001411432604	0.00916564954056606	0.00323191630088389	0.0131605362360866	0.0033434815700772	0.00202347227842979	0.00213399091868309	0.00629943305102541	0.00358374970259339	0.0154320987654321	0.00653102791737696	0.00501785766994303	0.00471135121552861	0.00411497852181942	0.0043019445366748	0.00869299626436107	0.00429973903318007	0.00606060606060606	0.00485755381160261	0.00300769971126083	0.00157893514756078
"D-Galactose -- Consumption"	0.00304021773749891	0.00547051442910916	0.00170532060027285	0.00408148779102782	0.00312118995366984	0.00442823651992706	0.0013811246300559	0.00503942127936276	0.00358870753362752	0.00540779978221148	0.00196859694158779	0.00357750786186204	0.00416939863149577	0.00440355148217099	0.00290127813063593	0.00715058839785367	0.0013979917022428	0.00720483593941692	0.00339784712406219	0.00134898151895319	0.00133967207672883	0.00402463778259957	0.00599274327861052	0.0117845117845118	0.00841284952068897	0.0046636559520647	0.00418786774713655	0.0030511060259344	0.00396991526035426	0.00582665695557174	0.00579097800422518	0.00606060606060606	0.00407529839259128	0.00340872633942894	0.00174147258922145
"Dextrin (Maltotriose, Maltodextrin, Maltohexaose, Maltotetraose, Maltooligosaccharide) -- Consumption"	0.00283753655499899	0.00509410288582183	0.00180563357675949	0.00422345258375923	0.00280419409900024	0.00781453503516541	0.00170996382768826	0.00544582622124685	0.0026051358392259	0.00328528450932984	0.00170086775753185	0.00314474481405614	0.00294211596980548	0.00547758842904196	0.00245693823675475	0.00770329088271193	0.0013979917022428	0.00642412616269992	0.00176688050451234	0.00107918521516255	0.00130410556141744	0.00367466927976482	0.00643885320009517	0.0112233445566779	0.00409572937191437	0.00427993742436317	0.00450195782817179	0.00331205588341563	0.0037533744279713	0.00552122735709419	0.00417546911892631	0.00533333333333333	0.00346968129400187	0.0018046198267565	0.00146283697494601
"Hemicellulose, not specified -- Macromolecule"	0.00275067319107045	0.00421580928481807	0.00250782441216596	0.00360235661555934	0.00238966105827847	0.00520969002344361	0.00197303518579415	0.0047752580671381	0.00305704715827529	0.00452188036396523	0.00149613367560672	0.0042555033034246	0.00277399505724517	0.00537018473435486	0.00245693823675475	0.00761117380190222	0.0013228308580362	0.00631259619459749	0.0021746221593998	0.00102522595440442	0.00130410556141744	0.00349968502834745	0.00447596954556269	0.0117845117845118	0.00398503398348425	0.00575577791552289	0.00422974642460791	0.00297081376209402	0.00372450231698691	0.00521579775861664	0.00355411954765751	0.00606060606060606	0.00315425572181988	0.00246631376323388	0.00127707989876239
"L-Cysteine (Cysteine, D-Cysteine) -- Consumption"	0.00275067319107045	0.00421580928481807	0.00110344274135302	0.00351362862010221	0.00238966105827847	0.00442823651992706	0.00127151156417845	0.00463301633747866	0.00239247168908501	0.00236245178199	0.00149613367560672	0.00223594241366377	0.00274037087473311	0.00429614778748389	0.00245693823675475	0.00631002003546508	0.0013228308580362	0.00631259619459749	0.00157660106556486	0.000944287063267233	0.00130410556141744	0.0034296913277805	0.00327147275755413	0.010662177328844	0.00398503398348425	0.00318781546090499	0.00355968758506606	0.00250913324501184	0.00372450231698691	0.00509832483612527	0.00305703989064248	0.00484848484848485	0.00312902167604532	0.00100256657042028	0.00123064062971649
"L-Methionine (D-Methionine) -- Consumption"	0.00275067319107045	0.00421580928481807	0.00110344274135302	0.00351362862010221	0.00238966105827847	0.00442823651992706	0.00127151156417845	0.00463301633747866	0.00239247168908501	0.00236245178199	0.00149613367560672	0.00223594241366377	0.00274037087473311	0.00429614778748389	0.00245693823675475	0.00631002003546508	0.0013228308580362	0.00631259619459749	0.00157660106556486	0.000944287063267233	0.00130410556141744	0.0034296913277805	0.00327147275755413	0.010662177328844	0.00398503398348425	0.00318781546090499	0.00355968758506606	0.00250913324501184	0.00372450231698691	0.00509832483612527	0.00305703989064248	0.00484848484848485	0.00312902167604532	0.00100256657042028	0.00123064062971649
"H2 (Hydrogen) -- Production"	0.000665952456785476	0.00145545796737767	0.00290907631811251	0.00177455990914253	0.00104852475006096	0.0039072675175827	0.00263071358105886	0.00203202470942047	0.00233930565154979	0.00812092800059061	0.000519709592579177	0.00444303395747382	0.0019838267682117	0.00268509236717743	0.000718785122454847	0.00406466619072842	0.000150321688413204	0.000736097789476032	0.00312601935413722	0.000269796303790638	9.48440408303596e-05	0.00069993700566949	0.00794075660242684	0.00280583613916947	0.00542407403307578	0.00791050503261607	0.0046066545218502	0.00246898711309165	0.000115488443937578	0.00140967506989639	0.00628805766124021	0.00290909090909091	0.00113553205985516	0.00577478344562079	0.000696589035688578
"Arabinogalactan -- Macromolecule"	0.000665952456785476	0.00250941028858218	0.00531658775379183	0.00230692788188529	0.000487685930260912	0.0013024225058609	0.00127151156417845	0.00199138421523206	0.00186081131373279	0.00258393163655156	0.00149613367560672	0.00574132310089149	0.00327835779492611	0.00483316626091938	0.00248307587757129	0.00550399557838012	0.00192411761168901	0.00687024603510963	0.00239208437533978	0.00116012410629974	0.000829885357265646	0.00297473227409533	0.0024536045681656	0.00617283950617284	0.00254599393389271	0.00442752147347915	0.00265929601943171	0.00220803725561042	0.000548570108703498	0.0037591335197237	0.00198831862806015	0.00242424242424242	0.00167806404400818	0.00346888033365415	0.000417953421413147
"Butyrate -- Production"	0.000665952456785476	0.00112923462986198	0.000361126715351898	0.00102924474730267	0.00170690075591319	0.0026048450117218	0.00949249150498739	0.00188978297976103	0.000611409431655059	0.0197670770196194	0.000551207143644582	0.000432763047805891	0.0013954035742506	0.00100243448374624	0.000653441020413498	0.00386891739400778	0.000601286753652817	0.000624567821373603	0.000543655539849951	0.000404694455685957	0.000687619296020107	0.000524952754252117	0.00312276945039258	0.000841750841750842	0.000885563107440944	0.000737920245579858	0.00623992294323345	0.00150547994700711	0.000332029276320538	0.000516880858962009	0.00467254877594134	0.000727272727272727	0.00079487244189861	0.00156400384985563	0.000998444284486962
