"","Shannon","Simpson","InvSimpson","Pielou","Coverage"
"Hera_1",3.08907609920518,0.952011505891909,20.8383284073794,0.781798420755027,1
"Wolverine_1",3.23503403152957,0.954986872502517,22.2157413980159,0.695114222754407,1
"Ginger_2",3.00440452735219,0.931084746318629,14.5105756212332,0.687593633977319,1
"Hera_2",3.60062115807076,0.967886191603427,31.1392528612926,0.824044886137689,1
"JarJarBinks_2",3.78475473041553,0.973162416171599,37.2611784426639,0.806752094585056,1
"Lambchop_2",3.63617037173813,0.970734623512401,34.1700712589074,0.90737909818377,1
"JarJarBinks_3",3.18761890596171,0.954732316044236,22.0908142987215,0.723354206860495,1
"Goose_4",3.70764658166437,0.956182840095015,22.8221090131913,0.766631609364035,1
"Padme_5",3.56530779015767,0.949706329102384,19.883217553074,0.701638274396328,1
"Korra_6",3.49905480010178,0.963242025745282,27.2049812394559,0.759810095780645,1
"Padme_6",3.7169770316023,0.958929414294039,24.3483257618809,0.736994591063305,1
"Ginger_7",3.28810498246583,0.951632486617248,20.6750343373368,0.707973349761261,1
"Hera_7",3.11580272679054,0.952582891170522,21.089434271419,0.730949265876654,1
"Iris_7",3.41907926340378,0.959840287693887,24.9005767864475,0.725991578194156,1
"Padme_7",3.82502762718937,0.96348423458965,27.385431710451,0.757452810871872,0.979251938057604
"Charles_9",3.64880427286667,0.964888685247328,28.4808474716513,0.71128193277036,0.998800772302637
"Franc_9",3.1434479611897,0.941141964359627,16.9900335463128,0.687135859721149,1
"Grogu_9",3.39362959196329,0.959263460156376,24.5479857601729,0.730694221408168,0.996806438220547
"Henry_9",3.34959290069058,0.959472410287795,24.6745490442734,0.683891886526004,1
"Ivy_9",3.64493218047612,0.968971407556734,32.2283391303828,0.766774592243044,1
"Korra_9",3.43158175068769,0.963327722405569,27.2685544939223,0.792378907000727,1
"Buddy_11",3.31736021996608,0.95842630360921,24.0536706334714,0.685931937755291,1
"Hamlet_11",3.17785286948711,0.952862215761859,21.2144040319751,0.779355901252783,1
"Hera_11",3.20565313927142,0.955090928540095,22.2672161211974,0.687401094895565,1
"JarJarBinks_11",3.45239614098227,0.962606907355908,26.7429070261192,0.78129003677817,1
"Joans_11",3.18902148914551,0.955263369389378,22.353046851109,0.740932448763557,1
"Padme_11",3.55769124340547,0.962704867349356,26.8131503745365,0.695133947753935,1
"Ginger_14",3.16432664136157,0.953800596314917,21.645301026318,0.691699793982785,1
"Hera_14",3.15495000935017,0.95363871161173,21.5697197978005,0.722047754287503,1
"Iris_14",3.81468380797385,0.972590723530918,36.4839984422066,0.819664011070644,0.994760923474556
"JarJarBinks_14",3.48750450147958,0.963960019923663,27.7469631748373,0.780917208509485,1
"Kubo_14",3.33120352999232,0.951856353090164,20.7711726091881,0.715778236030647,0.997821635516055
"Wolverine_14",3.58339345265467,0.965015522580568,28.5841056881005,0.766857417551292,1
"JarJarBinks_15",3.30928240861492,0.957717646772571,23.650528498761,0.789869956447607,1
"Kubo_15",3.27506169614675,0.957241547508777,23.3871887717469,0.784561058760759,1
"Buddy_16",3.4112934069081,0.963609130029489,27.4794199976625,0.814218263068176,1
"Buddy_17",3.47421772258989,0.962437059163343,26.6219837352066,0.754416792925636,1
"Iris_17",3.5454100830087,0.963971372481622,27.7557061947446,0.760256542748686,1
"Ivy_17",3.38224169930026,0.960596760198321,25.3786238145165,0.712811397044568,0.99708684126198
"Kubo_17",3.26172020418898,0.956833861501476,23.166306618652,0.72849560784475,1
"Lambchop_17",3.57988340659867,0.959348212965483,24.5991645865635,0.757264591753711,0.998818246277476
"Padme_17",2.83190494174873,0.891600331710964,9.22512048038385,0.571429331337368,1
"Wolverine_17",3.17291574188418,0.954210563101873,21.839098004739,0.741913362788813,1
"Buddy_18",3.09494899672986,0.952844392181795,21.2063855449644,0.901269810408009,1
"Ginger_18",3.16355739815873,0.953899983809882,21.6919663515075,0.706571234026631,0.998252053836742
"Hamlet_18",3.16217628402618,0.953538181617978,21.5230491363409,0.737025096589606,1
"Hera_18",3.21515639764726,0.955283359268563,22.3630394332589,0.767403663456089,1
"Iris_18",3.64600284832783,0.96708954731399,30.3854829813723,0.79001248938636,1
"Ivy_18",3.72426562324277,0.970424131588202,33.8113487007902,0.789290349500616,1
"JarJarBinks_18",3.2493056529068,0.956877871493483,23.1899499081748,0.770067477047345,1
"Kubo_18",3.29585240590448,0.958007216419243,23.8136154531619,0.736118934641414,1
"Lambchop_18",3.73309970695572,0.96770179893094,30.9614767045939,0.797307791231773,0.99868141721278
"Wolverine_18",3.18897840671261,0.954192897685606,21.8306758008085,0.683825464931862,1
"Franc_19",3.41973689388734,0.960507367822593,25.3211787836237,0.747530698651067,1
"Ivy_19",3.53112858591953,0.963760082303665,27.5938816522517,0.770153463976891,1
"Ophelia_19",3.27313188719229,0.95714375041749,23.3338196818813,0.778447364284714,1
"Wolverine_19",3.57817336368981,0.964196212865851,27.9300062938374,0.77699047357184,1
"Ginger_20",3.30856016152785,0.958163381776603,23.9025055672582,0.786873253533354,1
"Goose_20",3.17079175831631,0.95408926215864,21.7813968369537,0.708187007075955,0.994788816800855
"Hamlet_20",3.27661956092808,0.952566711201685,21.0822404546303,0.793921218751951,1
"Hera_20",3.35475252482272,0.959431601208024,24.6497281080217,0.77001990683224,1
"Iris_20",3.37762860109857,0.958182087827684,23.9131976718343,0.725753626367756,1
"Korra_20",3.53644498246046,0.965079555425139,28.6365197286146,0.725395250286683,0.997482883608538
"Ophelia_20",3.35368884206247,0.956699783545729,23.094572773235,0.738162281512106,1
"Buddy_21",3.21667715129404,0.956085871431258,22.7717145390832,0.788877403468528,1
"Hamlet_21",3.24575118790873,0.956705422059957,23.0975805188551,0.780438190459231,1
"JarJarBinks_21",3.29860020995236,0.958936430897014,24.3524862023572,0.805647927237988,1
"Joans_21",3.15078276192825,0.953050539727701,21.2994993808273,0.687198497390832,1
"Korra_21",3.38225890223447,0.961859734441248,26.2190098928278,0.829485675794244,1
"Kubo_21",3.366572101774,0.960080439429885,25.0503759489934,0.803544040993144,1
"Franc_22",3.31707408172655,0.957502044835591,23.5305439080862,0.707062056576885,0.99512706186195
"Goose_22",3.31559728973044,0.959325988291294,24.5857233646306,0.726411998087328,1
"Grogu_22",3.40709395389082,0.960973844099594,25.6238406506647,0.835576374407807,1
"Hamlet_22",2.92511113979996,0.910083843703393,11.1214718376228,0.669446401139317,1
"Henry_22",3.48051491074636,0.964537383741003,28.1987091052904,0.757437243044796,1
"Hera_22",3.08451367605389,0.951746847896249,20.7240347293761,0.744487901010247,1
"Iris_22",3.28075826980938,0.956103322634987,22.7807674755134,0.709357309168627,1
"Joans_22",3.30391642811333,0.958544508465972,24.1222564971678,0.762899991412284,1
"Kubo_22",3.30720323933674,0.958055480933056,23.8410171875849,0.707751847220737,1
"Marshmallow_22",3.16192143430353,0.954168216333938,21.8189195359744,0.766129992219524,1
"Hamlet_23",3.24496332164245,0.956140607535782,22.8001334221815,0.792547689215811,1
"Iris_23",3.16916953333786,0.953880487579678,21.6827964460303,0.751075659715045,0.996143091312313
"Korra_23",3.41383746414498,0.961809913434365,26.1848057945972,0.741305386396378,1
"Franc_24",3.58609047411157,0.964235411567484,27.9606181373199,0.737907181539159,0.997972013790306
"Ginger_24",3.20709598978799,0.95539347294777,22.4182438329957,0.796724419674813,1
"Henry_24",3.43029719008934,0.962004148453491,26.3186626775809,0.744879570472015,1
"Hera_24",3.2590599885329,0.956581245012159,23.0315217532159,0.792790072431058,1
"Ivy_24",3.54289022922886,0.963677356415098,27.5310357755915,0.741326361274293,0.997627408180697
