"","hera_1","buddy_11","hera_11","jarjarbinks_11","padme_11","hera_14","iris_14","jarjarbinks_14","jarjarbinks_15","buddy_16","buddy_17","iris_17","lambchop_17","padme_17","buddy_18","hera_18","iris_18","jarjarbinks_18","lambchop_18","franc_19","hera_2","jarjarbinks_2","lambchop_2","goose_20","hera_20","iris_20","buddy_21","jarjarbinks_21","franc_22","goose_22","grogu_22","hera_22","iris_22","iris_23","franc_24","goose_24","grogu_24","hera_24","lambchop_25","jarjarbinks_29","jarjarbinks_3","jarjarbinks_32","grogu_36","franc_37","goose_37","grogu_37","hera_37","lambchop_37","goose_4","grogu_41","hera_41","goose_42","grogu_42","lambchop_42","buddy_44","franc_44","goose_44","iris_44","jarjarbinks_44","lambchop_44","buddy_45","franc_45","grogu_45","hera_45","jarjarbinks_45","buddy_46","goose_46","iris_46","lambchop_46","franc_47","buddy_48","franc_48","grogu_48","hera_48","iris_48","jarjarbinks_48","lambchop_48","franc_49","iris_49","jarjarbinks_49","padme_5","buddy_50","franc_50","grogu_50","jarjarbinks_50","lambchop_50","franc_51","lambchop_51","buddy_52","goose_52","grogu_52","jarjarbinks_52","franc_53","hera_53","iris_55","lambchop_55","buddy_56","franc_56","grogu_56","buddy_57","goose_58","goose_59","iris_59","padme_6","iris_60","hera_67","franc_68","jarjarbinks_68","hera_7","iris_7","padme_7","grogu_70","franc_9","grogu_9"
"hera_1",0,14.2721402191217,13.6745463462184,16.8450168774744,19.2260916612969,11.6205489108909,20.2476584468838,15.6204048571788,15.1327145070895,20.1517316533031,14.930105734426,18.5863898288828,21.7727545136071,28.6418831671711,21.0997230275008,10.221928521122,19.0085945466654,13.0160801242319,22.6509354487482,15.1379469761225,15.2897086965506,26.0870631715305,19.8800748706221,14.4093633738038,11.5014386681371,17.247436288649,14.2515403748892,13.6728389562925,14.987027320363,15.9921195981095,17.1199785468149,17.9397915523387,18.1022351183667,18.3122328395099,15.5380935726568,14.5203702072908,16.2171597526472,10.0005235814222,17.3862501134606,13.4902542037479,11.162212990761,18.175460568707,16.3054172623271,14.1401384620479,16.1597427165961,17.4885022569674,11.9415204065496,16.8069327721256,34.8557586949817,15.5791909488053,11.66630038711,16.500431357804,14.3824989299956,16.3839466266212,14.189653199426,18.9502311989415,16.6324446791155,19.6641422319092,20.5916060775386,16.2073170570483,15.2202110081888,16.3156304834168,15.6257152269887,14.1518363482422,19.6581953383154,16.2760607356437,16.2811329098019,20.2770928996405,16.2730884440963,14.8601986925792,15.7624419277337,16.8398875843129,15.7212008590177,11.9129711628034,20.2336176954886,15.6743034805089,15.7315350280229,17.1443459628163,18.0431177240279,15.5794791973286,18.7326736006507,17.4615436926215,16.4445106123353,14.7378680416077,15.2865677476757,17.071210610639,17.0487948190891,15.8818929569441,14.2472997702805,15.2927006788372,14.0354312985031,12.2912174624803,15.8607550084243,11.0820025843511,17.3265693828847,15.5965530645688,18.0763562832065,16.6420665336025,14.8224215061071,13.7943456680204,18.5827475473218,15.7531225004503,18.278769493288,20.0114317700692,21.7668681172204,12.1401336557025,16.3457626682654,14.9995837202399,7.90464195603522,21.5501337969519,19.3209580367105,19.4452689725552,18.5135302283592,14.044012474403
"buddy_11",14.2721402191217,0,14.9223812357536,15.7431544130894,16.1052846776589,16.6459282649258,21.6246379427977,20.9520119579289,19.615096628815,22.8880065661407,10.8366929146444,20.4484773269528,18.7696934658125,26.1148838463074,17.2131462174559,17.7146626022209,20.7752101630134,13.2541462047458,19.9449294375888,13.661364298281,20.5503223744386,27.3612381749364,20.3974541257406,15.8059023348949,18.0542785963983,19.0441861033115,14.4460568004577,13.420464310919,15.4109375106891,12.1633859970285,18.3082529502369,18.3753955996962,19.6595546763992,19.5098125837416,14.925621194953,13.4424613037575,11.8762215952124,17.4046863694745,15.5391544147681,11.6981781575742,14.5104976444391,15.8851683929882,17.645218288009,15.9614684129259,12.6922457697981,18.0315280177483,19.1548458944371,13.4083451950455,31.7291536388011,16.6976859038583,16.9402707510152,14.9956510061062,12.6700221077166,16.3938993351653,14.7054615494933,22.2218148610561,14.8415814874183,21.4046063314763,20.0129774497107,16.5022454336583,16.156601282277,15.4383133333821,15.2309741761484,19.7071390856994,21.6934694253402,17.308628939791,17.4386939812558,20.7955456186548,16.2234996854542,15.7837206274363,15.1444719531396,18.5572089062215,16.680397477665,17.1413090885767,21.8152020140065,11.5398435484419,15.5416359236012,18.6973982456122,19.5547095481594,14.8001282099183,13.2062728259261,14.4785221169646,18.1666477443292,15.9073482220382,14.6659316722282,17.0058905164453,18.1556620107614,16.3280493667559,14.8279169026879,16.3088217289853,15.9289973124639,13.8484223175782,17.3813815911141,15.6683717299163,19.1605737396702,14.9811635942345,14.3703466712249,21.1575597449041,16.8294123877756,13.9805132305138,14.1762473677904,13.562662415768,20.2445002273422,14.3024549151053,23.6489402853131,17.1887732438546,13.2836964264068,14.8221179603584,15.7701689693218,23.2584831694219,14.058532576976,16.9715562345528,13.2267798090482,12.6697835238932
"hera_11",13.6745463462184,14.9223812357536,0,15.1452649735756,16.9939865183651,9.82745350508311,21.815694367492,16.9010494260209,15.7430518466757,26.2077695083575,16.3245167157613,21.3594934974426,21.2964674085484,28.0082793755284,20.2929683912315,15.2853470394657,21.5898781789091,18.0161078046231,22.8806869647969,18.1438396624233,20.9547767923577,27.73400529318,22.596385829981,20.6828396828405,14.8048059946507,19.5790700553024,18.5846565375621,18.4757790681847,18.0277422554488,18.5089531909711,20.0236906926741,21.8998482031,21.0394516694828,21.4374311524881,18.0676229657939,18.4495094268266,18.1789667728891,14.9544788801634,20.6096851330801,17.1775568838172,16.9863293775702,19.2700721630262,19.6539208092095,18.2293334080526,19.0579925853842,20.7580128474043,14.8941056549723,19.4080716165399,33.4201848262235,19.1758329665065,12.0230731531891,20.2973843729022,19.0082200314384,20.9926765861523,19.593324747345,19.9800901004558,19.1224716980793,21.5241352306277,24.875634167782,20.2715629538378,21.675102441153,19.0416733234083,19.28857123483,14.6912352406043,19.2153584116275,21.8637355506897,22.2612038213792,20.9605078703849,20.3430763164576,19.9763284942667,20.3131405004072,21.4635675465597,19.9289719868553,13.6088630183916,21.9249943174082,17.6809722429352,21.0609551597549,21.6207972575189,21.162475873276,17.9101668916127,18.3736134425286,18.0629457143422,21.6624038540571,19.1215291604735,19.3439169449571,21.1296205588661,21.7709579320588,20.9921565093747,19.4014824884438,21.5900592516518,18.8757205680409,17.8367439489649,21.278798605666,12.3930931359235,19.6655131877536,19.7319326860324,18.4255758710249,17.9423071781994,18.5881621393458,19.4846034268282,20.8538172953271,19.4904372305509,21.1950717918108,19.6755488996967,23.4791049888768,14.4957765015344,17.7464975490354,18.8244471500199,14.7087045682905,23.1216302034291,18.0989637481334,21.6879467533038,17.0999138076957,15.8080787992216
"jarjarbinks_11",16.8450168774744,15.7431544130894,15.1452649735756,0,16.3352225325353,16.2772819322379,20.046978315739,17.2665194857627,15.9906965870115,26.5361747385639,15.614008699236,20.8892533991415,23.3464299030976,28.433789378666,20.9257312123212,19.0078525087869,21.3377796220875,17.8113539028531,25.6926833689237,18.2979295206286,21.5431902523062,26.1954713595599,21.8481842129717,21.6608258496195,18.5404459717618,19.7050417025618,17.9907128293032,19.0065683465439,19.7232710822859,19.300430681909,20.1136357630738,22.1029658780917,21.4906283237924,22.1416984628674,17.2328720702811,18.9185758659121,19.4864354364098,18.1280120300292,21.7559273005977,17.6364680934139,19.4215041794846,21.7586934495713,19.826193644075,18.4565797654465,20.2344878306815,21.3345923154111,18.9379308820368,21.2334704792237,34.3484335495614,19.7327048965196,15.5086674359041,22.222764279425,19.010143911205,19.6549986272689,17.7501649195087,20.2555507269876,22.5128247985141,22.1167630489511,22.9696792246149,20.4078236187732,21.7579913633947,20.6339479164216,21.2847171717243,18.4232946319969,19.9197397846836,21.3032972017249,22.2724422501547,21.6604981145297,19.2116728277539,20.8549238081651,19.8287081856103,22.7678523512965,19.9967021115744,16.0947884457735,22.992812644349,18.5122748706054,22.3054750923332,23.19577981862,22.9373788181024,20.6083741689053,20.1845037039264,18.700320869183,22.0023321350169,20.0019834624092,21.7189721841745,20.8952750485261,22.3701005827464,21.4263191779275,19.3462320349703,22.8045176548273,19.1421919825973,20.3191539093987,22.1839176673087,16.6216429349441,20.678781749986,18.8446780690211,19.817625261347,19.4340835579481,18.7182850353246,18.6230743549882,22.193726618512,20.7267153825039,21.4077442557551,19.4062257038672,23.980499155433,20.5417263068482,18.8364890741843,19.4348859406406,18.8194166692038,25.30500681953,17.1692343803002,21.8099323686573,20.243723232938,15.0490771366549
"padme_11",19.2260916612969,16.1052846776589,16.9939865183651,16.3352225325353,0,18.3008027437348,21.5288671698322,22.7350480399256,21.8753738936716,27.1322914646915,16.5224259816348,22.7338766538114,22.1433911161766,25.1164830287312,19.6146068138961,22.6754962574317,23.0222053132428,21.0977946046871,24.3632985821389,20.2047210635063,23.0658652298166,27.78307245874,23.5075165686482,23.359851682897,22.0223994327952,21.0585250993655,18.9370345763906,21.8971693534641,21.7690847654688,21.0843861434866,22.0612890829489,22.9390370567223,22.1158411760856,23.394246104822,20.4032743525975,21.0444723137574,21.04459937748,21.1829366718086,21.0187261410204,20.8439804191983,22.2438851086818,24.5936076565805,21.4362074801193,20.9776992371485,21.2628650371364,21.9013638547319,22.033541290737,22.3553529103183,32.2095152501723,21.2032536973528,19.2264319735937,23.3557558469248,21.0752066940594,20.1730119601913,20.5338753154388,21.7505490556222,23.3058341377553,23.2829360877989,24.4145135378421,20.4077362039831,23.0916677260863,22.76848985714,23.1167387358267,21.851899940384,22.0326545240838,22.9405979901461,23.9105049489674,22.7391338608379,19.6762842234745,22.3158638485883,20.8709542248031,24.9150762026929,21.682465400912,21.2550712938876,23.79140279486,20.673724476008,23.3503057129561,25.1171789445061,23.3778593071708,22.624068216567,17.8138863922673,20.3808478301955,24.3518469173632,22.0778450855163,23.2921605480415,21.5417011879599,24.3584750791688,21.6756629023299,21.5155508458308,24.0837307688301,21.3870772935778,22.1267518279955,23.8681848402877,20.5789666025789,22.2141552935578,19.5662693463075,21.5674662681063,22.7975526330907,20.9810149993155,20.8441944953908,22.3348180312917,21.8782921896205,23.2959559264437,16.9834528065788,25.4449200710685,21.8352515129596,21.58505041298,22.1586283223949,20.7080912506797,25.9847812591971,14.4646419538728,20.491919442928,19.2854608018823,18.6907623894961
"hera_14",11.6205489108909,16.6459282649258,9.82745350508311,16.2772819322379,18.3008027437348,0,19.9639909753199,14.6764053389243,14.0407939477951,23.4956383578094,16.4670671393711,19.4800582194933,21.7771635641372,28.6316385013115,20.8463587644369,12.0651411407333,19.7533657790929,16.5133081364931,22.9244564175275,18.0716267108032,17.8683780378038,25.5726404699184,20.3422181207256,18.0158688430002,11.5731670282364,17.5671630552483,16.217570851955,17.3030333127656,17.223739221635,19.233631115749,18.0494738307569,19.7833690122502,18.5812825684444,19.3004483976594,17.6139577966513,17.8013597565656,18.5077876618712,11.7732796304888,19.7250621160808,16.7658991344981,14.8831274010022,19.4164447538541,17.077476832743,17.1297870166505,18.4012008159799,18.5518675056219,11.8209930630815,18.9390675834563,34.5157010269427,16.9174377355582,9.48613192064568,18.9049897406806,17.7114467898833,18.8154487992794,17.2859012218552,18.5397584529429,18.7394968771893,19.6524420253236,22.9353662951529,18.2509514052926,18.596032908695,18.2212517904946,17.9697491904668,12.8501457716542,18.4612604055212,18.8570541899592,19.1095174324423,18.6130937175507,18.1413309011534,18.1266412300539,17.9584790885698,19.3051972307217,17.5223294423354,12.5070519087481,19.880971528815,18.3999679494131,18.6177055737424,19.4719159629879,18.7175332335828,17.6671999755811,19.4172661334614,16.4607085292163,19.1028995777603,16.8141439914168,18.1065704060442,19.2358729273761,19.7983487717334,18.8855509712493,16.9117961146164,18.5738890318844,16.2610940870176,16.4437753291479,19.1486365578649,12.0548402019998,17.8239451679731,18.2281685190843,16.8338808187864,16.601882686789,16.2486051906717,16.9883624512686,20.3639341961015,18.2511353204329,19.0251590638847,20.7627815898247,21.6406100185941,13.4972309862631,17.6119843183731,18.4057538519775,11.4981118158952,21.2161495260057,20.0221776338389,21.2097415271074,19.0881849433241,16.2699228482217
"iris_14",20.2476584468838,21.6246379427977,21.815694367492,20.046978315739,21.5288671698322,19.9639909753199,0,20.0253426135188,19.91342246922,27.4010719040086,19.7806475573023,9.97384027652775,26.0758058644706,30.9119128576736,24.712807484892,20.0627658852052,9.3943386430115,22.1305253351696,27.2616743481684,18.8375759638259,23.3556882225628,20.238779231407,24.12383970861,20.7152497458125,19.6062732082226,10.0678427161345,19.4801485592231,22.804140574713,19.5312120403488,22.5878738318934,21.5652365861518,21.7754551795104,12.5953653916604,14.2810917493923,17.3565059268875,21.0042460633127,24.3537423736358,19.3459649831493,23.9585588262056,22.9787339630139,21.9601350224022,26.8838257603504,21.1508489324714,17.2394366328623,22.0142492344494,22.6521141423467,19.880576738658,23.3600845395663,37.5916944242953,21.2491886746958,20.2660860723728,22.8808218242433,22.0069905969441,20.6522421793065,17.5942483070728,20.6671702091899,23.6339939708955,10.8701072500902,25.3344559568507,21.2448900874925,21.6535749418073,20.7417665237113,23.0497839424221,20.9639243485596,24.3896752286347,20.0436214865728,21.3402386275435,12.1240184423701,20.4901446453046,18.5046920914712,20.5758398811744,19.5488534263314,21.2369296958416,19.9559315360855,12.3769904184474,24.069483738065,22.264290770362,20.0832748648654,15.2575401733086,24.1958833927033,24.5822802689644,22.4873750538124,19.0385083113022,21.3981736760957,24.3978922736896,22.5372907680749,17.9852769165236,21.9492465786735,18.6986435246924,22.1740069841744,20.6009415777658,22.1862875159435,18.3494078895795,20.1550673459057,11.5909670486658,20.9646939111713,23.0105934159223,19.6309289000458,20.2940920171424,20.0380721231758,24.5792269075487,22.4580777882816,11.1991334005483,23.8986588552884,11.5658160562487,21.1529896218776,21.1691930939697,23.7143537581369,20.2805882243772,17.1871727475062,22.2406286237715,25.6570701130855,24.9588137205115,19.5248912311435
"jarjarbinks_14",15.6204048571788,20.9520119579289,16.9010494260209,17.2665194857627,22.7350480399256,14.6764053389243,20.0253426135188,0,7.45023855470119,25.6529579003244,21.3296117273404,18.9951311519358,26.4856541751333,31.1394688969636,24.5543651594827,13.2648128369104,19.3407915208443,18.7811589339397,28.1634623638786,20.0136169798939,20.3610158527929,25.2704866252235,21.7572487531909,21.089096927452,12.4249173611939,18.7224724930617,20.9882850627212,20.1650530154479,20.3168219439315,21.8692608907288,20.499925575321,23.4496795709063,20.183184138509,21.1996963189486,19.2133419202956,19.5128790051701,22.4786812554593,13.1444155946198,24.4556667436411,19.7869380236585,18.153400300658,22.5242662670164,19.4100296259375,18.2408434530829,22.2435331501546,21.410977045028,13.3133275140104,23.1743858889081,37.2336634090382,19.5475148785899,14.1107822583476,23.4146670365815,20.7835626761167,21.9981178372727,18.2905104382125,19.6200827860695,23.0100852297914,19.7671287381764,24.2157064846123,22.3245444512589,22.0789453033646,21.8317033450538,21.4457939714709,15.4646034545658,18.804763930588,21.0906709511406,21.3815833117752,20.6973580861519,21.6480671383109,20.8436414316642,21.4389701831849,21.5712723043617,19.9000980593186,12.8769357456997,21.0832103740083,21.2318821301742,23.1657811237786,22.2407329423187,21.1149495761679,21.2888883481568,23.5618381773982,20.8131870240056,21.8548276370137,20.0961695762142,22.1359224332471,23.2654567828827,21.5888950780645,22.7293819113328,19.4515714904955,22.5670496896409,18.5387305959678,19.652203063534,21.3674594117604,15.0956614944521,19.2530635603016,21.2850026206182,21.4381228394877,16.441380599996,17.7563255349529,19.6242072324274,25.1160172088486,22.5935073040844,19.6305527861141,23.4344483887731,21.6221932287991,17.0754771049131,21.9741433304025,20.5513637333975,16.8121150877591,23.9048797931017,22.4481273974897,24.691411799672,24.4715658933116,18.7392507396563
"jarjarbinks_15",15.1327145070895,19.615096628815,15.7430518466757,15.9906965870115,21.8753738936716,14.0407939477951,19.91342246922,7.45023855470119,0,25.9317941124992,19.9706057903676,18.6766286222065,25.0947911412651,30.3778106472144,23.7565896178032,13.9134398876274,19.5763814186405,18.2233671354157,26.7419764657776,18.5747138909649,21.1076789775328,25.435177121837,22.4847451707669,20.4544969421812,12.9710883184089,17.9568750618143,20.2360746694518,19.4214677215289,19.2901231733023,20.5658387661353,20.1416299827446,22.9362478503224,19.6157774903036,20.5515640036772,17.9416329269465,18.4802246295383,21.4533789793525,13.7587481577415,23.4811805897021,18.6151834312426,17.3227107717781,22.0348685510437,19.518628772449,17.5365408219464,21.4106229499253,21.2200171124417,14.4980321190838,22.3721704426974,36.2191805888804,19.2806538204047,13.5910519307516,22.766450847609,20.1871410623466,21.3474303906953,17.9758114569212,20.2798513114886,21.83880165626,19.6044003706188,24.5154492542947,21.4595609805894,21.7688010909548,21.1212308846862,21.0220192705824,16.6416979464463,18.3834605915296,21.3958996938448,21.405380939563,20.3749285699161,21.0820313005818,20.2004323888559,21.0697361498036,21.3231356034042,19.763137357967,12.9913203815331,21.0568463526147,20.2506403875209,22.3958976273697,22.0295429073965,20.7130106466675,20.8428494160052,22.4149733494435,19.5745996429258,20.9751702010325,19.5325182806054,21.6925114028356,22.1644837262495,21.0810343510491,21.6352676745071,18.9587986912931,22.1280993176599,18.5736707300264,18.8631652996238,20.7662267859673,14.4624868636367,18.4132308257076,20.4197690516668,20.1408678633361,16.6111158484586,18.0197659423557,19.0464375018896,24.2598476450625,21.7823166760736,19.4003228611017,22.5185194653336,21.9787491871638,16.5506850416268,20.3589005829203,20.0328546494029,16.4694862954578,23.5406217527668,21.4965106529587,24.4804921684241,22.8724927449062,17.7066846081719
"buddy_16",20.1517316533031,22.8880065661407,26.2077695083575,26.5361747385639,27.1322914646915,23.4956383578094,27.4010719040086,25.6529579003244,25.9317941124992,0,23.3508982960054,26.8199763536031,24.653691252838,29.6548011341388,24.2451995443124,21.5777062953316,26.2563349721857,19.7228139715504,25.7601618020747,23.3374846748006,12.759392621097,21.4928865282953,17.4523806006318,20.6344939426935,22.8046437178355,25.5259895910823,21.2116213369935,20.3763301529916,23.5501180656077,23.2118548983064,20.8529386115418,21.8599905673339,24.8391765536859,25.2100591245412,24.2075550667718,21.9397341724727,22.467005469002,21.3531654414041,20.9831967702772,20.6130785405683,20.3516991665475,24.9869528956413,19.9185653362492,23.0632678410235,22.3264968354041,20.1939045134062,23.096858763302,22.7995991544582,32.3605836339222,19.5906237737846,23.7324467123922,22.5568998968783,19.3957436205475,20.3890586017655,21.4267001985359,26.5601264670233,23.3143423426507,26.8178792219717,12.9662424583921,21.5523524707324,19.8456164147834,23.1979886035788,20.921234071594,24.1990272039143,27.0260744122001,20.4286896927465,20.8731894767871,26.7921775703003,20.7823575802392,21.928858496824,20.600359033617,22.5557993823078,18.9033737141072,24.1598309820364,27.5018643954451,22.0273782756808,21.0814026697614,23.3601886445352,24.8421260193908,22.8375382822047,24.8861420358169,22.8946386494939,21.7532361587021,20.1837858575158,20.9923262237247,22.2345345628766,22.7787609591417,21.0966242336009,21.085661153969,20.0461263509671,19.2576240036204,20.1119138374612,21.8058231222855,22.6536778278103,25.7486917177599,20.5243543374899,23.2677198512285,26.0358290721366,19.4953180380454,20.0502531468676,22.8088128410155,21.7217833369842,25.6096057321995,25.3436738002538,28.0499763842683,23.409972762087,23.7759715938744,22.079983420188,20.6467296003096,29.6814330540008,25.7543712903629,14.9778979038735,24.2013780583617,23.3309234500617
