"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage","PD"
"ginger_29",57,172.5,77.2641303150002,99.6851994515897,5.31054654300829,2.51393427428904,0.872615012345679,7.85021860435906,9.20174474667394,0.621791342170018,0.995111111111111,6.502569743
"henry_29",88,134.428571428571,25.5905360036494,120.308815858112,5.57770686081319,3.03356963796345,0.908552991030434,10.9352947818425,15.510643386956,0.67753885036165,0.994220937986219,8.667033347
"joans_29",90,147.272727272727,26.5140193955297,150.669842521034,6.76255659042376,2.30534527969153,0.82305307366928,5.65141209704295,15.9417976438727,0.512320619890202,0.991992882562278,8.808746657
"ginger_36",88,113,13.0131297462422,126.871711138802,6.50687436917634,3.09186454895749,0.926878863352657,13.6759362046424,15.510643386956,0.690558847160981,0.994220937986219,7.954370503
"grogu_36",53,68,10.3325374198119,65.9359511661808,3.89792403220581,0.79087356676284,0.267003654320988,1.36426328165886,8.43824590752091,0.199197838341127,0.996666666666667,5.956243825
"henry_36",103,137.5,19.2751558624756,125.526288467129,5.65026449105699,3.04111252669853,0.887254908505455,8.86956573225529,18.7884498250361,0.65615757348957,0.994663108739159,8.768287666
"franc_37",111,165.090909090909,25.2967461724031,151.57483848131,6.32750725194775,3.02089351292321,0.906637827160494,10.710976079349,20.5870738718531,0.641442645825144,0.992222222222222,9.762170489
"grogu_37",67,115.333333333333,24.5141960557023,114.657052089185,6.08171591664814,0.715657359992374,0.222938765432099,1.28689986775118,11.1636001649645,0.170204441744908,0.993333333333333,7.168058031
"grogu_41",54,73.4285714285714,12.6446275507436,71.8176795787186,4.24640798691798,0.792689863415292,0.267937283950617,1.36600318261877,8.62793842768823,0.198719737698133,0.996222222222222,5.612607647
"joans_41",126,163.8,19.4417537283597,149.574996493127,6.06246257018632,3.16979253108138,0.921735591779486,12.7772000419712,20.7436255746454,0.655419306001424,0.996886120996441,9.563465503
"marshmallow_41",90,152.142857142857,32.6652138117927,123.15335905936,5.69229385730534,2.19434694018871,0.771233888599494,4.37127682014614,15.9425577580224,0.487653278905828,0.993325917686318,8.485029035
"ginger_42",86,105.25,10.868210945829,110.119483616438,5.33790724506005,3.20363073669588,0.940099062851115,16.6942296330769,15.0849819699656,0.719214404182272,0.995108937305469,8.148497509
"grogu_42",71,92,11.8911626207394,105.678926353998,6.0291663229867,1.72387009864214,0.59703150617284,2.48158358610764,11.968576576909,0.404409936558187,0.995111111111111,7.268285415
"henry_42",91,118,13.8157464352721,124.286659396848,5.93173449460703,3.06935242890375,0.927519301458948,13.7967765229748,16.1572036565864,0.680436272614886,0.993994661921708,8.151267763
"ivy_42",99,157,30.8213319649659,128.074757089034,5.55637244953421,3.09629916535746,0.923980798307512,13.1545711838068,17.9015402382306,0.673823374871664,0.993551256393151,9.172181858
"ophelia_57",107,125.071428571429,9.95506566213866,135.193410275503,5.92214497704601,3.37285354675336,0.939085333333333,16.4164076522348,19.6817701932591,0.721801218542121,0.994888888888889,9.520475034
"wolverine_57",88,109,12.2004699864353,106.133733780849,5.11646388457167,2.37145391346406,0.794574438289885,4.86794336437616,15.510643386956,0.5296572520065,0.995332296065792,8.368646057
"goose_58",112,230.25,54.2884380455028,176.395114813819,7.19974128098362,3.02547318830162,0.917364674929278,12.101362209735,20.821126994301,0.641194004878762,0.990209167779261,9.17439302
"wolverine_58",86,123.5,20.6268018474373,115.713211379081,5.65893307506411,2.2293674162765,0.759512592592593,4.15822188271966,15.0835614150243,0.500492500472872,0.994444444444444,8.015346449
"goose_59",108,151.9375,19.1230582975991,166.758703481393,7.42969811154078,2.94009604702594,0.903280960205425,10.3392258868981,19.9092282111746,0.627939693358778,0.991551800800356,9.010237152
"hamlet_59",115,148.066666666667,15.5611199824462,156.989342352979,6.74460466591525,3.28364221484392,0.926893037037037,13.6785876402309,21.5014376292679,0.692031440284606,0.992888888888889,9.748763639
"iris_59",104,147.875,23.459272576704,133.29090665874,5.91859556131876,3.08124426541133,0.907217283950617,10.7778694414136,19.0088236271117,0.663433447426005,0.994,9.574519968
"ophelia_59",144,158.130434782609,7.37460611862581,162.281869154082,6.19094636456894,3.67207758548975,0.954618677486719,22.0354970859948,28.4062605492601,0.73887636499404,0.994209354120267,10.718536259
"iris_60",152,181.291666666667,12.5021301109695,193.89963131222,7.12582669021932,3.61154189113041,0.94142033957459,17.070771539779,30.373769773197,0.718874956548935,0.991549922170336,11.358969066
"wolverine_60",138,165.391304347826,12.0139160515569,175.084661942878,6.82185544064993,3.04291212786942,0.875095549305424,8.00611983351387,26.9404820771316,0.617567578676911,0.991985752448798,10.777614805
"hamlet_67",117,148.5,13.8568800601001,155.060743670298,6.42588577247222,2.55325543884949,0.822906541678804,5.64673596348369,21.966467587533,0.536153335390073,0.991992882562278,9.944966273
"hera_67",106,139.47619047619,14.3327687801138,170.082476468181,7.66718142974815,2.72417624191537,0.87592796997885,8.05983427392569,19.4607469464463,0.584156067429903,0.991548042704626,9.169498659
"jarjarbinks_68",121,138.181818181818,8.58639563655056,146.69059727176,6.01205484967063,3.42674908081849,0.94350594236735,17.7009767381635,22.8920653193477,0.714532681992287,0.993775011116052,9.806173324
