"Taxa"	"buddy_11"	"joans_11"	"padme_11"	"ginger_14"	"buddy_16"	"buddy_17"	"ivy_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"franc_19"	"ivy_19"	"ginger_2"	"ginger_20"	"buddy_21"	"joans_21"	"franc_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"grogu_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"joans_36"	"franc_37"	"grogu_37"	"ginger_41"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"grogu_42"	"henry_42"	"ivy_42"	"buddy_44"	"franc_44"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"henry_48"	"ivy_48"	"joans_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"charles_51"	"franc_51"	"joans_51"	"buddy_52"	"charles_52"	"ginger_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ginger_58"	"henry_59"	"padme_6"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"ginger_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"
"chemoheterotrophy"	0.194836545149544	0.259876708657196	0.236886288476215	0.331023531110149	0.308438757906843	0.282194904332309	0.230876563512234	0.0841926144156042	0.291767028627838	0.339298328231693	0.295008292761222	0.251112052531243	0.303889369057908	0.160118738935284	0.314456127405768	0.326657378381516	0.325298588490771	0.310108331384927	0.332085388242917	0.248509115692622	0.213081840756591	0.325204193940798	0.271146298551901	0.331966578988086	0.246439548071512	0.232405593768505	0.307554532079575	0.329687795648061	0.178318957130813	0.319776466935734	0.236491697084983	0.329574136727351	0.274684608915055	0.331317889408373	0.303123521060104	0.334292672127518	0.308984171806495	0.331415974925085	0.214751630707476	0.332606708389002	0.266995906744972	0.240358592692828	0.186213070725157	0.326281071514761	0.310703363914373	0.272464836312266	0.319852069603148	0.232770213481257	0.31332027424094	0.309895833333333	0.322914906797319	0.323842896773252	0.319297144650141	0.290793014959004	0.305586926194114	0.321428571428571	0.186151393802729	0.31946376628304	0.331148907155574	0.312765845717587	0.322540309312274	0.331320834657346	0.325064050490533	0.32862076905365	0.321719109746738	0.234169209018528	0.349618597893207	0.234706951521111	0.330359386780598	0.230824131995466	0.315530477002821	0.33140350877193	0.315910837817064	0.31698654979598	0.306650804441423	0.2378001261736	0.172521986075486	0.31946963537432	0.326525955504849	0.311611633500984	0.299967234600262	0.315241401072894	0.299850414759077	0.156559290865136	0.221788814415998	0.249269875608437	0.316543438077634	0.325507781587972	0.331855848911158	0.322627182991648	0.315232612416368	0.273039623164311	0.311992956417835	0.302792258801685	0.320989010989011	0.295014695280874	0.327099403289186	0.330188679245283	0.242739079102715	0.306232012397609	0.33214560190037	0.313342025206432	0.323563892145369	0.315479655863898	0.192280294435797	0.313166997865607	0.33006727113191	0.322117039586919	0.326020777965692	0.221354166666667	0.325484649305267	0.318713450292398	0.151344727224982	0.274256144890039	0.183647143459602	0.320650537094669	0.294885472230938	0.221226181359521	0.261578859154143	0.141712154993465	0.145503476996818	0.211267605633803	0.149317489934204	0.135653572249024	0.300959581273626	0.178558151505619	0.215188144505907
"fermentation"	0.186776318481241	0.251192709729295	0.232154668023404	0.290313266926519	0.212478435882691	0.261227322296025	0.220561120247172	0.0841926144156042	0.281816386969398	0.274154304999608	0.255042533839816	0.244227917814022	0.282454624027658	0.156452853132097	0.308122732583164	0.313421572042262	0.304668838219327	0.288442054399501	0.331617408834011	0.240074970182314	0.209224916785544	0.317268145745235	0.246041412911084	0.320362060962401	0.239946322670014	0.219696624607115	0.29706390328152	0.329422894985809	0.165250664764252	0.306969885128842	0.21968022209655	0.322700177219269	0.247322680123353	0.330439062115513	0.292297681022243	0.314091210980739	0.299695325852716	0.330658216512245	0.201705970898143	0.331481611701006	0.246841074924364	0.180987821380244	0.170801892825169	0.323103531493846	0.272400611620795	0.251888704625023	0.316770186335404	0.194696587661792	0.29794319294809	0.293318089430894	0.31052542659233	0.318489317175257	0.304047693755883	0.265694435751393	0.300272370955956	0.306271314892005	0.17238832082734	0.298153534842545	0.330694344482746	0.302945964396366	0.315959197104311	0.314585319351764	0.309816909329501	0.323785401795994	0.307904834996163	0.219138328744698	0.264438794042862	0.229850123655433	0.322694144257351	0.228934883916201	0.297158979069615	0.330350877192982	0.310180979665991	0.29658455493426	0.285123498753682	0.235759082643708	0.171949432026383	0.300018762899493	0.320250998288648	0.299948975872877	0.257372214941022	0.303376459450931	0.295634830696705	0.154906295844784	0.218904515987254	0.241157382368848	0.298521256931608	0.314077200386881	0.331084987473502	0.305922551252847	0.292515948342928	0.255417013022998	0.290610653418024	0.294936799257302	0.316043956043956	0.27172406144291	0.307597147431233	0.328708842027377	0.226328217237308	0.296657073278725	0.331761335848529	0.308181225554107	0.30976643520606	0.293938805873601	0.189325383215049	0.291234268050342	0.329482304767476	0.303012048192771	0.317564629137473	0.218631628787879	0.314918046426491	0.289645682834537	0.149572181981312	0.265038809831824	0.181464116494257	0.288726031522939	0.264449325384374	0.199468444524528	0.246661824682943	0.139251941262397	0.143480139865635	0.136489037316684	0.147967200235687	0.134504939122444	0.290200639720849	0.173267751436987	0.20579799221471
"anaerobic_chemoheterotrophy"	0.186776318481241	0.251192709729295	0.232154668023404	0.290313266926519	0.212478435882691	0.261128184792307	0.220411621069417	0.0819576370193529	0.281697926949655	0.273918844674672	0.253811995077845	0.244122008049142	0.280726015557476	0.156363441283239	0.308122732583164	0.313421572042262	0.304668838219327	0.288442054399501	0.331617408834011	0.239989776793321	0.209224916785544	0.317268145745235	0.246041412911084	0.320362060962401	0.239859746331328	0.219195554138387	0.29706390328152	0.329422894985809	0.164926389519424	0.306969885128842	0.21952598838106	0.322700177219269	0.247210541070928	0.330439062115513	0.292297681022243	0.314091210980739	0.299695325852716	0.330658216512245	0.201438367620003	0.331481611701006	0.246841074924364	0.180987821380244	0.170642025834506	0.323103531493846	0.272400611620795	0.251888704625023	0.316770186335404	0.194696587661792	0.29794319294809	0.293381605691057	0.31052542659233	0.318489317175257	0.304047693755883	0.265694435751393	0.300272370955956	0.306271314892005	0.172466078301777	0.298153534842545	0.330694344482746	0.302945964396366	0.315630141493912	0.314585319351764	0.309816909329501	0.323785401795994	0.307904834996163	0.218915097849542	0.264257173992009	0.229790530675486	0.322694144257351	0.179730467274025	0.297158979069615	0.330350877192982	0.310180979665991	0.295073296055614	0.284273736687061	0.235647752996623	0.055079699523635	0.300018762899493	0.320250998288648	0.299948975872877	0.257208387942333	0.303376459450931	0.295634830696705	0.154740996342749	0.218904515987254	0.187723093564089	0.298521256931608	0.314077200386881	0.331084987473502	0.305922551252847	0.292515948342928	0.23142144638404	0.290610653418024	0.294936799257302	0.316043956043956	0.269783175289747	0.307597147431233	0.328708842027377	0.225737898465171	0.296657073278725	0.331761335848529	0.307637983485441	0.30976643520606	0.293485995213144	0.18924623380735	0.291381467579304	0.329482304767476	0.303012048192771	0.317564629137473	0.218631628787879	0.314918046426491	0.289645682834537	0.149309582685953	0.265038809831824	0.181414502245045	0.288525248469029	0.264449325384374	0.199108067930988	0.24677356276887	0.138886753286692	0.143381919616548	0.136271235661391	0.147893548070313	0.134258803452463	0.290200639720849	0.17298178386571	0.205695554189715
"animal_parasites_or_symbionts"	0.0941450840800295	0.0521039935674082	0.0644110913253625	0.0101053847264328	0.119824611845888	0.0394567264796272	0.0612448298201027	0.0824486547806505	0.0288252714708786	0.0278628051173377	0.0377186881386764	0.0489832662571489	0.0338231057332181	0.109189749825647	0.0304986779806924	0.0120747706954603	0.0121606948968512	0.0185488270594654	0.00197991288383311	0.0689214516953484	0.0896074391081524	0.0146556218501998	0.0418189200162404	0.00386817267522822	0.0622916756850353	0.0806267936045187	0.0203415851084245	0.00423841059602649	0.111615539269732	0.0130394287488358	0.0847257210426199	0.00537028086568928	0.0436220913933277	0.00376138081344254	0.0365593942262186	0.00802523798981625	0.0182061380694063	0.00406434057796301	0.0810837932764676	0.0019337599324942	0.0474283680370173	0.265392422192152	0.10880547384576	0.00852706942321615	0.022782874617737	0.0429949020330447	0.0179223365416528	0.0501765002521432	0.0186092066601371	0.0176575203252033	0.0194289575941882	0.0127999221297513	0.0282397238782554	0.0308568567315516	0.0262406164884076	0.0127889352027283	0.0672602153882042	0.0254837485772101	0.00378802227357097	0.0350785065378354	0.0144784468575189	0.00529604914733609	0.0159345122789477	0.00842735436334331	0.00729086722947045	0.0659275243693727	0.0088993824918271	0.0657906498614463	0.00661807824411494	0.0819933666400773	0.0167311856177416	0.00368421052631579	0.0255048564041646	0.0179839806558864	0.0380126897801949	0.0620477233087171	0.122434957860022	0.0130089436487585	0.00547632629777524	0.0331656826299293	0.0290792922673657	0.0198800883559482	0.0269706722270069	0.121929045188751	0.0837270629601143	0.078691184424013	0.00693160813308688	0.00835311703156599	0.00269801503179803	0.00759301442672741	0.0343861832892485	0.0747021335550014	0.0135211621910572	0.0462757980432764	0.0144505494505495	0.0692619087228969	0.00946004948333576	0.00529041805401406	0.0719401810310901	0.0109586008412663	0.00167679731712429	0.0326488483268144	0.0101902786545225	0.0190827349763892	0.104952114608342	0.0198719364098035	0.00438724773325534	0.0234939759036145	0.0157042763952646	0.0841027462121212	0.00832015974706714	0.0484176126590987	0.118104033087511	0.0435532557136697	0.097690456699164	0.0175685172171469	0.0635707561970505	0.0752286139015271	0.0494441030225152	0.11983931729069	0.120889482575728	0.105633802816901	0.116787783560837	0.123182698303305	0.023117185228264	0.0973719580199605	0.0785699651710715
"human_associated"	0.0861666871240948	0.0447065129991959	0.0614601882472653	0.0093835715316876	0.0166043703277746	0.0378209576682859	0.0595006727462999	0.0820422952540594	0.0276406712734452	0.00612196844831646	0.033171044887914	0.0480830332556662	0.0198213771247479	0.107526689436884	0.0104531759208018	0.00638569604086845	0.00275063336952588	0.0146520146520147	0.000719968321393859	0.0528199011756688	0.0802557193427379	0.00550309911371141	0.0396535390445256	0.00386817267522822	0.0541534998484914	0.0630893271990161	0.0202136506108872	0.00189214758751183	0.0976392762176535	0.0130394287488358	0.0601511490411804	0.00322216851941357	0.0436220913933277	0.00105459275143249	0.0186346426881212	0.00138366172238211	0.017463030393104	0.00068887128440051	0.0760662318113397	0.000421911257998734	0.0446698700836448	0.0239343707713126	0.0928827215756491	0.00422331268602687	0.022782874617737	0.0425649530127142	0.00678014318903798	0.0499663809043537	0.0186092066601371	0.0139735772357724	0.00214000112631638	0.00574293084148537	0.00326325698148729	0.0264755586155098	0.0199295821430944	0.0125994694960212	0.0671435791765484	0.00265587454154547	0.000947005568392742	0.00840203749409232	0.00592300098716683	0.00508420718144264	0.00281197275510842	0.00299332258807276	0.0069071373752878	0.0655554728774462	0.00862695241554668	0.061559548285212	0.0024294211275865	0.072421176371804	0.010038711370645	0.000982456140350877	0.0106910767940745	0.0132235151881517	0.0164853840924541	0.0588933833079749	0.11984701355808	0.00813058978047408	0.00547632629777524	0.0132662730519717	0.0288335517693316	0.00315556958030925	0.0203073296768052	0.107362026571895	0.0814470937259642	0.0597620335316387	0.00264061262212833	0.0081772619361646	0.000770861437656581	0.00341685649202734	0.00622374358176443	0.0405098365198116	0.00742091692346393	0.00521316860672713	0.00576923076923077	0.0221815560361559	0.00946004948333576	0.00177580466148724	0.0566706021251476	0.00830197033429267	0.000698665548801789	0.0104845719252499	0.00982956082604383	0.0166893071996895	0.101258475582408	0.0195039375873997	0.00201082187774203	0.00283993115318417	0.00386566803575743	0.0813210227272727	0.00773774856477244	0.00627794977640179	0.113617961791803	0.0400495903406641	0.0958299223537	0.00903523742596125	0.0265453404455601	0.075138519753142	0.0473769484328733	0.11945490889521	0.11627313086866	0.0860316538405692	0.114209957772759	0.123133471169309	0.023117185228264	0.0972575709914496	0.0779553370211022
"human_pathogens_all"	0.0778609713186858	0.0420262664165103	0.0459425082676164	0.0021654395842356	0	0.0219589570734609	0.0577565156724971	0.0652291698413505	0.0256663376110563	0.00102032807471941	0.00107003370606174	0.0442173268375344	0.00190146931719965	0.101661272151786	0.00172169956342618	0.00017415534656914	0.00238870792616721	0.011144883485309	0.000107995248209079	0.0370591242119611	0.0712738416019443	0	0.027946948166193	0	0.0465780702134107	0.0445497198560561	0.00179108296552165	0.00011352885525071	0.0767883779752254	0.000388078236572493	0.0430826178602643	0	0.0285954583683768	0	0.00739469947941316	0	0.000371553838151148	0	0.0617494564308413	0	0.0424007830574835	0.000253721244925575	0.0720680393912265	0.00273509773952216	0.00458715596330275	0.000307106443093176	0	0.0463523281223735	0	0.0106707317073171	0	0.00267678979899742	0.000188264825855036	0.0205295111723102	0.00219225403574038	0.000284198560060629	0.0621671008125656	0	0	0	0.000197433366238894	0.000317762948840165	0	0.00128943126870827	0.000537221795855718	0.0523104397648635	0.000454050127134036	0.0552724889008075	0.000963391136801541	0.000965615684957387	0	0	0.00174690797288799	0.000755629439322956	0.00991389077724904	0.0523991538946822	0.000343532429461341	0	0.000570450656018254	0.00182229025439172	0.0214613368283093	0.000504891132849479	0.0175875980236617	0.09744405644978	0.0791121854741237	0.000811249323958897	0	0.000439637738503473	0	0	0	0.00210584649487393	0	0	0.00043956043956044	0.000443631120723119	0.000218308834230825	0	0.0388823297914207	0	0.000104799832320268	0.00135810517166449	0.000270538371359004	0.000323436186040494	0.10054613091312	0.000220799293442261	0	0.000430292598967298	0.000483208504469679	0.0805812026515152	0.000249604792412014	0.00154798761609907	0.0991312339978554	0.0384325140146615	0.0711964476197564	0.00803132215641	0.00156887354879197	0.0618045857921528	0.0387172467735628	0.110421311601445	0.102129415000196	0.0789894003194424	0.101860944711775	0.114272587049982	0.0151206746147136	0.0894220595384483	0.0530970429556785
"human_gut"	0.0349822020375598	0.0172071830608416	0.0288984991096413	0.00837303305904432	0.0166043703277746	0.0225537820957668	0.0382717895051577	0.0763701935287245	0.00987166831194472	0.0053371006985323	0.0321010111818522	0.0328320271128998	0.0179199078075483	0.0415049802399814	0.00910041197810982	0.00638569604086845	0.00202678248280854	0.00896266853713662	0.000719968321393859	0.0325864712898279	0.0269456332223807	0.00550309911371141	0.0299769928271755	0.00386817267522822	0.022423271719839	0.0422721268163804	0.0186144693916715	0.00181646168401135	0.0564887476490045	0.0128065818068923	0.0389697187805254	0.00322216851941357	0.0288758059994393	0.00105459275143249	0.0146710837671557	0.00138366172238211	0.0173144088578435	0.00068887128440051	0.0427496236828901	0.000421911257998734	0.0189980423562912	0.0237652232746955	0.055921473334186	0.0024133215348725	0.018348623853211	0.0423806891468583	0.00678014318903798	0.00647167591191797	0.0186092066601371	0.00876524390243902	0.00214000112631638	0.00403951915121429	0.00313774709758394	0.0178381423295988	0.0184680794526008	0.0123152709359606	0.00606508300610396	0.00265587454154547	0.000947005568392742	0.00840203749409232	0.00579137874300757	0.00476644423260248	0.00281197275510842	0.00207230025328114	0.00629316960859555	0.0364610462087953	0.00817290228841264	0.0256249813771938	0.0024294211275865	0.0717074604307486	0.010038711370645	0.000982456140350877	0.00943330305359514	0.0126945745806257	0.00991389077724904	0.0236761049467473	0.119617991938439	0.00813058978047408	0.00513405590416429	0.0126102485603907	0.0211336828309305	0.00271378983906595	0.00906577217714519	0.0407669896894436	0.00516426766289419	0.0591130340724716	0.00264061262212833	0.00791347929306252	0.000770861437656581	0.00341685649202734	0.00622374358176443	0.0394014962593516	0.00742091692346393	0.00521316860672713	0.00549450549450549	0.021904286585704	0.00924174064910493	0.00177580466148724	0.0310901219992129	0.00830197033429267	0.000698665548801789	0.0096697088222512	0.00955902245468482	0.0164952454880652	0.00685961533387858	0.0193567380584382	0.00201082187774203	0.00240963855421687	0.00376902633486349	0.00260416666666667	0.00748814377236043	0.00515995872033024	0.0465019585530779	0.00889391979301423	0.0718166257349111	0.004015661078205	0.0252902416065265	0.0337402585702059	0.0206715458964188	0.044264626739448	0.0504459199308529	0.0313634383621316	0.0488559363645291	0.0439106035246628	0.0143937191043908	0.0359461237095713	0.040633749914635
"mammal_gut"	0.0349822020375598	0.0172071830608416	0.0288984991096413	0.00837303305904432	0.0166043703277746	0.0225537820957668	0.0382717895051577	0.0763701935287245	0.00987166831194472	0.0053371006985323	0.0321010111818522	0.0328320271128998	0.0179199078075483	0.0415049802399814	0.00910041197810982	0.00638569604086845	0.00202678248280854	0.00896266853713662	0.000719968321393859	0.0325864712898279	0.0269456332223807	0.00550309911371141	0.0299769928271755	0.00386817267522822	0.022423271719839	0.0422721268163804	0.0186144693916715	0.00181646168401135	0.0564887476490045	0.0128065818068923	0.0389697187805254	0.00322216851941357	0.0288758059994393	0.00105459275143249	0.0146710837671557	0.00138366172238211	0.0173144088578435	0.00068887128440051	0.0427496236828901	0.000421911257998734	0.0189980423562912	0.0237652232746955	0.055921473334186	0.0024133215348725	0.018348623853211	0.0423806891468583	0.00678014318903798	0.00647167591191797	0.0186092066601371	0.00876524390243902	0.00214000112631638	0.00403951915121429	0.00313774709758394	0.0178381423295988	0.0184680794526008	0.0123152709359606	0.00606508300610396	0.00265587454154547	0.000947005568392742	0.00840203749409232	0.00579137874300757	0.00476644423260248	0.00281197275510842	0.00207230025328114	0.00629316960859555	0.0364610462087953	0.00817290228841264	0.0256249813771938	0.0024294211275865	0.0717074604307486	0.010038711370645	0.000982456140350877	0.00943330305359514	0.0126945745806257	0.00991389077724904	0.0236761049467473	0.119617991938439	0.00813058978047408	0.00513405590416429	0.0126102485603907	0.0211336828309305	0.00271378983906595	0.00906577217714519	0.0407669896894436	0.00516426766289419	0.0591130340724716	0.00264061262212833	0.00791347929306252	0.000770861437656581	0.00341685649202734	0.00622374358176443	0.0394014962593516	0.00742091692346393	0.00521316860672713	0.00549450549450549	0.021904286585704	0.00924174064910493	0.00177580466148724	0.0310901219992129	0.00830197033429267	0.000698665548801789	0.0096697088222512	0.00955902245468482	0.0164952454880652	0.00685961533387858	0.0193567380584382	0.00201082187774203	0.00240963855421687	0.00376902633486349	0.00260416666666667	0.00748814377236043	0.00515995872033024	0.0465019585530779	0.00889391979301423	0.0718166257349111	0.004015661078205	0.0252902416065265	0.0337402585702059	0.0206715458964188	0.044264626739448	0.0504459199308529	0.0313634383621316	0.0488559363645291	0.0439106035246628	0.0143937191043908	0.0359461237095713	0.040633749914635
"aerobic_chemoheterotrophy"	0.00810114152448754	0.00873760385955508	0.00473162045281099	0.0408546268225783	0.0959603220241518	0.021066719540002	0.0104649424428166	0.00223497739625133	0.0100691016781836	0.0653794835570206	0.041196297683377	0.00704299936454141	0.0231633535004321	0.00375529765204485	0.00633339482260346	0.0132358063392546	0.0206297502714441	0.0216662769854259	0.000431980992836315	0.00851933889930141	0.00385692397104665	0.00799397555465446	0.0250372174854513	0.0116045180256847	0.00662308990952773	0.0132100396301189	0.0104906287980554	0.000264900662251656	0.0133925676113885	0.0128065818068923	0.0169657087039227	0.00687395950808227	0.0274740678441267	0.000878827292860407	0.0108258400378609	0.0202014611467788	0.0092888459537787	0.000757758412840561	0.0133132630874728	0.00112509668799662	0.0201548318206087	0.0593707713125846	0.0156030182887837	0.00321776204649666	0.038302752293578	0.0205761316872428	0.00308188326774454	0.0380736258194655	0.0154750244857982	0.0165142276422764	0.0123894802049896	0.00535357959799484	0.0151866959523062	0.0250985792076109	0.00531455523815851	0.0151572565365669	0.0136464367637339	0.0213734665486278	0.000454562672828516	0.00987239405555847	0.0069101678183613	0.016735515305582	0.0153096294444792	0.004835367257656	0.0138142747505756	0.0152541111689858	0.0853614239011987	0.00491642084562439	0.00766524252324705	0.0510936647214409	0.0183714979332065	0.00105263157894737	0.00579973446998812	0.0219132537403657	0.0224337185588035	0.00215237317697703	0.117442286551851	0.0193883294765151	0.0062749572162008	0.011662657628107	0.0427588466579292	0.0118649416219628	0.00421558406237251	0.00181829452238775	0.00288429842874409	0.0615467820443483	0.0180221811460259	0.0114305812010903	0.000770861437656581	0.0167046317388003	0.0227166640734402	0.0416735937932945	0.0213823029998113	0.00785545954438335	0.00494505494505494	0.0252315199911274	0.0194294862465434	0.00147983721790603	0.0169618260527351	0.00957493911888421	0.000349332774400894	0.00570404172099087	0.0137974569393092	0.0220583478879617	0.0030340606284463	0.0217119305218223	0.000548405966656917	0.0191910499139415	0.00845614882821938	0.00272253787878788	0.0106498044762459	0.0290677674578603	0.00203514453902882	0.00916343251401466	0.00223264121455682	0.03212528862564	0.0304361468465642	0.0221181134285328	0.0148052963852729	0.00280618128699931	0.00212155738026952	0.0749237694206476	0.0014239418638908	0.00139476879656066	0.010758941552777	0.00557636763990963	0.00949259031619204
"nitrate_reduction"	0.0511844850865349	0.0273921200750469	0.0304248282879674	0.00115490111159232	0.000215641173087982	0.0155150193318132	0.0215777146559027	0.0793670950373343	0.0179664363277394	0.000235460324935248	0.00214006741212348	0.0153569159076467	0.00726015557476232	0.0661468857853043	0.000614892701223637	0.00017415534656914	0.000361925443358668	0.00584521861117606	0	0.0204464133583234	0.0537855972948698	0.000173782077275097	0.0100148869941805	0	0.032076533483399	0.0209538559650162	0.000191901746305891	0.00011352885525071	0.0414748038134769	0.000388078236572493	0.0213356639761452	0	0.0145780768152509	0	0.00402271651680076	0	0.000371553838151148	0	0.0335507609968222	0	0.0259832710446699	0.000253721244925575	0.0371850620283924	0.001930657227898	0.000229357798165138	0.000307106443093176	0	0.000210119347789544	0.00029382957884427	0.00482723577235772	0.000168947457340767	0.00194675621745267	0.000313774709758394	0.00907554609751518	0.00119577492858566	0	0.00303254150305198	0	0	0.000157538203014231	0	0.000847367863573774	0	0.000828920101312457	0.000767459708365311	0.0290200163702656	0.000454050127134036	0.0360537528679122	0	0.000209916453251606	0.000328062463092973	0	0.000559010551324156	0.00302251775729182	0.00793111262179923	0.0354770475377593	0.000114510809820447	0.000187628994934017	0.000912721049629207	0.00109337415263503	0.00802752293577982	0.000189334174818555	0.0111055709170029	0.0666570241957146	0.0761454785188441	0.000432666306111412	0	0.000703420381605557	0	0.000227790432801822	0	0.000166251039068994	0	0	0.000274725274725275	0.00016636167027117	0.000218308834230825	0	0.0342384887839433	0	0	0.000271621034332899	9.01794571196681e-05	0.00258748948832395	0.0944516265203282	0.000220799293442261	0	0.000258175559380379	0.000144962551340904	0.0787168560606061	0.000416007987353357	0.00257997936016512	0.0672254196117907	0.0311556705476498	0.0258738309642529	0.00501957634775625	0.000627549419516787	0.0419838731474391	0.0267054025364546	0.0755746905512416	0.0659254311868935	0.054813416581966	0.063979180987921	0.0795182304486233	0.00872346612387322	0.0615688180960279	0.0375606091647886
