"Taxa"	"Ginger_2"	"Padme_5"	"Padme_6"	"Ginger_7"	"Padme_7"	"Charles_9"	"Franc_9"	"Grogu_9"	"Henry_9"	"Ivy_9"	"Buddy_11"	"Joans_11"	"Padme_11"	"Ginger_14"	"Buddy_16"	"Buddy_17"	"Ivy_17"	"Padme_17"	"Buddy_18"	"Ginger_18"	"Ivy_18"	"Franc_19"	"Ivy_19"	"Ginger_20"	"Buddy_21"	"Joans_21"	"Franc_22"	"Grogu_22"	"Henry_22"	"Joans_22"	"Marshmallow_22"	"Franc_24"	"Ginger_24"	"Henry_24"	"Ivy_24"	"Marshmallow_24"	"Henry_25"	"Ginger_29"	"Henry_29"	"Joans_29"	"Ginger_36"	"Grogu_36"	"Henry_36"	"Franc_37"	"Grogu_37"	"Grogu_41"	"Joans_41"	"Marshmallow_41"	"Ginger_42"	"Grogu_42"	"Henry_42"	"Ivy_42"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Ivy_44"	"Joans_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Henry_45"	"Ivy_45"	"Joans_45"	"Marshmallow_45"	"Buddy_46"	"Charles_46"	"Ivy_46"	"Joans_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Ivy_48"	"Joans_48"	"Marshmallow_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Ivy_49"	"Joans_49"	"Marshmallow_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"Joans_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Grogu_52"	"Marshmallow_52"	"Franc_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Ivy_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"	"Buddy_57"	"Joans_57"	"Ginger_58"	"Henry_59"	"Joans_60"	"Marshmallow_60"	"Joans_62"	"Henry_66"	"Ivy_67"	"Franc_68"	"Grogu_70"
"Mucin (Mucus Glycoprotein) -- Macromolecule"	0.00108067217809478	0.00666828649334521	0.01035350509287	0.00238599706045162	0.011621106646292	0.00293867172038239	0.000524893563249674	0.0023339834383093	0.00102436378974431	0.0162434608126508	0.00141209696399153	0.000569328709694115	0.00280054274084125	0.00105157909253896	0.0248245522153556	0.00711642470822659	0.0032807827425021	0.000438087310801043	0	0.00181897682553564	0.0167233090185676	0.00347062009749834	0.008035898257744	0.00609863885451653	0.00249713167307822	0.000324429544717206	0.00275066332367761	0.00760955129887169	0.0106118246045594	0.00249045815588205	0.00259235255994815	0.00632023899038755	0.00374913983342429	0.00705447623313364	0.00650244434951825	0.0070078011371149	0.00612992073088808	0.00373907040957202	0.00599266569273426	0.00142364452999679	0.00986918363967544	0.0170104958378574	0.00633156444302731	0.00402670561235135	0.0227014755959137	0.00720602685882738	0.00049235097590997	0.0343420857439549	0.00956080766725598	0.00811471765228991	0.00914981743660793	0.0134215609953003	0.00862541573772888	0.00603245460577909	0.00494324423288173	0.00243458425635514	0.00247305009511731	0.0056618447659045	0.00207087511924983	0.00778320061649114	0.00473073404985136	0.00330797221303341	0.00407783464243685	0.00252176316153102	0.00640676117775354	0.0129746021244533	0.00321451938668108	0.000608412314265241	0.00205588768360971	0.0021757261486021	0.00605502171909964	0.0021561937257132	0.00290249970382656	0.00650972940638305	0.00351570025043344	0.00936538375774874	0.0150596321002628	0.0179775280898876	0.00489851678376269	0.00386389131247663	0.00327182305980893	0.00192913385826772	0.0128025922866764	0.00119346577488252	0.00527836753951404	0.00200887755470282	0.00486827033218786	0.0029705128903908	0.00449383404166376	0.00265584809385391	0.00423098583413958	0.00217817188224983	0.0051366038859525	0.00356570791837872	0.00462849435998038	0.00582229347734368	0.0106267336382038	0.00808033629145259	0.00471308586275655	0.0145456087528095	0.0037170497338008	0.0105415733298195	0.00958255314461945	0.014608745962104	0.00793650793650794	0.0105740181268882	0.0036854875729556	0.00832545790018451	0.00156209927490616	0.00578047994104371	0.0114263199369582	0.000914413816497795	0.00461982675649663	0.0016918993028208	0.00291842232506735	0.00171936758893281	0.00109054970521078	0.00342560873993149	0.000151693915388505	0.0210278673813393	0.00181692876386191	0.00180302835170092	0.00412827569702046
"Mannan -- Macromolecule"	0.00108067217809478	0.00426554358683621	0.00687837028160575	0.00240508503693523	0.00747071141547343	0.00111549579590025	0.000427691051536772	0.00278159670045081	0.000582481370638922	0.00487303824379524	0.0005974256386118	0.000534823939409623	0.00197557666214383	0.0010171010895049	0.0245103173771865	0.000996299459151722	0.0032807827425021	0.000284756752020678	0	0.00174901617839965	0.0137599469496021	0.00347062009749834	0.00675381762402986	0.00539155029167403	0.000404940271309982	0	0.00275066332367761	0.00524796641301496	0.0102399816938875	0.00193047348177839	0.00254914668394902	0.00597475968866218	0.00358303870156372	0.00684918724222235	0.00408182637998956	0.00436334787782626	0.00607953782077119	0.00371030832949839	0.00572433737813422	0.00076195059351941	0.00957112104653088	0.00868621064060804	0.00537499715307354	0.00398497809305237	0.0187287173666288	0.0058958401572224	0.000211007561104273	0.034045393858478	0.00904903694054155	0.00789239662072032	0.00868799699816715	0.0173283741314189	0.00610357808559629	0.00364963503649635	0.00494324423288173	0.00245651744785384	0.00247305009511731	0.00581738995178099	0.00211741163878354	0.00783457487798613	0.00470214955408187	0.00324782726370553	0.00396836257149895	0.00252176316153102	0.00640676117775354	0.0127540706435844	0.00310073108980741	0.000567851493314225	0.00205588768360971	0.00210320194364869	0.00605502171909964	0.0021324992891669	0.00263594360857718	0.00626341532073613	0.00235985359275669	0.00512866253400526	0.0151607034566404	0.0162921348314607	0.00507416081186573	0.00324068303627072	0.00327182305980893	0.00131233595800525	0.0128661287248237	0.00119346577488252	0.00527836753951404	0.00194873152013088	0.00474099529082347	0.00283425083119856	0.00404096704521703	0.00144294109036157	0.00427430650820927	0.00217817188224983	0.0047643862130574	0.00359356501149105	0.00462849435998038	0.00286895620622732	0.0104955393957568	0.00831387202241943	0.00457209611472537	0.00368941096645605	0.0037170497338008	0.00816971933061009	0.00927965634981826	0.014608745962104	0.00697450697450697	0.00704934541792548	0.00373795002951013	0.0072003960217812	0.00160872910400783	0.00506655612362397	0.00906225374310481	0.000884916596610769	0.00436316971446904	0.0016918993028208	0.00291842232506735	0.00162055335968379	0.00109054970521078	0.00330216337993396	0.000117984156413282	0.0199364555795397	0.00202055009084644	0.00180302835170092	0.00347014478879981
"Urea -- Production"	0.00108067217809478	0.00396857536243622	0.00651887357699221	0.00240508503693523	0.00616899654762578	0.00104352832519701	0.000427691051536772	0.00169453592096429	0.000522224677124551	0.00372644100996106	0.0005974256386118	0.000500319169125131	0.00173677069199457	0.0010171010895049	0.0243008274850738	0.000782806717904925	0.0032807827425021	0.000240948020940573	0	0.00171403585483166	0.00613395225464191	0.00347062009749834	0.0030678358021017	0.00539155029167403	0.000359946907831095	0	0.00275066332367761	0.00524796641301496	0.0101827750922456	0.00176837265506418	0.00250594080794988	0.00564960269880302	0.00358303870156372	0.00684918724222235	0.00237315487208695	0.00357001190003967	0.00601236060728201	0.00371030832949839	0.00566470886377866	0.000661693936477382	0.00957112104653088	0.00868621064060804	0.00521556927141458	0.00390152305445441	0.0175936435868331	0.0058958401572224	0.000211007561104273	0.034045393858478	0.00890946310598307	0.00789239662072032	0.00863026944336205	0.0105383040682755	0.00584773948320602	0.00325752548712071	0.00494324423288173	0.00245651744785384	0.00240963855421687	0.00581738995178099	0.00211741163878354	0.00778320061649114	0.00470214955408187	0.00324782726370553	0.00377678644735762	0.00252176316153102	0.00599781897491821	0.012570294409527	0.00298694279293375	0.000540810946013547	0.00197473422241459	0.00210320194364869	0.00594532929665219	0.0021324992891669	0.00253228290486909	0.00626341532073613	0.00235985359275669	0.00361236230656023	0.0151101677784516	0.0157303370786517	0.00439110070257611	0.00324068303627072	0.00319329930637351	0.00114173228346457	0.0128661287248237	0.00119346577488252	0.00527836753951404	0.00184046865790138	0.00467735777014128	0.00283425083119856	0.00379711558559186	0.00129655576235388	0.00427430650820927	0.00217817188224983	0.0047643862130574	0.00356570791837872	0.0045058852378617	0.00250330492504149	0.0104580553264862	0.00808033629145259	0.00443110636669419	0.00262923540138247	0.0037170497338008	0.00790617999736461	0.0091970481330543	0.0145283898236986	0.00577200577200577	0.00640849583447771	0.00373795002951013	0.0069303811709644	0.00156209927490616	0.00485928791856663	0.00906225374310481	0.000825922156836718	0.00436316971446904	0.0016918993028208	0.00291842232506735	0.00154150197628459	0.00105647002692295	0.00324044069993519	0.000117984156413282	0.0191845941160777	0.00153499154188334	0.00180302835170092	0.00317099437597224
"D-Galactose -- Consumption"	0.000783487329118712	0.00396857536243622	0.00639904134212103	0.00169882990704155	0.0072631916539325	0.00115147953125187	0.000427691051536772	0.0021421491831058	0.000642738064153293	0.00439528939636433	0.000561218024150479	0.000500319169125131	0.0017910447761194	0.000844711074334574	0.00324709332774694	0.00085397096498719	0.0029614145109311	0.000284756752020678	3.88953714507974e-05	0.00136423261915173	0.0114597148541114	0.00312957650410255	0.0056777856635912	0.00359436686111602	0.000539920361746642	8.41113634452014e-05	0.00296974270343955	0.00472316977171346	0.00603529647321301	0.00170942689989537	0.000907323395981854	0.00510090027841567	0.0028949054409985	0.00423641826698766	0.00571930324172956	0.00621446515932831	0.00421537014644633	0.00146686608375518	0.00517277362034525	0.000481231953801732	0.00761715515813876	0.0079623597538907	0.00409957409980185	0.00450657208428959	0.0164585698070375	0.00425810678021618	0.000808862317566379	0.0156504969589082	0.00625756024937192	0.00544686527345487	0.00663866880258619	0.0122394256552201	0.0065056101750667	0.00871689690535079	0.00290317518439086	0.00247845063935253	0.00161699429296132	0.00485300979934671	0.000977266910207786	0.00675571538659132	0.00298707980791219	0.00136829759720927	0.00470729905032978	0.00124360923034407	0.00599781897491821	0.00974014040504282	0.00201974226950758	0.00159539229073996	0.00127140422539021	0.00145048409906806	0.00550655960686236	0.00133873566486589	0.00336156853453382	0.00390583764382983	0.00149296859949913	0.00599087246725832	0.0126844552253891	0.0123595505617978	0.00450819672131148	0.00120486933399809	0.00251276010993325	0.00131233595800525	0.0110871084566999	0.00101941868271215	0.00324368954942203	0.00194873152013088	0.00359551991854397	0.00307952253774459	0.00822127778164844	0.00158932641836927	0.00394218134034166	0.00123730473784606	0.00416883793642522	0.00356570791837872	0.00251348700343306	0.00362838579022867	0.0107391858460154	0.00527790751985054	0.00416926826320772	0.00415588821508842	0.00176925074665628	0.00553432599815522	0.0049840290780923	0.0125355575912444	0.00649350649350649	0.0389087247093289	0.003029706866024	0.00580531929256109	0.00165535893310951	0.00506655612362397	0.00617283950617284	0.000560447177853487	0.00307988450433109	0.00105014439485429	0.00176141465773296	0.00126482213438735	0.000800872439764169	0.00206770977995865	0.000219113433338952	0.0181659431010647	0.00372783660171668	0.00114069140617813	0.00305133421084121
"Dextrin (Maltotriose, Maltodextrin, Maltohexaose, Maltotetraose, Maltooligosaccharide) -- Consumption"	0.000729453720213973	0.00396857536243622	0.00764529658478131	0.00164156597759072	0.00613126568189107	0.00239891569010807	0.000388810046851611	0.00249384531764555	0.000401711290095808	0.00838449227241239	0.000687944674765103	0.000276038162275935	0.00169335142469471	0.000827472072817542	0.000942704514507175	0.00220609165955024	0.00284528060854165	0.000394278579720938	0	0.000664626147791867	0.00882791777188329	0.00316969927979618	0.00521989972297901	0.00182664545400978	0.00125981417740883	0.000324429544717206	0.00292105839682578	0.00813434794017318	0.00552043705843654	0.00157679895076556	0.000669691077986606	0.00542605726827484	0.00279999050850675	0.00294869641490771	0.00384451089278086	0.00581779717043501	0.00295579739352412	0.00143810400368155	0.00384603917593393	0.000661693936477382	0.00717006126842192	0.0079623597538907	0.00405402327647072	0.00258710619653662	0.0153234960272418	0.00524074680641991	0.00101986987867065	0.0145379023883697	0.00544337954778078	0.00466874166296132	0.00609025703193777	0.0107689646224375	0.00537261065019553	0.00370995958255414	0.00244546738504996	0.0021933191498695	0.00149017121116043	0.00469746461347021	0.000930730390674081	0.00647315694836887	0.00137205579693574	0.00136829759720927	0.00426941076657818	0.00113997512781539	0.00449836423118866	0.00823317528577205	0.00184905982419708	0.000784175871719644	0.00102794384180485	0.000870290459440838	0.00498003597911456	0.00133873566486589	0.00256190024878569	0.00358914810514093	0.00255249470236949	0.0064814401879023	0.0124823125126339	0.0112359550561798	0.00386416861826698	0.000997133241929453	0.00227718884962701	0.00187664041994751	0.0107376580468899	0.000770779979611626	0.00324368954942203	0.00194873152013088	0.00346824487717959	0.00218019294707582	0.00393645927680624	0.00213304335096928	0.00375445841937301	0.00105686446357684	0.00394550733268816	0.00316178006824988	0.00223761647866601	0.00475346665541586	0.0089961766249344	0.00485754320411023	0.00332332977502064	0.00992324328908867	0.00168809245552526	0.00527078666490974	0.00448837977750854	0.0122784179483471	0.00432900432900433	0.00540144648905978	0.00262312282772641	0.00580531929256109	0.00139889487305029	0.00426051310395652	0.00551615445232467	0.000457206908248898	0.0026948989412897	0.00105014439485429	0.00160599571734475	0.00110671936758893	0.000681593565756739	0.00206770977995865	6.74195179504467e-05	0.0118115010550314	0.00167596015287263	0.00110389490920464	0.00281201388057916
"Hemicellulose, not specified -- Macromolecule"	0.000729453720213973	0.00491347425825437	0.00860395446375075	0.00158430204813988	0.00914973494066821	0.00135538736491106	0.000252726530453547	0.00134283978642453	0.000180770080543114	0.00898167833170102	0.000760359903687745	0.000310542932560426	0.00191044776119403	0.000611984553854641	0.000942704514507175	0.00512382578992314	0.00278721365734692	0.000284756752020678	0	0.000629645824223874	0.00853779840848806	0.00298914678917488	0.00464754229721376	0.00176772140710624	0.00101235067827495	0	0.00233684671746063	0.00524796641301496	0.00509138754612282	0.00163574470593436	0.00062648520198747	0.0047960656004227	0.00275253304226087	0.0027807326950712	0.00427167876975651	0.00383445722596853	0.00277106005642886	0.00140934192360792	0.00377150353298947	0.000441129290984921	0.00717006126842192	0.0130293159609121	0.00364406586649054	0.00235760484039224	0.0164585698070375	0.00425810678021618	0	0.0143895564456312	0.00569926491113799	0.00444642063139173	0.00606139325453522	0.0112447020153966	0.00610357808559629	0.0033178500331785	0.00244546738504996	0.00171078893689821	0.00133164235890932	0.00435526520454192	0.000930730390674081	0.00595941433341896	0.00117196432654928	0.00130815264788139	0.00328416212813706	0.00113997512781539	0.00368047982551799	0.00793913331128019	0.00145080078513925	0.000392087935859822	0.00097384153434144	0.000870290459440838	0.00487034355666711	0.00129134679177329	0.00226572680961971	0.00344839719905697	0.00130032748988634	0.0044299751743002	0.0120274914089347	0.0117977528089888	0.0040007806401249	0.000166188873654909	0.00191074466692841	0.00119422572178478	0.0101022936654171	0.00065889256321639	0.00311099315876386	0.00176829341641506	0.00346824487717959	0.00218019294707582	0.00254302236466244	0.00121290700349234	0.00369669752061342	0.00105686446357684	0.00379662026353011	0.00300856605613204	0.00232957332025503	0.00255955896830085	0.00875253017467576	0.00499766464269033	0.00322262281214123	0.00725160086510326	0.00162316582262044	0.00619317433126894	0.00443330763299923	0.0122784179483471	0.00529100529100529	0.00558454637004486	0.0023739261590924	0.00418523018766032	0.00123569047119442	0.00359264888766063	0.00669818754925138	0.000530949957966462	0.00234199550850176	0.00105014439485429	0.00141603923464806	0.00110671936758893	0.000647513887468902	0.00172823503996544	3.37097589752233e-05	0.0119570226286047	0.00101810663492262	0.000772726436443251	0.00263252363288261
"Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3) -- Consumption"	0.0165883179337548	0.0166302205663994	0.0156021569802277	0.0138960468800702	0.0106023732714547	0.00503772294922695	0.0183712747137386	0.000511558013876011	0.00813465362444011	0.00429973962687815	0.0035845538316708	0.00134568604109518	0.00116146540027137	0	0	0.00137584211025714	0.000319368231571001	0.00484086478435152	0.0014780241151303	0	4.14456233421751e-05	8.0245551387245e-05	0	5.89240469035413e-05	0	0	0.000170395073148171	0	0.00217385086238952	0.0109786469001901	0	4.06446237323958e-05	0	0.00132504712315473	0	0	0.0034764207980653	0	0.000894427715333472	0	0.000629243252194072	0	0.000250529528321224	0	0	0	0.00643573061368032	0	0.00362891969852052	0.000778123610493553	5.77275548050973e-05	0	0	0.0019605477468782	0	0.00017546553198956	0	0.000279981334577695	0	0.000179809915232469	5.71689915389893e-05	0	0	0	0	0	0	0	0	0	0	0.000770069187754715	0	0.0073542348428868	0	0	0	0	0	0.00157879429972163	0.003664441826986	0	0	0	2.94880868129276e-05	2.40584138287763e-05	6.36375206821942e-05	0.000790319943314983	0.0891102905315962	0	0	0	0	0	0	0	0	0	0.000140989748031179	0	0	0	0.00289128758673863	0	0	0	0	0	0.0752605441701056	0	0	0	0	0.0712931361395525	0	3.95256916996047e-05	0.00768496745390723	0.0103694102397926	0.000370807348727457	4.85071911910941e-05	0.0037591629597143	0.00220778981840929	0.00382912528419289
"Butyrate -- Production"	0.00172907548495164	0.0010798844523636	0.00299580587177951	0.000362671553188646	0.004225856962288	0.0041021458300848	0.000252726530453547	0.00760942545640567	0.0252475545825215	0.00105104746434799	0.00148451219291417	0.00131118127081069	0.0235223880597015	0.00293063025789546	0.000418979784225411	0.0325457823322896	0.000638736463142003	0.000197139289860469	7.77907429015947e-05	0.00124180148666375	0.0170963196286472	0.00138423576142998	0.0118592458618558	0.00444876554121737	0.0436210658927808	0.00155005226920443	0.001850003651323	0.00236158488585673	0.00354680930179343	0.00307991570757011	0.000237632317995247	0.0018899750035564	0.00121016538926987	0.00231416680663643	0.0194124068536713	0.00357001190003967	0.00142751578664517	0.000287620800736309	0.00086461345815569	0.00244626243182547	0.00153999006458023	0	0.00583050538638486	0.00189860212810348	0.0039727582292849	0.000655093350802489	0.00900298927378231	0.000148345942738466	0.00169814832046152	0.00100044464206314	0.00246785296791791	0.00382031542830782	0.00632286831621651	0.0332991494239006	0.000693100381859078	0.00138179106441778	0.000634115409004439	0.00111992533831078	9.30730390674081e-05	0.00148985358335474	0.000671735650583124	0.000571377018614862	0.00139576890445825	0.000138178803371563	0.00149945474372955	0.00205829382144301	0.000881859300770916	0.00141962873328556	0.000432818459707307	0.000652717844580629	0.00166732482120135	0.000710833096388968	0.00675275441298424	0.000457440444772863	0.00515314968214217	0.00324072009395115	0.00197089144936325	0.000561797752808989	0.000995316159250586	0.00876646308529644	0.00115168171705274	0.000905511811023622	0.00219200711608107	0.000584300952286233	0.000943618778013682	0.000986394966979827	0.000636375206821942	0.000436038589415163	0.00341392043475232	0.0009828729166231	0.000346565392557508	0.000399546321596123	0.000669991811211196	0.000682498781252176	0.0002145659637077	0.00300959131437572	0.00095584376639928	0.000420364315740308	0.000986928236218252	0.00368941096645605	0.000503181405012336	0.000527078666490974	0.00030289679480119	0.000385709464345981	0	0.00407397235191797	0.000734474391763394	0.00369020296116286	0.000932596582033527	0.00188844364607802	0.00118203309692671	5.89944397740513e-05	0.00314404876483799	0.00020419474344389	0.0011224701250259	0.00254940711462451	0.00022151790887094	0.000833256179983335	0.000792179335917748	0.00797943295093498	0.00626527159952384	0.00117748790315162	0.000119660165131028
"L-Cysteine (Cysteine, D-Cysteine) -- Consumption"	0.000729453720213973	0.00367160713803623	0.00577591372079089	0.00158430204813988	0.00558416812873771	0.00253085605306401	0.000252726530453547	0.00127889503469003	6.02566935143712e-05	0.00265150610324153	0.000488802795227836	0.000276038162275935	0.00219267299864315	0.000655082057647221	0.00073321462239447	0.00052187114526995	0.00278721365734692	0.000284756752020678	0	0.000664626147791867	0.00559515915119363	0.00298914678917488	0.00277020994070377	0.00164987331329916	8.99867269577737e-05	0.000264349999399205	0.00233684671746063	0.00472316977171346	0.00503418094448099	0.00128207017492153	0.00062648520198747	0.00461316479362692	0.00268134684289206	0.00274340742399642	0.00211210783615739	0.00238000793335978	0.00272067714631197	0.00140934192360792	0.00360752511851167	0.000220564645492461	0.00707070707070707	0.00651465798045603	0.00309745598651696	0.00235760484039224	0.0124858115777526	0.00360301342941369	0.000316511341656409	0.0141670375315235	0.00532706801898204	0.00444642063139173	0.00580161925791228	0.0101923132370326	0.00431270786886444	0.00304638957591844	0.00244546738504996	0.00171078893689821	0.00126823081800888	0.00435526520454192	0.000930730390674081	0.00595941433341896	0.00114337983077979	0.00130815264788139	0.00322942609266811	0.00113997512781539	0.00368047982551799	0.00768184658359981	0.00139390663670242	0.000392087935859822	0.00089268807314632	0.000870290459440838	0.00482646658768812	0.00129134679177329	0.00213244876199502	0.00337802174601499	0.00235985359275669	0.00331504853647297	0.0119769557307459	0.0106741573033708	0.00378610460577674	0.000457019402550999	0.00185839549797147	0.0010761154855643	0.0101022936654171	0.00065889256321639	0.00311099315876386	0.00170814738184312	0.00340460735649739	0.00218019294707582	0.00254302236466244	0.00102469729605387	0.00369669752061342	0.00105686446357684	0.00364773319437207	0.00300856605613204	0.00217631191760667	0.00213765364385565	0.00875253017467576	0.00485754320411023	0.00310177445668594	0.00254442135617658	0.00162316582262044	0.00434839899855053	0.00429562727172596	0.0122462754929849	0.00432900432900433	0.00366199761970155	0.0023739261590924	0.00342018811034607	0.00118906064209275	0.00317811247754594	0.00472813238770686	0.000457206908248898	0.00256657042027591	0.00105014439485429	0.00141603923464806	0.00104743083003953	0.000613434209181065	0.00172823503996544	3.37097589752233e-05	0.0114234435255027	0.000830148486936909	0.000772726436443251	0.00263252363288261
"L-Methionine (D-Methionine) -- Consumption"	0.000729453720213973	0.00329364757970897	0.00570401437986818	0.00158430204813988	0.00545211009866621	0.00141536025716376	0.000252726530453547	0.00127889503469003	0	0.00265150610324153	0.000362076144613212	0.000276038162275935	0.00214925373134328	0.000611984553854641	0.00073321462239447	0.00052187114526995	0.00278721365734692	0.000240948020940573	0	0.000629645824223874	0.00559515915119363	0.00298914678917488	0.00277020994070377	0.00164987331329916	4.49933634788869e-05	0	0.00233684671746063	0.00472316977171346	0.00503418094448099	0.00128207017492153	0.00062648520198747	0.00461316479362692	0.00268134684289206	0.00274340742399642	0.00211210783615739	0.00238000793335978	0.00272067714631197	0.00140934192360792	0.00360752511851167	0.000220564645492461	0.00707070707070707	0.00651465798045603	0.00309745598651696	0.00235760484039224	0.0124858115777526	0.00360301342941369	0	0.0141670375315235	0.00532706801898204	0.00444642063139173	0.00580161925791228	0.0101923132370326	0.00431270786886444	0.00304638957591844	0.00244546738504996	0.00171078893689821	0.00126823081800888	0.00435526520454192	0.000930730390674081	0.00595941433341896	0.00114337983077979	0.00130815264788139	0.00322942609266811	0.00113997512781539	0.00368047982551799	0.00768184658359981	0.00139390663670242	0.000392087935859822	0.00089268807314632	0.000870290459440838	0.00482646658768812	0.00129134679177329	0.00213244876199502	0.00337802174601499	0.00130032748988634	0.00331504853647297	0.0119769557307459	0.0106741573033708	0.00378610460577674	8.30944368274544e-05	0.00185839549797147	0.0010761154855643	0.0101022936654171	0.00065889256321639	0.00311099315876386	0.00170814738184312	0.00340460735649739	0.00218019294707582	0.00254302236466244	0.00102469729605387	0.00369669752061342	0.00105686446357684	0.00364773319437207	0.00300856605613204	0.00217631191760667	0.00188451044918854	0.00875253017467576	0.00485754320411023	0.00310177445668594	0.0024596073109707	0.00162316582262044	0.00434839899855053	0.00429562727172596	0.0122462754929849	0.00432900432900433	0.00366199761970155	0.0023739261590924	0.00342018811034607	0.00118906064209275	0.00317811247754594	0.00472813238770686	0.000457206908248898	0.00234199550850176	0.00105014439485429	0.00141603923464806	0.00104743083003953	0.000613434209181065	0.00172823503996544	3.37097589752233e-05	0.0114234435255027	0.000830148486936909	0.000772726436443251	0.00263252363288261
"H2 (Hydrogen) -- Production"	0.000189117631166586	0.00437353203207257	0.00738166566806471	0.000343583576705034	0.00839511762597393	0.00277074762207482	0.000388810046851611	0.00354893372126483	0.00140598951533533	0.0134964049399231	0.00101381320491699	6.90095405689837e-05	0.00232293080054274	0.000267204523513998	0.00282811354352153	0.00685548913559161	0.000638736463142003	0.000547609138501303	0	0.000769567118495846	0.0219869031830239	0.00080245551387245	0.0113097827331212	0.00229803782923811	0.00260961508177544	0.000456604544416808	0.00114408120542343	0.00419837313041197	0.00165899144761305	0.00111996934820731	0.000280838193994383	0.00203223118661979	0.000308473530598201	0.0017916130115895	0.00863828373439651	0.0070078011371149	0.00201531640467553	0.000100667280257708	0.00208699800244477	0.000842155919153032	0.000927305845338632	0.00868621064060804	0.00243696904821555	0.00287919883162946	0.00737797956867196	0.00229282672780871	0.00147705292772991	0.00215101616970776	0.00144226295710431	0.000778123610493553	0.00154421209103635	0.0162759853530548	0.00497057856072512	0.00784219098751282	0.000693100381859078	0.00103086000043866	0.000570703868103995	0.000622180743505989	0.000209414337901668	0.00136141792961726	0.00282986508117997	0.000165398610651671	0.00287364186211993	0	0.00327153762268266	0.00253611202999228	0.000938753449207749	0.00147370982788692	0.000297562691048773	0.000253834717336911	0.00116273967794305	0.000130319401004644	0.00188070133870395	0.000633379077377811	0.00149296859949913	0.00790854628432116	0.00133919547200323	0.00365168539325843	0.00226385636221702	0.00128796377082554	0.000811412118832614	0.00140419947506562	0.00120719232479827	0.000335662249185708	0.000162184477471102	0.00107059941538054	0.000763650248186331	0.000654057884122745	0.00696718456071901	0.0018193605052385	0.000129962022209066	0.000231994638346136	0.000967765949527284	0.000306428024235671	0.000551741049534085	0.00520349900149073	0.00279256316065672	0.000513778608127043	0.00124876633970473	0.0131885840295153	0.000178548240488248	0.00316247199894584	0.00140433968498733	0.000321424553621651	0.00312650312650313	0.0392291495010528	0.000734474391763394	0.00612033661851402	0.000676132521974307	0.00393809589608954	0.00499080640924613	0.000324469418757282	0.00105871029836381	0	0.000310837880776404	0.000217391304347826	0.000153358552295266	0.000617226799987656	0.000185403674363728	0.00890106958356576	0.00494956456362383	0.000570345703089066	0.00161541222926888
