task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
40	9a/5d44a0	15525	fastcat (36)	COMPLETED	0	2025-03-24 10:49:46.768	452ms	121ms	51.5%	69.2 MB	382 MB	160.9 KB	9.9 KB
44	18/9877df	15788	fastcat (40)	COMPLETED	0	2025-03-24 10:49:46.849	457ms	142ms	38.3%	82.2 MB	189.1 MB	167.7 KB	14.7 KB
43	6f/bb653c	16057	fastcat (39)	COMPLETED	0	2025-03-24 10:49:46.955	419ms	122ms	43.5%	58.3 MB	189.1 MB	167.3 KB	14.4 KB
38	2d/05df31	15121	fastcat (34)	COMPLETED	0	2025-03-24 10:49:46.615	854ms	553ms	334.8%	78.4 MB	382 MB	99.3 MB	68.4 MB
41	36/8b9403	15562	fastcat (37)	COMPLETED	0	2025-03-24 10:49:46.787	785ms	482ms	306.6%	67 MB	189.1 MB	77.6 MB	53.7 MB
46	4e/6a9cca	16825	fastcat (42)	COMPLETED	0	2025-03-24 10:49:47.196	433ms	116ms	59.8%	78.2 MB	382 MB	154.3 KB	4.7 KB
53	c7/2bdb37	16937	fastcat (49)	COMPLETED	0	2025-03-24 10:49:47.218	464ms	115ms	52.6%	78.8 MB	382 MB	167 KB	14.1 KB
2	7b/dbf313	11586	minimap_pipeline:run_common:getVersions	COMPLETED	0	2025-03-24 10:49:45.576	5.8s	4.8s	103.4%	52.8 MB	4 GB	12.3 MB	3.1 KB
61	2c/13231a	17848	minimap_pipeline:minimap (MAR-70-DRS-L209)	COMPLETED	0	2025-03-24 10:49:51.397	8.2s	7.8s	197.2%	573.6 MB	4.5 GB	522.7 MB	4.2 MB
55	b9/72ad49	19235	minimap_pipeline:minimap (GIN-43-DRS-L130)	COMPLETED	0	2025-03-24 10:49:59.605	5.3s	5s	263.9%	754.2 MB	23.8 GB	522.7 MB	4.2 MB
60	00/a85b57	20097	minimap_pipeline:minimap (IRI-36-MGE-L134)	COMPLETED	0	2025-03-24 10:50:04.947	5.8s	5.4s	256.1%	696.3 MB	4.5 GB	522.7 MB	4.2 MB
57	a9/589a11	20988	minimap_pipeline:minimap (JAR-3-MGE-L221)	COMPLETED	0	2025-03-24 10:50:10.733	5.5s	5.1s	261.7%	753.1 MB	4.5 GB	522.7 MB	4.2 MB
54	99/830636	21859	minimap_pipeline:minimap (HER-44-MGE-L138)	COMPLETED	0	2025-03-24 10:50:16.201	5.3s	4.9s	261.3%	754 MB	4.6 GB	522.7 MB	4.2 MB
58	d2/504ae6	22743	minimap_pipeline:minimap (MAR-37-MGE-L224)	COMPLETED	0	2025-03-24 10:50:21.486	5.3s	4.9s	272.5%	754.9 MB	4.5 GB	522.7 MB	4.2 MB
59	1b/85b16b	23617	minimap_pipeline:minimap (HER-44-DRS-L137)	COMPLETED	0	2025-03-24 10:50:26.792	5.3s	5s	254.0%	767 MB	4.6 GB	522.6 MB	4.2 MB
56	b4/70bb56	24492	minimap_pipeline:minimap (HAM-67-DRS-L207)	COMPLETED	0	2025-03-24 10:50:32.134	5.6s	5.2s	250.3%	721.8 MB	4.5 GB	522.7 MB	4.2 MB
62	3d/27e966	25350	minimap_pipeline:minimap (WOL-70-MGE-L158)	COMPLETED	0	2025-03-24 10:50:37.730	5.6s	5.2s	249.0%	760.6 MB	4.5 GB	522.7 MB	4.2 MB
63	cd/8a53a4	26200	minimap_pipeline:minimap (GRO-41-MGE-L190)	COMPLETED	0	2025-03-24 10:50:43.361	5.5s	5s	261.9%	748.2 MB	4.6 GB	522.8 MB	4.3 MB
64	eb/74bd8a	27075	minimap_pipeline:minimap (CHA-57-DRS-L131)	COMPLETED	0	2025-03-24 10:50:48.824	5.4s	5.1s	261.1%	763 MB	4.6 GB	522.7 MB	4.2 MB
65	85/96844d	27925	minimap_pipeline:minimap (HER-17-MGE-L187)	COMPLETED	0	2025-03-24 10:50:54.270	5.2s	4.8s	259.8%	782.6 MB	4.6 GB	522.7 MB	4.2 MB
66	2a/d72d28	28801	minimap_pipeline:minimap (JOA-3-MGE-L225)	COMPLETED	0	2025-03-24 10:50:59.517	5.3s	5s	258.3%	758.9 MB	4.6 GB	522.7 MB	4.2 MB
67	9a/2fe464	29678	minimap_pipeline:minimap (HAM-4-DRS-L132)	COMPLETED	0	2025-03-24 10:51:04.858	5.3s	5s	257.3%	771.7 MB	4.5 GB	522.6 MB	4.2 MB
68	77/519ba6	30556	minimap_pipeline:minimap (KOR-58-MGE-L215)	COMPLETED	0	2025-03-24 10:51:10.183	5.4s	5.1s	262.6%	739.8 MB	4.5 GB	522.7 MB	4.2 MB
70	e1/ee696b	31439	minimap_pipeline:minimap (WOL-44-MGE-L178)	COMPLETED	0	2025-03-24 10:51:15.624	5.8s	5.5s	254.7%	681 MB	4.5 GB	522.7 MB	4.2 MB
69	df/b5d3d5	32344	minimap_pipeline:minimap (JAR-2-MGE-L160)	COMPLETED	0	2025-03-24 10:51:21.461	5.6s	5.3s	253.9%	759 MB	4.6 GB	522.6 MB	4.1 MB
71	f1/169640	33220	minimap_pipeline:minimap (HER-58-DRS-L179)	COMPLETED	0	2025-03-24 10:51:27.101	5.4s	5s	258.8%	771.9 MB	4.5 GB	522.7 MB	4.2 MB
73	54/cc9361	34093	minimap_pipeline:minimap (WOL-70-DRS-L157)	COMPLETED	0	2025-03-24 10:51:32.484	5.8s	5.4s	259.3%	689.7 MB	4.5 GB	522.8 MB	4.3 MB
72	3d/257eb5	34978	minimap_pipeline:minimap (LAM-70-MGE-L144)	COMPLETED	0	2025-03-24 10:51:38.279	5.4s	5.1s	256.2%	756.8 MB	4.5 GB	522.7 MB	4.2 MB
74	59/d460c3	35854	minimap_pipeline:minimap (GRO-41-DRS-L189)	COMPLETED	0	2025-03-24 10:51:43.693	5.2s	4.9s	258.1%	786.9 MB	4.5 GB	522.7 MB	4.2 MB
76	03/d8a04a	36730	minimap_pipeline:minimap (BUD-16-DRS-L161)	COMPLETED	0	2025-03-24 10:51:48.919	53.4s	53.1s	2767.5%	1.1 GB	30.5 GB	848.8 MB	302.7 MB
75	55/aeedf6	38444	minimap_pipeline:minimap (GOO-4-MGE-L223)	COMPLETED	0	2025-03-24 10:52:42.364	36.3s	36s	2726.8%	937.7 MB	6.9 GB	623.5 MB	97.2 MB
77	01/73d603	39885	minimap_pipeline:minimap (WOL-44-DRS-L177)	COMPLETED	0	2025-03-24 10:53:18.736	5.4s	5s	254.5%	756.3 MB	4.6 GB	522.7 MB	4.2 MB
78	85/2daf2c	40764	minimap_pipeline:minimap (KOR-44-MGE-L192)	COMPLETED	0	2025-03-24 10:53:24.124	5.4s	5.1s	263.0%	740.3 MB	4.5 GB	522.7 MB	4.2 MB
79	87/092a29	41658	minimap_pipeline:minimap (LAM-2-MGE-L219)	COMPLETED	0	2025-03-24 10:53:29.552	5.3s	5s	254.3%	751.9 MB	4.5 GB	522.6 MB	4.1 MB
80	19/8eb972	42563	minimap_pipeline:minimap (GOO-4-DRS-L222)	COMPLETED	0	2025-03-24 10:53:34.891	5.3s	5s	254.7%	750.7 MB	4.6 GB	522.6 MB	4.2 MB
81	75/0c58a1	43439	minimap_pipeline:minimap (JAR-3-DRS-L220)	COMPLETED	0	2025-03-24 10:53:40.195	5.3s	4.9s	261.5%	774 MB	4.5 GB	522.6 MB	4.2 MB
82	d1/fc9899	44313	minimap_pipeline:minimap (LAM-2-DRS-L218)	COMPLETED	0	2025-03-24 10:53:45.500	41.7s	41.4s	2716.7%	968 MB	6.9 GB	731.3 MB	195.4 MB
83	ac/3ce924	45938	minimap_pipeline:minimap (IRI-16-DRS-L147)	COMPLETED	0	2025-03-24 10:54:27.197	5.4s	5.1s	259.3%	748.6 MB	4.5 GB	522.7 MB	4.2 MB
84	be/58fe52	46812	minimap_pipeline:minimap (EXP-PBC096_barcode52)	COMPLETED	0	2025-03-24 10:54:32.635	5.4s	5s	261.5%	752.5 MB	4.5 GB	522.9 MB	4.4 MB
85	0e/00b99f	47691	minimap_pipeline:minimap (IVY-36-MGE-L188)	COMPLETED	0	2025-03-24 10:54:38.044	5.3s	4.9s	260.8%	764 MB	4.5 GB	522.7 MB	4.2 MB
86	e3/c445b2	48565	minimap_pipeline:minimap (JAR-2-DRS-L159)	COMPLETED	0	2025-03-24 10:54:43.387	47.4s	47s	2728.3%	1.1 GB	30.5 GB	818 MB	274.1 MB
87	7b/f07a2a	50546	minimap_pipeline:minimap (IRI-16-MGE-L148)	COMPLETED	0	2025-03-24 10:55:30.794	5.6s	5.2s	251.6%	752.6 MB	4.5 GB	522.7 MB	4.2 MB
88	21/44fe6d	51429	minimap_pipeline:minimap (KUB-58-DRS-L205)	COMPLETED	0	2025-03-24 10:55:36.383	5.6s	5.3s	263.2%	745.8 MB	4.5 GB	522.7 MB	4.2 MB
89	13/13458d	52306	minimap_pipeline:minimap (HER-2-MGE-L146)	COMPLETED	0	2025-03-24 10:55:41.996	19.3s	18.9s	2311.0%	927.8 MB	6.9 GB	623 MB	95.9 MB
90	98/2bef61	53486	minimap_pipeline:minimap (GRO-70-DRS-L217)	COMPLETED	0	2025-03-24 10:56:01.268	1m 2s	1m 1s	2822.2%	1.1 GB	30.5 GB	858.8 MB	312.1 MB
91	88/3125d4	55298	minimap_pipeline:minimap (JAR-44-MGE-L204)	COMPLETED	0	2025-03-24 10:57:03.079	52.6s	4.9s	254.9%	768.6 MB	4.5 GB	522.6 MB	4.2 MB
92	07/78fdd9	56180	minimap_pipeline:minimap (LAM-70-DRS-L143)	COMPLETED	0	2025-03-24 10:57:55.727	5.4s	5s	256.5%	740.7 MB	4.5 GB	522.7 MB	4.2 MB
93	2e/700bca	57066	minimap_pipeline:minimap (HER-2-DRS-L145)	COMPLETED	0	2025-03-24 10:58:01.112	5.4s	5.1s	255.6%	735.1 MB	4.5 GB	522.6 MB	4.1 MB
94	86/8cd14d	57945	minimap_pipeline:minimap (MAR-41-MGE-L202)	COMPLETED	0	2025-03-24 10:58:06.524	36.7s	36.3s	2623.3%	981.8 MB	25.1 GB	764.1 MB	226.1 MB
95	29/aaca15	59385	minimap_pipeline:minimap (KUB-58-MGE-L206)	COMPLETED	0	2025-03-24 10:58:43.218	5.3s	5s	260.0%	763 MB	4.5 GB	522.7 MB	4.2 MB
96	bf/8ceb25	60271	minimap_pipeline:minimap (HAM-4-MGE-L133)	COMPLETED	0	2025-03-24 10:58:48.557	5.3s	4.9s	256.2%	776 MB	4.6 GB	522.6 MB	4.1 MB
97	2a/734bfb	61150	minimap_pipeline:minimap (GRO-36-MGE-L214)	COMPLETED	0	2025-03-24 10:58:53.823	5.4s	5s	260.4%	748.4 MB	4.5 GB	522.7 MB	4.2 MB
98	c8/271549	62031	minimap_pipeline:minimap (HAM-17-MGE-L175)	COMPLETED	0	2025-03-24 10:58:59.196	5.2s	4.8s	259.5%	774.2 MB	4.6 GB	522.7 MB	4.2 MB
99	68/5cf22a	62909	minimap_pipeline:minimap (HAM-67-MGE-L208)	COMPLETED	0	2025-03-24 10:59:04.398	34.6s	34.3s	2616.4%	969.1 MB	25.5 GB	745.3 MB	207.8 MB
100	3a/3c36bf	64401	minimap_pipeline:minimap (JAR-44-DRS-L203)	COMPLETED	0	2025-03-24 10:59:39.054	33.1s	32.7s	2646.9%	958.2 MB	6.9 GB	700.3 MB	166.8 MB
101	21/f6738e	65928	minimap_pipeline:minimap (HER-58-MGE-L180)	COMPLETED	0	2025-03-24 11:00:12.143	5.3s	4.9s	253.0%	774.1 MB	4.5 GB	522.6 MB	4.2 MB
102	f0/fc4ae9	66816	minimap_pipeline:minimap (KOR-44-DRS-L191)	COMPLETED	0	2025-03-24 11:00:17.457	5.5s	5.1s	250.0%	737.8 MB	4.5 GB	522.7 MB	4.2 MB
103	ce/b54a33	67694	minimap_pipeline:getAlignmentStats (MAR-70-DRS-L209)	COMPLETED	0	2025-03-24 11:00:22.976	2.8s	2.5s	209.7%	785 MB	2 GB	463.1 MB	1 MB
104	ee/0c44bb	68182	minimap_pipeline:getAlignmentStats (GIN-43-DRS-L130)	COMPLETED	0	2025-03-24 11:00:25.820	2.9s	2.5s	206.3%	805.2 MB	2 GB	463.2 MB	1.1 MB
105	5b/2c4855	68675	minimap_pipeline:getAlignmentStats (IRI-36-MGE-L134)	COMPLETED	0	2025-03-24 11:00:28.685	3s	2.6s	209.2%	774.5 MB	2 GB	463.2 MB	1 MB
106	67/de2a71	69173	minimap_pipeline:getAlignmentStats (JAR-3-MGE-L221)	COMPLETED	0	2025-03-24 11:00:31.674	3.1s	2.7s	200.8%	754.8 MB	1.9 GB	463.2 MB	1.1 MB
107	8e/c4c796	69665	minimap_pipeline:getAlignmentStats (HER-44-MGE-L138)	COMPLETED	0	2025-03-24 11:00:34.737	2.8s	2.5s	198.6%	803 MB	2 GB	463.1 MB	1 MB
108	13/088ee2	70156	minimap_pipeline:getAlignmentStats (MAR-37-MGE-L224)	COMPLETED	0	2025-03-24 11:00:37.565	2.8s	2.5s	218.7%	812.6 MB	2 GB	463.2 MB	1.1 MB
109	19/a3d6d6	70649	minimap_pipeline:getAlignmentStats (HER-44-DRS-L137)	COMPLETED	0	2025-03-24 11:00:40.422	2.9s	2.6s	198.2%	787.4 MB	1.9 GB	463.1 MB	971.5 KB
110	aa/2e3edf	71142	minimap_pipeline:getAlignmentStats (HAM-67-DRS-L207)	COMPLETED	0	2025-03-24 11:00:43.354	3s	2.6s	210.5%	766.3 MB	1.9 GB	463.1 MB	971.8 KB
111	56/d93961	71636	minimap_pipeline:getAlignmentStats (WOL-70-MGE-L158)	COMPLETED	0	2025-03-24 11:00:46.325	3s	2.6s	205.9%	783.2 MB	1.9 GB	463.1 MB	1005 KB
112	1d/3ffbea	72126	minimap_pipeline:getAlignmentStats (GRO-41-MGE-L190)	COMPLETED	0	2025-03-24 11:00:49.316	3s	2.7s	194.4%	774.3 MB	1.9 GB	463.2 MB	1.1 MB
113	9b/241398	72618	minimap_pipeline:getAlignmentStats (CHA-57-DRS-L131)	COMPLETED	0	2025-03-24 11:00:52.372	2.9s	2.6s	200.0%	787.4 MB	1.9 GB	463.2 MB	1.1 MB
114	84/66eae4	73120	minimap_pipeline:getAlignmentStats (HER-17-MGE-L187)	COMPLETED	0	2025-03-24 11:00:55.319	3.3s	2.9s	203.9%	726 MB	1.9 GB	463.2 MB	1.1 MB
115	78/a46b04	73611	minimap_pipeline:getAlignmentStats (JOA-3-MGE-L225)	COMPLETED	0	2025-03-24 11:00:58.588	2.9s	2.6s	208.0%	789.4 MB	2 GB	463.1 MB	1005.9 KB
116	5e/538903	74114	minimap_pipeline:getAlignmentStats (HAM-4-DRS-L132)	COMPLETED	0	2025-03-24 11:01:01.494	2.8s	2.5s	218.5%	788.3 MB	1.9 GB	463.1 MB	1006.6 KB
117	25/503594	74608	minimap_pipeline:getAlignmentStats (KOR-58-MGE-L215)	COMPLETED	0	2025-03-24 11:01:04.342	3.2s	2.8s	198.8%	735.6 MB	1.9 GB	463.2 MB	1 MB
118	3c/41e07d	75102	minimap_pipeline:getAlignmentStats (WOL-44-MGE-L178)	COMPLETED	0	2025-03-24 11:01:07.555	3s	2.7s	205.4%	763.3 MB	1.9 GB	463.1 MB	1 MB
119	ed/683228	75594	minimap_pipeline:getAlignmentStats (JAR-2-MGE-L160)	COMPLETED	0	2025-03-24 11:01:10.605	2.8s	2.5s	197.1%	793.7 MB	2 GB	463.1 MB	971.9 KB
120	a8/841d90	76086	minimap_pipeline:getAlignmentStats (HER-58-DRS-L179)	COMPLETED	0	2025-03-24 11:01:13.462	2.8s	2.5s	209.2%	798.3 MB	2 GB	463.2 MB	1 MB
121	80/8278a6	76582	minimap_pipeline:getAlignmentStats (WOL-70-DRS-L157)	COMPLETED	0	2025-03-24 11:01:16.320	2.8s	2.5s	207.3%	801 MB	2 GB	463.2 MB	1.1 MB
122	7f/ea3ca2	77076	minimap_pipeline:getAlignmentStats (LAM-70-MGE-L144)	COMPLETED	0	2025-03-24 11:01:19.137	2.9s	2.5s	199.3%	788.1 MB	1.9 GB	463.2 MB	1 MB
123	fd/03d725	77568	minimap_pipeline:getAlignmentStats (GRO-41-DRS-L189)	COMPLETED	0	2025-03-24 11:01:22.023	3s	2.6s	205.8%	774.4 MB	2 GB	463.1 MB	1 MB
124	51/14eb09	78063	minimap_pipeline:getAlignmentStats (BUD-16-DRS-L161)	COMPLETED	0	2025-03-24 11:01:25.010	4.3s	4s	174.0%	725 MB	1.9 GB	518.9 MB	6 MB
125	ee/b1b6ef	78665	minimap_pipeline:getAlignmentStats (GOO-4-MGE-L223)	COMPLETED	0	2025-03-24 11:01:29.335	3.4s	3.1s	177.3%	659.2 MB	1.9 GB	480.7 MB	3.7 MB
126	ed/38bc8c	79158	minimap_pipeline:getAlignmentStats (WOL-44-DRS-L177)	COMPLETED	0	2025-03-24 11:01:32.788	2.9s	2.5s	197.8%	787.1 MB	1.9 GB	463.1 MB	1 MB
127	3c/82994d	79647	minimap_pipeline:getAlignmentStats (KOR-44-MGE-L192)	COMPLETED	0	2025-03-24 11:01:35.706	2.9s	2.5s	214.0%	787.4 MB	2 GB	463.1 MB	1 MB
128	49/8b9461	80139	minimap_pipeline:getAlignmentStats (LAM-2-MGE-L219)	COMPLETED	0	2025-03-24 11:01:38.625	2.8s	2.4s	200.0%	817.6 MB	2 GB	463.1 MB	969.6 KB
129	14/e97cb7	80637	minimap_pipeline:getAlignmentStats (GOO-4-DRS-L222)	COMPLETED	0	2025-03-24 11:01:41.404	3s	2.6s	205.5%	778.2 MB	1.9 GB	463.1 MB	1005.2 KB
130	cc/d01154	81135	minimap_pipeline:getAlignmentStats (JAR-3-DRS-L220)	COMPLETED	0	2025-03-24 11:01:44.406	3.1s	2.7s	202.5%	763.8 MB	2 GB	463.1 MB	1 MB
131	ef/86390f	81627	minimap_pipeline:getAlignmentStats (LAM-2-DRS-L218)	COMPLETED	0	2025-03-24 11:01:47.471	3.9s	3.5s	183.6%	837.1 MB	2 GB	499.4 MB	4.2 MB
132	63/25f655	82254	minimap_pipeline:getAlignmentStats (IRI-16-DRS-L147)	COMPLETED	0	2025-03-24 11:01:51.338	2.8s	2.5s	199.6%	796.2 MB	2 GB	463.2 MB	1 MB
133	26/49c98b	82745	minimap_pipeline:getAlignmentStats (EXP-PBC096_barcode52)	COMPLETED	0	2025-03-24 11:01:54.152	3.1s	2.8s	212.7%	728.9 MB	1.9 GB	463.2 MB	1 MB
134	7e/2727b8	83240	minimap_pipeline:getAlignmentStats (IVY-36-MGE-L188)	COMPLETED	0	2025-03-24 11:01:57.298	3.3s	2.9s	211.1%	704.3 MB	1.9 GB	463.2 MB	1 MB
135	db/98e5ee	83733	minimap_pipeline:getAlignmentStats (JAR-2-DRS-L159)	COMPLETED	0	2025-03-24 11:02:00.603	3.9s	3.6s	184.9%	794.9 MB	2 GB	516.6 MB	9.1 MB
136	90/43fd4a	84359	minimap_pipeline:getAlignmentStats (IRI-16-MGE-L148)	COMPLETED	0	2025-03-24 11:02:04.544	3s	2.7s	208.0%	778.2 MB	1.9 GB	463.2 MB	1.1 MB
137	5d/950179	84848	minimap_pipeline:getAlignmentStats (KUB-58-DRS-L205)	COMPLETED	0	2025-03-24 11:02:07.571	2.9s	2.5s	202.7%	787.2 MB	1.9 GB	463.2 MB	1 MB
138	d0/4367aa	85341	minimap_pipeline:getAlignmentStats (HER-2-MGE-L146)	COMPLETED	0	2025-03-24 11:02:10.468	3.4s	3s	190.4%	708 MB	1.9 GB	483.2 MB	5.1 MB
139	23/615509	85829	minimap_pipeline:getAlignmentStats (GRO-70-DRS-L217)	COMPLETED	0	2025-03-24 11:02:13.838	4.3s	3.9s	172.2%	749 MB	2 GB	519.6 MB	4.9 MB
140	c5/9d9452	86432	minimap_pipeline:getAlignmentStats (LAM-70-DRS-L143)	COMPLETED	0	2025-03-24 11:02:18.147	2.8s	2.4s	205.6%	805.5 MB	2 GB	463.1 MB	1 MB
141	1e/ff5eb7	86923	minimap_pipeline:getAlignmentStats (HER-2-DRS-L145)	COMPLETED	0	2025-03-24 11:02:20.963	2.9s	2.6s	196.6%	785.3 MB	1.9 GB	463.1 MB	971.3 KB
142	c0/1dd9fc	87414	minimap_pipeline:getAlignmentStats (MAR-41-MGE-L202)	COMPLETED	0	2025-03-24 11:02:23.915	4s	3.7s	162.0%	767.8 MB	1.9 GB	504.8 MB	5.7 MB
