"Taxa"	"Hera_1"	"Wolverine_1"	"JarJarBinks_3"	"Goose_4"	"Korra_6"	"Hera_7"	"Iris_7"	"Korra_9"	"Hamlet_11"	"Hera_11"	"JarJarBinks_11"	"Hera_14"	"Iris_14"	"JarJarBinks_14"	"Kubo_14"	"Wolverine_14"	"JarJarBinks_15"	"Kubo_15"	"Iris_17"	"Kubo_17"	"Lambchop_17"	"Wolverine_17"	"Hamlet_18"	"Hera_18"	"Iris_18"	"JarJarBinks_18"	"Kubo_18"	"Lambchop_18"	"Wolverine_18"	"Ophelia_19"	"Wolverine_19"	"Goose_20"	"Hamlet_20"	"Hera_20"	"Iris_20"	"Korra_20"	"Ophelia_20"	"Hamlet_21"	"JarJarBinks_21"	"Korra_21"	"Kubo_21"	"Goose_22"	"Hamlet_22"	"Hera_22"	"Iris_22"	"Kubo_22"	"Hamlet_23"	"Iris_23"	"Korra_23"	"Hera_24"	"Kubo_24"	"Ophelia_24"	"Wolverine_24"	"Kubo_25"	"JarJarBinks_29"	"Korra_29"	"Kubo_30"	"Hamlet_31"	"JarJarBinks_32"	"Goose_37"	"Hera_37"	"Kubo_37"	"Lambchop_37"	"Ophelia_37"	"Wolverine_37"	"Hamlet_41"	"Hera_41"	"Goose_42"	"Lambchop_42"	"Ophelia_43"	"Goose_44"	"Iris_44"	"Lambchop_44"	"Hamlet_45"	"Hera_45"	"JarJarBinks_45"	"Korra_45"	"Ophelia_45"	"Goose_46"	"Hamlet_46"	"Iris_46"	"Lambchop_46"	"Hamlet_48"	"Hera_48"	"Iris_48"	"JarJarBinks_48"	"Korra_48"	"Kubo_48"	"Lambchop_48"	"Ophelia_48"	"Wolverine_48"	"Iris_49"	"JarJarBinks_49"	"Kubo_49"	"Ophelia_49"	"Wolverine_49"	"JarJarBinks_50"	"Korra_50"	"Kubo_50"	"Lambchop_50"	"Ophelia_50"	"Wolverine_50"	"Lambchop_51"	"Goose_52"	"JarJarBinks_52"	"Kubo_52"	"Hera_53"	"Kubo_53"	"Iris_55"	"Lambchop_55"	"Ophelia_55"	"Ophelia_57"	"Wolverine_57"	"Goose_58"	"Wolverine_58"	"Goose_59"	"Hamlet_59"	"Iris_59"	"Ophelia_59"	"Iris_60"	"Wolverine_60"	"Hera_67"	"JarJarBinks_68"
"Acetate -- Production"	0.0504865606955866	0.0484021527433649	0.0511216973410841	0.0571253071253071	0.0494139403334149	0.0506660152601555	0.0490353499172451	0.0458763298936085	0.0451471334763457	0.0512930479907364	0.0494366337620899	0.0497549621499269	0.0458403185247276	0.0478867195880712	0.0596871868601054	0.0480907076762674	0.049088043233506	0.0512680665394055	0.0466127658302572	0.0503742426042533	0.0724110990103698	0.0490871816623367	0.0501307759372275	0.0504089685629916	0.044640266344935	0.0503088652679615	0.0487752525252525	0.059658791266744	0.0489336633770389	0.0488509436384645	0.0454212619270241	0.0499348449309356	0.0378357125574643	0.0484652665589661	0.0478520456969444	0.055758522512535	0.0391338377250196	0.0474103514966554	0.0502727359724393	0.0535209429776869	0.04950108305813	0.0534490145672665	0.0311815150071463	0.0502000212411937	0.0483829343573545	0.0501359591961513	0.0505043845190216	0.0493491466589529	0.0554761720861976	0.0489247169260958	0.0530695878319805	0.0481132892571528	0.0489747651665588	0.0486509758897819	0.0512221755564889	0.0554998730438734	0.0493289120480025	0.0510112240576027	0.0519014789280552	0.0516631280962491	0.0479588624199811	0.0497620030863527	0.0507254971731309	0.0523606588776097	0.0473419607112932	0.0542330442355844	0.0525808596984133	0.0512413524602438	0.0482542297699766	0.0503233594895231	0.052009069446717	0.0443127879984756	0.0509922246721597	0.0477028921712478	0.0483774806234563	0.0504096342391548	0.0489429222723819	0.0506569321918503	0.0466666666666667	0.0501534200450756	0.0423013599180679	0.0506173637597776	0.0500515564473428	0.0529422180251431	0.0459380765682657	0.0531943474289399	0.05162126089346	0.048075125173997	0.052038808603026	0.0471259723204364	0.0439168912102366	0.0495431362301079	0.0489967335510966	0.0491573595932909	0.0479527645955193	0.047350484060681	0.0500553480005535	0.0498353143348131	0.0472126889898896	0.0516322124820097	0.0517154530699054	0.0460311423329903	0.0514820592823713	0.0509457469702118	0.0485100485100485	0.0537169700528479	0.0488931030218081	0.0474812245814516	0.0478062431288936	0.0481577082700678	0.0500411654852507	0.0457429048414023	0.0398444803893926	0.0516501405949386	0.0465314453879767	0.051519277182994	0.0501898661347858	0.0443834864901934	0.047822788651191	0.0367474476939249	0.0476355327840476	0.0514403767139098	0.0492145108167666
"D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol) -- Consumption"	0.0445105455132778	0.0453251587475367	0.0350254978909152	0.0878992628992629	0.0264882652089962	0.0433233227479775	0.0375237765865468	0.0378369730421566	0.0398578610378764	0.0453531757944847	0.0417389570246286	0.0463062812970457	0.0202308605755798	0.0348637631409569	0.0903803424388969	0.03195186584995	0.0441502879016952	0.0448180600182592	0.037914904428138	0.0400736604490911	0.0550570576258346	0.0456055705777354	0.044463818657367	0.037682598583636	0.0337360069640648	0.0407089988313206	0.0366161616161616	0.0368632000843793	0.0469879908769578	0.042132066589635	0.037873581993714	0.0421683606984623	0.109787079603194	0.0392164781906301	0.0420354712085061	0.0552042127541636	0.0994200164562805	0.0554126226512181	0.0424574946569269	0.0586751337479883	0.0422037569688576	0.0568337617823479	0.173201524535493	0.0466598222820122	0.0445738234595811	0.0417370597415971	0.0400870310542625	0.0471121396200945	0.0639723488066734	0.0403860942430591	0.043722909606746	0.0376476022750238	0.0459329004811947	0.0340485074626866	0.0464846703065939	0.0690106776784402	0.0325280277909364	0.0298602287166455	0.0532080507061047	0.0372934551832364	0.0350508972609928	0.0413940750722685	0.0470881271498043	0.113076996743919	0.0448049529838935	0.0308814457306673	0.0369993349349186	0.034081039801144	0.0361193840694506	0.044873674226093	0.0328183071924452	0.0349697998591045	0.0288963676453522	0.032769245818253	0.022854384918945	0.0379639163719389	0.0454565771242122	0.0354613011168572	0.0322875816993464	0.037608276536237	0.0357286386558979	0.030916672053785	0.0331354680489368	0.0329929764504515	0.0354157057195572	0.0726183439901134	0.0510520530737222	0.0331996758980325	0.0314358730804894	0.0233609455500556	0.0658817219405673	0.0420098401427361	0.0382974468368775	0.0389095712741684	0.028059816797263	0.0474108031486564	0.035976200359762	0.0385221251611055	0.0310036174751878	0.0298312181080727	0.144008507303968	0.0692089131504765	0.0363911586166417	0.0384641522256201	0.0401651651651652	0.0686083382266588	0.0400090695469349	0.035430025699244	0.0416597261551787	0.0378074703917401	0.0485953533203478	0.0381803005008347	0.0998412156647425	0.041389176656307	0.0647635279079676	0.0359861377560493	0.0400444938820912	0.0390344260046633	0.0523441055985435	0.023399138911688	0.0432966373560433	0.0306195466506625	0.0378409117835225
"D-Glucose (Glucose) -- Consumption"	0.0502846682907789	0.0492434282553329	0.0507859226459046	0.0228296478296478	0.0460961083462511	0.0503786300346299	0.0484177762407055	0.0463562914966803	0.0436078405685559	0.0482909465197067	0.0392063017249975	0.0492744957772344	0.0289885442861134	0.0449259815490238	0.0259007537141114	0.0420847995134454	0.0475439894489658	0.0468692569450208	0.0425926202681093	0.0487822264464774	0.0268478621146835	0.0490429987805525	0.0494284607187833	0.0502783076802467	0.0425632645581026	0.0490567087762257	0.0492171717171717	0.0365995148191119	0.0487390961270308	0.0494072837762657	0.0436638916738952	0.0499348449309356	0.0358395838374062	0.0480210016155089	0.0472143116320494	0.037088362014664	0.0371269742519416	0.0479249099522703	0.0481355067147277	0.0413205167239355	0.0470153758744363	0.0448800342759212	0.0239637922820391	0.0501292172620101	0.0483622887698327	0.0478190214155846	0.0474275290652953	0.0491370166811301	0.0382134857495945	0.04921640900533	0.0461817322089999	0.0480266766752317	0.0490119517764044	0.0472158438576349	0.0481142377152457	0.0392895802429539	0.0511605873993368	0.0505082592121982	0.0432836650728344	0.0487091910520324	0.0487721691678035	0.0484796452867917	0.0461392480132843	0.0282512928557748	0.0499022437389442	0.0487353485502776	0.0490112246698427	0.0502530622023899	0.0480958114187948	0.0474777959817194	0.051938944858699	0.0438392867454296	0.0507833352674945	0.0479311356744596	0.0470431252306731	0.0478130456193759	0.0443615071738256	0.0491504063274086	0.0470588235294118	0.0498004181714503	0.0410957128226402	0.0500678776908656	0.0454532787113675	0.044089004308564	0.0452317804428044	0.0395196389232174	0.0451048127502552	0.045706687719444	0.0518804984508221	0.042504293362966	0.0445681739818918	0.0496692919062123	0.0463969068728751	0.048396781553981	0.0384891292351838	0.047350484060681	0.0485332779853328	0.0485464699985679	0.0473750115944718	0.0510597932748921	0.0206525997649298	0.0456619982997002	0.0513121514959608	0.0509457469702118	0.0483367983367983	0.0373693482090429	0.0511811023622047	0.0488036128645924	0.0474064696671886	0.0467405607855046	0.0449005000100404	0.0445242070116861	0.0395180079243771	0.046642987519116	0.0466800764954767	0.0494461290921468	0.0464309002339765	0.0433411054725003	0.038294644211804	0.0332627759298458	0.0489164301045489	0.0526291491620885	0.0480771509134422
"D-Mannose (Mannose) -- Consumption"	0.0502173708225097	0.0490705634241066	0.0505550775429687	0.0213554463554464	0.0458241549046803	0.0500912448091044	0.0469355994170104	0.0461763058955284	0.0436078405685559	0.0482480593558348	0.0391664173895702	0.0492744957772344	0.0288924979044426	0.0447972538081957	0.0257482682002353	0.0418893088318346	0.04747965387461	0.046821830426483	0.0423983381405706	0.0486752999881193	0.0251550736303802	0.049007652475125	0.0494284607187833	0.0500692502678548	0.0413109546572183	0.0489454059769603	0.0489141414141414	0.0348987448581373	0.0486850496686952	0.0492361021954038	0.0435174441528011	0.0496481626270524	0.0358395838374062	0.047859450726979	0.0469504216741619	0.0368112071354783	0.0370868369824801	0.0478007061871218	0.0475613257201187	0.0409508068374581	0.0466247647455701	0.0446872322193659	0.0239637922820391	0.0500230112932347	0.048000990988201	0.0477385721870927	0.0474275290652953	0.0486549030951692	0.0377500579284776	0.0491633740818329	0.0458192134920009	0.0478967578023501	0.0489078292688369	0.0470723306544202	0.0480470390592188	0.039236125031739	0.0497710405810832	0.0503626641253706	0.0428110752807739	0.0482168682113296	0.0485360478539196	0.0483818383359777	0.045625271814336	0.0279879333461023	0.0491457964807746	0.04868091591973	0.0490519429401306	0.0495942020304872	0.0473354033331221	0.0474433043028369	0.0508637011757556	0.0434581759807828	0.0504816061274225	0.0477681046007369	0.0466740482071374	0.0477235080807629	0.0438251463817995	0.0490490055480712	0.0466666666666667	0.0496103402394982	0.040836433877387	0.0497446505915056	0.0457040938606025	0.0443546007200614	0.0445831411439114	0.0393584439310085	0.0445356049305174	0.0455820331165728	0.0510437162177443	0.0422264875239923	0.0442489177212765	0.0479031124407519	0.0457302846476902	0.0482166446499339	0.0384339476878932	0.0469433302168471	0.047530095475301	0.0483316626091938	0.0463778870234672	0.0502911160539055	0.0202888005820787	0.0454159022775068	0.0509105512735361	0.0503341261751048	0.0477592977592978	0.037110980622431	0.0510574267221833	0.0475810274707453	0.0470733251157677	0.0453993319161859	0.0448000963874777	0.044440734557596	0.0393547716918694	0.0452370381332939	0.0465314453879767	0.0488272789157745	0.0464692570288827	0.0427376217254149	0.0380215445304203	0.0329459875876568	0.0483509889450483	0.0523636951202622	0.047484775963794
"Sucrose -- Consumption"	0.0507557505686636	0.0480909960471575	0.0504081761138276	0.00874283374283374	0.0490332055152158	0.050795338611642	0.0463921345816556	0.0447164226861851	0.0969099513648943	0.053437406184329	0.0725894904776149	0.0517729209152351	0.0277050153674211	0.0431667024243725	0.0338300004356729	0.0407815283027065	0.0468041303438736	0.0507700880947582	0.0415913200723327	0.0483664013306404	0.0251550736303802	0.0489281232879133	0.0493800251864768	0.0494682102072282	0.039371401518044	0.0486949746786132	0.048270202020202	0.0348987448581373	0.0484688638353529	0.0476954679676467	0.0422332120447454	0.0496481626270524	0.0360210500846843	0.0477382875605816	0.0463566692689149	0.0363828768676459	0.0369062192699031	0.0471264571763161	0.0474337299435389	0.0403636205471706	0.0461453783601435	0.0415809768637532	0.021796093377799	0.049952207314051	0.0475364652689604	0.0475294041930138	0.0567679831212501	0.0485391958345386	0.037653510465745	0.0484474026146217	0.0455512648750887	0.0468718422496175	0.0487293335415784	0.0472158438576349	0.0478286434271315	0.0391960336233279	0.0454760776882994	0.0502832486234646	0.040003335927944	0.0465860488015016	0.0480638052261517	0.0515442630789628	0.042778634404776	0.0190576517908447	0.0471092077087794	0.0496969916899517	0.0501649089946659	0.0490551346171124	0.0469868829605221	0.0473570751056308	0.0490872116126318	0.0421531603321438	0.050226296855054	0.0453226384948971	0.0418760469011725	0.0469176702332453	0.0412774326196755	0.0487882606869178	0.0457516339869281	0.048171178754718	0.0395659670456461	0.0495991983967936	0.0450909901624725	0.0433512364988491	0.0433723477859779	0.0359464832625866	0.0417877051110937	0.0470571125838822	0.0508854060655404	0.039599959591878	0.0433422299411291	0.0475787121307694	0.0442970468635424	0.0480765381690084	0.0370819997792738	0.0461441023011732	0.047045800470458	0.0479259153181536	0.0453111956219275	0.0502584063849274	0.0113897128784911	0.0451138753411786	0.0507251973247247	0.0502435156869408	0.0474416724416724	0.0304873752201996	0.0493053551552129	0.0459592305197235	0.0465069793783523	0.0452221884806154	0.0415470190164461	0.0427378964941569	0.039221214774363	0.0428197918208278	0.0462143656919769	0.0484250263011325	0.0479651720302252	0.0421890001371554	0.0335002275830678	0.0305124771408412	0.0465277296960465	0.0510825908314482	0.0459446010947089
"Cellobiose -- Consumption"	0.0502173708225097	0.0487594067278992	0.0505550775429687	0.00612203112203112	0.0458785455929945	0.0500625062865518	0.0467379758405178	0.0461363090952724	0.0435750896556241	0.0477870223442124	0.0391065908864294	0.0492744957772344	0.0277224783459067	0.0448401630551384	0.0256611336208774	0.0411725096659281	0.0475118216617879	0.0468455436857519	0.0420695530016589	0.0487109421409053	0.0251550736303802	0.049007652475125	0.0493800251864768	0.0499385893851099	0.0417843888880404	0.0488897545773276	0.0491666666666667	0.0349382976479274	0.0486850496686952	0.0492788975906193	0.0429316540684248	0.0497002866823039	0.0358395838374062	0.047859450726979	0.0464556280031227	0.0368112071354783	0.0370466997130185	0.0477652193970794	0.0474337299435389	0.0408855639163151	0.0469443556691879	0.0415809768637532	0.0234873749404478	0.0501292172620101	0.0479287314318747	0.0477385721870927	0.0474275290652953	0.0485777649214155	0.0377500579284776	0.0491633740818329	0.0457561667586098	0.0479544995236308	0.0489078292688369	0.0470723306544202	0.0478958420831583	0.039236125031739	0.0501815885046581	0.0503626641253706	0.0410597131101968	0.0468014400443091	0.0485360478539196	0.0482079593123085	0.043253073973036	0.0194167783949435	0.0496927660366819	0.0484087527669921	0.0488890698589791	0.0491749273756401	0.0473987706735948	0.0472880917478658	0.0504429536476473	0.0429153818614374	0.0505744458628293	0.0476376797417588	0.0467308292876813	0.047231051618391	0.041836141778036	0.049020033896832	0.0466666666666667	0.0495560322589405	0.0400585970416272	0.0498254573663456	0.0452303319120475	0.043941450746621	0.0437471171586716	0.0361882757509	0.042042867237183	0.0452496208422496	0.0510437162177443	0.042276997676533	0.0440573639649074	0.0480292681168562	0.0447636824211719	0.0482166446499339	0.0381856307250855	0.0469131706728594	0.0473571329735713	0.0479736502935701	0.0467025322326315	0.0505037289022635	0.0117535120613421	0.0454382746431608	0.050941443598338	0.0503341261751048	0.0476149226149226	0.0309101585437463	0.0510986519355238	0.0484792534743881	0.0462238065096445	0.0455005567365118	0.0432940420490371	0.0442904841402337	0.0393844510068708	0.0429677864930196	0.0465710803499767	0.0484869113187697	0.0462582946568985	0.0421890001371554	0.0356546806250948	0.0319812230909903	0.0487317962565487	0.0523983195605004	0.0472715209819207
"D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose) -- Consumption"	0.0500693163923173	0.0478605096055225	0.0505131057060712	0.0167485667485667	0.045389029398167	0.0499906599801704	0.0468120846817025	0.0447164226861851	0.0434768369168291	0.0480336235364755	0.0389869378801476	0.0492104335942088	0.0288139145012573	0.0433597940356147	0.0256175663311985	0.0416286545896868	0.0466111236208061	0.0467151207597728	0.0422937246872805	0.0484970892241891	0.0251550736303802	0.0489281232879133	0.049113629758791	0.0495466067368751	0.0403182699796881	0.0488341031776949	0.0482954545454545	0.0349382976479274	0.0484688638353529	0.0476526725724312	0.0431118971713098	0.0495960385718009	0.0356883619646746	0.0476575121163166	0.0468184766952181	0.0365340522562927	0.0369062192699031	0.0468070760659344	0.0475613257201187	0.0404071158279327	0.0461098682575193	0.0446872322193659	0.0221534063839924	0.0500230112932347	0.0478358262880266	0.0475615838844105	0.0474275290652953	0.0485391958345386	0.037653510465745	0.0482087454588847	0.0455512648750887	0.0468718422496175	0.0487442081855166	0.0470723306544202	0.0479798404031919	0.0391693060177204	0.0458866256118743	0.050137653536637	0.0420882908929167	0.0481553278562417	0.0464896631335922	0.0482079593123085	0.0453485153995177	0.0274133307795441	0.0469695559072712	0.0484631853975396	0.0487397695345902	0.0494444610823276	0.0471136176414676	0.0472018625506597	0.0498585820808303	0.0431463580824354	0.0504351862597192	0.0428445661743128	0.039661584759958	0.0473205891570041	0.0433334823224422	0.0487592890356786	0.0457516339869281	0.0479267928422082	0.0406290107211844	0.0498577800762816	0.0448959117130675	0.0436758543351237	0.0443236854243542	0.0393584439310085	0.0443589542278401	0.0454366027465564	0.0508854060655404	0.039372663905445	0.0434316216941014	0.0477769567646476	0.0454969668688754	0.0477763099955967	0.037385498289372	0.0460837832131978	0.0474263179742632	0.0482839276337773	0.0454039513959744	0.0503238257228837	0.0199809705042816	0.0451362477068325	0.0508333204615313	0.0502435156869408	0.0476149226149226	0.0369700528479154	0.0476151214082533	0.0451857581276978	0.0469234100676283	0.0452728008907784	0.0428924275587863	0.0427378964941569	0.0391470164868595	0.0450643776824034	0.0461945482109769	0.0488272789157745	0.0449733420275402	0.042627897407763	0.0360188135336064	0.0326867971258658	0.0463777146945464	0.0510595078712894	0.046536976044357
"D-Xylose (Xylose) -- Consumption"	0.0500693163923173	0.0478605096055225	0.0505131057060712	0.0136773136773137	0.045389029398167	0.0499619214576179	0.0468120846817025	0.0446764258859291	0.0434768369168291	0.0480336235364755	0.0389869378801476	0.0492104335942088	0.0288139145012573	0.043316884788672	0.0256175663311985	0.0416286545896868	0.0466111236208061	0.0467151207597728	0.0422937246872805	0.0484970892241891	0.0251550736303802	0.0489281232879133	0.049113629758791	0.0495466067368751	0.0403182699796881	0.0488341031776949	0.0482954545454545	0.0348987448581373	0.0484688638353529	0.0476526725724312	0.0431118971713098	0.0495960385718009	0.0356883619646746	0.0476575121163166	0.0468184766952181	0.0365340522562927	0.0369062192699031	0.0468070760659344	0.0475613257201187	0.0403636205471706	0.0461098682575193	0.0446872322193659	0.0221534063839924	0.049952207314051	0.0478358262880266	0.0475615838844105	0.0474275290652953	0.0485391958345386	0.037653510465745	0.0482087454588847	0.0455039798250453	0.0468718422496175	0.0487442081855166	0.0470723306544202	0.0479798404031919	0.0391693060177204	0.0458866256118743	0.050137653536637	0.0420604914933837	0.0481553278562417	0.0464896631335922	0.0482079593123085	0.0453485153995177	0.0274133307795441	0.0469695559072712	0.0484450411873571	0.0487397695345902	0.0494444610823276	0.0471136176414676	0.0472018625506597	0.0498585820808303	0.0431463580824354	0.0503655564581641	0.0428445661743128	0.039661584759958	0.0473205891570041	0.043266437223439	0.0487592890356786	0.0457516339869281	0.0479267928422082	0.0406290107211844	0.0497123278815696	0.0448401750132375	0.0436758543351237	0.0443236854243542	0.0393584439310085	0.0443196985161341	0.0454366027465564	0.0508854060655404	0.039372663905445	0.0434060811932522	0.0477769567646476	0.0454969668688754	0.0477162643609143	0.037385498289372	0.0460837832131978	0.0474263179742632	0.0482839276337773	0.0453575735089509	0.0500785032055476	0.0199809705042816	0.0451362477068325	0.0507715358119275	0.0501982104428588	0.0476149226149226	0.0369700528479154	0.0475738961949128	0.0451857581276978	0.0469234100676283	0.0452728008907784	0.0428924275587863	0.0427378964941569	0.0391470164868595	0.0450150461250062	0.0461945482109769	0.0488272789157745	0.0449733420275402	0.042627897407763	0.0360188135336064	0.0326867971258658	0.0463430958480463	0.0510595078712894	0.046536976044357
"Raffinose -- Consumption"	0.0501231543669327	0.0479642285042582	0.0505131057060712	0.00337837837837838	0.0462864757553507	0.0501199833316569	0.046960302364072	0.044856411487081	0.0439025987849411	0.0476905262255007	0.0409811546515106	0.0493705890517729	0.0439193908913104	0.0446899806908389	0.0262928593212216	0.0466571093444546	0.0472223115771866	0.0471419594266134	0.0458505820991437	0.0485208506593798	0.0251550736303802	0.0489899793224113	0.0493800251864768	0.0498863250320119	0.0434795888758228	0.0487506260782459	0.0483459595959596	0.0348987448581373	0.0486418125020267	0.0478880472461163	0.0446664939336931	0.0495960385718009	0.0360210500846843	0.0480210016155089	0.0472582932916974	0.0366600317468316	0.0372674546950571	0.0468957930410405	0.0474337299435389	0.0404071158279327	0.0461808884627677	0.0415809768637532	0.0217484516436398	0.0500230112932347	0.0479080858443529	0.0475937635758073	0.0477791696885783	0.0487898948992383	0.037653510465745	0.0484474026146217	0.0455827882417842	0.0474781303230649	0.048773957473393	0.0477898966704937	0.0478286434271315	0.0391960336233279	0.0454129164692879	0.050217069038543	0.0402813299232737	0.0467091295116773	0.0466733130443908	0.0484253080918951	0.0430553908195944	0.019273127753304	0.047051019458151	0.0483543201364445	0.0488890698589791	0.049234823754904	0.0471136176414676	0.0475985168578081	0.0491339613379771	0.043666054579681	0.0504351862597192	0.0436271153281816	0.0403997388070295	0.047231051618391	0.0412774326196755	0.0489910622455927	0.0457516339869281	0.0483612566866701	0.0411994244007415	0.0500032322709936	0.0460942507594125	0.0446792185563359	0.0445831411439114	0.0359464832625866	0.0418662165345058	0.0456651361851536	0.0509306375375987	0.0413930700070714	0.0435082431966491	0.0477769567646476	0.0448303446436904	0.0480365077458869	0.038985763160799	0.0462798202491178	0.0472187629721876	0.0479259153181536	0.0457749744921621	0.0505855030747089	0.0115856047461801	0.0451921786209674	0.0508333204615313	0.0502435156869408	0.0474994224994225	0.0311215502055197	0.0478830852949664	0.0455350682402256	0.0469900389779125	0.0453993319161859	0.0415871804654712	0.0431886477462437	0.0392508940893644	0.0428197918208278	0.0462837268754769	0.0484250263011325	0.0453185531816961	0.0432862433136744	0.0340464269458352	0.0343571356574078	0.0465738881580466	0.0510595078712894	0.0460630760846385
"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate) -- Production"	0.049827045506548	0.0471690502806172	0.048120711002917	0.0567977067977068	0.0394060536836094	0.0495164743580533	0.0429831278871569	0.0336973042156627	0.0430019486793194	0.0506711841145945	0.0425765280686011	0.0490609551671489	0.0241512992455993	0.0390688693413431	0.0565939092929029	0.0390872757287458	0.0450027342619101	0.0492168696126439	0.037914904428138	0.047071403112748	0.0723282352384109	0.0459060141738685	0.0481933546449675	0.0475605613191523	0.0360420898303273	0.045105459402304	0.0433459595959596	0.0590391308933657	0.0459286802935804	0.0439080754910772	0.0386508803749057	0.0472243940578577	0.0336922332446165	0.0417609046849758	0.0447403432768535	0.0492075890045101	0.0329326295932088	0.0461860572401923	0.0415643242208683	0.048975686138054	0.0437839565356344	0.0504927163667524	0.0314911862791806	0.0502000212411937	0.0450383491788218	0.045164196875352	0.0467901804355948	0.0459164979269116	0.0513632501737854	0.0453183421282915	0.049854204429033	0.0418627479285157	0.0458362152955964	0.0389997129735936	0.0476438471230575	0.0544708602279865	0.0505921364282331	0.0475434138077086	0.0449516290448126	0.0476937751930829	0.0429478434253332	0.0484579104088331	0.0447159293085043	0.0481708484964566	0.0472604971604134	0.0518742969118554	0.0505585189407821	0.0475277769458836	0.0440086179583043	0.0466672415279814	0.0516818213692995	0.0345078474171084	0.0495996286410584	0.0418337735172324	0.0419328279817165	0.0455298383847428	0.0357126894024047	0.0468326742282676	0.0350326797385621	0.0472207890949575	0.0271724334625407	0.0482416445794815	0.0392665050302372	0.0432922150740719	0.0375922509225092	0.0467465477405835	0.043495328570307	0.0408243824403216	0.0498224664721713	0.0355591473886251	0.0395622358154443	0.0437399751293096	0.0368975401639891	0.0441135262799728	0.0316190265975058	0.0428265524625268	0.0376712328767123	0.0432478877273378	0.0393748260829237	0.0507654062540887	0.0475457547433817	0.0449908273300819	0.0505861818631161	0.0487710952542757	0.0356895356895357	0.0441103934233705	0.0505421115554273	0.0445370393472891	0.0436252790085618	0.0451715760704525	0.0469888953593446	0.0315025041736227	0.0385534301868313	0.0504908489961028	0.0456495674834772	0.0480846587041277	0.0455870507460397	0.0295707036071869	0.0311333636777424	0.0141114806975103	0.0476816912460477	0.051959743317483	0.0434329313082008
