"","Hera_1","Wolverine_1","Hamlet_11","Hera_11","JarJarBinks_11","Hera_14","Iris_14","Kubo_14","Wolverine_14","JarJarBinks_15","Kubo_15","Iris_17","Kubo_17","Lambchop_17","Wolverine_17","Hamlet_18","Hera_18","Iris_18","JarJarBinks_18","Kubo_18","Lambchop_18","Wolverine_18","Ophelia_19","Wolverine_19","Hera_2","JarJarBinks_2","Lambchop_2","Goose_20","Hera_20","Iris_20","Ophelia_20","Hamlet_21","JarJarBinks_21","Korra_21","Goose_22","Hamlet_22","Hera_22","Iris_22","Kubo_22","Hamlet_23","Iris_23","Korra_23","Hera_24","Kubo_24","Ophelia_24","Wolverine_24","Kubo_25","JarJarBinks_29","Korra_29","JarJarBinks_3","Kubo_30","Hamlet_31","JarJarBinks_32","Goose_37","Hera_37","Kubo_37","Lambchop_37","Ophelia_37","Wolverine_37","Goose_4","Hamlet_41","Hera_41","Goose_42","Lambchop_42","Ophelia_43","Goose_44","Iris_44","JarJarBinks_44","Lambchop_44","Hamlet_45","Hera_45","JarJarBinks_45","Korra_45","Ophelia_45","Hamlet_46","Iris_46","Lambchop_46","Hamlet_48","Hera_48","Korra_48","Kubo_48","Lambchop_48","Ophelia_48","Wolverine_48","Iris_49","JarJarBinks_49","Kubo_49","Ophelia_49","Wolverine_49","JarJarBinks_50","Korra_50","Lambchop_50","Ophelia_50","Wolverine_50","Lambchop_51","Goose_52","JarJarBinks_52","Kubo_52","Kubo_53","Iris_55","Lambchop_55","Ophelia_55","Ophelia_57","Wolverine_57","Goose_58","Wolverine_58","Goose_59","Hamlet_59","Iris_59","Ophelia_59","Korra_6","Iris_60","Wolverine_60","Hamlet_67","Hera_67","JarJarBinks_68","Hera_7","Iris_7","Korra_9"
"Ophelia_20",16.8989186031814,19.4781730821813,17.3296356908981,16.8472717259658,17.6412423049929,14.884587960535,23.4287943829665,15.8126808698084,23.5441450095053,12.0658451298049,16.0805639759666,21.7833703623777,16.0860153536283,23.9547293072982,17.100126138089,13.9914623820522,15.0073331391729,23.230586251205,17.0875914412076,17.3999351992004,26.0316041865155,17.4627573312621,13.3024555404558,23.0446234935227,21.2803691450546,27.7510789544164,21.8799123834997,21.7655624959373,13.6091469792436,21.7017765718799,0,11.8981498854282,17.7077576248932,17.2076575445312,20.180714261651,12.7707065508651,24.1211293224286,22.1455299715577,16.2338667670357,16.4415176695796,23.2270639265066,17.2448821677208,15.5955178311043,16.8681554479032,12.4470795086688,17.4096024392925,17.9798465920407,17.0365484968359,16.2234148079307,17.6811205062546,19.3183447657619,15.2242139331878,19.885181531288,21.2338453659965,16.9208755378297,20.2077837505927,21.7164662539268,12.2505005916066,19.4593445050348,35.5974520952198,18.3796128161401,14.7225393882708,22.5863196382218,22.7755648058654,15.3948877659909,22.5686530083436,23.3101053719798,23.6846575005098,23.0852285641855,17.3761438941266,19.1838102175763,19.8694254895222,18.4588075412616,16.5842093071275,16.4897664474351,21.4085723393938,22.4314717451991,15.4791177737436,14.395288527072,18.2930331715815,20.6185099982836,22.7012199075373,16.8943915950786,17.7130945089643,22.8593550776927,20.2014316251256,19.0427932046362,14.2588666070394,19.0431837941257,20.6390454154754,17.6623460623518,23.5186488699003,16.7771611372089,16.1524301909724,22.8384437686022,22.74431966696,19.2903591284589,15.5315595670623,19.2687628516662,22.1322949533315,21.4156155704436,16.7083753460627,13.747825691417,15.462182013379,23.2380561155292,15.4471925930776,21.8424073443681,14.3748481971468,22.6579304246493,19.0424930798861,21.4170453957252,24.9138754671525,20.9414539560539,18.7407497072472,19.3645513155147,19.6592253524122,17.7942885895438,26.9565597131699,17.5412740976251
"Hamlet_21",13.1184199848769,17.254505051282,14.5849560004644,14.3418269761399,18.4682165889214,10.7209520970167,22.7338163612891,16.7779083071234,21.4236935045921,13.9176660488056,16.1788814525402,20.6033338890223,15.2188120483112,23.5502632697985,14.6398485298954,10.0618875823927,10.6425911210374,21.0840255218201,16.0928446419037,15.1123560201237,24.9081480758844,15.6781299970363,12.396995489218,21.2080401149613,20.191043911891,27.3474719027599,22.5741175999251,18.8541655979859,10.5148037882833,19.6808152572072,11.8981498854282,0,16.5681465052315,15.8154800638538,19.5502349266191,10.9456664109194,22.6626686876449,19.7845477619345,16.0449672584554,14.3665062262536,20.7860585006799,16.2383394403587,11.7533721518776,15.7476860030126,13.6337537749136,15.7769228747452,17.1303534687847,15.7064655913476,15.9501920994761,14.9591524057525,17.5389370989664,12.0084146467537,18.5019058748214,19.3242137972105,12.0070245352276,17.973662880791,19.5756920819449,15.9048790911933,16.8548440821135,37.6060502247433,15.5426465784213,12.0799622150647,20.332236237464,20.710144649137,16.9579182862936,19.1868873192054,21.5631304092127,23.8690140486731,20.8270991733757,14.0562512784795,15.0974492213117,20.7426092397398,16.5886554779973,16.8072381837071,12.4859664166918,20.3319646963442,21.297930927969,12.1743682416031,12.1066162555968,16.7512355811169,18.4442994979292,19.8362636152588,17.09617456987,16.5851701879063,19.7411191736382,18.5239931333384,16.7590566955304,16.0177324036989,17.3267569048417,18.4376715848447,15.6542520626383,22.0760982039738,20.11221589629,15.1442873155856,20.5004574073307,19.5051041266934,16.2074293984471,16.2214870860274,16.5508165652358,19.7764963692648,20.1434977271945,17.5592114502618,15.4128682983355,15.1239960154203,21.5786581138479,14.1922864344629,19.6443997763761,12.7580264790195,20.5499143699103,19.8701128321214,20.9219766117509,23.5529955814174,18.8940247899806,18.8333258530151,14.0303151342482,18.0342372117008,13.3292044172925,24.0526066144666,15.4261007633636
"JarJarBinks_21",14.635454595388,20.5205474385587,20.4420189640524,19.967117986546,20.2260679064905,18.4482461043841,24.5997493164087,17.1166395538526,24.7676368838756,20.9331012754788,17.5672708352436,22.040165700486,13.185957951272,21.3195306733592,16.2037767149273,15.898666470005,15.7458908044582,22.8893366160834,8.24329608045741,13.2499251437619,22.0547850244303,17.0977187622371,15.3929301227845,23.0374654328377,20.0413948767726,29.1440087764287,19.9993588351258,13.5759369858775,15.8902680843665,21.1244693719186,17.7077576248932,16.5681465052315,0,12.3798856815085,12.8942034588582,17.6531141721657,19.4035410543624,19.9385948649325,11.568378667719,17.1128852799186,20.5766645957388,12.3214226948913,16.3179679252805,12.8295943693279,19.6336980185506,17.3034517264141,13.5397306622632,7.66841252369505,13.5809049200111,9.44340181315067,13.903529546821,17.6031164850731,13.543552304295,13.1393213837736,18.336051807087,18.688589532346,13.1168500845585,19.2244593590369,21.2588439758991,36.2245760382848,20.7012164090191,18.1147562974803,13.5391588117314,16.2895086074613,20.9113640581164,14.9054602394526,22.4124027699095,19.4809207771686,16.485343444666,19.329866666332,20.6637459492245,23.1289043234009,11.9479250192445,20.5625464813078,16.6738256793115,22.1473835593843,16.4560387091257,16.9571570816002,16.8134891707449,11.7378508465562,19.0126654880035,13.1503456313417,21.1625017950827,20.1093527112136,19.5705083567623,11.9061979164586,17.1204832281505,19.4673973115592,20.1783154825235,10.5734755627468,10.7385255447204,17.2280819761536,22.2103065228871,17.7950681838814,15.6825354956853,13.6850319172446,10.4093120568765,13.9129110805053,18.982324096355,20.8922284309092,15.8981390546708,21.2529935974516,19.2171559734309,19.3194713912911,14.7145818806747,18.8685857702727,12.6424247481088,18.0592166279546,21.2656621266064,21.225532701628,19.7628800221801,24.3429429792865,21.6658672790824,21.6258957500627,17.5055763647438,12.5662138294427,14.77239770948,24.3818601802655,13.8314838598705
"Korra_21",15.5866685466723,21.2496630922528,21.1093098615004,18.742071797076,19.4065834393815,18.6935088274529,25.5892009649555,16.318466172508,24.9071242342481,20.8491285521038,16.2940122020519,23.136930046905,12.96888000312,20.9880335571865,16.9885374033266,17.8065165058346,17.2456700375817,23.5037346931269,13.2303134117666,14.3140322146245,22.2734670483772,18.4670555302226,16.7089095365229,23.7644479911317,21.333640552351,29.3128521732607,23.5827199690731,16.9934760090902,17.425696029721,22.1818809766593,17.2076575445312,15.8154800638538,12.3798856815085,0,14.6718177631217,15.407945523676,21.9475507973236,21.1991616493624,13.695937552146,18.7156675050555,22.0958311196833,8.04304683360859,17.3852675777699,9.06257345492439,20.7992412077016,17.7942824448715,18.0243494857088,10.3897685489063,9.12412265247076,13.2820710528551,16.0774253585082,18.2987951222446,15.2192049937982,15.2697349015548,19.396831998542,18.2839683354305,15.017747730596,18.0164520742677,21.0495577673937,35.1003399353127,20.2806823369972,18.0142353734009,16.7012795091081,18.0344783869151,21.1244063715122,16.0080876700044,23.6531936669819,22.0181325901818,18.4795855294663,19.8769294823365,20.681626506944,23.594980543708,10.4582113332211,21.0372276332918,17.1666707976841,22.6647127499395,19.1332001176285,18.2974002286509,17.5240660530321,9.99524560592,20.2536111401461,16.9657124355697,22.3558028911772,18.7555067204376,20.5427616024455,14.7605822750916,17.9185466940646,19.6163344561512,19.6466293520233,14.3250787618245,10.8627470554077,19.3673507128453,20.6622064929391,16.3327441127421,18.1710876787285,17.4277967763592,12.9843880256607,11.5672777179425,18.4816839753033,21.8111049346191,17.374674529053,20.2198215135878,19.481402207315,17.9929306361729,16.91782269045,17.6084151671797,15.8698367293763,16.694657561957,22.2083721216142,21.1126692233281,22.4849844697119,25.7333689098999,21.1179443886779,22.3316360976442,17.9314608004879,14.2292605237424,16.529071429143,25.7040540350637,11.4248698117873
"Goose_22",17.2999321124439,22.184174931946,21.5070265630209,20.0827210228052,20.5342614097461,20.6524531745088,24.114619410189,17.9623835443731,23.9412858958238,22.0772305968453,17.5925853542721,21.0479155659765,15.5137583573433,21.5059776705012,18.6034371416811,19.2591749042345,19.7403642289164,22.8161342495407,13.1172929137292,17.0168720878262,23.5157947537635,18.9029710678133,19.24538911604,22.2730526903782,22.9724669137995,29.6560860471722,21.8135962387817,12.8028258171322,19.8846029399641,20.2410671583891,20.180714261651,19.5502349266191,12.8942034588582,14.6718177631217,0,19.0916618202791,17.6048073888831,19.6106209542816,14.5152994280086,20.207101120371,19.5304092775744,14.2232968673034,19.9756143534876,15.0677948869703,22.4828375392341,18.2180786366558,17.2297316326417,11.3470272241828,14.5488725436489,13.6759030841265,15.3405218752013,21.11242058858,16.6967850305236,9.82701140516256,22.1186733583818,19.2995972902663,10.2442917309809,19.2054121624927,20.6801678010666,34.9653406681368,22.1749806616233,20.1561029734712,12.1311826615746,17.34555018009,20.8608327849864,13.6535525120615,22.1160405697443,21.4780555174502,17.0603261611102,22.9356489126144,23.8342156986619,23.9204723739565,14.4373217300313,21.9578103778463,20.4994362004875,21.9748652803021,16.9985334019024,20.4608698695604,19.6597141523212,13.0537850245769,21.5122541739791,13.5916947504075,23.9617756337645,19.7363540998173,19.5712259406137,14.5496587709171,19.6314307708164,21.7824541123801,20.8091913289927,15.2575137188617,13.0373327833519,18.0218767102072,21.8410007087987,18.1327060576199,17.6623466337937,14.5775375167505,13.7670788899035,14.4253259604509,20.9309343529124,19.8469539442026,15.8805719111306,21.8751930399022,21.8381812526679,18.8217801253599,13.6795086748,18.7103975990606,10.9444493250914,20.030791767802,20.4442675689925,23.2277691790272,22.08329538677,24.4963862481141,22.2253542805325,24.4059601631394,20.1223675661219,15.4850097555238,18.3111324651885,23.4634491565773,17.0591490769998
"Hamlet_22",17.2532493564255,20.637161550433,17.188153535862,14.3588408086275,18.7253964316219,13.1978674697375,25.2749943266274,14.7867380181982,24.1482503923988,17.4487014424041,16.9900589596235,23.8299763320842,16.9173882782281,20.3892115868987,17.987970616683,15.7791225286866,16.1911682368751,24.1952790998811,17.1540730945957,18.5000798940973,22.5869626218922,19.2690057844757,17.2247450414784,24.2905646170633,21.8667782353042,27.9146171671706,21.5445011827801,20.9720206849567,15.7341693914134,22.8626809394587,12.7707065508651,10.9456664109194,17.6531141721657,15.407945523676,19.0916618202791,0,22.658701521557,22.2239477672114,17.2034821357946,17.3130945398306,23.2065878746052,14.9257026161968,16.5411252346148,15.464035852751,18.1187420097643,18.6133153636925,19.5874848304615,15.8442264411886,12.6954526928954,17.7603083702051,17.2067563714749,15.5787889951956,18.0771559449716,18.8752888970531,17.6599950800907,18.8907937689793,19.0927124103335,12.6429227356533,19.7726563126918,32.896048376388,17.8772311913935,14.827480101358,20.7258721354467,20.8867077598073,18.8324760009214,19.0678305300286,24.258894950473,23.3688816670638,20.8503458911323,17.9052281126228,18.3850930054666,20.7653278970266,16.5267887163475,19.0753654882924,16.6008296340793,21.7511493133252,21.0238257517425,17.6656598227795,16.3364455776653,16.6372928960408,21.6503494932297,20.8601166288852,19.836068692102,16.6777903194184,22.5321406970501,18.8970537827571,20.4029873145611,17.6396745007986,17.5916275643217,19.0562299056774,16.9195697465876,21.6069351321354,16.281380054281,14.1586810403551,21.2734303783728,21.3132670241064,18.3619568612992,15.420769540642,19.6865188039946,22.9802659890852,19.5490150819633,17.3619793268663,18.5255618903081,14.6552819229816,19.9700695325779,14.6857921990016,19.652981502436,15.0330446242953,23.7784082239422,19.3173245970205,23.6563933276936,26.1944925856557,19.2502139902632,20.0320799658924,17.7420717478354,18.5513365411505,18.0422450481063,26.8589319258515,18.0469919873729
"Hera_22",19.251418611867,22.3555240165925,21.8915716977042,23.6429542449859,23.4937164807946,21.1578579659503,23.2720158780817,22.2391658974368,23.6712596704247,24.4842421086182,22.8060089326473,21.5649968496969,21.2404836964451,24.298078294163,19.4719471455687,21.6494422755635,22.005906727302,22.2072168357779,17.5953375084749,20.1105992614233,26.8983135562781,20.0757648267007,21.967288818677,22.2568731746713,21.2347404608699,26.8521984413606,19.034204198109,14.752263243493,22.0393481067602,20.3463314911223,24.1211293224286,22.6626686876449,19.4035410543624,21.9475507973236,17.6048073888831,22.658701521557,0,19.9624720292798,19.7791833429406,23.1563884792868,19.6609624487623,21.6306791550319,21.611382705177,21.7786529633397,23.9048764136704,19.2932899845218,18.100302247064,18.0356426450421,21.3473092742782,18.0556546050698,18.7581783476371,23.3050916609092,23.6804120307474,15.9818839548638,23.0583750585135,21.011393270671,16.5487610935283,25.1926474341761,20.423512672665,35.648865118329,25.8673930690076,23.2006680859066,16.1083410667989,17.6145125201786,25.2223969677497,18.6081785486236,21.202476549917,20.8418637020087,15.9118677309497,23.7261761452098,24.8274644653659,25.6765730490375,21.6141103253278,24.7953905363192,22.740704337736,22.2144419343173,16.4159877049595,23.1082754850791,23.7694702986869,21.696112596013,21.5185273448591,16.1044396063443,25.4381439235957,21.1818425566707,19.9106530504653,20.0549495786126,20.3648967913595,25.470848305306,21.3847738589729,20.1660878858999,19.2755493342896,17.9140301663745,26.2364327475136,20.5052983358649,17.7306684442792,14.614401712243,18.5016209053546,22.714044074116,22.3238609840595,20.3177994544168,16.7547571121023,25.9719633383933,25.487903959195,20.6959825008787,18.6315947537957,20.4686160359211,16.1896961336518,24.7425387326179,20.8302967502919,27.4607141064163,23.8452879832117,23.3731398817956,22.0146490671655,24.0222531007026,21.7437369083944,21.1378524576094,19.9058922899737,23.5369082004173,21.6784514110251
"Iris_22",19.6140828427064,16.1714108585856,21.1227733103544,22.9200913480833,23.1593684832175,20.0789369684939,13.2396751886359,22.9999056514503,15.385197956817,21.1421831635379,21.5381124794925,10.7199481652197,20.8451245891756,24.358566461732,13.7804622376317,18.4762383970496,18.6763813540166,11.6022869357425,20.3642517860031,19.6198563224975,24.9716675090444,14.0893503240188,19.3390919947525,9.57364585659775,24.1404434235691,22.8430689535143,24.9735468125442,17.4295085698671,18.8364884775589,9.02917219647303,22.1455299715577,19.7845477619345,19.9385948649325,21.1991616493624,19.6106209542816,22.2239477672114,19.9624720292798,0,20.8618539223228,20.9355458291867,9.47320981259884,21.2683379560541,18.5776468363211,20.7408823156745,20.6385780146878,12.7816984438568,20.3473727512862,20.6322684911793,21.1012383756668,19.1931384520029,21.1186911330954,20.6126904968409,25.5857908841904,19.1246468117039,20.0834099877012,19.344737178353,20.1733462771326,23.2857980929167,13.1282862632114,38.4505503756961,24.265209442362,20.9988770335946,19.7011322740709,18.5910106593579,22.8574680655846,20.0288334024689,10.5935596025401,25.7522840143495,18.807997022611,21.0216668173843,22.115242404611,24.792552976319,21.8249100672763,22.3667890601557,20.4040881946509,12.4023953395932,19.1645584234791,19.9492196064727,20.665546804785,21.3531806941514,18.6763481054206,18.3076897959763,22.164819295493,14.6472428606211,10.4026090156448,22.2537223158837,18.1255694041445,23.0755685818522,14.9623613051692,21.4096691345043,19.8812622960942,20.5651550318172,25.7730203480615,16.2489645973289,18.6856849701872,18.5290465835792,19.2183520485907,21.8110292517676,19.834825102729,9.46017515315627,19.3875469297902,24.2453980576481,22.2012982023134,16.16031817006,21.6210172636991,16.0759945192624,19.5807200257642,22.0200873118278,10.5953031136467,25.4677488238971,24.7718311983432,14.4925523691628,16.5935083581074,23.7834081780839,18.6632767630985,22.1351549708763,18.8256093712534,15.0947200162356,20.9607283838756
"Kubo_22",15.9416909420022,18.7316109340155,19.2598150424421,18.8760323907825,15.8533587126305,18.4551976218514,23.4650439557176,13.5321839629028,23.3122926729885,18.8691786525115,12.9412697309,21.5500081725211,9.95727447604835,22.041940740304,16.2396885154865,15.9320920679574,16.5117906072092,22.3702571997359,10.8230670032981,11.1394139246586,24.0818678176172,16.3161842073878,15.197939016255,22.4697168237854,21.4503266857339,28.305774016138,20.063781128092,16.2158911732306,16.2492185859179,21.209419654328,16.2338667670357,16.0449672584554,11.568378667719,13.695937552146,14.5152994280086,17.2034821357946,19.7791833429406,20.8618539223228,0,17.0479623420557,21.6718347952728,14.0007490419714,17.043972341938,13.9999822381441,17.7873679901065,16.4778486908449,10.5115330574782,10.4403015620333,14.2009145043903,13.418604983511,11.4859262346972,17.4173886220515,15.937179250745,15.1432065222484,18.3768955120232,17.6615460542347,15.3219426055513,17.6962333693081,19.5066286876467,36.2500320567707,19.7539468063904,17.1088347314077,16.3238450160401,17.8703729421278,19.1330645987957,17.3182877852513,22.628747205551,19.8496087614395,18.0132194271816,19.4585590115151,20.0990379107896,21.7198771112174,14.8853546241819,19.147895557069,17.2536803738567,22.5319091690128,17.7392031022896,16.3967828343495,15.8366515334672,14.4197664605489,18.0306214605846,16.5169372027342,19.6075493184876,18.9917233184419,20.7315123566623,15.0348896820544,16.0551343640859,17.6771801791555,19.5262618720619,15.6493309031027,13.1008733740037,18.8439969592167,20.680945601773,16.9622867829689,18.1178437172665,16.9299379642526,14.3637057884367,13.5945630297626,17.4481429026958,21.3749607733421,17.19560554452,19.6401476446486,17.7581036817087,17.369728568555,17.2431742630908,16.8330562350706,15.3252025233402,16.4172887330295,21.4851312105315,20.6306878836029,16.3731174631823,24.59410689655,21.3971207593231,20.8647141431157,18.071605756391,14.5007365296947,16.5938171889439,25.3068819201215,13.604705675845
"Hamlet_23",12.7220871259294,18.0701750193329,11.1142333163803,14.6954336201835,16.5022751015904,12.0816294315832,21.6923820515855,16.5275107745324,22.3215645027178,17.1608450176501,16.3435728304409,20.7769365465407,18.0275948184554,23.1320981764677,16.8546038772258,11.7166399627513,13.757761846603,21.6170074752767,17.3419978425373,17.4774738570579,24.602135018888,17.1413389076714,14.4004834731684,21.8334868412371,18.940715430984,28.6858477644668,21.6081617365962,18.8265850628056,13.4886372145262,19.8403231723264,16.4415176695796,14.3665062262536,17.1128852799186,18.7156675050555,20.207101120371,17.3130945398306,23.1563884792868,20.9355458291867,17.0479623420557,0,21.3120244710583,18.8145253576021,11.5752896374786,19.1069798964724,17.7935179005894,17.613396741303,16.8571132150171,17.4358880688154,18.2234983362405,16.6849996592601,18.1877978606883,14.8822876915614,22.534721371943,21.2043818197701,13.9549341302857,16.9870938879853,21.0612188053815,17.7814644149052,19.5606319923081,36.5775115986981,16.0159041804379,11.8227537527826,21.1890982179015,20.4558745581525,17.5672738249573,21.5426913531611,23.0155514573352,24.2380725020729,21.0694386653994,13.9746213685198,14.7147494130926,21.0466474125559,19.4388927988094,17.9909736139423,13.7697458073863,22.3088077060171,20.5244705942685,11.4268964589353,11.9821652697229,18.7688894069322,17.7194661148056,20.5197931553819,17.1790503311531,20.3446358754101,21.1842664366177,20.4767989674023,16.5475795453909,16.6700014845352,20.229475882668,20.1751575086405,17.1462656220896,21.359427370849,20.8160436176505,18.9986697833283,20.0987902189212,20.4447366706481,17.8698903978729,18.8178841845159,18.2580537243846,20.5536927831034,19.4290667593597,19.020442244457,16.5875756217197,18.4300295928762,21.8086307028626,18.2247012762638,19.9320781853398,12.0470247307585,20.7424210431284,20.722317929493,19.2841530472964,23.8084345537387,20.8532466055813,17.5765265979262,16.3373417073405,20.7379535641959,12.7129046271478,24.9251101264814,18.4325201251305
"Iris_23",19.9513123544856,18.6176065701983,21.5651252052611,23.3848168035886,23.8813283379215,21.0169923801234,15.3294309466566,24.2851935444155,16.5285944381683,22.1872409819826,22.3791109960138,11.743231699852,21.5317379071104,25.2030088805458,16.2857737606261,19.1764232434158,19.7192608355738,13.2537466383179,21.1472249164341,20.79425812573,26.0384012704578,15.4158903038328,20.5707284959973,11.5837395795272,24.5791013214246,24.5766944088003,25.6321032698099,17.3100842715023,20.0657691208373,9.95912135590391,23.2270639265066,20.7860585006799,20.5766645957388,22.0958311196833,19.5304092775744,23.2065878746052,19.6609624487623,9.47320981259884,21.6718347952728,21.3120244710583,0,22.3090674092579,19.6847681914018,21.959233942768,22.1226578878171,14.426309878896,21.4000606250433,21.1977506763134,22.2284988267958,20.0748099357797,21.9608241110594,21.841304323284,26.40289314971,18.9012788591886,21.2721547900254,21.0560673869422,20.2651664985874,24.6779701354222,14.5594939008005,38.8241244993786,25.1481630271683,21.8260833230448,19.7405224320664,19.9903533399491,23.6662697479304,20.4965190702263,12.8668197564669,26.1880106550283,20.2843281907132,22.2433117645258,23.4679989105691,25.5575877923708,22.3848314557562,23.8227284868315,21.4389473706557,14.3264562286205,20.6869015474265,20.6660754085768,21.4268072783563,21.9484140531575,20.7291803472044,18.522096403467,24.1990980293198,15.589170063259,10.0211323002224,23.0106191767421,19.2719625643697,24.6514377654073,16.8000982634594,22.0809641085541,20.6201077619764,21.7561365058834,26.6381607924828,17.6218827584141,19.7283954127111,18.6493762635516,19.9729812552623,22.5601478857036,20.9211649215898,9.80096406031124,20.468254620214,25.5548623678486,23.6879612867447,17.1233216050867,22.1705334257617,17.1195012177136,19.8297153723672,22.8131184317402,10.4418548992864,26.7885267689995,26.0475471719755,15.754499536979,18.1836024554892,25.2983131156023,19.2349435189002,23.2097098753785,19.1963286180353,15.1666652468777,21.5659802848448
"Korra_23",16.334271275802,21.815760574184,21.2670401418347,18.0058926046345,19.9660420518757,17.9767553748343,25.7981305580014,15.4618532598309,24.754454835268,21.4205485523747,16.7264682650097,23.2753462124628,13.3360737263164,19.9759021676803,17.3380924794611,18.2881200252834,17.8309643250134,24.0578249782445,13.3914732894226,15.5076002609084,21.2841247185105,18.9680773667821,17.7767300418296,24.1816264456753,21.777486322224,30.0354688222044,23.4890078699738,17.0459613627818,17.7139787332756,22.2029738664823,17.2448821677208,16.2383394403587,12.3214226948913,8.04304683360859,14.2232968673034,14.9257026161968,21.6306791550319,21.2683379560541,14.0007490419714,18.8145253576021,22.3090674092579,0,18.598538012422,8.92191955581812,21.5429804415436,18.1754412392657,18.4858070223536,10.834676991265,7.90537571081145,13.2384428698521,16.2623722956412,17.7529052305413,14.7224160293748,14.5184811248506,19.7524286059003,18.2658955506461,14.3037582721277,17.2213205162716,21.7235968921767,34.6075343097911,19.6349567326891,18.1238945499032,15.5449985985734,18.5999427583352,21.0644704828945,16.1373876868433,23.4774115492502,22.655949122548,18.7361844361342,20.6709481726711,21.2570747351755,23.1980219450311,11.1622497359725,20.6298300310072,17.648586102152,22.0844502023852,18.8454541552828,18.9446194352129,17.9161018774434,11.0791082024111,20.5757910134946,16.6978518840729,22.330098343826,18.7708213538693,20.3923211046988,14.0705834644632,18.8059431953912,19.3309602201377,19.0553523830831,13.8488773358587,11.0524284566635,19.2659711031899,20.0709033320026,15.5363218821964,18.7401537786772,17.5069657105446,13.3651952588684,11.9424427697941,19.4344176531293,21.7764941979234,17.6283275064502,20.2031409428573,20.5986924211326,17.8529626006689,16.0754187959386,17.7708446251487,15.1432522157672,17.8423886435585,22.4462417756364,20.6525031888932,22.5384075705524,25.5122117081273,20.9236336265693,23.0719776063401,18.6683224907402,14.5866590736451,16.7716702757134,24.9644833650376,13.1539223152988
"Hera_24",10.9282667191961,15.59916290948,12.7264246741245,16.0884386319521,18.9075883003722,12.646837020776,20.6890225137465,19.5239468663414,20.6452578758407,14.8994882853292,17.8568930351642,19.1855172581824,16.8551964881074,24.8673515553852,13.4273394851773,9.44995841344523,8.89608164170428,18.878510495585,16.0566123960111,14.772404508385,26.1187119066802,14.2705211004377,10.3862052630038,19.6064333089807,17.6683117569985,25.9695122540164,20.9030542602673,17.1468365769701,9.70097224961406,18.4300316812555,15.5955178311043,11.7533721518776,16.3179679252805,17.3852675777699,19.9756143534876,16.5411252346148,21.611382705177,18.5776468363211,17.043972341938,11.5752896374786,19.6847681914018,18.598538012422,0,17.8018034952763,13.1661004220874,15.1531816723932,16.1246756627104,16.4958972992076,19.0088062484298,14.3004878635616,17.8415593931394,12.575240190153,20.8658858218933,20.0114071780017,10.2011398667508,17.7196867734397,20.2062399989404,18.8575235635861,16.7440905946795,38.1393480164243,17.1601963119037,12.7043328952558,20.3158057629453,18.9895380481812,17.5937751846093,19.6334978062815,20.3342520124057,22.8314763354624,19.3447777013261,10.6045685098881,12.3844180020663,20.9033750146736,17.2515863010289,16.9849156819125,10.4689482888659,21.2402394662015,19.6241429076133,9.75647170373266,11.382554174488,16.6464990904374,17.1809493744546,19.1632542826349,15.3752355942134,18.8562968967787,19.2288496399745,19.1299671558318,15.1106321899335,15.9473107109867,19.1775855715419,18.9393747432075,16.0398767097152,20.7569571984385,21.8534941600276,18.5423900625273,18.7940733447539,18.4086579016317,15.9005488693322,18.1842150801529,16.49710949244,18.7114392914658,17.9679756674262,18.5139096061522,13.8297599463456,18.3051223382637,21.8263418088955,17.1135882662204,19.4759932296158,11.7697990009676,18.6515340336411,20.3376951016944,20.0707830625638,22.1069267491461,19.7348691163582,16.3376020885911,13.2132099181618,18.4826525690439,11.2671492957611,23.7318832444301,15.1506702144403
