"","hera_1","wolverine_1","hamlet_11","hera_11","jarjarbinks_11","hera_14","iris_14","jarjarbinks_14","kubo_14","wolverine_14","jarjarbinks_15","kubo_15","iris_17","kubo_17","lambchop_17","wolverine_17","hamlet_18","hera_18","iris_18","jarjarbinks_18","kubo_18","lambchop_18","wolverine_18","ophelia_19","wolverine_19","hera_2","jarjarbinks_2","lambchop_2","goose_20","hamlet_20","hera_20","iris_20","korra_20","ophelia_20","hamlet_21","jarjarbinks_21","korra_21","kubo_21","goose_22","hamlet_22","hera_22","iris_22","korra_22","kubo_22","hamlet_23","iris_23","korra_23","goose_24","hera_24","kubo_24","ophelia_24","wolverine_24","kubo_25","lambchop_25","jarjarbinks_29","korra_29","jarjarbinks_3","kubo_30","hamlet_31","jarjarbinks_32","goose_37","hera_37","kubo_37","lambchop_37","ophelia_37","wolverine_37","goose_4","hamlet_41","hera_41","goose_42","lambchop_42","ophelia_43","goose_44","iris_44","jarjarbinks_44","lambchop_44","hamlet_45","hera_45","jarjarbinks_45","korra_45","ophelia_45","goose_46","hamlet_46","iris_46","lambchop_46","hamlet_48","hera_48","iris_48","jarjarbinks_48","korra_48","kubo_48","lambchop_48","ophelia_48","wolverine_48","iris_49","jarjarbinks_49","kubo_49","ophelia_49","wolverine_49","jarjarbinks_50","korra_50","kubo_50","lambchop_50","ophelia_50","wolverine_50","lambchop_51","goose_52","jarjarbinks_52","kubo_52","hera_53","kubo_53","iris_55","lambchop_55","ophelia_55","ophelia_57","wolverine_57","goose_58","wolverine_58","goose_59","hamlet_59","iris_59","ophelia_59","korra_6","iris_60","wolverine_60","hamlet_67","hera_67","jarjarbinks_68","hera_7","iris_7","korra_9","ophelia_9"
"hera_1",0,15.041246788755,12.1755044508141,13.6701621942485,16.8594182833478,11.5301382311985,20.2193340352761,15.6266070836103,17.0950236029822,19.3669402772008,15.0919295563937,15.092876892755,18.3499804486476,14.3756880314276,21.7194436071083,14.058757303801,9.48098064791296,10.2421182413061,18.9981727056421,13.0160773654293,12.2564861789808,22.6621538627316,14.338543754818,11.1966516370105,19.1032763779195,15.1623642597313,26.0761292405826,19.8942613269072,14.4237057073859,13.7982814784266,11.5003169726763,17.6806319148196,15.6871532505575,15.4723583072538,12.1071228805107,13.6568570316271,14.5997899902226,15.0198383396943,16.0058916308302,16.0606929842942,17.7381165780861,18.006759261126,15.3104700745417,14.7103774614782,11.3729182109956,18.324495093545,15.227108686409,14.5196069839074,10.1006677269061,14.3192726564925,14.8156547504951,15.1119391420834,14.900202279599,17.4248904370983,13.4899625393792,15.967621798386,11.1369622644272,16.0214630181027,12.8026952982174,18.1261145642826,16.1568824123963,11.8973383398805,13.8866429767873,16.8039476905247,17.8010452885934,17.194018281353,34.888496248286,15.2666541547753,11.6756335686462,16.4977033652946,16.3784022535719,16.0382357597228,16.771906544674,19.6724209171863,20.603581999655,16.2438530581252,12.6923055814767,14.1464702306231,19.7000852372082,14.3526624141008,16.0569638826953,16.2450731778241,11.8991840621209,20.2639968863686,16.3648020228973,10.9370557358941,11.980158870217,20.1621846667629,15.6742580556364,14.0647040056512,14.3090757020536,15.7164294125821,16.3595205691124,18.7582826687536,17.9885079371672,15.6037017475441,12.3115138948671,16.4402913192997,18.7874610230417,15.415406029046,11.8186235665454,14.5624478509233,16.9974446713388,20.7015208902619,17.2932998704374,15.6274316970941,15.2926954316214,12.2911335472786,14.842074363259,11.0818114878978,14.6538537403714,17.2952818899585,15.4226341856843,17.8037194178552,15.477725207927,17.8809869475724,18.5344939224517,16.9488787694267,15.7402462370464,12.5593686664942,18.2770910922275,20.2979189688073,17.8968107318615,21.7492819458444,19.5925287236009,16.8964748132368,12.100348243246,15.0186672066731,7.93375094311178,21.5137108328231,12.8638854226707,12.1273630285381
"wolverine_1",15.041246788755,0,16.1252234906863,18.1669459495659,16.8221826171721,16.2689194188032,15.6483651537831,16.0863981181079,18.8815884035395,15.7801947336265,15.2310399264459,16.0742354506899,15.0736159412855,17.2854919317733,23.8721607902495,11.2329937228701,13.5743895312985,14.6168290111366,14.9978640686865,18.2453000796252,14.8958495424625,25.076375139162,9.93617976242116,15.1907705578305,15.2257238171999,21.162980484451,21.5806812265436,22.3287012987018,19.0097105932268,16.7257664178559,14.9980844233326,14.5819043185991,20.8792851904817,18.0025517825855,16.0606499994754,18.9013721141071,19.6808710214024,16.880056189956,20.4874386236557,19.0905977509081,20.8961404236979,15.0156883016274,19.5569724956609,17.3455554065627,16.900564947854,17.3492630772967,20.1813747484537,18.4844687631713,14.5916286841771,19.6445261453322,15.6675796595433,10.9862181972137,17.0434375603117,21.4407166465268,18.532989114049,20.1137350263133,17.967715592838,17.9636815494931,17.0672279622199,23.4486105931371,20.7188060611458,15.4975046924945,14.075531384908,21.7916283985803,19.9213380466728,10.6852062600793,36.0261469717528,19.533410323407,16.0382191900815,21.8163063100766,17.4744337670075,17.8025527272989,20.598676057075,16.2818582036681,23.4984191423235,18.0426713532816,16.7098287485246,17.6286690602575,21.1860711053541,20.5112633798476,18.0068293986609,20.0000601673304,16.8925478939733,18.0208023621445,17.8831673844652,15.8781675572645,16.2280343132367,17.4768393584925,20.6343361925718,19.7894040844872,14.0137562759903,20.7295457634275,17.5318310584917,14.8092198991643,16.8846929670733,20.8125037921478,12.2034457343307,19.2199602036806,15.2439300066197,21.2087265115898,18.7903129267276,14.7076966362221,18.8480556962704,22.5793198691223,14.9994513837409,18.1170421063162,20.46775286966,18.1455457416744,19.5354351637435,15.9595467960364,13.4580737785821,14.8060663964299,17.8289152142154,19.9999891215173,17.463920353495,14.3515949292677,22.6073741669348,13.2819646114012,20.8463824022869,17.0677664351417,15.3868649967712,22.6474803005165,19.4892803004084,19.0303775407227,16.333031374029,18.7478740843649,16.3425689506986,19.2629214208865,16.3548917828489,20.4094436910635,17.6717255093749,14.4459119277161
"hamlet_11",12.1755044508141,16.1252234906863,0,9.95146302142632,14.3248132007416,9.32362373635795,19.086345331894,14.9474869849208,16.1483254919166,18.2555820370328,14.5022617216422,14.9906829067097,19.2636249106648,17.691428101735,22.2833263449744,15.7812578271573,12.7031997811437,14.2386284430705,19.6835224536478,18.1271760170309,17.3577730749288,24.2685457967272,15.624724924178,14.8009587328726,19.3816759889721,17.5716404246939,24.7969850995707,19.9778198549625,19.6434277058564,14.2383836778946,14.2082463762355,18.0843568801706,20.3062625478707,16.1969980790299,13.7819149511092,19.0456706294329,19.6935316566819,18.0963241598377,20.1131607350465,16.1088299209941,20.236599401731,19.5953276817005,19.6461341797269,18.0048577124117,10.4021815175199,19.9330014982736,19.8110962639521,19.0874938408856,12.4700973800826,19.2824031709641,16.0467135833043,16.2663848148558,17.332464610747,20.6775424340284,18.4395503402477,19.3895134452101,17.4370648311395,17.8691772977444,14.5533140293907,22.5509204393604,20.6390958082202,13.0188536812274,14.0183448233818,21.1918014390206,16.5864071971759,17.1006385363947,33.7279681490272,14.7427693287199,11.3904573936696,21.3657676463935,19.7147573426198,15.1558158608563,21.0939848842103,20.4238553917214,22.9247795866475,19.6473505205721,12.7787594874279,12.9872166739952,18.978235088577,19.6309555487395,15.79324464717,21.2132846455149,14.3346904946324,20.702295138254,19.1874003071869,12.5485808450268,12.9046904474801,21.1628707103408,19.9886599444061,19.2482041935864,15.7073871573329,20.9998699371402,15.9304764204832,18.775545142166,20.5985298362728,20.4521076426057,15.6123681744147,16.6554625044451,18.9333407141207,20.6552220579426,18.4592788855945,17.5933394967142,20.3342961374235,19.1040425474854,18.0813351555283,19.7674564196999,20.751187443772,18.4889332259175,18.8910638936585,11.8798113245318,16.508862468115,18.419479067812,18.4665534511069,16.7743031912917,16.0339523925079,16.9467671136392,22.2739242651969,16.825459817495,20.4636127197431,11.4441594454601,19.6013294427378,20.9911066392344,18.7501640279849,22.1521751866054,19.5891741103082,15.443940535444,15.2745697656141,20.3794738728277,13.5593066848048,23.3805006838426,18.3940705458189,13.151451943443
"hera_11",13.6701621942485,18.1669459495659,9.95146302142632,0,15.1599670832904,9.78994240292522,21.7802098747932,16.9252021809117,14.5421301030305,19.0422902906,15.6609775830178,14.1001254556066,20.9952036590532,15.9501461603665,21.117495906121,17.0468638131892,14.2044326883098,15.3282437950256,21.5796636039831,18.0126154897908,17.780640117283,22.8852233367119,17.3380719896733,16.7441369970169,21.5487576926542,21.0007419491578,27.7309897228453,22.6045187382361,20.683179654971,13.6252094609691,14.8036423768101,19.7148245098121,17.1071204575723,15.4893766806292,13.129860796568,18.5869032813038,17.3313725898444,17.4646476480268,18.5195107423195,13.283322908246,21.8682528097665,20.9843015811006,17.0543903035113,17.3945161854824,13.3175356008971,21.4508714717534,16.5497356077394,18.4484537224337,15.0402329214301,16.1746696167163,17.7355690573786,17.739026832772,19.6435234924892,20.6391796980399,17.1720493510185,16.388319479258,16.9668520966257,17.185740033388,14.5471109730472,19.2694890391086,19.0579458418177,14.8428295434585,13.8794998914803,19.457496915731,13.4602798408432,18.7135234078177,33.483801626864,12.2705965571024,12.0443759550168,20.2973317693869,20.9784604662126,15.3788692392288,19.2732727933892,21.5696127715543,24.8871528492986,20.2800048084741,15.9001882774998,14.6693816890963,19.277960809402,17.9861718341729,15.964349543305,22.2081412829657,15.7092121451694,20.9570192611901,20.4352037544565,14.7217319677917,13.6266146475504,21.8232738999449,17.6782805623089,17.217238047691,16.9418148592228,21.0646929112584,17.4943802540256,18.3521086857161,21.1191419395745,18.0536945023021,17.2744801096741,16.3551687042319,18.3941223486024,19.2215043588448,17.6824216004591,17.585727950667,21.1879660773842,17.3029623792517,16.6373232522224,20.7971036009965,21.5870758091657,17.8324433828378,16.4924196517519,12.3899033743211,16.663241807606,19.6537739421584,19.6076567295872,14.9658510599569,17.3785501574541,16.3914717221755,20.7540316059193,16.5794492916045,19.4743683929001,11.4014835507196,21.1948427175807,20.5072049311044,19.4315424392509,23.4731547257074,20.2232442212863,18.8014038806941,14.4597465686757,18.8174490649553,14.6678812916364,23.1127997467271,17.9325238135173,15.5988067398199
"jarjarbinks_11",16.8594182833478,16.8221826171721,14.3248132007416,15.1599670832904,0,16.1896297292973,20.0335514028449,17.228580227301,10.2180682243124,20.7726194011249,16.0159060282416,7.8057851203488,20.5807990271212,15.231777049638,23.2825731324446,18.1289968106267,17.6390871946551,19.0096839755572,21.3229988839472,17.7878831981251,17.001858068335,25.6764114369218,17.5950937724866,18.5781986783898,20.6241326338926,21.4964625347643,26.2347369735054,21.8587022932441,21.7054891239968,16.6360916393495,18.5256709006724,19.8178745315669,18.8686193564839,16.9534929179626,17.5097220159408,19.0250101045496,18.218630685253,14.5688055022079,19.209305331774,17.845812077914,21.9741085198778,21.4390610278673,17.3674306090434,15.0394286706533,15.8108115816066,22.1690499758082,18.5408240987738,18.9271656565706,18.2384856755713,18.1637971695499,18.3405907594268,18.2133112257178,16.654047364193,21.7797861700461,17.6360201658503,17.8148507844716,19.3958438350261,16.9468719996224,18.7430997577514,21.7806905043471,20.2303514677232,18.7781509067305,14.1711741840141,21.2447802169323,15.7012975526618,18.5743957624208,34.3558553776509,17.7426015159384,15.5260258283281,22.2062328613668,19.642614089693,15.6331565241807,22.7878608335899,22.0964269324166,22.9942485657806,20.4308805553376,18.5665863569198,18.4343590938582,20.112162774024,19.8410692233868,17.2700719833484,22.2535696056601,18.7918937607993,21.6605134738232,19.377050639213,17.4672860826806,16.1355399427015,22.8852900716383,18.5031720268312,19.261823318061,16.2512996673922,22.2818213683158,17.7218896133059,18.8345486998217,22.9362714845934,20.6971241700618,16.3937132488245,17.4991507869836,19.497198669693,21.6676364061201,19.4578125316065,19.0904216137314,20.9640678672844,18.3607073733475,17.8758214986514,21.2428128636335,22.7800299429879,20.2829947388875,17.420752259522,16.6129458213349,17.3270878888909,20.6320804801851,18.9396793543987,17.736139811833,17.1637391410085,15.9635218148751,22.0589059931685,17.0084586393495,20.7178457053461,14.1268099715492,21.4021200968216,21.4583933395282,16.9327951353636,23.9929949151005,20.9611911369256,19.0252202193399,20.4681754245442,19.2479265345087,18.6860668923191,25.2825437258559,18.2278830695424,16.2767916737312
"hera_14",11.5301382311985,16.2689194188032,9.32362373635795,9.78994240292522,16.1896297292973,0,19.9645257040437,14.4974355054439,15.5286062833827,18.4090518388827,13.9128056142415,15.0241180033929,19.0205088114827,16.1075651049564,21.6671234577455,14.8700906417194,10.8646272171847,12.0575634498749,19.7771304007107,16.4692177715859,16.1846289457741,22.9358888647265,15.2541347889628,14.0650564210538,19.6903196541829,17.8162068734492,25.5989279600105,20.3619776284366,17.9898682680056,11.0312118895754,11.4672007416515,17.7851290277818,16.7814664046633,13.3421025416756,9.66126351393524,17.2563894022034,17.5203441836588,17.2851665050083,19.1722164422152,12.1773099092454,19.6516497959765,18.5149836727004,17.3215098771008,17.0057364386916,10.8748030413719,19.3363320274495,16.7232611434259,17.7122802270495,11.8511467607434,16.460588020605,14.9752401910786,15.736769026619,17.0746561540547,19.759189525177,16.6991673161682,16.5432235245063,14.862359999135,16.9733264422502,11.2582321815396,19.3657839320733,18.3910754149472,11.7751880273764,13.9963200185441,18.980216603183,15.2905547117584,16.6929006342109,34.6003388292146,12.326466545685,9.63872735719009,18.8844841308849,18.814721284058,15.2290299934471,18.8475041228909,19.6765024332167,22.9643127099613,18.3209006041805,12.6643949447333,13.0205505526541,18.6202405566901,17.6027706491884,14.6040139713359,19.0915505264442,12.7520198694543,18.7006432404613,18.2809560195341,12.2481124496512,12.410772641327,19.839337100033,18.3706692837605,17.8792724936305,15.5501856839394,18.6501987971197,15.514640822681,16.5116445905111,18.7682647813502,18.0238736227852,15.5390367894027,15.5027251378479,16.1273078581034,17.9198562970627,16.3112063825156,15.9382350004982,19.3869049017752,18.9897928173224,14.6248397051606,18.7197039826479,18.5946216952386,16.4656497980665,17.1864518129965,12.051584996615,15.472663918928,17.8239379035499,18.0850564879509,16.4399267509417,16.3591498736562,14.7653899930632,20.3227661878499,14.6535922287901,18.2925260781423,12.2735973965919,19.0539823063582,19.610001389824,18.3796020845328,21.6583108924172,17.2715375495747,17.0424516552753,13.45837700234,18.3248230882352,11.5223572589709,21.2847174073484,16.6652334182497,13.2433211177179
"iris_14",20.2193340352761,15.6483651537831,19.086345331894,21.7802098747932,20.0335514028449,19.9645257040437,0,20.0186201323491,22.0406990629169,12.3328423867365,19.8869849731349,20.5905536445144,9.47756275003063,22.3154149295908,25.9917543484584,17.1719244494048,19.0744650002665,20.03153261002,9.32319041713401,22.1246670146506,20.547825695396,27.2491222188122,16.130014469393,20.2713869546254,7.79165848892673,23.130586719709,20.2090214571382,24.135700473958,20.7394936006031,20.9378452150133,19.5946653002717,10.0208166111077,24.3716665700842,21.666010321551,21.1702498237429,22.7759505392444,23.769777039074,22.2269518132749,22.4828201630325,23.2381784525646,21.8129485834329,12.5101676854665,23.2731718964684,21.7431557739844,20.039496521756,14.2926019991767,23.7702377420416,20.9947259346277,19.2730308899269,23.5637150062021,19.5467665995383,15.4712057853157,20.5051307676493,23.967363571316,22.9643401679444,23.5990461297732,21.9436632264186,22.180408255439,21.5102912479479,26.8648985528004,21.9995711179985,19.7750835477182,18.0920323927534,23.3463913571549,22.7476600563592,13.949786431028,37.6314110743947,23.7242068678919,20.2564035523875,22.8657610422033,20.630368413822,21.6412478560335,23.9968799026272,10.7573806427171,25.3316462548334,21.2530486674038,20.2987862526936,20.9459057197821,24.4165667438551,23.8307220494748,21.6354477420505,21.2918670392968,21.1112256014471,12.059916723257,20.5463098063284,19.3423206361811,19.9978223827899,12.1900609328445,24.0679887320711,23.5012249043674,17.3936047799185,22.2326472403006,20.4261898437804,15.5530840923166,15.1914095902756,24.3185182683873,17.5883242795536,21.7205090462306,16.2836633419048,24.3919556215434,22.3619154888776,19.5491833604549,22.523342332337,24.9656323832278,18.447157245707,21.7457883227508,22.1616206652604,22.1755176516946,22.3014617363191,20.1405299657572,19.0312653452051,11.5499281334129,20.9885220396244,23.4133219730657,20.8939464105573,16.8395038342598,24.3857029868167,17.2749388335973,22.431969017164,20.8872524818757,11.1775813216469,25.6330335312293,22.9527545206252,11.5293715741027,18.2921193786526,21.4546561413474,21.0166949774342,23.5525247944042,20.2007603534838,17.1230377808336,22.0959906762864,19.0470525293765
"jarjarbinks_14",15.6266070836103,16.0863981181079,14.9474869849208,16.9252021809117,17.228580227301,14.4974355054439,20.0186201323491,0,19.0394126466864,18.4330978285167,7.48127819500743,16.0220891806672,18.6368518729652,16.7236522124163,26.4189580187777,15.2904973413313,12.4256021601276,13.3428620382193,19.351506307743,18.7858317011186,16.4454945498631,28.1762102284374,14.7236534736353,12.1404894441204,19.1956066362434,20.2488324796487,25.2950930817948,21.7603694818127,21.1221558023588,13.6744203924961,12.4455332273943,18.9775260258123,21.1658576483956,12.5878222463773,13.3994270753151,20.2782750877134,20.6515086560075,17.4966443223549,21.8050940659096,17.3009451875266,23.2867462585687,20.1214011143937,20.2540738894867,18.1072184250255,16.5278517626304,21.2238430963916,21.1063801600658,19.5254600634701,13.3199657494001,19.7869002431178,9.92965691117274,15.7948302176063,17.6454876650554,24.4512213687132,19.7868256349844,21.2432809199802,18.1500602538785,19.9292712351082,14.8808097199496,22.6064558161175,22.2604722383609,13.3416009383498,18.6008867746143,23.21177127584,16.2046097644082,16.1994717557326,37.2248675223095,17.482221026348,14.1572172364336,23.4306278247629,21.9775945443842,13.8960479233032,23.2522787454356,19.8962251741937,24.2347321563264,22.3559758430456,14.0636247407238,15.5126781683339,18.8954696440565,20.3494088279647,14.6298481728521,21.4062583671481,14.707579761294,20.7269697947737,21.703291463349,12.9642583742181,12.9703211543099,21.1234432997835,21.2383187214788,20.4060018980622,17.1658903094829,23.1540552995368,13.3060159170265,18.0601219455664,21.0768143806965,21.531103203111,16.2339818404236,13.5602452757815,18.5927393744369,22.1030095083411,19.7201387895401,17.4893463054729,23.216843685606,20.2791557554656,18.1864249594907,22.5080303074561,22.5707373438573,19.6546012341124,19.0574367392158,15.1065625465697,16.6007543549561,19.1939641809959,21.2058999747847,16.4882074669814,12.8545738738278,17.1612600900862,25.0212378750237,15.9295026200192,22.590419944158,13.9525213833931,19.6474589944762,20.4737673344668,18.6461084653278,21.6263962174414,20.4744288817589,17.1747475569128,17.0847705209394,20.4777799837442,16.7826584093693,23.9419235390797,17.3877877516497,9.56357501572306
"kubo_14",17.0950236029822,18.8815884035395,16.1483254919166,14.5421301030305,10.2180682243124,15.5286062833827,22.0406990629169,19.0394126466864,0,22.5222722531148,17.7883116399627,9.38846833901107,21.7945979183605,13.8842206985011,19.5647260010605,18.1398164970584,17.4892573596432,18.580206274124,22.6040301634137,15.082410742664,15.8852797289005,22.0391100988035,18.6612542770804,18.2856610444654,22.0770375934154,21.1883151711916,26.8430497933042,19.8536571519693,20.0326728652531,14.7371357781192,18.012221555633,21.1007886141629,14.7754498671974,14.855518159865,15.744453571709,16.0619846550373,14.9385632096181,12.8450784483032,16.5913386316637,13.7674812338237,20.6342770138308,21.2184748238063,13.581714237477,12.6020390145939,15.9080315699961,22.5032453426709,14.0362125334695,17.1958023082054,18.5569638523849,14.9506512012818,19.1589436526058,18.4927770843221,15.3446955821155,19.4647272511396,14.1540208572704,12.7087901422659,17.5224935047501,14.0701707450848,17.7001282331205,17.7307497082973,17.013152293211,19.0123614822396,15.0220588932047,17.5617132116425,12.2145335158379,19.7172584682964,31.2392893015901,17.4803859510086,15.4159110132798,19.0459945605886,18.8702303553069,16.7305724674397,19.6879735940372,22.6542400871602,21.1768123206557,19.2930478206645,18.8845427686824,18.681680367291,19.845609740669,17.0466834447977,17.42940780596,20.6072482902938,17.9667220217338,20.8158290104648,18.3914212641182,17.9978018123573,16.3420650320051,22.9162745435771,14.8904537094231,16.8514247023925,18.0193429233661,19.5295559340176,18.3015718772242,17.696990364864,22.2083096944533,17.5063830457106,17.9461099691939,16.3187849020904,17.7910833009646,18.3236672499223,16.6310764788902,18.8072346243124,19.6202864464855,15.4844070428933,15.028501015643,20.1738581531994,20.4377470366986,18.0938811315945,14.7222316275691,16.219987745102,18.6862858587185,21.5376496016513,17.9573350842284,16.7508192740303,17.8610113319459,15.1622084704485,17.8145980453799,16.1655496769518,17.5377903767127,14.5995988194477,22.1258347282839,19.1489349504433,17.4230043332149,24.4699199652833,19.5175480406263,19.0741095526849,19.8994476150219,16.7590633566248,18.3940159798341,25.5856016303528,17.6388896966652,17.7970108955235
"wolverine_14",19.3669402772008,15.7801947336265,18.2555820370328,19.0422902906,20.7726194011249,18.4090518388827,12.3328423867365,18.4330978285167,22.5222722531148,0,17.918704538605,19.6730287799445,12.2834065505727,20.0719968787781,25.6715421820325,15.8227836411981,18.1104312743424,18.6462517442592,13.2829116925012,22.0211399858445,19.5758327633385,26.6229832218988,14.4309347824917,19.6711480211322,11.8541097494564,24.8707052893557,24.1439295642004,26.2037518947747,21.0990431715102,20.2174596711964,18.2459419305535,11.848080558899,23.4088402601125,21.5549743191419,19.7600691458534,22.7173711115075,22.8842632535101,21.068695898227,22.2453939941033,22.1568872255167,22.1013302924727,14.2390832702834,22.9055752063107,21.3818081049383,20.484917326036,15.1930686508452,22.6903396494335,20.1661907700789,19.0304029530337,21.6121599957646,18.8145211955818,14.5662885256453,21.3961528257873,23.8914155645125,22.4919516675932,23.3125468652227,20.1711833802028,21.1035254295435,19.923221387377,25.7594784992897,21.5904505408705,18.8684156246796,17.1957792874154,23.0522818207124,22.5207308727113,14.0620859275624,37.984290332635,20.9749141062276,19.6155930774291,22.4020788105343,21.3402569808406,20.3962950508869,21.9832005359054,12.1435024585853,27.4743165721905,20.8610644870217,20.8802357174211,20.3762171462834,23.1139898044136,23.4003143745193,19.9025320120496,21.9918213107791,20.8079346367713,15.282230043878,21.1195584174467,18.6468086483819,18.8322558137116,13.5162274304113,23.757139819687,22.7176573640297,16.8412867361454,22.2570713167997,20.5226602126462,16.8791411179856,15.2104212069264,22.5037393842531,17.1849402683079,21.8184438227922,17.1110622674147,23.4462839735985,22.1178975351055,18.2235904434969,22.0086508839297,25.1495829749558,18.2541885247608,21.2662212537837,22.2114372985751,20.9190690978819,22.5346083097245,19.0099940655703,17.0098625919972,11.5061356488539,21.5861602966643,22.1643751516223,21.8994521087251,17.4716612170543,24.6382992012069,16.8522049292561,22.1632633036519,20.2976643639791,13.8066768224417,25.8177410385931,21.6751215797429,14.3104009119605,19.1083737777489,23.7292606044102,17.2470341064423,22.6336413243888,19.0788272057698,15.8289431787242,21.2578083473521,17.5127032227103
