"Taxa"	"ivy_17"	"korra_20"	"ophelia_20"	"kubo_21"	"franc_22"	"grogu_22"	"hamlet_23"	"franc_24"	"hera_24"	"ivy_24"	"kubo_24"	"ophelia_24"	"henry_25"	"kubo_25"	"ginger_44"	"iris_44"	"henry_45"	"korra_45"	"hamlet_46"	"joans_46"	"ginger_47"	"marshmallow_47"	"charles_48"	"grogu_48"	"henry_48"	"hera_48"	"kubo_48"	"kubo_49"	"franc_50"	"kubo_52"	"kubo_53"	"marshmallow_53"	"ginger_55"	"ophelia_55"	"buddy_56"
"Genetic Information Processing|Translation"	0.015219712817965	0.0141648922816564	0.0133547495041348	0.0165890188510559	0.0187351051662216	0.0189800147229962	0.0182618735169651	0.01710463183419	0.0187843044641525	0.0181964256686118	0.0160503316407457	0.0178615594039144	0.0140265013680975	0.0183187981672488	0.0202950508613947	0.0178062099752596	0.0202063691810751	0.015821546922698	0.0181702878015413	0.019569554747071	0.0188879276625767	0.0138391881668244	0.0132094758049824	0.0179092843184037	0.0193627615100607	0.01685171756866	0.0180397280460431	0.0175275631633752	0.0204098242046301	0.0135190368225561	0.0171823392411684	0.0193492948928382	0.0201099752385066	0.0136113731422503	0.0137302163356635
"Genetic Information Processing|Replication and repair"	0.0158392253290858	0.015311747606462	0.0151285298980298	0.016358415726137	0.0175155902463827	0.017640559722818	0.0174658282729124	0.0168225840827723	0.0177837853814752	0.0175206812151938	0.0160875008522389	0.0166068824885402	0.0152390730006237	0.017036088612051	0.0184718820764578	0.0174104570381691	0.018616060426767	0.016246953751221	0.0172203506774972	0.0177424133134521	0.0175301750267502	0.0152259171974097	0.0150900106213829	0.0175055134858034	0.0182419874617501	0.0165577115558961	0.0173105048509306	0.0169195665783419	0.0183016398268068	0.0150752311644746	0.0167479714641295	0.0184426096548907	0.0178436710516427	0.0155507851001508	0.0152961442700783
"Metabolism|Xenobiotics biodegradation and metabolism"	0.0167391084423674	0.0158207241415739	0.0182620523441563	0.0151309062782355	0.0146161471495173	0.0144572875174604	0.0152012263850234	0.0146739244211549	0.0155549607437015	0.0148496811910238	0.0152447985170435	0.0137693359050719	0.0166736476525159	0.013149505240169	0.0161484125099486	0.0121928330446903	0.0178621319058387	0.0155221757658238	0.0146396521060651	0.0135890555223621	0.0154411935216378	0.017128370545169	0.0154861613512876	0.0147251939737145	0.0168580890307431	0.0148843152141236	0.0120920604409809	0.0135982195471937	0.0124330765496663	0.016833786415675	0.0143873343823255	0.0156792978521189	0.0119380265271233	0.0166424280472836	0.0176422240328911
"Metabolism|Metabolism of other amino acids"	0.0147992768910442	0.0145510243015662	0.0151731371870687	0.0134980952487466	0.0137893739204695	0.0134119967989698	0.0133504605783617	0.013700337568287	0.0137129675078968	0.0137544542188756	0.0142402928304427	0.0123748207803416	0.0149734637745004	0.0128873584833745	0.0144373476392046	0.013043744727021	0.0148641036282265	0.0143836504620953	0.0133563234764936	0.0135241255738873	0.0144333839226606	0.01507043895262	0.0131905121160589	0.0137306408459964	0.0144511220962157	0.0130089300282004	0.0126194114079636	0.0129826864931589	0.0134699833851807	0.0148791045180926	0.0129641445789192	0.01431597877104	0.0132051427860381	0.0143518592363835	0.0153178328497238
"Metabolism|Glycan biosynthesis and metabolism"	0.0119597546073198	0.0114461104862709	0.0108726428857202	0.0127904500578175	0.01339750626108	0.015200478287315	0.0146541224046813	0.0148160790134024	0.014531136164194	0.0153815432893621	0.011729863845383	0.0141074788271515	0.011537644381774	0.0144788666594651	0.0135367639186787	0.0162020456232277	0.0129699756952738	0.012617581795758	0.0148732580556404	0.0135360258745698	0.012586557544868	0.0111673651144788	0.0140073684476	0.0150716177327186	0.0134431750158532	0.0148109134116982	0.0177772956374484	0.0147649164954306	0.0150733560751341	0.0113094296617736	0.0142101469230511	0.0162333519303171	0.013945224043618	0.010535646001194	0.0108504131150743
"Human Diseases|Drug resistance: Antimicrobial"	0.0144227037521631	0.015482561911673	0.016508774543806	0.0133566411554848	0.0116042793978422	0.011619683628299	0.0117776865842734	0.012953805591735	0.0112555201613276	0.0108007052011329	0.0140836157869337	0.0124995954631602	0.0157161025029754	0.0119174215381753	0.0106011126033555	0.0118348673519614	0.0103148359557858	0.014145658999978	0.0119396911781663	0.0109865798230512	0.0121744798161147	0.0157772367532764	0.0130378040134227	0.0113811845538749	0.0108123845014875	0.0127067424970341	0.0117530491761087	0.0114966383527236	0.0113269517752221	0.0160187114010649	0.0118638683804143	0.0110429033637345	0.0113461868912251	0.0159445117737394	0.0162710529183545
"Metabolism|Biosynthesis of other secondary metabolites"	0.0114439056570772	0.0108305311450762	0.0100437490636331	0.0116542532679088	0.012212608909737	0.0130254636880219	0.0121669479416204	0.0123061250067305	0.0129613983773232	0.0131069367919043	0.011009053734894	0.011694202242096	0.0107414251717801	0.0122198290346416	0.0127505192710959	0.0135222548363326	0.0128661001775794	0.0117068382599606	0.0123977935342184	0.0121862596773734	0.0117547225562221	0.0107490176142961	0.0128597885567855	0.0134505645496578	0.0129738225188873	0.0122198491102955	0.0128406136904436	0.0126236476271815	0.0126470865460033	0.010723466160013	0.0121232005578817	0.0139297771248825	0.0120934673385693	0.0107727247959363	0.0101475469031158
"Genetic Information Processing|Folding, sorting and degradation"	0.00970244052467438	0.00937625380031279	0.00916687949213407	0.00977371275537277	0.0104839992934016	0.0106673257938273	0.0102780358728693	0.0101320415632783	0.0105359434772436	0.0100429028678768	0.00979819152807361	0.00993293118025212	0.00943998469118263	0.0101711615843233	0.0110165833144524	0.00983514191766895	0.0110072333592272	0.00976231784176064	0.0104160027094032	0.0106407984422159	0.010669470337303	0.00937671581409759	0.00905367540814414	0.0101311541661592	0.0106401954579988	0.00991581787956227	0.0103834021252945	0.010018160795114	0.0110218961455248	0.00921739448059248	0.00984744988403058	0.010841010270406	0.0107859309934469	0.00905905636093414	0.00933879909382419
"Metabolism|Metabolism of terpenoids and polyketides"	0.0112681017457858	0.0106193925055595	0.00954990413076895	0.00950689517007491	0.0094784437620185	0.00912218530840414	0.00883996703662318	0.00975377788787089	0.0091578186263491	0.0087311698492789	0.0100907489607757	0.0085611832460195	0.0109146084618133	0.00888132516140723	0.00974168268547328	0.0086559248979853	0.0101002308684665	0.0102973735815371	0.00949292673961079	0.00914905957105526	0.0099401804559163	0.0110086346531242	0.00869406384500306	0.00983165811142353	0.00978540679581588	0.00920515530812635	0.00832153078852165	0.00887003546644798	0.00893964871125848	0.01085553834697	0.00884845290151467	0.00965381869924991	0.00878855013225315	0.00932721993052183	0.00981854656518797
"Cellular Processes|Cell growth and death"	0.00494470493330529	0.00492308072089699	0.00452564566757858	0.00609300638894145	0.00600875914646057	0.00652043410899032	0.00620441815994458	0.00634873412166355	0.00640951388776534	0.00679412859528786	0.0050826767918435	0.00698841260338646	0.00461968206091878	0.00707604040517259	0.0056918317571033	0.00815306939050895	0.00532835518355001	0.00569383501144455	0.00652934274644799	0.00613080996860702	0.00504420471001391	0.00449612823208642	0.00629335892692148	0.00755599386053866	0.00607729839566822	0.00667580600927706	0.0076439575950728	0.0072011264842439	0.00662832183300912	0.00471628445266786	0.00683554466532078	0.00687066551655622	0.00648313525454352	0.00521320163561938	0.00435642618862779
"Cellular Processes|Cell motility"	0.00816637500864946	0.0104764240870317	0.011675099277127	0.00666828802472541	0.00341900678791531	0.00310990618641255	0.00402621005293566	0.00548828351883024	0.00325034278375695	0.00342808527756415	0.00786775809405371	0.00491543481275289	0.0103799407015624	0.00385004745013502	0.00110274931364012	0.0042646310820247	0.00105724949070328	0.00777920422513481	0.00479353309994518	0.00226668179013935	0.00365569752573432	0.0107805133681251	0.0123597252521362	0.00328272974381229	0.00218376359549909	0.00599075721219867	0.00386323941915943	0.00436984307079238	0.00161050355056374	0.0112881672647985	0.00527406404519174	0.00185916550917448	0.00200849796684306	0.0121649188631768	0.0111398000464937
"Human Diseases|Infectious diseases: Bacterial"	0.00654099446213317	0.00685027436535788	0.00719947786371493	0.0053001501142416	0.00436613955953049	0.00452366081341209	0.00445869924351888	0.00548484557817395	0.00414291043639101	0.00453721417298331	0.00580065447661218	0.00455082286457214	0.00734144809290719	0.00453751722496526	0.00399159883688497	0.0052117504898867	0.00384298939780686	0.00627524421299713	0.00448540943004267	0.00385049879743085	0.00479684769629718	0.00717172567713164	0.00733981817049185	0.00486670193204247	0.0042567166819101	0.00488990933476783	0.00464629496442275	0.0042233090195952	0.00438974846867674	0.00729134266543527	0.00439444082398962	0.00467447865363731	0.00412829917759979	0.00653831999292146	0.00714523908512821
"Organismal Systems|Endocrine system"	0.0036489649945409	0.00341000046712024	0.00326721404499583	0.00382789056170841	0.00404669529976451	0.00423352271569104	0.00430065648756372	0.00411325221056134	0.00428944802674017	0.00416413129744832	0.00359186021951753	0.00411295258521069	0.00340359942294438	0.00416080038095956	0.00422061940368683	0.00419294319463833	0.00423429098458763	0.00370906988366648	0.00431406024700564	0.00409775457793035	0.00389710053298054	0.00337901889194938	0.00340525228151476	0.00430790750618411	0.00419763838468951	0.00419883276918777	0.00454453195062666	0.0042169839942689	0.00425650078096983	0.00336263323336816	0.0041457343028089	0.00446101925826904	0.00406163177159648	0.0031559675156439	0.00324740286090664
"Human Diseases|Cancers: Overview"	0.00335234619327846	0.00345823569807415	0.00377104430985857	0.00300408016904754	0.00263919871941483	0.00275772206524643	0.00287931001758697	0.00302016470243952	0.00267124027921837	0.00278340136041416	0.00313445484313182	0.00276129992299288	0.00362392642596039	0.00265536615903005	0.00257306490116927	0.00270282367926074	0.00256751309246577	0.00325890119410522	0.00283471865418404	0.00242208762975224	0.00283381449655078	0.00362935168369345	0.00316751902903811	0.00271405313400972	0.0026374025461267	0.00286406557585259	0.00278142620252214	0.00255242371880114	0.00262706382152092	0.00365286022487485	0.00263450053926515	0.00280487526213425	0.00244992653922072	0.00362404966900131	0.00370842741931274
"Cellular Processes|Transport and catabolism"	0.00150886909306292	0.00157667451943558	0.00154277177232358	0.00173563235189749	0.00137560823280569	0.00202534558662551	0.00210011634204387	0.00221820660297941	0.00180953049654264	0.00217101144243113	0.00132929263745867	0.00214800289505011	0.00160724028373191	0.00201641511516305	0.00105219760362059	0.00265045699810013	0.000830197565928408	0.00172079587525107	0.00211184585232614	0.00124118970751618	0.0010032569325035	0.001502481575483	0.00263688186493847	0.00215820309218806	0.0012658171174422	0.00240635223420905	0.00310371264053636	0.00215542489649926	0.0016852963023804	0.00165838374652337	0.00212533183182642	0.00215434129862866	0.00135921190860691	0.00153930492428254	0.00138744338906672
"Organismal Systems|Aging"	0.00210702350592599	0.0022402208435443	0.00241467561578104	0.00180345007099781	0.00153089642689306	0.00165458655875404	0.00160749827352597	0.00187283257493239	0.00157304630776121	0.001490908301144	0.00194848737876152	0.00160676715462845	0.00232984213308224	0.00155626608557002	0.00140176206681271	0.00167151577615807	0.00137313849096862	0.00204774994044295	0.0016558757302453	0.00137983756051084	0.00163826029076642	0.00232980782026952	0.00218356703808869	0.00156519603873619	0.00149771691412811	0.0018299073822359	0.00166625917519501	0.00153636321057085	0.0015272420532812	0.0023649408328744	0.00161038633521508	0.00160282616478069	0.00141700033966844	0.00228733656992656	0.00237599513444782
"Human Diseases|Drug resistance: Antineoplastic"	0.0016995078974914	0.00167437536257966	0.00171251934401045	0.00173902152878578	0.00184856054482868	0.00181384450231776	0.00182072211553525	0.00175028604551439	0.00180008032870568	0.00175519447765716	0.00176718513902333	0.0017878937952781	0.00168896772727758	0.00180337299365205	0.00190355662851694	0.00170581717311101	0.00187859233902818	0.00171496783034609	0.00180979262503007	0.00190111409292434	0.00190080018753872	0.0016683965171642	0.00159363044331042	0.00170948605989486	0.00182576720352765	0.00171590043680684	0.00178586625869155	0.0017429747950819	0.00194953826643623	0.0016475903413724	0.00173715094343521	0.00179738452998639	0.00194809328499988	0.00176181752603691	0.0017368647382787
"Organismal Systems|Immune system"	0.00128640243046486	0.00121380877756872	0.00111157776707179	0.00155668945837541	0.00160370504007945	0.00179363578182891	0.00184649287625284	0.001693634977603	0.00178582388742519	0.00183473071903058	0.0013130308919794	0.001815918620597	0.00116178479834242	0.00181980720944471	0.00162067783861615	0.00200917860101509	0.00157482022174677	0.00143048752785922	0.00184919362782458	0.00163936113902213	0.00141505072503167	0.00113942192747936	0.00166143324415393	0.00190884265066262	0.001646370087882	0.00181497403829592	0.0020940278456675	0.00185924854122499	0.00177659574821042	0.00117535582470934	0.00180337730628001	0.00191436404004724	0.00165727245600611	0.00127818184547885	0.0010705717387046
"Human Diseases|Endocrine and metabolic diseases"	0.00159825156987693	0.0014377071161831	0.00154006309455927	0.00155118998755001	0.00165687673753717	0.0017121006939663	0.00162911224008776	0.00163490745014116	0.00175591700588317	0.00153643803894109	0.00150003979666711	0.00154702336142043	0.0014892084467934	0.00155965827053154	0.00185129459180509	0.00153866988552364	0.00191731984564045	0.00156561807446713	0.00165719290113779	0.00163238519414467	0.00171177144548598	0.00149373555079043	0.00117731286510554	0.00168899699851721	0.00181412025992361	0.00157532741799622	0.00154998738126104	0.00153996933725389	0.00171102831485855	0.00146491251165419	0.00152575220187361	0.00188436688272456	0.00158990016085758	0.00135264783769719	0.00153187134096897
"Human Diseases|Cardiovascular diseases"	0.00106405177176817	0.00105153442101829	0.00111110612639023	0.00108681799077907	0.000994651416223146	0.00118564310255947	0.00122844393682687	0.00123869443280264	0.00113189405549869	0.0012758407275	0.000977702360468964	0.00116762770001836	0.00109111083053756	0.00116615526685616	0.000946046408586905	0.00136908994752605	0.000892684149384455	0.00112339523867931	0.00124383203333626	0.000942281039130266	0.000914068111339116	0.00106209546236703	0.0013270282711228	0.00125938552184948	0.00100462335675042	0.00126589136795073	0.00147460761712178	0.00119334803756089	0.00111281184660147	0.00109600682451486	0.00116636444690757	0.00127370374901463	0.000969162499515468	0.00113012092770258	0.00106573682781477
"Organismal Systems|Environmental adaptation"	0.00112679758900229	0.00116307753404161	0.00107329482052417	0.0010816752434258	0.000923961855660112	0.00105192322444509	0.0011162921295746	0.00118832446678686	0.0010297088199692	0.0011101046958836	0.00100567986052073	0.00111145669378564	0.00115983690798212	0.00108736068339447	0.000801264942829626	0.0012440507788378	0.000773570402881074	0.00114661582616712	0.00114960145486614	0.000840453383146184	0.000807983493580608	0.00115610358484015	0.00173782582220459	0.0012106334143914	0.000912238457193146	0.00124220152483655	0.00134692238687159	0.00115931708049091	0.000932500773103711	0.0011973446805434	0.00117303918373555	0.00109917483368269	0.000848940856341536	0.0011061181291733	0.00103443392304765
"Genetic Information Processing|Transcription"	0.000913275710962236	0.000880711125921431	0.00079080687872386	0.00104475791170232	0.00121024547167903	0.00115981328464879	0.00105703882736591	0.00101977835814156	0.00113046779784142	0.00100373850753687	0.00104275872654139	0.00114990527000341	0.000839863814860065	0.0011654834692662	0.00127596842753567	0.00104031845261886	0.00124179905531797	0.000956355903375563	0.00110611801622506	0.00130567139597444	0.0012324363795793	0.000825122888553979	0.000748826171598436	0.00103374232179013	0.00116562723929983	0.00100531119491022	0.00104305261001912	0.00107671287291113	0.00132643936681733	0.000802666912813876	0.00105030834140867	0.00109691799426029	0.00137669013356413	0.000845418077173505	0.000832943431280971
"Organismal Systems|Nervous system"	0.000991092125868077	0.0010606615281743	0.00125934188034665	0.000930643855900643	0.000749063710967004	0.000920965269631401	0.000959872364716494	0.00105144453635087	0.000830281955272757	0.00103810450205518	0.000888757827262785	0.000962774265677501	0.00113022548250137	0.000893482861537929	0.00060216442582514	0.00104201718990224	0.000533866918252802	0.00101581047407004	0.000956437381341555	0.000649072915598769	0.000698335737749059	0.0010850272836169	0.00105592843586808	0.000899542263827827	0.000666787308964386	0.00105692597531627	0.00123920664190315	0.00092352729754347	0.000804213081318379	0.0011275972650751	0.000963877213571514	0.000898034020161663	0.00070055865438699	0.000905445919843586	0.00119759465567986
"Human Diseases|Cancers: Specific types"	0.000997701113115118	0.000954386871409547	0.00112448348467414	0.000747779400905489	0.000683290183827993	0.000678791276554726	0.000741141583144173	0.000757196640995022	0.000727628426103588	0.000649173334710891	0.000832119828654246	0.000537356529856279	0.00103977386576631	0.00055909174032485	0.000757309546836971	0.00057477406921837	0.000846649285292784	0.000897219005838775	0.000695984783741196	0.000586909495690695	0.000784234261078547	0.0010642949170984	0.000865076027131966	0.000725484063957231	0.000805644627027658	0.000677410196783079	0.000532926134719349	0.000599224900124615	0.000576318486064422	0.00104715297794395	0.000620869916248853	0.000803622904324772	0.000498869914831422	0.000968500853455111	0.00111196128014065
"Human Diseases|Neurodegenerative diseases"	0.0008299794064355	0.000971345333729996	0.0011712509292022	0.000635937637631924	0.000393464305516607	0.000380523010244324	0.000418515970431015	0.000580597270126645	0.000353185273798696	0.000347861593989503	0.000768123324918981	0.000468443992079018	0.00104297024854781	0.000394305533437446	0.000264060573780676	0.000409514788391921	0.000249657637331599	0.000778265334557651	0.000436605422613195	0.000289121206330559	0.000499183074409005	0.00104963882642972	0.000816537191041179	0.000347984637288603	0.00030927796713442	0.000546172577074242	0.000384790413714431	0.00036315575987733	0.000308525199976218	0.00107616018182429	0.000432707207726066	0.00031529927430388	0.000298586978004752	0.00100876361527619	0.00113467350351856
"Organismal Systems|Digestive system"	0.000474594875320269	0.000460293476742595	0.000403012484057192	0.000519418360983429	0.000485894995929563	0.00067836337294476	0.00057746089804188	0.000619875976129722	0.000620778390740609	0.000570278458556434	0.000422540869168869	0.000576972423644887	0.000452979142196015	0.000613719555788576	0.000481660354089675	0.000709454038564636	0.000454316154258668	0.00055159015659588	0.000639648842622126	0.000475815811914828	0.000399752550531691	0.000443117329000883	0.000627660297708643	0.000729173412629734	0.000550338871399866	0.000665016690388358	0.000764439240969764	0.000667166341429004	0.000579278963182539	0.0004550875024064	0.000621268024297857	0.000690404793301249	0.000486943561546832	0.000415733694144963	0.000382881938774058
"Human Diseases|Infectious diseases: Viral"	0.000313684830200645	0.000278746680933823	0.000284882417642053	0.000292484086554597	0.000312958934519952	0.000328746673438436	0.000322053528273226	0.000313137980670809	0.000343226953962913	0.000352309549633129	0.000285794560554701	0.00028879449812343	0.000292997867005459	0.000288097556948462	0.000339693993617865	0.000288256717980475	0.000357736751809417	0.00029404191538575	0.000327915276047771	0.00030129740102577	0.000319161789291317	0.000292558116485027	0.000276441696594122	0.00030687475208071	0.000340805915309235	0.000313475687901439	0.000309495989255856	0.000300705435497934	0.000305548151236075	0.000284397817800417	0.000300928274180208	0.000346895026217422	0.000280036234893321	0.000278422855080663	0.00028307397592056
"Human Diseases|Immune diseases"	0.000210910063427348	0.000258683365555942	0.000258103783520387	0.000200630043173331	0.000168991206212727	0.000186176970663395	0.000180989550545732	0.000209645515852721	0.000147203089254335	0.00020288370915063	0.00022491060561446	0.000195372691687482	0.000257793304404242	0.000195574932805459	0.000114448590743733	0.000227159395465632	7.82745662683511e-05	0.000226088486186809	0.000182222896534413	0.000162757954322908	0.000170393560288662	0.00024892565134953	0.000269845123159555	0.000155347931602901	0.000112942007693722	0.000196506273708672	0.000242853456788812	0.000182079850086816	0.000201783633352144	0.000257881365082945	0.000183111706647384	0.000145566142744529	0.000201046907233466	0.000242879602637348	0.000262812468604649
"Organismal Systems|Excretory system"	0.000190678550761819	0.000221578075643958	0.000250168724625357	0.000160620645162045	8.83839686264899e-05	9.01904108823824e-05	0.000143410049079151	0.000164991114939985	9.17289975979052e-05	0.000181902410899648	0.000166306011618919	0.000146720848457535	0.000234128841724251	0.000127897029249064	3.14376536066937e-05	0.000158683745346769	2.0117008517845e-05	0.000183200057205177	0.000141721647050788	6.10500872912666e-05	7.75830256101699e-05	0.000229505917276871	0.000159231316218287	0.000131235402779041	6.39304444723557e-05	0.000171429143029221	0.000190827284178335	0.000143430767653851	6.37857659754553e-05	0.000241397955364627	0.000149956500955252	8.74525276178374e-05	6.27180169229088e-05	0.000191304942049398	0.000234631523360006
"Human Diseases|Infectious diseases: Parasitic"	0.000216809136268535	0.000239514681706829	0.000253126260047958	0.000157768093870285	6.85722381893396e-05	8.27020977079771e-05	0.00010305495130734	0.00014382672964252	5.81067042965719e-05	0.00012168672339013	0.000172512256200834	0.000130275840950183	0.000261493983100488	0.000105284111186153	2.71941944079075e-05	0.000144383074446007	1.54521812124189e-05	0.000198028017218868	8.23851310862209e-05	3.52602304715487e-05	8.65935762427468e-05	0.000258338524944917	0.000203614789345082	0.000103960575093036	5.27688327735968e-05	0.000126720675973917	8.48622956895247e-05	7.66608810256684e-05	5.54754905382201e-05	0.00027268219333747	9.36205563049172e-05	7.44757009390615e-05	4.87830111767382e-05	0.000269312314498115	0.000240860785613229
