barcode	alias	type	target_unclassified	acquisition_run_id	protocol_group_id	sample_id	flow_cell_id	started
barcode31	barcode31	test_sample	27833	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode32	barcode32	test_sample	13715	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode33	barcode33	test_sample	19314	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode34	barcode34	test_sample	19528	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode35	barcode35	test_sample	20625	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode36	barcode36	test_sample	22048	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode37	barcode37	test_sample	12423	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode38	barcode38	test_sample	18119	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode39	barcode39	test_sample	19502	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode40	barcode40	test_sample	26111	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode41	barcode41	test_sample	13534	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode42	barcode42	test_sample	19662	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode43	barcode43	test_sample	27324	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode44	barcode44	test_sample	17890	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode45	barcode45	test_sample	21200	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode46	barcode46	test_sample	18486	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode47	barcode47	test_sample	19609	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode48	barcode48	test_sample	19280	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode49	barcode49	test_sample	8709	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode50	barcode50	test_sample	30774	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode51	barcode51	test_sample	19395	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode52	barcode52	test_sample	21011	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode53	barcode53	test_sample	10	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode54	barcode54	test_sample	4	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode55	barcode55	test_sample	4	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode56	barcode56	test_sample	4	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode57	barcode57	test_sample	2	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode58	barcode58	test_sample	11	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode59	barcode59	test_sample	1	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode60	barcode60	test_sample	5	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode61	barcode61	test_sample	3	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode62	barcode62	test_sample	28	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode63	barcode63	test_sample	17	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode64	barcode64	test_sample	1	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode65	barcode65	test_sample	6	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode66	barcode66	test_sample	8	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode67	barcode67	test_sample	26	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode68	barcode68	test_sample	2	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode69	barcode69	test_sample	8	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode70	barcode70	test_sample	0	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode71	barcode71	test_sample	12	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode72	barcode72	test_sample	36	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode73	barcode73	test_sample	2	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode74	barcode74	test_sample	5	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode75	barcode75	test_sample	10	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode76	barcode76	test_sample	12	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode77	barcode77	test_sample	2	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode78	barcode78	test_sample	2	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode79	barcode79	test_sample	53	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode80	barcode80	test_sample	4	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode81	barcode81	test_sample	58	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode82	barcode82	test_sample	14	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode83	barcode83	test_sample	9	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode84	barcode84	test_sample	21	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode85	barcode85	test_sample	0	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode86	barcode86	test_sample	4	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode87	barcode87	test_sample	5	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode88	barcode88	test_sample	2	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode89	barcode89	test_sample	44	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode90	barcode90	test_sample	38	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode91	barcode91	test_sample	13	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode92	barcode92	test_sample	11	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode93	barcode93	test_sample	7	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode94	barcode94	test_sample	6	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode95	barcode95	test_sample	5	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
barcode96	barcode96	test_sample	11	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
unclassified	unclassified	na	121753	6b55005b753cbbdf4516c2aba002d9bc3121c7fe	PL1_Run2	no_sample	FAW97410	2023-12-21T12:48:13.951103-06:00
