"","hera_1","wolverine_1","hamlet_11","hera_11","jarjarbinks_11","hera_14","iris_14","jarjarbinks_14","kubo_14","wolverine_14","jarjarbinks_15","kubo_15","iris_17","kubo_17","lambchop_17","wolverine_17","hamlet_18","hera_18","iris_18","jarjarbinks_18","kubo_18","lambchop_18","wolverine_18","ophelia_19","wolverine_19","hera_2","jarjarbinks_2","lambchop_2","goose_20","hamlet_20","hera_20","iris_20","korra_20","ophelia_20","hamlet_21","jarjarbinks_21","korra_21","kubo_21","goose_22","hamlet_22","hera_22","iris_22","korra_22","kubo_22","hamlet_23","iris_23","korra_23","goose_24","hera_24","kubo_24","ophelia_24","wolverine_24","kubo_25","lambchop_25","jarjarbinks_29","korra_29","jarjarbinks_3","kubo_30","hamlet_31","jarjarbinks_32","goose_37","hera_37","kubo_37","lambchop_37","ophelia_37","wolverine_37","goose_4","hamlet_41","hera_41","goose_42","lambchop_42","ophelia_43","goose_44","iris_44","jarjarbinks_44","lambchop_44","hamlet_45","hera_45","jarjarbinks_45","korra_45","ophelia_45","goose_46","hamlet_46","iris_46","lambchop_46","hamlet_48","hera_48","iris_48","jarjarbinks_48","korra_48","kubo_48","lambchop_48","ophelia_48","wolverine_48","iris_49","jarjarbinks_49","kubo_49","ophelia_49","wolverine_49","jarjarbinks_50","korra_50","kubo_50","lambchop_50","ophelia_50","wolverine_50","lambchop_51","goose_52","jarjarbinks_52","kubo_52","hera_53","kubo_53","iris_55","lambchop_55","ophelia_55","ophelia_57","wolverine_57","goose_58","wolverine_58","goose_59","hamlet_59","iris_59","ophelia_59","korra_6","iris_60","wolverine_60","hamlet_67","hera_67","jarjarbinks_68","hera_7","iris_7","korra_9","ophelia_9"
"hera_1",0,2.91658768462702,3.82540077146335,3.47396915602703,6.13888179515978,2.46647395424262,11.004348841811,5.99334200329001,8.34683768477782,6.83688353885751,3.92862428558819,4.24002861328363,6.1834289627302,4.04733373773336,9.1180975668941,3.96929764448135,2.71553654211002,3.23998496269227,6.94615338287453,3.97804277056687,4.45505830970383,7.89108640647498,3.21915836011857,3.52611281713214,6.48863351403702,9.65657456107999,9.92979904941901,12.0487907676167,3.09610418414266,7.00765926136929,5.34764903096773,4.0013126066988,7.21140701257821,6.73686021232238,3.82959861297046,4.85663035945367,6.14479539111435,4.76695753508269,5.17086694600853,8.75187374386266,4.10059280750372,3.57401778633607,7.16651734054189,4.00256008747461,3.34052479783324,2.75593831778102,6.6116250861014,3.56412320993159,3.76921379061847,5.03114905076368,4.76400545317766,4.4574093417482,5.4635141432368,6.13353474680326,3.66615186358775,6.45421298941886,2.67492129479271,5.1324062021757,3.31443602717941,6.25300959517801,4.76034903839705,4.76909249668343,2.94946478673295,6.10905214599181,9.06300712443424,3.76576766347932,15.188205526514,3.45081302639778,2.77055536078383,4.10218351744116,4.75391689001271,3.35181637003613,3.44883977232466,6.89360335576013,9.37903199645928,3.27118045893263,5.84952460015061,6.79640939893239,5.5826405865201,6.58259981713446,3.23779589160983,7.41552898433268,3.82934140587852,7.89209441631976,2.91440498959851,5.43374276747172,5.68816512067509,5.74039975855383,6.67887158097134,5.79344752153015,4.70099058720826,2.80991162882272,7.50794507384809,5.6786159119751,3.4090488735194,6.05839002644134,3.53030538398284,8.25191260396734,4.57559282007779,5.56838840620231,4.21988469192075,5.20709267933839,2.42822625984836,10.4477715247992,4.70688299718774,1.40674839316699,2.52300279430672,5.00969685912413,7.68823028247679,3.12743642962514,4.7363506956159,3.6227044951146,4.58164773590449,5.63561303775262,6.77195405652928,5.89668184685477,5.13935902351579,4.67816348532303,4.25047506930505,4.78528336709485,6.40448502674893,8.12927032709948,5.60152862201328,10.5527033022492,3.7891269791443,9.23816392633756,2.40108431467124,4.82327951922309,0.57596030775704,4.1941493801176,6.03320058631835,2.76329330683203
"wolverine_1",2.91658768462702,0,3.38363728787817,3.31751259669018,4.82915109825847,3.23171304682356,9.12848424692096,4.70241660224751,7.65878817760333,5.08476787965797,2.63703784205382,3.28933585107723,4.54327024560563,3.35199586825151,9.10480209707267,3.38801201096528,3.49388792289902,3.86711478503371,5.14622902715142,4.30896838989612,3.45392583331431,8.06786103454839,2.18219345248378,3.20449199758355,4.58529548005196,9.7190444904456,7.82188030244147,12.1214668464278,3.98187969074604,6.73823691134882,5.45439783937375,2.47956578188031,6.47066607508032,6.09931172205859,3.79120509740703,4.95196712088942,5.46736728514403,3.70045853674742,4.76572236336773,8.50600317247013,5.27750448888381,2.33518096081719,6.44567474288664,3.26298228655084,3.02236751012815,2.80715156838298,6.05481765900168,3.55446185176102,3.72595450237352,4.59383542901412,3.34443438048081,3.57590984570287,5.26858037203375,7.05534671324205,3.67395291736499,6.17966017405348,3.74201733761451,4.88449307971996,3.21384474916907,5.81327962604871,4.85273013573065,4.0359073337624,2.37373302502924,5.93726227244375,8.20536519779225,1.38057623575188,15.0288383055806,3.3923358079631,2.39776380362304,4.58408178360515,4.80001415893737,2.42896458620323,4.15501664572889,5.11135062675492,8.99075802210715,4.1765715046379,4.96718841514631,5.61143768083454,5.72149918696772,5.52774094058349,2.62025925244534,7.43876400510752,3.79185339553331,6.17043347579977,3.29083829841705,4.70273788110107,4.91370786821876,4.17958502604567,6.24485584042984,4.90184303315753,3.82936187456053,4.03714580179918,6.19288505494614,4.39311762540352,2.92718126223054,5.82081848330744,2.95671604042272,7.01096987185309,3.38035415404519,5.63686564424678,4.06311424625366,4.39914245234142,3.89379851699313,9.76504944935072,4.62732180625218,3.41123446449769,3.71494734889716,5.11701165405794,6.66707146976077,2.87527288530879,3.93157702671607,2.6040672851376,4.78066559218658,4.62261215514063,5.12981251169988,5.48816785974421,5.53431200642754,4.25459880922313,4.66219717694244,3.42176498191067,5.39358975515678,6.90987566140375,4.86900611820632,8.93815160214251,2.82532217167403,8.12547878821348,3.57070264305522,4.39133114537206,2.86798601145427,3.87773551045865,4.9534005957815,2.33235334801583
"hamlet_11",3.82540077146335,3.38363728787817,0,3.92664526504188,4.09117809025521,4.00453086245124,9.8569222225375,5.30138097827587,7.3823339496316,6.2821732282121,3.87516187087818,4.1794847265739,5.67815606018736,5.23341045917142,9.20271969865056,5.57892252692883,3.73041684098706,4.02773091847214,6.20947996067494,4.59447925950857,5.38430714028085,8.04731845332036,4.53512343037626,4.16565096572902,5.81568441557137,8.75403916597227,8.91052329880558,11.1522044697902,4.2252247522617,6.77446144713674,5.19331349556066,4.05338979278809,6.86911249011058,6.5929489161724,4.73133176286691,5.06848887589801,6.22501444904223,5.05567049723639,5.45992522415857,8.53665811501364,4.84022567092987,4.34064970241329,7.16507330673154,4.83154518028249,2.45786445363414,3.61310364020687,6.74296224923959,4.17817306668368,4.13856665197123,5.67931686611159,4.95811402058396,5.9500134533956,5.22196344277201,7.28871454295567,4.8990049809594,7.15034909221147,4.21022700733156,5.06003337224252,4.64753221771794,6.13732715623738,4.84276150212405,4.40795053959056,3.247269809752,5.84121096893226,8.31483238641504,3.95626966391843,14.7536441286398,3.90049024979153,3.70959636359868,4.52594352830219,4.09176525238804,3.48221223900785,4.40294847271465,6.30574678874035,8.66431244675824,3.68503815722487,5.00675943056454,5.76295968547677,5.23602254783907,6.42931219577018,3.88004530318208,6.61417287297434,4.1932507566524,7.20808062007956,3.56457920818812,4.87766791922331,5.09952945350175,5.26433803903824,6.57459878868369,5.91277247382701,3.93707298381585,4.20674333313181,6.37081397844041,5.90679937122041,3.84803666975692,5.73478682781152,3.86916360009551,7.16000928030569,4.71056768807427,5.52124109396403,4.78331921764395,4.92382047845476,4.25372675735371,9.65481052879988,5.69743983434241,4.09099496161604,4.02303518734181,5.27546147936414,7.28013137657908,3.74310866648695,4.19423099331549,3.71648358766333,4.74690845651762,5.34116627487459,6.34590602902443,6.13910891935127,5.59011310336348,5.72373917108269,4.59901894532537,4.10688358029088,5.75723657218267,7.32600814672982,4.58914719099134,9.67502201458965,4.3167583817902,8.01919005198931,4.92811305682802,4.65108449517384,3.60039676412,3.69692244400351,6.12134764064352,3.50919286581683
"hera_11",3.47396915602703,3.31751259669018,3.92664526504188,0,4.6267251911442,2.23061921726829,10.2636034544991,6.02806589770883,6.58469549354824,6.28260559987464,3.99326562753156,2.08169023332036,6.26572003838602,3.54400204930827,8.06487418413382,4.84309609198731,4.66887782853261,4.94854546031857,6.74534588598286,5.06146234754324,4.83066210734405,7.12610126816771,4.28941810998618,4.81376989413609,6.27715189179996,10.5679146198738,9.19706816907731,12.9057795937242,5.15229429784915,6.67454159652287,6.48515940945988,4.39972137361182,6.16583483090346,5.97067724105158,3.72107383697399,5.64867701456109,5.03199915166619,4.37900897579325,4.23420608477657,7.78560177407828,6.01189859203089,4.27908808105596,5.68831785709128,3.97216674299624,3.90853775571583,4.53043539890356,5.18881065022233,4.29670288958727,5.11305515996863,3.65435804001695,4.94370060116717,4.97471584419239,6.49822283047362,6.41072583755838,3.49577368581509,4.55718482363411,4.52643256844923,5.35533330188438,3.89301586691394,5.59960093807428,5.07318298530689,5.43151824114596,2.30654786946321,6.19859711004083,7.76134302988925,3.62151133879667,14.8392304819366,3.20636883769472,2.57923879838254,5.14402412339778,5.71151248670399,3.56095031854281,4.07812971260185,6.70627542229757,10.0690582537751,4.5425714677257,6.24472980607602,6.69776832964974,6.51818549865619,6.05849247413152,3.54900722100026,8.37420544161434,4.93480035641007,7.47025696899717,3.70164666451973,6.09974261310006,5.92023291243475,5.8706519221406,5.8173147115513,4.90910879104324,5.13819341147633,4.60220650954972,7.46226403367192,4.79569999854842,4.55608350444872,6.33581421435641,4.63383042052459,8.02164979578911,3.95985142816691,6.33048875981932,5.01478826434346,5.63962550955799,3.83305813115908,9.46596904957311,3.5279969571891,3.79698548827396,4.6233271921169,6.22436691037434,6.57255680073953,3.78285621235263,4.98718580163356,4.57132741167693,5.44043049098989,4.60421108280897,6.59337267295071,5.01268370312721,4.97867751762255,3.98403302312194,5.14792125220512,4.18587764414126,6.99961486240306,7.57378882717904,5.94460135520436,10.4247540221293,3.21268424656472,9.38353909513045,3.53794007336454,4.71739802967709,3.47048597558142,5.09913908634742,6.25287706751126,4.04872029361894
"jarjarbinks_11",6.13888179515978,4.82915109825847,4.09117809025521,4.6267251911442,0,5.52528674885165,8.23456850396382,3.97714171153894,4.23682248689702,5.32432188799873,3.6539210782273,3.41660638291225,4.94462244310061,4.96125139665555,7.84734508683433,6.80512725880702,5.12065964683497,4.9697959672572,4.96265851794755,4.6894229823621,5.50077779270311,7.06775621729979,5.85728598903609,4.78572659477072,5.3037440513912,7.98129285413821,6.81343213887976,10.1894623496865,5.4990846414419,4.95443624239883,5.00525642667317,4.9932156257408,4.14192063956605,4.43783690552188,4.47790743660439,4.68952555886076,3.94413962062671,3.87011232476929,3.93996933128786,6.19084720732293,6.28096903362335,5.56628494464343,4.50381465899749,4.32855151664634,3.40573991699972,5.18749281682326,4.29853051596061,4.2880802118766,4.6433435823714,4.11840213930929,4.61712568757313,7.05929632397002,4.87944089084989,7.76227709885986,4.618302953384,5.41034307484567,5.34983870051313,4.11904782034174,5.08467518990677,3.97006891570548,4.10086480271581,4.08741688147299,4.62362809313887,4.42643244971421,5.19583649188056,4.64806367774255,12.997029388821,3.73948683071735,4.22568425960623,4.69245479479538,4.55562842404722,3.64229554638052,4.63378883502356,5.61899202462477,7.45684727855978,4.90613571247233,4.05050249555772,4.09562014169764,4.88896086271429,4.50396271006697,4.28141735927711,6.18398192506333,4.42354053354372,5.68727258049116,4.71797910644083,4.2537814127582,3.80632309032464,4.82750724753599,4.36531571558613,3.99993924349866,3.86673013608077,5.37522195493637,4.79458357071878,4.68486074576282,4.7833218948181,4.62838964451279,4.38080477750246,5.03208936437021,3.77982324854883,5.04107775362966,4.63404627546046,4.16299527947008,5.52431047933471,6.84189983436842,5.44367103301545,5.93478002087807,5.42890464503055,5.47634925927848,4.38927282392823,4.26355444577033,3.43468327191066,4.53463380163774,4.87858111727713,3.20684584100077,5.02636708916004,5.13664618850683,4.76086848783595,5.89548441420127,4.56680638661098,2.69462410049724,5.0219886584556,4.63651537907255,3.8063849116414,8.02121533933922,4.45015255345008,6.26098646660599,6.39030706462296,3.61535732034196,5.87788305630145,4.21716371953867,5.25947639791069,4.77602193819948
"hera_14",2.46647395424262,3.23171304682356,4.00453086245124,2.23061921726829,5.52528674885165,0,10.707220264847,6.10976670896351,7.68534268844735,6.60024847571804,3.82983400081842,3.11899951500878,6.35249233201494,3.52012036500428,9.12415388271333,4.17527452539573,4.09376913172544,4.45080822711242,7.03093684577324,4.82129824654312,4.53560808661296,7.94707712420325,3.7283214477726,4.48423125791189,6.48797843153028,10.5323415488703,9.75380584875532,12.8901426651917,4.50338268922206,6.52716550563303,6.17311950641747,4.28125112295354,6.84868240335732,5.86692887103332,3.12104158332295,5.53756175807505,5.70078571723638,4.56285421055385,4.99801527852197,8.10940889858123,5.50640265329602,3.86202243103812,6.53946759659162,3.97879551454991,3.90356410873785,3.92587216795737,6.00751561469111,4.16092115065632,4.78592488038359,4.32852412659915,4.85026890057039,4.42947636871449,6.28019799711685,6.50722155446596,3.75297551666138,5.53483510237596,3.88013477527656,5.58141984496693,3.3517295258147,6.17293557773978,5.18597100690515,5.38517960690775,2.50214695530121,6.46154144670466,8.67171865725405,3.6975240733309,15.3566831050186,3.54873921148928,2.75432562541133,4.90032163968619,5.53361781294276,3.70258305463607,4.04688468694718,6.85754666154745,10.0110848640547,4.13619727936679,6.41537655679467,7.10593947129215,6.4320626947663,6.43707194645123,3.42935757108504,8.25203325155142,4.75441248172109,7.5467844536212,3.31618293378464,6.08521969305756,6.15715799894252,5.91626649732205,6.61325018620369,5.51970783100397,5.15307297856946,4.00160225814235,7.77055538747992,4.51035742762759,4.1342850397429,6.47067381009223,4.33996939428937,8.39240950776353,3.75760739216755,6.24129823715068,4.79347706288645,5.56531228089512,3.34482165930321,10.2898031820874,3.01593418861343,2.918651902358,3.94935698111601,5.86221491730219,7.32333034529792,3.81456191336341,5.00627641147409,4.33228028342472,5.36014512903513,5.39396435010757,6.80861165570765,4.72256176907845,5.40665269749129,3.27068871753009,5.03465063741731,4.67113091297052,6.92085717117139,8.10956130095534,6.00440328690574,10.6846133536035,3.01997941277821,9.61323828784687,2.89934179987724,4.95146465038438,2.49911035943305,4.89833053608435,6.19777767300993,3.66083889861674
"iris_14",11.004348841811,9.12848424692096,9.8569222225375,10.2636034544991,8.23456850396382,10.707220264847,0,7.17167298573238,10.3737995451757,4.45890089501244,8.25731223933995,9.38868460537893,5.55025307398713,9.48202022615531,13.2053795141448,10.109556596551,10.2514629346201,9.95547723811382,4.94812004955315,9.93119827778771,9.08916551800272,12.6886151071808,9.61136154213899,9.39946120241721,5.04317226300777,11.7014112789131,5.69607939514721,13.5937957751079,10.5666609345782,10.3929473086437,9.7707851200298,7.41425872702016,9.43435499304458,9.44554169161731,10.0095425753626,9.91236339085771,9.68944733799977,9.02160611301992,9.92427122129618,11.7004093565945,11.5151461771563,8.71242177147079,9.97498313943733,9.10013231398976,9.28860211207995,9.92035943102528,10.0596886233382,9.68785793798881,9.50020398985589,9.73481604919794,7.83890861757865,10.0232675187361,9.35555624936866,12.7190015018503,9.96219480114329,11.0725826133005,10.3303182247519,9.76593537993621,9.42071250667282,9.56116927320684,9.89412683372345,8.61879149268242,9.07497924699468,9.97538443773724,9.98653963459336,8.79791940813999,16.8355930309454,9.33192894272917,9.26483773885275,10.1242824950165,10.069774843134,8.71502010697625,10.4019301444871,5.72819473333852,10.7002582425607,10.3749949970976,8.34730312899053,7.56702888760063,10.01567044653,8.85864962970849,8.68124210588455,10.7812676079951,9.45906995745984,5.62210266005318,9.87535470305822,8.1230015281758,8.03858133387488,6.40493410652742,9.93893675588292,9.16337705180638,7.83226510357631,10.627690480974,6.7983608559489,8.87002141275834,9.24311546616614,9.54386384432038,8.98688361655821,7.06933941355839,8.57493210619738,9.90695941995188,9.54566760918701,8.28150082942035,10.8596489470759,11.3603476268628,10.8896240025043,10.9524157672754,10.5815885743186,9.92368595284989,8.99886055693153,9.6731836418253,8.68174762006734,8.19774493596006,10.2583428798793,8.46615189244411,6.9380864136748,10.5415301922782,10.739768065808,10.7271475801811,10.1175421451481,7.88151467099508,8.00008383895558,8.36628405846005,8.34460216989168,4.85885761547148,9.70896756637881,8.02484355414966,10.9282463263044,9.11480215712922,10.791650776859,9.01176005104482,8.80177639558175,9.03119324535569
"jarjarbinks_14",5.99334200329001,4.70241660224751,5.30138097827587,6.02806589770883,3.97714171153894,6.10976670896351,7.17167298573238,0,6.51495989464841,4.11409274150909,2.54475951311993,5.03636736890754,2.88231048522079,4.85887128290975,9.39866548259211,5.89212464756638,4.56148888864595,4.09404856902693,2.91536932170091,4.15601530148211,4.43714938772785,8.55224170174901,5.00231815107888,3.55075010401032,4.14861754875411,7.24992478673182,5.16440630049177,9.62054685489145,4.84631300621309,5.33988276169649,3.82808733317886,4.33669701794192,4.86044439740262,4.51044671619945,4.63117489468582,4.15992985116394,4.76393717191797,3.7469761293353,4.89169327232078,7.29391771035849,5.96216977681766,4.90225920854357,5.62113423017457,3.91598109175219,3.73310469349334,4.5412092826829,5.44030534605924,4.00919087946178,3.57590432926718,4.94090185710963,2.51825294375783,6.25758931978229,3.5345095398526,8.21262141947507,4.78690329099233,6.91458237595167,4.79467993998879,4.26000514473602,4.35238944185018,4.46425763375821,4.27519258696895,2.55814242377734,5.01322352598586,4.54858204866464,6.12139199116718,4.32255306764944,13.6406991056039,4.09770961470046,4.28876349380534,4.42773561535492,4.63833407981902,3.13008057557011,4.98327768435733,4.3703532175204,6.27206112270523,5.06039693121771,2.56260698809195,2.43500912985149,4.32943133064193,3.95656443166462,3.46500218009516,5.63468981676066,3.47659189709443,4.28792775568863,4.84635918737139,1.97845733441991,2.0700838928747,3.40976102382242,5.24035798838486,4.19609795703027,3.00221317879576,5.09228649722178,2.01968121056933,4.53888055235616,4.00410278445128,4.22060265560218,3.36040938718513,2.61885997875059,3.50860221016675,4.37339255272491,3.85221300646061,3.00276270263502,5.6439963553371,7.72096573396743,6.37178218690018,5.85142209516585,4.95978373211775,4.3199835705715,4.82879764701349,4.20015979166804,3.06641159009973,3.70288369074104,4.66388672485958,3.53312324849363,2.45699677916371,6.07272376104664,5.49232301971028,6.37349748439255,4.43963097876701,2.16565415544569,3.23060763333365,3.89312245468073,2.73914711891798,6.25192452365506,4.8916161497097,4.16841462078987,6.24245384081357,3.81287958410807,5.70536789560321,3.74780914495128,3.8567042158656,3.6737636509325
"kubo_14",8.34683768477782,7.65878817760333,7.3823339496316,6.58469549354824,4.23682248689702,7.68534268844735,10.3737995451757,6.51495989464841,0,8.0952305303678,6.39197991977075,5.60887013693517,7.59877826614989,6.94979660151858,6.17932081415178,9.34662514378345,7.10776931713869,7.02943494463794,7.50778291912992,6.3010689760901,8.02300574217823,6.51932485969713,8.47397263874608,7.1042177386899,8.13708721139994,8.33726485857341,8.58827651268292,9.92409528889357,7.39677765674356,4.44438929699249,6.53809959200454,7.9290084371872,3.35049655460638,4.6209610656275,5.82116836740408,6.06909356948879,3.59064168585714,5.76009157393656,4.01705111740568,3.55440795922518,7.55636415171161,8.36519433199874,2.98594253187751,6.28891317543932,6.21956109567892,7.52100471376778,3.14076820947998,6.1815960833556,6.76508427632284,4.80070504867839,7.44908895409122,9.60900621689031,6.78437424272744,8.19107241774096,5.95350182672151,4.33408512701582,7.40157788042575,5.30599760294207,7.578910077402,3.83669990830031,5.24096345675483,6.5018724010899,7.44755276059434,4.79708550888226,2.49092627951569,7.40578626896048,11.0341962332116,5.82620688637947,6.67727389016811,6.31198822838418,6.59421532844054,6.18493996555333,6.03713833274644,8.36300960288799,8.16657219306923,7.09747434409006,6.1480633797258,6.17798051850942,6.14326148817826,5.60827272444269,7.08737525642502,7.27888500534396,6.40388170126672,7.96315670434842,7.31981905525111,6.67763186607488,5.75225114206861,7.62305628029551,3.43256995457823,4.79301266587273,6.72685918857469,7.33466238939077,7.07488268514865,6.190635849456,7.37378736378515,5.82138925145415,6.98959311689738,6.6824675054472,5.98050914141364,6.463340168725,6.50302939908287,6.47550354350357,7.44420812839495,3.87821957048243,6.37670696276168,8.05899094015517,7.43145521896309,7.34576959619385,3.5880365636548,6.30619629430131,5.74221684228923,7.20584709154053,6.26918914359894,4.38670359980802,7.51297761807,5.36656762460678,4.7826105175991,7.17487356410507,5.98729662846941,5.37523791993665,7.20981730771994,5.12589331228168,6.49736645541529,9.73474452896096,6.68696209396697,7.71940585783727,8.51450548281503,5.37756013446016,8.17241403624265,6.71148635998794,7.29244157494571,7.59367397737424
"wolverine_14",6.83688353885751,5.08476787965797,6.2821732282121,6.28260559987464,5.32432188799873,6.60024847571804,4.45890089501244,4.11409274150909,8.0952305303678,0,4.38719799837831,5.59595136688377,2.52554558114178,5.54744968005735,10.6178673351628,6.19725774781954,6.43289226872452,6.1911972149794,2.43459704798383,6.34648242585288,5.2613678076886,9.78238417653386,5.6429375352697,5.6283502722425,2.25171920392811,9.88922500196739,5.20825501444451,12.2179537771695,6.81366895285759,7.69228945635723,6.64338625973338,3.62997175714709,6.78583951603575,6.64854808339777,6.25253621079892,6.5792374740893,6.59827667359705,5.40912149613481,6.5484023658906,9.32755924708953,7.97479741318533,4.87176219442752,7.21363279765701,5.28456167786041,5.54966342914982,6.07956628362715,7.07546646526524,5.93048170810036,5.84327116134892,6.13501600833006,4.01939025326568,6.2060395987306,6.23125207634394,9.30481313454008,6.14106617954327,7.86207278637174,6.41099325449765,6.41835399170453,5.31030599618075,6.5833907421523,6.47240707835555,5.1732556621526,4.96755960754721,7.00268255372015,8.08788265327969,4.91560422517659,15.4701272365126,5.38194441601785,5.12943703432259,6.52930938657772,6.75481391577196,4.78188196414033,6.58571396310867,3.32084060187118,8.92535985645438,6.57086327181162,5.39072495339411,4.96844814551929,6.94766161291471,5.97094892146465,4.49987271896383,8.28450729419249,5.79999450541205,3.91202168200649,5.85924221837986,4.93325881280665,4.96749507577596,3.18732397323103,7.1233097444133,5.95129947396005,4.38436073047173,6.72638646190372,4.68334956804504,5.60155031149274,5.42963633731406,6.55766302161601,5.16604263342344,5.37910339322051,4.86318276517442,6.77853241220249,5.92206408396906,4.99464144342572,6.80912641664851,9.7845504934477,7.23354950536187,6.8219875981919,6.66793386033138,6.62333948336048,6.6412191749453,5.80063236019394,5.2616941876086,4.45034323660304,6.82358500881905,5.18234856074046,4.10841499582507,7.40610584446039,7.34658276354518,7.12898035830319,6.59240891983902,4.27755839543332,5.32273855568029,6.32649969627082,5.17852645877615,5.68032605104464,5.82231357360458,6.78744242817575,6.74105562099815,5.67417311199548,6.61845869190859,5.48550304770729,5.67218646329161,4.97839331587705
