"","Hera_1","Wolverine_1","Hera_2","JarJarBinks_2","Lambchop_2","JarJarBinks_3","Goose_4","Korra_6","Hera_7","Iris_7","Korra_9","Hamlet_11","Hera_11","JarJarBinks_11","Hera_14","Iris_14","JarJarBinks_14","Kubo_14","Wolverine_14","JarJarBinks_15","Kubo_15","Iris_17","Kubo_17","Lambchop_17","Wolverine_17","Hamlet_18","Hera_18","Iris_18","JarJarBinks_18","Kubo_18","Lambchop_18","Wolverine_18","Ophelia_19","Wolverine_19","Goose_20","Hamlet_20","Hera_20","Iris_20","Korra_20","Ophelia_20","Hamlet_21","JarJarBinks_21","Korra_21","Kubo_21","Goose_22","Hamlet_22","Hera_22","Iris_22","Kubo_22","Hamlet_23","Iris_23","Korra_23","Hera_24","Kubo_24","Ophelia_24","Wolverine_24","Kubo_25","JarJarBinks_29","Korra_29","Kubo_30","Hamlet_31","JarJarBinks_32","Goose_37","Hera_37","Kubo_37","Lambchop_37","Ophelia_37","Wolverine_37","Hamlet_41","Hera_41","Goose_42","Lambchop_42","Ophelia_43","Goose_44","Iris_44","JarJarBinks_44","Lambchop_44","Hamlet_45","Hera_45","JarJarBinks_45","Korra_45","Ophelia_45","Goose_46","Hamlet_46","Iris_46","Lambchop_46","Hamlet_48","Hera_48","Iris_48","JarJarBinks_48","Korra_48","Kubo_48","Lambchop_48","Ophelia_48","Wolverine_48","Iris_49","JarJarBinks_49","Kubo_49","Ophelia_49","Wolverine_49","JarJarBinks_50","Korra_50","Kubo_50","Lambchop_50","Ophelia_50","Wolverine_50","Lambchop_51","Goose_52","JarJarBinks_52","Kubo_52","Hera_53","Kubo_53","Iris_55","Lambchop_55","Ophelia_55","Ophelia_57","Wolverine_57","Goose_58","Wolverine_58","Goose_59","Hamlet_59","Iris_59","Ophelia_59","Iris_60","Wolverine_60","Hamlet_67","Hera_67","JarJarBinks_68"
"Hera_1",0,0.0816291053579188,0.824673123486683,0.37495197580279,0.915798345081214,0.244596057335914,0.694007411007168,0.427200201696411,0.0381541455278338,0.347346405228758,0.311107714338581,0.193313685081363,0.11315900992581,0.320596391110397,0.115456759541008,0.324739838474778,0.338373478030704,0.490495245542956,0.12581603087392,0.144609477471404,0.0695293687514971,0.191373059929761,0.0722278995243682,0.383303117288613,0.208576228699432,0.293427575288306,0.335577982303401,0.242688572921065,0.375855123482553,0.0679817846602865,0.260253174671879,0.113890054553084,0.264722897142196,0.101182412759515,0.32846909700956,0.513100660388782,0.527348322770758,0.102006729442521,0.458793185127999,0.386048310424288,0.18088893642378,0.445260587244193,0.347495676466676,0.217219546926557,0.303283838751282,0.613243803251627,0.45051880168513,0.133356704645048,0.152453681988743,0.269119684802752,0.196001648804617,0.332412961376114,0.351880289989643,0.178798042717545,0.125020027446309,0.288875901779128,0.499569049951029,0.157193884413624,0.184448305238233,0.450627757041059,0.0728495376856263,0.454032426351174,0.43338926017228,0.376156080919001,0.106550822234916,0.543746860873933,0.569252268727787,0.0766349773097546,0.204527893679493,0.0499952694392259,0.407919173909814,0.441653520248633,0.166235729946322,0.302093207962901,0.120968744560758,0.738585019815939,0.30138900724329,0.482691337578405,0.475116676256496,0.560444564025084,0.376968801423918,0.0985109619437041,0.689460532774084,0.36278391706562,0.227590943914617,0.147186878216753,0.419967326193502,0.447325365353151,0.17749580639099,0.452864534294604,0.295322384816921,0.306419859986767,0.276744048673874,0.463594405348964,0.11137759080514,0.187359368739019,0.506318676050396,0.242321203205762,0.522149981462559,0.139987052069179,0.497640618187103,0.327159271850928,0.364201631999455,0.1434160890011,0.677698051091771,0.0922225074254703,0.0872567211841368,0.266240016210466,0.420191434103903,0.453020708540134,0.234686731486458,0.365712537691736,0.167377057716483,0.365470457980388,0.303966035334209,0.261965617711275,0.237937946415968,0.370620849326753,0.158508877090826,0.421107510215584,0.250767235106147,0.449165703553886,0.550574594609733,0.432817759479233,0.0767978627566712,0.639070664528001,0.111488060842172,0.355713341289398
"Wolverine_1",0.0816291053579188,0,0.826286339349572,0.39048916360926,0.912235097149402,0.309438790692138,0.691188302860473,0.450499457639192,0.116585446964174,0.38151006869665,0.351835469413717,0.240333565539677,0.0629433559790911,0.350519756594663,0.0667871336795836,0.309730205016369,0.369477851423087,0.50757844120019,0.121210087792876,0.187778202984954,0.0615262339726731,0.223332552632264,0.0602098221073437,0.39041159853384,0.150806866995714,0.355499160582516,0.39524952015355,0.267758485905546,0.426345216555006,0.101420110499901,0.291271388081083,0.048202313621811,0.314613644196047,0.105644669935143,0.389107763615295,0.537588557791,0.559694536067689,0.0309700652712132,0.48517341177587,0.408829343290138,0.239876128168287,0.488664262372801,0.388028444872992,0.260407421642964,0.353048743929492,0.627338163013348,0.510311250217353,0.0646531536928322,0.200598963229567,0.319201052361008,0.253051331621317,0.372169920295714,0.397461439588689,0.229599648510831,0.168641726858469,0.228784522894725,0.531524926686217,0.216052167493746,0.221642433133399,0.485780311719857,0.115190855678865,0.487721586046701,0.477555952770574,0.409675845576768,0.0503213248989043,0.573973898916323,0.568115264797508,0.0218268790863867,0.257766251339009,0.10502960423808,0.459505342698312,0.481573498964803,0.210423776822848,0.363026649893107,0.148663928373639,0.744839354492711,0.361637884553171,0.499247058423161,0.491370616642207,0.592136376134177,0.41324173151751,0.146504910456384,0.704622013317665,0.409676375404531,0.253526798789417,0.201961298654129,0.449794547351944,0.470076828085762,0.209590962362389,0.489527803540465,0.337769125722753,0.333664459979391,0.345711908015789,0.480489077996235,0.143267326132915,0.237261683819808,0.537415432045902,0.282903628805424,0.53726140269618,0.182469827952352,0.536138173079416,0.372397229929815,0.38936540445649,0.211748403014837,0.669947318985585,0.0743773494906361,0.164103647187719,0.334988313295345,0.468886638175934,0.477005628749923,0.290912047783084,0.38860912121427,0.205358419157438,0.40709534368071,0.338428315215402,0.296407655123983,0.272690710949663,0.424026631702089,0.0996131012651482,0.471676854646812,0.287349536370443,0.469584834615509,0.560918098582716,0.444414580453591,0.0451764678748321,0.643408678580506,0.0914154898308701,0.393139923535661
"Hera_2",0.824673123486683,0.826286339349572,0,0.785778157925431,0.383990907614873,0.724595203202631,0.811847432346048,0.632567015799751,0.810208483105679,0.665107884157847,0.72579621657777,0.769582198394512,0.848132428679751,0.717704250184009,0.850341871119003,0.865701655119636,0.699282357655459,0.701525576933719,0.834974093264249,0.766704031102345,0.824036095159967,0.780589595683033,0.826654562745861,0.844457366845427,0.869564859548481,0.69714688980744,0.661498818982177,0.775819288706899,0.648968885672938,0.816714855490669,0.825395882583542,0.839628630376131,0.71044211751018,0.829845491883434,0.679717132754742,0.615683999323133,0.512719801800714,0.832967254408061,0.663527254542424,0.71655196145905,0.754899543941822,0.611621103601332,0.707763734846531,0.751798839458414,0.715840034933227,0.699187153447145,0.635075239398086,0.844421621210392,0.773213728106282,0.701546353430972,0.739818478007913,0.735185370240831,0.651032384264291,0.777638401070413,0.787284518882399,0.887937797702438,0.555752506508614,0.77336793064811,0.822033388298449,0.610653897950023,0.80561117467582,0.637128321085359,0.615265524783133,0.644954148143376,0.837063027681143,0.527059244248421,0.670698978569998,0.825320836031293,0.745057232049948,0.800024396194194,0.628483714683168,0.610987081399724,0.750739332488382,0.710248732851914,0.825410544511669,0.37429935644592,0.704572007165667,0.578335764928716,0.61887026691496,0.485704960835508,0.699966110629966,0.785695809622348,0.332346723044397,0.64156880124086,0.805919127116065,0.774438446308773,0.62558276377133,0.608049491573634,0.786680742047195,0.658385502471169,0.732490962532518,0.706538113889726,0.717991201508313,0.654923705494872,0.809843787884036,0.748565336009282,0.583237597911227,0.71876658619686,0.629717668692396,0.779774437098527,0.582381553841606,0.687712936582255,0.679777466542173,0.786252069387461,0.633845104060048,0.841076696165191,0.802885931767153,0.715489627821842,0.640332301677797,0.680572484567294,0.729580340797071,0.658330063402243,0.758208039275851,0.669274210416231,0.715421002838222,0.757371376625662,0.792257894041484,0.696014070392867,0.855755843775189,0.619386569783249,0.726147532845749,0.630948657223289,0.598978723404256,0.787258657480011,0.827866176640937,0.539731102815281,0.844776559554278,0.679114087046099
"JarJarBinks_2",0.37495197580279,0.39048916360926,0.785778157925431,0,0.890195540308747,0.261082644557166,0.636984294188929,0.330076405260318,0.349772124836587,0.291191349610751,0.20016152914255,0.311980545465739,0.414333830950119,0.261241574072517,0.43284757778653,0.299092634196349,0.219463186066049,0.440182632486974,0.284090556000919,0.26532045118061,0.359129509598501,0.215611767738135,0.356727132583007,0.415274509676115,0.470015050148853,0.302745297407219,0.314010473550086,0.173657955476137,0.336215535259255,0.322990679454275,0.322725514039355,0.415949384345584,0.254687838013239,0.297861817075027,0.316483557478876,0.480907342725953,0.478917302866906,0.374257698348633,0.338860790979189,0.332490710078617,0.266831923864787,0.388198664790588,0.279400879522794,0.232541419692927,0.270267228767562,0.570377184912603,0.434685450070541,0.406093667968113,0.258672935860348,0.271692272715349,0.274953402642588,0.2876392009884,0.315285219627089,0.250837080987113,0.265168409163312,0.515229911910956,0.433350920207319,0.267889550960003,0.325382901698692,0.38725348964284,0.335114667626557,0.351243534194804,0.379792592592593,0.304275578790142,0.398438568356145,0.471698915133936,0.480518069999186,0.373549404254219,0.251736125113927,0.333604607926363,0.370881458372046,0.396546573459999,0.263551283971837,0.289012681808412,0.257870051662796,0.627419011838095,0.291735544574804,0.390400096360388,0.333653679820094,0.517396405583518,0.23725488471114,0.297779905277893,0.637441067844717,0.32580165961755,0.168898784038363,0.283961946713163,0.328623392494009,0.351235084577502,0.223562943993518,0.367715540808054,0.227372552294268,0.228722858608309,0.279765800505899,0.276340885846179,0.316328055989672,0.253082398359271,0.412828631255248,0.239416966477254,0.312639087018546,0.264493879786273,0.424494722199493,0.274984649835663,0.262090831956415,0.296980510990448,0.600371213715773,0.407784359215875,0.32177154362617,0.277854962169816,0.346875301844876,0.329420317169705,0.252400630511652,0.291416616197765,0.251093057149059,0.322745854365259,0.23438816432447,0.16663560111836,0.32548973555381,0.319421857584008,0.453035060948666,0.382803064800333,0.218173252555975,0.315083321464179,0.368324777246711,0.115973140779611,0.371275350763256,0.432088497047326,0.40451692560963,0.278756439353003
"Lambchop_2",0.915798345081214,0.912235097149402,0.383990907614873,0.890195540308747,0,0.861107885263036,0.898101410101931,0.804198548165587,0.908461036843821,0.820635063416389,0.85353301616098,0.884637244811748,0.92660984361666,0.852326676888404,0.926431884978136,0.932716398268983,0.842059509226696,0.84551591514593,0.916978932467316,0.879285077580867,0.910068359817104,0.887526427061311,0.910158197724492,0.926524713798632,0.932720773293065,0.843512040082107,0.821058606499219,0.885179586842294,0.816606570512821,0.904248032205732,0.91611070082988,0.917599038620918,0.852681388012618,0.91410633325795,0.830002123793568,0.784514145473179,0.729330093717459,0.916008508666625,0.818414790408201,0.852466934165552,0.869902336016893,0.794593371790522,0.842808561712342,0.869201319256841,0.846114378182106,0.843576875448087,0.822577645527246,0.920926359202125,0.880029017924614,0.841182648032959,0.860068015034902,0.858413746098934,0.808925746608504,0.883041802549659,0.890898172537566,0.942501011034722,0.750518574391854,0.887283600881335,0.910070435941367,0.784864562971238,0.899392081993569,0.80990059343466,0.784040653756353,0.810999408633944,0.918902877135985,0.73096897635643,0.825467770912756,0.911097765766968,0.868849132537455,0.897853060804201,0.793829866866278,0.779913989375158,0.873459379234691,0.853837773172972,0.911951074117413,0.597918876597464,0.84622248661511,0.770564388602973,0.796016220765641,0.712128111718275,0.838815385245566,0.890760214700405,0.596529284164859,0.807306204397434,0.901466781708369,0.878942338324307,0.799889718782896,0.789082082266959,0.891318862499829,0.8247690181148,0.857257330176653,0.847012563536972,0.855623068787457,0.817049720721546,0.902897054357728,0.866431332997142,0.781253675173468,0.852547164581756,0.801662324773601,0.886256598511689,0.780578926586277,0.829771474631288,0.830348047538201,0.894441290639336,0.799379993447086,0.920187692835105,0.904939205305718,0.854318936877077,0.816259532118393,0.828202155524068,0.86028179741051,0.818865701402579,0.87566834499852,0.81779329994026,0.852805170204468,0.874927638269576,0.889022716450519,0.845233024725952,0.923956982686294,0.790949050396705,0.857621201866562,0.803360513960959,0.782555582702175,0.89149185100536,0.911440009705205,0.745173745173745,0.925964327865959,0.833430754908965
"JarJarBinks_3",0.244596057335914,0.309438790692138,0.724595203202631,0.261082644557166,0.861107885263036,0,0.679048072346502,0.214874662370279,0.209989423765822,0.135567057114319,0.112610721417234,0.153648779141951,0.33667856661249,0.160388262128077,0.338849292574688,0.420948458185092,0.142960212201592,0.395961820066911,0.320253671944341,0.151650352834054,0.28171404327535,0.185904037142409,0.278480436760692,0.348914605551773,0.416471348904873,0.0953532037372249,0.117041830582649,0.175957772256656,0.155434834633609,0.249938904699214,0.243825236587953,0.338560543363489,0.0719615074823011,0.309820872559435,0.112994547335868,0.382593074397572,0.337851641222428,0.324232672910143,0.27739867185711,0.238293593794887,0.105110693320032,0.236582278481013,0.173413368081516,0.0894174449135833,0.135913476831725,0.530630680867674,0.25726633112862,0.352045618114377,0.135589515673667,0.0728701477155617,0.0756537294233514,0.189978871113795,0.138991072892992,0.143785554835458,0.187388265886559,0.482680607112263,0.305908235481221,0.119355079495409,0.237742075128031,0.250132165244317,0.227485152370753,0.255333660392711,0.224172611536588,0.166323288053916,0.324560210211285,0.360967848129046,0.472882457044288,0.304825727228483,0.0777044777862106,0.216784254252934,0.192344710150293,0.24315453271559,0.120616526546997,0.0753479938527536,0.291725648552398,0.608721012722085,0.0736902451931559,0.29224530395195,0.283867463335144,0.384694519060411,0.179814410244209,0.183426475125999,0.540461601955618,0.149648429176827,0.247904076431079,0.13369540413491,0.218019010223382,0.25074506052467,0.190155949583422,0.286651820956017,0.118279788119254,0.0928986854058118,0.0449938491350687,0.283188273018782,0.256928731909083,0.0933421251672712,0.302570574902122,0.0472507800112526,0.354475167081641,0.167850276956029,0.287373137057694,0.103072404203755,0.148155493851646,0.134956301177249,0.605919844442044,0.320046722149219,0.165243077799132,0.0461240141182623,0.202755068573025,0.308643891192055,0.0525604226465328,0.154758513826066,0.13486784120534,0.162853668051126,0.117343536821805,0.145763405268198,0.201776804186443,0.171851096379398,0.381110123616385,0.2107155834555,0.075163857208715,0.257912634057023,0.383793321983771,0.301463181437913,0.29464146110834,0.49407135711904,0.299363341896571,0.131664198960224
"Goose_4",0.694007411007168,0.691188302860473,0.811847432346048,0.636984294188929,0.898101410101931,0.679048072346502,0,0.67374681393373,0.685114022930578,0.666578097535053,0.664497267301658,0.676814395314096,0.690012944339341,0.607410921063646,0.704585029959943,0.67108133103003,0.64637781495798,0.352132036203476,0.672719730221604,0.641357162570145,0.659376322844645,0.640741872697733,0.683636004179965,0.434241113568802,0.738893415476239,0.670466405244653,0.676666736353563,0.633631531392197,0.669524217745392,0.688665363582456,0.516968673794785,0.704133091413629,0.659609621148082,0.669194422980929,0.677446977370746,0.559289433248953,0.682020585444194,0.689159127984576,0.529725609756098,0.547679450828235,0.62240350877193,0.66822914319196,0.549035540851665,0.633682433323661,0.577293432508794,0.463852816030097,0.689652756696168,0.703913077302077,0.646641572563781,0.662954324586978,0.663133615245208,0.494566512122267,0.67099867516245,0.612756942835392,0.662721566460069,0.764093903761154,0.679913617051244,0.637422599295269,0.519545464862043,0.651680606318811,0.700571428571429,0.589202858949218,0.658488233525265,0.665081173752601,0.69791924613665,0.645211247156754,0.344111647446126,0.684319239653043,0.6538987931249,0.678278250785804,0.677894041193964,0.676307595463181,0.639444579274001,0.66886571186187,0.669820101410016,0.729082685396483,0.685461713056982,0.660636306924517,0.64921754344281,0.682276512491221,0.623383230603659,0.674708897607897,0.726995298710583,0.668414238108378,0.648928736042345,0.682740584897278,0.663193327758839,0.646842307060306,0.652954493464697,0.533042347893174,0.592682881784771,0.659776912214862,0.685172973770976,0.647752091317427,0.613526000486335,0.659407835285363,0.662593253695822,0.658167679041515,0.634364760003842,0.63219989487729,0.679979607679563,0.666723740268112,0.664232269362413,0.683892679717614,0.325496179924996,0.64872416989259,0.68658915998035,0.675628299062476,0.681543190433262,0.490906544486905,0.653459737120411,0.652881036127034,0.648734419534607,0.6542009782676,0.587936324383807,0.649903238731788,0.568060519609571,0.616605267723205,0.68538970885564,0.671360139352592,0.630786086003835,0.662838025017581,0.584021458418773,0.644164236740485,0.66199490479463,0.664907994287266,0.721527599397402,0.650574943509917
"Korra_6",0.427200201696411,0.450499457639192,0.632567015799751,0.330076405260318,0.804198548165587,0.214874662370279,0.67374681393373,0,0.395847828948605,0.112207630740539,0.189096986111912,0.330982676682508,0.483889329036129,0.19255516292775,0.491874813070853,0.522661925189538,0.149712092130518,0.349002624989415,0.435234206399727,0.300490220852074,0.428382685669931,0.319047986421848,0.41934044135879,0.461770524233432,0.539180709393901,0.18634773807541,0.130404648931066,0.302716928706304,0.0933381029690983,0.389398159726115,0.401049388744374,0.474109256308307,0.192245944456425,0.426662951315633,0.150140436351051,0.284611528822055,0.196309051920203,0.443026278698281,0.171013734466972,0.199750513987387,0.293845461751033,0.114579356922625,0.179945851866177,0.242289139799964,0.21356988731719,0.466683592510314,0.17234801870539,0.47647701588157,0.290258007117438,0.192555493423452,0.271643946917035,0.228497175141243,0.114196701939088,0.312795640979582,0.318090494920626,0.59206391851324,0.138746050430581,0.301518393120495,0.412036829506639,0.104177606628158,0.375910005161887,0.135726373429826,0.0965857326719788,0.0751123018888046,0.458172528129586,0.226432740993969,0.403224983415829,0.436986915583092,0.254930129293457,0.37956138285735,0.0739251910137986,0.110694787992331,0.284924103278654,0.167464836532298,0.407696299419453,0.451154292674572,0.164432305109379,0.11428021384039,0.099881870613578,0.245896646248604,0.144118079733242,0.327837546559776,0.41172180855147,0.102054682828722,0.359267975692859,0.304758526326458,0.055145641759815,0.0863872492816397,0.314891411881095,0.211089033967263,0.200556721730401,0.151800756353012,0.190065088245829,0.117597801910245,0.391228024437087,0.260310507827746,0.137781239701609,0.206999366833592,0.189579882547809,0.306084812718996,0.134233808950951,0.130872611222012,0.0975634187263668,0.324244559500832,0.551219916324925,0.480133238163217,0.357096411893362,0.201888611475045,0.0926628494631183,0.222479955625032,0.231933009640419,0.0975428920771602,0.288171976428578,0.133319347563854,0.192336563001628,0.256080528858588,0.378038944578868,0.154185249822248,0.528982664167284,0.0920645975710618,0.209737659181929,0.125928758741259,0.228892114453243,0.350788691036404,0.432307829426588,0.318623702894593,0.464835298407682,0.116231931793709
"Hera_7",0.0381541455278338,0.116585446964174,0.810208483105679,0.349772124836587,0.908461036843821,0.209989423765822,0.685114022930578,0.395847828948605,0,0.314359449684677,0.279831433898844,0.165851680096727,0.146076799783836,0.291493680614146,0.14848464427277,0.321348461066364,0.307955797301019,0.470142598637217,0.143433343643675,0.111219045739829,0.0981329660763704,0.161388140161725,0.0979833833911924,0.377238050755098,0.24096919432576,0.261396942778554,0.301946968292231,0.212473064135127,0.343897492275907,0.0766769942134375,0.244801297871024,0.148877894710868,0.231027188773668,0.127855235835064,0.297077485989533,0.494101717369493,0.500042378268424,0.135343216643827,0.430299591881555,0.362532451218491,0.148802637209376,0.414673773057796,0.316419770178596,0.184656315768574,0.272683480714311,0.600437248559678,0.422710547833197,0.166660658712135,0.118563274228808,0.23709315863555,0.162390488110138,0.306860514950714,0.321323392357875,0.145642598355357,0.0916319166864724,0.319764763538349,0.471456733336071,0.123669821403677,0.170551280364057,0.420365329230284,0.0868355441684917,0.424423067810264,0.401998372277733,0.344218519651748,0.13901900241939,0.517048689454484,0.553623449019961,0.111545560364509,0.169473042753135,0.0446290221260558,0.375514643051348,0.412386930947556,0.132825360989606,0.269056580270311,0.128800491790682,0.720128843338214,0.266800419011772,0.454438565549677,0.445828203880252,0.535102795605352,0.346176707108143,0.0633431931318087,0.667883211678832,0.331234730313851,0.198434986503804,0.112116626234819,0.389396639993932,0.418007518433692,0.145163959789015,0.424575200112344,0.263561516499569,0.273300315173345,0.243402841852741,0.435961267412275,0.0917155162505157,0.152876835001759,0.476875188271915,0.20768273223222,0.496633076131202,0.107839745618619,0.468370879483457,0.294390972452705,0.331966849456069,0.108332377346947,0.666600161512518,0.125898239387876,0.0528831122426192,0.23139144349294,0.38925601603637,0.425960269624452,0.201544480008129,0.332591991687251,0.13342429217831,0.335472043996334,0.271827506803433,0.23093912412254,0.214075047452183,0.340012887182699,0.193434467870426,0.389784866979195,0.21736058624429,0.419640162945081,0.525694478347898,0.409622961663455,0.109586498646409,0.617445855732224,0.131550144972062,0.322942855353452
"Iris_7",0.347346405228758,0.38151006869665,0.665107884157847,0.291191349610751,0.820635063416389,0.135567057114319,0.666578097535053,0.112207630740539,0.314359449684677,0,0.141868512110727,0.250716487585806,0.423914913350137,0.132812931291473,0.427484730291075,0.481949400249063,0.100744382667831,0.354693778297571,0.393736321787035,0.236555682227874,0.374200682725131,0.260811263828361,0.369901028215781,0.394570121268358,0.491158534601142,0.0851061226986359,0.0396087398373983,0.247500070819523,0.0726425223243512,0.343835925551386,0.341024164223882,0.413534286960577,0.112852520709516,0.37902658220995,0.0491911438178011,0.305820422487316,0.244574546346248,0.387838660578387,0.204686681140975,0.160518444666002,0.206194489665547,0.151694938859642,0.114384227333734,0.189108757427021,0.1219808981541,0.482750676027987,0.178689956331878,0.416179919304327,0.23468870609333,0.103427414663657,0.176994410018633,0.16031759805623,0.0379733879222108,0.247415734662843,0.281043487772198,0.549665542278886,0.200246132208157,0.232811218468063,0.344562755460675,0.161997563946407,0.319713236941424,0.1810147299509,0.139656521560067,0.0575127361426956,0.401227438458229,0.269260037135117,0.415740740740741,0.37540460758011,0.186406629279317,0.319828266012442,0.109230269216185,0.13790182600847,0.21250482596062,0.106295571117971,0.36555296636856,0.521045612163243,0.109908270064427,0.181987952653084,0.180271524316893,0.296098104793757,0.117963032463877,0.278761304466977,0.45168458781362,0.0536490683229813,0.315119760479042,0.233115468409586,0.108991825613079,0.139536447894107,0.266154952789387,0.215551979401352,0.14496212287078,0.0908741941675228,0.121747244829256,0.181922568083672,0.332047860023745,0.174839462930531,0.220610361958836,0.125434809015316,0.25817338389169,0.255427805732812,0.215553408976226,0.0526712087538407,0.0656549941358099,0.252078925355508,0.552256454049792,0.4100106332157,0.285567617924977,0.107260218917705,0.129454361513784,0.233400790209116,0.143078756267002,0.0427573196311328,0.206493751801887,0.0657328664332165,0.12776208672537,0.215748408119339,0.292266320474777,0.10817180154725,0.46250512998316,0.128313891834571,0.146872029724358,0.14157174806262,0.291873080859775,0.315415120424944,0.373759942097852,0.400327544742317,0.404470601194364,0.0701085575282286
