"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage","PD"
"Buddy_11",104,146.5,19.3577262196177,155.558550724638,7.11155137421785,2.86751941271063,0.899159272605917,9.91662819023532,19.0107040636758,0.617415604108767,0.992218763895064,9.234044932
"Joans_11",99,139.071428571429,18.4696982060165,144.073261502753,6.16943326226834,2.77132290853113,0.888418862515352,8.96208823948928,17.9067921906556,0.603101333352592,0.992429303050546,9.224333812
"Padme_11",112,194,36.8662574818987,168.767773439794,6.91246267795031,2.75151297119673,0.86382837932643,7.34367407139256,20.8200751678352,0.583133120564151,0.990878754171301,9.128925044
"Ginger_14",78,87.0666666666667,5.89371339354683,93.2652777777778,4.92992510945604,2.47058148269248,0.826865133794519,5.7758441261229,13.4043588714698,0.567075189316641,0.996221382529451,6.84245947
"Buddy_17",104,284.6,92.1966756138068,177.465236686391,7.08963715658374,3.03184333324545,0.916187263332531,11.9313607902764,19.0125857450468,0.652796760454844,0.990435943060498,9.280991789
"Ivy_17",105,129.473684210526,11.5839355846632,141.043174683902,6.22354419305559,2.92428123484662,0.899463026050835,9.94658940605908,19.2363763733608,0.628342532988628,0.993104982206406,9.012564529
"Padme_17",53,86,19.3242938842367,92.5580457261548,5.28083790549106,1.4470583132671,0.553602737719311,2.24015710779877,8.44321693024399,0.364471516144125,0.995095853767276,5.486195963
"Buddy_18",47,82,21.2033822307122,88.4545454545455,4.98522767039633,1.35163230971858,0.580038240403669,2.38116918302563,7.31779678522436,0.351059868229013,0.995331258337039,5.888350024
"Ginger_18",81,108.083333333333,14.1569111634644,121.036371793682,5.99185906291975,2.71021832938043,0.876630673506598,8.10574255711353,14.0307711409477,0.616736759031279,0.994218367800756,7.53408664
"Ivy_18",123,201.111111111111,36.6040497498954,166.758111545381,6.52358595426659,3.42462411928812,0.942213045430486,17.3049437792583,23.3738241461428,0.711656883108563,0.991529201961659,10.056941041
"Franc_19",83,85.8125,2.60741212243652,88.4356858966639,4.55235558376708,2.89455342208502,0.903000296296296,10.3093098413435,14.4487911780925,0.655048162854726,0.997777777777778,8.575732288
"Ivy_19",127,152.071428571429,12.7848087534172,149.086584763008,6.11169567993697,3.33993629655531,0.915547656303438,11.8409976115407,24.3269780346589,0.689473019300131,0.993969175787358,10.028275639
"Ginger_2",66,116.6,30.408627826855,99.611915174233,5.24238782082923,2.16964778119327,0.810697755215359,5.28255753722121,10.965574308516,0.51785837134252,0.994885479208361,6.669236228
"Ginger_20",97,116.117647058824,9.89046712758756,124.609258937115,5.81191544078797,2.61277537267445,0.830564982529145,5.90196769786396,17.4650384039603,0.571134523022747,0.994213220565324,8.987646427
"Buddy_21",92,209.166666666667,59.2093730688407,163.466729678297,6.75164830309744,2.77292668116756,0.900715863251581,10.0721024803181,16.3747969269097,0.613236694710127,0.991544281263907,9.269567122
