"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage","PD"
"hera_1",90,117,13.815720993256,123.250386518119,5.91183599164821,2.60405379816629,0.842869827160494,6.36415006697286,15.938759669697,0.578703098341304,0.994,8.479694692
"wolverine_1",88,93.6875,4.18843117287874,96.6720964836714,4.70245651439687,2.63914418516994,0.823316345679012,5.65983312855452,15.5099088986363,0.589445086337,0.996888888888889,8.330686373
"hamlet_11",87,102.833333333333,9.36755228375924,105.126938581318,5.1954220534455,2.44685938168904,0.822815630511554,5.64383869122953,15.2971429288677,0.547897385409306,0.995554567681707,8.43786581
"hera_11",118,142.473684210526,11.5840702263954,149.021296392918,6.14271332192777,2.92285336025707,0.85790334785527,7.03746347930471,22.1976296163329,0.612669583159554,0.993104982206406,9.019230505
"jarjarbinks_11",115,150.769230769231,17.2380771390964,146.160870969716,5.93727844998181,3.12209009939655,0.91240126287045,11.4156896864974,21.503623113728,0.657984142857172,0.993108048021343,9.981819773
"hera_14",111,229.25,54.2883844189779,178.548781873713,6.82153247718505,2.60745681459607,0.824024748116894,5.68261723906647,20.58914634173,0.553655397277097,0.990217874610938,9.733891466
"iris_14",106,142.111111111111,19.3239526493527,130.882974457849,5.75983257331539,3.10025073154172,0.907051026680303,10.758591131077,19.4588111082586,0.664799232707042,0.994219653179191,9.427224467
"jarjarbinks_14",118,137.117647058824,9.89070512119439,141.373517622412,5.91086559402405,3.27148548653872,0.921019074106068,12.6612848441782,22.1942201947557,0.685747590557851,0.994220937986219,9.92699104
"kubo_14",112,136.473684210526,11.5840112716511,145.44608446281,6.26836373299096,2.81358169593069,0.888178074074074,8.94278999149441,20.8148212910284,0.596287457658847,0.993111111111111,9.972200133
"wolverine_14",153,206.260869565217,20.0691456294884,217.454371211128,7.79497572845966,3.23161986964487,0.896560631592486,9.66749909048511,30.6334824767043,0.642413229254273,0.988866622133155,11.593719754
"jarjarbinks_15",113,140,13.8162141965618,137.404974927294,5.81143864885239,3.07645644360857,0.898518217541218,9.85398537324822,21.0463266765269,0.650773019177966,0.993995997331554,10.111274916
"kubo_15",107,132.071428571429,12.7845131362433,141.818463636364,6.32465136815568,2.99889646606083,0.881102419753086,8.41060009735529,19.6817701932591,0.641773232510487,0.994,9.343590427
"iris_17",106,142.25,17.827047780291,140.783961305981,6.27913823800784,2.90654421445471,0.883963311295564,8.61796394886072,19.4597788669004,0.623261965214563,0.993328885923949,9.259516554
"kubo_17",117,222.857142857143,51.5392944544788,169.450723536892,6.93018108719043,3.11763966135875,0.898357572487629,9.83841122722388,21.9642232022301,0.654667322958911,0.991329479768786,10.072606696
"wolverine_17",76,84.5,5.54969730370242,88.9395140272333,4.67573058672444,2.21051459147713,0.747827451991409,3.96553870711547,12.9915129480402,0.51042500606398,0.996220542463317,7.459308405
"hamlet_18",95,188,51.2625132622021,129.412449908047,5.77163695735985,2.62131204102945,0.842737377869241,6.35879007008119,17.0233210881243,0.575622069596208,0.993108048021343,8.926871495
"hera_18",93,147,29.0269207270005,125.716914023345,5.74619834220383,2.90040422799602,0.894000197530864,9.4339798443603,16.5866750419609,0.639898634851202,0.993777777777778,8.433803721
"iris_18",112,139.083333333333,14.157723773301,137.918435904327,5.97371221912684,3.14562549501346,0.909999081825205,11.1109977573546,20.8190236920071,0.666658100556052,0.994217081850534,10.109483321
"jarjarbinks_18",87,153.428571428571,34.5600725078485,135.656808212364,6.25647544936427,2.76709468649872,0.885669753722864,8.74659184741022,15.2978654508311,0.619604034158307,0.993108048021343,8.27313978
"kubo_18",115,217.5,47.9720689209015,168.030032949819,6.65767175658877,2.9622390691832,0.889293576440578,9.03289951791504,21.5047164035232,0.624295351133929,0.990882810762731,10.428128372
"wolverine_18",87,145,30.8204146497686,124.481650228863,5.80479347107386,2.36842938085681,0.792693009599673,4.82376401330664,15.2971429288677,0.530335447557378,0.993554123138475,8.524533117
"ophelia_19",96,119.1,13.1423843696095,113.629724111867,5.3209953651489,2.7554036175322,0.860982332743707,7.19333031359529,17.2417564227936,0.603679540198727,0.995108937305469,8.922875165
"wolverine_19",106,118.363636363636,7.95086536423672,116.962336145973,5.30797204863219,2.9994586017599,0.87850565865843,8.23083601226,19.4588111082586,0.64318597096013,0.996220542463317,9.400028486
"hera_2",110,147.058823529412,16.4318966127708,150.548540926511,6.49750936728483,2.63145424662761,0.870923097478529,7.74731946975299,20.3680794560665,0.559826664903852,0.991985752448798,9.621082188
