"","Hera_2","JarJarBinks_2","Lambchop_2","Goose_4","Buddy_16","Marshmallow_41","JarJarBinks_44","Hamlet_67","Grogu_70"
"Hera_2",0,0.0439130147478369,0.0548198794881143,0.0920583960750984,0.0529049401335403,0.0388919936521914,0.0318333256046539,0.0557843105494174,0.075556104065526
"JarJarBinks_2",0.0439130147478369,0,0.0325090099740602,0.11241567590061,0.0904359525468882,0.0140483806224347,0.0314150072095119,0.0330819449569861,0.0933706707204422
"Lambchop_2",0.0548198794881143,0.0325090099740602,0,0.106263312219597,0.100076721746754,0.0341220830380818,0.0301823389900161,0.0237458893421794,0.082412129326171
"Goose_4",0.0920583960750984,0.11241567590061,0.106263312219597,0,0.10167088723554,0.107831642162035,0.0990321377201062,0.123064896591133,0.0453991698657731
"Buddy_16",0.0529049401335403,0.0904359525468882,0.100076721746754,0.10167088723554,0,0.0851589249765765,0.0754652073216272,0.101356997038297,0.100467600479872
"Marshmallow_41",0.0388919936521914,0.0140483806224347,0.0341220830380818,0.107831642162035,0.0851589249765765,0,0.0238641783367324,0.0362232537161778,0.0891750186245776
"JarJarBinks_44",0.0318333256046539,0.0314150072095119,0.0301823389900161,0.0990321377201062,0.0754652073216272,0.0238641783367324,0,0.038650296578286,0.0789961094154094
"Hamlet_67",0.0557843105494174,0.0330819449569861,0.0237458893421794,0.123064896591133,0.101356997038297,0.0362232537161778,0.038650296578286,0,0.099752160044459
"Grogu_70",0.075556104065526,0.0933706707204422,0.082412129326171,0.0453991698657731,0.100467600479872,0.0891750186245776,0.0789961094154094,0.099752160044459,0
