"","Hera_2","JarJarBinks_2","Lambchop_2","Goose_4","Buddy_16","Marshmallow_41","JarJarBinks_44","Hamlet_67","Grogu_70"
"Hera_2",0,0.108196721311475,0.124579124579125,0.142857142857143,0.101010101010101,0.0526315789473684,0.115894039735099,0.12012987012987,0.102649006622517
"JarJarBinks_2",0.108196721311475,0,0.0967741935483871,0.0504731861198738,0.0426229508196721,0.0721311475409836,0.0262295081967213,0.0258064516129032,0.0131147540983607
"Lambchop_2",0.124579124579125,0.0967741935483871,0,0.0894568690095847,0.0957095709570957,0.149837133550489,0.0792079207920792,0.0716612377850163,0.0912052117263844
"Goose_4",0.142857142857143,0.0504731861198738,0.0894568690095847,0,0.0670926517571885,0.107936507936508,0.0511182108626198,0.0317460317460317,0.0507936507936508
"Buddy_16",0.101010101010101,0.0426229508196721,0.0957095709570957,0.0670926517571885,0,0.063973063973064,0.0168350168350168,0.0488599348534202,0.0299003322259136
"Marshmallow_41",0.0526315789473684,0.0721311475409836,0.149837133550489,0.107936507936508,0.063973063973064,0,0.0794701986754967,0.0781758957654723,0.0662251655629139
"JarJarBinks_44",0.115894039735099,0.0262295081967213,0.0792079207920792,0.0511182108626198,0.0168350168350168,0.0794701986754967,0,0.0325732899022801,0.0132890365448505
"Hamlet_67",0.12012987012987,0.0258064516129032,0.0716612377850163,0.0317460317460317,0.0488599348534202,0.0781758957654723,0.0325732899022801,0,0.0195439739413681
"Grogu_70",0.102649006622517,0.0131147540983607,0.0912052117263844,0.0507936507936508,0.0299003322259136,0.0662251655629139,0.0132890365448505,0.0195439739413681,0
