"Taxa"	"buddy_11"	"joans_11"	"padme_11"	"ginger_14"	"buddy_16"	"buddy_17"	"ivy_17"	"lambchop_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"lambchop_18"	"franc_19"	"ivy_19"	"ginger_2"	"lambchop_2"	"ginger_20"	"goose_20"	"buddy_21"	"joans_21"	"franc_22"	"goose_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"goose_24"	"grogu_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"lambchop_25"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"joans_36"	"franc_37"	"goose_37"	"grogu_37"	"lambchop_37"	"goose_4"	"ginger_41"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"goose_42"	"grogu_42"	"henry_42"	"ivy_42"	"lambchop_42"	"buddy_44"	"franc_44"	"ginger_44"	"goose_44"	"ivy_44"	"joans_44"	"lambchop_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"goose_46"	"ivy_46"	"joans_46"	"lambchop_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"henry_48"	"ivy_48"	"joans_48"	"lambchop_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"lambchop_50"	"charles_51"	"franc_51"	"joans_51"	"lambchop_51"	"buddy_52"	"charles_52"	"ginger_52"	"goose_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"lambchop_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ginger_58"	"goose_58"	"goose_59"	"henry_59"	"padme_6"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"ginger_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"
"chemoheterotrophy"	0.194836545149544	0.259876708657196	0.236886288476215	0.331023531110149	0.30841726618705	0.282194904332309	0.230876563512234	0.129343070663739	0.0841954655513978	0.291799913143038	0.339298328231693	0.29516975473921	0.170110065793519	0.251673573477845	0.303889369057908	0.160118738935284	0.328509662048884	0.314406988188976	0.325825741910244	0.326532977860206	0.325298588490771	0.310180854381041	0.22376772980174	0.332085388242917	0.248509115692622	0.213139072847682	0.325183940675511	0.270650263620387	0.331966578988086	0.303396184805381	0.246428262187202	0.232405593768505	0.307421850028767	0.329687795648061	0.178302865292364	0.25473393227367	0.319776466935734	0.236242299794661	0.329360605572556	0.274684608915055	0.331317889408373	0.303128881528361	0.334292353657187	0.308984171806495	0.295512195121951	0.331394748614887	0.282816753007288	0.149049627184941	0.214751630707476	0.332711989589561	0.266984028117631	0.240519216085518	0.186298653532478	0.315066252249305	0.326423827731938	0.310555682947336	0.272716087357736	0.330975954738331	0.319855903682988	0.232618747372846	0.313327449249779	0.306458082631368	0.309712618156442	0.322932478776635	0.33008658008658	0.323845667299178	0.319297144650141	0.290721003134796	0.306051719541456	0.321428571428571	0.186235605353252	0.31946376628304	0.331187275137285	0.312765845717587	0.322797756516001	0.322448527783927	0.33202545068929	0.325064050490533	0.335113339145597	0.328513538404863	0.321719109746738	0.234326135517498	0.349618597893207	0.234871519704287	0.330359386780598	0.230824131995466	0.315527298944747	0.33140350877193	0.3159513490843	0.317003099720269	0.306508205998868	0.325887238862321	0.237794925063066	0.172426428489637	0.319409704852426	0.327339365479327	0.311371578334304	0.299967234600262	0.31496062992126	0.299850414759077	0.156558562280521	0.221755368814192	0.24929714532872	0.316540112248267	0.32581696467894	0.331855848911158	0.322600243013366	0.315232612416368	0.325270295033901	0.273327415954732	0.31181240963098	0.302792258801685	0.335900361285415	0.321143799835029	0.295014695280874	0.326580991795542	0.326536916898363	0.330188679245283	0.242699724517906	0.306232012397609	0.332296508580016	0.313301456205173	0.32310323103231	0.315479655863898	0.29605343047966	0.192366573404424	0.312876672056446	0.330092118730809	0.322200223809934	0.326097466640882	0.221327729600142	0.325486607885543	0.263082778306375	0.312503170174994	0.318803198349239	0.151379061055491	0.274303872461895	0.183711980136561	0.321421381115361	0.294952285283777	0.221315540327307	0.261186960156032	0.141703829001999	0.145503476996818	0.210991879350348	0.149248608761737	0.135653572249024	0.300886885722594	0.178610237346297	0.215178632420247
"fermentation"	0.186776318481241	0.251192709729295	0.232154668023404	0.290313266926519	0.212302158273381	0.261227322296025	0.220561120247172	0.128747254992084	0.0841954655513978	0.281850842907339	0.274154304999608	0.255114062332655	0.161931992867245	0.244766762299437	0.282454624027658	0.156452853132097	0.300361775346334	0.308132381889764	0.30805342871514	0.313376608322708	0.304668838219327	0.2885095104459	0.21749862863412	0.331617408834011	0.240074970182314	0.209430463576159	0.317189038873762	0.245640124374747	0.320362060962401	0.291652883449112	0.239934193436661	0.219696624607115	0.296937927507511	0.329422894985809	0.165240503046804	0.245749827228749	0.306969885128842	0.219455852156057	0.322542545766898	0.247322680123353	0.330439062115513	0.292304962441592	0.314097598760651	0.299695325852716	0.283414634146341	0.330603255445817	0.270436385986478	0.148270382593815	0.201705970898143	0.331586536770654	0.246830092983939	0.180962076864342	0.170851057024978	0.298707672174055	0.323203863956531	0.272338148742643	0.252107043986466	0.313109506439366	0.316774896904773	0.194619588062211	0.297930763950181	0.300154718927282	0.293218296009643	0.310563894979479	0.321933621933622	0.318493650561962	0.304047693755883	0.265579937304075	0.300719808051186	0.306271314892005	0.172463429816371	0.298153534842545	0.330619200908919	0.302945964396366	0.316199274166942	0.289185299977861	0.315376458112407	0.309816909329501	0.284110723626853	0.323678393811015	0.307904834996163	0.219210722263589	0.264438794042862	0.229952900494843	0.322694144257351	0.228934883916201	0.297109523497411	0.330350877192982	0.310149587585628	0.296363498903757	0.28494623655914	0.314057387364712	0.235754562991542	0.17185388755296	0.29996248124062	0.32103997251174	0.29972335468841	0.257372214941022	0.30311811023622	0.295634830696705	0.15490601115472	0.2188444005053	0.241187283737024	0.298514361175305	0.314366246807011	0.331084987473502	0.305817132442284	0.292515948342928	0.301905809052593	0.255575280150893	0.290438171874018	0.294936799257302	0.317360714964822	0.316194665933462	0.27172406144291	0.307122631235025	0.309978375038616	0.328708842027377	0.226288862652499	0.296657073278725	0.331912067941146	0.308139534883721	0.309423094230942	0.293938805873601	0.264359441408622	0.189383941297577	0.290974570042628	0.329434127796461	0.303090298700181	0.317636820731	0.218575191641756	0.314922641823324	0.250108122134763	0.299518133400964	0.289828905511134	0.149626481477425	0.265093983950019	0.18155183116077	0.289510771089189	0.264439979909593	0.1994950633425	0.246308163833937	0.139243426111026	0.143480139865635	0.13631090487239	0.14790027211885	0.134504939122444	0.290127944169817	0.173319988561624	0.205785914338411
"anaerobic_chemoheterotrophy"	0.186776318481241	0.251192709729295	0.232154668023404	0.290313266926519	0.212302158273381	0.261128184792307	0.220411621069417	0.126398038915275	0.081960412468887	0.28173240159501	0.273918844674672	0.253935953732462	0.159564655967534	0.244766762299437	0.280726015557476	0.156363441283239	0.300361775346334	0.308132381889764	0.307941653160454	0.313202735597543	0.304668838219327	0.2885095104459	0.217420264869524	0.331617408834011	0.239989776793321	0.209430463576159	0.317189038873762	0.245437339461944	0.320362060962401	0.291652883449112	0.23980431206165	0.219195554138387	0.296937927507511	0.329422894985809	0.164916374951381	0.233310297166551	0.306969885128842	0.219199178644764	0.322542545766898	0.247210541070928	0.330439062115513	0.292304962441592	0.314097598760651	0.299695325852716	0.283317073170732	0.330603255445817	0.270436385986478	0.147689768976898	0.201438367620003	0.331586536770654	0.246830092983939	0.180962076864342	0.170691144017654	0.298816729374557	0.323203863956531	0.272338148742643	0.252107043986466	0.312216184024417	0.316774896904773	0.194619588062211	0.297930763950181	0.299868202395278	0.293218296009643	0.310563894979479	0.321572871572872	0.318493650561962	0.304047693755883	0.265579937304075	0.300719808051186	0.306271314892005	0.172541238717709	0.298153534842545	0.330619200908919	0.302945964396366	0.315869350049489	0.289185299977861	0.315376458112407	0.309816909329501	0.283238884045336	0.323678393811015	0.307904834996163	0.218987341772152	0.264257173992009	0.229863471054671	0.322694144257351	0.179730467274025	0.297109523497411	0.330350877192982	0.310149587585628	0.294851440235881	0.284097340124505	0.313931537880695	0.235643270514913	0.0549639299209893	0.29996248124062	0.32103997251174	0.29972335468841	0.257208387942333	0.30311811023622	0.295634830696705	0.15474075604214	0.2188444005053	0.187770328719723	0.298514361175305	0.314366246807011	0.331084987473502	0.305817132442284	0.292515948342928	0.300073300348177	0.231498945966937	0.290438171874018	0.294936799257302	0.317360714964822	0.316194665933462	0.269783175289747	0.307122631235025	0.309978375038616	0.328708842027377	0.225698543880362	0.296657073278725	0.331912067941146	0.307596174744621	0.309423094230942	0.293485995213144	0.258287795992714	0.189383941297577	0.291195061002499	0.329434127796461	0.303090298700181	0.317636820731	0.218575191641756	0.314922641823324	0.247383444338725	0.299518133400964	0.289828905511134	0.149363594540715	0.265093983950019	0.181477343265053	0.289510771089189	0.264439979909593	0.199179477931563	0.246308163833937	0.138878210056897	0.143381919616548	0.136093387470998	0.147826726483783	0.134258803452463	0.290127944169817	0.173034029167858	0.205717603661452
"animal_parasites_or_symbionts"	0.0941450840800295	0.0521039935674082	0.0644110913253625	0.0101053847264328	0.12	0.0394567264796272	0.0612448298201027	0.118805644927906	0.0824514468582265	0.0287417584586837	0.0278628051173377	0.0375923744243333	0.0956158150402755	0.0488789714164276	0.0338231057332181	0.109189749825647	0.0273537456984029	0.030511811023622	0.0176046498630749	0.0121710907615625	0.0121606948968512	0.0183193015279077	0.0718987540161429	0.00197991288383311	0.0689214516953484	0.0895894039735099	0.0146573199698743	0.0416385020954441	0.00386817267522822	0.0285588267725218	0.062299766213525	0.0806267936045187	0.0205203605446526	0.00423841059602649	0.111662128873331	0.0295784381478922	0.0130394287488358	0.084958932238193	0.00547592204863907	0.0436220913933277	0.00376138081344254	0.0365529070799077	0.00802257386300763	0.0182061380694063	0.0339024390243902	0.00406070408479301	0.0408288699622443	0.119499449944994	0.0810837932764676	0.00182886083072486	0.0474707478756062	0.265970984983456	0.10880481018326	0.0234472981078576	0.00853290400482995	0.0229305205228159	0.0428175945862811	0.00372217672895109	0.0179172394179267	0.0503993274485078	0.0186329312542905	0.0196550340954673	0.0176996764575271	0.0193961882273571	0.00382395382395382	0.0127961854717073	0.0282397238782554	0.0309090909090909	0.0258597707278059	0.0127889352027283	0.0671879863056334	0.0254837485772101	0.00378716152243893	0.0350785065378354	0.0141867370504784	0.0347575824662387	0.00477200424178155	0.0159345122789477	0.00926329555361813	0.0085190642843986	0.00729086722947045	0.0657483246463142	0.0088993824918271	0.0657008287128123	0.00661807824411494	0.0819933666400773	0.0167136396408206	0.00368421052631579	0.0255137704459667	0.0179934981477281	0.0381437464629315	0.0156053360181223	0.0620641044665381	0.122569563723806	0.0130065032516258	0.00492497995647692	0.0333430401863716	0.0290792922673657	0.0201574803149606	0.0269706722270069	0.121937616195001	0.0837589937935959	0.0786656574394464	0.00693298118190822	0.00819166740068704	0.00269801503179803	0.00759416767922236	0.0343861832892485	0.00870441634597764	0.0745034949517364	0.0136417929213554	0.0462757980432764	0.0031374786081004	0.0142974979378609	0.0692619087228969	0.00980178610324548	0.0185356811862836	0.00529041805401406	0.0719795356158992	0.0109586008412663	0.00157271170447	0.0326559443599218	0.010440104401044	0.0190827349763892	0.0200364298724954	0.105183972971546	0.0200646773482287	0.00438660622898085	0.023241800809159	0.0155675884741829	0.0842039837807441	0.00831808351355848	0.0479197301271516	0.0207963479584073	0.048405124236953	0.118036234582777	0.0435180696935423	0.0976288019863439	0.0171129454399034	0.0635359116022099	0.0751994950633425	0.0495959877403176	0.119848531447024	0.120889482575728	0.105640951276102	0.116716922850629	0.123182698303305	0.023117185228264	0.0973119816985988	0.07855727850263
"human_associated"	0.0861666871240948	0.0447065129991959	0.0614601882472653	0.0093835715316876	0.0166187050359712	0.0378209576682859	0.0595006727462999	0.118805644927906	0.0820450735704973	0.0276363062102728	0.00612196844831646	0.0330405911963157	0.095369857959786	0.0479757730315588	0.0198213771247479	0.107526689436884	0.00419129974411012	0.0104576771653543	0.00324149108589951	0.00637533325605657	0.00275063336952588	0.0146554412223262	0.0671969281404279	0.000719968321393859	0.0528199011756688	0.0802119205298013	0.00550373674758125	0.0396106529674192	0.00386817267522822	0.0183592457823354	0.0542038271711837	0.0630893271990161	0.0203285814741418	0.00189214758751183	0.0977246207701284	0.0288873531444368	0.0130394287488358	0.0603182751540041	0.00332850163740806	0.0436220913933277	0.00105459275143249	0.0186313361329627	0.00138320239017373	0.017463030393104	0.0225365853658537	0.000688254929625934	0.0311704276055843	0.116107444077741	0.0760662318113397	0.000351704005908627	0.0446678827245629	0.0238398235344023	0.0929414398567179	0.010360434047658	0.00422620245522238	0.0227776503859971	0.0423254383266687	0.00372217672895109	0.00677821491207281	0.050063051702396	0.0186329312542905	0.016102229098619	0.0141470532259088	0.00213639174678136	0.00274170274170274	0.00574125431810441	0.00326325698148729	0.0265203761755486	0.0195281258331112	0.0125994694960212	0.0670712729536259	0.00265587454154547	0.000946790380609733	0.00840203749409232	0.00560870999670076	0.00636484392295771	0.00455991516436904	0.00281197275510842	0.00850043591979076	0.00313133173696813	0.0069071373752878	0.0653760238272524	0.00862695241554668	0.061438025397961	0.0024294211275865	0.072421176371804	0.0100281837844924	0.000982456140350877	0.0106948133650217	0.0132305133439177	0.0165817770232032	0.00346086081047068	0.0588737201365188	0.119890072140158	0.00812906453226613	0.00492497995647692	0.0134682585905649	0.0288335517693316	0.00346456692913386	0.0203073296768052	0.107374509398885	0.0814796506838029	0.0597426470588235	0.00264113568834599	0.00792742006518101	0.000770861437656581	0.00341737545565006	0.00622374358176443	0.00733003481766538	0.0404415843781205	0.00754384862010436	0.00521316860672713	0.00266210306141852	0.00566400879846027	0.0221815560361559	0.00980178610324548	0.00321285140562249	0.00177580466148724	0.0566706021251476	0.00830197033429267	0.000594135532799776	0.0104868506846338	0.010170101701017	0.0166893071996895	0.0194292653309047	0.101303911735206	0.019697192415111	0.00201052785494955	0.00284066454334165	0.00377103074840456	0.0813330570929647	0.00773581766760938	0.0419513882882104	0.013086482373827	0.00627633049608804	0.113589063903433	0.0400172348790866	0.0958410924891372	0.0088584658747735	0.0264942240080362	0.0750642441729408	0.047645583728058	0.11946409349531	0.11627313086866	0.0861368909512761	0.114191856046677	0.123133471169309	0.023117185228264	0.0971975979410924	0.0779424824100007
"human_pathogens_all"	0.0778609713186858	0.0420262664165103	0.0459425082676164	0.0021654395842356	0	0.0219589570734609	0.0577565156724971	0.118771598318097	0.0652313787907008	0.0256622843381105	0.00102032807471941	0.00107100781835707	0.094017094017094	0.0442567208585698	0.00190146931719965	0.101661272151786	0.00167651989764405	0.00172244094488189	0.000279438886715475	0.000173872725165179	0.00238870792616721	0.0111474898659183	0.0612412820311888	0.000107995248209079	0.0370591242119611	0.0713112582781457	0	0.0280519129376774	0	0.0121292314477892	0.0465841198372153	0.0445497198560561	0.00191779070510772	0.00011352885525071	0.0767859458057824	0.0288873531444368	0.000388078236572493	0.0432751540041068	0	0.0285954583683768	0	0.00739338735435027	0	0.000371553838151148	0.0185365853658537	0	0.0264729124593906	0.110499938882777	0.0617494564308413	0	0.0423988966499088	0.000254517688979384	0.0722167141075255	0.00670701783085228	0.0027369692090964	0.00458610410456317	0.000307597662257767	0.00186108836447555	0	0.046448087431694	0	0.0139247034553894	0.0107213093954197	0	0.0012987012987013	0.00267600836860799	0.000188264825855036	0.020564263322884	0.00186616902159424	0.000284198560060629	0.0622082166199813	0	0	0	0	0.000166039406685853	0	0	0.00414123801220575	0.00138146988395653	0.000537221795855718	0.0521221146686523	0.000454050127134036	0.0553270136528945	0.000963391136801541	0.000965615684957387	0	0	0.00174751852369635	0.000982838134119604	0.00990379173740804	0.00125849484017116	0.0523816589998516	0.000343524562006183	0	0	0.00203843913803145	0.0214613368283093	0.000818897637795276	0.0175875980236617	0.0974385457550093	0.0790629977481189	0.00081098615916955	0	0.000264247335506034	0	0	0	0.00577240241891149	0.00194163985354488	0	0	0.00142612664004564	0.000439923013472642	0.000443631120723119	0.000363029114935018	0.000432499227679951	0	0.0388823297914207	0	0	0.00135840034775049	0.000360003600036	0.000323436186040494	0.0160291438979964	0.100432877580109	0.000220490959870645	0	0.00043040371868813	0.000338425836395281	0.0805931275342587	0.000249542505406754	0.0368912723812819	0.00953588638092823	0.00171954260166796	0.0991083751396587	0.0384014649647224	0.0712352576039727	0.00785182202536742	0.00156956303365143	0.0618547405437086	0.0386179994427417	0.110410579732431	0.102129415000196	0.0790313225058005	0.10173812850874	0.114272587049982	0.0151206746147136	0.0894195024306548	0.0531115513354737
"human_gut"	0.0349822020375598	0.0172071830608416	0.0288984991096413	0.00837303305904432	0.0166187050359712	0.0225537820957668	0.0382717895051577	0.0678889399588036	0.0763473814321272	0.00987010936081172	0.0053371006985323	0.0319695833779587	0.05749246756441	0.0326745298055467	0.0179199078075483	0.0415049802399814	0.00344127768463778	0.00910433070866142	0.00324149108589951	0.00637533325605657	0.00202678248280854	0.00896476457748675	0.0273489538437427	0.000719968321393859	0.0325864712898279	0.0267549668874172	0.00550373674758125	0.029944572123834	0.00386817267522822	0.0107509096923586	0.0224261840852022	0.0422721268163804	0.0186025698395448	0.00181646168401135	0.0565603526513678	0.0190048375950242	0.0128065818068923	0.038911704312115	0.00332850163740806	0.0288758059994393	0.00105459275143249	0.0146684805110309	0.00138320239017373	0.0173144088578435	0.0107317073170732	0.000688254929625934	0.0126437790850821	0.0384732917736218	0.0427496236828901	0.000351704005908627	0.018997197134849	0.0235853058454229	0.0558736047590111	0.00572550302633731	0.00241497283155565	0.0183444164182527	0.0422023992617656	0.00320107198689794	0.00677821491207281	0.00647330811265237	0.0186329312542905	0.00676179015529196	0.00881811837848125	0.00213639174678136	0.00216450216450216	0.00403833990171751	0.00313774709758394	0.0179310344827586	0.0183284457478006	0.0123152709359606	0.00595238095238095	0.00265587454154547	0.000946790380609733	0.00840203749409232	0.00560870999670076	0.00625415098516715	0.00455991516436904	0.00281197275510842	0.00599389712292938	0.00207220482593479	0.00629316960859555	0.0364854802680566	0.00817290228841264	0.0254873904489358	0.0024294211275865	0.0717074604307486	0.0100281837844924	0.000982456140350877	0.0094366000279603	0.0124744840099796	0.010073571024335	0.0028316133903851	0.023668200029678	0.11963815412802	0.00812906453226613	0.00492497995647692	0.0125946418171229	0.0211336828309305	0.00270866141732283	0.00906577217714519	0.0407560421400537	0.00521777338386335	0.0590938581314879	0.00264113568834599	0.00775125517484365	0.000770861437656581	0.00341737545565006	0.00622374358176443	0.00458127176104087	0.0394430267391546	0.00754384862010436	0.00521316860672713	0.00142612664004564	0.00538905691503987	0.021904286585704	0.00958396863428447	0.00278035217794254	0.00177580466148724	0.0310901219992129	0.00830197033429267	0.000594135532799776	0.00967181047598348	0.00981009810098101	0.0164952454880652	0.0160291438979964	0.00694187826637808	0.0194767014552403	0.00201052785494955	0.00241026082465353	0.00377103074840456	0.00260455204664516	0.00748627516220263	0.0189429980105527	0.00750697438498605	0.00498667354483707	0.0464652660634872	0.00888673452900307	0.0718559900682806	0.0038252466277431	0.0253013561024611	0.0336323880798882	0.0210643633324046	0.0442680301399354	0.0504459199308529	0.031322505800464	0.0489078473192616	0.0439106035246628	0.0143937191043908	0.0358879039176437	0.0406448527904912
"mammal_gut"	0.0349822020375598	0.0172071830608416	0.0288984991096413	0.00837303305904432	0.0166187050359712	0.0225537820957668	0.0382717895051577	0.0678889399588036	0.0763473814321272	0.00987010936081172	0.0053371006985323	0.0319695833779587	0.05749246756441	0.0326745298055467	0.0179199078075483	0.0415049802399814	0.00344127768463778	0.00910433070866142	0.00324149108589951	0.00637533325605657	0.00202678248280854	0.00896476457748675	0.0273489538437427	0.000719968321393859	0.0325864712898279	0.0267549668874172	0.00550373674758125	0.029944572123834	0.00386817267522822	0.0107509096923586	0.0224261840852022	0.0422721268163804	0.0186025698395448	0.00181646168401135	0.0565603526513678	0.0190048375950242	0.0128065818068923	0.038911704312115	0.00332850163740806	0.0288758059994393	0.00105459275143249	0.0146684805110309	0.00138320239017373	0.0173144088578435	0.0107317073170732	0.000688254929625934	0.0126437790850821	0.0384732917736218	0.0427496236828901	0.000351704005908627	0.018997197134849	0.0235853058454229	0.0558736047590111	0.00572550302633731	0.00241497283155565	0.0183444164182527	0.0422023992617656	0.00320107198689794	0.00677821491207281	0.00647330811265237	0.0186329312542905	0.00676179015529196	0.00881811837848125	0.00213639174678136	0.00216450216450216	0.00403833990171751	0.00313774709758394	0.0179310344827586	0.0183284457478006	0.0123152709359606	0.00595238095238095	0.00265587454154547	0.000946790380609733	0.00840203749409232	0.00560870999670076	0.00625415098516715	0.00455991516436904	0.00281197275510842	0.00599389712292938	0.00207220482593479	0.00629316960859555	0.0364854802680566	0.00817290228841264	0.0254873904489358	0.0024294211275865	0.0717074604307486	0.0100281837844924	0.000982456140350877	0.0094366000279603	0.0124744840099796	0.010073571024335	0.0028316133903851	0.023668200029678	0.11963815412802	0.00812906453226613	0.00492497995647692	0.0125946418171229	0.0211336828309305	0.00270866141732283	0.00906577217714519	0.0407560421400537	0.00521777338386335	0.0590938581314879	0.00264113568834599	0.00775125517484365	0.000770861437656581	0.00341737545565006	0.00622374358176443	0.00458127176104087	0.0394430267391546	0.00754384862010436	0.00521316860672713	0.00142612664004564	0.00538905691503987	0.021904286585704	0.00958396863428447	0.00278035217794254	0.00177580466148724	0.0310901219992129	0.00830197033429267	0.000594135532799776	0.00967181047598348	0.00981009810098101	0.0164952454880652	0.0160291438979964	0.00694187826637808	0.0194767014552403	0.00201052785494955	0.00241026082465353	0.00377103074840456	0.00260455204664516	0.00748627516220263	0.0189429980105527	0.00750697438498605	0.00498667354483707	0.0464652660634872	0.00888673452900307	0.0718559900682806	0.0038252466277431	0.0253013561024611	0.0336323880798882	0.0210643633324046	0.0442680301399354	0.0504459199308529	0.031322505800464	0.0489078473192616	0.0439106035246628	0.0143937191043908	0.0358879039176437	0.0406448527904912
"aerobic_chemoheterotrophy"	0.00810114152448754	0.00873760385955508	0.00473162045281099	0.0408546268225783	0.0961151079136691	0.021066719540002	0.0104649424428166	0.00294503174846365	0.00223505308251071	0.010067511548028	0.0653794835570206	0.0412338010067473	0.0105146651909242	0.00690681117840825	0.0231633535004321	0.00375529765204485	0.0281478867025501	0.00633612204724409	0.0178840887497904	0.0133302422626637	0.0206297502714441	0.0216713439351419	0.00638664681451297	0.000431980992836315	0.00851933889930141	0.00370860927152318	0.00799490180174961	0.0252129241584426	0.0116045180256847	0.0117433013562686	0.006623950125552	0.0132100396301189	0.0104839225212555	0.000264900662251656	0.0133864903409828	0.0214236351071182	0.0128065818068923	0.0170944558521561	0.00681805980565845	0.0274740678441267	0.000878827292860407	0.0108239190867688	0.0201947548965365	0.0092888459537787	0.0121951219512195	0.000791493169069824	0.0124242690315216	0.00135985820804303	0.0133132630874728	0.00112545281890761	0.0201539351336922	0.0595571392211759	0.0156075095148239	0.0162495228747478	0.00321996377540753	0.0382175342046931	0.0206090433712704	0.0188342142484925	0.00308100677821491	0.0379571248423707	0.0153966852995979	0.00658988023608962	0.0164943221467995	0.0123685837971552	0.00851370851370851	0.00535201673721598	0.0151866959523062	0.025141065830721	0.00533191149026926	0.0151572565365669	0.0136554621848739	0.0213734665486278	0.00056807422836584	0.00987239405555847	0.0069284064665127	0.033263227806066	0.0167550371155885	0.0153096294444792	0.0517654751525719	0.00483514459384785	0.0138142747505756	0.0152643335815339	0.0853614239011987	0.00500804864961545	0.00766524252324705	0.0510936647214409	0.0183522317624697	0.00105263157894737	0.00580176149867189	0.022151659484388	0.0224108658743633	0.011955700981626	0.00215165454815254	0.117462498568648	0.0193846923461731	0.00629939296758676	0.011648223645894	0.0427588466579292	0.0118425196850394	0.00421558406237251	0.0018178062383805	0.00288350634371396	0.0615268166089965	0.0180257510729614	0.0114507178719281	0.000770861437656581	0.0167071688942892	0.0227166640734402	0.0251969946857248	0.0418284699877954	0.0213742377569623	0.00785545954438335	0.0185396463205933	0.00494913390156723	0.0252315199911274	0.01938575473753	0.0164967562557924	0.00147983721790603	0.0170011806375443	0.00957493911888421	0.000349491489882221	0.00570528146055205	0.013770137701377	0.0220583478879617	0.0376442015786278	0.00298263210684686	0.0216816110539468	0.000621435882438953	0.0191960058534906	0.00846064590988203	0.00272294077603812	0.0106471468973548	0.0156993339676499	0.0129343139741314	0.0290602699681885	0.00203737375950227	0.00915602951473044	0.00223463687150838	0.0320112744111134	0.0304495228528378	0.0221360623957441	0.014934522151017	0.00280639704751653	0.00212155738026952	0.0748259860788863	0.00142188227795347	0.00139476879656066	0.010758941552777	0.00557620817843866	0.0094951840972744
"nitrate_reduction"	0.0511844850865349	0.0273921200750469	0.0304248282879674	0.00115490111159232	0.000215827338129496	0.0155150193318132	0.0215777146559027	0.0532999676557207	0.0793867149799353	0.0179635990366773	0.000235460324935248	0.00214201563671415	0.0414130234274119	0.0154075018595261	0.00726015557476232	0.0661468857853043	0.000882378893496868	0.000615157480314961	0.000167663332029285	0.000289787875275299	0.000361925443358668	0.0058465855940131	0.0399655199435781	0	0.0204464133583234	0.0538278145695364	0.000173802213081513	0.0101392456401244	0	0.00760833608997684	0.0320806996276734	0.0209538559650162	0.000191779070510772	0.00011352885525071	0.0414559834046415	0.0224602626123013	0.000388078236572493	0.0215605749486653	0	0.0145780768152509	0	0.00402200272076655	0	0.000371553838151148	0.0124390243902439	0	0.018877864606199	0.0684665688791101	0.0335507609968222	0	0.025982115050941	0.000254517688979384	0.0371318003006365	0.00507115982332734	0.00181122962366673	0.000229305205228159	0.000307597662257767	0.00148887069158044	0	0.000210172341319882	0.000294204177699323	0.00945504555612859	0.00494829664403984	0.000168662506324844	0.00108225108225108	0.00194618790444217	0.000313774709758394	0.00896551724137931	0.00119968008531058	0	0.00311235605353252	0	0	0.000157538203014231	0	0.000442771751162276	0.000530222693531283	0	0.00272449869224063	0.000828881930373918	0.000767459708365311	0.0290394638868205	0.000454050127134036	0.0360996840159781	0	0.000209916453251606	0.000327718424329816	0	0.000559205927582832	0.00340213200272171	0.00792303338992643	0.000943871130128367	0.0354652025523075	0.000183213099736631	0.000187593796898449	0.000572672087962433	0.00123762376237624	0.00802752293577982	0.000188976377952756	0.0111055709170029	0.0666597810369758	0.0761245674740484	0.000432525951557093	0	0.000704659561349423	0	0.000227825030376671	0	0.00274876305662452	0.00016642627316099	0	0	0.000475375546681879	0.000274951883420401	0.00016636167027117	0.000217817468961011	0.000432499227679951	0	0.0342778433687525	0	0	0.000271680069550098	9.00009000090001e-05	0.00258748948832395	0.00910746812386157	0.0943620334688275	0.000220490959870645	0	0.000258242231212878	0	0.0787285050463196	0.000415904175677924	0.024219358187008	0.00598529038802942	0.00257931390250193	0.0672552413083007	0.0311305003500835	0.0258472998137803	0.00533521240185222	0.000627825213460573	0.0420179432847933	0.0267483978824185	0.075580501307089	0.0659254311868935	0.0549593967517401	0.064009217719595	0.0795182304486233	0.00872346612387322	0.0616242493565914	0.0375708723273448
