"","hera_1","buddy_11","hera_11","jarjarbinks_11","padme_11","hera_14","iris_14","jarjarbinks_14","jarjarbinks_15","buddy_16","buddy_17","iris_17","lambchop_17","padme_17","buddy_18","hera_18","iris_18","jarjarbinks_18","lambchop_18","franc_19","hera_2","jarjarbinks_2","lambchop_2","goose_20","hera_20","iris_20","buddy_21","jarjarbinks_21","franc_22","goose_22","grogu_22","hera_22","iris_22","iris_23","franc_24","goose_24","grogu_24","hera_24","lambchop_25","jarjarbinks_29","jarjarbinks_3","jarjarbinks_32","grogu_36","franc_37","goose_37","grogu_37","hera_37","lambchop_37","goose_4","grogu_41","hera_41","goose_42","grogu_42","lambchop_42","buddy_44","franc_44","goose_44","iris_44","jarjarbinks_44","lambchop_44","buddy_45","franc_45","grogu_45","hera_45","jarjarbinks_45","buddy_46","goose_46","iris_46","lambchop_46","franc_47","buddy_48","franc_48","grogu_48","hera_48","iris_48","jarjarbinks_48","lambchop_48","franc_49","iris_49","jarjarbinks_49","padme_5","buddy_50","franc_50","grogu_50","jarjarbinks_50","lambchop_50","franc_51","lambchop_51","buddy_52","goose_52","grogu_52","jarjarbinks_52","franc_53","hera_53","iris_55","lambchop_55","buddy_56","franc_56","grogu_56","buddy_57","goose_58","goose_59","iris_59","padme_6","iris_60","hera_67","franc_68","jarjarbinks_68","hera_7","iris_7","padme_7","grogu_70","franc_9","grogu_9"
"hera_1",0,5.28738553944419,3.69332346972882,4.31580367300128,3.9831864087892,2.25406943633479,5.41910419127657,2.79507856256572,2.64174696638379,2.25027666373728,3.02084905552498,3.18658656415753,7.67674326691129,10.2766538704953,3.25155300627191,0.685603358125286,3.69876261828638,1.93123303206034,5.9289849455205,3.68215867439774,2.37591814853472,3.59377130461833,1.46198297123459,1.34024171250517,1.45757242565837,2.38411856634691,1.0160019515052,2.36428797818547,1.52969040278199,4.84300854831498,2.36177933143916,2.02155107394778,2.22283466843951,2.90608449594514,2.85936472184254,1.89455617649346,4.20137977877857,0.750533266889851,3.05969631901961,3.56205095505128,0.911895216157402,4.76441387167055,2.20095363448242,1.5055518977112,2.43680419466866,2.24265247810091,2.24461917401969,3.1661233961591,7.97584343426078,2.35779896752189,2.51459073095478,1.4647262583635,1.70463111247312,1.25017513384479,1.61729458111286,5.00996708252986,1.83808503714933,3.05620294320119,2.49558817110154,1.31086834687114,1.49952389659152,2.44392097500967,1.59586365384172,2.06634755990303,7.41037013117417,1.56920503163024,1.48152500914648,3.67472840711934,1.16715024060394,1.54890829491684,1.55686841880167,1.69519775540354,2.19494703209715,2.31520039669072,2.78345499158655,5.90034139685416,0.923626550325383,1.69080030910743,2.1141574963518,3.00138352920906,7.21321441715724,5.49293957141542,2.36856179226761,2.19187965700472,2.31127154022149,1.02312328316294,2.24220549969014,1.25251892986855,1.469635991162,1.05820240840302,1.98655348615981,2.16524365241834,2.54363484112621,1.36808183025039,2.14137439369698,1.6483364004423,5.94196481794595,1.38775131964899,2.10848554869883,1.22026747568588,3.53147020109066,1.66803545496752,2.86805522267087,7.13386344501326,4.19290221795646,1.05597875530128,3.36167561926922,3.15814581835175,0.363523374635545,2.00595299345954,7.48582528086012,4.46688964084498,7.9883526702576,1.72939857265796
"buddy_11",5.28738553944419,0,1.87962652620905,1.30211632524344,1.66811547974715,3.64923671845717,5.39361354364881,3.51871183595744,3.25816020092965,5.09508909893285,2.53984929398977,5.13849180745982,2.95163835708553,8.41877873819401,2.52479994323939,5.11409001915825,5.18278686321865,3.64773450367312,1.63718422360439,2.39438464966925,5.47927812427568,4.89371956824507,5.30426233375578,5.70318253010954,4.50783701259164,5.29810215281543,5.39700009503633,3.14537735884652,4.63180383914973,0.872783443387943,6.28170471435558,6.39750585279681,5.53379819138747,6.23469169845689,3.35169809452005,3.74741593295332,1.22540429080112,5.08800912614768,4.09211195883902,1.83644806970296,4.76607410107173,0.718850474427155,6.13237618405287,5.03011643048797,3.20130215046954,6.19226325487484,4.44065810139804,2.4958240003501,2.85256331171406,6.36068099439505,3.23804159093586,4.54532038069723,5.19068023191659,5.71813450011352,5.30146217586274,6.49608419211203,3.95467059020786,5.06656935134633,4.50623788529265,5.79688034569261,5.70207126619824,3.70496310054617,4.54462793945332,4.1709324352482,4.63960661554732,5.21356091625887,5.43235149488036,3.71787721148611,5.52140161962115,5.67338702152829,5.72853938468861,5.48093638249,6.15196639748517,3.66403388457032,5.1691502140127,0.827786951809697,5.50441458139258,5.61669096193344,5.68871221984592,2.57593903631697,2.07241312250062,2.54769781388241,6.33085259316831,6.20365417793682,3.31101928891946,5.37802846805911,5.89451904367477,5.92206674778827,5.46570823918531,5.64698377886723,5.94065580411753,4.08931221681649,5.90013497714519,4.45175742902379,5.53513303795772,4.82549922379923,2.3431284492146,4.9515598614524,5.92655812087556,5.47488882281563,2.14192882646473,4.11259457597543,5.55373594720173,1.98310199929324,5.15365869071521,5.45837662574441,2.12574687666646,2.44310492323744,5.46203576461042,5.66864714842198,2.39116341000999,2.16793895005279,2.80368802196775,3.76078823911079
"hera_11",3.69332346972882,1.87962652620905,0,1.12752215677165,0.864251031600189,2.23764281279588,4.70742711945122,2.05481669535507,1.58133112770362,3.95081789375305,1.5847017498523,3.78721628128966,4.31965211426127,8.5738496246296,1.80805115237378,3.54697491176585,3.97973752029904,2.26798003041554,2.7074910766058,1.40048139216521,4.3283302708687,3.99448706124747,4.05535016797091,4.25875186832432,2.94237197568416,3.80178670527011,3.87924205155609,1.67867352708299,3.14060650733861,1.61135770160089,4.81395812958819,4.98299340590631,3.94139578458304,4.801166531276,2.12569711379718,2.34830418704551,1.15250259678804,3.49040931230177,2.87348676469031,1.01334808049032,3.22050324484256,1.61872802869458,4.67785268520719,3.39960969864195,1.98733549195746,4.74400838025474,2.96770361219453,1.66687175793039,4.54782885758409,4.91225143441776,1.75077421510624,3.16525257459728,3.77180848348501,4.17546939407236,3.77778847011232,5.58479113383659,2.49073893956645,3.76103857536695,3.53719880109648,4.20709413672184,4.24680139588216,2.44004991222884,2.91976929891289,2.64840055035922,5.0237792018869,3.75965609358109,4.09075524671049,2.7424550635594,3.98642746146149,4.09965737928681,4.28723785665079,3.98351442410925,4.69982469442223,2.1664325710654,3.79028362813885,2.61882672746965,3.98193447940258,4.13245732621352,4.19991632462233,1.40222334858961,3.74411356607402,3.04423591294963,4.8771536287831,4.72085862382539,1.99019562865244,3.80084275658182,4.46875320749338,4.32824964761787,3.91419050410481,4.16225758206649,4.47471468799197,2.66306234453037,4.46408606923261,2.91641297140659,4.05283258570101,3.22908079278366,3.1811068946507,3.40072343432276,4.44891257974715,4.00378477520406,1.46930490956716,2.74308774007577,4.25770024759672,3.63033256918711,4.16606525317251,3.71446412369721,1.17144888216115,1.69735886019435,3.92211996185997,4.21575416049725,4.01894064441587,2.23963120124693,4.50247229079212,2.16164457403751
"jarjarbinks_11",4.31580367300128,1.30211632524344,1.12752215677165,0,0.957870191039193,2.83907200039125,4.650114122538,2.41780938054718,2.22555296004584,4.32222809583014,1.65218340016656,4.11096386289956,3.7101218832726,8.45539283982067,1.68701275880522,4.0532848506665,4.21916670273956,2.55637299283751,2.23292204262237,1.62317150645112,4.83860273318763,4.03621020804274,4.33344601951182,4.70497238968345,3.34937953739625,4.30426609536838,4.31650054589256,2.01979669348319,3.73789154464556,1.03937858309834,5.15486469090662,5.42782322539311,4.53859316697975,5.28297664861598,2.58478326271145,2.74659259047528,0.593467154635653,4.00831271667763,3.47175716810399,0.87556650562068,3.70276157057713,0.837796424788128,4.99682603681457,3.94319004467567,2.26565387017826,5.06314027397306,3.36445765782888,1.70293047427175,3.74798620994254,5.24761784405723,2.22054174896592,3.58437122610012,4.08768291148502,4.73700522122341,4.14992333244452,5.94944744815767,2.95875981994294,4.12101917802705,3.76931522402383,4.77132973060112,4.73334283934651,2.8868269502168,3.39011503576864,3.0783980916551,4.4594765753481,4.14616558616922,4.47953723016319,2.86261780065152,4.65304187980408,4.67758589640724,4.63716864228538,4.47707200372288,5.02032169090857,2.49924135486631,4.18444550965722,1.8154748562117,4.48523079640798,4.61578848666262,4.71044796495735,1.54669392692476,2.99439602314476,2.55121999833412,5.40712617446097,5.07955184964886,2.28862182508593,4.44771162753871,4.95326755173323,4.95755222984272,4.3691961416223,4.64655904487075,4.79673816402624,2.93590929967872,4.91378525771507,3.34429663558306,4.53914788829769,4.02703189084511,2.65511401303447,3.89294629499444,4.76573841096808,4.38551241195576,1.49620580621597,3.1104873555968,4.58076974405705,2.91325902467662,4.27744350946681,4.42240550605239,1.43828720818419,1.77784726579502,4.49274212454126,4.67038438662426,3.29875155130782,2.50465658649866,3.74947230168132,2.74580454618102
"padme_11",3.9831864087892,1.66811547974715,0.864251031600189,0.957870191039193,0,2.51415135299364,4.66098715931967,2.34766030886558,2.00253092868471,4.15959464957401,1.62132504429203,3.83030767000788,4.01402082062201,8.56417531804111,1.70342446603496,3.79595926957956,3.98139998033561,2.41769210871269,2.47523968134915,1.26914947495557,4.57996237110649,4.03205762407647,4.16791447728401,4.3667832851628,3.15068074727589,3.91805234345293,4.07257968708195,1.88905162475019,3.30187301381867,1.20816379183872,4.94106920171448,5.07744966389021,4.08728958452944,4.82374161407944,2.19406826569465,2.43762103001346,0.941131462522682,3.74016515797775,2.99576585909306,0.999809734087982,3.4586597563279,1.32456298667234,4.79764419670944,3.62581790142768,1.98215382138307,4.8567455366231,3.24486920666623,1.50735831660249,4.2285720773383,5.03370422561675,2.0833912775646,3.25242261589022,3.88797498588048,4.40418618883951,3.90022701755816,5.62837662588179,2.65283013900963,3.82907173462987,3.68475485319405,4.43881125906673,4.3500872349088,2.48748479624209,3.1924579728402,2.90815062447862,4.91944969672736,3.86465582336804,4.19752142194764,2.63985444660688,4.28077097237532,4.26871156111066,4.40935831375008,4.11069467706111,4.81791241518654,2.39159893978995,3.85483056099615,2.31188251263668,4.15201310261169,4.25390957679525,4.29090833344974,1.48965932574547,3.39539645749853,2.74827300084183,4.95965787455588,4.85891485892981,2.18501312769122,4.06892953491657,4.54130022928743,4.6033810682464,4.04401747843661,4.31421393916744,4.60159838322071,2.85946855708108,4.50564375820439,3.11276984040255,4.14370247389479,3.56574913303726,2.86474721502605,3.66629120327475,4.57820022846027,4.13662542927028,1.21114926241845,2.82346660117794,4.25326620180162,3.29750494232046,4.1261047130922,4.0592900033701,1.11461659046286,1.72203168965178,4.18216798393403,4.28977404445199,3.65654199289478,2.35429636083703,4.19061661019285,2.4446747920059
"hera_14",2.25406943633479,3.64923671845717,2.23764281279588,2.83907200039125,2.51415135299364,0,5.36059084007123,2.25203445021768,1.61779418022303,2.98511050980876,1.92372136767254,3.63255916188739,6.15471377160537,9.30319152149925,1.9793104496747,2.27849922726801,4.00909972358763,1.66567071607766,4.43192275872015,2.50948574389829,3.12876222739046,3.84389862968955,2.64500040501888,2.86458878363618,1.94534600893306,3.15112599035284,2.59902387579371,1.69108534094644,1.92875568159161,3.26204098108113,3.60983437491553,3.45017829497319,3.11824994116749,3.84136353970222,2.14826680573998,1.57466471189315,2.65208268599955,2.30489965753134,2.567092922835,2.18801944886568,2.05670138982044,3.19720327162233,3.48110544950375,2.54985093866081,1.51749576837354,3.52876536754758,2.68420926872533,1.88576849223467,6.344723677112,3.65021340078498,1.64357577447233,1.90393156621355,2.5847326373741,2.71509278608687,2.81486994789773,4.90097639979913,1.49263387720792,3.49787276209074,2.76063317949542,2.7824950283183,2.89884713728227,1.93334424981275,2.29755513757609,2.28010296914697,6.23681567778031,2.74432973384566,2.79480526272119,2.91275722457147,2.46118537525537,2.84332377464539,2.95253224154645,2.87983920620038,3.48705298087824,2.0572719984776,3.35972886043098,4.32050266479024,2.54317421344477,2.94756776145491,3.14263564543602,2.001869270401,5.58075258045488,3.49544083408322,3.56783494179882,3.49364794792331,1.85942256612377,2.29676582857728,3.33743539545598,2.78993361715121,2.77310812712633,2.69992974282912,3.29558057406478,2.39487778248034,3.51277546823869,1.88211346745819,3.12278003869362,2.10297253604094,3.92275967239789,2.47234873261644,3.34623184471709,2.71336415228459,2.14755462725891,1.68904099840195,3.58772647483509,5.50169442068487,4.33767694916338,2.52712922902332,1.89487897227929,1.97386273307786,2.42967598353363,3.11696389557707,5.87597887093887,2.97232473248048,6.33868738819282,1.38297187308612
"iris_14",5.41910419127657,5.39361354364881,4.70742711945122,4.650114122538,4.66098715931967,5.36059084007123,0,3.46152429275425,4.09737219458218,4.59346214290242,4.43002196372081,2.75405696757809,6.65639943404997,9.81941570195108,5.21935446354908,5.02655192420158,2.20571690124993,4.5574896110755,5.59508335365894,4.04167777332054,5.37948132486344,2.71549731616526,5.39377003523967,5.25803235560512,4.60816437877415,3.73773603854903,5.1456453576966,4.34119816579394,5.023818599449,5.00600407622769,6.33138536493372,6.19537707972855,4.3975606645369,5.03014088722931,3.94845790034265,4.57000355677624,5.03102253278895,4.95900774523103,5.85998902890528,4.783270875746,4.83738333775665,5.07124744249626,6.11338437424584,4.25093578391062,4.67676204186936,6.17095190204709,3.43506351095497,4.76702916607201,6.9975037691172,6.42467551099675,4.0335764647991,4.93647859079092,5.63800426349627,6.04810970944767,4.61576264108827,6.97119548520765,5.22009629541786,2.7267337554122,4.46706062190114,6.05108385051124,5.16338946476845,4.31270081375478,4.22507388894375,3.55463382430005,4.94660466445618,4.30392194409114,4.79556888894468,2.99340531533303,5.93110686764816,5.23657931781429,5.63680483555151,4.54081907562503,6.13004453690563,3.81530524906545,3.14384748249722,5.56843529222922,5.50424090813851,4.7710955890622,4.65906087369328,4.13517834308433,6.24783193958423,6.2600450511797,5.61098335069904,6.23829710557112,4.09643969570253,5.90312538755485,4.82335866311026,6.23304165622094,4.9038666334317,5.41696123626408,5.84774483107581,3.70568905317902,4.62317631296393,4.99512879269272,4.29971914067105,5.68006948512546,6.39976491483835,4.36352167081167,5.81352808012871,5.19925986859856,4.86015995402076,4.86099160507452,3.67740511231745,6.1218207931519,1.59479902016631,5.5043911429255,4.6852483637245,4.64573461876791,5.47590696353604,4.63511219363739,6.18921343896246,5.65405217324469,6.97175168295225,4.84693572543842
"jarjarbinks_14",2.79507856256572,3.51871183595744,2.05481669535507,2.41780938054718,2.34766030886558,2.25203445021768,3.46152429275425,0,0.857290238594502,2.72633181564864,1.82860162037795,2.469828584464,5.633807367592,8.96998691831133,2.5317170273903,2.46080821554416,2.66124697099291,1.67201810576732,4.03081567579562,2.14129791070706,3.40549294662921,2.47250081912944,3.07569929746883,3.29361758259597,1.8726484818225,2.63176092411082,2.79813931968125,1.32587973640638,2.67947054005084,3.18362173749365,4.05513480180297,4.21663144167439,2.98662748694844,3.99096258902086,1.98242980190425,1.97057785845313,2.66369855903892,2.39566414789447,3.17575756159178,2.15608340368598,2.19747536014018,3.0602443024172,3.85393187249765,2.17505396880982,2.07427325931707,3.93380854103487,1.17463583371746,2.3370803910432,5.97713185075865,4.15142949194352,0.844393500223139,2.56941172819449,3.10178243836634,3.48657032477424,2.61543031517883,5.15283533534269,2.36568113518314,2.40578105368418,2.48610280103783,3.5117842273957,3.32209289014346,2.21285969806745,1.61045532519743,0.976871382317188,4.90322117120632,2.5201777140774,2.96870148443355,2.07599204319125,3.33775642583122,3.25782835902418,3.37444428554739,2.89793657402368,3.8772334636598,0.928178485680091,2.50684194933859,4.05118446778993,3.14546600799069,3.09101093073101,3.243364320164,1.55198023420931,5.21148022512132,4.15938785533513,4.09646085910898,3.93749978588,1.28382030241766,3.20153697663996,3.5135563506654,3.65303139735862,2.90034297810058,3.24137443025627,3.58546072076827,1.18010375455499,3.50829967653154,2.20153138594323,2.98928814723784,2.8886625521362,4.46957974139069,2.06020991935979,3.56457502357918,2.97200300667224,2.4258168828858,2.27927533093221,3.08911420082636,5.09845408374267,2.83819231339718,2.89322165854512,2.21986204420985,2.1193535871742,2.97287386494949,3.19645205810358,5.42772278984902,3.44156257968184,5.96225353066267,1.84668303912081
"jarjarbinks_15",2.64174696638379,3.25816020092965,1.58133112770362,2.22555296004584,2.00253092868471,1.61779418022303,4.09737219458218,0.857290238594502,0,2.95536819444532,1.69059280603676,2.80544502552574,5.54709632513802,8.88369122095497,2.23929725433795,2.44426876959255,3.07823060845677,1.59222069223503,3.89267906905476,1.89183022643668,3.42424253938829,3.10411798874612,3.13065706312449,3.25569380515865,1.84703260185118,2.73987423645962,2.81707038443375,1.1770975231881,2.38477935599315,2.90442625528523,3.98041744073048,4.09058326608621,2.92273978547799,3.91607491349669,1.79785320214129,1.73961537959841,2.36142014132663,2.37582950989134,2.7862956631098,1.86936771497568,2.16781514960403,2.84620128503512,3.81468233282119,2.23736164411337,1.76910869727956,3.8860980174269,1.72314022281745,2.02119964945548,5.86245609250571,4.0765298941974,0.699673364238414,2.38772728303818,2.99401157713191,3.29171582701781,2.7110882130812,5.16982929843769,1.97973757739524,2.74901977709873,2.72667790785097,3.30456041949147,3.25006913682839,1.98377191934065,1.76512406168517,1.37419071577,5.16907090437177,2.65479733852233,3.04767125105384,2.17107286688838,3.0913955601411,3.11977888482252,3.35438999549182,2.92069589037394,3.83528064068391,1.17178613599886,2.75809064049215,3.90630138441642,3.01352935930571,3.09142032734092,3.20089228192094,1.43805915734636,5.0661856920244,3.7762587466,3.96352964204713,3.86229491567778,1.35225643737273,2.92901808067602,3.4925980165526,3.41122313598018,2.87661882347885,3.15441271131798,3.57247762576356,1.61229033454066,3.51392145204536,2.05390716676856,3.02239773024449,2.50841037561897,4.09071310719163,2.22006425304723,3.5582245263829,2.9863918180291,2.11144405148156,2.08362143035363,3.28915814696463,4.95067309920713,3.35028310376925,2.676026266046,1.81073086897672,1.93321131329003,2.86714750579678,3.20154971207812,5.30795131560183,3.06375100565038,5.83306981171285,1.48810184010074
"buddy_16",2.25027666373728,5.09508909893285,3.95081789375305,4.32222809583014,4.15959464957401,2.98511050980876,4.59346214290242,2.72633181564864,2.95536819444532,0,2.95370288930704,3.37373583993277,7.30102386258885,10.0906788127304,3.62403387873144,2.24138706473044,3.57165201795433,2.54675246303239,5.56043336229284,3.84705864481037,1.0402752011892,2.34209777084266,2.00655634520768,2.61658523927412,2.63810832464976,2.95071225652538,2.5139987909099,2.82538312107445,2.75101299184213,4.79977412957122,4.20412039132757,3.54405818571635,3.32887706951467,4.00772509898085,2.91837917824227,2.66961382284557,4.26923995399221,2.3464393854324,3.73724568277038,3.71744574992082,2.21657502081715,4.58805100791052,3.95742924083755,2.59503300380705,2.95281958649742,4.00303304016561,2.09148114291893,3.41257953485566,7.66464962704217,4.17731991264142,2.51152386910162,2.52962950288304,3.35420316946291,3.14344215444762,2.90116980283027,5.14010085289638,3.13323466726711,2.87520326892084,0.755830334596817,3.38843625682709,2.69696141707144,2.77796698557291,2.52062368420151,2.12848845150698,6.74480657195554,2.31938081439366,1.86124109883661,3.50707603084945,2.68207947684182,3.12035917086546,3.13833356587934,2.62938827340515,3.95242774526564,2.61321592458188,2.92712682111138,5.55247942619487,2.75821671343112,2.73152979526001,3.13977361258727,3.06609772562126,6.93522232902322,5.59566170357763,3.63053276939434,4.04373307080557,2.32854810058733,2.88556183237206,3.10329731336393,3.28012038446185,2.98715356885456,2.60998986012665,3.68897299050938,2.36041335535888,3.49570294589138,2.80072013549204,2.97632764586413,2.86821354580125,5.94238142834244,2.06032998030972,3.81774790368567,2.68695672818604,3.60831694514162,2.65028039346982,3.12820955134873,6.84907621675504,3.64287056799681,3.11137988253701,3.51890367516373,2.90770849025965,2.17297415540658,2.95498788645124,7.14821116347293,4.00299974045273,7.67198315730913,2.78045690324382
