"ID"	"Hera_1"	"Wolverine_1"	"JarJarBinks_3"	"Goose_4"	"Korra_6"	"Hera_7"	"Iris_7"	"Korra_9"	"Hamlet_11"	"Hera_11"	"JarJarBinks_11"	"Hera_14"	"Iris_14"	"JarJarBinks_14"	"Kubo_14"	"Wolverine_14"	"JarJarBinks_15"	"Kubo_15"	"Iris_17"	"Kubo_17"	"Lambchop_17"	"Wolverine_17"	"Hamlet_18"	"Hera_18"	"Iris_18"	"JarJarBinks_18"	"Kubo_18"	"Lambchop_18"	"Wolverine_18"	"Ophelia_19"	"Wolverine_19"	"Goose_20"	"Hamlet_20"	"Hera_20"	"Iris_20"	"Korra_20"	"Ophelia_20"	"Hamlet_21"	"JarJarBinks_21"	"Korra_21"	"Kubo_21"	"Goose_22"	"Hamlet_22"	"Hera_22"	"Iris_22"	"Kubo_22"	"Hamlet_23"	"Iris_23"	"Korra_23"	"Hera_24"	"Kubo_24"	"Ophelia_24"	"Wolverine_24"	"Kubo_25"	"JarJarBinks_29"	"Korra_29"	"Kubo_30"	"Hamlet_31"	"JarJarBinks_32"	"Goose_37"	"Hera_37"	"Kubo_37"	"Lambchop_37"	"Ophelia_37"	"Wolverine_37"	"Hamlet_41"	"Hera_41"	"Goose_42"	"Lambchop_42"	"Ophelia_43"	"Goose_44"	"Iris_44"	"Lambchop_44"	"Hamlet_45"	"Hera_45"	"JarJarBinks_45"	"Korra_45"	"Ophelia_45"	"Goose_46"	"Hamlet_46"	"Iris_46"	"Lambchop_46"	"Hamlet_48"	"Hera_48"	"Iris_48"	"JarJarBinks_48"	"Korra_48"	"Kubo_48"	"Lambchop_48"	"Ophelia_48"	"Wolverine_48"	"Iris_49"	"JarJarBinks_49"	"Kubo_49"	"Ophelia_49"	"Wolverine_49"	"JarJarBinks_50"	"Korra_50"	"Kubo_50"	"Lambchop_50"	"Ophelia_50"	"Wolverine_50"	"Lambchop_51"	"Goose_52"	"JarJarBinks_52"	"Kubo_52"	"Hera_53"	"Kubo_53"	"Iris_55"	"Lambchop_55"	"Ophelia_55"	"Ophelia_57"	"Wolverine_57"	"Goose_58"	"Wolverine_58"	"Goose_59"	"Hamlet_59"	"Iris_59"	"Ophelia_59"	"Iris_60"	"Wolverine_60"	"Hera_67"	"JarJarBinks_68"
"ko00010"	0.0128386481291664	0.0127731568595444	0.0122793318246566	0.0129715859111382	0.0132392138114121	0.0126147444798503	0.01292676897573	0.0121631110866943	0.0197765022024407	0.0140577509388672	0.0154260953688174	0.0134543036237697	0.0131131190727205	0.0127692149937185	0.0131483846817003	0.0133407920596599	0.0129684343936211	0.0133354176228084	0.0130617125524544	0.0124745021968945	0.0127208908570085	0.0119292169183135	0.0124567778133618	0.012314472408069	0.0125567566210688	0.012192915158558	0.0123202720278676	0.0125890803942082	0.0121519626454514	0.0123350494907149	0.0128740545919222	0.0123035897058736	0.0125835991743997	0.0128810990341269	0.0130020509439324	0.0126208054649493	0.0124813459255956	0.012521906193699	0.0122148652448685	0.0125502951274167	0.0123726014742396	0.0125991676345081	0.0125849758370276	0.0124484597787142	0.012455329730848	0.0123644753647769	0.0138069752789851	0.0124126375046475	0.012654256642989	0.0125250083251715	0.0125430591800096	0.0121188842131867	0.011961174650521	0.0122001796550679	0.0124889252289347	0.0127178250671527	0.0124771569890808	0.0123575849876577	0.0125138196523054	0.012450775099708	0.0126204352841551	0.0137538730720506	0.0124599882481198	0.0127030277787475	0.0130969345454258	0.0127018619999466	0.0126331920976758	0.0122611850365203	0.0137242071617573	0.0136654192620393	0.0122625479231286	0.0127459375874272	0.0131582112263939	0.0120305755453182	0.0123185140967663	0.0146164286725123	0.0122934611630201	0.0134029136587617	0.0130154150789891	0.0123504495844525	0.0121351519436269	0.0129820181788158	0.0122744920154598	0.012534051283742	0.0123490767706911	0.0126606714302677	0.0124620415752117	0.0128526525316852	0.0121670252924399	0.012854120643937	0.0123902014615417	0.0124097394167075	0.0124389559079661	0.0126236050686413	0.0127384229278732	0.012407571823794	0.0122780354462169	0.0121737228868143	0.0124618666008506	0.0124467206147849	0.0128834964285239	0.0125556804736209	0.0122607967581242	0.0121915472679971	0.0122744220457685	0.0125408479264797	0.0131433009161084	0.0129496478643935	0.0127227859976653	0.0123814365098809	0.0138940172592512	0.0120093334988298	0.0125831871862618	0.0123984687968921	0.0126295351131292	0.0123503726271795	0.0127914405602358	0.0124861271127926	0.0135689319147401	0.0118608868896967	0.0128693835353793	0.0124264099018584	0.0117993313133539
"ko00020"	0.00569810387175918	0.00565316689322487	0.0060765120852676	0.00508218878340149	0.00595354625682758	0.00571768695153931	0.00562023066864101	0.00608165133681565	0.00455433446892964	0.0055324108640401	0.00543801520252526	0.00582271068035652	0.0064195690877041	0.00590445961611378	0.00553554947851013	0.00577677334681506	0.00580809338184737	0.00575448468182778	0.00528465303388494	0.006000781718029	0.00549853989545028	0.00586641783315719	0.00538471064619128	0.0057783591153226	0.00573926131570091	0.00595970704672974	0.00606011662184382	0.00553026424982771	0.00554579258752141	0.00562575504684449	0.00603353825355553	0.00520422477280284	0.00526068044705591	0.00553699952311102	0.00582317540396939	0.00568014383971638	0.005323749493271	0.00554033721985958	0.00552532697591994	0.00558422720232245	0.00592840089335284	0.00543121669988718	0.00522751972851456	0.00580092937830887	0.00591294653868279	0.00606736126932852	0.00555750623806635	0.00519259157857169	0.00561876851635248	0.00569827908078015	0.00590187292444495	0.00627198461856897	0.00612005627779949	0.0062965405851508	0.00583408205200286	0.00561161039238163	0.00607005610741136	0.00642708061667098	0.00566261284811873	0.00582330440180557	0.00610350136987674	0.00596800013946684	0.00551254309139184	0.00544841593235542	0.00581882013388883	0.00607703967905313	0.00607083229672302	0.00572306778684933	0.0063078945276919	0.00525299899589173	0.00553007203046584	0.0063056304016826	0.00685449884083831	0.00592325656631779	0.0060030955670236	0.00456290706405877	0.00576397153426814	0.0056291194293725	0.00573136559050374	0.0057677673655136	0.00632576954635744	0.00694419292297729	0.00585330070588409	0.00572997102247882	0.00608141536987208	0.00549661974239097	0.00564051183921213	0.00613304049379617	0.00579129642475851	0.0058418644361756	0.0054340706717032	0.00551475716748947	0.00558303662713477	0.0057163763885804	0.00569154124149561	0.00584802257444329	0.00552589388425654	0.00613327668250785	0.00580909624005082	0.00656377204473952	0.00536203534170338	0.00535918052568574	0.00589764084560819	0.00563752086391965	0.00543702958852982	0.00558168100024966	0.00559921882290672	0.00563688146894196	0.0056571403544993	0.00603717192890153	0.00527675502486129	0.00611153727575507	0.00520375115064796	0.0055776352532362	0.00524596579176966	0.00564744539551942	0.00576392723363716	0.00560497418083328	0.00507744154549538	0.00615127244528621	0.00572209975533973	0.00630646201025043	0.00583784997081857
"ko00030"	0.00610254571447271	0.00602355345598105	0.00577109940091761	0.00698081520297233	0.00658338575808273	0.00587982684837816	0.00602370491933136	0.00646835364371976	0.00694562236128079	0.00674022192063607	0.00681344664577878	0.00639983677841234	0.00606744855112457	0.00666274220135014	0.00694772178300642	0.00674076262693216	0.00651338713991344	0.00673065655270523	0.00613380492507902	0.00660571507597225	0.0068445501584368	0.00627236254313721	0.00632904503891241	0.00605713464628823	0.00620466395280128	0.0061729897248218	0.0065188846507804	0.00628623175742469	0.0060877354020046	0.00637668806591752	0.00615083059895905	0.00564001769746878	0.00644853669286679	0.00625668870075444	0.00602366374121984	0.00680717490676	0.00639481632501989	0.00628436798605264	0.00568141831212737	0.0066477877063195	0.00649400602153372	0.00648416432545053	0.00646172057533341	0.00726552987868838	0.00568067097680115	0.006380684706531	0.0063302658552829	0.00584875047440788	0.00674779337044468	0.00600229332679457	0.00655688783606097	0.00643349535762794	0.00629584712048091	0.0063537691256313	0.00638751956812339	0.00681534817406363	0.00632313948433336	0.00605845161889334	0.00649766687490105	0.00616523420948731	0.00641133636483222	0.00639163840251287	0.00629307043789761	0.00687193600909318	0.00609143182954897	0.00647613323444136	0.00641529812956041	0.00584984364234468	0.00569441245788689	0.00638378719568089	0.00578025145211063	0.00624924860860841	0.0057392200451631	0.00669231478858262	0.00655266553152773	0.00604808269636026	0.00651130485207869	0.00628866205295928	0.00600318920568551	0.00635009054497868	0.00618807007911731	0.00585889383416145	0.00645956544666001	0.00650348030208187	0.00610980771750672	0.00673090919356334	0.00648019560048853	0.00654213513556406	0.00546838578185987	0.00641988816719379	0.00629192110913949	0.00598484123111631	0.00630475182154463	0.0065807747316992	0.00674160176795792	0.0062856626150926	0.00576792258392925	0.00600780716593969	0.00648006606054395	0.00579350557340412	0.00686451738923811	0.00625812758210119	0.0054696398241455	0.00552242218625088	0.00586873354592437	0.0067768309651548	0.00645971420338078	0.00657961884298991	0.00612649514601709	0.00586882501982241	0.00680340408929252	0.00633056324043527	0.00634430100604548	0.00605634021503364	0.00633126886823372	0.00581885084692625	0.0064012973496024	0.00636494001258717	0.00641524714724823	0.0066510892473749	0.00603781944691458	0.00591195121666789	0.00609412987640454
"ko00040"	0.00406571647096659	0.00397617534996557	0.00375088819884476	0.00566814538818184	0.00450933716904915	0.00399286125697644	0.00407543659878518	0.00472403132601573	0.00651519785274106	0.00545657021398225	0.00573761563408135	0.00475102103645505	0.00459868868722131	0.00488976505979538	0.00620938986005527	0.0050462794912958	0.00473314907348324	0.00518147811852864	0.00455678477857625	0.00481290420240405	0.00604535337341525	0.00424092237390143	0.00463605745260867	0.00418979927633898	0.00452304242537664	0.00436426395125789	0.00445507862714477	0.00483078944433203	0.0042533817479964	0.0044480826075617	0.00453466742788725	0.00360747555789701	0.00597882518413342	0.00457913485730253	0.00415754009567025	0.00574771997257666	0.00588489132768445	0.00513138163980636	0.00398703573901064	0.0055945300002369	0.00483194056860605	0.00533162916372943	0.00612750526011136	0.00549358806307905	0.0036191966844132	0.00459472487766658	0.0047204732001846	0.00405637299051414	0.0058264854104297	0.00407826476875831	0.00505514255773452	0.00429270863245533	0.00416626160255483	0.00432504508452766	0.00485945702782255	0.00598734676397162	0.00438909957967472	0.00358151000766372	0.00524199335481477	0.00432922855271451	0.0045790708146731	0.00450048019035104	0.0048076780654315	0.00626053561857447	0.0041646651450898	0.00450545238286491	0.00438365626571839	0.00370532665169673	0.00323762037996254	0.00487742650069328	0.0036224530270019	0.00423771919374706	0.00281857800127629	0.00483973837802129	0.0045768650693625	0.00457746011666055	0.00513269017010986	0.00436370948666512	0.00391049674180203	0.0043821932591287	0.00445050825180181	0.00293544952471248	0.00471120692065264	0.00485254410157732	0.00418400416265629	0.00587602712956673	0.00524651645364827	0.00462106894567033	0.00307421636445338	0.00461830615599928	0.00548988610231366	0.00419560604830374	0.00470679428260191	0.00484266400702474	0.00527069653203831	0.00474835330782959	0.00399198029157045	0.00401192847617202	0.00451267955416139	0.00287337879313118	0.00623548674808511	0.00551873667439405	0.00296586280170006	0.00328344416255172	0.00426673273654789	0.00595659262684984	0.00478758979312375	0.00477876198213608	0.00441336250257232	0.00360978931475919	0.00549717628629236	0.00455374891833297	0.00592040961250714	0.00439492560047134	0.00565041233297663	0.00375669323588489	0.00487482628906155	0.00475178451425801	0.00514982318391485	0.00512331453184782	0.00414441388602172	0.00347113872443702	0.00418614275289601
"ko00051"	0.0104525873182934	0.00871353209198658	0.00981525679761238	0.0141791188915358	0.0107955142032292	0.00937188703163449	0.00904230300971829	0.00951606874742606	0.0135491035805324	0.0132138775995674	0.012847478533415	0.0124171499710809	0.00900974380058182	0.00922580986471606	0.0148199786708129	0.0108602378733559	0.00992295229929497	0.0123310298463908	0.00918257196575004	0.0112988900971127	0.0147662139944239	0.00943777283518566	0.00932741170113243	0.0093124547118247	0.00841281847673015	0.0105464339933303	0.0110887208253926	0.0124156136689439	0.0078632945785682	0.00992847598295388	0.00902907254448321	0.00816221483395088	0.0139578647437965	0.00984978571872119	0.00903408417176049	0.0139616884622395	0.0139637198631705	0.0121739562198644	0.00877296114574361	0.0133118016604548	0.011139529926423	0.0126649155254405	0.0147695695322062	0.0121466894400672	0.00855101476463567	0.0115686819071993	0.0104273206438405	0.00800187716982521	0.0139797994874012	0.00922259373828946	0.0131148021127168	0.0100764180309275	0.0092117824868363	0.0102702718464582	0.0123134090861529	0.0147262118293265	0.0113640224549741	0.0112993080764375	0.0126633779175185	0.0114429965780112	0.00833794413375044	0.011786647435231	0.0113954843570094	0.0147633811104416	0.00873823923869796	0.0116734258402575	0.011549227258007	0.00986497867287032	0.00936997530242959	0.0100558658134231	0.00972780051801739	0.00965094350686291	0.0113719661216204	0.00978697679468887	0.00973753886669845	0.00941155978935228	0.0123053641640822	0.010385530964287	0.00920540074984066	0.00988826538596591	0.00992926162984846	0.0114648304578197	0.00922936256818399	0.0102029983683741	0.0090606703720167	0.0138335711627576	0.0123872983158638	0.0102035523605952	0.00900056174056349	0.00861534148404979	0.0125093804299245	0.0087441624480186	0.0109194015069937	0.0102297835311887	0.0101921244610016	0.0109210575061826	0.00918158596656708	0.0107907072819677	0.0102540970470186	0.0112954949640217	0.0145850407351379	0.0135203862388596	0.00927484950982867	0.00873203551770971	0.00884686213388917	0.0139503999941661	0.0111116587974535	0.0106035550746998	0.00894117091706176	0.0102495531505337	0.0125739314280071	0.0090170071775498	0.0139111080381588	0.0112505499729236	0.0130411280819294	0.00983702086600298	0.0111189721741386	0.00857396899181949	0.0111920052984892	0.0087388519700004	0.0106416751739882	0.0109128713151365	0.0104509477936716
"ko00052"	0.00648521413473788	0.00649082098975438	0.00580774212082474	0.00795517848353278	0.00820021786249244	0.00584366423288599	0.00609764931348631	0.00673106583609736	0.0087633974583475	0.00781165784207806	0.00848948115846188	0.00764366605853511	0.00866809143616959	0.00668226495773941	0.00794456780587937	0.00762605396015872	0.00650150739008153	0.00781224108338183	0.00685258758146695	0.00711332884149332	0.00768420316197975	0.00715390379264154	0.00633397320458719	0.0063095290532012	0.00658777626392672	0.0066366649750196	0.00729600668123178	0.00669535289047614	0.00582997709849069	0.00694031118337993	0.00757588467454482	0.00498141413630926	0.00744331289436094	0.00684662752340112	0.00669744033538083	0.00775447936922582	0.0072828081619766	0.00693403231222729	0.00520165106440118	0.00720435329186057	0.00712533130923818	0.00688440786588131	0.00741983935914472	0.00860612214599486	0.00616455795601434	0.00709468592958436	0.0073428982719502	0.00537858190350488	0.00742721942721923	0.00650342457050007	0.00735734559545372	0.00739332789242403	0.00668206204206843	0.00728390774766838	0.00693971675116112	0.00761479182994222	0.00694001512260689	0.00707046124331429	0.00711305281526884	0.00666439416165334	0.00627310282180684	0.00809915381687027	0.00651839806431026	0.00763107442016676	0.00632640529846685	0.00757315995873968	0.00759097246060775	0.00593025761013271	0.00629457180133744	0.00566160654972833	0.00558989079897336	0.00765266403696509	0.00693573480307976	0.00877034853762908	0.00820696418735629	0.00397396303908966	0.00719360043394111	0.00600363616990216	0.00626278773900244	0.00719967136394926	0.00782947408381805	0.00738605670841781	0.00746733496881036	0.00759295833790398	0.0070735858160636	0.0073243578958378	0.0068537164873991	0.00875360506993404	0.00528031668052229	0.00629607603193145	0.00716868516919465	0.00570085570908848	0.00673593732689555	0.00763405930514578	0.00706809650843649	0.00710802000556511	0.00536108206294456	0.00645618591816371	0.00747413317548426	0.00686156097143321	0.00739338331205431	0.00712902404989127	0.00545302574713437	0.00516311879653541	0.00529365508701263	0.0075979694056573	0.00713718264851888	0.00761007374981961	0.00658539759320665	0.00655926396421968	0.00664740685838335	0.00715853249809364	0.00722797417492842	0.00624707105783659	0.00702585366880086	0.00583070097067931	0.00717307678165867	0.00686128281127839	0.00593818229046767	0.00831143282555909	0.00667440739443238	0.00641594167902145	0.00629428645605825
"ko00053"	0.00143927210363805	0.00137455604567491	0.00108115728992603	0.00339044837496085	0.00144972735149911	0.00110873717587025	0.0012144400366423	0.00146081702996235	0.00231125826915972	0.00247832298280461	0.00242661364579515	0.0019794802200815	0.00135782526188725	0.00154510693769027	0.00350420925112382	0.00160832802129872	0.00171134950818701	0.00227509336564913	0.00146385125496002	0.00177886689243267	0.00367321268150614	0.00120046766432768	0.00135589122273819	0.00116542103373969	0.00133712375581043	0.00154892513203576	0.00147046555549246	0.00259463218214603	0.00115032991420995	0.00129738498349681	0.00135189338345653	0.00100699892374961	0.00334016109222112	0.00144512684664834	0.0012480106834911	0.00306886129866685	0.00335408772557957	0.00238508484937664	0.00127659753713054	0.00289243207517292	0.00192867681840828	0.00276703009945386	0.0036840875564199	0.00152806183404676	0.00111505758254197	0.00189559287943696	0.00155609880418251	0.00113706349719112	0.00314036554738613	0.00119093861271954	0.00246377089916365	0.0013189638173377	0.00125430469257109	0.00129461517324365	0.00220823600364796	0.00343797132195901	0.00174692155462922	0.00133703090278833	0.00258123492881384	0.0018729939670794	0.00126805499089887	0.00166154603775102	0.00215889852231517	0.00364427340247859	0.00133059331402586	0.00178864920667465	0.00176060341862792	0.00127194804994021	0.00117188717113062	0.00245319220430808	0.00129048176522739	0.00136345312260784	0.00109229763164126	0.00130810935299667	0.00133445340967918	0.00315646189749079	0.00247397870338206	0.00209754736309048	0.00122052164975212	0.00135338118849456	0.00164030518831322	0.00113000598693159	0.00128848538532344	0.0016588884292759	0.00122996690805743	0.00317367498411322	0.0025748252610425	0.00132882877240016	0.000927002889752507	0.00164964799836733	0.00282500519676772	0.00118036234471229	0.00180586328433405	0.00138381741104189	0.00200656545096284	0.00194116595557668	0.00128579809998041	0.00152980421249182	0.00136825218443197	0.0010614309329978	0.0036954265487544	0.00306985548033475	0.000916885559279462	0.000943660899771522	0.0011835145088964	0.00330269395431546	0.00162875881966254	0.00156380958367677	0.00126782807912971	0.00143983704663094	0.00320114806169197	0.00157328875377804	0.00340367915848312	0.00206285309646114	0.00303569650413431	0.00137577056171558	0.00202159968409734	0.00136131901593321	0.00298872697099386	0.00146159915179	0.00181837591686179	0.00109307561630403	0.00194744297051375
"ko00061"	0.00430972131417551	0.00456733680203577	0.00395292016488613	0.00426153579382074	0.00502959225806973	0.00391618674878727	0.00386014613807273	0.00470909160217673	0.00473508713386853	0.00432064632486327	0.00471363162923176	0.00444913982149019	0.0050912933693076	0.00485761534611403	0.00390861683566613	0.00451758537465654	0.00451208978283122	0.00431705983515735	0.00407897146103109	0.00436593714501691	0.00376283371431296	0.00469708535202999	0.00415497915121384	0.0042737330303183	0.00451367226172961	0.0042651130832588	0.0046279196820833	0.00366535418990303	0.00425477285738926	0.00437462903133892	0.0045958532376596	0.00332312589375574	0.0037223142210999	0.00438432571355625	0.00409580367985282	0.00401157935624142	0.00367768246406983	0.00391173713101318	0.00357466431632447	0.0038316549072337	0.00441233633755163	0.0036575458664651	0.00352336305103044	0.00487991146652427	0.00407856509003087	0.00435540775023573	0.0046182530091523	0.00352714343258181	0.00383329827468081	0.00427005764865182	0.00406844686268187	0.00501664771259757	0.00472632960014395	0.00486744464652408	0.00395258838792963	0.00378740015295875	0.00435958071272952	0.00471358290585936	0.00389884412410432	0.00392738739672423	0.00504657317461306	0.00478008658941756	0.00371631236342076	0.00376964467338279	0.00432423664013372	0.00473186859048433	0.00484668381880271	0.00375288398730799	0.00411316584672159	0.00466471510530918	0.00353669581954659	0.00478343038091002	0.0043898121382981	0.0056138895645317	0.00547198308567707	0.00493401963887312	0.00411576373373134	0.00483083122332617	0.00399659422767169	0.00473518013792	0.00493492471237545	0.00467161733901189	0.00497720457675391	0.00478077553053999	0.00457879943769958	0.00376332807899332	0.00385617235963735	0.00533627117532917	0.00357696017557245	0.00518572620102192	0.00393181012546111	0.00381877535327208	0.00392575989692715	0.00468079479485625	0.00486153557254739	0.00446737179083902	0.00357041627934956	0.00414929139416284	0.00468401308018547	0.00439239270938303	0.0038233496816733	0.00363527532754674	0.00368931498062552	0.0035374685193747	0.00353851744435501	0.00392859341654079	0.00420759968979379	0.00460316502780119	0.00411826031272986	0.00415020557599903	0.00466285712315968	0.00523584274349674	0.00357632712710052	0.00365983513508214	0.00367728549961137	0.00365037759357683	0.00451708249273132	0.00452992768476486	0.0046609155555431	0.00546396217911315	0.00433032761012067	0.00415387584542922	0.00452763667030346
"ko00071"	0.00475233015142563	0.00529379902485783	0.00503199757656929	0.00396849660697229	0.00371432033054154	0.00527314643302307	0.00492559410064554	0.00441943410026225	0.00526808800723917	0.00422726670310841	0.00447243984119802	0.00404226233459757	0.00380048700499807	0.00489756390316381	0.00432102355697655	0.00381244704965933	0.0049567387182608	0.00406073310705481	0.00476707849058296	0.00398595631809402	0.00442874970697404	0.00425481268535912	0.00506040556557671	0.00508038187619252	0.00493162097749509	0.00460934097714102	0.00366415754704368	0.00480815560211141	0.00546240661885103	0.00460056318906452	0.00420595008696398	0.00577623964898934	0.00467306935265434	0.00501716907415812	0.00470596930511344	0.00408198662944131	0.00473815556559678	0.0046766136306347	0.00597327732448947	0.00451474162379609	0.00426034115786394	0.0047294517040492	0.00471540475066656	0.00271639469992925	0.00484292396800182	0.00412021352417966	0.00485433562073236	0.00562692041634486	0.00440414825017348	0.00493019182662102	0.00404533899074814	0.00394985137409938	0.00433234149401031	0.00388374260548934	0.00444643893152232	0.00432616904191407	0.00409305353185167	0.00352716774891903	0.00458335782022062	0.00439128438661815	0.00523960074584942	0.00396269643461061	0.00478468862283446	0.00447677523660324	0.00506167554344539	0.00378242405804152	0.00385851499511149	0.00481289598987493	0.00469822784421435	0.00460687640504509	0.00521385689864054	0.00368435438617409	0.00343634637717887	0.00399278918310912	0.00418202626404446	0.00443948222843501	0.00433260290879983	0.00398714395313219	0.00486494952676009	0.00448015324824355	0.00364754293194881	0.00317256172048596	0.00450142363663043	0.00446694747268037	0.00416611838054127	0.0045828565713964	0.00468276769908248	0.00376198345979303	0.00518570412232815	0.00485901201085332	0.00480095347083915	0.00522867720305449	0.00469643720706845	0.00414942518390905	0.00460824686146423	0.00453191113027493	0.00564629272119241	0.00429663267838253	0.00409606673185639	0.00352047125490931	0.00448647995826038	0.00476531136143746	0.00504456171010565	0.00547529809251545	0.00576739981337989	0.0043631361056155	0.00433765859241686	0.00438051350823981	0.00475181820821427	0.00442433778290828	0.00429802807294165	0.00448247168871642	0.00487565833947049	0.00496000352903621	0.00492142829978562	0.00496862620997932	0.00464535138356512	0.00471047829765921	0.00451477703105992	0.00359874617219749	0.00448991935709707	0.00404983483371099	0.00496511917155899
"ko00072"	0.000800090847844234	0.000922267274793414	0.000805302834365295	0.000810652613009955	0.000654144567866793	0.00081952663764147	0.00076788920578001	0.000877311458716102	0.000872813121207985	0.000807945847234614	0.000807049518818716	0.000745255049803007	0.000586770915141902	0.0011920562865239	0.000854465813782391	0.000719342567713821	0.00114342595768114	0.000768325088604132	0.000651048978204992	0.000813253086751393	0.000857124275372839	0.000614964571837944	0.000859709746711343	0.000803443534021929	0.000936331263659641	0.000808313611087399	0.000655958206871462	0.0008318046508177	0.000969831768170968	0.000737222490322214	0.0006617522443462	0.000827264869338301	0.000873251546930643	0.000795367867571302	0.000769497024351898	0.000782148586361484	0.000927374102254936	0.000836235442380701	0.000910993179232376	0.000833228906593237	0.000817836477976354	0.00083846157757904	0.000904545050270257	0.000556464418671241	0.00070038662072509	0.000775511435184214	0.000782327013604691	0.00081819252989194	0.000847987202870077	0.00073501619442096	0.000770561139954272	0.000830287040440158	0.000863655303465592	0.000712933664159016	0.000800316770465944	0.000860002922472073	0.000819963511179753	0.000649722337175616	0.000829779202305982	0.000748776902414133	0.00129618049909522	0.000668790815504101	0.000796062611175545	0.000910968220545549	0.000951213936461521	0.000755432072337729	0.000737052925752546	0.000752021211493458	0.00077223560417452	0.000967051275698991	0.000799847808520236	0.000605959139802733	0.000655902855926887	0.000623233044134308	0.00075498501002136	0.000904579239684671	0.000757325778780519	0.000850586632172479	0.000760196265382077	0.000719310265597338	0.000563983784891122	0.000596122813893009	0.000796323224128841	0.000764345345434313	0.000690366937481825	0.000882539082315343	0.000860797893305839	0.000578449204162724	0.000776795223686007	0.00114340232471202	0.000886084069539526	0.000799399051487138	0.000782991038906239	0.000647912164030291	0.00100887667321147	0.000877490719494912	0.000864563999867796	0.00070585891555706	0.000691957217246006	0.0006196435174996	0.000914686887252395	0.000864687945970164	0.000764801353166078	0.000808830476315756	0.000875622684819008	0.000845303407942593	0.000727017613317468	0.00072241340778692	0.000751027401701592	0.000690727219898876	0.000837062326090506	0.00089505212646732	0.000918630383572263	0.000831420419175521	0.000916822895781635	0.000776038042632817	0.000898131930183522	0.000792166181914352	0.000930305698245813	0.000592349976547747	0.000767202667845837	0.000725634461988502	0.000964917681915014
