"","Buddy_11","Joans_11","Padme_11","Ginger_14","Buddy_17","Ivy_17","Padme_17","Buddy_18","Ginger_18","Ivy_18","Franc_19","Ivy_19","Ginger_2","Ginger_20","Buddy_21","Joans_21","Franc_22","Grogu_22","Henry_22","Joans_22","Marshmallow_22","Franc_24","Ivy_24","Marshmallow_24","Henry_25","Ginger_29","Henry_29","Joans_29","Ginger_36","Grogu_36","Henry_36","Franc_37","Grogu_37","Grogu_41","Joans_41","Ginger_42","Grogu_42","Henry_42","Ivy_42","Buddy_44","Franc_44","Ginger_44","Ivy_44","Joans_44","Marshmallow_44","Buddy_45","Franc_45","Grogu_45","Ivy_45","Joans_45","Marshmallow_45","Buddy_46","Charles_46","Ivy_46","Joans_46","Franc_47","Ginger_47","Marshmallow_47","Buddy_48","Charles_48","Franc_48","Grogu_48","Ivy_48","Joans_48","Marshmallow_48","Charles_49","Franc_49","Ginger_49","Henry_49","Ivy_49","Padme_5","Buddy_50","Charles_50","Franc_50","Ginger_50","Grogu_50","Ivy_50","Joans_50","Charles_51","Franc_51","Joans_51","Buddy_52","Ginger_52","Grogu_52","Marshmallow_52","Franc_53","Marshmallow_53","Charles_55","Ginger_55","Ivy_55","Buddy_56","Franc_56","Grogu_56","Joans_56","Buddy_57","Joans_57","Ginger_58","Henry_59","Padme_6","Joans_60","Marshmallow_60","Joans_62","Henry_66","Franc_68","Ginger_7","Padme_7","Charles_9","Franc_9","Grogu_9","Henry_9","Ivy_9"
"Ginger_36",16.4005108109699,16.1047159154159,21.998100149399,12.7577242049002,17.5034049960572,14.8688754152693,30.0748345502016,22.6235608641424,15.7200400182239,23.3431821104591,15.7084572956029,21.4479249179841,17.4534971198845,13.7345405298216,19.2611700648047,23.861032806326,16.1547192240119,19.7252441503838,11.7593728188554,18.8030016788395,17.6029355854723,16.1942942763775,22.2198921854984,19.914012481661,12.3376677467468,11.9993973706125,11.1106851610486,18.8919220235318,0,20.6700787450918,14.1976975928262,16.6571836975299,21.319909326358,19.7649510324689,18.5700911472033,11.7444999521225,16.7148787793495,11.6894866767609,20.6866350264779,19.5102963055554,20.8022032617475,12.9026025570925,18.2864585459497,20.592059349552,16.3948244858962,20.1151453925783,15.6126772391456,16.7134988612643,17.9748112848675,20.6687521993705,18.5224934696103,20.2379848954857,18.8874609159656,17.5505730297837,19.2845351805904,15.9560553048053,12.8217449312495,15.7839111699934,19.4117445736085,25.0791199206286,18.3218198836049,19.5514719503606,18.7485349763823,18.212063875532,15.8160074308913,25.0655231017598,18.6795963935414,14.3131459682591,13.6138824777484,16.0129319453952,19.8680835905588,17.8733613356311,20.6698853710833,17.9898600926801,12.416267542929,18.1902113875645,17.4685769781178,19.4662956166717,20.9076837797809,17.3366701003543,22.4124831183245,18.6281625597548,12.442350138788,18.9251494294552,16.8581620627965,16.8731162199166,19.9150330400835,17.7486768193191,14.7268037202107,18.9471008985466,18.9986227442969,20.5990093373803,19.1651967463333,19.0094590225632,18.0685945261533,18.8859195852149,14.1706589415096,16.7402283300633,20.4759239838561,17.6519497626871,17.9708335286413,18.1707976510236,15.4762812825655,16.0345249572829,14.5627502648916,20.6576614277347,20.7154087269818,15.8419890139088,14.4392025471483,18.2040677875766,15.522412021076
"Grogu_36",18.7126165616451,17.1523960463513,22.9427586218821,18.6723386458465,19.2105555078352,19.7351804884875,25.2840387730059,16.2636518248451,19.2555164446168,23.085785747439,20.417320134702,22.7694275919192,15.8074928157063,17.2915568382461,16.4936660703658,18.5067780652391,20.3043240271401,7.6039684195592,19.1656118465298,19.7290189228016,13.6674958208501,20.902784112977,25.870227398171,10.1575520454185,20.7571418798765,17.4356099292878,19.6806691762756,13.8228865716769,20.6700787450918,0,18.9722401346121,18.6857351158186,5.86402649294361,4.36038330449675,18.5775517466642,20.1462478379702,11.5664582981877,20.383412907828,21.1423185634573,14.7609339504156,22.5328700827202,19.4206741373908,22.2586777961746,15.841053175904,14.0303522042517,14.8094487199664,19.9146144317452,16.7590918064515,20.9802613136375,15.2892330834899,8.67364200785199,15.9833508547601,14.5228536074663,20.4953666537216,15.0341188913686,18.3683388439899,21.1981770408024,15.7966744734036,13.0868928587381,21.9453470678729,19.2807421716954,5.4862699256487,19.5230185165546,17.6828935578412,16.9861340257596,20.125893776238,19.474145012694,19.1974712259367,18.1465154297184,19.452081131613,21.7448638853771,17.156428837387,20.479704113434,18.1210654615664,18.4900121591183,8.72345121523119,18.2312382303206,15.783447257495,21.2697347697964,20.1017088698645,17.7230641359135,15.390062728924,18.519511744959,6.06099309861108,18.4640870641306,18.6125194723651,5.62370263067228,19.451597745565,22.602622739435,19.8099628230851,17.0536371077166,21.3479989027314,6.31972492277496,16.2356521965534,14.0219790327726,15.8121826787348,18.7896779001779,18.958416913217,22.2932102632276,17.5787801485168,18.5116461610069,18.4276604880391,20.1347771504808,18.9311265844212,23.5064130432828,22.077222807459,21.9267218820351,20.6884838826924,19.3515418988682,25.0821138878213,18.2933404727948
"Henry_36",16.7403772211597,16.8915158646624,19.99969067919,13.588290369294,17.4044221232889,18.152676955127,31.3814967609145,24.1868887392191,15.9500668948566,22.1759623958827,18.8434107770829,21.3516489987013,18.5577157062235,10.9269565568285,17.4100840111024,23.888615643084,17.1612086295449,19.8701444038819,9.72743380019243,16.4474542864203,17.5155169794036,18.1203842580147,20.9982772217021,18.87263067593,12.6454573097032,14.34403796838,11.6254113332057,18.2412811374207,14.1976975928262,18.9722401346121,0,17.8008194003929,19.9909018513957,18.5506081631044,17.3810316726972,11.8995086027032,17.3591195115803,15.5369877912721,20.0149934728828,17.4104828019266,20.3002432771518,16.2499764651524,19.4281946688588,19.2750131801648,16.0744067973515,18.9460340592237,17.3369774820151,18.0135014580879,18.2021998359502,19.5361073041441,17.7596383921155,17.9166944282368,17.5493455274271,17.8140079927246,18.2528283084956,17.6409147517741,16.6775215509818,17.0631111871476,18.0545530890338,22.1628877477603,19.0235033481333,19.0007525021946,17.8911990928297,17.2381987043547,16.8406681815318,23.0682731100988,18.8834221429312,16.4804149238062,12.1494292025907,16.6536189587871,18.9625228463784,18.9307849255064,18.7991798623739,19.3142868653864,15.650061691052,18.1362007109736,18.4251102330979,18.8860281630809,18.7979522273983,19.4207976983376,20.5721700325457,18.0435978738194,15.6858109797699,17.3592086301397,18.1675447767555,19.0301267168563,19.3203590630055,17.3896016156843,16.5686115528153,18.9833666559755,19.4872355100679,18.8148900359264,17.9356918900221,18.5867285140335,17.3410625448869,19.8199068608211,14.9645089474908,14.6432544579423,20.2607668053484,18.4615227011125,19.0535218755082,19.3093636972722,14.3007331676666,18.3879263675716,19.0749664084102,19.704461905066,20.9292285308964,19.0532911278094,16.3391141420297,19.7106382399831,17.701669070698
"Franc_37",17.3024195838649,16.800167033539,22.8054314008075,15.7773528995235,17.5774369054896,12.4107336216936,32.1645807579124,23.9148570823786,19.2649216005368,22.5580035102746,11.4530906269055,21.4200355119493,21.757784168645,17.3782055691027,16.6271762149549,21.0643103927548,11.8112455630707,17.9952571365318,18.4878401443412,19.9090147249793,15.7958647687343,11.6298267266211,21.323163856053,17.1593547447136,20.4075794119283,14.8850100342387,18.9853381060757,14.0545103641207,16.6571836975299,18.6857351158186,17.8008194003929,0,18.8842576852685,17.3148876664131,17.8485584408577,20.380120319034,15.2177451657889,16.1366766220777,18.6437587855882,13.7465692659367,20.1720414929146,15.8961420635876,14.7725046219744,17.2175942496367,15.9695716847966,17.3494034263474,13.309767180068,16.4751919589135,17.7758990245039,17.138249458578,14.8762841181767,16.0623168906377,14.2010407220779,16.1294023092448,15.7288080707366,10.2759752850004,19.3691141691479,18.3610723087438,15.7933557740882,22.9370198826825,12.4472165447816,17.2677508017284,16.3688847578613,18.1651805455064,18.6713494265955,23.6767394042268,12.7061384233434,16.1898946999408,16.8361514623529,15.8473414341418,23.602164851439,17.7555177495613,20.7380571943788,13.7342281161648,14.873185712863,15.4625218983519,12.8760087239682,16.4756322618988,20.4381283351302,11.0057961074991,19.4536909716014,13.041762454404,14.8378116951879,15.9540928390346,19.3089514406954,12.424368576406,17.4687302320043,16.8867470756882,17.0786939573154,16.1072199721548,19.4673805552239,16.9117207336341,16.6242171043633,16.364906275498,14.2836708988555,18.0394936817575,15.5573475340234,20.052343631781,23.6332082315231,17.3240774234741,20.8185225370821,18.3071470813226,19.4467939917143,14.1548483855014,22.6917580673393,23.4732375704184,23.1575064056176,21.7269316610544,12.0086540308964,24.6971697112282,18.4534905950256
"Grogu_37",19.1705033483797,17.2084964620103,23.4167556085294,19.0071401807162,19.8099002090551,19.8793584376278,25.1545502758188,16.5010597700396,20.012193836757,24.7779140362761,20.6764290404977,24.1031183714122,16.5977407212194,18.5166856858313,17.1422862723697,18.7076376540753,20.0655522579889,9.03478157995325,20.1892266065068,21.3665994489156,13.5689268126005,21.266765676621,26.8186667486008,10.9115210618209,21.7001803111495,17.7884018516706,21.0377725916347,14.5314221749789,21.319909326358,5.86402649294361,19.9909018513957,18.8842576852685,0,5.94296571090452,18.2854901496634,21.2016580712675,11.3260545562685,20.9149258847107,22.647453257433,15.5211498308813,23.7898200681376,19.7741824895304,21.8437770824626,15.5618894229608,13.4740624801794,14.9473123663893,19.6154294688144,16.5212735026618,21.8656888615228,15.487614587924,8.96018630112565,15.9445615365556,14.3353112425501,21.1504432290113,15.1579971951716,18.3353727868906,21.20535371937,15.7321315971704,12.7003344570145,22.8123047814482,18.9150304494365,6.20030020604766,20.9905241382072,17.9253255809214,16.7315524236409,20.549847518293,18.9634108508436,18.8681056423,18.6577303309894,20.9065564269416,21.6129582278399,17.0704806296925,20.4637662382981,18.5734668353618,18.6902963689066,9.43290380435497,18.1622380326656,16.1305777085958,21.4298563387878,20.1923793138751,17.703109818948,16.0795686754445,18.6128318244127,7.80103136808954,19.1385058071461,18.7691007684987,6.91288860317298,20.3863403127682,22.5655245143302,21.1860177586201,17.0642987610414,22.4223330677158,8.9715640424216,16.5735111095452,14.4776718195181,16.1747496382208,18.5739805320448,19.3772662951949,22.3749953264472,17.8252569178013,17.9649896315735,17.8962133061037,21.5590775523663,18.6205882235567,23.1296255268442,22.6678456604406,22.3602931478359,20.502624653691,19.7926153022098,25.7575116537073,19.2011584746756
"Grogu_41",17.6928302276402,15.6442598432205,22.7994025675712,17.3743947209696,18.2960193134764,18.2506379545081,25.3404583699965,16.0146110603897,18.5126768374256,23.5787627249726,18.823455364472,22.6990973654536,15.3060138728817,16.8273687987693,15.7272268165126,17.669344447993,18.6902285480787,7.5001725795605,18.6779304464116,19.6805217290475,11.6737052977797,19.489410972332,25.5615677706612,10.178117821163,20.4286094537005,15.9506981150381,19.4893251271383,12.5334754353142,19.7649510324689,4.36038330449675,18.5506081631044,17.3148876664131,5.94296571090452,0,17.0272198890972,19.9944305501597,9.56869603955539,19.5730440969286,21.4453194012503,14.0344820528475,22.3326466314823,18.2437308905443,20.6276938867089,14.6231556031094,12.4214070438451,13.5776165921962,18.5962878185344,15.2892211566495,20.4762633498777,13.9728154277081,6.91675959943954,15.4200190590306,12.9250694955588,19.4653034049929,13.574474317856,16.5536961762143,20.0376956874301,14.6097771719998,11.476795347243,22.048349280784,17.7832118181746,4.78141961649,19.3662014382588,16.6586577594832,15.6569611449321,20.1982024919374,17.8111840690369,17.6856709378026,17.031914558828,19.1360229127858,21.1845649829269,16.1455088650935,19.7033995416107,16.943717997276,16.987755959737,6.94248765967815,16.71411662722,14.8080068270178,20.7268398535137,18.8444451835689,16.8902965440431,14.1182255056231,16.9512354383977,5.57120204496328,17.665357611228,17.1502234523129,5.28124975834745,19.1193639011394,21.3635731399488,19.5470288759459,16.1796603909185,20.9555045903692,6.63515929036723,14.8612871625818,12.7943575045517,14.5388102111504,17.2383038188157,18.2968801880116,21.7295186519572,15.8804953371427,17.1495552981836,16.9634155813381,20.4162745240838,17.2684903550101,22.3686324490194,21.9097092553744,21.5245627086099,19.6255879992065,18.0882054104875,25.0770432779247,18.2886891842844
"Joans_41",15.9296175457821,14.0908743412095,23.7097394357354,15.8384562988562,17.8516843864195,16.5079595421123,30.7913698597205,21.0922584426362,20.8029920726587,27.8782500522193,17.2098704669183,25.7285548217344,17.8983848342493,18.9544408782886,18.1598962600449,20.3259026869257,14.6147712063992,19.1124963121587,18.2147104814443,21.6159852909595,16.3590746535256,17.9907028223974,24.9919010854343,17.542604029845,19.8859435666164,17.1913932946087,20.2011362043406,16.3699091029425,18.5700911472033,18.5775517466642,17.3810316726972,17.8485584408577,18.2854901496634,17.0272198890972,0,19.5943369977536,14.9036419455608,20.5031784580172,25.3644255340681,18.1389393770656,24.0792580113662,19.7671803898053,14.9058716049577,16.1558195764995,14.836296678501,16.6076439667926,15.1290532849911,17.5416238016468,21.4902645953617,16.8470196697813,16.3110149274813,18.3037964286196,15.8456949811865,19.2221862795585,15.2666929526421,16.5090874863716,18.5195425826587,15.8050564243462,15.6010060641066,25.7868083093203,17.7533058129441,18.0704313497397,21.481379614903,12.7745479289947,14.6507108955291,25.2024874411201,16.9868296399905,18.2577820110989,17.1305589470639,19.9238853022599,20.506226624979,18.0072599396221,21.4434779794385,17.9962781688338,17.8493249670718,16.3790297036779,16.79240636068,17.6451348369988,22.7548614288778,18.8775517895527,19.3352000376736,17.596593744927,18.2235818634596,17.4086534844579,19.5870449855778,18.3765718767971,18.470743321943,22.0791057086067,19.8357963865928,22.2938033463091,16.284329011324,21.8151222574595,18.6931925421415,16.5989403866316,16.3164522118814,16.6139655110281,17.3253409708948,19.4051265883362,22.3664173001536,14.4457956066226,16.8541981422655,15.4039123242652,23.5262273681468,14.0230883890015,19.5545863745329,22.9451224882629,22.7754048113452,17.5590519174479,18.1697588621069,24.539831351681,18.7427434117638
"Ginger_42",14.8752258640725,15.6044700097056,21.0748328285182,17.1553652312968,17.5724701416278,17.0551087800641,29.584480442387,22.4685500869628,16.6639607170955,25.0854742341746,18.4281814986496,24.444675965143,14.331573648226,13.5250285695272,19.6216594822163,24.8397348270211,19.3597713011151,21.094531587238,7.30767235083482,16.4156651690109,18.439572671979,18.9633777251707,25.8189063153026,22.2021823988348,7.23649790397009,16.0029437994335,7.35949857957047,19.9220894181766,11.7444999521225,20.1462478379702,11.8995086027032,20.380120319034,21.2016580712675,19.9944305501597,19.5943369977536,0,16.837800880408,17.6104948210917,22.7527741929227,19.3140057685497,23.3273421023963,17.0319741984829,21.5606536613913,20.9451807421136,16.7198329886863,19.5358548592611,18.1653703513352,18.1246746442341,20.1227347572587,20.1213879513562,19.321998360311,19.3710663440291,19.7178118851706,21.3517579213323,19.4485170130688,19.6240814868175,14.9065429023082,14.5711339766828,20.1800619425154,24.3373826104897,21.4315114712155,19.5341866923921,21.2957074367728,17.7103592540509,15.5576452824607,24.4373243411015,21.8714824135856,18.1481609478863,13.1657244042986,18.2607140016919,16.3947826271352,18.3668270909005,20.7011656894342,20.3105612192917,16.758751443357,19.6989794528501,20.4346633795594,19.0291446916919,21.1212029290006,20.956792013523,21.4387568451546,19.2115810832967,16.3077103921551,18.8138991752129,15.0534395947262,20.1429868852882,20.1635960788585,17.7617711025739,19.5843796197336,21.5102997511684,18.0540935338534,23.1262481567573,19.185073204425,19.4922874166804,18.2111224404661,18.1918682153609,18.1445628462939,15.4843179354491,17.7645524921952,18.3054350860781,16.8935419163379,19.1699076578926,14.3727034496739,18.3067483527898,15.3912619786781,17.4273396202738,19.296229572554,15.7844221174098,17.1831911423512,17.4232655755936,17.0872079471692
"Grogu_42",13.609112556308,11.314697521087,22.6688766013901,16.9807837951967,15.9430875415187,14.4107501094111,27.2760605485532,17.6022047308987,17.997878650027,25.523480891097,15.6099971423659,24.2489742295205,14.0065418071332,16.4474792689308,15.1268999563418,18.8916294743875,16.1192295106318,12.5480156481474,16.0129472576525,19.232253254928,8.36111809827689,17.0428384479427,26.1327609375823,13.8508136935211,17.6696814445924,14.6872755834255,16.7718307967041,12.0909481811752,16.7148787793495,11.5664582981877,17.3591195115803,15.2177451657889,11.3260545562685,9.56869603955539,14.9036419455608,16.837800880408,0,18.3376705535465,22.7476005801582,13.3589920519856,23.2456761523396,16.1708202454556,17.1149804902773,13.5754840992973,8.06053855041238,12.1621988128937,15.1982773250179,10.9299785830663,20.068357163192,12.8418376279479,8.06936662633868,14.3145613181987,11.9077615615223,19.0540912531869,11.9622865816888,13.9683371207311,16.5408239898208,9.00023269618238,10.9484131381447,23.2396615667643,16.0512535818051,9.16851795332117,20.3531052478123,14.5750252828101,10.9864002494936,22.1091138598647,15.988171248881,15.4842755834394,14.7631614814211,18.8290055491125,18.4846160299139,14.1477847038844,19.0014881939955,15.3602826233084,14.6317184352377,8.13090047496826,14.8608045689456,13.298617703677,20.1296495061842,16.385925801803,16.1671246880894,12.6213460358258,14.4761409374325,8.92124933974897,13.2565453692976,15.0854939347117,10.6497455476028,17.0732927215086,19.2684241711906,19.6584837985239,13.9819087388137,21.5259746405621,11.3443977471208,13.3758305939242,11.2079491292224,12.5795726387876,15.8359073238102,17.5418331863388,19.4331453285612,13.6973099466069,13.0927922901349,14.2673317097104,19.5813263085166,13.6839434564,18.5820491848884,20.2086759285147,20.7995152121692,16.3977687963727,15.3000387477349,23.850283587337,16.0445989989943
"Henry_42",20.3544046239427,19.8581375825122,24.2409641602705,11.8894116062321,19.6435732548211,18.0294884093936,32.2831655781625,25.4239008391512,15.5795557074891,22.4402051702913,17.925648125979,20.9002738263715,22.6805617851496,14.4168159257174,18.0088900589567,23.7931638399337,16.5096790913484,19.4427670102106,16.2870972913728,21.4330667020204,16.8295181495014,17.4504286137814,21.3111771296952,19.2530043884189,18.0584691429355,11.4715195417365,16.2356663726625,17.9345633277303,11.6894866767609,20.383412907828,15.5369877912721,16.1366766220777,20.9149258847107,19.5730440969286,20.5031784580172,17.6104948210917,18.3376705535465,0,19.8067423353494,18.63334507584,19.3094197763961,10.7685328491595,18.7050390320947,20.0805341607517,17.029276329816,19.9377527706633,17.046539505919,17.0875455324074,17.0812038650106,20.6618344964754,18.3977112148192,18.8842200594624,17.795365065881,16.3953237241424,19.1792428452426,15.1397917894478,15.4618675668151,19.9007746753541,18.566915454592,25.1592774065833,16.4867336150357,19.0720544694335,18.3156789414527,20.647465158175,19.1720607677375,24.8859988739573,17.1415971045895,12.0678813462873,13.9848265053976,17.6611618825604,23.822490478068,19.900144161381,20.079814959736,17.0960984733891,11.3091553003771,17.6751447782871,16.3243139903272,19.2065473770845,20.6287791933983,16.0290104789534,21.9001012460562,18.2576482583968,11.3157632097794,18.305539747903,20.450335380561,16.028328890573,19.7368706583632,17.996269834841,11.8294547785393,18.1952706667352,21.2737278290965,19.2227596666415,18.9390192167656,18.8177295460563,17.81281177423,21.2099299179335,11.6407472989157,16.2188156043747,24.16276861958,20.139395056665,22.248181172662,18.6549704388292,15.8493023900354,18.5296969063269,20.0751502315812,24.4283468225852,24.8072781487871,21.0827499002649,16.2521044406331,22.319436509821,18.874890976286
"Ivy_42",22.9587633545868,24.4113191234964,21.7632687711216,20.0901971320066,21.6682545737493,22.3917328247955,32.1111934550902,25.6207955140435,21.6923063680686,13.3059705720495,21.7297637362329,14.616980541455,24.8567300730781,20.1881867597748,21.8512582509269,25.9927941994337,22.3426508878207,21.2664692862151,21.8802596630159,20.0913026256457,22.7525243586399,20.081859724197,17.048461112151,20.9095298512686,22.7431946634105,19.9512972100408,21.1983223515459,21.4195239216989,20.6866350264779,21.1423185634573,20.0149934728828,18.6437587855882,22.647453257433,21.4453194012503,25.3644255340681,22.7527741929227,22.7476005801582,19.8067423353494,0,20.3179532797477,16.2800984436048,20.4811654842121,25.6072629076581,24.7434148389173,23.0150891890244,24.609616415351,23.0285166990375,23.7591623611211,17.4547633853061,24.4441187835623,21.3575811844479,23.6505935591448,22.7228615798203,17.4212844894925,23.392501093435,19.8763835739383,23.4571164897253,24.0830560193648,22.3071238378197,20.6043365904625,22.6165095722555,21.674387739723,11.9726658427899,23.9720073535955,25.4427678389299,22.7976610792827,22.5372384416945,21.7562081605248,20.5040544053816,12.5711338379481,25.9050824110939,23.9695571675915,22.172022913671,22.4101673570752,20.4003534765594,21.5688001264839,21.9300181463071,23.6713567028822,21.3001776924348,21.4057086894655,25.8468278947136,21.7445470826358,20.4983956158375,20.7521542666815,24.7955220550318,21.8789046053436,21.2131126170946,19.1678048289477,22.8737599118475,14.6898391363936,25.0272160407854,16.2784136648973,19.8634186458758,23.6213525927951,21.7037503516923,24.6277659374941,21.5038628707394,22.4238834086257,25.168698247121,24.3643468323105,26.9998436674764,25.1555120825631,20.5645472830153,23.7236250017097,27.1089333566208,23.6588587706615,23.5177750509111,25.4732066066352,17.7397164275835,24.900465482745,21.926425733303
"Buddy_44",15.7530304052205,14.5085071421287,22.1270844313122,17.7099994103858,15.8351775887615,16.9415337438256,31.0916508980549,21.9345662204761,17.9102620075299,23.1195724957897,16.3495749827781,22.0175576996124,19.1216630417061,16.4074483156888,11.465613087021,18.7112533122862,16.9616323111077,16.2015585989345,18.0966884868912,19.4069622161601,13.5482109984823,16.9437730581036,23.5038475755477,16.8416295473794,19.6269502447277,16.9740253256765,18.156232036061,9.91938798979079,19.5102963055554,14.7609339504156,17.4104828019266,13.7465692659367,15.5211498308813,14.0344820528475,18.1389393770656,19.3140057685497,13.3589920519856,18.63334507584,20.3179532797477,0,21.5162695236116,17.8148896423134,18.9659562475321,13.9491364825011,14.6267852578345,12.9018214162237,16.9698259072062,15.2815324252896,20.0186624135492,12.9786420466086,12.4518744805657,11.1123839831052,12.0120678285567,18.1187991664478,12.2226868761021,14.0810172828559,21.0150686089712,17.2346374405761,12.1405523081281,20.941826385317,16.1882031860765,13.6141682129533,20.0407378445057,16.2171056570285,18.3767690966951,21.8864756465345,16.4558133888692,18.1618228442072,16.2891036103224,18.6403594069126,22.487085817316,15.4267599587637,19.6573831199915,15.7331647772734,17.1964299195124,13.4574041862532,15.6382154586614,12.2964159766361,19.2393215120394,15.2564913177275,15.1852531388397,8.6601601837922,16.9711504718233,12.6740773304902,18.5779194920886,15.1034245528987,14.2308440845794,14.8688121537406,20.5035466687641,18.9873088824452,16.9590579502664,20.285767112465,13.4062503968347,13.1712233700644,9.35767134842857,15.487972403569,18.4096385717402,18.4309502704887,22.544298130063,16.220571303986,20.4414089587888,17.1200429793102,18.3806783349178,17.2737577760515,24.3660013189533,22.0840646963535,22.5357263112912,23.1090892984832,15.9024274974027,24.8984278004907,20.0534982649714
"Franc_44",23.4849093045498,24.2384913722386,23.21801179007,18.3785189170864,22.1159850333237,22.9419605970254,32.9400355025693,25.5548124865644,21.7240773973376,20.2922015252083,22.4911662646865,19.6811506121192,24.9738738852633,20.486566951257,21.7047161928082,24.6428009466205,21.8988701452883,22.6538367413337,22.5860746398889,21.6212479671355,23.4822107245092,21.5621969781206,19.1716896810723,22.1434117369001,23.201300420563,20.4553210642395,21.9863301603762,22.033380996068,20.8022032617475,22.5328700827202,20.3002432771518,20.1720414929146,23.7898200681376,22.3326466314823,24.0792580113662,23.3273421023963,23.2456761523396,19.3094197763961,16.2800984436048,21.5162695236116,0,20.7742235351654,23.9297877277072,24.9739220637581,23.4771214804338,24.7659496783666,23.0387605036297,23.7776931796497,15.8128830486976,24.837403153327,22.3350476081182,24.1944295509879,23.142809675348,16.7816019801645,23.5959686775941,20.6643297533763,23.2370626271218,24.8788755571005,22.3097346594372,23.8238151823835,23.1989028393616,22.902009388323,16.889030420012,24.0425276547692,25.761703134676,24.7834528262191,23.2796768689311,21.9568815181618,20.984451305791,15.7649765186383,27.3896357750372,24.0303390687987,23.914968497109,23.2324961741124,20.7811645148169,22.6063947559231,22.7695733962906,24.1908785519178,23.251211635242,22.3837339623525,26.3385538834822,22.5205737030482,20.6373333817025,22.3831335991784,25.7503855878313,23.158545145281,22.6504451939103,21.0325813169774,22.2142766380508,18.6351251139482,25.0434194045734,18.3317982788346,21.5131714851389,23.7348619573251,21.6498581058123,25.0531984512958,21.755938608108,22.6448611163387,27.5634575436966,24.6262077809358,26.9978033543878,25.0146831200922,21.9347543850458,24.0306773890471,27.3237089350687,25.7951773712432,25.1435310663181,25.7274981256294,19.795903009652,25.3463935394527,23.9497943397755
"Ginger_44",19.4287737091934,18.2601115167356,24.5590318323444,12.0167510623224,19.502004180014,16.1579321786626,30.7760086815583,24.4004783169848,14.3066528246829,23.2977282888907,17.01979306828,21.7705908675808,21.5379518900052,14.6304627706232,18.245686284883,22.9227702541745,15.6026950766479,18.5153969643652,16.0457961259922,20.3011821382647,14.5053724162385,17.0674395480094,22.6049221774714,19.1329055664609,17.093699989917,9.65012133885379,16.1803847953403,17.122499377489,12.9026025570925,19.4206741373908,16.2499764651524,15.8961420635876,19.7741824895304,18.2437308905443,19.7671803898053,17.0319741984829,16.1708202454556,10.7685328491595,20.4811654842121,17.8148896423134,20.7742235351654,0,18.0081361231021,17.6650148148729,14.4361384028316,17.3121916552481,15.0138485218075,13.8328156412472,16.6576319701484,17.9697747290858,16.3786861867476,17.6064471745743,16.3769449234855,14.5899380352076,16.4873141720489,12.8810350384397,11.8732723971527,18.3400063206825,17.2638514541563,25.0632764144079,14.5036869625884,17.4554367832562,18.1076659304849,19.0861400070215,17.0438054671915,24.0055264350015,15.5995195542789,7.23768452783222,10.8341715750831,16.8428571796315,22.938798435709,19.234996423208,18.6054449135581,14.4882286962971,6.92412683772052,15.5955867288264,13.8036742211415,16.7708246976063,20.4122925768781,14.5609358686927,18.9910693461003,16.7159717691557,7.45664270019419,17.3018907202123,18.6818324761096,13.7946610307749,18.0302798291264,17.2913688831039,10.0965060825094,17.9165220151542,19.4880870444202,18.6917192619299,17.8260883570469,16.4429168173794,16.5661925555108,19.141030890215,9.61636239290729,13.7833615954266,23.4573251848328,18.6126846339638,20.3261714251753,15.7461266113653,16.8051213666337,16.9731334306195,18.4787623175722,24.5847566537681,24.5011230493785,19.3717438487628,15.811513833352,22.4486722373487,19.565194502061
"Ivy_44",19.0250178879624,17.0659531066183,27.3927276386402,17.0186388614309,20.6056886380913,13.0021809956527,34.8508155005042,25.6301663214436,22.6043001078115,28.9630625628234,14.5808486724236,26.9951900410551,22.7190508912302,21.2060625268344,21.2223186300194,22.1915791987066,10.2524285163306,21.5069446627071,20.3022103977394,22.8006860886465,17.7535123241815,14.6806274643071,25.4829989037038,19.850926669708,21.9293230761321,16.9049069334023,21.5448806996956,18.4097129767475,18.2864585459497,22.2586777961746,19.4281946688588,14.7725046219744,21.8437770824626,20.6276938867089,14.9058716049577,21.5606536613913,17.1149804902773,18.7050390320947,25.6072629076581,18.9659562475321,23.9297877277072,18.0081361231021,0,15.810078271649,15.7757959149135,17.5186346453294,8.81961018486193,17.0749428581064,19.7557177612893,17.3723123461945,18.5437198029609,17.804360843801,16.1291069317081,18.8715776444141,15.7927921856158,12.8408672154068,18.0491541477633,17.9817854456573,18.0274327157247,28.6333130726172,11.4058863678289,20.7462654980152,22.0666437558262,18.8044819372532,16.8145347177486,28.6088849753728,11.7001263654579,17.0400531860677,17.9616090253731,20.2018677108981,24.1001517664805,19.2978378710792,23.6401045633281,13.7219584290432,16.8434133912842,18.2573805900478,12.3213619079149,17.4785068755438,24.8851759871652,13.4435133486614,18.6172474615188,16.8584327633491,16.7633373273157,19.8326230911803,20.8660348542126,14.0470644132603,21.3487943467136,22.6058921767788,16.6925714613881,21.7547562579997,17.9353636290661,20.8614825968545,21.0193922629323,17.1665751541249,17.6089560822005,18.0554171436343,16.1628902825388,21.5020577690278,25.6401459419162,15.8333924620072,19.6527956364817,15.8663544016119,24.4630611483935,11.3032512534725,20.6015933902981,26.44481513593,26.71017884247,20.5554797882467,17.5421722984587,27.0385989266887,19.1659419809151
