"","wolverine_1","hamlet_11","joans_11","ginger_14","kubo_14","wolverine_14","kubo_15","ivy_17","kubo_17","wolverine_17","ginger_18","hamlet_18","ivy_18","kubo_18","wolverine_18","ivy_19","ophelia_19","wolverine_19","ginger_2","ginger_20","hamlet_20","korra_20","ophelia_20","hamlet_21","joans_21","korra_21","kubo_21","hamlet_22","henry_22","joans_22","kubo_22","marshmallow_22","hamlet_23","korra_23","ginger_24","henry_24","ivy_24","kubo_24","marshmallow_24","ophelia_24","wolverine_24","henry_25","kubo_25","ginger_29","henry_29","joans_29","korra_29","kubo_30","hamlet_31","ginger_36","henry_36","kubo_37","ophelia_37","wolverine_37","hamlet_41","joans_41","marshmallow_41","ginger_42","henry_42","ivy_42","ophelia_43","ginger_44","ivy_44","joans_44","marshmallow_44","hamlet_45","henry_45","ivy_45","joans_45","korra_45","marshmallow_45","ophelia_45","charles_46","hamlet_46","ivy_46","joans_46","marshmallow_46","ginger_47","ivy_47","marshmallow_47","charles_48","hamlet_48","ivy_48","joans_48","korra_48","kubo_48","marshmallow_48","ophelia_48","wolverine_48","charles_49","ginger_49","henry_49","ivy_49","joans_49","kubo_49","marshmallow_49","ophelia_49","wolverine_49","charles_50","ginger_50","ivy_50","joans_50","korra_50","kubo_50","ophelia_50","wolverine_50","charles_51","joans_51","charles_52","ginger_52","kubo_52","marshmallow_52","kubo_53","marshmallow_53","charles_55","ginger_55","ivy_55","ophelia_55","joans_56","joans_57","ophelia_57","wolverine_57","ginger_58","wolverine_58","hamlet_59","henry_59","ophelia_59","korra_6","joans_60","marshmallow_60","wolverine_60","joans_62","henry_66","hamlet_67","ivy_67","ginger_7","charles_9","henry_9","ivy_9","korra_9"
"wolverine_1",0,3.36389305874273,3.82102437691405,3.99692101538256,7.66722901173406,5.11003431818468,3.29876685262255,5.4748009515287,3.35272441448759,3.36796199491573,2.86638379717555,3.49570657547417,6.4540154439973,3.4881613061197,2.18923330383519,4.30032292413244,3.19528221992928,4.54971177436135,9.11176914918858,4.17050220838267,6.75032125609051,6.45839228585712,6.1040014631729,3.78462079053384,3.84510299114737,5.46746455757645,3.71769590301297,8.5028703829214,5.42355139803327,3.9817135877576,3.25598557447407,3.67322567325022,3.04125578917776,6.03684524974372,3.68459887084284,4.21569416358083,4.39877683720918,4.59580591953823,9.77236219548523,3.3620157869684,3.60104773842648,5.18562871353797,5.28655663813113,3.17566727848246,3.70279317004473,3.218684549004,6.18044609979486,4.87753719553879,3.21931517093747,4.61142745491564,3.7240024029951,2.3750742447467,8.20987492785773,1.38003126479979,3.40540993796823,6.31291987452183,9.57311263238067,6.21908436000801,4.36322914397299,10.9628921818154,2.44298586635526,3.41487299556691,3.68440876676617,4.88033289161362,4.97696611145475,4.97809006664611,3.1151013608208,6.49936972709239,4.97394921544751,5.54827756997443,9.60119435293639,2.64030797255398,4.47971197993366,3.78691127093851,3.07623173829424,4.2259568500726,5.0875577579382,3.79542366309003,2.11906001994336,6.84265480599311,4.46445805946539,4.71400516518457,4.03947826706648,5.74790197597905,4.90532421439816,3.83276916730975,5.41777166226007,6.20361503876719,4.40878200356371,9.62158775242665,3.56376438166011,3.47334505010068,2.53422687809192,4.77640164802288,2.94400226013285,4.32545825281158,7.02294526905828,3.39723636476047,3.50803608634584,3.07400731308659,3.33082517342989,4.58411431974847,4.07466884255224,4.38225279807401,9.77654558531348,4.629821335926,4.35577882590571,6.24381165918846,6.4792608546123,3.07191228496484,6.6665857201311,5.42696360469781,3.90952790574984,11.1948311393783,7.72144663830548,3.55337434944837,6.00087509713193,4.62541015201631,3.26706900531062,6.72518320237423,5.14585314560283,5.46944011391074,3.57833428619008,4.24025869294934,3.44586786189882,3.72174560179024,6.90274183692151,4.86703955893372,3.81090408779016,7.66308948639033,2.86681053693494,4.13519592297251,6.14410145616456,8.14008922581488,4.03859350102985,7.39571828097728,6.53805255110365,6.24587412812977,6.63446934273786,4.95805286164238
"hamlet_11",3.36389305874273,0,4.48107844567937,4.95412283056694,7.36347045527358,6.30680639528375,4.1638055552586,5.7664393053142,5.20751334072465,5.53321756667451,3.72804872812364,3.7253360249425,6.37136706312096,5.38422633133807,4.52764126180635,4.0872081481784,4.15231822811199,5.80567891639745,8.95954430966811,4.10510107489295,6.76254999561319,6.84100905933429,6.57409814266911,4.69300371821886,4.30924325118594,6.19263280699044,5.04564309944386,8.51717237943784,5.7223641459264,4.72096264373097,4.80949547705551,4.16857760406681,2.43305069923977,6.69681443141756,4.08053822085783,5.18172072595681,3.6839961040861,5.6589417672744,8.76683193809497,4.941110734405,5.95014884065582,6.24969653069622,5.23372458619034,4.58774073641396,5.38980797766026,3.25855349215417,7.13565472277271,5.05177744825556,4.62806055587628,5.8189241959964,3.88180058437259,3.26273439667875,8.28125273584291,3.91536938560075,3.87607776776378,5.64600800828558,9.13837446071118,6.7751715026525,5.52898146927499,11.3267003054214,3.47077762200844,5.04168982406198,4.13371766266691,4.72320087272384,5.0648249485392,4.98346801460647,4.34776522189993,6.77231398274838,4.79192090624738,6.42382816457246,8.67517667193508,3.86391926519061,4.48983585739904,4.14936764587836,4.15022217310612,4.28840772113426,4.79407006465529,5.22341358394709,3.17814482584271,6.93810687786234,5.27891635569922,4.86139453723242,4.79596826317932,4.91849644668452,5.89595517473503,3.96041815058308,5.70726490210952,6.33911890660563,5.89948140041554,10.1497406799964,4.67036438308196,4.81720553127996,4.33597114195095,4.82291402849127,3.84729110402142,4.7064522809578,7.12750310411457,4.6759782339377,3.80457458253578,4.52239304542413,4.70392122161808,4.71109651237372,4.78895014725887,4.90790317452115,9.65276106485386,5.68793949684639,4.2427164884914,5.93854232686589,5.93239766446944,4.29666671501814,7.24226921572172,6.00350816368933,4.15645942869091,10.1546905282813,7.70297804473037,4.94619741386668,5.58512229530211,5.32699368201686,4.31675001086916,6.70548942463915,6.30645127146885,6.11560607467937,4.28272162565423,5.68944407709217,4.08024298403941,3.86761058139287,7.27565948419447,4.55933386508677,4.71901583954273,7.64083827249867,4.34026665567895,4.48424107336895,6.62254298106071,8.01081645588542,4.69605460657879,7.83867082179155,6.91313759883636,5.68527124610761,6.91258145006398,6.09581479073622
"joans_11",3.82102437691405,4.48107844567937,0,4.77331320174518,5.55189496345167,6.75411552790932,2.77855665536086,3.52209729600416,3.44464783385783,5.29733314181432,3.03232012603537,3.33585652738399,7.63880331461337,4.81894882855968,4.50802853200633,5.37791862806581,3.91914579323316,6.50973419864542,6.75952806625412,4.00291813720657,5.16750751132517,4.75364880548673,5.06507674182053,2.76984427463434,4.19803656841942,3.56234655443831,3.56229282298868,6.3019420101884,4.59809795165257,2.56832683101441,3.14373896232518,3.52631051497486,3.18927865501187,3.82267135723258,3.79707356450683,3.62907465829069,4.94916278362099,2.69781824540144,8.66829948064986,5.00393629468208,5.72031731774886,4.13578793856027,5.13880363196041,4.08916682242804,3.89210762323009,3.12275507094074,3.58905593000753,3.70063458671038,3.81876180288877,4.92995553641733,3.86923749826552,3.70174025026516,6.53536378078159,4.11530487678778,2.32135686024784,3.78669976770949,9.13360778473661,5.10027794730817,5.57880883897932,11.6768452370554,3.0991245428156,4.59533555096156,2.72710170102516,4.11543097781586,4.38488799880715,5.21066882804951,3.85782201195388,5.89730890024902,4.21869545411975,5.09057517777576,8.51099602298284,3.64250188512759,3.91999025832153,3.56376736873573,3.25871587821518,3.65928758128997,4.05614501264791,2.80382073835244,3.60755098656968,4.91850725603049,5.97342651885501,5.20941350208072,4.61873988687799,4.48819192327012,3.79636477446313,4.70283035838877,3.08929593961944,7.01671492540556,4.74569553325194,9.1939560506887,3.77615807231471,4.44331870348881,3.02303825606135,4.3981143606972,3.84121262595029,2.66688238109127,7.39657195374604,3.82460391856835,4.02320900072791,3.80941182493476,4.25056763155264,4.2524439047459,3.69807874563838,4.7177402913219,7.9879682788534,3.6049065808172,4.6129953786822,5.64170037424328,6.49056166295004,3.86637047092039,5.33316832487351,4.31090951363595,3.94460495101108,10.0824679978907,7.47110070492643,4.36559187227715,5.74020155594878,3.73319955924655,3.42790477640513,4.53927076635157,6.47160247801091,4.2863348547221,3.72699715645985,4.15797947620342,3.81884881345904,3.32234496681863,6.46550845776341,5.18235190120281,1.56771518743895,5.42586098527392,3.52420969197931,2.88866347723614,6.92950339224814,8.53834395350881,2.96400897885761,4.93721654215067,5.42106138549553,4.33738903603007,6.33472807184285,5.59028499207594
"ginger_14",3.99692101538256,4.95412283056694,4.77331320174518,0,9.3304214252555,6.96496058328063,4.43558100303303,7.34657253046873,3.69476989313727,3.53570906262983,3.44088314014977,5.14019036211462,8.78907047177042,3.92505339883422,3.88636929677709,6.80484118720649,5.01733056114206,6.76665395518305,11.0701125805491,5.66212591347095,8.46496253356105,7.92040957975933,7.73037436246015,5.10311781634841,4.01185225537079,6.99462962841019,5.17183713293035,10.1357238593179,7.26910835212399,5.02333172525709,4.42182346517746,4.19730485037698,4.8292539215329,7.37033801880197,4.74616875990136,5.95911564064186,6.2620273096802,5.29605955896587,11.2498575661288,4.9678501697911,3.76135963436064,6.90613180153862,6.68808511656289,3.10114643753366,5.54871704721119,4.07995327817361,7.1778905543571,6.48299195186303,2.92856277979053,5.76518161334393,5.02971979519822,3.36207184389219,10.3038818098937,4.44555504689953,4.32922616449256,7.6504595430779,11.0099795475343,8.1320507960448,4.73383525631215,13.0367104050833,4.92519159624159,3.25943091535255,4.46480798380544,5.60894236467545,5.85150579115001,7.13283940649516,3.01674430221509,7.80837516938544,5.96606953451377,6.93561635132371,11.1334039260466,3.62096348183677,5.15638244009961,5.47898526713717,2.64920711371045,5.04159061674644,6.19880551529813,3.48018908087027,3.49600073331379,8.6455793576962,6.97725269607931,6.5895083815325,5.76396301076348,7.11887644236428,6.31780037609355,5.54892567519669,6.7274429612857,8.32817042225477,6.13452796130107,10.6218492709747,1.8738869982963,3.59039588731885,3.75172835836948,5.8356011604674,4.6652753209129,5.70157021690422,9.13611277269505,4.90962373866675,5.55473500188257,2.36018420520651,3.22169935060436,5.63799612975638,5.14577287796484,5.84533258682882,11.9621349174377,5.46462693729268,6.72663521228419,7.35987950028305,8.77517933550898,3.47350632705778,8.4839581545372,7.08679683384543,5.83755518358,12.7842583110326,10.1172823785623,2.83431718548786,7.89687914439852,6.55572055402866,3.15242005839339,8.11601410206735,6.93893597331769,7.19600817940092,3.19580357891039,5.67425645903158,5.69092719071593,3.57518945173662,8.92618329058748,6.25643925677492,4.78435487401383,9.38101713156785,4.25455780310271,3.46787390086079,7.94323406417254,10.1811127290772,5.81934628885172,8.89526906317179,8.63426844355839,8.14261623381902,8.83140553299898,6.14569677068098
"kubo_14",7.66722901173406,7.36347045527358,5.55189496345167,9.3304214252555,0,8.14407575303602,5.62475309418803,4.17615371948531,6.950995809746,9.3133109242743,7.58495785943589,7.10686103448149,7.44283415653303,8.04797910968807,8.48621994032491,6.45701161412674,7.06362174257034,8.16351604987349,3.41472822194169,6.48129635555783,4.46803010850146,3.3507696892189,4.62855894083745,5.82239145653648,8.84593692672186,3.59310831962843,5.76458786966314,3.56947689495838,4.59598602898931,4.87710822160767,6.29460328899677,7.63731287101329,6.23407822449748,3.10886798481838,7.30143949600447,4.95659316249136,6.25105149282291,4.81654967904398,8.43922108699698,7.44311105343488,9.63143661778205,4.17248151312632,6.79959143769784,8.30823102923732,5.87082808911194,7.4743028956167,4.34437907748418,5.31484528191155,7.59025689484106,6.55766993959954,6.18176151761263,7.46330576526347,2.46496535112383,7.40894684928604,5.82588823673379,4.04446031121262,8.74276951728372,3.85138099186923,8.02773003239909,11.2555873713839,6.19318932690919,8.32425462225224,6.32135659377546,7.19455735945647,6.71378735424619,6.15132591906142,8.14308866622977,6.95039223540264,7.3071366325182,5.63013041348444,8.464706953971,7.08970429771017,7.11114578221087,6.42070893536882,8.00363210013598,7.35431047575761,6.95202985881995,6.68197361495162,7.29444052587885,3.36873598971187,7.38707503749086,6.66418459470728,7.21399058469247,6.01104379535139,4.80604100118379,6.74226603499774,3.71568791804091,7.05637082533715,6.21726604723191,9.84049457609748,8.53291029883915,8.02772891539753,7.07073066023669,7.11928412500605,6.93810475459898,5.40642637611145,6.68114355892215,5.99474123512127,7.32203677963253,8.42318253283504,8.16747033986515,7.20802911659175,6.51696891207765,6.4791156950153,3.88631661511177,6.40344165371683,6.48193003886354,7.22723241330542,6.71806286060934,7.98951577446,3.57133984504434,4.63386775867038,5.75161421241917,9.58040837384846,6.81162246811876,8.19688880503441,6.68558259786384,4.40410247608943,8.39316846353253,4.5980683556194,7.52019928594805,5.37878943687811,7.79278801011546,7.15961372447727,5.38763198242716,7.50159764441065,5.10983618651846,6.49017820287161,5.77572382019735,2.99929188687185,6.73097242648152,7.72379920278072,7.13160288781247,7.71662007117466,4.29045808341128,2.49213084211438,5.2996478572226,3.29561112517072,4.88508072876787,7.27181126393915
"wolverine_14",5.11003431818468,6.30680639528375,6.75411552790932,6.96496058328063,8.14407575303602,0,5.62590005982384,6.82833904170954,5.58590457973959,6.17816600867781,6.42640496078041,6.50953360295742,4.28657716581846,5.34235506463261,5.71135126893625,4.39495789097773,5.66950850522675,2.24699397626086,9.98959452659447,6.25640953612473,7.76961176901369,6.8281364019662,6.67686300471048,6.34207484098738,7.6940652670035,6.6382907229701,5.46697029532839,9.3405023814923,6.16957023083171,5.90121752968343,5.34728625110651,6.59841474381116,5.61738421266,7.06222777172743,6.33627071897013,5.53505613268287,4.8839025376447,6.15836119219054,10.3938492771066,4.07071924252186,6.24230902504828,6.0882985221495,6.31221762827569,6.18517052167882,5.19937147018434,6.4726821114931,7.88322668500013,6.48038349177239,5.34314566169119,5.43484904050838,5.24343223516296,4.99100225380347,8.12855553366042,4.92026527659002,5.47236513267303,7.95846410271744,9.66103206323508,6.5288481798431,5.37763288896821,8.49939073822474,4.76969154611935,5.88511020444222,5.99660507312749,6.9633730358106,6.53904776908959,5.45367399054229,6.20201771754283,7.453647713828,7.34316426177327,6.01512904816397,10.510420988557,4.55032617534913,6.6125495979187,5.84406275398866,6.57737372421781,6.8799907040715,7.38123105638851,6.08414567364702,5.44488676441137,7.54172800294099,3.26098080089539,4.93655722892967,4.84384322861777,7.57275524150312,5.98615357529671,4.3546311589916,6.62955532432094,4.7418099229311,5.61737453938474,10.239530824168,6.63047305641302,5.8672234420028,4.95413260635106,6.75610497863088,5.12493327105049,6.35987299419534,5.42596726574087,4.98298919170194,6.08935191150872,6.38143055727466,5.88805601154038,6.68089004432705,5.97321568655057,5.02866054124163,9.81642636994505,7.23831448025062,5.95091966427947,7.49154640603776,6.26374402795325,6.15524591454559,6.6857617639195,6.17731167739366,5.33972872702803,11.8868538334708,8.04304817383395,5.81057554510026,7.05608111529256,5.24961499289154,6.87176260306506,8.35143249420887,4.14347876140655,7.42248883884591,6.18023161199328,7.12580443558124,4.3191139662626,6.55483870460704,6.35042203808965,5.23926910278908,6.70008485097094,8.34202398987624,5.86371590887544,7.23577791269086,5.88365367811309,6.83393256586839,5.72948289890321,8.23384331445711,8.05846511429302,8.01876040217373,5.01113589042137,5.68858513762886
"kubo_15",3.29876685262255,4.1638055552586,2.77855665536086,4.43558100303303,5.62475309418803,5.62590005982384,0,4.81737622223369,2.80941697305036,4.71576100882337,4.03975117739654,4.68578319558278,6.91789806827833,4.21700666096767,4.11897471507667,5.05385476038382,4.45445413212158,5.55990943407771,7.72879512381411,4.89432115706536,5.84792258084197,5.08621242600297,4.85603778775416,3.26487433342917,5.03317699992205,3.94485356433245,3.25763360214033,7.02891450630886,4.90666064168014,1.80950891377956,3.1170731421149,4.73747836569295,3.56407880627803,4.12437086246979,4.75863001813746,3.47797125741264,4.82736969416719,2.72849924219902,10.1167117281857,4.11705446833805,4.89128528958493,3.73679280178482,5.88978454639205,4.37431843122295,3.2755513401706,4.30565262058575,3.82506858916976,4.81348784092428,3.5183683952396,4.35520845439848,3.996985877588,2.92631148499931,6.72750798441732,3.25728869072282,2.90532643764686,5.3026452901346,9.97883393456629,5.13609513436021,4.85823419301043,11.5700571853773,3.00930186492681,4.35814225863443,3.87447272877864,5.58628612220071,5.37550471998112,5.56350111331469,4.26249602987093,6.54242226996614,5.81657993298377,5.00733983362752,10.0311247112315,3.1648015747427,5.17857006260487,4.5835562604585,3.86942006742102,5.16196132750013,5.74938948092452,2.59177036428539,3.35718543172098,5.83446569516905,5.42114599437408,5.37066476135248,5.12443731319433,5.90381585356922,3.82698727050093,4.64514713152591,4.14050800698895,6.54369971214515,3.75382699156761,9.37668434007827,4.25554051729103,4.34378613710555,3.07659784340974,5.57115220382537,4.07954416512664,4.15903726577743,6.96541417819748,2.96711259224497,4.93345392916591,4.14966804345561,4.29136507921307,5.48947368661685,4.46113895942746,4.866646492942,8.56565390628627,3.28286122972345,5.33972086130498,6.84028494050516,7.06165783187156,4.34590938990816,5.41331447603973,4.77970932783426,4.25435266427282,11.6074873349666,8.14501740421394,4.23810626613,6.66155299954223,3.64227164078047,4.49120632898919,5.66534316607712,5.58007816185497,4.32267592866375,4.34185696079277,3.67905665144383,3.19827789280635,4.34608720677144,6.41053286497469,5.19171180977417,2.97300536298251,6.38795304760044,2.81208878223907,4.36111346548572,6.49978136030521,8.42131905943482,2.43573327618893,5.45958938784619,5.44064838422967,4.68251454180395,5.89948185615108,5.37002714147422
"ivy_17",5.4748009515287,5.7664393053142,3.52209729600416,7.34657253046873,4.17615371948531,6.82833904170954,4.81737622223369,0,4.96269251468777,6.94223298320368,4.85335003995928,4.21006012347442,6.43977900005279,5.70569735220305,5.97678320386757,4.65837758120667,4.36330023841312,6.47963227695152,4.69836387318045,3.67725215603061,4.19098120070972,2.71220867434458,4.8366919425404,4.28025533780732,6.50837557150388,2.5507524662339,3.63122368060995,5.17242336903408,2.4442470502136,4.06101095858288,3.89642153032388,4.76452054297244,3.92499589772117,3.03306040050554,4.29924661258637,2.90721467298773,4.43416454671288,3.56632500539681,6.65805294077455,5.39465772124081,7.40444872507934,3.20552863381635,4.03187846114591,5.66031352736097,3.80205517193094,4.84367690549997,4.60008867439428,2.74306551259393,5.40896256821225,4.44228941985415,3.70519227628288,5.72119226655226,4.37006575945099,5.31155091637722,3.58451912489632,2.84192497430807,6.90339233105961,2.74427816930735,5.88725265060166,10.1699001830906,3.98223289413436,5.85950605187121,3.45001773066323,4.26199378756217,3.78119072122839,3.75926227169796,5.48458451909833,5.12429762754629,4.29592698690763,3.7197736297809,6.52758794303271,4.93809887432699,4.21557782534913,3.43282433042699,5.63235370940846,4.37486079219736,3.96875194228969,4.78895141502711,4.91633457187841,2.11991796878378,5.49015757905804,4.25969177286529,4.40216066264687,3.66226128835422,3.01875789178402,4.40372618826706,1.72975667960616,5.6269880882258,5.4917874818057,8.91683287333772,6.11366670741868,5.45953406067141,4.59275647312361,4.07901304266295,4.17760194867627,2.25571438435431,5.69432702417512,4.6312379757963,4.55777734960828,5.86395589659781,5.54121870741825,4.16833530471831,3.56598980575001,3.99635509327956,5.4506352695514,5.91225008358959,3.76823036098264,4.41931369363221,4.70326350761982,5.23510764836963,3.10719511789296,2.39475952894697,3.39344128435609,7.96525044751836,5.18805167490214,5.7450066127585,4.12360713599343,3.22905588684644,5.71511266800129,4.27662345267677,5.77765577999218,5.30115370546512,5.14164999708616,6.26016547793257,3.702864982998,4.86300859199184,4.02619127063274,4.35319774719641,3.93467613150647,2.81294903716798,5.16725559850779,5.35128236500846,5.39768443179706,6.36011576259407,3.61271041429095,3.555322517453,5.06556552634525,4.11265236519654,4.58593353184639,4.9154935178657
"kubo_17",3.35272441448759,5.20751334072465,3.44464783385783,3.69476989313727,6.950995809746,5.58590457973959,2.80941697305036,4.96269251468777,0,2.88977801322201,3.36565172099333,4.47026468089192,7.13622957222031,1.96918811957692,2.89323271734765,5.42519480181045,3.86381621080659,5.24077757345067,8.63309801898163,4.44816563479695,6.0432038390141,5.05401307015448,5.13672554760718,3.19416528609555,5.06886909058541,3.96707802826033,2.17385053644173,7.70211812646704,4.56702601082698,2.74718995983703,1.51530815973996,3.92443163272253,3.95600592190177,4.4584755698508,3.75837174346089,3.08053860833402,5.23568455512027,2.51680944281909,10.0674682957992,3.10989454746517,3.15778304496564,3.77892063360643,5.14657289968088,2.71570698840308,2.30157424013183,4.21084990745602,4.7539713145067,4.81390016942676,2.08159505159322,2.76460128157498,3.44022075423093,3.55061834495514,7.52705729335132,2.95749355076563,3.18261020071727,6.16787750278856,9.24546672346464,5.0507282962986,3.04206591159332,11.4721605843814,3.34917948627449,2.2587632897924,3.2569823978136,4.99729020625686,4.4210219838236,5.35039972734978,2.78379480100969,6.32352008594735,5.27146673325005,3.88111441243051,9.90992837496131,2.68386717118676,4.48450902414716,4.11451626301871,3.52945988459348,4.56116017823375,5.40246532983311,1.57084385171408,2.83670021437964,5.97832251045527,5.38863092254264,4.92439622621886,4.37413819725436,6.06367114851289,3.17957748909498,4.30006715071884,4.31461766220577,6.47761628155063,3.38313644403852,9.57361999250404,3.19221190819415,2.34887483198134,2.47886512029893,4.68526696682129,3.29238851037196,3.77681760443208,6.93905266341,2.43150835751263,4.7505524161653,2.70908553706796,2.37963600413432,4.62303153408084,3.17808580193465,4.01467353511754,9.26937792975017,3.97350728227669,5.3777800361735,6.07478082011407,7.20482755932585,2.84760123560963,5.34002067390947,4.22724820663167,4.10511878580534,11.5407593526531,8.18010505985828,2.2728393453956,6.47184886146197,4.14003992080779,3.74889814567993,6.01968688489197,4.59440813925306,5.03072937848978,3.09163325925257,4.05242053470158,3.48814524013927,3.7172916606029,6.09737659850503,4.87894299473502,3.11043856382026,6.94176514053854,3.00454047934165,4.16668460898936,5.63636818277855,8.0275940578111,3.83164903844608,6.12620133890849,6.59397631446057,6.38610876803662,6.28460580707917,3.60071779848148
"wolverine_17",3.36796199491573,5.53321756667451,5.29733314181432,3.53570906262983,9.3133109242743,6.17816600867781,4.71576100882337,6.94223298320368,2.88977801322201,0,3.93353135920275,5.06119542338549,7.92165305620108,2.42274104245892,1.61533140348883,6.23878123851872,4.64484818671422,5.53395869256612,10.7250246653372,5.59938797746411,7.96276984308092,7.42441404316432,7.12946317572543,4.94148223597855,4.8584097370148,6.40594797745917,4.26651754815603,9.94577197353479,6.48768654928172,5.11719709925637,3.53357328182219,4.48125483186028,4.93753135769354,6.97797879196021,4.31295648869026,5.21255781407558,6.3005617205404,5.23681240638064,11.2884188953839,3.71067388961284,0.83740296757257,6.14051553648598,6.16766153464982,2.59253662724955,4.25727609029423,4.71889783182956,7.09281020192026,6.62598465125448,3.13730988129766,4.35289338900936,4.81823396155605,4.06260085878347,9.6811295678776,3.23347174203465,4.99579499917304,8.18925866687293,10.3019914959006,7.17709814117543,3.56809324388498,12.1613957717672,4.34794000351565,2.36173071629976,4.75950983368127,5.96723073929032,5.66844298391977,6.56236656184914,2.8624036431651,7.52908477956597,6.0836974003459,5.78258768600009,11.0624757983643,3.62972765160282,5.49370157976218,5.24122879555497,4.16389760554446,5.28919594144525,6.40751601630235,3.89007746040955,3.4092671886588,8.12475112912309,5.90575615808597,5.84387862827224,5.08232573035704,7.44937533425418,5.48406738886966,5.19847702879992,6.68029244548375,7.45213702102057,4.98068986072992,10.7465332107315,3.51082104571256,2.56437938670113,3.56909701946082,5.55006253168165,4.03589743343668,5.5513298551603,8.11379933232394,4.2676826134195,5.00554621641999,2.65996757564618,2.3798630786146,5.43095800960348,4.51483318402117,5.32317800082208,11.2937376646123,5.55786985674584,6.18304238491875,7.1039285707131,8.17568686203663,2.9177475589545,7.57225705888532,6.28783250459759,5.59455369971835,12.6689131403122,9.62327826020087,2.75576890613601,7.51085164340537,6.18313497600654,3.76375352789897,7.99493932541481,5.31006427988548,6.69500804023824,3.75644632934774,4.98223577326892,5.04078694847882,4.54279991549632,7.87110691302282,6.0436535341735,4.93209778222504,9.17926559414338,4.35806509006364,5.10803605115433,6.75347600135967,8.96914745689468,6.0007980346674,8.54434749500155,8.14940358055869,8.28267892284917,7.95708044600109,4.63280677898926
