"Taxa"	"hera_1"	"wolverine_1"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"lambchop_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"lambchop_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"goose_20"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"goose_22"	"hamlet_22"	"hera_22"	"iris_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"jarjarbinks_29"	"korra_29"	"jarjarbinks_3"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"goose_37"	"hera_37"	"kubo_37"	"lambchop_37"	"ophelia_37"	"wolverine_37"	"goose_4"	"hamlet_41"	"hera_41"	"goose_42"	"lambchop_42"	"ophelia_43"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"goose_46"	"hamlet_46"	"iris_46"	"lambchop_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"lambchop_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"lambchop_50"	"ophelia_50"	"wolverine_50"	"lambchop_51"	"goose_52"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"lambchop_55"	"ophelia_55"	"ophelia_57"	"wolverine_57"	"goose_58"	"wolverine_58"	"goose_59"	"hamlet_59"	"iris_59"	"ophelia_59"	"korra_6"	"iris_60"	"wolverine_60"	"hamlet_67"	"hera_67"	"jarjarbinks_68"	"hera_7"	"iris_7"	"korra_9"
"Metabolism|Carbohydrate metabolism|Pentose phosphate pathway"	0.00610254571447272	0.00602355345598105	0.0069460383796617	0.00674022192063607	0.00681355299304218	0.00640477486798686	0.00606586032549592	0.00666274220135014	0.00694741684241215	0.00674076262693216	0.00651616165913296	0.00673065655270523	0.00613380492507902	0.00660704364594283	0.0068445501584368	0.00627179416211194	0.00632904503891241	0.00605713464628823	0.00620253257115133	0.0061721599331387	0.0065188846507804	0.00628639418625964	0.0060877354020046	0.00638002715186188	0.00615144342552734	0.00646964242266217	0.00666167422917429	0.00661298192708768	0.00563876418819336	0.00644853669286679	0.00625495109099305	0.00603045250563073	0.00680717490676	0.00639481632501989	0.00628456681900263	0.00568141831212737	0.0066477877063195	0.00649237429979742	0.00648416432545053	0.00646196506548405	0.00726533007967518	0.00568067097680115	0.00637876783050503	0.0063302658552829	0.0058502055099289	0.00675028685699036	0.00600814556527093	0.00655688783606097	0.00643244608914151	0.00629584712048091	0.00634953238007318	0.00638767189704747	0.00681545480951153	0.00577109940091761	0.00632247651692299	0.00605867919202507	0.00649808630564564	0.00615677431893441	0.00641236345608614	0.00639163840251287	0.00629443579733209	0.00687299875440918	0.00609408143033339	0.00685883416947366	0.00647655469850082	0.00641662514998935	0.00584984364234468	0.00569441245788689	0.00638378719568089	0.00578104914576326	0.0062472469003266	0.00633597179707319	0.00574068372441686	0.00669168227981689	0.00655757820573819	0.00604848649103742	0.00651386877579534	0.00628932050603807	0.00600318920568551	0.00634981712106013	0.00619080994915372	0.00586047866645612	0.00645956544666001	0.00650348030208187	0.00611023258116152	0.00673090919356334	0.00647478470570004	0.00654812669271123	0.00546838578185987	0.0064198418407474	0.0062922240596188	0.00598484123111631	0.00630475182154463	0.00657585789532421	0.00674083578886735	0.0062870043954783	0.00576792258392925	0.00600536648132079	0.00648187498568156	0.00579470526306808	0.00686612640623902	0.00625800982515217	0.0054696398241455	0.00552252448446302	0.00586873354592437	0.00677715464213844	0.00645971420338078	0.00657970904257279	0.0061400654359026	0.00586882501982241	0.00679859505027895	0.00633056324043527	0.00633897814037474	0.00605564507101403	0.00633581112185553	0.00581980164998578	0.0064012973496024	0.00636676539932932	0.00641479769183319	0.00658338575808273	0.00665002984038897	0.00603781944691458	0.00673771284282715	0.00591195121666789	0.00609050000586076	0.00587982684837816	0.00602426727323485	0.00646835364371976
"Metabolism|Global and overview maps|2-Oxocarboxylic acid metabolism"	0.00669429571751577	0.00618247064823127	0.00439115377978983	0.0055668437887732	0.00499792414710902	0.00595642004704461	0.00532908597838692	0.00556606844768269	0.00535077752241197	0.00583999858457319	0.00570750864908022	0.00572132554785543	0.0065224429523329	0.00622258574120879	0.0055293201282253	0.00675360218420778	0.00676859820486393	0.00701235856443364	0.00619271650079232	0.00674301885899685	0.00647574773643339	0.00641467717486597	0.00678674667795141	0.0067735531561472	0.00595269197982654	0.00615188930910435	0.00586600460367544	0.00557773589525938	0.00781334209835374	0.00536048049732136	0.00649578673948291	0.00643457047822686	0.00569484337240251	0.00536270356960784	0.00610197146115222	0.00748311395202158	0.00597651387088456	0.00618752259269793	0.00617769147912536	0.0052675007085674	0.00601485976370858	0.00689010228059527	0.00633181357924634	0.00620906705143321	0.0073726396042363	0.00576539326591799	0.00691243273740341	0.00614598030326768	0.00615142403009764	0.0064084576487816	0.00641924917160095	0.00646634871084459	0.00557846432866976	0.00737351329657074	0.00638310510788941	0.00670475733481493	0.00618081998666735	0.00668609857542963	0.00578350613259352	0.00596463320194702	0.00659815457497979	0.00533160566444778	0.00613832661940432	0.00553701258373556	0.00611102453127137	0.00617025263012065	0.00735648362813167	0.00624700559391131	0.00562524733755745	0.00754633231096943	0.0058734864621584	0.00610008527754214	0.00656170083411633	0.00597934494082696	0.00593601690104353	0.00543609299612264	0.00612364549224199	0.00588934252882001	0.00670974359623914	0.00654616292661951	0.00584413679765624	0.0064040876377106	0.00626528041962069	0.00613307473165544	0.00637914706597613	0.00574024754372476	0.0061899181472499	0.00580840672570656	0.00784601221424107	0.0055896269726338	0.00563909790272631	0.00718548549539803	0.00666617310591517	0.0063803744215449	0.00557769624169362	0.00599586635561613	0.00747939460174793	0.00691146864669113	0.00636836025411841	0.00705097271001078	0.00530161532687684	0.00568226903093291	0.00773446114559381	0.00782962404555643	0.00748757695784591	0.00556689872652783	0.00646386207845561	0.00611796936343658	0.00661734328629653	0.00682961774954957	0.00550243077676781	0.005913596994987	0.00536914224112029	0.00683969708424617	0.00558219998039887	0.00732177226266091	0.00595296745705919	0.00624790001953429	0.00554453009010931	0.00583790945984097	0.00558995369699528	0.00631134629573503	0.00553388324487388	0.00718335986126284	0.00625276627553718	0.00727568112719889	0.0068068647132191	0.00622149653098416
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Vibrio cholerae"	0.0053062377529586	0.00617232159915584	0.0078589407542183	0.00651346199227406	0.00734202124362761	0.00613763151180515	0.00743598608756399	0.00600426431338689	0.00719736132871775	0.00594238049874923	0.00584725406002575	0.00643917484597221	0.0055227227482729	0.00599649347705401	0.00705025464618713	0.00605240419041294	0.00544887645464751	0.00530467390294766	0.00589295860455054	0.00580043344078473	0.00591449833949591	0.00614748215658361	0.0056548122708003	0.00548535012079636	0.00676979585743964	0.00626612661379212	0.00729055554892824	0.00767349193392645	0.00480680443920835	0.00669876974357832	0.00539059969304551	0.00608213767776325	0.00684907040699611	0.00669767350050532	0.00606773613752648	0.00513291807578667	0.00661369673097157	0.0062051745774663	0.00637697876008927	0.00683853376499113	0.00606518807850477	0.00592503936398589	0.00614123187835204	0.00617071871485451	0.00522864421743084	0.00679603990996856	0.00539766419478345	0.0063362150682583	0.00604398043506942	0.00616440203893227	0.00608644746314124	0.00606897635080262	0.00697370201713683	0.00505743488797112	0.00591782361264271	0.00575297725215047	0.0063292822394092	0.00583568472657975	0.00591367587463918	0.00644021976696747	0.00596560506323614	0.00713532918302728	0.00625236944109674	0.00624964483713471	0.00606995809170419	0.00611394301766581	0.00518392663041379	0.00668418538402376	0.00653283625036821	0.00497529322517337	0.00689517111631682	0.00729051643810312	0.00606023525260265	0.00659368518128391	0.00632562938452385	0.00705998618597302	0.0065584867945967	0.0063556867403086	0.00597702197032427	0.00583802712555617	0.00707931049848679	0.00626473892652944	0.0059585311191284	0.00595740823174429	0.00609345514946811	0.00674868567103548	0.00636863966160206	0.00667155955887667	0.00480311956330483	0.00638669064122035	0.00658734510509309	0.00539733245814777	0.00562775562028682	0.00592111717653292	0.00646128447609929	0.00628445737113712	0.00506933452665034	0.00575109295452779	0.00589798367810205	0.00528961389483038	0.0071821189935575	0.00648653477523993	0.00481071156243202	0.00478870174246654	0.00504434730370676	0.00700586368900258	0.00564424601709887	0.00593414269188188	0.00583064835268947	0.00598657442841433	0.0069024318211848	0.00670245608151811	0.00670562377971705	0.00572663402678579	0.00646685082883734	0.00525243624194725	0.0062802807174724	0.00618217466812942	0.00718104064999064	0.00612993426775325	0.0072115221041641	0.00617444222158569	0.00760249275439642	0.00512224048325839	0.006325768588319	0.00511317656932718	0.0056469137878422	0.00630465991376206
"Metabolism|Amino acid metabolism|Valine, leucine and isoleucine degradation"	0.00700502895477995	0.00732928807764461	0.00514530295561579	0.00483346087048088	0.00479579247176887	0.00546544587175056	0.00591587320575023	0.00613006986189621	0.00377325665054337	0.00550558139203905	0.00603977346369519	0.00487805989871	0.00678989554602335	0.00569671442723983	0.00385742908771251	0.00703247656188209	0.00712616427404267	0.00756932078215045	0.0069148941745016	0.00680630083958268	0.00620425679688293	0.00563179054676683	0.00775339533315895	0.00682164382720872	0.00643525179379133	0.00667855477000633	0.00558781978955965	0.00570776773991943	0.00852653259834454	0.00431380443003326	0.00682783834673971	0.00693226505983246	0.00426010759643327	0.00433337061791584	0.00559818664757833	0.00829378640141418	0.00488130850886031	0.0058423540589706	0.00523985674821564	0.00393914086835544	0.00453380426929723	0.00762051889087339	0.00591545148484353	0.00659264836826979	0.00810958100982965	0.00445022898495268	0.00740638234206657	0.00508941217101735	0.0062537820095683	0.00687513099134924	0.00652926331922633	0.00576370158645238	0.00399712027792833	0.00783905401428749	0.00594890028840518	0.00625828438689023	0.00530101274805642	0.00621730652430574	0.00689677966100797	0.00577690288734181	0.00610373469819953	0.0037416366094785	0.0069702517291887	0.00352851778293934	0.00552805076385374	0.00572493536107699	0.00738382165925411	0.0071204453587726	0.00515251005501001	0.00768444133438022	0.00615045424126106	0.00650058460703694	0.00644145517201923	0.00617383842551383	0.00618763652728212	0.00430721477535256	0.00543119767086045	0.00524529680038344	0.00719885072030046	0.00662253748787975	0.00603947733945574	0.00618686692548927	0.00665414074695636	0.00613654809457296	0.00670299203169545	0.00448624134574057	0.00547696924526999	0.00594901965944393	0.00829527107180714	0.00613361860857073	0.00512270242484454	0.00778923805405738	0.00624699902899451	0.00634712286988909	0.00556091595673288	0.00598058682372108	0.00799969465472804	0.00684394510112177	0.00633754807180232	0.0066685547164158	0.00366261438368861	0.00481639936740065	0.00818454179748726	0.00848161931789989	0.00817696634805819	0.00423114683060852	0.00617273033311666	0.00609455609557678	0.00701110941700041	0.0069328679915309	0.00426803245939487	0.00648393486710531	0.00438668080056817	0.00644544305115669	0.0048727655679765	0.00739080716852522	0.00585055528198312	0.00678223737642489	0.00465761943789566	0.00561452404037273	0.0060062611269264	0.00620288032542072	0.00613754284564558	0.00697823296345764	0.00686405851120061	0.00786112723568323	0.00719288118939619	0.0066221964132198
"Metabolism|Carbohydrate metabolism|Citrate cycle (TCA cycle)"	0.00569810387175918	0.00565316689322487	0.00455463708667665	0.0055324108640401	0.00543368515600798	0.00581089319119938	0.00642027687626122	0.00590445961611378	0.00553618458394117	0.00577677334681506	0.00580345061369927	0.00575448468182778	0.00528465303388494	0.00600005514961493	0.00549853989545028	0.0058674328359001	0.00538471064619128	0.0057783591153226	0.00573307514395403	0.00595697079296391	0.00606011662184382	0.00552961958773945	0.00554579258752141	0.00562009519167488	0.00603936508284823	0.00595044544480749	0.00612745010945415	0.006281859197237	0.00520910697823599	0.00526068044705591	0.00554241828672268	0.0058184721687389	0.00568014383971638	0.005323749493271	0.00553785619610182	0.00552532697591994	0.00558422720232245	0.00592942479598908	0.00543121669988718	0.00522783953488602	0.00579699146276145	0.00591294653868279	0.00606847977468233	0.00555750623806635	0.00519269480684102	0.00561678635979186	0.00568873107473753	0.00590187292444495	0.00627885416665291	0.00612005627779949	0.00629742340885988	0.00583554488095502	0.00561148608050664	0.0060765120852676	0.00606235627541543	0.00642518906170843	0.00566080463927025	0.00583232830908966	0.00610267161928954	0.00596800013946683	0.0055190167518178	0.00544981600502713	0.00582760914306947	0.0050616103223655	0.0060766419169862	0.00607063213973244	0.00572306778684933	0.0063078945276919	0.00525299899589173	0.00552981487491732	0.00630892616749872	0.00642955762031188	0.00685069391266928	0.00592777929032941	0.00599699219612596	0.00456231302706871	0.00576292655403936	0.00562795216223594	0.00573136559050374	0.00577535288668689	0.00632792689316722	0.00692942609123459	0.00585330070588409	0.00572997102247882	0.0060805207782556	0.00549661974239097	0.00564372372628908	0.00612472296551523	0.00579129642475851	0.00584296799801303	0.00543369615943487	0.00551475716748948	0.00558303662713477	0.00571661649100419	0.00569475837664614	0.00584698488317988	0.00552589388425654	0.00613402117055177	0.00580388633825979	0.00656095598999858	0.00536032538255259	0.00536084280422179	0.00589764084560819	0.00563793135009361	0.00543702958852982	0.00558089750062778	0.00559921882290672	0.00563719617924466	0.00563934678813684	0.00603717192890153	0.00528306105333225	0.00611153727575508	0.00520653243458107	0.00557721371686821	0.00524030660786931	0.00564764209956231	0.00576392723363716	0.00560200225845067	0.00507750818174144	0.00595354625682758	0.00615115157667005	0.00572209975533973	0.00626210497860171	0.00630646201025043	0.00583512375388607	0.00571768695153931	0.00562054402446193	0.00608165133681566
"Genetic Information Processing|Translation|Aminoacyl-tRNA biosynthesis"	0.0061827970091179	0.00615145382196128	0.00653523781621255	0.00518985764898918	0.00544928893777914	0.00573343265026807	0.00553770929872768	0.00533756408045755	0.00395614847360972	0.00542531596034126	0.00539062805233883	0.00522268775149854	0.00571686329064346	0.00554635315554123	0.00385926382105261	0.00629677200494918	0.00605263921630937	0.00638524628805667	0.00570416873452513	0.0060189405807702	0.00598387032145992	0.00518377256093352	0.00616898654955949	0.00625953828430875	0.00578692102561279	0.0062299768905339	0.00613798044175485	0.00539155848052222	0.0068733672890918	0.00397892120609904	0.00588812992188414	0.00619046607867939	0.00434701476180856	0.00399026364087916	0.00509415694435243	0.00648162193989031	0.00460623003862926	0.00542007089241005	0.00478291259781546	0.00370203999953286	0.00581385057356948	0.00652789217188061	0.00560593348681103	0.0062217490249767	0.00651393001090912	0.00429419517264078	0.00637192290468439	0.00511579889565073	0.0059571913218543	0.00607112544669236	0.0061000348535453	0.0054221777989084	0.00401560103654113	0.00670536746399194	0.00582972941540332	0.0064318122218527	0.00495929533461335	0.00583441753400523	0.00565862968625848	0.0062169895181428	0.0054426324324344	0.00370000262900058	0.00606605399249207	0.00478616352145628	0.00572926877661789	0.00587704155131418	0.00656902849154539	0.00669076429025621	0.00470514613092044	0.00667924906017596	0.00586987686341546	0.0056536222027677	0.00699536893180878	0.0060114952959561	0.00596189287099741	0.00404801384607825	0.00504944909189295	0.00523909868015745	0.00643474227070305	0.00613928757342857	0.00555431947544918	0.00689521068651276	0.00590787037841369	0.0055854398346097	0.00607530248217095	0.00425378671846738	0.00494406646733175	0.00598678493819301	0.00712156676605114	0.00528303769583737	0.004512153189395	0.0063824848841149	0.00570481932750273	0.00591145405055727	0.00493444163631089	0.00544147735988257	0.00651773179340883	0.0062028401216611	0.00605826441312536	0.00716946280802682	0.00362893385223051	0.00441648301392811	0.00722768006263244	0.00704946480901166	0.00650167260185577	0.00407107932450054	0.00590701248395008	0.00578902448857661	0.00608688791008277	0.00641406266602273	0.00430034654822249	0.00554292163738318	0.00396278833937128	0.00573965737066516	0.00433153109722739	0.00647339104415431	0.00541935555240149	0.00571205111666875	0.00428660181180944	0.00595749732721711	0.00518786869532856	0.00591337424516507	0.00585541851979585	0.00677178921165234	0.0055347604685368	0.00663850989943593	0.00635264009825153	0.00568120278020897
"Metabolism|Energy metabolism|Oxidative phosphorylation"	0.00514625775250015	0.00555461184784357	0.00559323320418031	0.00593602326311759	0.00615769326597496	0.00565736483876988	0.00646394116070144	0.00647340851927554	0.00648160064926331	0.00579071711190098	0.00627206963533347	0.00596844146031956	0.0054530200749441	0.00557537492148901	0.00644159820021206	0.00509588568266435	0.00512038820948795	0.00495698738753607	0.00588843000342343	0.00517620103840209	0.00515153730762851	0.00553734745763333	0.00527704717551857	0.00508816494521024	0.00574408759864685	0.00575908740522539	0.0061143398976802	0.00647370303168716	0.00420854957386155	0.00655108406610154	0.00549793693740758	0.00525320613844958	0.00617820477079745	0.00659437180351861	0.00579135523118674	0.00461192965585302	0.00593091244031898	0.00572211064667463	0.00577419914721208	0.0066700943999049	0.00542899743114187	0.00493815059774787	0.00552707218641961	0.00544013769982577	0.00455089926145616	0.00612266148138173	0.0050686069464546	0.00569136951025438	0.00577988322768562	0.00547038165513151	0.0053787925223863	0.00541957008403403	0.00633895525111636	0.00453758617652076	0.00547091471623689	0.00516679787619658	0.00577500576867147	0.00516614907683618	0.00638315342970869	0.005490096576352	0.00533213648250566	0.00662918468346646	0.00553972258005029	0.00646181108313452	0.00574008940792126	0.00568419381509397	0.00457763395504196	0.0050052357449527	0.0064832296614809	0.00442277005562697	0.00568625613870338	0.00576607791657039	0.00481158633957111	0.00594631799355025	0.00608738006052036	0.00693451827884318	0.00573783014231022	0.00611809690610764	0.00482789996812803	0.00539354347627445	0.00595339646335348	0.00501225787857077	0.0057530175357723	0.00591544171665931	0.00552815385662807	0.00618622748675043	0.00573759212532304	0.00589172082906369	0.00420081718603045	0.0066005357012143	0.00633268631088621	0.00463010238636121	0.00524149172190915	0.00535578821960175	0.00647188775060118	0.00590252446045906	0.00450318111325295	0.00493164199635282	0.005327358257508	0.00471044502156471	0.00669006683122755	0.00621430887003959	0.00424814242075682	0.00418365084278566	0.00441348311367254	0.00637738538404164	0.00522501068349101	0.00556787961891468	0.00520486301469422	0.00497419260754231	0.00655236306745368	0.00623297173081513	0.00657081136706616	0.00518414319147889	0.00633319109005668	0.00465023147541249	0.00600492381959737	0.00562374095941888	0.00662926540409761	0.0058069851675862	0.00635947156710283	0.0054740861747112	0.00674492708324198	0.0046257159991041	0.00564729024116665	0.00459274980096328	0.00485738691822964	0.00562978070967323
"Metabolism|Amino acid metabolism|Phenylalanine, tyrosine and tryptophan biosynthesis"	0.0063074929949843	0.00574742109015449	0.00399574410282984	0.00478937845121551	0.00434643533259533	0.0054650453284262	0.00494321922746414	0.00454843577882708	0.0041095333246129	0.00519980660281588	0.00477000439767366	0.00502033674387517	0.00577008014134815	0.005506764495071	0.00421306743233495	0.00616630150215562	0.00599152399388625	0.00648724249481521	0.00528036445763282	0.00618175401527716	0.0059888769933724	0.00552699289623961	0.00592800977476001	0.00613937112064906	0.00540138928531656	0.00563301606437766	0.00511523702488476	0.00479427370288739	0.00720219735278206	0.00423742416818723	0.00582772454154068	0.00595407001216832	0.00460093735461501	0.00422557531099872	0.00526073634373953	0.00684933964774581	0.00488442999303181	0.00538159891589757	0.00510993991909803	0.00406449170176873	0.00539113131672386	0.00650661449310184	0.0056608115537874	0.00564458197850369	0.00662991463071233	0.00461857024985506	0.00637863249399087	0.00534626227058042	0.00552413655561744	0.00566671259615931	0.00592488242972319	0.00570109804148313	0.0043615943441794	0.0070800409695017	0.00577144309972895	0.00648954516076192	0.00523578896913715	0.006095495166903	0.00480521135066128	0.00565548532390319	0.00573211660558276	0.00397688571076278	0.00553520582077517	0.00462915283023264	0.00552755584771341	0.00558360933189561	0.00688877756387991	0.00628665009134821	0.00441675208070123	0.00699665141009571	0.00549682461602581	0.00537414895098117	0.00685841758163216	0.00526725689222595	0.00523631959554962	0.00384896912011799	0.00519307062153264	0.00500163973685112	0.00630800639837068	0.00593457936365023	0.00531482169993968	0.00666886744946668	0.00548552915952605	0.00529957536789919	0.00586052306972865	0.00454645231829093	0.00518756472188725	0.00543438884691725	0.00752704606044198	0.00451840701068125	0.00462199199594544	0.00658035846135878	0.00597399912028937	0.00576333201743267	0.00445093247033996	0.00526107306873614	0.00690895986338192	0.00646842016863603	0.00581492933811719	0.00715591226267454	0.00388585302628975	0.00471741172357334	0.00753725446814047	0.00742546493189039	0.00687276082278626	0.00432079317695254	0.00586662729613768	0.00546943258240595	0.00599088664396574	0.0064557896468338	0.00422840910229725	0.00497357276234493	0.00423332393313625	0.00608925186197118	0.00451011075864565	0.0067986177996916	0.005093986103059	0.00540092655646803	0.00418925894067483	0.00544657429874182	0.00469894558750924	0.00581733207975221	0.00479923377858505	0.00701267940187044	0.00579020012547072	0.00684176005628742	0.00638079092262364	0.00539307832842022
"Metabolism|Glycan biosynthesis and metabolism|Peptidoglycan biosynthesis"	0.00590171328460918	0.0057909154857795	0.00546496540143689	0.00483541865649556	0.00480200657321451	0.00524621019296042	0.00516168325533825	0.00534277773562945	0.00379157260477689	0.00543022903006218	0.00540528521656371	0.00491029281686525	0.00606351807732743	0.00535002220192028	0.00375977909679334	0.00606452850878337	0.0060351751970978	0.00617063826137011	0.00584592212494325	0.00565230696444766	0.00569965510302939	0.00501694882989288	0.00621210902277824	0.00611175965511461	0.00558611986334915	0.00575736783575336	0.00578859910185374	0.0049668125137865	0.00685128173801298	0.00405135549018701	0.00591115081883311	0.00592868014631509	0.00421010573435183	0.00402512616557135	0.00501444998116462	0.00639985608854349	0.00450996194292074	0.00524232811369424	0.00473009943089329	0.00375133287181713	0.00552145191399042	0.00626572190485473	0.00530076027932188	0.00578852589266171	0.00660333734288611	0.0041870035919168	0.00624778417987974	0.00481044049764334	0.00563675403251259	0.00591534080468619	0.00573876867336072	0.00513473715479105	0.00388061058975165	0.00634107728568675	0.005462576653724	0.00568059783876935	0.00478868090380959	0.00553575434110591	0.00556312123480273	0.00549158123742294	0.00537114142159072	0.00366781902440326	0.00586471287528715	0.00465371531209274	0.00524255684031436	0.00533198264590911	0.00631137131768916	0.00588102791638873	0.00454029934889241	0.00648745103299556	0.00556563419493649	0.00556432018621217	0.00587754555333703	0.0055491697557089	0.00552649595696337	0.00374598825622043	0.00491762206496158	0.00480849300004162	0.00614983789433048	0.0057834957683908	0.00533601297144978	0.00577605476687155	0.00572359509814355	0.00546606056514449	0.00589023878290747	0.00417876623218582	0.00485295002877152	0.00544251677387185	0.00675999118378003	0.00510075236283323	0.0045086587232066	0.00638282134954184	0.00560999772030152	0.00578417626174165	0.00491139601060349	0.00518547126848395	0.00642149823809597	0.00586276945227372	0.0058459829067382	0.00630713838709224	0.00359849776062866	0.00435357395946062	0.00678306376430715	0.00681235616529723	0.00648523287871551	0.00401875153065588	0.00576255184627441	0.00567268557115685	0.00602399011653677	0.0059644579562591	0.00413824258023649	0.00537425606606332	0.00402286134267909	0.00556148417759616	0.00440670562485522	0.00624608707249957	0.00516465034197856	0.00586721602917364	0.00402603955805131	0.00556408098656075	0.00535120677142852	0.00549602289275702	0.00523442191781165	0.00620333285449583	0.00503603221670216	0.00641151676718899	0.00621084685145597	0.00562990611560035
"Metabolism|Energy metabolism|Sulfur metabolism"	0.0048414569060025	0.00506783380575961	0.00547012846426316	0.00563410754833816	0.00566342121264648	0.00507679874304859	0.00434828057432985	0.00453605687066445	0.00711329950849106	0.00437141141587511	0.00482397880193315	0.00559849792667282	0.00498190585375239	0.00491821467107609	0.00732809055528067	0.00458973422107269	0.00497513736711246	0.00475305987742838	0.00469975045731545	0.00512417421544806	0.0043907844397379	0.00647056884943721	0.00502809952240021	0.0046881130128494	0.004616876668405	0.00423811167553905	0.00386744833191688	0.00457700680960311	0.00549437237626567	0.00684077669763391	0.00478417288044174	0.0048706333359574	0.00653463986855805	0.0069144309303957	0.00585525295619384	0.00555710510607274	0.00654358036014829	0.0052705458693132	0.0066275935360849	0.00730391386774687	0.00393954839627268	0.00493683026915599	0.0051867743737284	0.00500819075160963	0.0053939841125957	0.00676788279910551	0.00481184393615841	0.00586685499577864	0.00422013760703359	0.00446058057725891	0.00428270750428873	0.00579504774583886	0.00708455173733544	0.00472375852683238	0.00502268684806544	0.00450490420615221	0.0062606039870178	0.00549920232159418	0.00439010495595367	0.0047754223088557	0.00601623700098569	0.00732862501986936	0.00488676605574415	0.00695773469089146	0.00480573646427211	0.00479749484925624	0.00520372877448172	0.00489808103600436	0.00623917565570619	0.00537277512347198	0.00438169604135606	0.00449875960332054	0.00423549874035991	0.00424922475424111	0.00431565611462679	0.00763689464542926	0.0059168949000465	0.00561407415378204	0.00499457092266231	0.00470873157700217	0.00472740149389005	0.00410649616801017	0.00445347740224765	0.00482114236606705	0.00452629494062856	0.00687739312749429	0.00624335674829459	0.00425411262852434	0.00513326814765247	0.00498364165066819	0.00640914166032637	0.00508238827555414	0.00548515205921159	0.00449596827071012	0.00524853236096171	0.00531976317642944	0.00543115272089159	0.00499832615423598	0.00450862491250138	0.00430231004494665	0.00748053884070809	0.00672608383565354	0.00496407020324492	0.00518100511180386	0.00526342571186298	0.00685589752004099	0.00488304879916361	0.00462349994571964	0.00490155603310423	0.00516845417788124	0.00665242024659835	0.00476782115038277	0.00706448283169144	0.00608214398868024	0.00666331317291291	0.00542702276281196	0.0054078530843226	0.00474845742390117	0.00703053175226846	0.0043080142292585	0.00425144703770628	0.00543896201046873	0.00398628034393781	0.00435221802249136	0.00572873317340662	0.00489234856648055	0.00501912652033766	0.00460853013185835
