"Taxa"	"JarJarBinks_15"	"Kubo_15"	"Buddy_17"	"Iris_17"	"Ivy_17"	"Kubo_17"	"Lambchop_17"	"Padme_17"	"Wolverine_17"	"Buddy_18"	"Ginger_18"	"Hamlet_18"	"Hera_18"	"Iris_18"	"Ivy_18"	"JarJarBinks_18"	"Kubo_18"	"Lambchop_18"	"Wolverine_18"	"Franc_19"	"Ivy_19"	"Ophelia_19"	"Wolverine_19"	"Ginger_20"	"Goose_20"	"Hamlet_20"	"Hera_20"	"Iris_20"	"Korra_20"	"Ophelia_20"	"Buddy_21"	"Hamlet_21"	"JarJarBinks_21"	"Joans_21"	"Korra_21"	"Kubo_21"	"Franc_22"	"Goose_22"	"Grogu_22"	"Hamlet_22"	"Henry_22"	"Hera_22"	"Iris_22"	"Joans_22"	"Kubo_22"	"Marshmallow_22"	"Hamlet_23"	"Iris_23"	"Korra_23"	"Franc_24"	"Ginger_24"	"Henry_24"	"Hera_24"	"Ivy_24"	"Kubo_24"	"Marshmallow_24"	"Ophelia_24"	"Wolverine_24"	"Henry_25"	"Kubo_25"	"Ophelia_43"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Goose_44"	"Iris_44"	"Ivy_44"	"Joans_44"	"Lambchop_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Hamlet_45"	"Henry_45"	"Hera_45"	"Ivy_45"	"JarJarBinks_45"	"Joans_45"	"Korra_45"	"Marshmallow_45"	"Ophelia_45"	"Buddy_46"	"Charles_46"	"Goose_46"	"Hamlet_46"	"Iris_46"	"Ivy_46"	"Joans_46"	"Lambchop_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Hamlet_48"	"Hera_48"	"Iris_48"	"Ivy_48"	"JarJarBinks_48"	"Joans_48"	"Korra_48"	"Kubo_48"	"Lambchop_48"	"Marshmallow_48"	"Ophelia_48"	"Wolverine_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Iris_49"	"Ivy_49"	"JarJarBinks_49"	"Joans_49"	"Kubo_49"	"Marshmallow_49"	"Ophelia_49"	"Wolverine_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"JarJarBinks_50"	"Joans_50"	"Korra_50"	"Kubo_50"	"Lambchop_50"	"Ophelia_50"	"Wolverine_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Lambchop_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Goose_52"	"Grogu_52"	"JarJarBinks_52"	"Kubo_52"	"Marshmallow_52"	"Franc_53"	"Hera_53"	"Kubo_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Iris_55"	"Ivy_55"	"Lambchop_55"	"Ophelia_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"
"Metabolism|Global and overview maps|Metabolic pathways"	0.140398611706569	0.143889054640959	0.146702049786337	0.145534032168058	0.144959692466744	0.144700751165232	0.141324193104517	0.132669354933233	0.150915740718662	0.139364547726305	0.150058288932966	0.146539135450562	0.15056262343333	0.143973433901796	0.145613853063562	0.149516477375703	0.147525368596152	0.146620683588578	0.146979060729361	0.146044583628871	0.145643796395268	0.148798540888234	0.146892013306231	0.151944118231465	0.152034734199307	0.141254173590568	0.147116829798491	0.147951169610541	0.142797461710306	0.141204505166763	0.146492454327134	0.145173436910793	0.151784335830619	0.146382489002089	0.143863889469441	0.145631793369059	0.150543441881092	0.144294296681501	0.151510137062658	0.140632997928257	0.145022652205512	0.143950248810968	0.151399165754314	0.145982010388996	0.147339499728223	0.154012671120826	0.148616199365721	0.149541683383956	0.142732522206836	0.148127199946399	0.15166319869879	0.146072754198861	0.15049107233273	0.145691969812544	0.14587034943212	0.147626410369776	0.146832507049559	0.146837490645195	0.14310350612827	0.149178795358497	0.137388464431198	0.149819699450079	0.145351638344488	0.154523002418419	0.151835720075545	0.147280490285165	0.150670685032872	0.153265902144668	0.153989976705675	0.153837327658802	0.153897365575029	0.149542380595317	0.154029438438382	0.149943496883788	0.154281682489247	0.148386403165672	0.147181775198766	0.131653254496902	0.152187398075159	0.145670984635271	0.150807733519584	0.140684819275395	0.151453565894452	0.14998904431621	0.149570572871508	0.149223372055508	0.148325250995268	0.151462736358968	0.152202104489759	0.154067491470871	0.153201442710299	0.152807867443482	0.151821288065184	0.153101318151381	0.142817484347656	0.150948393579133	0.141244253825101	0.150572739533651	0.149494291779406	0.147496841431468	0.146297261524406	0.148287383387371	0.151522559468406	0.142324872115948	0.148557152424334	0.144784504637051	0.149520555598869	0.154739268668949	0.146269039393387	0.140152073032559	0.143382305286057	0.141681256851691	0.149934243976866	0.155128961119478	0.153025466349073	0.149347643377567	0.152140007907718	0.147255012755254	0.152769689216794	0.147496900586648	0.149026894782948	0.140331933964278	0.146158313487664	0.142179981218952	0.148197830789221	0.154448829213337	0.154061797083836	0.153030813629092	0.153394714206353	0.151452177308783	0.152128300935375	0.150973413171421	0.147767838117667	0.155107417126996	0.139240974861667	0.143598183997178	0.145605568703452	0.150411188972446	0.15255527048948	0.155181358518188	0.14995714465829	0.14260307657201	0.151981612856848	0.154017344669963	0.150612693185934	0.150564068354046	0.141792675749694	0.143982610943055	0.151685479609013	0.146595657906826	0.145952235647377	0.153058071641901	0.152081201551045	0.1540571774138	0.147436124641642	0.150013877672567	0.15205632992756	0.13910763358074	0.14245492743375	0.146735471394856	0.149143746815975	0.153477707870439
"Metabolism|Global and overview maps|Biosynthesis of secondary metabolites"	0.0580774623983425	0.0590956752677012	0.0578248444209578	0.0591339313682186	0.0594482429621716	0.0610198972831191	0.0572136808609284	0.053790751988008	0.0629574603652514	0.0554595923677365	0.0644887840423863	0.0606879119599978	0.0633031127122394	0.0590988958197104	0.057648014620287	0.0632310344205638	0.0624955929168832	0.0611091169875322	0.0609428382395897	0.0602920232943601	0.0585633291049369	0.0620867884378063	0.0598411782492471	0.0639305263112584	0.0643670702582538	0.0566092560814988	0.0604611413507518	0.0613057659110736	0.0584306671700313	0.0569119105338561	0.057246171006576	0.0598749047386865	0.0639208575332444	0.0617212788399806	0.0589532857879156	0.0607506252437135	0.0641496766887706	0.0592420236334449	0.0639596907779625	0.0563555697307184	0.0592760877528792	0.0602041729898586	0.0637521164986276	0.0604767217944827	0.0621897731015839	0.0669520928343525	0.0604533794163874	0.0621360846774661	0.0582832039230876	0.061340525350506	0.064297865585826	0.060275795034345	0.062840888501673	0.0589917159126902	0.0611501268963468	0.0618532556247562	0.0620169938834567	0.0618697218486555	0.0582456514614329	0.0630510025852265	0.0566017289994055	0.0615795450287223	0.0583911374232935	0.0666539434995911	0.0649662310394387	0.0611030915428261	0.0646602321532466	0.0672555225493755	0.067725298019109	0.0668589428365674	0.0675127041018319	0.062559192348932	0.0679546947712166	0.0607019497863739	0.0660861979280577	0.0608577067661855	0.0619695064711377	0.0545324367596234	0.0656070651118403	0.0601671410331527	0.0631225272575463	0.059578752323475	0.0643334638547046	0.0656124319739366	0.0622173353423031	0.0622733291754346	0.061189367464456	0.0646629393870805	0.0657072531501905	0.0674710492806817	0.0659791850255005	0.0644916456023513	0.0655328446415143	0.0618634931722672	0.0580685280421706	0.0652453504007339	0.0551678451858396	0.0630456217338518	0.0616612136292974	0.0606496145367546	0.0598785916654322	0.0620421205040472	0.0608627490144209	0.0578069344992871	0.0619737263469321	0.0597786918442977	0.0609855011714719	0.0672274829856006	0.0609101488124606	0.0578248757078081	0.0579759344803132	0.0572596631737899	0.0630975913105531	0.0682132927889252	0.0656673958476417	0.062618468110648	0.0629466714181798	0.0615927773726711	0.0657031082130075	0.0606578060089466	0.0629559097541324	0.0570875181024673	0.0604348894895299	0.0574250250845881	0.0607025175605439	0.0671751601852991	0.0668667738468591	0.0654415679151766	0.0661940744485706	0.0641192208224836	0.0656297364537386	0.0646613975939803	0.0615327958212919	0.0687390721979903	0.0558628792165368	0.0583669318415921	0.0593250118343941	0.0630765204913498	0.0651931021517327	0.0676174570753592	0.0636315796410892	0.0565465284282225	0.0648346667294121	0.0662894844351612	0.0631110632174017	0.0633245723682058	0.0574151252411851	0.0593439746775338	0.0639207016528045	0.060835056907107	0.0597110134417203	0.0640220674787823	0.0625595985347171	0.067680921180201	0.0610198799731023	0.0607357684161575	0.0646756396086216	0.0567348193667943	0.057936022543639	0.0604438852254868	0.0605987926816226	0.0673003205058827
"Metabolism|Global and overview maps|Microbial metabolism in diverse environments"	0.0530730304631061	0.0535628940170309	0.0542741561801626	0.0528634918275517	0.0559782258665439	0.0529244901151684	0.0569913589967303	0.0534516153926026	0.0519398211960152	0.0565208701720513	0.052699919703451	0.054253830893167	0.0537785133178483	0.0523123206160015	0.0483199388761407	0.0537754904924049	0.0514080866084361	0.0563521195610537	0.0541751929793614	0.0555390262290246	0.0505143219414347	0.0531774935308767	0.0510817635091742	0.0527737319636165	0.0569635762263039	0.056786326776187	0.053099916532402	0.0530289929624621	0.0551344919600644	0.0570365157928069	0.0521059566897497	0.0552798785725917	0.0567753071282095	0.0495523064309372	0.0561118102666745	0.0533079504489924	0.0530751425466768	0.0565893929593004	0.0517294165873606	0.0577817625248494	0.0558405820989884	0.049944453848731	0.0530988400190159	0.0540979276561373	0.0530862387051588	0.0542562760918937	0.052660585186237	0.0561794756231184	0.0562227819915105	0.0526943840182843	0.0535807006219212	0.0556882198598609	0.0532330011478463	0.0513233998051657	0.0543588128204308	0.0507460128299614	0.0506184724666507	0.0516341809055722	0.0560547249551041	0.0510432208685174	0.0531165914077711	0.0509620679636753	0.0502812931044153	0.0545394849127227	0.0558871964748186	0.0498089133775846	0.0534083511619014	0.0511570452869074	0.0505387673349024	0.0528069391469993	0.0520135587127758	0.0539874736555682	0.0522372078767616	0.0495286887189187	0.0561190472711583	0.0497679841057759	0.0512296811448312	0.0526110839399938	0.05227881352432	0.0545664191224415	0.0544726646499453	0.0514793716289364	0.0495775907085614	0.0509595639422293	0.0538371216853944	0.0519562570103668	0.0500614818278654	0.0531463340267334	0.0522792219193235	0.0495651289873372	0.0546303789914312	0.0554589098446839	0.054275280737669	0.0489341627222038	0.0565197133351461	0.0513105104180034	0.0532290801885218	0.0522898491689329	0.0532046860408309	0.0514334218801401	0.0520246589937911	0.0511764035259239	0.0482801470756364	0.0567113112737844	0.0543358545773283	0.0559064146931291	0.0493058046402944	0.0553313660800146	0.0559673118198986	0.0513890765507444	0.0559148938704874	0.0557954083129958	0.0533481570776936	0.0535602139350868	0.0533918356945329	0.055083722158755	0.0498284275501963	0.0546332204363904	0.0536992375536974	0.0517949124066002	0.0551300334669281	0.052501863474656	0.0533264935984598	0.0568417029188296	0.0578610818833207	0.0507767847008994	0.0544325559950403	0.054400793204129	0.0533405005028903	0.0564157984348101	0.0506973947596977	0.053391825776708	0.0516004713340132	0.050833665105369	0.0569306676220059	0.0569008957953324	0.0553413427896111	0.0518732804687163	0.0510697041539191	0.0546785928785517	0.0525836765022563	0.0520152755958537	0.0551583206779429	0.0558487968258447	0.0528720456635011	0.0566013219576586	0.0561183651093752	0.0546909822470065	0.0527913195491633	0.053187453183422	0.0520611249280671	0.0535377607252593	0.0550008686784365	0.0517831419020661	0.0533510664840841	0.0515670387870886	0.0531221254843141	0.0539636081451886	0.0569362978775258	0.0502631947499387	0.050056884023507	0.0523647101757601
"Environmental Information Processing|Membrane transport|ABC transporters"	0.0649252949593814	0.0573897643311645	0.050372744793108	0.0568915851332124	0.0513378648512995	0.0585570151342163	0.0542698521132919	0.0618892531668447	0.0448558157149853	0.0586659790396285	0.0473227068117025	0.0571138655672677	0.0491621164824102	0.0556630029717665	0.0445103144804379	0.0487614944821931	0.0558061686409388	0.0492944412008097	0.0512431896155946	0.0503110588884887	0.0529333665145193	0.0536479386496719	0.0482961580008403	0.0465670065663846	0.0457248024536541	0.0542038740176804	0.0558675233932884	0.0504910570062503	0.0543736541103892	0.053470475890735	0.052459007646864	0.0528839914207331	0.0434730631344502	0.0623797458945934	0.052475497528516	0.0532594460800731	0.0487130745635225	0.052522756511931	0.0446458597097722	0.0532955451123846	0.0503212553003675	0.0688652309037596	0.041620968405824	0.0506148333534115	0.0510035357685999	0.0440424770987628	0.0506333086135908	0.0486216445051544	0.0537663975639103	0.0476622874515393	0.0460533860096022	0.0499778244965663	0.0484366429791595	0.05649866379157	0.0525517504413361	0.0603160581482649	0.0536370991456654	0.0510148713008525	0.0518806210142008	0.0498523498564909	0.0622705034951868	0.0479366718827018	0.050644321618183	0.0406870303329422	0.0464529165336502	0.0481433000960795	0.0494226986659776	0.0477629875631661	0.0443429175765871	0.0416808447336431	0.0454348804975805	0.0464575034976639	0.045293580419569	0.0458700371680397	0.0413210706479507	0.0491944518675634	0.0456205589552191	0.0627950749322674	0.0482636239877476	0.0496739698184128	0.0481361169152577	0.0593995196586439	0.0434811802204436	0.0528514609972198	0.0492586127060826	0.0494548195913771	0.0416160847436425	0.0510045880416283	0.0486967206199631	0.0431985910767369	0.0452122322887841	0.0419869326465304	0.0446046677899498	0.0395240136703561	0.0520784683466451	0.0506958814584877	0.0633365974021054	0.0438907017207665	0.0457349096267316	0.0522697862760374	0.0544223598812775	0.0481312271781915	0.0440971820616701	0.054163725904887	0.0528015265442096	0.0520290110468557	0.0479881860750054	0.0416266347544912	0.0500908514189673	0.0594850738118608	0.0504797713167139	0.0604208099634604	0.0471691219309106	0.0426606921267039	0.0433351086266883	0.0497931111346153	0.0427896491087333	0.0537457200539056	0.0441409637172083	0.0557788881573493	0.0483142060078833	0.0605678037646732	0.0506066923208433	0.0521314064696679	0.0487060506293513	0.0403069992746748	0.0433922629815635	0.0429829832666364	0.0432553758605189	0.0458228589820842	0.0473352652857649	0.0460054703610599	0.0538209264343021	0.044013337897795	0.0554498320887451	0.050956311854087	0.0542545655361233	0.0447316838203126	0.0445021729075117	0.0415269497963668	0.0489007834901682	0.0643880553748732	0.0464171784610748	0.0426058386752944	0.0474210238661687	0.048924181374254	0.0533616641607581	0.0509499502939972	0.0380385099101718	0.059145599121799	0.0579536075630584	0.0390521427233159	0.0433199815757006	0.0443344872622681	0.0526649973151309	0.0469935285213632	0.0418652525230867	0.0576447170238135	0.0522072590141127	0.0567292820271661	0.0498246379340064	0.0469374174821669
"Metabolism|Global and overview maps|Biosynthesis of antibiotics"	0.0466364593481666	0.0463187019196473	0.0468994986475768	0.0488812003481725	0.0473000851441691	0.0481305038470072	0.0444616573877273	0.0416537052676145	0.0511548707556691	0.0432955316670366	0.0515260201903648	0.0498145495298114	0.0512859500787534	0.0487624539336189	0.0475611214821801	0.0502734164662928	0.0494330905180831	0.04817533579322	0.0507263797455646	0.048302822761525	0.0480920401212924	0.0502435578372245	0.0487927223605787	0.0511487446222103	0.053357315820126	0.0437129056522416	0.0491261785555036	0.0499102310031245	0.0454671982193254	0.0437603460108651	0.0458029853063285	0.0470406034841235	0.0525366147709464	0.0472658226229001	0.0463955354907863	0.0482313891124192	0.0508625371582263	0.0469302083361941	0.0513262830606307	0.0430979341732482	0.047143457713577	0.0472850234955994	0.0519077110555238	0.0469815416826585	0.0488449593699012	0.0532144133663788	0.0486818723155645	0.0520405722660344	0.0454829050021001	0.0489649825071676	0.0518470948705871	0.0477717080382835	0.0510313233944848	0.0480353350153779	0.0474589128123865	0.0489456304057811	0.0490946527767886	0.0500635836899165	0.0452842087744834	0.0500502205770004	0.0445926886022313	0.0495765904905392	0.0467662517935762	0.0536033775507403	0.052422220716367	0.0491159557114601	0.0511026208927517	0.0518527088646307	0.0514250736508812	0.052629289678649	0.0523656652530611	0.0504657200499785	0.0525723278482592	0.0490229670558801	0.0539540867127439	0.0487363079422555	0.0488326953757605	0.0418341599152778	0.0516109842113751	0.0476709316726388	0.0517639205257325	0.0460494144843151	0.0508594157431318	0.0506365321676861	0.0507756575738305	0.0499863064907872	0.048992169199473	0.0513127669951303	0.0516295727025895	0.05110865105774	0.0529191690321693	0.0532151120333766	0.0511621800987286	0.0497342016570994	0.0454022044287404	0.0504933511371924	0.0437746295978072	0.051533018878616	0.0510899343507598	0.0491993691438063	0.0482015379603061	0.0501333117306218	0.0490220232018135	0.0452294807562286	0.0496988585299682	0.0473668943146848	0.0486981996064169	0.0539589109046747	0.0479469751950465	0.046530307676423	0.0455205168982948	0.0436795194762145	0.051542882403163	0.0534936177364377	0.0524612423036479	0.0516822846115684	0.0495275782419223	0.04917289933401	0.0527683529890049	0.049074486397242	0.0499584447617616	0.0460076465781644	0.0479917608233606	0.0441142848194757	0.0496626165186415	0.0525145099582897	0.0533162047678163	0.0529660883040958	0.0528084064872288	0.0523547588561532	0.0511263362629993	0.0509912320328405	0.0494419630177894	0.0523749208445549	0.0432287571425659	0.0451351022272714	0.0488451166081635	0.0511787515646412	0.0516073859244392	0.0538984833577919	0.0510831075308068	0.0466997384125617	0.052711107964084	0.0538390323644203	0.051202134838609	0.0522390044428853	0.0448404702696387	0.046712626153907	0.0525888706670487	0.048532483813013	0.0481302687291207	0.0526007608331908	0.0523691950805079	0.0525844285433143	0.0499938668926431	0.0499572684729224	0.0513293762771083	0.0443007381598641	0.0442880989914699	0.0484246679176382	0.0491795296691842	0.0522791520610029
"Environmental Information Processing|Signal transduction|Two-component system"	0.0533264229815587	0.044764683183226	0.0396859114392497	0.0455717083219806	0.0397146380533758	0.0446527903360445	0.0411756986696541	0.0467388623330598	0.0414065819246538	0.045530719825281	0.034643952734928	0.0409871873372344	0.0363714911539153	0.0519693034619721	0.0557030951816332	0.0369267462125711	0.0417990123296254	0.0351145657568384	0.044508922344902	0.0393454267189198	0.0483562125953451	0.0390024327691525	0.0497176279450146	0.0340413709960843	0.0295982799975692	0.0441543893359426	0.0421734931493073	0.0423085604475463	0.0424175770632211	0.0440952240851982	0.0423074597275853	0.0404683802978004	0.0310412189954522	0.0419833132495616	0.0401880412497166	0.0442814875232747	0.0359209759656535	0.0389056726568272	0.0389908825988294	0.0428992997506155	0.040621587649833	0.045638417941953	0.0385372852517592	0.0407524768128696	0.0405402838265002	0.0285648318497925	0.0399621964265719	0.0356543858061991	0.0409497601647441	0.0428888822203162	0.0353913614157836	0.0384993146764857	0.0378559122833586	0.0467090609018932	0.0386622505173052	0.0400194085333653	0.0482972201070455	0.0480683722719638	0.0417654753894848	0.0433680301420168	0.0501283329419621	0.0434998659846339	0.0460979865878122	0.0295174113272916	0.0294763179479999	0.0496501436803234	0.0338172701200269	0.0318117693685821	0.0313988974317844	0.031944759366397	0.0308602290755275	0.037790069180441	0.0292961966445185	0.0482463157171433	0.0278082797995761	0.0488793972771718	0.0415876200974156	0.0499827208392916	0.0340804077413274	0.0415475715104788	0.0350560905653977	0.0463656792414874	0.0428519067769183	0.0374471960984862	0.0379989361750254	0.0409791266579955	0.050187481920863	0.0323660780304901	0.0333348648555389	0.0335880200844155	0.028663145400408	0.0324457816659675	0.0309964359456932	0.045141391412354	0.0414070904723416	0.0357897172098022	0.049713342207497	0.0421287307262072	0.0432695205535966	0.0470473816658246	0.0462591485092209	0.0457594335174074	0.0480776552934706	0.0412792934719337	0.0346261437528672	0.0399468989080481	0.0471613150112678	0.0266548243717713	0.0368469108823059	0.0566079346809158	0.0444629541929653	0.0401302349666987	0.0398846738732526	0.0270076679101179	0.0333763471302071	0.0364510266145784	0.0417923232787222	0.0378021218493315	0.0320591341984446	0.0435613690596568	0.0346156776244534	0.0543379605494204	0.0445138452099836	0.0422265161425896	0.0347867587894192	0.0345222389264073	0.0287723498372239	0.0322074414915965	0.0321211978127345	0.030610019949862	0.0365621566814095	0.034809011013237	0.0431648685113118	0.028143714603926	0.0444322138070066	0.0403514296798837	0.0427354675002029	0.0420449056184282	0.0371414408868864	0.0259782900773291	0.0383538327598787	0.0509225473141087	0.0319266112138569	0.0274289806191406	0.0385985093669505	0.031770400318177	0.0437995642294562	0.0408481014094459	0.0414312172008674	0.0392093255573081	0.0447532409247418	0.0375613793686509	0.0343567067883524	0.0311656810694388	0.0422165791482257	0.0448571212786741	0.0348397776830012	0.046179929979159	0.0410541877881097	0.047689811396896	0.046937455347283	0.0297175679973187
"Metabolism|Global and overview maps|Biosynthesis of amino acids"	0.0271222626992646	0.0267406726287045	0.0267193694144004	0.0290738577975805	0.0259037710557157	0.0287408926404199	0.022903100906665	0.0215300681652365	0.0306028214311591	0.0226401058138556	0.0302258119278483	0.0298309245467468	0.0307170584222979	0.0284387355863735	0.0260020506491602	0.0297124957009415	0.0303831677704567	0.0267094756154846	0.0295555060303757	0.0270271244288453	0.0274248764147809	0.0304714838435431	0.0288793378307283	0.0306887423248088	0.0318071217200723	0.0231629267875249	0.0291619466501705	0.0297863036044871	0.0248096014429816	0.0230509297839274	0.0267732861022075	0.026730831352709	0.0305289471547885	0.0297781462989424	0.0254203746012448	0.0279471877386918	0.0306430800817108	0.0257959591547708	0.0304018780743542	0.0222204904286348	0.0259474451965622	0.0304223811020256	0.0307985978310643	0.0264694965356393	0.0285790522830661	0.0324763344725825	0.028656399585235	0.030795414079898	0.0245234288938079	0.028256844221888	0.0312447167299407	0.0265931257196047	0.0304229590077178	0.0281319382239241	0.0271564160044159	0.0303355749845151	0.0294950611061695	0.0297015157355861	0.0241600675311459	0.0301914589615609	0.0249932794433868	0.0296399685175486	0.0269093454207958	0.0322397186682631	0.0314441379916201	0.0293165797390565	0.0309778183748625	0.0324013439890751	0.0319360483286622	0.0319060255056447	0.0324973420867005	0.0294198837404632	0.0327512675554825	0.0289942360285174	0.0321596107883798	0.0287320626655892	0.0288948265009816	0.0224959893793874	0.0318205089862461	0.0267657147676661	0.0309929312505989	0.0269190467795063	0.0306838640975748	0.0314905757422824	0.0304039370584433	0.0297598804724641	0.0282728527803519	0.0315166850835093	0.0318746193838208	0.0317067108562042	0.0321020125523642	0.0314670339445525	0.030342519644795	0.029154880026677	0.0240799225511859	0.0312878278849341	0.0254921933376534	0.0306477403469234	0.0301518145563889	0.0291338422862563	0.0281767144315595	0.0298911244281117	0.0288095659334797	0.0242422645298662	0.0294971526017561	0.0263294482033235	0.0291313781091523	0.0326454405617589	0.026874121513483	0.0264611079638677	0.0245854942100026	0.025801971212585	0.0307250867742885	0.0329153216939465	0.0316188442376625	0.0308832648743085	0.0291975397466955	0.0289848330122278	0.031986014060864	0.0297817623113092	0.0290924791179213	0.0260709151292745	0.0274543697543212	0.023395373561799	0.028646915467062	0.0319929753233768	0.0324256875393758	0.0317741248735545	0.0319976378687645	0.0309202055010646	0.0316940538372096	0.030434778291206	0.0297872423319365	0.0325737866516456	0.0221676177438831	0.0243303999986322	0.0280949971416573	0.0305090863143685	0.0314028882976605	0.0327321978265957	0.03086123963286	0.0274927405311997	0.0317877053430697	0.0323704097184769	0.0307794193638387	0.0311122494290787	0.0237366921873324	0.0255671486864404	0.0307853529390604	0.029416264625362	0.028937592111358	0.0309762608355706	0.0305782684540033	0.0325851457616941	0.0299103798886583	0.0291786960707454	0.0302554226420877	0.0241180420330663	0.0235886203198394	0.0291470098733477	0.0295113334710691	0.0325536504931848
"Metabolism|Global and overview maps|Carbon metabolism"	0.0263495665994309	0.0253859086010638	0.0259226094256629	0.0263752952646955	0.0255837732208996	0.0259543323039696	0.0245017453215974	0.0214748596619929	0.0267273339745749	0.0243497936971522	0.0259858133547965	0.0266524659895789	0.0270180324811622	0.0269824210300724	0.0253008472693922	0.0264177476700479	0.025833812444799	0.0255569630623164	0.027477288605352	0.0259428200606355	0.025702098961891	0.0264828556524624	0.0266676033356448	0.0266526043652577	0.0276179869949776	0.0242112457776819	0.0264058143249326	0.0268183897961239	0.0247451875387599	0.0242700423910408	0.0259013117288009	0.0253247903483396	0.0276750466093484	0.0250618825495956	0.0252137867395754	0.0260518485219201	0.0264493412202731	0.0253843163186741	0.0266716706619165	0.0239217384396114	0.0256207152058773	0.0247620065530824	0.0273160228897263	0.0252151525704076	0.0258695278581209	0.0271289958912899	0.0261082415795156	0.0276191378461445	0.0249158070793079	0.0261177144717152	0.0270981759910063	0.0256865807139948	0.0268575463569412	0.0261841152482438	0.0252282163665888	0.0252400585081932	0.0263327287793575	0.0268879750220612	0.0247185048614522	0.0264352783247876	0.0244564956692097	0.0263665517855057	0.0258207802094913	0.0275363369168821	0.026918088409873	0.0263522299208502	0.0263300443385061	0.025986239967715	0.0257852969980469	0.0267246319349342	0.0264263021846577	0.0265426942533428	0.0261559298912256	0.0262007132006141	0.0279991278857269	0.0261410369169247	0.0263917330957572	0.0221146831633119	0.0264727243959629	0.0256024643116311	0.027118361206302	0.0243292214675928	0.0262756916064641	0.0260037740358348	0.026870086437211	0.0262373375293978	0.0262390003842196	0.0262543096883344	0.0263847008911355	0.0256288600699785	0.0269383312646152	0.0277982064827183	0.0262293504039946	0.0262506851737718	0.024920443010682	0.02598499114793	0.0246913195646198	0.0271749890210141	0.0275176378458169	0.0266622442345118	0.0261380449530436	0.0267362390583926	0.0258577291550588	0.0249175837497833	0.0259813689382118	0.0256648677048394	0.0259345618037144	0.0272955407503147	0.0255890180164311	0.0260722247735741	0.024990178003505	0.0242941849237465	0.0272500220875938	0.0268723082934729	0.0271817229304369	0.0273322475741102	0.0256752120104956	0.0261263085164681	0.0269992082268794	0.0261670514967815	0.0262577610864219	0.0258425699987081	0.0258502156751921	0.0242067238867131	0.0269931765270423	0.0264828932418691	0.0272210288243992	0.0274512393068805	0.0270354917048325	0.0274165809655653	0.0260214417726681	0.0264137643735239	0.0261396723091424	0.0258149263800481	0.0241637309226588	0.0245510888398343	0.026868961574437	0.0269536787562666	0.026405159272076	0.0270968755234211	0.0266822365236334	0.0259920083950418	0.0274013890682608	0.027484823697182	0.0269196465717472	0.0276287538251511	0.0247830196419071	0.0249468916071432	0.0275939980866913	0.02581327385683	0.0259204331324747	0.0276460675315966	0.0273358295662934	0.0263889151014885	0.0268528595999961	0.0267293345757176	0.026416298022059	0.0238846570668803	0.024182346844247	0.0259076820280455	0.0259888594692607	0.0262476727079292
