"ID"	"wolverine_1"	"hamlet_11"	"joans_11"	"ginger_14"	"kubo_14"	"wolverine_14"	"kubo_15"	"ivy_17"	"kubo_17"	"wolverine_17"	"ginger_18"	"hamlet_18"	"ivy_18"	"kubo_18"	"wolverine_18"	"ivy_19"	"ophelia_19"	"wolverine_19"	"ginger_2"	"ginger_20"	"hamlet_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"joans_21"	"korra_21"	"kubo_21"	"hamlet_22"	"henry_22"	"joans_22"	"korra_22"	"kubo_22"	"marshmallow_22"	"hamlet_23"	"korra_23"	"ginger_24"	"henry_24"	"ivy_24"	"kubo_24"	"marshmallow_24"	"ophelia_24"	"wolverine_24"	"henry_25"	"kubo_25"	"ginger_29"	"henry_29"	"joans_29"	"korra_29"	"kubo_30"	"hamlet_31"	"ginger_36"	"henry_36"	"joans_36"	"kubo_37"	"ophelia_37"	"wolverine_37"	"ginger_41"	"hamlet_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"henry_42"	"ivy_42"	"ophelia_43"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"hamlet_45"	"henry_45"	"ivy_45"	"joans_45"	"korra_45"	"marshmallow_45"	"ophelia_45"	"charles_46"	"hamlet_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"ginger_47"	"ivy_47"	"marshmallow_47"	"charles_48"	"hamlet_48"	"henry_48"	"ivy_48"	"joans_48"	"korra_48"	"kubo_48"	"marshmallow_48"	"ophelia_48"	"wolverine_48"	"charles_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"kubo_49"	"marshmallow_49"	"ophelia_49"	"wolverine_49"	"charles_50"	"ginger_50"	"ivy_50"	"joans_50"	"korra_50"	"kubo_50"	"ophelia_50"	"wolverine_50"	"charles_51"	"joans_51"	"charles_52"	"ginger_52"	"kubo_52"	"marshmallow_52"	"kubo_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"ophelia_55"	"joans_56"	"joans_57"	"ophelia_57"	"wolverine_57"	"ginger_58"	"wolverine_58"	"hamlet_59"	"henry_59"	"ophelia_59"	"korra_6"	"joans_60"	"marshmallow_60"	"wolverine_60"	"joans_62"	"henry_66"	"hamlet_67"	"ivy_67"	"ginger_7"	"charles_9"	"henry_9"	"ivy_9"	"korra_9"	"ophelia_9"
"fpt11"	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.03	0	0	0	0	0	0	0	0	0	0	0.58	0	0.03	0	0.1	0	0	0	0	15.49	0	0	0	0.03	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0.03	0.03	0	0	0	0	0	0	0.08	0.03	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fpt12"	0	0.12	4.31	0.05	23.52	0	4.35	4.21	2.17	0	0	0.03	0	0.2	0	0	0.03	0	30.89	0.03	1.55	9.17	2.3	0.7	0.03	8.05	2.23	6.65	4.03	2.65	14.51	1.83	0	0.25	12.48	0	3.98	0.01	6.83	0	0	0	10.83	0.05	0.03	3.6	0	17.7	1.25	0.12	2.23	0.58	0	0.88	34.35	0	8.71	0.43	3.94	0.03	10.11	0	0	1.6	0	0.68	0	0.28	0	0	0.2	0	4.75	0	0.68	0	0.03	0	0	0.15	3.25	0	9.98	0.05	0.03	0.05	0	0.7	7.98	0	8.15	0.25	1.18	0.05	0.03	0.07	0.98	0	0	2.15	2.4	0.45	0.08	0.03	0	0	0.93	0.03	41.83	1.58	0.03	0	0.03	0	15.2	5.42	0.05	0	0.03	0	0	8.15	0	2.15	0.78	2.52	0	1	1.68	0.03	7.4	0.08	1.25	6.1	0.2	0.28	0.05	0.15	7.01	32.03	22.01	17.57	9.2	0.58	0
"fpt13"	0	0	0	0.03	0.07	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0.05	0.03	0	0.03	0	0	0	0.03	0	0	0	0	0	0.08	0	0.1	0	0.03	0	0	0	0.1	0	0	0.03	0	0	0	0.3	0.05	0	0	0	0.1	0	0.08	0	0	0	0.05	0.58	0	0.03	0	0.1	0	0	0	0	15.49	0	0	0	0.03	0	0	0	0	0	0.05	0	0.03	0.13	0	0	0	0	0.03	0	0.03	0	0	0.05	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0.03	0.05	0.03	0	0	0	0	0	0.08	0.03	0	0	0	0	0	0.07	0	0	0	0	0.03	0	0.03	0	0	0.1	0.13	0.5	0.1	0.03	0	0
"fpt14"	0	0.38	7.84	0.15	49.42	0	9.82	11.59	4.7	0	0.13	0.18	0.2	0.43	0	0.33	0.13	0	56.85	0.28	26.78	20.7	35.09	9.08	0.33	18.7	4.98	69.97	8.7	13.46	34.63	3.98	0	1.23	28.59	0	9.78	0.29	14.36	0.03	0.38	0.05	23.67	0.13	0.05	8.4	0	40.88	2.58	1.27	5.1	1.25	0	1.58	55.24	0.32	18.46	3.45	9.53	0.03	22.54	0.6	0.05	2.65	0	1.68	0.03	0.55	0.13	0.03	15.97	0	9	0	1.15	0	0.48	0.03	0	0.28	7.03	0.05	18.55	0.23	0.2	0.25	0.1	1.75	13.99	0	14.11	0.35	20.18	0.15	0.03	0.28	2.62	0.08	0.03	3.88	3.65	6.73	0.15	0.05	0	0	1.68	0.53	62.47	26.16	0.35	0	0.08	0.08	28.43	9.98	1.1	0.03	0.25	0.03	0.05	14.08	0.05	27.23	1.68	42.42	0.03	20.1	4.15	0.2	12.56	0.31	7.13	28.67	4.8	0.83	0.25	0.35	13.72	57.44	41.58	31.24	15.55	1.2	0.03
"fpt15"	2.33	1.82	3.2	0.6	20.05	9.9	5.97	7.66	3.6	1.4	0.68	0.98	5.98	2.6	2.48	3.14	3.18	6.35	23.21	1.48	1.53	10.32	4.2	1.08	0.28	9.45	4.18	4.62	7.65	5.08	16.04	3.75	0.95	1.88	13.73	0.5	9.28	2.92	6.95	0.48	5.51	2.6	17.41	1.93	1.65	7.6	0.63	17.35	1.93	3.67	5.15	2.48	0.25	2.58	23.99	2.38	12.78	4.79	4.27	2.81	17.49	2.38	6.86	13.48	1.9	1.39	0.38	0.83	2.43	1.3	1.63	0.42	6.9	0.25	14.29	0.85	1.88	0.48	0.45	0.45	4.9	0.9	8.58	17.09	3.4	1.35	1.73	1.75	8.36	1.9	6.38	12.62	3.55	52.23	0.45	1.73	2.58	0.43	1.7	2	11.01	3.93	10.93	0.9	0.45	0.8	1.78	2.63	32.72	1.5	7.14	0.75	3.98	1.33	13.2	8.02	1.7	0.15	1.78	1.09	2.55	21.16	0.28	0.88	8.6	1.55	0.9	1.25	6.5	0.63	28.6	2.8	1.65	28.97	3.85	0.38	4.03	5.2	7.51	23.04	19.95	12.56	11.9	3.78	2.8
"fpt16"	2.33	2	8.34	0.68	54.55	9.9	12.8	11.91	6.92	1.4	0.78	1.13	6.18	2.93	2.48	3.46	3.23	6.35	60.13	1.7	27.73	23.58	38.71	10.03	0.38	22.35	7.73	70.72	12.4	15.16	39.25	6.38	0.95	2.53	33.32	0.5	13.85	3.18	16.93	0.5	5.86	2.63	30.1	2	1.68	11.75	0.63	46.08	3.7	4.78	7.78	3.15	0.25	3.63	66.1	2.7	22.74	5.72	10.05	2.84	29.05	2.95	6.88	15.38	1.9	2.21	0.4	1.18	2.45	1.33	17.32	0.42	12.75	0.25	15.21	0.85	2	0.5	0.45	0.65	8.81	0.95	20.63	17.27	3.48	1.53	1.8	2.91	17.64	1.9	15.86	12.92	23.63	52.33	0.48	1.85	3.52	0.5	1.73	4.48	13.94	10.31	11.06	0.93	0.45	0.8	2.88	3.1	81.41	27.16	7.32	0.75	4.03	1.38	32.26	14.52	2.8	0.15	1.93	1.11	2.58	30.84	0.33	27.48	9.9	43.67	0.93	21.27	9.25	0.78	37.48	3.05	7.43	38.63	8.15	0.9	4.23	5.4	16.7	62.15	46.62	33.98	22.83	4.63	2.83
"fpt17"	2.33	1.82	3.2	0.6	20.05	9.9	5.97	7.66	3.6	1.4	0.68	0.98	5.98	2.6	2.48	3.14	3.18	6.35	23.21	1.48	1.53	10.32	4.2	1.08	0.28	9.45	4.18	4.62	7.65	5.08	16.04	3.75	0.95	1.88	13.73	0.5	9.28	2.92	6.95	0.48	5.51	2.6	17.41	1.93	1.65	7.6	0.63	17.35	1.93	3.67	5.15	2.48	0.25	2.58	23.99	2.38	12.78	4.79	4.27	2.81	17.49	2.38	6.86	13.48	1.9	1.39	0.38	0.83	2.43	1.3	1.63	0.42	6.9	0.25	14.29	0.85	1.88	0.48	0.45	0.45	4.9	0.9	8.58	17.09	3.4	1.35	1.73	1.75	8.36	1.9	6.38	12.62	3.55	52.23	0.45	1.73	2.58	0.43	1.7	2	11.01	3.93	10.93	0.9	0.45	0.8	1.78	2.63	32.72	1.5	7.14	0.75	3.98	1.33	13.2	8.02	1.7	0.15	1.78	1.09	2.55	21.16	0.28	0.88	8.6	1.55	0.9	1.25	6.5	0.63	28.6	2.8	1.65	28.97	3.85	0.38	4.03	5.2	7.51	23.04	19.95	12.56	11.9	3.78	2.8
"fpt18"	2.33	2.55	9.74	0.73	55.65	10.38	14.25	12.29	8.95	1.4	3.53	4.05	7	5.85	2.48	5.85	8.78	7.35	61.06	4.98	29.03	25.46	41.92	13.13	1.68	24.2	9.31	71.97	16.18	16.91	40.38	9.1	2.53	5.1	35.12	0.5	17.7	3.21	17.96	1.12	8.71	2.73	34.4	6.8	1.68	16.55	1.03	46.88	4.9	7.88	7.78	6.18	1.45	3.68	66.85	3.05	24.24	7.57	10.66	31.45	34	2.98	6.96	16.86	1.9	2.77	3.48	2.63	14.41	1.35	17.35	4.03	22.93	1	17.09	2.18	13.66	0.53	2.55	1.83	8.83	0.98	22.06	19.55	7.73	3.65	2.43	6.69	22.75	1.93	16.68	16.67	24.18	53.49	0.48	4.58	3.55	3.15	1.73	5.95	18.62	11.21	14.56	0.95	1	4.43	7.93	3.13	81.89	27.23	13.51	6.5	12.52	1.38	35.33	18.41	2.8	0.42	6.01	1.15	2.96	32.37	2.7	28.46	18.88	43.75	1	21.32	13.8	5.7	45.4	6.42	8.1	39.38	8.85	1.78	10.13	18.59	16.73	62.35	47.65	34.02	23.01	10.63	4.58
"fpt19"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0.2	0	0	0.4	0	0	0	0.05	0.03	0.48	0	0	0.25	0.2	0.03	0	0	0	0	0	0	0	0	0
"fpt20"	0	0	0	0	0.07	0	0	0.03	0	0	0.03	0	0.13	0	0	0.23	0	0	0.05	0.03	0	0.05	0	0	0	0	0	0	0.03	0	0	0	0	0	0.08	0	0.1	0	0.03	0	0	0	0.1	0	0	0.03	0	0	0	0.03	0.03	0	0	0	0.1	0	0.08	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0.03	0	0	0	0.08	0.08	0.03	0	0.03	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.03	0.1	0	0	0	0	0.03	1.08	0	0	0	0	0	0	0	0.03	0.08	0.11	0	0.03	0.03	0.03	0	0	0.1	0.16	0.03	0.1	0.03	0	0.03
"fpt21"	0	0.17	5.11	0.08	34.6	0.05	6.95	4.33	3.38	0	0.03	0.15	0.4	0.33	0.03	1.28	0.05	0	36.99	0.1	26.21	13.48	34.48	8.95	0.05	12.85	3.65	66.1	4.8	10.18	23.24	2.63	0.03	0.55	19.66	0	4.6	0.03	10.06	0.03	0.35	0.03	12.78	0.08	0.05	4.18	0	28.73	1.9	2.45	2.6	0.68	0	1.05	42.28	0.32	10.03	1.76	5.84	0.03	11.63	0.03	0.05	11.38	0.03	0.76	0.03	0.4	0.15	0	0.83	0	5.8	0	11.83	0	0.35	0.05	0	0.18	3.88	0.05	12.1	0.05	0.05	0.08	0.43	1.4	9.31	0.05	9.55	4.53	20.06	0.08	0.08	0.15	0.98	0.03	0	2.45	4.63	6.38	0.08	0.08	0.03	0	1.2	0.48	54.77	25.66	0.03	0	0.03	0.03	19.05	8.75	1.15	0	0.05	0.01	0.4	22.14	0	26.61	1.35	42.12	0.05	20.02	2.72	0.35	28.35	0.35	5.78	10.48	6.05	0.5	0.1	0.23	9.31	39.31	26.12	21.53	11	0.9	0.05
"fpt22"	0	0	0	0	0.07	0	0	0.03	0	0	0.03	0	0.13	0	0	0.23	0	0	0.05	0.03	0	0.05	0	0	0	0	0	0	0.03	0	0	0	0	0	0.08	0	0.1	0	0.03	0	0	0	0.1	0	0	0.03	0	0	0	0.03	0.03	0	0	0	0.1	0	0.08	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0.03	0	0	0	0.08	0.08	0.03	0	0.03	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.03	0.1	0	0	0	0	0.03	1.08	0	0	0	0	0	0	0	0.03	0.08	0.11	0	0.03	0.03	0.03	0	0	0.1	0.16	0.03	0.1	0.03	0	0.03
"fpt23"	0	0	0	0	0.07	0	0	0.03	0	0	0.03	0	0.13	0	0	0.23	0	0	0.05	0.03	0	0.05	0	0	0	0	0	0	0.03	0	0	0	0	0	0.08	0	0.1	0	0.03	0	0	0	0.1	0	0	0.03	0	0	0	0	0.03	0	0	0	0.1	0	0.08	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0.03	0	0	0	0.08	0.08	0.03	0	0.03	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0.03	0.05	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0.11	0	0.03	0	0.03	0	0	0.1	0.16	0.03	0.1	0.03	0	0.03
"fpt24"	0	0	0	0	0	0	0	0	0	0	0.03	0	0.1	0	0	0.18	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.04	0	0	0	0	0.03
"fpt25"	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.03	0	0	0	0	0	0	0	0	0	0	0.58	0	0.03	0	0.1	0	0	0	0	15.49	0	0	0	0.03	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0.03	0.03	0	0	0	0	0	0	0.08	0.03	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fpt26"	0.03	0.03	0.05	0.08	0	0.1	0.03	0	0.03	0.07	0	0	0.1	0.03	0.05	0.13	0	0.08	0	0.03	0.05	0.15	0.05	0.08	0	0.15	0.05	0	0	0.08	0.08	0.03	0.08	0	0.08	0.03	0.07	0.09	0.05	0.05	0.05	0.03	0.05	0	0	0.03	0.03	0	0.03	0.07	0.08	0.05	0.03	0.1	0	0.05	0	0.16	0.1	0	0.05	0	0.1	0.05	0	0.1	0	0.05	0	0	0.03	0.03	0.13	0.07	0.1	0.03	0.03	0.08	0.07	0.13	0	0	0.1	0.05	0.15	0.03	0.23	0.13	0.05	0.03	0.1	0	0.03	0	0.05	0.05	0.03	0	0.03	0.18	0.15	0.05	0.05	0.03	0.2	0	0.03	0.08	0.03	0.05	0.05	0.03	0.05	0	0.03	0.05	0.1	0	0	0.04	0.18	0.05	0	0	0.07	0.03	0.08	0.03	0.07	0.03	0.05	0.13	0.03	0.03	0.08	0	0.03	0	0.03	0.01	0.03	0	0.1	0.08	0.08
