"Taxa"	"hera_1"	"wolverine_1"	"buddy_11"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"joans_11"	"padme_11"	"ginger_14"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"jarjarbinks_15"	"kubo_15"	"buddy_16"	"buddy_17"	"iris_17"	"ivy_17"	"kubo_17"	"lambchop_17"	"padme_17"	"wolverine_17"	"buddy_18"	"ginger_18"	"hamlet_18"	"hera_18"	"iris_18"	"ivy_18"	"jarjarbinks_18"	"kubo_18"	"lambchop_18"	"wolverine_18"	"franc_19"	"ivy_19"	"ophelia_19"	"wolverine_19"	"ginger_2"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"ginger_20"	"goose_20"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"buddy_21"	"hamlet_21"	"jarjarbinks_21"	"joans_21"	"korra_21"	"kubo_21"	"franc_22"	"goose_22"	"grogu_22"	"hamlet_22"	"henry_22"	"hera_22"	"iris_22"	"joans_22"	"korra_22"	"kubo_22"	"marshmallow_22"	"hamlet_23"	"iris_23"	"korra_23"	"franc_24"	"ginger_24"	"goose_24"	"grogu_24"	"henry_24"	"hera_24"	"ivy_24"	"kubo_24"	"marshmallow_24"	"ophelia_24"	"wolverine_24"	"henry_25"	"kubo_25"	"lambchop_25"	"ginger_29"	"henry_29"	"jarjarbinks_29"	"joans_29"	"korra_29"	"jarjarbinks_3"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"ginger_36"	"grogu_36"	"henry_36"	"joans_36"	"franc_37"	"goose_37"	"grogu_37"	"hera_37"	"kubo_37"	"lambchop_37"	"ophelia_37"	"wolverine_37"	"goose_4"	"ginger_41"	"grogu_41"	"hamlet_41"	"hera_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"goose_42"	"grogu_42"	"henry_42"	"ivy_42"	"lambchop_42"	"ophelia_43"	"buddy_44"	"franc_44"	"ginger_44"	"goose_44"	"iris_44"	"ivy_44"	"jarjarbinks_44"	"joans_44"	"lambchop_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"hamlet_45"	"henry_45"	"hera_45"	"ivy_45"	"jarjarbinks_45"	"joans_45"	"korra_45"	"marshmallow_45"	"ophelia_45"	"buddy_46"	"charles_46"	"goose_46"	"hamlet_46"	"iris_46"	"ivy_46"	"joans_46"	"lambchop_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"hamlet_48"	"henry_48"	"hera_48"	"iris_48"	"ivy_48"	"jarjarbinks_48"	"joans_48"	"korra_48"	"kubo_48"	"lambchop_48"	"marshmallow_48"	"ophelia_48"	"wolverine_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"iris_49"	"ivy_49"	"jarjarbinks_49"	"joans_49"	"kubo_49"	"marshmallow_49"	"ophelia_49"	"wolverine_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"jarjarbinks_50"	"joans_50"	"korra_50"	"kubo_50"	"lambchop_50"	"ophelia_50"	"wolverine_50"	"charles_51"	"franc_51"	"joans_51"	"lambchop_51"	"buddy_52"	"charles_52"	"ginger_52"	"goose_52"	"grogu_52"	"jarjarbinks_52"	"kubo_52"	"marshmallow_52"	"franc_53"	"hera_53"	"kubo_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"iris_55"	"ivy_55"	"lambchop_55"	"ophelia_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ophelia_57"	"wolverine_57"	"ginger_58"	"goose_58"	"wolverine_58"	"goose_59"	"hamlet_59"	"henry_59"	"iris_59"	"ophelia_59"	"korra_6"	"padme_6"	"iris_60"	"joans_60"	"marshmallow_60"	"wolverine_60"	"joans_62"	"henry_66"	"hamlet_67"	"hera_67"	"ivy_67"	"franc_68"	"jarjarbinks_68"	"ginger_7"	"hera_7"	"iris_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"	"korra_9"	"ophelia_9"
"Metabolism|Global and overview maps|Metabolic pathways"	0.147877088649195	0.147351190353873	0.142674410738838	0.142711152640655	0.143109063739554	0.143941483902217	0.146658698143133	0.141489481918187	0.153956058816593	0.146919680167333	0.1470538457262	0.139431288546821	0.141253985371588	0.141780882451841	0.140333724582198	0.143891276942815	0.153395281644066	0.146662072703607	0.145489709998978	0.145041905473482	0.144670447895471	0.141319394303068	0.132668248803945	0.150753779686402	0.139485179661589	0.150005455198978	0.146597800903944	0.150598378541566	0.143935266745055	0.145587695978468	0.149406922930922	0.147543394472047	0.14661581440311	0.147012920336067	0.146037454362343	0.145689285416529	0.148897313868987	0.146918750864005	0.140154236455101	0.151921484971329	0.150148171842762	0.151930112103992	0.152009489278458	0.151962273590792	0.141269707430061	0.147059477352326	0.147909461553839	0.142801593377395	0.141184461393074	0.146470524012644	0.145126611688926	0.151825546704397	0.146226365853467	0.143889235934455	0.145658039836789	0.150645580025395	0.144241776951741	0.152241025298949	0.140657627158433	0.144974678046921	0.14414014491805	0.151321557204674	0.146020377621655	0.141810282393131	0.147289660223574	0.154045188700195	0.148640687643073	0.149471917416175	0.14275270258811	0.148081495720826	0.151618863986802	0.148533035674526	0.146210444092797	0.146100813093915	0.150481571508769	0.145724587531195	0.145884969869013	0.1477956004792	0.14670237710537	0.146817688130982	0.14309858230194	0.149048417174398	0.152547560822116	0.153681954771096	0.145449986852946	0.147400619840249	0.15307488998062	0.141970012174363	0.15296503413309	0.146973799630045	0.151370032564228	0.145477403678026	0.148776140298656	0.151726728070219	0.149406196071345	0.155025100601342	0.146037941361719	0.148673469089445	0.148239461667782	0.141676631755662	0.149612301817915	0.14671626856169	0.140200161945395	0.145712265488448	0.142315460803087	0.14368935932208	0.148670981474665	0.146662614903532	0.147941506461155	0.144853301211407	0.149366167532483	0.14277674608129	0.151606115017089	0.14919974189884	0.153508291465477	0.153510854367293	0.151623437878572	0.137358645871834	0.149885501007473	0.145466222370401	0.154553930601971	0.151867855457198	0.147255019666445	0.15065850536502	0.150449849837253	0.153242226847919	0.154014701822946	0.153771855351473	0.153789344669264	0.14946234723766	0.154076614640991	0.149886287067915	0.154282889741539	0.148299047001997	0.147226999206786	0.131653209166903	0.152124917659606	0.145749985419226	0.151289327339816	0.140718705518816	0.15159968831958	0.149953790001649	0.149746480922006	0.149132830257405	0.148302795251431	0.151517047633428	0.152140493165328	0.154112562552577	0.153266629624263	0.152909662810363	0.151806476998198	0.153168367747483	0.142796805159009	0.150847322905706	0.141294074664877	0.150469997447488	0.149553094954819	0.147456597574308	0.151684892600169	0.146256596479402	0.148314779320822	0.151545054214952	0.142335567592224	0.148498837414595	0.144824469684	0.149513618254186	0.154674082595698	0.146244880474455	0.140160776698919	0.143353831632462	0.141685829333761	0.149781669429552	0.155056839273214	0.153053091537706	0.149278932720011	0.152146006701525	0.147248688140736	0.15279837752769	0.147501134115834	0.149060434054188	0.140336252475933	0.146186731571545	0.141118708754005	0.142149595111586	0.148190105275766	0.154448884831215	0.154084039397965	0.152805456362632	0.153452735080979	0.151512800604982	0.152121536067389	0.150996999147313	0.14774034677711	0.155155027238254	0.139241305418517	0.143602078782493	0.145522167708741	0.150448112830113	0.152825393769321	0.155156419203356	0.149967278002007	0.142530926288578	0.151953900969111	0.154084471264113	0.150587314711392	0.150602350301214	0.141832881291633	0.144008154350459	0.151643602846701	0.146658715143977	0.145929831685605	0.153714743584017	0.152047448592657	0.154073550220871	0.147496151868705	0.150016401881218	0.152070443613244	0.139098525443956	0.142460628525519	0.14668810370946	0.149216765831611	0.153734952252673	0.150145841550765	0.142201438294368	0.145877052426542	0.141325428178692	0.154073801552308	0.148812430065251	0.141976208944358	0.15124538159796	0.145372215142377	0.154451208907349	0.144606778359379	0.137762316575618	0.146824325944297	0.141369337871141	0.144342806238055	0.147106687675509	0.141429630447789	0.148387011615235	0.155050473264116	0.148278872637679	0.152746285641256	0.152126810511434	0.14437738421561	0.149079680970805	0.146101311136808	0.1414539522864	0.151497919750102	0.148490649267475	0.141119131479851	0.145302345795596	0.139906732704777	0.140809267899678	0.151713376020704	0.141476511038795	0.144675745143281	0.145277994487049	0.144572236160688
"Metabolism|Global and overview maps|Biosynthesis of secondary metabolites"	0.0623412172054064	0.0603149749519837	0.0576783270219572	0.0521957373360138	0.0580829484205215	0.0561977218709301	0.0615008336575741	0.0547224159603879	0.0684191694174281	0.0611562557301367	0.0590656975258378	0.0574251440359852	0.0567165210428316	0.0585708262866864	0.0580085404886712	0.0591009318860341	0.0646072138931909	0.0577856186121503	0.0590799593696288	0.0594864256504049	0.0610160230890968	0.057211422702694	0.0537906669015228	0.0628475007114439	0.0555197799936256	0.064456382091453	0.0607103940106457	0.0633274768293229	0.0590644750298642	0.0576321621419747	0.0631892512265322	0.0625288585668596	0.0611074165824386	0.0609598802501547	0.0602612597889087	0.0586016041133179	0.0621991355026839	0.0598571351161153	0.0562288727709564	0.0618009822219669	0.0612606023789865	0.0605495299771921	0.0639356932462441	0.0643187835870856	0.0566216338872792	0.0604341298702757	0.0612662211531444	0.0584300987721593	0.0569039203844896	0.0572340531990004	0.059833853092363	0.0639401295555991	0.0616322636967063	0.0589642514217404	0.0607557672142989	0.0641936312203302	0.0592064509581957	0.0641407964750322	0.056359881035311	0.059257636126917	0.0603723875767781	0.0636961052038397	0.0604876974135897	0.0575062971607519	0.0621580061239828	0.0669779899259918	0.0604901913891955	0.062100699667164	0.0582951188411109	0.0613308140558766	0.0642708113323782	0.0627321891464841	0.0611890852629537	0.0603036652486217	0.0629082613863666	0.0590068115589795	0.0611671546687733	0.0620108892237235	0.0619224439097981	0.0618529399928028	0.0582429945342903	0.0629550871310547	0.0651469940818688	0.0663990616407346	0.0597443502175898	0.0619376581400374	0.0655449731258547	0.0577869077850612	0.0659934624136988	0.0624986006845794	0.06605759606658	0.0601642984106575	0.0621673443611396	0.0625552016977254	0.0623927905755067	0.0690266588520692	0.0616159766841413	0.0629778981696925	0.060878999514651	0.0587858087239541	0.0617797737379206	0.0610099909558861	0.0562819764008091	0.0599749368935356	0.0581891845362782	0.0584924994200745	0.0616988335995158	0.0620170661521345	0.0624117784234818	0.0599083927428116	0.0612102019722674	0.0577268488753472	0.065040351220153	0.0624788648073992	0.0661201512897471	0.059761620533956	0.0634741888906911	0.0565870265832766	0.0616386386589535	0.0584221672338506	0.0666799533565409	0.064992484593791	0.0610754615001345	0.0646538057888133	0.061666501554415	0.0672356641589743	0.0677569045544076	0.0668241406732393	0.0674618162011817	0.0625030194296027	0.0679757912474214	0.0606887519522422	0.066087014585378	0.0608154521954837	0.0619982204033712	0.0545425225894789	0.0655483823129637	0.0601919541741912	0.0633697063846667	0.0596067710539466	0.0644396053639945	0.0656300441341964	0.0623225885062997	0.0622484338205894	0.0611821723814491	0.0647079498915056	0.0656722781819395	0.0674919679225895	0.066002557294288	0.0645485596503856	0.0655174207519635	0.0618908566601241	0.0580665638504379	0.0652136788543044	0.0551912763412898	0.0629913379803099	0.0616608495993279	0.0606266256696702	0.06387913274368	0.0598669807100703	0.0620382251068371	0.0608888745520643	0.0578102622291355	0.061921854658094	0.0597891587567886	0.0609662011025248	0.0671784152769548	0.0608923396616684	0.057867137752753	0.0579593543280063	0.0572641977020449	0.0630176566822123	0.0681719991658725	0.0657004257914098	0.0625761742052346	0.0629447824721855	0.0616033314277488	0.0657087529935111	0.060651176998905	0.0629768293324176	0.0570818858013015	0.0604544067241193	0.0566265878710091	0.0574087714695524	0.0607066942051529	0.0671857350916378	0.06688285596498	0.0652819374717044	0.066232156403345	0.0641529429857177	0.0656468022872545	0.064683022302405	0.0615358987829491	0.0687905590859455	0.055864303611346	0.0583667886646749	0.0592853264975291	0.0631035969903223	0.0653488346040524	0.0675923414263605	0.0636489819094656	0.0565001092285172	0.0647934963159548	0.0663398504508963	0.063029847364395	0.0633455440561913	0.0574469042144219	0.059359767068585	0.0638945720479956	0.0608715875419436	0.0596984978686585	0.0643098617958555	0.0625336086186692	0.0676941922364363	0.0610525547148234	0.0607404998952711	0.0646754213667365	0.0567201125845745	0.0579367395128337	0.060424567604288	0.0605835548934371	0.0674703132793732	0.0633470602111724	0.057506866338151	0.0600196534877585	0.0566037949964665	0.0673516772708207	0.0626155012045346	0.0572036885652281	0.0645245642758861	0.0597923065731543	0.0670502093101358	0.0589210282301795	0.0563377569058949	0.0606889963007592	0.0566840372618765	0.0581636791604894	0.0616899186395204	0.0572996619501812	0.0620543498923736	0.0683635539222741	0.0598274294254956	0.0606219030839887	0.0668020060796318	0.0591526876620451	0.0634960570568228	0.0614223431302727	0.0573062150975776	0.0641870608045263	0.0619920483439895	0.056403198539498	0.0578813803355822	0.055925063580202	0.0568006960869187	0.0621064492201996	0.0561167452236935	0.0584192825974484	0.0605179161015929	0.0607837901853363
"Metabolism|Global and overview maps|Microbial metabolism in diverse environments"	0.0527959021284024	0.052632950570707	0.0566873968709515	0.0521702555797589	0.0535026039738064	0.0524907712935833	0.0549626696117487	0.0531655216519417	0.0495390879942858	0.052442944508246	0.0485099337030707	0.0521310614340403	0.0562057558092257	0.0510966238660941	0.0531101504079759	0.0535768068593649	0.0540454033890808	0.0543086804366649	0.0528820281972749	0.0559883059513912	0.0529464434791581	0.0569919728011469	0.0534498124835409	0.0519903692893067	0.0565577358814271	0.0527300495787151	0.0541926870475928	0.0537855198137947	0.0523128410601754	0.0483262428789587	0.053763897141867	0.0513988583649906	0.0563622794685575	0.0541927197407608	0.0555120239823028	0.050506512825716	0.053141536580538	0.0510299358524527	0.0573556170942422	0.0497883022844681	0.0465568942822164	0.047718962832627	0.0528219492883878	0.0569933148321433	0.0567655753867584	0.0530656706111095	0.0530501774343959	0.0551071016524944	0.0570259539836018	0.0521344415351508	0.0553120601008286	0.0568067654241444	0.0495537636815913	0.0561132716199586	0.0532837199299663	0.0530896787993003	0.0565905504851684	0.0515949564692593	0.0577756909887604	0.0558661706053597	0.0506557475468198	0.0530465163471273	0.0541032255631868	0.0563297249659219	0.0530808561483241	0.0542732201139726	0.0526995017389976	0.056115586548206	0.0562467211871182	0.0526419542515766	0.0535764211876017	0.0543349567413117	0.0553359931050415	0.0556839778182802	0.0531902398271813	0.051301708474602	0.0543306229314628	0.050613157445499	0.0506141485626952	0.0516440100195023	0.0560671267475264	0.0510588487815534	0.0521638229563092	0.0546349683673559	0.0544469287942837	0.0549866537059961	0.0511490206676623	0.0565657593082069	0.0543654847451488	0.0527938420181996	0.0507233951125069	0.0556483094131921	0.0532152184098667	0.0508597025212975	0.0519520761624304	0.0518402946500266	0.0524154185860046	0.0543991713929534	0.0516332805362431	0.0518849954523449	0.051109496825915	0.0558886258594767	0.0570707130191475	0.0531276143067425	0.05352426414978	0.0566202080238136	0.0524739941106348	0.0514032425507246	0.0513648021061195	0.0552557232654746	0.0474057147889865	0.056313406079672	0.054772421271115	0.0549882418631936	0.0514515427083462	0.0456515826676581	0.0528205100423759	0.0531029611864408	0.0510439254677566	0.050203512329092	0.0545412774799594	0.0559015558311638	0.0497418656096455	0.0533807431833689	0.0496595799957762	0.0512126755265688	0.0505203240242812	0.0527718338833725	0.0520309200429113	0.0539984094764788	0.0522640927571483	0.0494986596936947	0.0561060487742641	0.0498043052016378	0.05120685281114	0.0526075542073076	0.0522690582475441	0.0545652930624985	0.0544497004807798	0.0514872800293488	0.0495622152898801	0.0510102525671045	0.0538095756260577	0.0519631564076374	0.0501010452238526	0.0531905019260741	0.0522635592379153	0.0496846358050956	0.054566946932117	0.0554704989217618	0.0542688695642703	0.0489093239582072	0.0565475348965966	0.0514392367986695	0.0532075076659485	0.0522891131455852	0.0533170683059037	0.0514395946479871	0.0550280632011593	0.0519845377916197	0.0511567615060969	0.0482496045893671	0.056716678779447	0.0543726676410666	0.0559180005818296	0.0493297129100044	0.0553204566168597	0.0559586523863787	0.0513762497294844	0.0559140004361622	0.0557936031183288	0.0533626192114944	0.053560416316648	0.0533981786043667	0.0551036040274599	0.0498119784226608	0.0546205489155183	0.0536710066068663	0.0518084862206124	0.0551312944382327	0.0525298000303434	0.0533207833338016	0.0570182584386857	0.0568744395029281	0.0578781471031364	0.0508031999718277	0.0544305039733508	0.0543680671488391	0.0533813279906308	0.0564221958315305	0.050688626597476	0.0533631388763414	0.0515373236608763	0.0508486053713316	0.0569344054862614	0.056896162607854	0.0553220254413221	0.0518696619442992	0.0510656353767899	0.0546602624968237	0.0526319243373087	0.0520404758559265	0.0552048586506238	0.0558833807501785	0.0528158472325417	0.0565787883914594	0.0561198260902898	0.0547087669275239	0.0527738530186487	0.0531648030501962	0.0520695610847445	0.0535397538973031	0.0551063970171282	0.0518067872860771	0.0534330756988973	0.0515557677020455	0.0531772833075031	0.0539680215278988	0.0569399531167259	0.0502944927152154	0.0500565576496107	0.052291117621819	0.0528309570786738	0.0575351345343137	0.05093594893136	0.0574507216827621	0.0532771499288173	0.0560702308307002	0.0568346478126734	0.0552946041005192	0.053333993013022	0.0531393554535498	0.0521223401046007	0.0537801207796069	0.049643932812879	0.0566091778464909	0.0485631989553549	0.0553354541427755	0.0571857126686778	0.0532022912788343	0.0534918458895662	0.0491645587400168	0.0458584796947566	0.0524239547085284	0.0540306141906251	0.0543817992973494	0.0531375912038283	0.0570577702664147	0.0548092974121433	0.0541515543507564	0.0562457322009035	0.0538063864658545	0.0567102611811307	0.0572765974270474	0.0531487897153397	0.0561136797465087	0.0548533730650548	0.0522199649109268	0.0521136259913969
"Environmental Information Processing|Membrane transport|ABC transporters"	0.0564608627720703	0.0500031157572553	0.0542348191661759	0.0631707316620195	0.0602370713196083	0.0558662010484063	0.0515360167146074	0.0564547367392581	0.0473816431321882	0.0544317005411794	0.0438798081236869	0.0661403006651177	0.0545589194165553	0.0673214495448033	0.0651307831603585	0.0573285758356317	0.040665471079187	0.0503674398109068	0.0570052044591426	0.0510667425306538	0.0586015094280866	0.0542713076786635	0.061892642231315	0.0452964278841424	0.0583856088439674	0.047389777814015	0.056939403642471	0.04906735875665	0.0558605947977221	0.0446148057623396	0.0488928767732388	0.0557319048639911	0.049300812126556	0.0511466436734919	0.0504785567284798	0.0528139776211716	0.0532247571502087	0.0482265558420047	0.0548020220836727	0.0410178310419424	0.0356543789415286	0.0310230233267444	0.0464379683615521	0.0458915594923869	0.0541703468877159	0.0559582752476425	0.050642915963619	0.0543820798675239	0.0535690630692227	0.0525168723885057	0.0530502513614338	0.0433322834368223	0.0628271826784748	0.0523781237679992	0.0532992650226911	0.0484645472538939	0.0527660312535109	0.0442535839505232	0.0533138314652096	0.0504539744399004	0.0681044613234295	0.0417879647456433	0.0505131101045034	0.0540117651263892	0.0510905626279738	0.0438993796445352	0.0504586439375559	0.0488446970434831	0.0537650666553982	0.0478867977484291	0.0461748821305136	0.0515163319988699	0.0505241603725564	0.0499228711314101	0.048331715818339	0.0564379520719285	0.0525140080459129	0.0596515979000832	0.0539238944491829	0.0510191147166869	0.0518528734841833	0.0501313091296821	0.0427028880616564	0.0434831827741148	0.0498564789555956	0.050611543312632	0.0451967983806994	0.0535671422565654	0.0458007098071644	0.0541488859145667	0.0476528004430447	0.0511647836935744	0.04499363601059	0.0442826327242959	0.0503894508328692	0.044853772488596	0.0560384792477746	0.0497812013201407	0.0503867034175235	0.0610678529751598	0.0498073074397548	0.0508104458923358	0.0548526010748912	0.0531736136173416	0.0588427638742952	0.0522345871789775	0.0537090449084541	0.0552793105285152	0.0518843799512303	0.0544396193059419	0.0375524044476526	0.0514991469414922	0.0469036877518722	0.0483643597160652	0.0405034576450697	0.0317255447053751	0.0423149619042963	0.0623442305458595	0.0476655113402916	0.0503335631886304	0.0405628156595211	0.0463251106657963	0.0481684985345545	0.0494607799737921	0.0342427047779254	0.0478890819230887	0.0443434037413302	0.0418973919714126	0.0457344159365847	0.046708503270091	0.0451517640685686	0.046109601927487	0.0413270238230533	0.0494379355059094	0.0456924296950854	0.0627674850309029	0.0483654292953695	0.0495836321975398	0.046973176159058	0.0592805200350983	0.0429748430758008	0.0528110639184901	0.0488657124788983	0.0494745499213059	0.0416246802235856	0.0508910006283377	0.0487605717782602	0.0430665865559369	0.0451030166042969	0.0416442180757988	0.0446156033617209	0.0393773819173886	0.0521235666955176	0.0509686902275178	0.0632056185783629	0.0442087150873961	0.0455493473874138	0.0523425803793873	0.0453393365818894	0.0545121501768394	0.0480431335698357	0.0440541258848076	0.0541735332632701	0.0528841537449225	0.0519461137592204	0.0480677368022914	0.0417376377605031	0.0501675914920045	0.059443828997177	0.0505845670075257	0.0603912768635596	0.0476215321540647	0.0428399992584565	0.0432504477198426	0.0499318761317603	0.0428148217661294	0.0537134268729459	0.0440333235844155	0.0558372315062423	0.0482361552176533	0.0606195578653218	0.0505188917716813	0.0530845216814947	0.0521454875254491	0.0486919836959895	0.0402498193871664	0.0433645242121805	0.0434624756112803	0.0431078504704985	0.0456826355791453	0.0472374398070412	0.0459708825691661	0.0539559186487977	0.0438896199684325	0.0554369552743141	0.0509548333794049	0.0545116853482729	0.0445734438442134	0.0438456072033473	0.0415284733647018	0.0490065832444002	0.0645091289610176	0.0464240970222661	0.0424244012866201	0.0475059938425484	0.048878276128146	0.0532699511384535	0.0507754428863821	0.0381319800798815	0.0589671081782816	0.0579695226456759	0.0367123830240162	0.0434896955925098	0.0442680168637453	0.052494594129353	0.0469960578112927	0.0417306501017465	0.0576384962232976	0.0522365260749723	0.0568282430464917	0.0494885142804442	0.0463761207141462	0.0491925721537407	0.0522622541175399	0.0466325658440542	0.0527543617767149	0.0442750431108913	0.047282942260452	0.053801806448821	0.0466700331272372	0.0525201720715371	0.0423481550246907	0.055379960840886	0.0557712995438649	0.0570357102327312	0.0521510314972059	0.0487202272583801	0.0511413766544775	0.0538477833423104	0.0476974787726472	0.0429375484139364	0.0407167638576789	0.0311361128186482	0.050252591664717	0.0525567625741439	0.0488872202525147	0.050508127298156	0.0534486219127894	0.0485875447127323	0.0525480392649515	0.0523442767031991	0.0458271772068316	0.0560798943342777	0.0541485409146242	0.0423999077199521	0.0537847119562333	0.0485041938549411	0.0536753793106186	0.0613870498197323
"Metabolism|Global and overview maps|Biosynthesis of antibiotics"	0.0496076855031796	0.0496715509189249	0.0454937868236788	0.0421139859896911	0.0453090424595776	0.0444840401230206	0.047802767524568	0.0437300853106936	0.0511354253454532	0.0472737808457338	0.0476685860974676	0.0465131186463511	0.0440269118540508	0.0467411000334898	0.0466073645373085	0.0463275803173789	0.0531183838041573	0.0468841344291209	0.0488709779165493	0.0473210808704942	0.0481312208553851	0.0444620545036277	0.0416539807133308	0.0510817096273901	0.0433300739870846	0.0515064339928736	0.0498292320110025	0.0513129213363152	0.0487353088889765	0.0475484466642762	0.050250560960803	0.0494466675317119	0.0481721537708977	0.0507327849661358	0.0482749877322786	0.0481212912752747	0.0503164720578742	0.0487900571517875	0.0435256292134287	0.0501555485558722	0.0502165329898211	0.0492779076509532	0.0511714494220137	0.0533291053555248	0.0437204130722922	0.0491000697651877	0.0498964352774385	0.045461948025299	0.043759241922141	0.0457982653671657	0.0470207633955172	0.0525606376615781	0.0472124057295099	0.0464020931252967	0.0482282546970219	0.0508881001736107	0.046906036778088	0.0513501221332523	0.0430950343132945	0.0471395750559477	0.0474403712769473	0.05186407112045	0.0469736747988843	0.0447537619331992	0.0488300358169528	0.0532365714322487	0.0487037706502103	0.0519904461123603	0.0454930656429671	0.048960245866869	0.051827310394328	0.0500788752226179	0.047596930287597	0.047794876878196	0.0510504074131265	0.0480407626984589	0.0474726273619187	0.049066188896508	0.0490529484528797	0.0500556218656557	0.0452782339828849	0.0499988222232203	0.0503428718032299	0.0532724397405499	0.0469581737689886	0.0486369280623742	0.0510177919548775	0.044671731944019	0.0525591913053809	0.048877607373351	0.050552804513632	0.0473467074993533	0.0492906438109798	0.0507956914101952	0.0493138311825297	0.0528758573041802	0.0494701316788663	0.0496202682020373	0.0498686000787004	0.0479220729137741	0.0483757678322893	0.0488297056149998	0.0435666548662929	0.0492550663943326	0.0452870562181885	0.0459553278185329	0.0499318095195294	0.0480639252102383	0.048497007300354	0.0470203433651974	0.0503879208792622	0.0452015152608884	0.0520611707150484	0.0505949803619812	0.0521222458092042	0.0493955013389441	0.0508477274929406	0.0445896070803443	0.0496316182291796	0.0467896260287974	0.0536163595765658	0.0524410527100193	0.0490897528516387	0.0510938300468173	0.05046211845839	0.0518673578366186	0.0514465281400103	0.0526056427999822	0.0523189301019356	0.0504202709271003	0.0525884045979185	0.0490047340578777	0.0539519911191424	0.0487039452814068	0.0488397044179881	0.0418429697933794	0.0515753713673311	0.0476784584723399	0.0519582923093855	0.0460609860389742	0.0509570569844084	0.0506544250532634	0.0508317535984804	0.0499756587741919	0.0489962919308533	0.0513428502083073	0.0516110372986708	0.0511366636595599	0.052941672019119	0.0532609799030559	0.0511502153926971	0.0497504535695111	0.0453933811372667	0.0505081732301822	0.0437825939653451	0.0514960740541053	0.0511630968155585	0.0491862374577829	0.0524209626857598	0.0481968678495779	0.0501394498320083	0.0490454564533623	0.0452307764924148	0.0496690616563593	0.0473716106331352	0.0486843292081118	0.0539201164366219	0.0479394936299111	0.0465634177806957	0.0455139463827824	0.0436840333758128	0.0514791990207267	0.0534658833506537	0.0524768854883802	0.0516572754773023	0.0495184076793793	0.0491949237325009	0.0527702746936553	0.0490733994046537	0.0499766051506506	0.0460141518433369	0.0480040201620811	0.0441285914085835	0.044105171515187	0.0496741900421765	0.052516755011115	0.0533313664283467	0.0528556977735802	0.0528358010713212	0.0523800277911566	0.0511469743722565	0.0509983634572375	0.0494415995533936	0.0524048558580642	0.0432258868253456	0.0451406165664032	0.0488209535964933	0.0512044682018163	0.0517240422906092	0.0538855158030606	0.0511056758194671	0.0466712184731853	0.0526794323089438	0.0538823681879799	0.0511455655740102	0.0522559148531391	0.0448555137713767	0.0467277002270797	0.0525646178779369	0.0485553185277573	0.0481332230309539	0.0529432900449591	0.0523810630413344	0.0525954899947488	0.0500343497351597	0.0499547099567988	0.0513188931919208	0.0442978384567865	0.0442933500036475	0.0484158742548417	0.0492072513132155	0.0523884310840217	0.0507242132627193	0.0443155727918159	0.0486506504548727	0.0437266221709833	0.0529835082104626	0.0497850080707926	0.044751891393417	0.0517967308960059	0.0474208983284884	0.0528740106013092	0.0489473465828642	0.0441605357060501	0.0478967900987076	0.044181674926741	0.0480370076017031	0.0482185372926611	0.0442874319596174	0.0489680789149243	0.0532561687631699	0.0490649480493147	0.049666525973521	0.0518071651771096	0.0469195789064615	0.0495532837116208	0.0488018857968323	0.0443467465005842	0.0519632595783804	0.0506616607512113	0.0439338223095533	0.0453738532613541	0.0434772879322797	0.0438918886985839	0.0504611226802548	0.0438774136801098	0.0459980380381843	0.0490944419488383	0.0485469676727201
