"Taxa"	"jarjarbinks_29"	"korra_29"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"goose_37"	"hera_37"	"kubo_37"	"lambchop_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"hera_41"	"goose_42"	"lambchop_42"	"buddy_57"	"joans_57"	"ginger_58"	"henry_59"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"grogu_70"
"Metabolism"	0.749978102829864	0.728697865303188	0.743989126977848	0.756647540006813	0.74324544281321	0.755136088418839	0.724257727968061	0.748101543178237	0.750906725382931	0.721799094110061	0.743935281052658	0.737642307234935	0.742672832699568	0.770784271558523	0.766697686813356	0.758793085604305	0.730940938134869	0.776663133139745	0.777840692882868	0.749657824672813	0.727278304940726	0.780885914920964	0.742819212120252	0.736832833473402	0.756216954541557	0.733308868065085
"Environmental Information Processing"	0.116576160940129	0.129126587424819	0.121303713697521	0.110448069539083	0.120126520711379	0.1134053672157	0.135176057856947	0.117579286796176	0.116061956305329	0.133068242532531	0.120839994221231	0.124884821534276	0.120053949033641	0.103911390262549	0.104269469614019	0.111214150563055	0.12622092144559	0.0993692877183717	0.0975623487654648	0.117141962597177	0.129174320812061	0.096813490099055	0.110917614223443	0.123659038770744	0.112437495863768	0.120240818146006
"Cellular Processes"	0.051580582705907	0.0598683469288521	0.0534762859276194	0.0496854160597697	0.0542183785345523	0.04936356669184	0.0608981475856294	0.0509637448311555	0.0510208816353744	0.0626577521298748	0.0538682324866007	0.0559650483680069	0.0543379602233689	0.043050145433199	0.0456696008314588	0.0479072321169255	0.0596336523451888	0.0415152805271505	0.04097264100682	0.0511490618862586	0.0602765641905433	0.0391691475405075	0.0582158971326294	0.057214401083199	0.0489927051886404	0.0598386107384226
"Genetic Information Processing"	0.0442577767120015	0.0384421282457299	0.0453384019397843	0.0486610644124895	0.0423761036833713	0.0460546704547837	0.0425960081818072	0.0475724042730932	0.0442799221524585	0.0370600909170498	0.0458244931581348	0.044798958341539	0.0457169199990439	0.0492058148851609	0.0496733729145203	0.0485945866766297	0.0391336533039685	0.050866345200943	0.0512524321402696	0.0442200705859662	0.037938698440737	0.0517090033908357	0.0461769429879203	0.0418805683648493	0.0459938137767662	0.0403092442815993
"Human Diseases"	0.0283350639462537	0.0343091080304365	0.0266827202746918	0.0252164801240186	0.0304449023393754	0.0268839168385549	0.026717404397323	0.0254564156340466	0.0283579150689844	0.0356230303210126	0.0253836071129138	0.0269571486335417	0.0271447968395852	0.0241544838676976	0.0239695312672659	0.0238884122933366	0.0344753344069	0.0228824134311322	0.0233140083671501	0.0286865465167165	0.0357172478113714	0.0229775159051862	0.0287499490852102	0.0300985231232081	0.0272913523765675	0.0343506017503199
"Organismal Systems"	0.00927231286584508	0.00955596406697422	0.00920975118253537	0.00934142985782617	0.00958865191811156	0.00915639038028227	0.0103546540102327	0.0103266052872916	0.00937259945492282	0.0097917899894702	0.0101483919684616	0.00975171588770117	0.0100735412047923	0.00889389399287028	0.00972033855937997	0.00960253274574801	0.00959550036348327	0.00870353998265744	0.00905787683742765	0.0091445337410696	0.00961486380456149	0.00844492814345149	0.0131203844505455	0.0103146351845976	0.00906767825270039	0.0119518570185672
