"Taxa"	"buddy_11"	"joans_11"	"padme_11"	"ginger_14"	"buddy_16"	"buddy_17"	"ivy_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"franc_19"	"ivy_19"	"ginger_2"	"ginger_20"	"buddy_21"	"joans_21"	"franc_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"franc_37"	"grogu_37"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"grogu_42"	"henry_42"	"ivy_42"	"buddy_44"	"franc_44"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"ivy_48"	"joans_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"charles_51"	"franc_51"	"joans_51"	"buddy_52"	"charles_52"	"ginger_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ginger_58"	"henry_59"	"padme_6"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"ginger_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"
"Metabolism|Amino acid metabolism|Phenylalanine, tyrosine and tryptophan biosynthesis"	0.00462438007183434	0.00552456818959793	0.00404998254619572	0.00689695488773455	0.00691034535191225	0.00511034160605515	0.00510498825338763	0.00360423471854502	0.00386332299565767	0.0068321664799122	0.00483367584114955	0.00542047458879851	0.00533756107646374	0.00394549679517941	0.006582868320493	0.00487807115145559	0.00558864436729231	0.00645258401751599	0.00638871983905149	0.00510519028517819	0.00512142552153719	0.0073083887199518	0.00554314379897304	0.00668282451805403	0.0053707053833197	0.00533773296368609	0.00632527979636182	0.00452730792572038	0.00726680067095745	0.00502794253149413	0.00654644714767247	0.00571695189648766	0.0061126679215217	0.00598796621612598	0.00570760618738521	0.00585862456419165	0.00616861612085189	0.0052723677876318	0.00512843745260948	0.00445710632531034	0.00620398586848816	0.00670450863251431	0.00476606471718808	0.00575420852683841	0.00482176242299517	0.00728170273726513	0.00662109961212832	0.00697636058856043	0.0070040287381864	0.00708425660374102	0.00613118721391262	0.00717531756632335	0.00741351482899703	0.00570401626230752	0.00674965388836654	0.00664569898838217	0.00616576590950124	0.00647316956293346	0.0068201420523672	0.00682181375803145	0.00718911959469844	0.00703544242856457	0.00662168899805898	0.00554885907753393	0.00453596920307126	0.00653384986024282	0.00415966555112165	0.00628906445292841	0.00604999958370762	0.00537992648544438	0.00624119224832062	0.00547522881963635	0.00400473346028705	0.00641240031309918	0.00745897606066381	0.00688995564666247	0.00572567991096475	0.0070029099562323	0.0061289160398409	0.00410249485302409	0.0043729351050171	0.00586714270582683	0.0068793240228553	0.00730087365272805	0.00704320757829488	0.00705702065796779	0.00653708296730625	0.00546695471008832	0.00621486574219191	0.0065483038712185	0.00640675367028377	0.00494623623038748	0.0070023723919131	0.00639672610316168	0.00499019755293826	0.00650985109109419	0.00665211518003668	0.00664271465497613	0.00712157279649867	0.00569673091262885	0.00446725424796799	0.00548839737023275	0.00552418423888784	0.00713773401549529	0.00636221947422721	0.00447145748552388	0.00727264650620913	0.00716190388757134	0.00407850986866105	0.00573641827489805	0.00429966696594804	0.00741130890665694	0.00525679764036907	0.00510333935656618	0.0060980557704185	0.00424259078388447	0.00398417108409773	0.00422840460195444	0.00393404674372751	0.00409865027975435	0.00597621635929787	0.00407163993342253	0.00461376948624762
"Genetic Information Processing|Translation|Aminoacyl-tRNA biosynthesis"	0.00437283183692643	0.00527675254679704	0.00522845555421551	0.00688906284472735	0.00672180488531017	0.0060155863037668	0.00483767709545838	0.00362450205615628	0.00368940839451182	0.00645626473793092	0.00540655022909755	0.0052428960716468	0.00577120748390455	0.00361036310184396	0.00668307811014986	0.00657459616216531	0.00617726637895322	0.00628199286197826	0.00633602495959942	0.00490074400046888	0.00516900454026262	0.00693691717673318	0.00559475229026988	0.0065167135083134	0.00512261396873312	0.00605153392799191	0.00609563932525401	0.00428240986476212	0.00689748880477373	0.00490881695696979	0.00677304756447464	0.00563750172116489	0.00617070731870214	0.00608921851470926	0.00606145207409872	0.00583352823874334	0.00610242381684148	0.00507961916131874	0.00612589123277902	0.00421098530495329	0.00595890671213168	0.00670586697870908	0.00563936618323252	0.0062083727852825	0.00558816424163503	0.00690888181080509	0.00635081116144177	0.00678130077743832	0.00672639207171321	0.00684502385195536	0.00596777027595021	0.00695045172539178	0.006938347042535	0.0056294111438533	0.00656523150168809	0.00643920824307858	0.00633252263470062	0.00653113036138446	0.00663178091676262	0.0066153449715797	0.00692504154383924	0.00673380316326764	0.00626459493751376	0.00626578857550098	0.0042087976690152	0.00661460485399294	0.00421693836281804	0.00624821509469455	0.00598931199569221	0.00592185111329517	0.00621328026748246	0.00511459322752632	0.00413759806895122	0.00633983756686608	0.00708125594729042	0.00661118505922835	0.00599618037279476	0.00681708428663364	0.00581755038181043	0.00379983771348429	0.00411060360259595	0.00560025434753481	0.00677880960907442	0.00694110850457864	0.00671016595443372	0.00677085427072577	0.00649461676306046	0.00564297517489603	0.00620207584546991	0.00653542229603089	0.00638587495020059	0.00535306784411589	0.00668378248205826	0.00626674464223803	0.00480392155490855	0.00636416887291392	0.00646408572868683	0.0066950040533245	0.00687389320559097	0.00615093129284095	0.00411257150441149	0.00584410204820635	0.00584216040254944	0.00690959819548717	0.00648407585251641	0.00410472816022568	0.00690080936058016	0.0069440091037099	0.00381668114590631	0.00537585901936215	0.00396212574438089	0.00704176115287224	0.00581751951626799	0.0049864927258142	0.00577736394737259	0.00388531286360589	0.0037743663238759	0.00427011513249272	0.00374039506470647	0.0037373826730656	0.0061808538652762	0.00428442262906977	0.00445196636670693
"Metabolism|Glycan biosynthesis and metabolism|Peptidoglycan biosynthesis"	0.0043434776401231	0.00493460541233507	0.0043493032574866	0.00578101555586821	0.00630893568755902	0.00532088586357431	0.00472739791029543	0.00353157202305973	0.00368178540234033	0.00594577898234005	0.00473134035061249	0.00509573697624191	0.00545026077096301	0.00355485998661136	0.00629598824775522	0.00514605606338914	0.00543340828276283	0.00593182669934705	0.00608603101915125	0.00480993624853144	0.00481407642870287	0.0065147187872759	0.00534279556080947	0.00624173081649389	0.00497993688933845	0.00566511036612322	0.00614628050043519	0.00412534957943194	0.00656655986532376	0.00474648749369379	0.0059122941416748	0.00540280998765929	0.00593723279066027	0.00564764278133121	0.00583248623260898	0.00594163548682837	0.00594141813759297	0.00485346517713635	0.00599507986897526	0.00412970344665235	0.00587783657745008	0.00614002582673409	0.00510164473164426	0.00574794276872418	0.00487256174033131	0.00657422078035176	0.00601229462809236	0.0061154213492088	0.00625146740042509	0.00620980076630429	0.00583374522943809	0.00627655786017098	0.00675634243157276	0.00489270948881497	0.00607302860487991	0.00639797741652269	0.00586187203889899	0.00592611198608122	0.00630965335329807	0.00614238080781181	0.00664090093524458	0.00666090214983165	0.00580345434861858	0.00547162630782133	0.00412933395727494	0.00599608138070346	0.00452041004319981	0.006177718610229	0.00600287718993643	0.00550224432320992	0.00607679318544559	0.00494587949169421	0.00438052510964238	0.00627722439451097	0.00650778292432171	0.00625624018718504	0.00539220523912013	0.00653362710483415	0.00559761940393587	0.00377556309419341	0.00408363663410226	0.00574153951953775	0.00616963117287744	0.00654233527689948	0.00647769169561883	0.00642196430718131	0.00593361895100206	0.00580585144948062	0.00606259867270512	0.00605687307478815	0.00614664307231448	0.00562614001224179	0.00650455536902852	0.00609270986379106	0.00461417589246592	0.00639018962957584	0.00631568620456837	0.0066692459012658	0.00625733310825635	0.00601453049784937	0.00405380187805554	0.00566442951294305	0.00567761392831658	0.00630623851623187	0.00612476433209098	0.00413678206222986	0.00640332255534545	0.00636260013138188	0.00376527622368962	0.00519865171965617	0.00387038298757473	0.00641802464316833	0.00533085900595041	0.00466097631752052	0.00539249783598241	0.0038031400004487	0.00369853379476729	0.00395340176092275	0.00371984943813145	0.00367316997640316	0.00577081187130938	0.00387035864261643	0.0043109692499189
"Metabolism|Energy metabolism|Oxidative phosphorylation"	0.00614776594716339	0.00557501727080347	0.00626929331092132	0.00486839896071136	0.00486492436416827	0.00552797453085088	0.00583516238515101	0.00699088422476241	0.00663593486926553	0.00499844017031941	0.00678473413563478	0.00559429262337905	0.00613678769460634	0.00663225414678309	0.00493334439155237	0.00555675514143311	0.00549716587823566	0.00497699705369669	0.00520989314783111	0.00580582834066729	0.00597794470000684	0.00433304999851908	0.00571660177953728	0.00470432908991279	0.00565985626641543	0.00580094539627752	0.00531547564172157	0.0062751865791633	0.00433846000321725	0.0059220395502986	0.00499269022845379	0.00546259073732463	0.00540349609762659	0.00530084336247127	0.00560379076941367	0.00531741265346594	0.00507357997409693	0.00572370313695263	0.0057855252400783	0.00631138017237094	0.00493903878069293	0.00489917452602164	0.00693294274667522	0.00547984850160258	0.00691217238834707	0.00436874662974474	0.00482198877288539	0.00473021512673854	0.00464233471230946	0.00458832276060498	0.0051495107006468	0.00451649475875877	0.00421972956621433	0.00693116753177305	0.0047293071081535	0.00467148546850255	0.00531844501959355	0.0050670693778947	0.00472625739021785	0.00471489180033378	0.00442695033280219	0.00446228938971576	0.00490534330805262	0.00593533031783287	0.00623533080578113	0.00493197535134304	0.00669064237732133	0.00500159459278844	0.00501168435490796	0.00625810770730703	0.0051082947982497	0.00557819909342353	0.00680630305218656	0.00489517546782467	0.00431967578196376	0.00463564059091063	0.00585620297153147	0.00449244643348699	0.0051076856264242	0.00655575839719063	0.00646174245201486	0.00525723383936651	0.0047808036548744	0.00434145908127466	0.00447247432766987	0.00451692078753759	0.00495742878446126	0.00568471796666637	0.00500842386272038	0.00499590960443273	0.00490315534555738	0.00609067722184488	0.0044011099926753	0.00490718595371102	0.00593571936613918	0.00477384181096202	0.00481073412050886	0.00480276130259458	0.00457062322177961	0.00580027975157094	0.00638997040745753	0.00588234684460503	0.00558555055800338	0.00454182171553738	0.00488558144759846	0.00635785791772944	0.00441045562785139	0.00454670725929097	0.00661155049804298	0.0054458735259667	0.00646893533231862	0.00437529676325919	0.00599252284637931	0.00603208426407408	0.00521818469387724	0.00644186765977817	0.00667402067095548	0.00669339585010449	0.00661014903032742	0.00653752910687018	0.00540871087042091	0.00645066745461575	0.00630126714606257
"Environmental Information Processing|Membrane transport|Bacterial secretion system"	0.00673683572196459	0.00616814192066261	0.00506838666287391	0.00482000399342365	0.00503945721758525	0.00492460446399798	0.00628618545541409	0.00823215932385214	0.00718072355017471	0.00506794823793904	0.00443296627300671	0.00587103382210858	0.00442892721414733	0.00763240630087364	0.00470887720992254	0.00410176058651442	0.00446633729219825	0.00491699281469992	0.00462802845881195	0.0061767716360859	0.0060814500923438	0.00482961036241511	0.00518997684388212	0.00456272876120711	0.00612870867267396	0.00428829844657965	0.00436117455251862	0.00694070756144107	0.00479872512811093	0.00612864386736661	0.00465573609744252	0.00546533378105233	0.00441438060110755	0.004747878559281	0.0044621195519555	0.00423428903063183	0.00441208167007579	0.0061115027397723	0.00422484876078423	0.00692190035736276	0.00509618794922411	0.00473325950031622	0.00403545369703307	0.00433190177346527	0.00519454995305184	0.00483049135579934	0.00498999091943657	0.00474537756481619	0.00495451765362846	0.00479804480386788	0.00517569213783314	0.00492447543499609	0.00485957563790566	0.00643390216215017	0.00463375405896803	0.00453291050760946	0.0044714160064644	0.00472076171230329	0.00460725346664172	0.00465469062664441	0.00494786674608949	0.00466507125623892	0.00558367695224764	0.00436886089612106	0.00701487130345842	0.00465633371128095	0.00664744078271104	0.00438558418429672	0.00435252378354053	0.00425661072563245	0.00502114749374509	0.00632767139636312	0.00900302913142089	0.00447746682493131	0.00490728993688098	0.00477454142888976	0.00488556122611125	0.00468333303614891	0.00562241580169369	0.00740171790556246	0.00720677347679832	0.00670998222841425	0.00472884803082275	0.00483414556257556	0.00470905163379862	0.00471869323725683	0.00458467261555992	0.00568037635818663	0.00438059960562003	0.00455866339273435	0.00452885748957765	0.00420256749397336	0.00465896370891586	0.00447836884709947	0.00654170844720599	0.00440077946343898	0.00453744435113802	0.00460866474896933	0.00480545111535077	0.0043808417560049	0.00728549553553651	0.00427478875841159	0.00415746566923442	0.00477831010140369	0.00450738880508012	0.00725712308839655	0.00483657917275673	0.00490672045828474	0.00730958201666889	0.00602673412925628	0.00730652438472966	0.00505981000005847	0.00445282230804851	0.00598151829741408	0.00578274902025472	0.00744783902970495	0.00725093367139863	0.00682607105780476	0.00729647884736872	0.00757600890013432	0.00489006743601858	0.00680145529202121	0.0066385196978389
"Metabolism|Energy metabolism|Sulfur metabolism"	0.00681052484056946	0.005941310929208	0.00579510824676016	0.00390117416958057	0.00477845977931861	0.00573569953153005	0.00639897563717463	0.00807468585231173	0.00713138012845484	0.0051947325450883	0.00520096666180619	0.00607437864468639	0.00507084361197535	0.00749735074957502	0.00469320805848051	0.00502202413357471	0.00411770880359294	0.00482496773669779	0.00453031710423223	0.0063021631117862	0.00578876846399274	0.00470480225635835	0.0051787839684593	0.00468662962630741	0.00615220198691577	0.00471803507470123	0.00451462515542495	0.00677333364274784	0.00483932412135188	0.0060406130156709	0.00432321377124018	0.00533391034019538	0.00437731816595505	0.00478244596873002	0.00449731442640699	0.00448146370521554	0.00450263233257785	0.00619290050330375	0.0038816529568856	0.00687274342708976	0.00528576975393285	0.00453077928410487	0.00404249712446979	0.00444433776656907	0.00627448082760164	0.00475987308334676	0.00493989499753726	0.00419516839969797	0.00465261974888582	0.00431546728122606	0.00531202266308543	0.00438588132188301	0.00502717779039744	0.00744194160661986	0.00438274586880878	0.00489159429423763	0.00418380171692882	0.00414944802767103	0.00466315539770967	0.00441378031410056	0.00491514650271712	0.00514028460667403	0.00526952292069702	0.00423398348383964	0.00689371094645372	0.00430896345605377	0.006626099615474	0.00464843454522924	0.00463774638259938	0.00415880905698187	0.00540836303244427	0.00627959174592934	0.00822755358283754	0.00476111910304281	0.00459260097832446	0.00459042590960547	0.00454759810631862	0.00474573786057262	0.00553570961317708	0.00731042609984848	0.00690738098105988	0.00692563653991044	0.00424715365299833	0.00475271249351361	0.00479965539395864	0.00466016245365891	0.00412048199538666	0.00595129867922514	0.0045204672627273	0.00430855539294393	0.0046256343319064	0.00480588220660266	0.00496755650373138	0.00457292943933302	0.00637901016788875	0.00481274843350463	0.00477365023218595	0.00532908107062342	0.00433090448060005	0.00460629845731745	0.00692888394875427	0.00427962061621716	0.00431950470247117	0.00441389462021119	0.00470194719926116	0.00701468596649037	0.00452635125773791	0.00466024827153476	0.00721382326289401	0.00590450899784764	0.00721293286766588	0.00468800344838625	0.00481209873203149	0.00611411955344464	0.00554057261378202	0.00726210505744693	0.00717563487744664	0.00646836127825696	0.00723268513948994	0.00739816408948977	0.00500241552869869	0.00693353659649986	0.00650507461963944
"Genetic Information Processing|Replication and repair|Homologous recombination"	0.00452306922872027	0.00481967707742495	0.00483109685547994	0.005318570170898	0.00559721795773365	0.00543634328544628	0.00469168450243601	0.00408590687101007	0.00416816625726775	0.005190623735751	0.0048735589058074	0.00485309996916904	0.00500787401595637	0.00418467402255686	0.00555867402381124	0.00557885185469107	0.00492449318386781	0.005251455426776	0.00529137738588882	0.00476060137919276	0.00480926120865356	0.00555137706644304	0.0050555779285272	0.005407870256099	0.00482350986069808	0.0050311711125201	0.0050055838459076	0.00445791773315987	0.00557432913612669	0.00473544788313166	0.00555274094740752	0.0050777810384309	0.00535787355689319	0.00520966831950063	0.00493107872833417	0.00512586816695932	0.00516184831981595	0.00474198072775568	0.00538171054409033	0.00445990632084101	0.00516239714552214	0.00556007369480856	0.00542357273460734	0.00542079689333973	0.00530439182617952	0.00563055910242697	0.00527133305796647	0.00536072364700889	0.00550067510054712	0.00543605660629412	0.00525852727695466	0.00547012810935931	0.00569225000615978	0.00552866803447558	0.00531438564652858	0.00540553429616044	0.00533874180909348	0.0050904482784841	0.00536312241589503	0.0053437241854185	0.00561895657512092	0.00567290718713143	0.00529502109890671	0.00565185789579242	0.00443373161797414	0.00526039598057405	0.00405832844575939	0.00537814236044477	0.00522657461708681	0.00544409111064759	0.00529623539659233	0.00483137151877313	0.0041320274544117	0.00536052799838822	0.0056205076788884	0.00543384091224657	0.00539141987992024	0.00557514659440188	0.00508132860972729	0.00431392268877911	0.00445320567215899	0.00499102446660898	0.00552921641804322	0.00557812135468958	0.0055284160565927	0.00552346861456088	0.00528577594113554	0.00487789184225435	0.00528993882467084	0.00542312240235229	0.00530695691754038	0.00465879845047367	0.00547548169305715	0.0052899061770872	0.00467590321242659	0.00546598051815386	0.00555841874760781	0.00574677399944286	0.00546694339480642	0.00552347640494764	0.00442198422456458	0.00498009511074239	0.00516454357435304	0.00545199697732079	0.00538886320723824	0.00445571911122387	0.00551546140125186	0.00562169324310087	0.00433262948222151	0.00490742632448077	0.0042648123068878	0.00561823160780736	0.00526607708440635	0.00468547071036102	0.00505025269629921	0.00430945032846431	0.0042965995417949	0.00475953567808272	0.00419959567684021	0.00424703609394453	0.00558398383267649	0.00453632256405385	0.00467419138379293
"Metabolism|Metabolism of cofactors and vitamins|Folate biosynthesis"	0.0045536516662358	0.0048513504687642	0.0040998630063512	0.00493287555111756	0.00528314302523795	0.00510479735415877	0.00475977799269048	0.00416097480094958	0.0041198836354749	0.00527485891883251	0.00397745393345368	0.0048529460779408	0.00415075821915219	0.00430723174385807	0.00519917094073409	0.0047795353947857	0.00422486060407978	0.00505306705630355	0.00480574026967786	0.00475965211767365	0.00443807195124811	0.00574924008823617	0.00453817106591186	0.00531816330404744	0.00485869272562525	0.00403606733889566	0.0044247795885271	0.00447323060927113	0.00578626759485494	0.0045617611088096	0.00511755854524602	0.00482062366175862	0.00474643744397129	0.00477177544571506	0.00388456243344481	0.00461599448826779	0.00473309515464301	0.00474610960726731	0.00378968176565163	0.00448057960481331	0.00518371614095923	0.00524449290179693	0.00388765599958266	0.00454870213925874	0.00438943103668638	0.00578517755134766	0.00524876185907818	0.00518149671155686	0.00547645844492369	0.00538176160608774	0.00510953924733008	0.0054216594305814	0.00601244848431971	0.00512488467393539	0.00517885782278908	0.00534019570138822	0.00466515004606886	0.00447616105579513	0.00524956947541131	0.00520606369883642	0.00576397813582404	0.00582162226818606	0.00543133361227693	0.00446723614917322	0.004522525242267	0.00487750578460876	0.00343909407112146	0.00502557764736628	0.00492036743755661	0.0040125261997295	0.00516946629261259	0.0049835355230528	0.00380611073274473	0.00506747430261683	0.00578387351861813	0.00539022571052693	0.004504536830908	0.00558591015634291	0.00517635478610617	0.00437720256936827	0.00447342127935882	0.00525112991607832	0.00523364159964466	0.0057800020781343	0.005624440175494	0.0055368182656797	0.00486486022803587	0.00433516443068238	0.00489133637863542	0.0050532121217816	0.00497322175887589	0.00351591648685041	0.00568604685934415	0.00502194046076639	0.00460862560753696	0.00533457593155553	0.00547317762083488	0.00559520853464643	0.00537762714079571	0.00433125365183381	0.00453927970876861	0.00375660215286965	0.00430452256887386	0.00541041190906545	0.0051034718545121	0.0046059944808098	0.00559026152580458	0.00564052936296167	0.00432114372457848	0.00500124452666665	0.00442529508325393	0.00580633481516443	0.00434659492689933	0.00447794189204552	0.00509699704411982	0.00443628205818722	0.00425271371434964	0.00425414000849788	0.00417670752699051	0.00437942417998293	0.0050421226717063	0.00436440963432107	0.00449608343944478
"Metabolism|Glycan biosynthesis and metabolism|Lipopolysaccharide biosynthesis"	0.00512428987493203	0.0050969768885767	0.0053123572167535	0.00485030326661383	0.00430986828295241	0.0051676846527378	0.00502721100902388	0.00415198869539462	0.00508199637884794	0.00436249465687282	0.00402431594712997	0.00482712301935753	0.00375489418919221	0.00560952471246197	0.00448156709524259	0.00566030780359191	0.00398193259247086	0.00436244424335989	0.00415859849793325	0.00506456446356003	0.00475833464321755	0.00467363360488398	0.00433514639335459	0.00438096334703958	0.00505591120187864	0.00378832721634782	0.00344942377823322	0.00536000085624977	0.00465710232714469	0.0049418006516569	0.00466413739490494	0.00478747303401847	0.00407686786677466	0.00442950938632828	0.00319494668377302	0.00363707692190254	0.00380545108028731	0.00496628967823631	0.00331519313747942	0.00534377484406162	0.00443479333565634	0.00465794617156451	0.00380464539292231	0.00402149233695369	0.00421134660714481	0.00474184939358069	0.00444415874556085	0.00448239258708615	0.0047585191367329	0.00462185005193363	0.00450501727993785	0.00464716566884847	0.00474823686152755	0.00447056630188693	0.00432675936307067	0.00410774995511167	0.00419895778527422	0.00390118594262302	0.00423576714338399	0.00432690317411933	0.00455451609513187	0.00449105705049787	0.00505909469275085	0.0042987133766928	0.00535133395824835	0.00431000905910486	0.00391361338903427	0.00405465175095934	0.00393441848149258	0.00356190649301054	0.00437827899132907	0.00512991295887529	0.00460505878779032	0.00396874256733631	0.00482826904067023	0.00458756874748541	0.00432106487960567	0.00444050666622078	0.00481324119417219	0.00547301144365546	0.00530110164045592	0.00478708778571671	0.00461528550861999	0.00468850331214947	0.00454237395997113	0.00456182173099525	0.00421771485193766	0.00371262815080152	0.00407579008917691	0.00431803785090926	0.00408007572976579	0.00266922617615325	0.0044054457116583	0.00406842450553714	0.00494297875817487	0.00438329265347062	0.00441039828902091	0.00413650583658168	0.0046163622292162	0.00339125789384698	0.00540342483075074	0.00304775012578859	0.00349090658637271	0.00456179112167189	0.00424321063304571	0.0053438503885039	0.00469280298532404	0.00482048789650637	0.00545103715274428	0.00493497280920983	0.00548895953079404	0.00493549408973434	0.00413728904778193	0.00472914006624065	0.0049189411665872	0.00555450515844405	0.0054396037786556	0.00518347772935325	0.00529884472466254	0.00558701626056612	0.00445327561957257	0.00567712534807078	0.00512315873889416
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Pseudomonas aeruginosa"	0.00448726884010081	0.0038136875113016	0.00537540273912776	0.00301380085575884	0.00386133001869953	0.00426429710568754	0.00449542404127077	0.00715177105432851	0.00520162474338554	0.00433009041370722	0.00760322684804103	0.00452317301408715	0.00568259155726589	0.00469527867073155	0.00366352523780735	0.00447105250846431	0.004555287380999	0.00392783094636726	0.00417478436132977	0.00472545543826632	0.00416181235394348	0.00303221104643238	0.00493760632020454	0.00425002335128801	0.00434775573523064	0.00459723395232655	0.00395187504952149	0.00465830933887784	0.00325557502403144	0.0048706147181549	0.0037308595222895	0.00491496792695452	0.00505121482948928	0.00446863402713774	0.00404592702401461	0.00610309655757323	0.00453525513412917	0.0041511248081827	0.00784742534027832	0.00486328337231489	0.00430047779347153	0.00432622967684373	0.00728853871979172	0.00522493913428135	0.00553749522379768	0.00329319390680788	0.00370664309475876	0.00334613779540351	0.0035714024592445	0.00325535790426927	0.00450645619838018	0.00298881120561723	0.0030382591965499	0.00519102175856844	0.00378508326944261	0.00402540611638337	0.0053306858680885	0.00340611345111111	0.00333364524740362	0.00363328946869122	0.0030982490469039	0.00394918759095713	0.00323078340797586	0.00551683415737775	0.00461882523071436	0.00353213438281268	0.00650371908372612	0.00552930343855264	0.00573469606443529	0.00559195856448523	0.00363824861306418	0.00405027308281916	0.0059935165328514	0.00477127749496303	0.00272820020823978	0.00384599054023166	0.00486254123652557	0.00377098705003562	0.00383084036520424	0.00481758135573395	0.00489646660063851	0.00465681250644909	0.00414583808454022	0.00309503497560052	0.00375364770432893	0.00374822110249869	0.00423481888672705	0.00450929240010669	0.00556199524496705	0.00445312474579251	0.00456574702925997	0.00520345296410172	0.00376272524873219	0.00470408869122414	0.00490259438728841	0.00586628529240775	0.00496540278565827	0.00415711562603474	0.00338050088000019	0.00485737415249562	0.00471740235781235	0.00483568234284998	0.00588566901861506	0.00304885677878394	0.00427226869798215	0.00479339196310803	0.00307426394977782	0.00317286157227704	0.00500222702509435	0.00388425653056077	0.00458823705352057	0.00257648798005069	0.00750481082412288	0.00500522398577007	0.00364120313426217	0.0045389319063323	0.00514807324905345	0.00540428120119251	0.00479920824838289	0.00457773641733966	0.0045920075549332	0.0048258095951417	0.00506872878950314
"Metabolism|Lipid metabolism|Fatty acid degradation"	0.00472680360451976	0.00432578036411728	0.00469284443901143	0.00291351948546656	0.00609497004716174	0.00530070959086154	0.0046798488662022	0.00428142355317915	0.00425903937900569	0.00537353966551589	0.00493813734656776	0.00478184617682672	0.00506669672784054	0.00445563744362571	0.00482105068293549	0.00495146236943174	0.002879142207943	0.00437347819999312	0.00453585167677733	0.00475780141778071	0.0044004301971808	0.00483783662937307	0.00431731312272572	0.00471965702404915	0.00475379172487893	0.00476013115837856	0.00399755512824889	0.00434760408016574	0.00506756105242799	0.00423550748630836	0.00388062366598828	0.00425457734376768	0.00429444505588056	0.0041296998298341	0.00478737509913502	0.00418934086825837	0.00442786343007332	0.00443709869548608	0.00327965127616873	0.00448339329567026	0.00490311172824064	0.00403487636334028	0.00346124420451382	0.00421123874490585	0.00435494238200487	0.00518058013893301	0.00433216216664651	0.00356562242901193	0.00431177210262024	0.00384792950829959	0.00474088372497888	0.0039013978129173	0.00585480416562537	0.0044519008466637	0.00397841686307129	0.00518305655978642	0.00348351103412499	0.00365610089508249	0.00450576714819498	0.00404638329804579	0.0050291436195956	0.00566860427364758	0.0044763227524866	0.00399629401780524	0.00450080343380129	0.00381595813323164	0.00414206209905054	0.00439721386903882	0.00472187959367706	0.00393883410387184	0.00498147219791237	0.00466081030804406	0.00416655635791421	0.00474981642793153	0.00455880135011475	0.00468735433581207	0.00374672692456496	0.00466475328505706	0.00471428979042109	0.00451860560957351	0.00464919615409931	0.00585260255462009	0.00373531730409641	0.00492011264896652	0.00509800015174376	0.00463774793449986	0.00346966413584547	0.00565935016040657	0.00420954927687849	0.00378653980458404	0.00440467776651266	0.00477722230627194	0.0051660560385347	0.00458439814374184	0.00447085228753333	0.00460700818050979	0.0050460188216502	0.00585075898518767	0.00388954207026472	0.00503927557757391	0.00453854751570026	0.00412246298706963	0.00370732444387155	0.0039566443391139	0.00444180696329442	0.00479419498291104	0.00449028065929872	0.0045938360899129	0.00445297987501983	0.0045730205009138	0.00448115589005115	0.00441943092611788	0.00446002089018333	0.00479777242325908	0.00435072977921834	0.00444363718182827	0.00435774367872578	0.00413092652287486	0.00444756496368008	0.00444676267751585	0.00499766558148513	0.00462763140646114	0.00435700342178219
