"","buddy_16","buddy_17","ivy_17","padme_17","buddy_18","ginger_18","ivy_18","franc_19","ivy_19","ginger_20","buddy_21","joans_21","franc_22","grogu_22","henry_22","joans_22","marshmallow_22","franc_24","ginger_24","henry_24","ivy_24","marshmallow_24","henry_25","ophelia_43","goose_44","iris_44","jarjarbinks_44","lambchop_44","hamlet_45","hera_45","jarjarbinks_45","korra_45","ophelia_45","goose_46","hamlet_46","iris_46","lambchop_46","hamlet_48","hera_48","iris_48","jarjarbinks_48","korra_48","kubo_48","lambchop_48","ophelia_48","wolverine_48","iris_49","jarjarbinks_49","kubo_49","ophelia_49","wolverine_49","jarjarbinks_50","korra_50","kubo_50","lambchop_50","ophelia_50","wolverine_50","lambchop_51","goose_52","jarjarbinks_52","kubo_52","hera_53","kubo_53","iris_55","lambchop_55","ophelia_55"
"buddy_21",2.48895133838574,2.89439610491316,4.15714049615307,9.75838241563965,3.1144469301994,1.34316342103323,2.37357388281145,3.62095064063564,1.4748575512251,0.968379229020224,0,1.55296563728109,1.58685560122671,1.80793230600205,3.97896229709614,4.52203576849756,0.380006821426357,2.83174784434669,0.962755753795685,4.14938021213993,1.2425870234274,1.5451159019052,5.79999587147846,4.33783198449325,1.79812087884891,2.80001331730995,2.58683263657579,1.09326967350256,1.99837545748109,1.98509590170287,7.14257750739049,4.30741957648078,4.29138647247731,1.31511981759398,1.86488478486734,3.44006314741309,1.50075690832362,1.66273785579329,2.1458818445862,2.52247714775467,5.78354482310353,4.88006081318765,0.884099218453615,0.789071534876973,3.7075707266396,5.05067724455514,1.87778369637665,2.86396662951862,0.733151998479769,3.90307283693534,3.43290414801805,2.19258108813664,1.77151721602966,1.11350750168273,1.28735601062077,8.00498203536271,5.31015203151861,1.32111720370814,0.923866912004296,1.82226651438387,6.02811994077234,1.11404224041448,1.33787369942419,1.8601634946791,2.1145784064792,5.65680786886949
"joans_21",3.07759404330087,3.55936369989963,4.37148440621327,10.2970265108478,3.73803118689978,1.78483367411959,2.90443975576759,3.90018719017442,2.29923745014369,2.12091529828433,1.55296563728109,0,1.35226489177201,2.33745661675753,4.67352699877865,5.03142202295968,1.69945825183815,2.95291182395349,1.54139932201515,4.83147006793314,2.1174497423861,2.19202239575673,6.41049846513538,5.11973855908939,2.2863166532358,2.95610984562071,3.27174184273997,1.48083344361305,2.70090982407068,2.88532720829493,8.00697914758494,4.88439477547733,5.07266944787707,1.44068074405675,2.55270392963295,3.60904412949765,1.65071302290104,2.69545321457702,3.03714189047052,2.57423135258792,6.35439687912329,5.45614091835683,1.81417669983448,1.01261699762847,4.60184496425835,5.13750960746348,1.19972717356743,3.55500287473582,1.83169848237796,4.69171499163598,3.6461876954521,3.05399822424065,2.54377497146957,2.12397396474012,1.60749950419773,8.61542395116058,5.5649832688172,1.48189955976565,0.848568778778151,2.94491110801778,6.56696765528868,2.09282842759251,2.18834749479821,1.47551659533409,2.36144206037826,6.33047423682269
"franc_22",2.74052316735616,2.34748060038608,3.12813739905344,9.52572360858437,2.63502802927743,1.84272233896679,2.32267148189901,2.66934883311016,1.64714675748401,1.75792398009382,1.58685560122671,1.35226489177201,0,2.77399666435107,3.44890352984388,3.79177675050862,1.74239932531382,1.73652562863934,1.78423111412559,3.58378055461508,1.56039764649309,2.52372221705951,5.14224151263716,3.95222316307088,1.37417984338732,2.49528548845771,2.72460754715967,1.73704898749414,2.20415609160011,2.1076062817962,6.99789749325531,3.63561368976692,3.98986211285114,1.61790009838783,2.05309520345816,2.68741383903409,1.51525411774887,2.11573053046759,2.08816777441942,2.23750216156777,5.10616305075408,4.18943526022512,1.43677166473505,1.41536307346146,3.66362252768797,4.05009208877297,1.50898085502614,2.34581732502554,1.51387685284168,3.51482477982063,2.51998842059709,1.95394702042738,1.61192642472881,1.42407669189345,1.44957664908398,7.38909065539557,4.49192822951522,1.77186005793136,1.43962841392187,2.15318981467547,5.30978145700145,1.47857175301361,1.42115546694158,1.55540905586375,1.72555863165246,5.11195458628399
"grogu_22",4.19218913065021,4.07451444227768,5.18435844432617,10.3380153137659,3.86007710956032,2.88220689828922,3.99191364910566,4.59662867311251,3.06189674691397,2.20024007841385,1.80793230600205,2.33745661675753,2.77399666435107,0,4.9619207023115,5.37009184235569,1.62762293955029,4.13697873457776,1.59764520424168,5.24317679214544,2.67550624362014,0.476360958952996,6.82404130643745,5.47336654847383,2.50659044463889,4.11991919132853,4.24924432983804,1.44291862985223,3.64121761723953,3.41950677559372,8.04905936054401,5.45594296182925,5.51376849622201,2.79426829361626,3.46822264601668,4.58102979511919,2.74089265848927,3.02005075573275,3.34353423922895,3.72905966361633,6.65798062698611,5.83608025997479,2.35703929508206,1.71922245374742,4.9151120624278,5.9150328535894,2.80600446562526,3.97917513683503,2.41059338386241,5.03938106380718,4.58623259550149,3.54881374311094,3.01313784106272,2.65556603342016,2.29753150187661,8.6531290679573,6.0844683193124,1.9355937779769,1.98361602065065,3.14217800535676,6.87441507708565,2.022316568114,2.34112066128347,2.92226900304961,3.27107652879294,6.53814697394176
"henry_22",3.8667715856647,1.29594257556795,1.57262542730588,8.11948953463284,1.54986242672743,4.23559873816207,3.45469561868576,1.52127406711514,3.1326632781191,3.39897089459001,3.97896229709614,4.67352699877865,3.44890352984388,4.9619207023115,0,1.28005597225446,3.98355912536762,2.30535028147043,4.49230689267599,0.475694237770726,3.38280984989955,4.64952499688228,1.89906981107149,1.66494830016073,2.81320028346552,3.81318086777696,3.32991855777056,4.46616961867434,3.34539292011112,2.77034175176009,4.56383480275505,0.886556826547496,2.29523960523874,4.09878250926391,3.27436482188865,2.70315675127766,4.27662952132053,3.09085427928898,2.21166242721716,3.92321265859774,1.91094684247377,1.05312081372825,3.69744899390203,4.22885968258989,2.48922043163874,2.60564412397873,4.47230984385792,1.25150358490086,3.77991357454304,0.99820219484855,2.06167793293672,1.91256964346346,2.4162868771685,3.15042919355337,4.12510621283061,4.13858279826135,2.8049739794414,4.64308755295899,4.34561643887685,2.62609061216589,2.11733726842035,3.10662812572498,3.03116418956079,4.28341989237248,3.79305574273953,2.19864031331285
"joans_22",4.51129956863092,2.08182246066092,1.82830578769931,7.95149587387207,2.03567571711538,4.76258584199363,4.1678064445764,1.86174239703209,3.68503516378032,3.89982578603431,4.52203576849756,5.03142202295968,3.79177675050862,5.37009184235569,1.28005597225446,0,4.48983474849659,2.76100090320724,4.89810724120407,1.38556914475439,3.95384462090387,5.06982882997869,2.10620130019535,1.96311513046014,3.09570445528882,4.36182194512491,4.05220936990274,4.82678348933482,3.90928020908263,3.34390317672836,4.58269611353638,1.33249490179106,2.54171757109388,4.66355201588497,3.80067245351014,3.00620608781283,4.64622831325673,3.70074357906035,2.82567383005149,4.43167727923932,2.01210051637414,1.15137598650514,4.20349815852071,4.64374289283484,2.98541447621983,1.97384250857165,4.86917641964672,1.98302989786856,4.3329716142187,1.78552511097308,2.12374794010617,2.65562240092063,2.90227690490812,3.70673522830339,4.46483347817353,3.92749614554772,1.99644641671229,4.97694680311943,4.7814368773176,3.34543012086496,2.01365663507399,3.55340179565538,3.35935134479462,4.73029064928181,4.05015306076612,2.11895256943435
"marshmallow_22",2.63895933181915,2.97490168283776,4.21883694646118,9.7302034017985,3.12086190506367,1.56307645600166,2.59510472727616,3.66105060353108,1.62453954177307,0.800103301714442,0.380006821426357,1.69945825183815,1.74239932531382,1.62762293955029,3.98355912536762,4.48983474849659,0,2.96899235988425,0.990354468554184,4.1740827199764,1.33584482314474,1.3274150342809,5.83179640943154,4.35887496384168,1.74392852759913,2.92585864141173,2.74251596250171,1.06438535683831,2.05507054207992,1.99303030183715,7.12794215477969,4.33386585921118,4.32636973194292,1.51915809587303,1.9159973401521,3.53034345636783,1.68808766284326,1.62331209290397,2.13144230952344,2.62879023969584,5.79726563376555,4.88150360003158,0.987610388558702,0.793933380857483,3.7219180730267,5.09115933600053,2.0200913995609,2.89463875318864,0.96042989084241,3.91552544430354,3.53412693958089,2.25959925919995,1.75424463897242,1.25099945037884,1.38310658516541,7.96560901578449,5.31541149610395,1.38265934580618,1.0160697542744,1.83692004086155,6.02935124181994,1.00133299053964,1.2895707888088,2.00872660071171,2.19809605032172,5.63972976182024
"franc_24",2.91680209606859,1.52071777306503,1.61317230644399,8.8741439846872,2.26446148070906,2.97739784541375,2.02536482241996,1.29447267795085,1.99432240401614,2.5656124446191,2.83174784434669,2.95291182395349,1.73652562863934,4.13697873457776,2.30535028147043,2.76100090320724,2.96899235988425,0,3.29285553497151,2.32544559303585,2.09263658587796,3.80904420097349,3.75543232078069,2.82131947766935,2.11631353913096,2.1673471453406,2.6405321963016,3.29628379433821,2.3806046977373,1.95485780684086,5.86215144561207,2.4199205136693,2.96161916824426,2.61909276385901,2.37168626821762,1.56126389441297,2.89219371026826,2.28180013418858,1.72056014049249,2.21879341025341,3.84572652135265,2.98202909927828,2.38981104852086,2.94317902118931,2.79904678966847,2.9857585464604,2.58032806316041,1.50105487839784,2.53514744991372,2.30297609041257,1.48798741768484,1.5169818749568,1.88676606841131,2.0024408316802,2.88912577026194,6.11035516344252,3.74190283158043,3.36353004466245,2.93726469817963,2.074185973662,4.02088894583759,2.37107871434438,2.16812924630262,2.40622422698729,2.6048549920677,3.90292003917965
"ginger_24",3.17577826459663,3.41369214492963,4.60661340460002,9.97392135632889,3.5126951412822,1.69802277459678,3.12273545025711,4.06539732345792,2.20093615092249,1.63771472767655,0.962755753795685,1.54139932201515,1.78423111412559,1.59764520424168,4.49230689267599,4.89810724120407,0.990354468554184,3.29285553497151,0,4.66024276818711,1.88169001722497,1.51168377483808,6.29170651798501,4.87315604522343,2.01126595581867,3.44955679715922,3.32958336226334,0.349310758270502,2.71979519720763,2.68341668360197,7.74430843409943,4.79675881590152,4.8482067933158,2.01844701248318,2.55881168899352,4.05594723283206,1.22609698249595,2.40673781390803,2.77874348690036,3.13392553267697,6.25079700886638,5.31833804147162,1.35401737888949,0.980299037421405,4.37175550541566,5.48744414512716,2.1617239235327,3.4007256483711,1.20412005245531,4.50119626571828,3.94317516278878,2.80216021165078,2.31566434662627,1.76863332935517,0.91043070355471,8.44478826268683,5.66798152064253,0.515939726757971,1.25011563659573,2.54907785070098,6.4756460517802,1.5318461048276,1.69478737075484,2.26240785382029,1.92399252081474,6.09262837611836
"henry_24",3.82634014779102,1.41914598428697,1.59823494185191,8.01122888828708,1.86714227528253,4.30464829678765,3.45451831661245,1.6490180151502,3.22607799656425,3.57813804199328,4.14938021213993,4.83147006793314,3.58378055461508,5.24317679214544,0.475694237770726,1.38556914475439,4.1740827199764,2.32544559303585,4.66024276818711,0,3.50725576387563,4.92796043231507,1.6960890025948,1.60905760937365,3.05220491314003,3.86723587385301,3.28974189458533,4.65457226575098,3.36822663859453,2.84816206412156,4.53823551609257,0.668154400768293,2.22642547927573,4.21943502256,3.31749389300331,2.78287143831147,4.34628302973792,3.21030479276168,2.34393434082776,4.02104735839315,1.8928353869007,1.00677336116954,3.82839905114085,4.41723970431237,2.51434669417789,2.68855187080373,4.62233227773179,1.44373986950642,3.88441328102961,1.00518089017055,2.12800313883849,2.0155987249011,2.58166345861254,3.27409935988809,4.23755506385118,4.14434774005552,2.88689910244193,4.7903691355126,4.51918601305887,2.75824793692158,2.08866217459638,3.33468507078163,3.22828420763123,4.42256199409939,3.80822192724635,2.12456519197124
"ivy_24",2.40939170762799,2.43689325133271,3.40851924199844,9.37730448124015,2.9495145584893,2.02099289697742,1.60356495009651,2.86878499284681,1.07138046554883,1.06380987888075,1.2425870234274,2.1174497423861,1.56039764649309,2.67550624362014,3.38280984989955,3.95384462090387,1.33584482314474,2.09263658587796,1.88169001722497,3.50725576387563,0,2.28795763074925,5.16485488605243,3.61054281483648,1.86047788842174,1.83158672798015,2.44229991880901,1.99946418779858,1.65533056525061,1.07803903850911,6.37219036790109,3.73023917996361,3.52772270277126,1.64920791422396,1.74217498531256,2.52562809199035,2.07839997085783,0.901488517675749,1.35933761134936,1.65671938118731,5.22818846200866,4.30809680343161,0.609038771415973,1.7093743106865,2.85248435542387,4.50777274752352,1.76740269233931,2.24621025599387,0.983720537417487,3.13692489681847,2.85967628436432,1.63333334400017,1.64596057292514,0.581385134383434,1.95258067222897,7.39057178032358,4.99286367117226,2.19014886834918,1.74457016178582,1.05009748888568,5.44060603786331,1.33163265377041,1.18800160718928,1.53505703946425,2.24328120183607,5.00509559460863
"marshmallow_24",3.9102266842372,3.78561156070498,4.85694281301929,10.1514160444031,3.63369918512706,2.7269316608367,3.63635724513689,4.26074702687115,2.71913539231336,1.82772250398392,1.5451159019052,2.19202239575673,2.52372221705951,0.476360958952996,4.64952499688228,5.06982882997869,1.3274150342809,3.80904420097349,1.51168377483808,4.92796043231507,2.28795763074925,0,6.52744738536879,5.12585377309246,2.24590726794925,3.71074474133857,3.96572252583548,1.37609146324782,3.28960201576166,3.00928050255103,7.68813628354633,5.14647044039887,5.15098352540313,2.52311508878385,3.14668268364691,4.18908735852383,2.63688301308021,2.60333368031824,2.95877636915625,3.32242297242163,6.37829366994063,5.54130709113975,2.01513930700011,1.50940075200395,4.51526358422613,5.62306683638447,2.51482060987955,3.64197775669283,2.14592031665792,4.67725654947044,4.27446590123152,3.21432423269893,2.70365661418672,2.31145968383073,2.1926163803658,8.37233400970962,5.85111703970748,1.90902590191132,1.76907530107999,2.75137874423574,6.58913272146461,1.70649437547228,2.00968486658345,2.59391670639189,3.10969744250192,6.23104028008995
"henry_25",5.26379437043963,2.95763156739122,2.52193384419552,7.9497326783291,3.15996954083063,5.87960459455934,4.91537406189251,2.89884952073114,4.82970133496469,5.25156407592316,5.79999587147846,6.41049846513538,5.14224151263716,6.82404130643745,1.89906981107149,2.10620130019535,5.83179640943154,3.75543232078069,6.29170651798501,1.6960890025948,5.16485488605243,6.52744738536879,0,2.39481702811345,4.60960651510029,5.28924360786447,4.68285455709524,6.27516385998097,4.93606694385546,4.48096327957505,4.26775491174265,1.67016266289632,3.04746204675814,5.79420844113661,4.89381368921785,4.0111813370618,5.91722880971952,4.8591039188751,4.01654345446627,5.49533265084805,0.811475862039121,1.17531022564842,5.48784607065044,6.04510183438514,3.65245953609196,3.06588174590497,6.17345119692967,3.03026877434691,5.53467441573305,2.26044050302898,3.33997499277179,3.65736433079317,4.21024239002149,4.93192224346894,5.83924563799387,2.77315911763935,3.11659794833665,6.39785755128259,6.13688345206332,4.39267641311652,0.903314870902902,4.97350797253224,4.8741411249329,5.97659675008341,5.33310018322235,1.81597695741121
"ophelia_43",3.98036644295563,2.12833708432288,2.36072251903658,7.94481934432995,2.69326447449987,4.58853897069431,3.38489060320654,2.35715509758782,3.18628459004717,3.77324369006203,4.33783198449325,5.11973855908939,3.95222316307088,5.47336654847383,1.66494830016073,1.96311513046014,4.35887496384168,2.82131947766935,4.87315604522343,1.60905760937365,3.61054281483648,5.12585377309246,2.39481702811345,0,3.52101828792533,3.75564185911797,3.53779661651316,4.91261025857569,3.47071065231112,2.82607164260677,3.29062122567457,1.74903857772696,0.744571949893149,4.43047497170906,3.51670322411894,2.70208750445235,4.63277379572897,3.25952141436718,2.6467427139104,3.95968060212095,2.60392457233827,1.9625389630264,3.89840492013336,4.68626734350598,1.48334486623331,2.97430890898591,4.72997931781098,1.98621918548047,4.02612147888197,0.982730502403961,2.38873106933601,2.37949586629346,3.00564000082723,3.38521753843206,4.56562883329909,4.41746710767858,3.3643566224193,5.04670865056598,4.76384408874702,2.81346824612542,2.73541556618716,3.63780181493471,3.38764170534479,4.50072942171371,4.14590544393523,2.13578731673915
