"Taxa"	"hera_1"	"wolverine_1"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"hera_2"	"jarjarbinks_2"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"hamlet_22"	"hera_22"	"iris_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"jarjarbinks_29"	"korra_29"	"jarjarbinks_3"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"hera_37"	"kubo_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"hera_41"	"ophelia_43"	"iris_44"	"jarjarbinks_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"hamlet_46"	"iris_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"ophelia_50"	"wolverine_50"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"ophelia_55"	"ophelia_57"	"wolverine_57"	"wolverine_58"	"hamlet_59"	"iris_59"	"ophelia_59"	"korra_6"	"iris_60"	"wolverine_60"	"hamlet_67"	"hera_67"	"jarjarbinks_68"	"hera_7"	"iris_7"	"korra_9"
"Acetate -- Production"	0.0504865606955866	0.0484021527433649	0.0451396282040783	0.0512930479907364	0.0494435358410786	0.0497837578087458	0.0458399923148803	0.0478980235627374	0.0597268880066315	0.0480897704682968	0.0490804449874606	0.0512680665394055	0.0466171925161637	0.0504111803013738	0.049082139260411	0.0501307759372275	0.0504089685629916	0.044640266344935	0.0502894356005789	0.0487752525252525	0.0489338938540845	0.048847867054994	0.0454366219398159	0.0497845859262805	0.0355821276719247	0.0378357125574643	0.0484775156281508	0.0478519919092428	0.0557696667422353	0.0391338377250196	0.0473433544023654	0.0502727359724393	0.0534824517504732	0.0495151493624125	0.0311593681838882	0.0501967457194512	0.0483924223038508	0.0501424134657162	0.0504790787623066	0.0493431839663587	0.0554654306682117	0.048885827084603	0.0530695878319805	0.0481426963373452	0.0489747651665588	0.0486138578260401	0.0511810363615027	0.0554998730438734	0.0511216973410841	0.0493130829342072	0.0510054142783389	0.051949860724234	0.0479455639884847	0.0497537320735433	0.052439755425009	0.0473657872380044	0.0542123877754602	0.0525808596984133	0.0503165266589619	0.0443127879984756	0.0401723482448359	0.0477028921712478	0.04837655881601	0.0504096342391548	0.0489405880908259	0.0506574755256908	0.0501644960439381	0.0423013599180679	0.0500515564473428	0.0529422180251431	0.0459394009283017	0.0531943474289399	0.0515961832960302	0.0480673316708229	0.0471209479774628	0.0439193068864759	0.0495431362301079	0.0489967335510966	0.0491573595932909	0.0479623565669629	0.0473546011529291	0.0500553480005535	0.0498138247088028	0.0472247349987243	0.0517914851763384	0.0460548405148293	0.0484792520343972	0.0537169700528479	0.0489021750335017	0.0474719031124623	0.0478257976511295	0.0500361707258259	0.0457429048414023	0.0398437732038374	0.0464782315889554	0.0501812740979456	0.0443834864901934	0.0478285939728688	0.0493964767290126	0.0367410990656358	0.0476509137899206	0.0448577680525164	0.0514403767139098	0.0492522101870067	0.0506660152601555	0.0490385090711355	0.0458763298936085
"D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol) -- Consumption"	0.0445105455132778	0.0453251587475367	0.0398656948652854	0.0453531757944847	0.0417647293470023	0.0462918468684927	0.0202345708122648	0.0348719929612223	0.0904628942890799	0.0319475976840436	0.0441450710565237	0.0448180600182592	0.0379119320302818	0.0400484860008556	0.0455838442375307	0.044463818657367	0.037682598583636	0.0337360069640648	0.0407157965045085	0.0366161616161616	0.0469886418899204	0.0421449374678773	0.0378995279458321	0.0308760172331259	0.0224927805430193	0.109787079603194	0.0391611211937891	0.0420257673027878	0.0551903070606313	0.0994200164562805	0.0553283405038863	0.0424574946569269	0.0587044974868905	0.0421979895570632	0.174061024424151	0.0466517778014109	0.0445746832308391	0.0417263408589865	0.0401063642756681	0.0471248625605216	0.0639822325222094	0.0403539916801357	0.043722909606746	0.0376367362253586	0.0459329004811947	0.0340512746754881	0.0464200097232234	0.0690106776784402	0.0350254978909152	0.0325497857322914	0.0298645768523054	0.0532590529247911	0.0350170112535985	0.0414143281180346	0.113175878192063	0.0448054744143284	0.0308696835041262	0.0369993349349186	0.0448657133493178	0.0349697998591045	0.0376378152325434	0.032769245818253	0.0228673692583019	0.0379639163719389	0.0454575900332671	0.0354515437641198	0.0376573588188912	0.0357286386558979	0.0331354680489368	0.0329929764504515	0.0354167267275925	0.0726183439901134	0.0510464522715671	0.0332086450540316	0.0233709795598676	0.0658406808640951	0.0420098401427361	0.0382974468368775	0.0389496016972899	0.0280399548719078	0.0474300546283162	0.035976200359762	0.0385239641015849	0.0310115278454295	0.144527188422088	0.0693005036373811	0.0401973798118543	0.0686083382266588	0.0399958767137409	0.0353858805352737	0.0416209202515221	0.0486496262358331	0.0381803005008347	0.0998841664439098	0.0646812977855247	0.0400337611018396	0.0390344260046633	0.0523504597736032	0.0265060896041757	0.0233950963877971	0.043289643714233	0.0232676878191101	0.0306195466506625	0.0378042710530682	0.0433233227479775	0.0375203915171289	0.0378369730421566
"D-Glucose (Glucose) -- Consumption"	0.0502846682907789	0.0492434282553329	0.0436164114323151	0.0482909465197067	0.0391918305476884	0.0492818623525015	0.0289851275467875	0.0449365866220305	0.0258932856332621	0.0420826227228782	0.0475532120120893	0.0468692569450208	0.0426005285870003	0.0487949802728526	0.0490379688687079	0.0494284607187833	0.0502783076802467	0.0425632645581026	0.0490649003673606	0.0492171717171717	0.0487393686576681	0.0494260750385472	0.0436790932954789	0.0410483484921015	0.0433457648270958	0.0358395838374062	0.0480338777979431	0.0472144050655176	0.0371042091740346	0.0371269742519416	0.047892211540164	0.0481355067147277	0.0413411954133032	0.047010975739708	0.0239687447568371	0.0501258463610904	0.0483614676627182	0.0478090854963552	0.0474463783403657	0.0491309967014525	0.0382193897257628	0.0492302800667709	0.0461817322089999	0.0480128149623344	0.0490119517764044	0.0471755780087016	0.0480964275536035	0.0392895802429539	0.0507859226459046	0.0511406604487018	0.0505156140374101	0.0432869080779944	0.0486783564511908	0.0484816196057539	0.0282939695480158	0.0499028244905559	0.0487530606692663	0.0490112246698427	0.0474703741396857	0.0438392867454296	0.0396020783170701	0.0479311356744596	0.0470414453313638	0.0478130456193759	0.0443635714126236	0.0491368823495337	0.0498110334701868	0.0410957128226402	0.0454532787113675	0.044089004308564	0.0452330844408568	0.0395196389232174	0.0450975772568422	0.0457190357439734	0.0425225498370348	0.0445700578019931	0.0496692919062123	0.0463969068728751	0.0483367359192987	0.0385239811782835	0.0473546011529291	0.0485332779853328	0.0485487874737445	0.0473639041588384	0.0205704650836026	0.0457078903189703	0.0483638252438391	0.0373693482090429	0.0511905989073291	0.0487926437239901	0.0473932860897628	0.0448918897194759	0.0445242070116861	0.0395170631738394	0.046636691359981	0.0464406974736721	0.0433411054725003	0.0382992928894419	0.0461070030448021	0.0332858232914381	0.0489085287059258	0.0357038657913931	0.0526291491620885	0.048043421582802	0.0503786300346299	0.0484205843096545	0.0463562914966803
"Sucrose -- Consumption"	0.0507557505686636	0.0480909960471575	0.0969126197690607	0.053437406184329	0.072579680082971	0.0517593037535373	0.0277100963259888	0.0431768922079873	0.0338336023733694	0.0407790825249574	0.046797633592695	0.0507700880947582	0.0416000955637515	0.0483433949707658	0.04892312585028	0.0493800251864768	0.0494682102072282	0.039371401518044	0.048703105866637	0.048270202020202	0.0484691947737564	0.0477128661983896	0.042259550928899	0.0415270464337003	0.0331442004904877	0.0360210500846843	0.0475902399677354	0.0463569606894732	0.036373712184186	0.0369062192699031	0.0470600732989855	0.0474337299435389	0.0403838203616267	0.0461407310055767	0.0218355264734786	0.0500549470027296	0.0475360105658508	0.0475194309898138	0.0568081926863572	0.0485330144094443	0.0376593279258401	0.048461884952704	0.0455512648750887	0.0468583138511271	0.0487293335415784	0.0472474919995685	0.0477611439875274	0.0391960336233279	0.0504081761138276	0.0454373582051928	0.0502773328391205	0.0400278551532033	0.0479979063072494	0.0515477368358105	0.0190145066538784	0.0470748425989503	0.0496780629364288	0.0501649089946659	0.0473668776844393	0.0421531603321438	0.0384615384615385	0.0453226384948971	0.0418714314120956	0.0469176702332453	0.0412378039250709	0.0487893181949835	0.0482340466026809	0.0395659670456461	0.0450909901624725	0.0433512364988491	0.0433735981779918	0.0359464832625866	0.0417795578591903	0.0470490440565254	0.0395917026706082	0.043345114902196	0.0475787121307694	0.0442970468635424	0.0480765381690084	0.0371206075782174	0.0461473455467359	0.047045800470458	0.0479043345426771	0.0452995616171456	0.0113811999437965	0.0451594851706771	0.0473826975240953	0.0304873752201996	0.0493145036594166	0.0459767250616761	0.046461722726819	0.0415762398521019	0.0427378964941569	0.0392200540556595	0.0461712157825932	0.0479752930118356	0.0421890001371554	0.0334435980698613	0.0490430622009569	0.0305359996544724	0.0465202141406683	0.0348650619985412	0.0510825908314482	0.0459339669597781	0.050795338611642	0.0463937910919966	0.0447164226861851
"D-Mannose (Mannose) -- Consumption"	0.0502173708225097	0.0490705634241066	0.0436164114323151	0.0482480593558348	0.039151940643823	0.0492605050990443	0.0288890635507	0.0447863688061976	0.0257405872344139	0.0418979545281728	0.047472831329175	0.046821830426483	0.0424064147168177	0.0486880258592005	0.0490026325553455	0.0494284607187833	0.0500692502678548	0.0413109546572183	0.0489535789825225	0.0489141414141414	0.0486853338808857	0.0492333390440295	0.0435326325751174	0.0404499760651029	0.0421703356503316	0.0358395838374062	0.0478725549505949	0.0469395831501187	0.0368271241089196	0.0370868369824801	0.0477682760574352	0.0475613257201187	0.0409713005069736	0.0466202536141797	0.0239687447568371	0.0501258463610904	0.0480003301828388	0.0477447178282349	0.0474463783403657	0.04866804266893	0.0377365778292777	0.0491772873002835	0.0458192134920009	0.0478829335873236	0.0489078292688369	0.0470677070224012	0.0480126066620845	0.039236125031739	0.0505550775429687	0.0497227123771112	0.050356759905217	0.0428412256267409	0.0484689871761319	0.0483837648005393	0.0279822563241818	0.0491463684290153	0.048698648771198	0.0490519429401306	0.0474358753212702	0.0434581759807828	0.0393486250158408	0.0477681046007369	0.0466721586228446	0.0477235080807629	0.0438277255576146	0.0490499913108961	0.0496207074689361	0.040836433877387	0.0457040938606025	0.0443546007200614	0.0445844264421829	0.0393584439310085	0.0445282129815055	0.045573566084788	0.0422193587508527	0.0442510622551709	0.0479031124407519	0.0457302846476902	0.0481766142268124	0.0384139126606312	0.0469622430809163	0.047530095475301	0.0483339698300554	0.0463897200380396	0.0202332443445272	0.0454504756575266	0.0477866912910486	0.037110980622431	0.0510462838882589	0.0475715816491814	0.0470605848887114	0.0448115103287517	0.044440734557596	0.0393388577029315	0.0464782315889554	0.0464790623621262	0.0427376217254149	0.0380261600558405	0.0458351457155285	0.0329402957140183	0.0483431788812996	0.0355944566010212	0.0523636951202622	0.0474745798867057	0.0500912448091044	0.0469375648821	0.0461763058955284
"Cellobiose -- Consumption"	0.0502173708225097	0.0487594067278992	0.0435836540823847	0.0477870223442124	0.0391120507399577	0.0492605050990443	0.0277275625070956	0.0448292881821498	0.0256533310065006	0.0411701445843336	0.0475049836023407	0.0468455436857519	0.0420629824849562	0.0487236773304178	0.0489849643986643	0.0493800251864768	0.0499385893851099	0.0417843888880404	0.048870087943894	0.0491666666666667	0.0486853338808857	0.0492761692650334	0.0429580559029303	0.0404499760651029	0.0407772344037962	0.0358395838374062	0.0478725549505949	0.0464558965790168	0.0368271241089196	0.0370466997130185	0.0477328659195128	0.0474337299435389	0.0409060249352684	0.0469399353532483	0.0234893698617003	0.0501258463610904	0.0479281026868629	0.0477447178282349	0.0474463783403657	0.0485715939121545	0.0377365778292777	0.0491242945337961	0.0457561667586098	0.0479406586428839	0.0489078292688369	0.0471755780087016	0.0478784932356541	0.039236125031739	0.0505550775429687	0.0502268716914545	0.050356759905217	0.041058495821727	0.0484689871761319	0.04820980070238	0.0193981536985973	0.049693344350437	0.0484084519815	0.0488890698589791	0.0472806306384006	0.0429153818614374	0.0393486250158408	0.0476376797417588	0.0467289719626168	0.047231051618391	0.0418406305119561	0.0490065457915774	0.0495663286114359	0.0400585970416272	0.0452303319120475	0.043941450746621	0.0437483783550033	0.0361882757509	0.0420347901205482	0.0452618453865337	0.0422951565223982	0.0440596649270776	0.0480292681168562	0.0447636824211719	0.0481766142268124	0.0381662584959137	0.0469320616907615	0.0473571329735713	0.0479520717968302	0.0466912532182868	0.0116903189546157	0.0454504756575266	0.047584694407572	0.0309101585437463	0.0510875167508504	0.0484188492112936	0.046195561765978	0.0432843019049916	0.0442904841402337	0.0393834090706585	0.0465277502674009	0.0462680554756287	0.0421890001371554	0.035659008831295	0.0458623314484559	0.0320044918585065	0.0487239246815581	0.0355215171407732	0.0523983195605004	0.0472612642506696	0.0500625062865518	0.046739828958426	0.0461363090952724
"Raffinose -- Consumption"	0.0501231543669327	0.0479642285042582	0.0439112275816886	0.0476905262255007	0.0409669312696956	0.0493566127396017	0.0439187123931288	0.044700530054293	0.0262641246018935	0.0466558762505839	0.0472316892804321	0.0471419594266134	0.0458556688716011	0.0485335361505918	0.0489849643986643	0.0493800251864768	0.0498863250320119	0.0434795888758228	0.048758766559056	0.0483459595959596	0.0486421060594599	0.0479056021929073	0.0446817859194917	0.0426041168022977	0.03508873764711	0.0360210500846843	0.0480338777979431	0.0472583765719814	0.036650797249301	0.0372674546950571	0.0468299074024893	0.0474337299435389	0.0404273374094301	0.0461940112954214	0.0217875889839649	0.0500549470027296	0.0479074662594412	0.0475998905749642	0.0477979957805907	0.0487837811770606	0.0376593279258401	0.048461884952704	0.0455827882417842	0.0474644269345109	0.048773957473393	0.0477868469310704	0.0477946723441351	0.0391960336233279	0.0505131057060712	0.0453743382908999	0.0502111436173733	0.0402785515320334	0.0465846637006019	0.0484272558250791	0.0192303081165328	0.0470515670278259	0.0483540400834316	0.0488890698589791	0.0475911200041399	0.043666054579681	0.0391585350399189	0.0436271153281816	0.040422691247905	0.047231051618391	0.0412824577463216	0.0489775821120315	0.0483699937464314	0.0411994244007415	0.0460942507594125	0.0446792185563359	0.0445844264421829	0.0359464832625866	0.0418777241135587	0.0456774729842062	0.041385583263852	0.0435109925865435	0.0477769567646476	0.0448303446436904	0.0479964773227653	0.0389642552488924	0.0462831618024326	0.0472187629721876	0.0479043345426771	0.045763458817526	0.0115498103133343	0.0452266368214885	0.0474404109193744	0.0311215502055197	0.0478919699000103	0.0455281716464402	0.0470106797085538	0.0415762398521019	0.0431886477462437	0.0392497549674775	0.0462405419324169	0.0453281157085036	0.0432862433136744	0.0340505599223089	0.0462973031752936	0.0343511999884824	0.0465663651467602	0.0362509117432531	0.0510595078712894	0.0460524756464649	0.0501199833316569	0.0469622818725592	0.044856411487081
"D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose) -- Consumption"	0.0500693163923173	0.0478605096055225	0.0434690033576284	0.0480336235364755	0.0389724360764291	0.049185754711944	0.0288104657357192	0.0433485697117964	0.0255878888355656	0.0416263836536059	0.0466207960902836	0.0467151207597728	0.0423018918636425	0.0485097685031136	0.04892312585028	0.049113629758791	0.0495466067368751	0.0403182699796881	0.048814427251475	0.0482954545454545	0.0484691947737564	0.0477128661983896	0.0431270490418089	0.0399712781235041	0.0335940561013481	0.0356883619646746	0.0476709013914096	0.0468186615073432	0.0365500390438046	0.0369062192699031	0.0467944972645669	0.0475613257201187	0.0404273374094301	0.0461052108123468	0.0221710889000743	0.0500549470027296	0.0478352387634653	0.047567706740904	0.0474463783403657	0.0485330144094443	0.0376593279258401	0.0482234175035108	0.0455512648750887	0.0468583138511271	0.0487442081855166	0.0470677070224012	0.0479455499488693	0.0391693060177204	0.0505131057060712	0.0457839677338039	0.0501317165512768	0.0420891364902507	0.0464276367443078	0.04820980070238	0.0273828078168085	0.0469701025288908	0.0484447265802122	0.0487397695345902	0.0472116330015697	0.0431463580824354	0.0390318083893043	0.0428445661743128	0.0396557111609806	0.0473205891570041	0.0433142066132309	0.0487603545154376	0.04798934174393	0.0406290107211844	0.0448959117130675	0.0436758543351237	0.0443249632427134	0.0393584439310085	0.0443515137236424	0.0454488778054863	0.0393643093559716	0.0434344336553062	0.0477769567646476	0.0454969668688754	0.0477763099955967	0.0374232960017611	0.0460869827664262	0.0474263179742632	0.0482862325759022	0.0454155359172407	0.019924125333708	0.0451818690542809	0.047642407802851	0.0369700528479154	0.0476033398618699	0.0452042164021032	0.0469108693482383	0.0428824049513705	0.0427378964941569	0.0391458017761145	0.0461712157825932	0.0449828317124168	0.042627897407763	0.0360231859427635	0.0454001739886907	0.0326811500309535	0.0463702233708695	0.0342450765864333	0.0510595078712894	0.0465265103932118	0.0499906599801704	0.0468139799298038	0.0447164226861851
"D-Xylose (Xylose) -- Consumption"	0.0500693163923173	0.0478605096055225	0.0434690033576284	0.0480336235364755	0.0389724360764291	0.049185754711944	0.0288104657357192	0.0433056503358441	0.0255878888355656	0.0416263836536059	0.0466207960902836	0.0467151207597728	0.0423018918636425	0.0485097685031136	0.0489054576935988	0.049113629758791	0.0495466067368751	0.0403182699796881	0.048814427251475	0.0482954545454545	0.0484691947737564	0.0477128661983896	0.0431270490418089	0.0399712781235041	0.0335940561013481	0.0356883619646746	0.0476709013914096	0.0468186615073432	0.0365500390438046	0.0369062192699031	0.0467944972645669	0.0475613257201187	0.0403838203616267	0.0461052108123468	0.0221710889000743	0.0500549470027296	0.0478352387634653	0.047567706740904	0.0474463783403657	0.0485330144094443	0.0376593279258401	0.0481704247370234	0.0455039798250453	0.0468583138511271	0.0487442081855166	0.0470677070224012	0.0479455499488693	0.0391693060177204	0.0505131057060712	0.0457839677338039	0.0501317165512768	0.0420891364902507	0.0464276367443078	0.04820980070238	0.0273828078168085	0.0469701025288908	0.0484265892808561	0.0487397695345902	0.0472116330015697	0.0431463580824354	0.0390318083893043	0.0428445661743128	0.0396557111609806	0.0473205891570041	0.0432695527919802	0.0487603545154376	0.04798934174393	0.0406290107211844	0.0448401750132375	0.0436758543351237	0.0443249632427134	0.0393584439310085	0.044312247221895	0.0454488778054863	0.0393643093559716	0.0434089140115604	0.0477769567646476	0.0454969668688754	0.0477162643609143	0.0374232960017611	0.0460869827664262	0.0474263179742632	0.0482862325759022	0.0453691461972027	0.019924125333708	0.0451818690542809	0.047642407802851	0.0369700528479154	0.0475621069992784	0.0451294574995639	0.0469108693482383	0.0428824049513705	0.0427378964941569	0.0391458017761145	0.0461712157825932	0.0449828317124168	0.042627897407763	0.0360231859427635	0.0454001739886907	0.0326811500309535	0.0463356101163005	0.0342450765864333	0.0510595078712894	0.0465265103932118	0.0499619214576179	0.0468139799298038	0.0446764258859291
"Lactose -- Consumption"	0.0500693163923173	0.0479181312159312	0.043436246007698	0.0476690826435648	0.0389724360764291	0.0492818623525015	0.0271424454400168	0.0434987875276293	0.0256533310065006	0.0408008081949227	0.046685100636615	0.0467625472783107	0.0416000955637515	0.0485335361505918	0.0489407940069613	0.0491620652910975	0.0495466067368751	0.0404251744834222	0.048703105866637	0.0485984848484848	0.0485232295505387	0.0478413568614014	0.0420567591622447	0.0402106270943035	0.0346679049788858	0.0356883619646746	0.0476709013914096	0.0461371031571542	0.0368271241089196	0.0369062192699031	0.0467590871266444	0.0474975278318288	0.0404273374094301	0.0464604127446453	0.0217396514944512	0.0501967457194512	0.0476082380618267	0.0475998905749642	0.0474463783403657	0.0485715939121545	0.0376979528775589	0.0483029066532418	0.0457246433919143	0.0470170577539181	0.0487590828294548	0.0471755780087016	0.0477946723441351	0.0391960336233279	0.0505131057060712	0.0469183261910764	0.0502773328391205	0.0403621169916435	0.0465846637006019	0.0480902003848956	0.0190145066538784	0.0476683696626206	0.0483721773827877	0.0486854785075397	0.047125385955531	0.0422801972536927	0.0391585350399189	0.0428445661743128	0.0399681845297276	0.0474996642342302	0.0414387461206993	0.0488472455540752	0.0481252888876805	0.0396178228346967	0.0448959117130675	0.0434102579236263	0.043589817510883	0.0359464832625866	0.0419169906153061	0.0449293433083957	0.0396927663660022	0.0435747916959079	0.0477769567646476	0.0451969868675422	0.0478163404187182	0.0374232960017611	0.0463586152778197	0.0473571329735713	0.0479043345426771	0.0455083153573168	0.0113811999437965	0.0452266368214885	0.0475269810122929	0.030698766881973	0.0477064220183486	0.0460764035983952	0.0463951824866088	0.0439072421831043	0.0425876460767947	0.0391755026879325	0.0462603494037951	0.0448101897143734	0.0421890001371554	0.0343843889411551	0.0460526315789474	0.0306655724960048	0.0469355731954957	0.0351932895696572	0.0511402982318453	0.0463605982318504	0.0500912448091044	0.0468139799298038	0.0447964162866971
