"Taxa"	"hera_1"	"wolverine_1"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"hera_2"	"jarjarbinks_2"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"hamlet_22"	"hera_22"	"iris_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"jarjarbinks_29"	"korra_29"	"jarjarbinks_3"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"hera_37"	"kubo_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"hera_41"	"ophelia_43"	"iris_44"	"jarjarbinks_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"hamlet_46"	"iris_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"ophelia_50"	"wolverine_50"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"ophelia_55"	"ophelia_57"	"wolverine_57"	"wolverine_58"	"hamlet_59"	"iris_59"	"ophelia_59"	"korra_6"	"iris_60"	"wolverine_60"	"hamlet_67"	"hera_67"	"jarjarbinks_68"	"hera_7"	"iris_7"	"korra_9"
"k__Bacteria|p__Bacillota|c__Negativicutes"	0.654	0.651777777777778	0.343111111111111	0.548222222222222	0.364222222222222	0.647333333333333	0.370888888888889	0.384444444444444	0.241555555555556	0.557555555555556	0.445333333333333	0.562222222222222	0.597111111111111	0.563777777777778	0.701555555555556	0.648	0.591111111111111	0.517111111111111	0.438444444444444	0.631777777777778	0.722444444444444	0.586888888888889	0.552666666666667	0.106444444444444	0.102222222222222	0.402	0.548222222222222	0.679111111111111	0.359333333333333	0.334444444444444	0.611333333333333	0.608222222222222	0.492444444444444	0.580666666666667	0.155111111111111	0.402888888888889	0.722444444444444	0.555111111111111	0.601333333333333	0.602666666666667	0.442	0.525555555555556	0.520222222222222	0.458	0.766444444444444	0.281111111111111	0.534444444444444	0.447555555555556	0.610666666666667	0.350888888888889	0.606666666666667	0.431444444444444	0.419777777777778	0.667111111111111	0.165555555555556	0.667777777777778	0.502111111111111	0.571333333333333	0.479555555555556	0.499555555555556	0.0471111111111111	0.290444444444444	0.311777777777778	0.155111111111111	0.322888888888889	0.492666666666667	0.422888888888889	0.455111111111111	0.479555555555556	0.472666666666667	0.577777777777778	0.382	0.481111111111111	0.52	0.356222222222222	0.464666666666667	0.694888888888889	0.434444444444444	0.589111111111111	0.334666666666667	0.547333333333333	0.653777777777778	0.590888888888889	0.596222222222222	0.086	0.587111111111111	0.656	0.298222222222222	0.640888888888889	0.576	0.635555555555556	0.377333333333333	0.318222222222222	0.370444444444444	0.619777777777778	0.444222222222222	0.488888888888889	0.248666666666667	0.418333333333333	0.305555555555556	0.629333333333333	0.0671111111111111	0.817111111111111	0.465555555555556	0.699555555555556	0.584222222222222	0.360666666666667
"k__Bacteria|p__Bacteroidota|c__Bacteroidia"	0.188444444444444	0.130444444444444	0.151333333333333	0.086	0.162222222222222	0.140444444444444	0.478222222222222	0.289333333333333	0.0793333333333333	0.152888888888889	0.153777777777778	0.0844444444444444	0.231555555555556	0.112444444444444	0.193111111111111	0.184222222222222	0.239555555555556	0.325111111111111	0.184666666666667	0.185777777777778	0.114666666666667	0.263555555555556	0.295333333333333	0.636222222222222	0.458222222222222	0.193555555555556	0.223111111111111	0.150666666666667	0.168444444444444	0.175111111111111	0.144666666666667	0.191777777777778	0.157555555555556	0.150888888888889	0.064	0.189777777777778	0.183777777777778	0.122222222222222	0.199333333333333	0.260444444444444	0.107333333333333	0.302666666666667	0.143333333333333	0.303333333333333	0.117555555555556	0.156666666666667	0.118	0.0448888888888889	0.114666666666667	0.0428888888888889	0.190222222222222	0.164	0.328666666666667	0.139333333333333	0.115555555555556	0.111555555555556	0.147	0.193777777777778	0.138222222222222	0.297555555555556	0.501555555555556	0.531333333333333	0.459111111111111	0.0675555555555555	0.435777777777778	0.168222222222222	0.391111111111111	0.356666666666667	0.304	0.274666666666667	0.239777777777778	0.146	0.218666666666667	0.315111111111111	0.415333333333333	0.197777777777778	0.152888888888889	0.168666666666667	0.244666666666667	0.427111111111111	0.186222222222222	0.137777777777778	0.290222222222222	0.212444444444444	0.0702222222222222	0.0602222222222222	0.142888888888889	0.261111111111111	0.0982222222222222	0.179555555555556	0.146666666666667	0.155777777777778	0.472222222222222	0.0753333333333333	0.0573333333333333	0.259111111111111	0.278444444444444	0.294888888888889	0.170222222222222	0.496888888888889	0.124222222222222	0.771111111111111	0.0331111111111111	0.182444444444444	0.125555555555556	0.139666666666667	0.376
"k__Bacteria|p__Bacillota|c__Clostridia"	0.114666666666667	0.130666666666667	0.109111111111111	0.177777777777778	0.135111111111111	0.104	0.0766666666666667	0.277111111111111	0.0568888888888889	0.254444444444444	0.340444444444444	0.170222222222222	0.15	0.211777777777778	0.0902222222222222	0.138	0.134888888888889	0.114	0.103777777777778	0.119111111111111	0.141111111111111	0.103111111111111	0.0995555555555555	0.036	0.0306666666666667	0.101555555555556	0.194222222222222	0.123555555555556	0.196666666666667	0.113333333333333	0.117111111111111	0.0853333333333333	0.113555555555556	0.142444444444444	0.0591111111111111	0.0726666666666667	0.0668888888888889	0.0795555555555556	0.112666666666667	0.123111111111111	0.102	0.126	0.158888888888889	0.196444444444444	0.0962222222222222	0.0435555555555556	0.132888888888889	0.0393333333333333	0.220888888888889	0.0673333333333333	0.127111111111111	0.143555555555556	0.206666666666667	0.0991111111111111	0.0666666666666667	0.145111111111111	0.237444444444444	0.134666666666667	0.214444444444444	0.133777777777778	0.0135555555555556	0.0724444444444445	0.119333333333333	0.117777777777778	0.0984444444444444	0.168	0.106666666666667	0.110888888888889	0.191555555555556	0.209111111111111	0.143333333333333	0.128222222222222	0.117111111111111	0.0991111111111111	0.134444444444444	0.0915555555555556	0.122222222222222	0.294444444444444	0.113555555555556	0.143111111111111	0.126	0.115555555555556	0.0746666666666667	0.130666666666667	0.0377777777777778	0.0453333333333333	0.159777777777778	0.112444444444444	0.159555555555556	0.169333333333333	0.179111111111111	0.142888888888889	0.132222222222222	0.0957777777777778	0.0975555555555556	0.181111111111111	0.184888888888889	0.0862222222222222	0.157111111111111	0.16	0.0673333333333333	0.0384444444444444	0.118666666666667	0.136888888888889	0.125333333333333	0.227777777777778	0.181333333333333
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria"	0.0175555555555556	0.0275555555555556	0.00888888888888889	0.0931111111111111	0.126888888888889	0.0466666666666667	0.00555555555555556	0.022	0.567777777777778	0.00644444444444444	0.0322222222222222	0.126	0.00955555555555555	0.0893333333333333	0.00577777777777778	0.0148888888888889	0.01	0.00644444444444444	0.253555555555556	0.032	0.00755555555555556	0.01	0.00644444444444444	0.00488888888888889	0.00377777777777778	0.293555555555556	0.0222222222222222	0.00577777777777778	0.24	0.358888888888889	0.106222222222222	0.102	0.216	0.113333333333333	0.704444444444444	0.298	0.00444444444444444	0.230444444444444	0.0213333333333333	0.00133333333333333	0.326222222222222	0.00822222222222222	0.162	0.0131111111111111	0.004	0.507111111111111	0.196	0.460222222222222	0.0302222222222222	0.509333333333333	0.0448888888888889	0.228777777777778	0.00666666666666667	0.0288888888888889	0.640444444444444	0.0111111111111111	0.0752222222222222	0.0591111111111111	0.137555555555556	0.00711111111111111	0.221333333333333	0.00622222222222222	0.012	0.649777777777778	0.0973333333333333	0.136	0.018	0.0368888888888889	0.006	0.0273333333333333	0.00911111111111111	0.311555555555556	0.149333333333333	0.0211111111111111	0.0557777777777778	0.205555555555556	0.00288888888888889	0.0771111111111111	0.0122222222222222	0.0702222222222222	0.0784444444444444	0.0577777777777778	0.0213333333333333	0.016	0.798	0.266666666666667	0.0204444444444444	0.306	0.0182222222222222	0.0242222222222222	0.00511111111111111	0.288888888888889	0.0326666666666667	0.438888888888889	0.207333333333333	0.068	0.00733333333333333	0.343777777777778	0.214555555555556	0.00822222222222222	0.0731111111111111	0.0102222222222222	0.004	0.155777777777778	0.0111111111111111	0.00822222222222222	0.0135555555555556
"k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria"	0.0157777777777778	0.0166666666666667	0.00755555555555556	0.00577777777777778	0.0102222222222222	0.0208888888888889	0.016	0.0111111111111111	0.00733333333333333	0.00488888888888889	0.00733333333333333	0.00755555555555556	0.008	0.0168888888888889	0.00622222222222222	0.0108888888888889	0.0197777777777778	0.0102222222222222	0.0177777777777778	0.0182222222222222	0.00955555555555555	0.0246666666666667	0.00822222222222222	0.187333333333333	0.115555555555556	0.00622222222222222	0.00977777777777778	0.0151111111111111	0.0335555555555556	0.0126666666666667	0.00866666666666667	0.0126666666666667	0.0117777777777778	0.00511111111111111	0.00466666666666667	0.0342222222222222	0.00666666666666667	0.00977777777777778	0.0124444444444444	0.00666666666666667	0.0204444444444444	0.0117777777777778	0.0113333333333333	0.0108888888888889	0.0104444444444444	0.00911111111111111	0.0162222222222222	0.00733333333333333	0.0217777777777778	0.004	0.0244444444444444	0.0245555555555556	0.0173333333333333	0.0133333333333333	0.00422222222222222	0.00888888888888889	0.0235555555555556	0.0215555555555556	0.0193333333333333	0.0233333333333333	0.151333333333333	0.0417777777777778	0.0153333333333333	0.00511111111111111	0.0353333333333333	0.0224444444444444	0.0455555555555556	0.0204444444444444	0.012	0.0122222222222222	0.0166666666666667	0.0293333333333333	0.0204444444444444	0.0153333333333333	0.014	0.0235555555555556	0.0191111111111111	0.0231111111111111	0.0293333333333333	0.0191111111111111	0.0426666666666667	0.032	0.022	0.0248888888888889	0.00177777777777778	0.0286666666666667	0.0168888888888889	0.0193333333333333	0.00955555555555555	0.00911111111111111	0.0193333333333333	0.0124444444444444	0.0228888888888889	0.00911111111111111	0.00688888888888889	0.0104444444444444	0.0304444444444444	0.0151111111111111	0.00844444444444444	0.0226666666666667	0.0517777777777778	0.0862222222222222	0.00377777777777778	0.0284444444444444	0.0306666666666667	0.0218888888888889	0.0513333333333333
"k__Bacteria|p__Fusobacteriota|c__Fusobacteriia"	0.00644444444444444	0.026	0.375555555555556	0.0833333333333333	0.197333333333333	0.0371111111111111	0.048	0.00333333333333333	0.0455555555555556	0.0137777777777778	0.00666666666666667	0.0462222222222222	0.00266666666666667	0.000222222222222222	0	0.00133333333333333	0	0.00577777777777778	0.000888888888888889	0.000444444444444444	0.000888888888888889	0	0.0304444444444444	0.00355555555555556	0.0133333333333333	0.00111111111111111	0	0.024	0	0	0.00222222222222222	0	0	0.000666666666666667	0.000666666666666667	0.000222222222222222	0.0131111111111111	0.000444444444444444	0.0508888888888889	0.00377777777777778	0	0.002	0	0.000222222222222222	0.000222222222222222	0.00155555555555556	0	0	0	0.00311111111111111	0.00155555555555556	0	0.00711111111111111	0.0451111111111111	0.00355555555555556	0.0226666666666667	0.0121111111111111	0.0135555555555556	0.00666666666666667	0.0284444444444444	0	0.00933333333333333	0.0155555555555556	0.00133333333333333	0	0.00511111111111111	0.00111111111111111	0.018	0.00177777777777778	0.000666666666666667	0.0117777777777778	0.00155555555555556	0	0.0282222222222222	0.00666666666666667	0.00511111111111111	0.004	0.000222222222222222	0.00422222222222222	0.000888888888888889	0.00955555555555555	0	0	0.00355555555555556	0.000444444444444444	0.00688888888888889	0	0.000666666666666667	0.00933333333333333	0.0142222222222222	0.012	0.00577777777777778	0.002	0.00733333333333333	0.00466666666666667	0.02	0.00488888888888889	0	0.0241111111111111	0.00266666666666667	0.0195555555555556	0.00444444444444444	0.000666666666666667	0.0135555555555556	0.00644444444444444	0.0175555555555556	0.000444444444444444
"k__Bacteria|p__Actinomycetota|c__Coriobacteriia"	0.00311111111111111	0.0155555555555556	0.004	0.00577777777777778	0.00222222222222222	0.00311111111111111	0.00244444444444444	0.0115555555555556	0.000666666666666667	0.00755555555555556	0.00933333333333333	0.00266666666666667	0.000666666666666667	0.00533333333333333	0.00288888888888889	0.00266666666666667	0.00466666666666667	0.0204444444444444	0.000666666666666667	0.0117777777777778	0.00311111111111111	0.01	0.00666666666666667	0.00511111111111111	0.111111111111111	0.00155555555555556	0.00244444444444444	0.00155555555555556	0.002	0.00155555555555556	0.00955555555555555	0	0.00777777777777778	0.00555555555555556	0.012	0.00155555555555556	0.00266666666666667	0.00155555555555556	0.000222222222222222	0.002	0.00155555555555556	0.0222222222222222	0.00333333333333333	0.012	0.00488888888888889	0.000666666666666667	0.00244444444444444	0.000444444444444444	0.00177777777777778	0.02	0.00444444444444444	0.00722222222222222	0.0135555555555556	0.00511111111111111	0.00244444444444444	0.0315555555555556	0.00222222222222222	0.00511111111111111	0.00111111111111111	0.00644444444444444	0.00444444444444444	0.0482222222222222	0.0664444444444444	0.00222222222222222	0.01	0.00333333333333333	0.0144444444444444	0.00133333333333333	0.00422222222222222	0.00311111111111111	0.00155555555555556	0.00133333333333333	0.012	0.00111111111111111	0.0155555555555556	0.0115555555555556	0.00333333333333333	0.00177777777777778	0.00466666666666667	0.00466666666666667	0.00977777777777778	0.002	0.000666666666666667	0.0111111111111111	0.00177777777777778	0.00422222222222222	0.00355555555555556	0.00177777777777778	0.0622222222222222	0.0242222222222222	0.00133333333333333	0.016	0.0164444444444444	0.00288888888888889	0.00555555555555556	0.0168888888888889	0.00422222222222222	0.00977777777777778	0.00166666666666667	0.00266666666666667	0.0284444444444444	0.00977777777777778	0.0224444444444444	0.0168888888888889	0.000888888888888889	0.000333333333333333	0.0162222222222222
"k__Bacteria|p__Actinomycetota|c__Actinomycetes"	0	0	0	0	0	0.000222222222222222	0	0.000222222222222222	0	0.000222222222222222	0	0	0	0	0	0	0	0.000222222222222222	0.000222222222222222	0	0	0	0	0.0202222222222222	0.158222222222222	0.000222222222222222	0	0	0	0	0.000222222222222222	0	0	0.000222222222222222	0	0	0	0	0.000222222222222222	0	0	0.000222222222222222	0	0	0	0.000222222222222222	0	0	0	0	0	0.000222222222222222	0.000222222222222222	0	0.000222222222222222	0	0.000111111111111111	0.000222222222222222	0	0.000222222222222222	0.0602222222222222	0	0.000222222222222222	0.000222222222222222	0	0.000222222222222222	0	0	0.000222222222222222	0	0	0	0	0	0	0	0.000222222222222222	0.000222222222222222	0	0.000222222222222222	0	0	0	0.000444444444444444	0.000222222222222222	0.000222222222222222	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0.000111111111111111	0.000222222222222222	0	0.0113333333333333	0	0	0	0.000222222222222222	0
"k__Bacteria|p__Bacillota|c__Bacilli"	0	0.000666666666666667	0.000444444444444444	0	0.00111111111111111	0	0	0.000888888888888889	0.000444444444444444	0.000888888888888889	0.00155555555555556	0.000222222222222222	0	0.000222222222222222	0.000222222222222222	0	0	0	0	0.000222222222222222	0.000666666666666667	0.00155555555555556	0	0.000222222222222222	0	0.000222222222222222	0	0	0	0.00133333333333333	0	0	0.000888888888888889	0.00111111111111111	0	0.000666666666666667	0	0.000888888888888889	0.00155555555555556	0	0.000444444444444444	0.00133333333333333	0.000888888888888889	0.000666666666666667	0.000222222222222222	0	0	0.000222222222222222	0	0.00222222222222222	0.000666666666666667	0.000222222222222222	0	0.00111111111111111	0	0.00111111111111111	0.000222222222222222	0.000666666666666667	0.000444444444444444	0.000222222222222222	0	0.000222222222222222	0.000222222222222222	0.000222222222222222	0.000222222222222222	0.000888888888888889	0.000222222222222222	0	0.000666666666666667	0.000222222222222222	0	0	0.000888888888888889	0	0.000222222222222222	0.000222222222222222	0	0	0.000888888888888889	0	0	0.00111111111111111	0	0.00466666666666667	0.00133333333333333	0.000666666666666667	0.000222222222222222	0.000444444444444444	0.002	0.00111111111111111	0	0.000444444444444444	0.000444444444444444	0.000222222222222222	0.000888888888888889	0.000222222222222222	0.000444444444444444	0.000222222222222222	0.00366666666666667	0.000222222222222222	0.00622222222222222	0	0.000222222222222222	0.000444444444444444	0.000444444444444444	0.000111111111111111	0.000444444444444444
"k__Bacteria|p__Mycoplasmatota|c__Mollicutes"	0	0.000666666666666667	0	0	0.000666666666666667	0	0.002	0	0.000444444444444444	0.000888888888888889	0.00333333333333333	0.000444444444444444	0	0	0	0	0	0.000222222222222222	0	0.000666666666666667	0	0	0.000444444444444444	0	0.00688888888888889	0	0	0.000222222222222222	0	0.00266666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00533333333333333	0	0	0	0	0	0	0	0	0	0.000888888888888889	0.00133333333333333	0.000222222222222222	0	0	0.00266666666666667	0.00288888888888889	0.000444444444444444	0	0	0.000666666666666667	0	0.00288888888888889	0	0.000666666666666667	0	0	0	0	0	0	0.00177777777777778	0	0.000444444444444444	0	0.00133333333333333	0	0	0	0	0	0.00244444444444444	0	0	0	0	0.00222222222222222	0.000888888888888889	0.000222222222222222	0.00288888888888889	0	0	0	0.000444444444444444	0.00133333333333333	0.00144444444444444	0.000888888888888889	0	0.00133333333333333	0	0	0	0	0
